dabbed her wet cheeks 41
debtor does not release 83
debtor does not reside 79
debtor does not retain 45
debtor for any amount 47
debtor for one million 67
debtor for that amount 116
debtor for that spirit 55
debtor has any assets 53
debtor has not already 66
debtor has not obeyed 74
debtor has not signed 75
debtor has real estate 45
debtor may die without 51
debtor may not exempt 251
debtor may not obtain 51
debtor who had begged 51
debtor who had failed 80
debtor who has become 76
debtor who has failed 108
debtor who was unable 180
decade ago has become 89
decade and are likely 195
decade and had already 57
decade and had become 54
decade and had reached 47
decade and had served 41
decade and has become 174
decade and now stands 52
decade did not result 42
decade for that matter 95
decade for two reasons 92
decade had not passed 84
decade had now passed 60
decade has now passed 613
decade ran its course 67
decade she had become 100
decade that had opened 79
decade that had passed 451
decade that has passed 1250
decade that saw little 42
decade that was marked 59
decade they had become 332
decade they had reached 81
decade this has changed 117
decade was not without 120
decaying and dead matter 115
deceit bring him through 50
decent for any member 153
decent job and income 46
decent man who wanted 80
decent men that amused 43
decent pay and decent 48
decent that she should 104
decent that they should 150
decent that you should 67
decide and act without 131
decide each day whether 71
decide each for itself 56
decide each year whether 167
decide for each whether 49
decide for her whether 64
decide for him whether 197
decide for them whether 99
decide for you whether 190
decide her own course 116
decide her own future 644
decide his own actions 58
decide his own claims 99
decide his own course 325
decide his own future 643
decide his own policy 49
decide how and whether 174
decide how far beyond 51
decide how far changed 134
decide how one should 86
decide how she should 269
decide how she wanted 243
decide how she wishes 48
decide how they intend 69
decide how they relate 81
decide how they should 2141
decide how they wanted 384
decide how they wished 125
decide how things should 126
decide how this should 238
decide how you intend 131
decide how you should 481
decide its own course 221
decide its own future 1754
decide its own policy 355
decide our own course 55
decide our own future 382
decide that any further 116
decide that any person 52
decide that each person 78
decide that for itself 161
decide that for myself 351
decide that ohio should 62
decide that one excuse 99
decide that one person 134
decide that one should 92
decide that she needed 93
decide that she should 629
decide that she wanted 259
decide that she wishes 51
decide that they needed 183
decide that they prefer 477
decide that they should 1783
decide that they simply 108
decide that they wanted 369
decide that they wished 59
decide that this person 176
decide that this should 149
decide that war should 137
decide that you needed 75
decide that you prefer 362
decide that you should 1021
decide that you simply 138
decide that you wanted 382
decide them all without 66
decide they are better 198
decide they are needed 93
decide they can afford 102
decide they had better 216
decide things for myself 350
decide this for itself 66
decide this for myself 76
decide was not whether 109
decide who can access 97
decide who has access 270
decide who may reside 90
decide who she wanted 69
decide who that person 70
decide who they should 88
decide who they wanted 152
decide who was better 41
decide who was guilty 116
decide who was master 43
decide who you should 60
decide with any degree 615
decide you can afford 108
decide you had better 150
deciding his own actions 45
deciding his own future 130
deciding how and whether 141
deciding how long before 58
deciding how one should 102
deciding how she should 63
deciding how they should 646
deciding how they wanted 43
deciding how things should 72
deciding how you should 84
deciding its own future 153
deciding its own policy 53
deciding she had better 49
deciding that one person 48
deciding that she needed 120
deciding that she should 213
deciding that she wanted 158
deciding that they needed 127
deciding that they should 426
deciding that they wanted 165
deciding that you should 63
deciding who has access 119
decked for her bridal 43
decked her with divine 46
decked her with jewels 40
decked out with bright 135
decked out with costly 62
decked out with feathers 283
decked out with golden 53
decked out with jewels 218
decked out with lights 114
decked out with little 99
decked out with medals 43
decked out with plumes 69
decked out with silver 262
decked out with tinsel 89
decked out with various 65
decked out with yellow 41
decked with all manner 112
decked with its varied 40
decked with long saints 52
decoding with and without 136
decree and its effect 50
decree can not affect 50
decree did not affect 407
decree did not become 77
decree did not extend 93
decree did not forbid 58
decree did not mention 242
decree does not affect 151
decree does not always 110
decree does not become 119
decree does not mention 103
decree for his arrest 275
decree for his recall 121
decree for that amount 140
decree had its origin 50
decree that all future 47
decree that all jewish 47
decree that all nations 85
decree that all should 217
decree that any person 190
decree that had already 64
decree that his estate 204
decree that man should 191
decree that men should 67
decree that one should 44
decree that she should 464
decree that they should 2144
decree that this should 97
decree that was issued 329
decree that was passed 77
decree that you should 147
decree was not always 46
decree was not enough 41
decree was not issued 228
decree was not merely 44
decree was not obeyed 103
decree was not passed 78
decree was not signed 51
decree was now issued 85
decree was now passed 47
decree was then issued 253
decree was then passed 88
decree with that fierce 245
deduce all his actions 83
deduce all our notions 48
deemed and are hereby 225
deemed dead and buried 46
deemed fit and lawful 54
deemed fit and proper 480
deemed fit for public 142
deemed his own choice 96
deemed his own fashion 76
deemed our own opinion 55
deemed that any policy 58
deemed that his proper 46
deemed that they should 120
deeper and far beyond 114
deeper and with greater 159
deeper and yet deeper 1172
deeper dye than piracy 174
deeper men than doctor 75
deeper red than before 60
deeper red than claret 56
deeper red than common 60
deeper red than normal 53
deeper than all reasoning 47
deeper than all speech 500
deeper than all thought 1093
deeper than and beyond 41
deeper than any amount 141
deeper than any anchor 68
deeper than any animal 40
deeper than any before 91
deeper than any desire 62
deeper than any diamond 66
deeper than any emotion 43
deeper than any existing 127
deeper than any formal 71
deeper than any matter 45
deeper than any merely 167
deeper than any reasons 82
deeper than any simple 62
deeper than any special 102
deeper than any system 151
deeper than any thought 111
deeper than death itself 44
deeper than her vanity 54
deeper than his amiable 47
deeper than his brother 155
deeper than his desire 71
deeper than his earlier 46
deeper than his friend 57
deeper than his hatred 44
deeper than his master 50
deeper than his station 119
deeper than his vanity 43
deeper than its powers 51
deeper than our speech 53
deeper than she already 60
deeper than she thought 242
deeper than she wanted 104
deeper than six inches 220
deeper than six meters 49
deeper than that caused 115
deeper than that created 44
deeper than that orient 43
deeper than that reached 42
deeper than they already 43
deeper than they seemed 44
deeper than they should 167
deeper than they thought 132
deeper than this simple 64
deeper than two inches 218
deeper than two levels 41
deeper than two meters 43
deeper than you already 46
deeper than you expect 45
deeper than you realize 94
deeper than you thought 153
deeper they are worked 43
deeper too and ampler 167
deeper way than before 88
deeper with each lurching 53
deeper with each stroke 316
deeply and how widely 60
deeply and long engaged 61
deeply and read widely 41
deeply and then exhale 204
deeply and then exhaling 46
deeply and then looked 62
deeply and then slowly 82
deeply and then turned 105
deeply and was always 42
deeply and was silent 137
deeply and with greater 451
deeply and with obvious 41
deeply are they imbued 40
deeply are they rooted 324
deeply cut and toothed 83
deeply did they affect 67
deeply did they resent 60
deeply did this simple 61
deeply for her family 49
deeply for her sister 101
deeply for his brother 69
deeply for his family 198
deeply for his fellow 97
deeply for his friend 117
deeply for his sister 128
deeply for long periods 43
deeply for one another 1212
deeply for one minute 109
deeply men can suffer 47
deeply read and widely 64
deeply she had become 49
deeply she had fallen 78
deeply she had missed 40
deeply than any merely 42
deeply than her modest 55
deeply than she wanted 62
deeply than this meanest 59
deeply that she became 46
deeply that she thought 47
deeply that she wanted 50
deeply that they became 97
deeply that they become 97
deeply that they should 117
deeply that you should 126
deeply they are buried 72
deeply they are rooted 91
deeply they may affect 43
deeply they may differ 43
deeply was she engaged 50
deeply with his fellow 91
deeply with one another 189
defeating all his rivals 52
defeating his own object 207
defeating its own object 571
defeats and was forced 40
defeats his own design 40
defeats his own object 476
defeats its own object 5548
defeats not her design 67
defect and its causal 42
defect and its effect 63
defect and not merely 45
defect but too common 53
defect can not always 97
defect did not affect 46
defect did not become 46
defect did not render 54
defect did not result 42
defect does not affect 236
defect does not always 134
defect does not become 80
defect does not depend 202
defect does not exceed 62
defect does not extend 157
defect does not render 72
defect does not result 55
defect may not always 113
defect may not become 41
defect that can result 50
defect that has caused 58
defect that may affect 58
defect that may result 77
defect was not caused 99
defect was not likely 41
defect was not obvious 275
defect was not serious 45
defect was then closed 45
defect with and without 57
defend all and singular 416
defend all our rights 53
defend and heal itself 70
defend but god should 147
defend her own coasts 83
defend her own rights 168
defend her own shores 185
defend his dead friend 42
defend his old friend 167
defend his old master 52
defend his own actions 230
defend his own course 76
defend his own family 75
defend his own opinion 303
defend his own person 263
defend his own policy 77
defend his own record 339
defend his own rights 841
defend his own system 66
defend his own version 68
defend its far eastern 41
defend its own coasts 71
defend its own rights 420
defend its own shores 152
defend its own values 77
defend our own coasts 76
defend our own rights 314
defend our own shores 341
defend them with nuclear 40
defend with our utmost 60
defend you and uphold 60
defiling his own palace 62
defiling them with pomade 61
define all his images 82
define and set limits 121
define and then measure 51
define and use arrays 52
define and use custom 46
define and use macros 44
define any new methods 55
define for that moment 114
define gay and lesbian 127
define her own feelings 87
define her own sexual 51
define his art without 72
define his own belief 46
define his own feelings 53
define his own limits 65
define his own nature 76
define his own status 71
define his own system 50
define his own values 77
define how one should 66
define how they should 172
define its own agenda 80
define its own future 145
define its own limits 189
define its own methods 58
define its own mission 99
define its own nature 90
define its own policy 108
define its own powers 375
define its own rights 49
define its own sphere 47
define its own status 94
define its own unique 69
define its own values 96
define its own version 98
define our own custom 49
define our own reality 61
define our own selves 49
define our own values 52
define sex and gender 50
define them with greater 112
define who can access 187
define who has access 151
define with any degree 646
defining how they should 47
defining its own limits 45
defining its own powers 50
defining sex and gender 45
defining them with greater 140
defining who can access 43
defining who has access 55
degree and had become 67
degree and had passed 52
degree and had served 46
degree and had taught 82
degree and had worked 148
degree and has passed 45
degree and has taught 52
degree and has worked 111
degree and his master 61
degree and law degree 75
degree and low degree 45
degree and may become 60
degree and not always 49
degree and not seldom 61
degree and run through 54
degree and she helped 161
degree and then became 48
degree and then become 42
degree and then joined 50
degree and then return 47
degree and then taught 57
degree and then worked 69
degree and was called 68
degree and was studying 50
degree and with greater 161
degree but not enough 110
degree did his manner 51
degree does not affect 48
degree does not always 124
degree does not confer 45
degree does not depend 45
degree does not ensure 48
degree does not exceed 207
degree does not matter 246
degree for each degree 480
degree for each factor 60
degree for each person 259
degree for its solemn 60
degree for long periods 45
degree for that matter 40
degree has now become 44
degree his own master 42
degree its own reward 172
degree one with another 53
degree she had thought 81
degree than any person 85
degree than her sister 60
degree than his brother 45
degree than his fellow 94
degree than his friend 54
degree than that caused 59
degree than that through 50
degree than they affect 54
degree than they already 56
degree that any further 40
degree that can hardly 322
degree that each member 80
degree that each person 82
degree that goes beyond 304
degree that has become 112
degree that has caused 53
degree that has rarely 99
degree that has seldom 118
degree that his family 42
degree that its widest 42
degree that may enable 43
degree that one person 55
degree that one should 51
degree that our choice 41
degree that she almost 47
degree that she became 170
degree that she seemed 65
degree that they accept 103
degree that they affect 243
degree that they almost 134
degree that they assume 65
degree that they became 549
degree that they become 1406
degree that they choose 42
degree that they depart 45
degree that they depend 78
degree that they desire 47
degree that they deviate 47
degree that they differ 106
degree that they embody 80
degree that they enable 81
degree that they expect 48
degree that they failed 52
degree that they fairly 43
degree that they follow 40
degree that they hardly 49
degree that they ignore 60
degree that they impose 88
degree that they looked 77
degree that they needed 42
degree that they permit 42
degree that they realize 52
degree that they reduce 48
degree that they refuse 92
degree that they remain 176
degree that they resist 43
degree that they result 64
degree that they seemed 210
degree that they served 43
degree that they shared 45
degree that they should 418
degree that they sought 44
degree that they thought 75
degree that they wanted 54
degree that they wished 41
degree that this occurs 170
degree that was almost 668
degree that was before 107
degree that was beyond 59
degree that was hardly 67
degree that was unheard 57
degree that was unique 58
degree that you accept 45
degree that you become 87
degree that you realize 88
degree they are always 56
degree they are events 118
degree they are likely 62
degree they had become 45
degree they may modify 71
degree this has already 101
degree this has always 51
degree was not enough 208
degree with his duties 40
degree with one another 375
degree with this greater 52
degree you can hardly 60
delaying too long before 83
delays are not always 129
delays are not caused 63
delays are not denials 348
delays that are beyond 106
delays that are caused 99
delays that are common 47
delays that are likely 82
delays that can affect 50
delays that can result 83
delays that had already 79
delays that may result 93
delays too long before 49
delete and then choose 297
delete and then select 114
deltas was far greater 44
deluge did not extend 49
demand and are likely 89
demand and can afford 127
demand and due notice 76
demand and for export 125
demand and get better 204
demand and get higher 415
demand and its effect 366
demand and its impact 237
demand and its supply 199
demand and low demand 68
demand and low levels 61
demand and low prices 370
demand and low supply 893
demand and may invoke 253
demand and may result 40
demand and not enough 171
demand and not merely 178
demand and not supply 159
demand and oil prices 64
demand and real income 114
demand and real output 155
demand and real supply 67
demand and that demand 255
demand and then supply 124
demand and this demand 54
demand and this supply 95
demand and thus output 191
demand and thus permit 40
demand and thus prices 153
demand and thus reduce 117
demand and too little 102
demand are but another 157
demand are far larger 44
demand are not always 266
demand are not likely 207
demand but not supply 169
demand but one answer 101
demand can not absorb 63
demand can not affect 46
demand can not always 234
demand can not exceed 267
demand can not expand 42
demand can not simply 74
demand did not affect 113
demand did not always 72
demand did not exceed 237
demand did not expand 61
demand did not follow 44
demand did not result 80
demand does not affect 801
demand does not always 472
demand does not become 209
demand does not depend 930
demand does not differ 47
demand does not exceed 3104
demand does not expand 134
demand does not extend 149
demand does not follow 69
demand does not matter 110
demand does not permit 63
demand does not remain 95
demand does not result 85
demand does not simply 111
demand for aid without 40
demand for air travel 7513
demand for all assets 318
demand for all brands 112
demand for all energy 168
demand for all existing 107
demand for all grades 155
demand for all inputs 215
demand for all levels 62
demand for all manner 202
demand for all normal 230
demand for all output 99
demand for all periods 48
demand for and access 105
demand for and market 51
demand for and output 191
demand for and prices 1234
demand for and supply 61129
demand for any factor 840
demand for any further 219
demand for any number 98
demand for any special 179
demand for both energy 41
demand for both inputs 82
demand for both metals 150
demand for both public 261
demand for both traded 166
demand for bus travel 210
demand for car travel 205
demand for each factor 935
demand for each market 136
demand for each output 60
demand for each sector 815
demand for east german 85
demand for easy access 157
demand for fat cattle 43
demand for gay rights 48
demand for her export 49
demand for her release 157
demand for her return 165
demand for her skills 49
demand for his advice 43
demand for his arrest 159
demand for his drawings 51
demand for his earlier 42
demand for his horses 103
demand for his novels 48
demand for his opinion 60
demand for his ouster 47
demand for his output 622
demand for his papers 87
demand for his person 43
demand for his prints 55
demand for his recall 1451
demand for his release 1241
demand for his return 713
demand for his rights 210
demand for his sister 161
demand for his skills 265
demand for his special 75
demand for his staple 68
demand for his unique 41
demand for his writings 185
demand for ingot itself 115
demand for its cession 54
demand for its coffee 45
demand for its creation 41
demand for its existing 129
demand for its export 464
demand for its feathers 102
demand for its further 121
demand for its inputs 42
demand for its output 4470
demand for its proper 51
demand for its reform 135
demand for its return 1455
demand for its rights 53
demand for its shares 406
demand for its special 93
demand for its staple 66
demand for its supply 55
demand for its timber 110
demand for its various 96
demand for job skills 137
demand for law reform 117
demand for long periods 191
demand for long staple 153
demand for low income 74
demand for low priced 137
demand for low prices 128
demand for low sulfur 196
demand for new brands 58
demand for new building 588
demand for new clothes 53
demand for new credit 154
demand for new dwelling 162
demand for new energy 138
demand for new england 374
demand for new houses 3076
demand for new inputs 69
demand for new issues 603
demand for new leaders 73
demand for new methods 535
demand for new models 113
demand for new nuclear 60
demand for new office 699
demand for new operas 61
demand for new orders 95
demand for new output 115
demand for new pilots 86
demand for new places 52
demand for new planes 70
demand for new plants 149
demand for new public 365
demand for new rental 68
demand for new rights 119
demand for new routes 51
demand for new rubber 47
demand for new school 250
demand for new shipping 41
demand for new skills 1712
demand for new slaves 116
demand for new states 141
demand for new styles 144
demand for new talent 50
demand for new titles 96
demand for new trucks 67
demand for new values 64
demand for new weapons 205
demand for oak timber 54
demand for oil should 59
demand for oil soared 43
demand for oil through 78
demand for one another 116
demand for one factor 125
demand for one million 124
demand for one person 91
demand for one seller 79
demand for our cotton 118
demand for our export 249
demand for our output 118
demand for our rights 45
demand for our skills 43
demand for our staple 63
demand for raw cotton 4155
demand for raw rubber 126
demand for real assets 431
demand for real estate 6090
demand for real output 570
demand for saw timber 53
demand for tax reform 137
demand for tax relief 216
demand for ten billion 47
demand for ten million 59
demand for than supply 84
demand for that amount 87
demand for that aspect 59
demand for that factor 1008
demand for that output 218
demand for that person 55
demand for that reform 53
demand for that sector 187
demand for that special 43
demand for that staple 86
demand for that supply 122
demand for them abroad 130
demand for them appears 123
demand for them arises 223
demand for them became 292
demand for them before 129
demand for them changes 42
demand for them created 111
demand for them except 98
demand for them exists 208
demand for them greater 97
demand for them greatly 49
demand for them seemed 45
demand for them should 449
demand for them through 120
demand for them varies 70
demand for this amount 169
demand for this cotton 40
demand for this course 101
demand for this credit 59
demand for this edition 66
demand for this energy 138
demand for this factor 334
demand for this feature 67
demand for this further 46
demand for this higher 121
demand for this highly 114
demand for this latter 142
demand for this little 328
demand for this luxury 94
demand for this market 52
demand for this measure 96
demand for this object 83
demand for this output 137
demand for this reform 162
demand for this scarce 87
demand for this second 43
demand for this sector 111
demand for this special 132
demand for this staple 299
demand for this supply 106
demand for this system 135
demand for this timber 163
demand for this training 68
demand for this unique 59
demand for this useful 49
demand for this volume 112
demand for two million 84
demand for two reasons 317
demand for war became 61
demand for wet nurses 100
demand for yen assets 58
demand for yet another 479
demand for yet further 83
demand has not always 69
demand has not changed 267
demand has not fallen 42
demand has now become 50
demand her own rights 44
demand its own special 95
demand may not always 80
demand may not exceed 123
demand met with little 42
demand new and better 176
demand that all claims 46
demand that all custom 315
demand that all existing 48
demand that all french 44
demand that all future 208
demand that all german 64
demand that all libido 168
demand that all nations 267
demand that all nuclear 51
demand that all public 412
demand that all should 758
demand that all states 202
demand that any future 40
demand that any person 193
demand that are likely 52
demand that art become 97
demand that art should 765
demand that can result 47
demand that each member 389
demand that each person 552
demand that each should 280
demand that each worker 47
demand that god should 866
demand that goes beyond 93
demand that had already 97
demand that had arisen 113
demand that has already 168
demand that has always 47
demand that has arisen 289
demand that has become 57
demand that has caused 40
demand that her troops 43
demand that his brother 63
demand that his family 124
demand that his master 49
demand that his readers 57
demand that his rights 53
demand that his sister 47
demand that his troops 113
demand that its leaders 58
demand that its member 54
demand that law should 42
demand that man should 904
demand that may emerge 64
demand that may result 48
demand that men should 1294
demand that now exists 60
demand that one accept 64
demand that one person 121
demand that one remain 42
demand that one should 2165
demand that our brother 66
demand that our leaders 334
demand that our public 128
demand that our rights 103
demand that our theories 57
demand that she accept 204
demand that she become 224
demand that she choose 69
demand that she remain 327
demand that she remove 49
demand that she return 696
demand that she should 5615
demand that she submit 120
demand that that person 65
demand that that should 42
demand that they accept 608
demand that they adhere 116
demand that they always 121
demand that they assume 112
demand that they attend 57
demand that they become 820
demand that they behave 165
demand that they choose 125
demand that they commit 43
demand that they comply 114
demand that they desist 47
demand that they follow 396
demand that they release 103
demand that they remain 360
demand that they remove 139
demand that they resign 65
demand that they return 600
demand that they should 22144
demand that they submit 274
demand that they supply 45
demand that things should 628
demand that this course 53
demand that this matter 170
demand that this person 91
demand that this policy 142
demand that this should 1222
demand that this system 54
demand that war should 52
demand that was already 58
demand that was created 83
demand that was likely 55
demand that was pretty 57
demand that you accept 313
demand that you always 47
demand that you answer 413
demand that you arrest 330
demand that you become 223
demand that you behave 88
demand that you comply 85
demand that you detain 69
demand that you follow 244
demand that you listen 244
demand that you release 932
demand that you remain 128
demand that you remove 232
demand that you resign 88
demand that you return 704
demand that you should 4082
demand that you supply 49
demand they may become 174
demand was being created 58
demand was but twelve 51
demand was far greater 227
demand was for better 74
demand was for english 181
demand was for greater 127
demand was for higher 107
demand was for larger 68
demand was for something 118
demand was met almost 47
demand was met through 172
demand was met without 66
demand was not agreed 45
demand was not always 110
demand was not enough 202
demand was not heeded 106
demand was not likely 181
demand was not merely 130
demand was not simply 151
demand was not without 45
demand was put before 43
demand was that france 116
demand was then created 45
demand was thus created 89
demand who was without 111
demand with and without 123
demand with any degree 117
demise and his decease 106
demise was not caused 45
demons and bad demons 57
demons are not always 46
demons that had driven 85
demons who are always 62
denied all her former 58
denied for one moment 73
denied for two reasons 96
denied god and christ 44
denied her own feelings 53
denied him all access 44
denied him any chance 103
denied him any further 51
denied him any relief 74
denied him his proper 40
denied him his rights 230
denied him with unholy 192
denied his own nature 47
denied that all duties 92
denied that any attack 44
denied that any changes 50
denied that any formal 52
denied that any german 117
denied that any injury 43
denied that any member 111
denied that any person 194
denied that any pledge 55
denied that any portion 66
denied that any russian 43
denied that any scheme 46
denied that any secret 149
denied that any serious 82
denied that any sexual 56
denied that any special 111
denied that any system 68
denied that each person 54
denied that god created 96
denied that god exists 43
denied that her flight 118
denied that his actions 160
denied that his agency 53
denied that his brother 153
denied that his client 123
denied that his course 71
denied that his design 77
denied that his family 86
denied that his forces 42
denied that his friend 57
denied that his master 62
denied that his merits 65
denied that his mission 41
denied that his office 72
denied that his policy 157
denied that his scheme 62
denied that his speech 113
denied that his system 54
denied that his troops 84
denied that his writings 83
denied that its actions 74
denied that its forces 51
denied that its policy 51
denied that its troops 59
denied that men demand 73
denied that new england 60
denied that new jersey 71
denied that one should 40
denied that one temple 65
denied that our policy 124
denied that she needed 50
denied that she thought 70
denied that she wanted 84
denied that that portion 61
denied that they formed 80
denied that they gained 68
