dame who presided over 42
data are reported here 477
data are reported only 348
data are required during 40
data are required from 404
data are required only 83
data are required over 72
data are required when 89
data are returned from 81
data are reviewed here 80
data are selected from 521
data are slightly more 158
data are somewhat less 337
data are somewhat more 768
data are supplied from 119
data are therefore more 189
data are therefore only 131
data are therefore used 52
data are therefore very 46
data are valuable only 64
data are valuable when 54
data are weighted more 67
data being compiled from 43
data being inserted into 85
data being obtained from 455
data being operated upon 118
data being received from 172
data being returned from 100
data can therefore only 106
data for adjacent years 45
data for analysis from 87
data for analysis must 42
data for analysis were 214
data for analysis will 52
data for calendar years 156
data for children aged 154
data for children ages 47
data for children from 108
data for commonly used 237
data for estimating their 74
data for estimating these 89
data for evaluating these 63
data for financial gain 41
data for guidance during 126
data for inclusion into 75
data for insertion into 93
data for insights into 70
data for linguistic theory 40
data for materials used 54
data for multiple years 68
data for particle size 43
data for passenger cars 65
data for personal gain 63
data for pressure drop 77
data for purposes other 457
data for purposes such 70
data for selected areas 129
data for selected years 542
data for specific areas 91
data for specific years 54
data for succeeding years 54
data for sulfuric acid 52
data for variables such 62
data had actually been 64
data has actually been 222
data has probably been 57
data has provided some 60
data has received much 46
data has recently been 694
data has resulted from 94
data has therefore been 114
data may indicate some 48
data not included here 84
data not reported here 226
data read directly from 47
data set acquired from 49
data set analyzed here 108
data set compiled from 109
data set consisting only 44
data set containing data 103
data set containing only 215
data set containing three 89
data set contains data 378
data set contains five 107
data set contains four 100
data set contains many 248
data set contains more 330
data set contains only 569
data set contains over 127
data set contains some 131
data set contains three 202
data set employed here 57
data set included only 114
data set includes data 187
data set includes many 93
data set includes more 101
data set includes only 430
data set includes some 44
data set includes three 45
data set obtained during 141
data set obtained from 1525
data that contains only 154
data that describe what 53
data that emanates from 45
data that includes only 40
data that indicate what 68
data that provides some 76
data that resulted from 387
data that students will 116
data that supports their 140
data that supports these 63
data that supports your 135
data they obtained from 142
data they obtained were 59
data they provided were 48
data they received from 77
data thus afforded were 42
data thus obtained from 78
data thus obtained give 41
data thus obtained have 189
data thus obtained must 42
data thus obtained show 46
data thus obtained were 716
data thus obtained will 226
data using grounded theory 42
data using nonlinear least 139
data using ordinary least 77
data using weighted least 152
data was acquired during 61
data was acquired from 323
data was acquired over 124
data was analyzed from 72
data was averaged over 277
data was combined into 50
data was compiled from 569
data was compiled into 48
data was computed from 46
data was elicited from 55
data was excluded from 183
data was imported into 101
data was inserted into 79
data was obtained during 359
data was obtained from 6795
data was obtained only 229
data was obtained over 96
data was obtained when 271
data was possible only 54
data was provided from 53
data was received from 253
data was recorded during 99
data was recorded from 163
data was returned from 40
data was selected from 103
data with clinical data 49
data with evidence from 80
data with external data 95
data you obtained from 57
data you retrieve from 71
date and accurate data 235
date and complete data 116
date and complete list 99
date and delivery date 230
date and disposal date 57
date and interest rate 315
date and maturity date 304
date and remained there 137
date are enlarged upon 52
date are excluded from 82
date but probably early 111
date but probably from 43
date for charcoal from 84
date for submitting bids 55
date had actually been 79
date has actually been 50
date has obtained such 45
date has probably been 225
date has recently been 685
date has resulted from 62
date has suffered from 129
date has therefore been 102
date his accession from 54
date his downfall from 348
date his entrance upon 42
date his services were 44
date its beginnings from 108
date may possibly have 49
date one calendar month 74
date our citizens have 85
date than anywhere else 43
date they received their 42
date two business days 69
date was extended from 76
date was obtained from 550
date with somebody else 258
date you received your 447
dating and absolute dating 79
dating and relative dating 40
dating has recently been 91
dating was obtained from 49
dawn and continue till 53
dawn and darkness upon 60
dawn and returned home 89
dawn and returned late 99
days ago returned from 153
days and bitterly cold 64
days and calendar days 234
days and constant self 106
days and destroying many 47
days and extended over 149
days and festival days 93
days and fourteen days 57
days and holidays only 48
days and holidays were 134
days and holidays when 123
days and included many 44
days and involved more 50
days and involved over 43
days and involved some 41
days and occasions when 72
days and ordinary days 78
days and personal days 137
days and pleasures were 89
days and possibly even 114
days and probably more 46
days and probably will 42
days and remained there 151
days and retained their 47
days and returned home 187
days and suffered from 67
days and therefore have 43
days and wondered what 103
days are business days 94
days are calendar days 57
days are commonly used 62
days are computed from 65
days are consumed away 120
days are consumed like 550
days are deducted from 58
days are excluded from 94
days are judgment days 86
days are numbered from 135
days are numbered here 118
days are numbered when 94
days are probably gone 42
days are probably over 131
days are reckoned from 146
days are required from 204
days are shortening fast 45
days are therefore past 58
days are vanished like 62
days but fourteen days 70
days each calendar month 57
days for delivery from 69
days for recovery from 68
days had actually been 56
days had damascus been 51
days had lengthened into 61
days had probably been 55
days had produced some 43
days had returned upon 70
days had suffered from 65
days has increased from 53
days has probably been 66
days has recently been 89
days her breakfast cost 55
days his religious faith 44
days his sufferings were 65
days per calendar month 99
days per hospital stay 87
days she remained shut 40
days she remained there 159
days she returned home 112
days she suffered from 131
days she suffered much 49
days than anywhere else 119
days that followed came 46
days that followed even 59
days that followed from 69
days that followed have 59
days that followed john 45
days that followed left 44
days that followed made 74
days that followed many 114
days that followed more 169
days that followed nothing 44
days that followed other 53
days that followed pearl 79
days that followed some 50
days that followed their 391
days that followed there 1657
days that followed these 93
days that followed upon 105
days that followed were 6935
days that followed when 334
days that preceded their 47
days that remained were 62
days they received their 44
days they remained there 335
days they retained their 108
days they returned from 96
days they returned home 83
days they suffered from 40
days they traveled along 96
days they traveled over 99
days was embodied only 42
days was entirely gone 47
days was increased from 52
days was obtained from 71
days was probably more 42
days was restless morn 105
days with deputies from 75
days with unabated fury 43
days you remember when 120
dealing with absolute truth 56
dealing with abstract ideas 705
dealing with amateurs here 41
dealing with american life 517
dealing with artistic work 48
dealing with censored data 118
dealing with children aged 41
dealing with children born 48
dealing with children during 80
dealing with children from 412
dealing with children have 126
dealing with children having 77
dealing with children like 57
dealing with children must 79
dealing with children were 103
dealing with children when 153
dealing with children will 93
dealing with clerical life 58
dealing with communal riots 126
dealing with concepts like 109
dealing with concepts such 216
dealing with concerns such 54
dealing with conflict among 130
dealing with conflict have 71
dealing with conflict over 57
dealing with conflict were 51
dealing with conflict when 83
dealing with conflict will 65
dealing with contingent fees 97
dealing with criminal acts 87
dealing with cultures other 49
dealing with decisions made 70
dealing with deviations from 252
dealing with discrete data 141
dealing with discrete time 55
dealing with disputes among 117
dealing with disputes have 42
dealing with disputes over 937
dealing with domestic life 138
dealing with economic data 79
dealing with economic life 109
dealing with economic theory 190
dealing with economic time 46
dealing with education from 50
dealing with education were 78
dealing with emissions from 45
dealing with emotional pain 199
dealing with episodes from 62
dealing with everyday life 2112
dealing with everyday living 44
dealing with everyone else 212
dealing with everyone from 88
dealing with evidence from 59
dealing with exemption from 72
dealing with external data 47
dealing with external debt 68
dealing with financial data 64
dealing with financial risk 115
dealing with fractious folk 53
dealing with frontier life 61
dealing with identity theft 122
dealing with infinite sets 214
dealing with interest rate 124
dealing with literary theory 91
dealing with materials from 74
dealing with materials having 54
dealing with materials such 79
dealing with messages from 48
dealing with military life 78
dealing with multiple data 52
dealing with numerous other 69
dealing with officials from 51
dealing with ordinary folk 48
dealing with ordinary life 106
dealing with parental leave 42
dealing with particle size 45
dealing with patients from 196
dealing with patients having 93
dealing with payments made 59
dealing with personal data 147
dealing with personal health 78
dealing with personal life 115
dealing with personal loss 45
dealing with petitions from 89
dealing with physical health 108
dealing with physical pain 94
dealing with pollution from 223
dealing with pressure from 125
dealing with problems during 42
dealing with problems facing 104
dealing with problems from 218
dealing with problems having 111
dealing with problems like 1300
dealing with problems more 143
dealing with problems once 117
dealing with problems only 95
dealing with problems other 119
dealing with problems over 70
dealing with problems ranging 96
dealing with problems such 2881
dealing with problems were 45
dealing with problems when 192
dealing with problems will 76
dealing with property held 76
dealing with questions bearing 42
dealing with questions from 161
dealing with questions like 666
dealing with questions such 1083
dealing with recovery from 94
dealing with refugees from 102
dealing with relations among 152
dealing with religious faith 43
dealing with religious ideas 58
dealing with religious life 66
dealing with religious truth 60
dealing with requests from 338
dealing with romantic love 190
dealing with scottish life 66
dealing with somebody else 296
dealing with somebody like 69
dealing with somewhat more 73
dealing with specific acts 48
dealing with specific areas 696
dealing with specific health 96
dealing with specific heats 40
dealing with statutes fixing 48
dealing with students from 188
dealing with subjects from 158
dealing with subjects like 499
dealing with subjects other 133
dealing with subjects ranging 173
dealing with subjects such 832
dealing with temporal data 54
dealing with troubled youth 91
dealing with variables such 58
dealing with visitors from 71
dealing with whatever life 81
deals with absolute truth 114
deals with abstract ideas 428
deals with american life 43
deals with children from 136
deals with concepts like 130
deals with concepts such 273
deals with deviations from 74
deals with discrete data 41
deals with disputes over 254
deals with domestic life 48
deals with economic life 44
deals with economic theory 59
deals with entities such 41
deals with everyday life 573
deals with evidence from 50
deals with exemption from 45
deals with external acts 47
deals with numerous other 44
deals with payments made 51
deals with physical laws 41
deals with pollution from 58
deals with problems facing 44
deals with problems from 68
deals with problems like 227
deals with problems such 502
deals with questions like 383
deals with questions such 950
deals with relations among 506
deals with religious ideas 42
deals with requests from 74
deals with romantic love 131
deals with specific areas 206
deals with subjects from 45
deals with subjects like 282
deals with subjects ranging 104
deals with subjects such 442
dealt with abstract ideas 80
dealt with american life 72
dealt with anywhere else 58
dealt with children from 76
dealt with concepts such 42
dealt with directly from 49
dealt with directly here 54
dealt with discrete time 40
dealt with disputes among 66
dealt with disputes over 147
dealt with economic theory 48
dealt with entirely from 56
dealt with everyday life 199
dealt with numerous other 64
dealt with petitions from 48
dealt with problems facing 46
dealt with problems from 49
dealt with problems like 140
dealt with problems more 95
dealt with problems ranging 55
dealt with problems such 238
dealt with properly here 43
dealt with properly only 80
dealt with properly when 53
dealt with questions from 44
dealt with questions like 225
dealt with questions such 196
dealt with relations among 50
dealt with romantic love 73
dealt with separate from 42
dealt with severely when 51
dealt with somewhat more 595
dealt with specific areas 103
dealt with straight away 387
dealt with subjects from 69
dealt with subjects like 188
dealt with subjects other 80
dealt with subjects ranging 112
dealt with subjects such 371
deans and academic vice 65
deans and associate deans 160
deans and chapters have 105
deans and chapters were 287
dearth and scarcity into 125
deaths and funerals were 56
deaths and injuries among 501
deaths and injuries during 148
deaths and injuries from 1457
deaths and injuries have 241
deaths and injuries over 46
deaths and injuries were 561
deaths and injuries will 74
deaths and marriages among 47
deaths and marriages from 214
deaths and marriages have 90
deaths and marriages were 270
deaths and property loss 66
deaths and removals from 49
deaths and thousands more 48
deaths are excluded from 60
deaths are recorded from 82
deaths are reported from 209
deaths had occurred among 300
deaths had occurred during 237
deaths had occurred from 226
deaths had occurred when 41
deaths had resulted from 376
deaths per passenger mile 155
deaths that followed were 94
deaths that occurred among 324
deaths that occurred during 998
deaths that occurred from 160
deaths that occurred over 57
deaths that occurred there 146
deaths that occurred were 165
deaths that occurred when 67
deaths that resulted from 691
deaths was obtained from 42
debt and business debt 52
debt and consumer debt 91
debt and external debt 242
debt and followed other 73
debt and interest from 79
debt and interest have 73
debt and interest paid 52
debt and interest rate 387
debt and interest were 87
debt and interest when 66
debt and interest will 46
debt and mortgage debt 74
debt and personal debt 53
debt and unfunded debt 43
debt are excluded from 56
debt for selected years 67
debt had actually been 87
debt had increased during 107
debt had increased from 716
debt had increased more 82
debt has actually been 90
debt has declined from 127
debt has increased during 50
debt has increased from 666
debt has increased more 105
debt has increased only 81
debt has increased over 83
debt has recently been 69
debt has resulted from 62
debt that humanity owes 43
debt that resulted from 228
debt was actually paid 202
debt was borrowed from 54
debt was declared null 40
debt was deducted from 63
debt was entirely paid 112
debt was excepted from 110
debt was increased during 45
debt was increased from 239
debt was incurred during 259
debt was incurred prior 86
debt was incurred when 79
debt was obtained from 56
deck and battened down 125
deck and remained there 203
deck was disputed inch 95
deck was occupied only 49
deck with anguished face 53
deck with concrete fill 130
deck with everyone else 100
deck with garlands trim 156
deed and mortgage back 49
deed and mortgage were 206
deed had actually been 79
deed has actually been 47
deed hath hardened their 64
deed was actually done 136
deed was declared void 47
deed was obtained from 85
deed was ordained from 40
deed was procured from 47
deed was recorded june 48
deed was recorded prior 46
deed was scarcely done 46
deep and abstract theory 105
deep and beautiful blue 147
deep and beautiful lake 51
deep and beautiful life 44
deep and beautiful love 59
deep and beautiful meaning 71
deep and brilliant blue 446
deep and brilliant eyes 78
deep and capacious lake 91
deep and capacious spring 183
deep and commanding tone 63
deep and confused mass 83
deep and constant love 122
deep and constant roar 44
deep and constant tone 76
deep and contains many 43
deep and cutaneous pain 41
deep and damnable oaths 41
deep and dangerous ford 112
deep and dangerous game 207
deep and dangerous gulf 88
deep and dangerous hold 44
deep and dangerous ruts 61
deep and eighteen feet 106
deep and eighteen wide 69
deep and emphatic meaning 42
deep and foreboding tone 43
deep and fourteen feet 72
deep and fruitful soil 48
deep and generous faith 195
deep and grateful love 47
deep and heartfelt love 59
deep and heartfelt pity 57
deep and heartfelt sigh 88
deep and infinite blue 98
deep and integral part 61
deep and intimate love 73
deep and intimate union 47
deep and lustrous hues 44
deep and mournful sigh 49
deep and mystical meaning 75
deep and persisting ways 41
deep and personal loss 51
deep and personal love 75
deep and personal meaning 109
deep and poignant meaning 50
deep and powerful bass 53
deep and powerful hold 95
deep and powerful love 78
deep and powerful note 47
deep and powerful tone 70
deep and powerful ways 41
deep and pregnant meaning 69
deep and profound faith 68
deep and profound love 269
deep and profound meaning 269
deep and profound peace 87
deep and profound ways 121
deep and prolonged coma 141
deep and prolonged sigh 79
deep and resonant like 48
deep and resonant tone 75
deep and reverent love 110
deep and romantic glen 101
deep and satisfying breath 46
deep and satisfying love 64
deep and secluded glen 91
deep and selfless love 45
deep and sensible were 43
deep and severely felt 51
deep and shuddering breath 81
deep and sonorous bass 63
deep and sonorous note 41
deep and straight into 59
deep and terrible oaths 45
deep and troubled eyes 229
deep and unwavering love 40
deep and vigorous root 56
deep and visceral pain 65
deep but harmless game 41
deep his midnight lair 573
deep new insights into 46
deer and antelope from 118
deer and antelope have 176
deer and antelope play 174
deer and antelope roam 41
deer and antelope skin 52
deer and antelope were 823
deer and mountain goat 199
deer and mountain lions 379
deer are commonly seen 151
defy all education from 47
defy its fiercest rage 43
deny and minimize their 80
deny and renounce these 62
deny and suppress their 79
deny him entrance into 59
deny his christian faith 43
deny its validity when 45
deny our children their 54
deny that children have 153
deny that children learn 42
deny that christian faith 42
deny that miracles have 50
deny that miracles were 58
deny that mistakes have 43
deny them entrance into 75
depth and critical depth 139
depth and detention time 72
depth and distance cues 251
depth and distance from 3562
depth and distance were 46
depth and distance when 52
depth and particle size 123
depth and potential site 46
depth and retention time 103
depth and richness from 56
depth and sediment type 273
depth and velocity were 55
depth and velocity will 58
depth has increased from 54
depth has recently been 78
depth was eighteen feet 43
depth was increased from 155
depth was obtained from 67
depth with distance from 68
desk and bookcase made 64
desk and collapse there 56
desk and computer were 52
desk and credenza were 50
desk and crouched down 50
desk and launched into 63
desk and rummaged among 40
desk and shuffled some 65
desk and strolled over 41
desk and wandered over 68
desk and wondered what 178
dews all silently their 295
diary has recently been 97
died and ascended into 65
died and eighteen were 61
died and fourteen were 63
died and hundreds more 355
died and hundreds were 430
died and returned from 70
died and thousands more 628
died and thousands were 324
died and vanished from 43
died are excluded from 45
died out entirely during 60
died out entirely when 41
dies and descends into 105
dies are commonly used 94
dies his children will 57
dies his employer will 57
diet and absolute rest 68
diet and abstaining from 55
diet and adequate rest 157
diet and complete rest 42
diet and coronary heart 563
diet and exercise also 63
diet and exercise book 43
diet and exercise during 113
diet and exercise fail 159
diet and exercise have 760
diet and exercise help 67
diet and exercise into 80
diet and exercise more 160
diet and exercise must 89
diet and exercise only 143
diet and exercise over 48
diet and exercise plan 2581
diet and exercise play 247
diet and exercise tips 58
diet and exercise upon 64
diet and exercise were 377
diet and exercise when 54
diet and exercise will 487
diet and exercise work 42
diet and exercising more 110
diet and hygienic living 49
diet and medicine were 44
diet and nutrition during 80
diet and nutrition have 126
diet and nutrition play 162
diet and nutrition were 82
diet and nutrition will 46
diet and physical care 40
diet and physical health 54
diet and prenatal care 55
diet for fourteen days 51
diet has recently been 90
diet that contains high 47
diet that contains less 255
diet that contains lots 66
diet that contains more 102
diet that contains only 163
diet that included more 134
diet that includes fish 98
diet that includes high 67
diet that includes lots 233
diet that includes many 83
diet that includes milk 144
diet that includes more 165
diet that includes only 47
diet that includes some 137
diet that includes these 52
diet that promotes health 50
diet that provides less 144
diet was increased from 203
diet was obtained from 79
diet was polished rice 41
diet with adequate iron 100
diet with ascorbic acid 100
dining and assembly hall 88
dining and breakfast room 49
dining and reception room 230
dining and recreation areas 312
dining and recreation hall 160
dining and recreation room 209
dire and immediate need 55
dire and immediate threat 51
dire and restless fury 60
dirt and corrosion from 52
dirt and darkness into 115
dirt and disorder were 93
dirt and moisture from 333
dirt and sediment from 64
dirt was shoveled into 102
dirt was shoveled over 67
disc and magnetic tape 244
disc and posterior pole 48
disc and temporal bone 49
dish and contents were 41
dish and diverted from 66
dish and sprinkle over 388
dish with aluminum foil 1181
dish with fragrant rose 80
disk and magnetic tape 1249
disk can transfer data 62
disk that contains data 240
disk that contains only 102
disk that contains your 231
disk was inserted into 96
dive and disappear from 119
dive head foremost into 167
diving and snorkeling areas 142
diving head foremost into 103
dogs and chickens were 183
dogs and children from 47
dogs and children play 60
dogs and children were 136
dogs and domestic cats 76
dogs and horsemen come 241
dogs and probably also 43
dogs and vultures were 45
dogs and vultures will 48
dogs and whatever else 99
dogs are animated when 75
dogs are excluded from 121
dogs had burrowed into 110
dogs had crouched into 50
dogs had finished their 65
dogs had quarrels among 86
dogs has recently been 46
dogs with complete heart 95
dole out supplies from 123
dome and posterior wall 48
done and christian hope 72
done and decisions made 102
done and everyone will 41
done and finished your 46
done and forbidding what 86
done and materials used 228
done and payments made 49
done and probably will 135
done and progress made 271
done and reported upon 103
done and suffered among 68
done and suffered during 159
done and suffered from 53
done and suffered great 263
done and suffered here 51
done and suffered less 119
done and suffered many 55
done and suffered more 618
done and suffered most 230
done and suffered much 1886
done and suffered nothing 49
done and suffered such 247
done and suffered there 89
done and suffered these 210
done and suffered what 187
done and suffered will 42
done and therefore what 48
done and whatever else 93
done any graduate work 67
done any literary work 66
done any ordinary work 61
done any original work 108
done any physical work 166
done are included among 75
done for eighteen years 98
done for everyone else 115
done for financial gain 161
done for fourteen years 144
done for isotopes like 139
done for monetary gain 136
done for personal gain 261
done for purposes other 113
done for scotland what 95
done for somebody else 271
done for thousands upon 51
done had actually been 60
done has actually been 41
done her children harm 110
done her graduate work 71
done her homework well 457
done her troubled mind 53
done him grievous wrong 92
done his absolute best 61
done his allotted task 47
done his business more 172
done his business there 90
done his business well 101
done his christian duty 59
done his doctoral work 145
done his editorial work 46
done his graduate work 431
done his homework very 95
done his homework well 1739
done his homework when 77
done his military duty 42
done his patriotic duty 119
done its allotted part 59
done its beautiful work 130
done its complete work 68
done its deadliest work 70
done its destined work 48
done its homework well 110
done its insidious work 47
done its intended work 100
done its terrible work 85
done our business here 85
done our homework well 64
done our pleasures much 53
done than anywhere else 90
done that pilgrims have 40
done they continue taking 71
done they contrive some 40
done this directly were 85
done this exercise many 51
done this grievous wrong 134
done this horrible deed 100
done this terrible deed 151
done was actually done 44
done was properly done 49
done was terribly wrong 55
done with adequate care 136
done with childish days 270
done with childish ways 102
done with children from 51
done with conscious will 44
done with everyone else 226
done with immediate liking 94
done with impunity even 44
done with infinite care 153
done with magnetic tape 53
done with numerous other 47
done with ordinary care 81
done with somewhat less 89
done with somewhat more 45
done with steadfast mind 82
done with straight legs 47
done with sulfuric acid 44
done with washington just 54
done you grievous wrong 85
door and advanced into 292
door and advanced upon 52
door and announce their 92
door and bellowed down 40
door and crouched down 305
door and darkened your 72
door and directly into 53
door and disappear down 73
door and disappear from 53
door and disappear into 724
door and entrance hall 60
door and entrance into 87
door and fastenings must 59
door and hastened down 58
door and inquired what 87
door and insisted upon 43
door and launched into 54
door and listened hard 123
door and politely said 46
door and received from 41
door and remained there 313
door and retreated into 77
door and returned home 122
door and shrugged into 65
door and shuffled back 60
door and shuffled down 110
door and shuffled into 58
door and shutters were 152
door and sprinted down 225
door and sprinted into 40
door and squatted down 212
door and squeezed into 91
door and squinted into 102
door and straight down 133
door and straight into 243
door and strolled down 99
door and strolled into 92
door and strolled over 112
door and stumbled back 61
door and stumbled down 232
door and stumbled into 700
door and stumbled over 200
door and vanished down 62
door and vanished from 64
door and vanished into 820
door and ventured into 46
door and wandered back 59
door and wandered down 122
door and wandered into 197
door and wandered over 40
door and wondered what 374
door being slightly ajar 93
door being wrenched open 152
door for admission into 99
door had extended their 52
door had formerly been 72
door had obviously been 94
door had probably been 100
door had recently been 85
door had remained ajar 43
door had remained open 473
door had remained shut 67
door had scarcely shut 48
door had suddenly been 147
door has recently been 41
door has remained open 170
door led directly from 54
door led directly into 396
door led straight into 251
door that admitted into 52
door that remained open 48
door was abruptly flung 102
door was battered down 458
door was fastened from 89
door was fastened upon 119
door was hindered from 40
door was intended only 311
door was likewise open 48
door was likewise writ 145
door was partially ajar 175
door was partially open 2255
door was promptly shut 43
door was properly shut 90
door was scarcely shut 85
door was securely shut 132
door was shivered into 62
door was slightly ajar 9432
door was slightly open 2547
door was snatched open 417
door was straight ahead 69
door was suddenly flung 2568
door was suddenly shut 144
door was unlocked from 198
door was unlocked when 283
door was violently flung 165
door was wrenched from 77
door was wrenched open 2578
door who insisted upon 187
door with downcast eyes 49
door with everyone else 116
door with infinite care 75
door with outspread arms 64
dose and absorbed dose 93
dose and exposure time 170
dose and membrane flux 157
dose and multiple dose 93
dose and schedule have 49
dose and schedule used 64
dose and survival time 67
dose and treatment time 77
dose for children aged 151
dose for children from 44
dose for children over 216
dose for patients over 56
dose for pediatric body 50
dose has recently been 51
dose per kilogram body 113
dose was absorbed from 58
dose was decreased from 48
dose was excreted into 63
dose was increased from 496
dose was injected into 173
dose with distance from 67
dost thou fearfully gaze 49
dost thou remember what 44
dost thou remember when 97
dots are obtained from 49
down and absorbed into 421
down and accepted their 109
down and actually talk 110
down and alighted upon 78
down and articles made 83
down and attempts were 81
down and backward from 129
down and backward into 47
down and banished from 119
down and breakfast over 43
down and burrowed into 101
down and captured during 173
down and captured hers 105
down and clambering over 50
down and complete their 109
down and condense into 97
down and confound their 1078
down and confused their 99
down and consider their 43
down and consider what 734
