dame insisted upon my 46
data elements used in 510
data elements used to 491
data elements will be 1260
data elicited during the 66
data elicited from the 298
data entities such as 48
data exchanged during the 46
data exchanged over the 88
data excluded from the 118
data expected from the 184
data exported from the 136
data extracts from the 54
data feedback from the 91
data forthcoming from the 70
data garnered from the 151
data imported from the 138
data imported into the 85
data included here is 45
data included only the 71
data includes only the 73
data indicate just the 58
data indicate lack of 60
data indicate only the 130
data indicate some of 74
data indicate there is 283
data inferred from the 88
data inputted into the 44
data inserted into it 57
data inserted into the 323
data involved must be 43
data manually into the 102
data messages from the 61
data migration from the 42
data movement from the 58
data movement must be 43
data networks like the 168
data networks such as 1222
data networks will be 299
data normally used in 47
data normally used to 57
data observed during the 289
data observed from the 134
data obtained along the 181
data obtained during an 278
data obtained during the 7756
data obtained early in 56
data obtained form the 79
data obtained from an 2744
data obtained from at 154
data obtained from ct 141
data obtained from in 1162
data obtained from it 298
data obtained from my 154
data obtained from on 112
data obtained from or 58
data obtained from the 57853
data obtained made it 113
data obtained make it 157
data obtained must be 421
data obtained only at 43
data obtained only in 47
data obtained over an 44
data obtained over the 593
data obtained prior to 445
data obtained seem to 95
data obtained show the 103
data obtained tend to 42
data obtained upon the 65
data obtained were as 390
data obtained were in 82
data obtained were of 47
data obtained were the 59
data obtained when the 862
data obtained will be 960
data occurred during the 64
data operated upon by 62
data parallel those of 46
data patterns such as 94
data pertaining only to 184
data pertains only to 73
data possible from the 55
data prepared from the 79
data probably will be 78
data problems make it 89
data problems such as 230
data problems will be 41
data proceeds from the 102
data processing done by 102
data processing during the 240
data processing firm in 43
data processing from the 639
data processing into the 217
data processing jobs in 42
data processing jobs to 49
data processing leads to 51
data processing lies in 44
data processing make it 41
data processing must be 965
data processing over the 75
data processing part of 166
data processing prior to 80
data processing rate of 44
data processing side of 122
data processing such as 850
data processing task is 89
data processing there is 102
data processing time is 91
data processing unit in 154
data processing unit is 291
data processing unit of 103
data processing unit to 85
data processing used by 44
data processing used in 90
data processing used to 56
data processing were the 44
data processing when the 87
data processing will be 1768
data processing work in 74
data processing work is 132
data processing work to 60
data procured from the 89
data produced during the 315
data produced from the 433
data produced must be 43
data produced will be 89
data products from the 503
data products such as 243
data products will be 188
data provided during the 60
data provided from the 478
data provided here is 72
data provided must be 72
data provided will be 97
data provider such as 60
data received during the 274
data received from an 235
data received from it 40
data received from the 7118
data received into the 46
data received over the 163
data received prior to 49
data received will be 101
data recorded along the 66
data recorded during an 55
data recorded during the 1401
data recorded from an 44
data recorded from the 821
data recorded must be 69
data recorded over the 127
data recorded prior to 83
data recorded were the 82
data recorded when the 58
data recorded will be 73
data recovery from the 129
data reduction from the 80
data reduction must be 207
data reduction prior to 45
data reduction used in 51
data reduction will be 213
data referred only to 102
data register from the 178
data register into the 138
data register must be 128
data register used as 90
data register will be 54
data relevant only to 227
data reported during the 74
data reported from the 597
data reported here do 221
data reported here is 354
data reported here on 130
data reported must be 44
data reported over the 50
data requests from the 197
data required during the 45
data required from the 402
data required must be 150
data required prior to 52
data required will be 180
data resemble those of 73
data resulted from an 76
data resulted from the 313
data returned from an 97
data returned from the 1667
data returned will be 53
data reviewed here is 50
data securely over the 133
data security must be 131
data security will be 108
data segments from the 108
data segments must be 48
data selected from the 575
data separate from the 781
data sequence from the 116
data sequence will be 43
data services from the 86
data services over the 468
data services such as 2071
data services will be 449
data straight from the 172
data straight into the 59
data stretching back to 98
data subjects have the 88
data subjects must be 170
data suffered from the 43
data suggests there is 130
data supplied from the 348
data supplied will be 47
data supporting such an 86
data therefore have to 41
data therefore must be 72
data therefore need to 68
data therefore seem to 61
data therefore tend to 60
data transfer along the 48
data transfer among the 271
data transfer during the 140
data transfer from an 248
data transfer from or 123
data transfer from the 3615
data transfer into the 114
data transfer mode is 69
data transfer must be 520
data transfer over an 201
data transfer over the 1427
data transfer part of 149
data transfer rate as 144
data transfer rate at 211
data transfer rate by 265
data transfer rate in 394
data transfer rate is 4613
data transfer rate of 10094
data transfer rate on 383
data transfer rate or 187
data transfer rate the 265
data transfer rate to 970
data transfer rate up 249
data transfer such as 229
data transfer time is 204
data transfer time of 137
data transfer time to 61
data transfer uses the 48
data transfer when the 78
data transfer will be 687
data variables such as 90
data whenever there is 80
date actually used on 45
date anywhere from the 185
date depended upon the 185
date directly from the 199
date directly into the 77
date entirely from the 172
date financial data is 270
date fourteen days or 95
date functions such as 83
date indicating when it 58
date indicating when the 146
date inferred from the 90
date obtained from the 1011
date occurred during the 70
date occurred prior to 64
date possibly from the 119
date probably from the 1657
date progress made in 180
date received from the 99
date resulted from the 49
date returned from the 57
date sometime during the 198
date somewhat late in 93
date therefore from the 46
date therefore must be 124
date variously from the 50
date withdrawn from the 83
dating anywhere from the 48
dating evidence from the 395
dating possibly from the 463
dating probably from the 4760
dating variously from the 53
dawn brighten over my 45
dawn filtered into the 381
days anchored nigh the 76
days children grew up 76
days children used to 43
days commencing from the 488
days computed from the 55
days depended upon the 64
days differed from the 84
days directly into the 55
days distance from the 398
days dwindled down to 95
days employed during the 72
days encamped upon the 103
days extended from the 75
days extended over the 48
days observed during the 56
days obtained from the 55
days occurred during the 132
days presided over by 80
days presided over the 116
days provided there is 60
days reckoned from the 851
days recovering from my 43
days recovering from the 226
days required from the 47
days resemble those of 56
days resulted from the 85
days sometime during the 41
days stretching ahead of 60
days suffered from the 72
days thereafter came the 56
days thereafter during the 42
days thereafter upon the 61
days thereafter when the 46
days washington heard of 67
deaths annually among the 64
deaths annually from the 42
deaths exceeded those of 48
deaths expected from the 44
deaths incurred during the 56
deaths observed among the 41
deaths obtained from the 44
deaths occurred among the 1179
deaths occurred during an 59
deaths occurred during or 93
deaths occurred during the 1991
deaths occurred early in 71
deaths occurred from it 63
deaths occurred from the 300
deaths occurred only in 91
deaths occurred over the 54
deaths occurred prior to 148
deaths occurred when the 208
deaths recorded during the 232
deaths reported during the 175
deaths reported from the 132
deaths resulted from an 100
deaths resulted from it 52
deaths resulted from the 1088
deaths suffered during the 43
debt acquired during the 79
debt activity during the 58
debt amounted only to 60
debt coverage ratio is 300
debt coverage ratio of 194
debt declined during the 55
debt deduction when the 132
debt deduction will be 127
debt deflation theory of 51
debt depended upon the 69
debt directly from the 189
debt humanity owes to 75
debt increased during the 142
debt increased from rs 141
debt increased from the 43
debt incurred during the 2183
debt incurred from the 141
debt incurred must be 73
debt incurred over the 40
debt incurred prior to 357
debt incurred when the 102
debt incurred will be 51
debt interest paid by 60
debt interest paid on 66
debt interest rate is 48
debt payments during the 75
debt payments from the 157
debt payments made by 45
debt payments must be 67
debt payments over the 43
debt payments owed to 71
debt payments will be 127
debt problems will be 51
debt proceeds from the 48
debt reduction during the 81
debt reduction from the 85
debt reduction will be 126
debt resulted from the 129
debt security from the 45
debt security held to 50
debt security must be 98
debt security such as 49
debt situation will be 45
deck directly over the 149
deck extended from the 93
deck extended over the 43
deck straight into the 115
deck stretching away in 59
deed directly from the 105
deed distinct from the 157
deed executed prior to 221
deed obtained from the 111
deed separate from the 51
deep affection felt by 47
deep affection from the 62
deep attention even to 41
deep channels along the 60
deep channels from the 91
deep channels into the 215
deep channels worn by 65
deep christian faith of 41
deep circular pond of 49
deep cleavages among the 112
deep concerns over the 249
deep conflict over the 107
deep constant ache of 49
deep cortical areas of 94
deep crevices along the 41
deep cultural heart of 40
deep cultural ties to 46
deep currents from the 65
deep darkness into the 166
deep darkness over the 62
deep dejection sank on 62
deep dejection when he 46
deep discount bond is 62
deep discount from the 93
deep disgrace upon the 95
deep disgrace upon us 65
deep disquiet over the 56
deep distress among the 61
deep distress from the 48
deep distress over the 280
deep distress when he 47
deep distrust among the 101
deep distrust felt by 91
deep divisions among the 1194
deep divisions over the 474
deep emotional bond to 53
deep emotional need in 40
deep emotional need of 58
deep emotional need to 253
deep emotional ties to 364
deep entrance into the 55
deep exercise over the 53
deep extension into the 141
deep fissures among the 42
deep fissures into the 62
deep fissures made in 44
deep glimpses into the 51
deep guttural sigh of 54
deep immersion into the 165
deep incisions along the 46
deep incisions into it 45
deep incisions into the 562
deep incisions made by 49
deep incisions made in 80
deep incisions must be 51
deep incursion into the 75
deep injection into the 187
deep inquirer into the 50
deep insertion into the 49
deep insights into the 3478
deep instinct made it 45
deep interest also in 106
deep interest among the 363
deep interest during the 55
deep interest even to 108
deep interest felt by 480
deep interest felt in 417
deep interest from the 165
deep interest into the 99
deep interest over the 41
deep interest upon the 261
deep intrusion into the 99
deep intuition into the 154
deep marginal zone in 63
deep misgivings among the 42
deep misgivings over the 78
deep mistrust born of 63
deep palpation over the 333
deep personal debt to 63
deep personal faith in 179
deep personal loss in 68
deep personal loss to 162
deep personal love of 95
deep personal meaning in 44
deep personal meaning to 115
deep personal need to 145
deep personal ties to 87
deep potential well in 47
deep potential well is 67
deep potential well of 168
deep pressure along the 53
deep pressure from the 77
deep pressure into the 69
deep pressure over the 930
deep pressure upon the 102
deep questions such as 40
deep recession during the 78
deep reflexes will be 43
deep religious bent of 42
deep religious faith as 52
deep religious faith in 227
deep religious faith is 77
deep religious faith of 290
deep religious faith or 52
deep religious faith to 130
deep religious life of 80
deep religious meaning in 45
deep religious meaning of 76
deep resonant roar of 49
deep response among the 53
deep response from the 93
deep sapphire blue of 132
deep sapphire gleam in 55
deep seclusion from the 56
deep sensation among the 231
deep sensation from the 62
deep serenity upon the 111
deep shuddering breath as 44
deep solitude amid the 49
deep suspicion among the 136
deep suspicion from the 75
deep suspicion upon the 55
deep symbolic meaning in 94
deep symbolic meaning of 121
deep symbolic meaning to 74
deep trenches along the 164
deep trenches into the 90
deep twilight when the 95
deep twilight when we 57
deep waterway from the 446
deep wrinkles there to 81
deer wandered into the 50
defy detection even by 54
deny admission into the 105
deny entrance into the 60
deny yourself even the 58
deny yourself some of 52
depth analysis into the 143
depth analysis must be 85
depth analysis will be 237
depth attained during the 67
depth averaged over the 75
depth decreases from the 44
depth directly from the 46
depth increases from the 136
depth inferred from the 72
depth insights into the 225
depth interval from the 141
depth obtained from the 185
depth profiles along the 51
depth profiles from the 258
desk presided over by 74
dialing directly into the 45
diary contains nothing of 40
diary contains only the 43
died annually from the 61
died directly from the 275
died horrible deaths in 82
died probably during the 61
died probably early in 63
died recently from the 52
died sometime during the 845
died sometime prior to 427
died speedily away in 53
died suddenly during an 80
died suddenly during the 1339
died suddenly early in 172
died suddenly from an 604
died suddenly from the 602
died suddenly just as 133
died suddenly late in 76
died suddenly over the 44
died suddenly upon the 58
died suddenly when he 476
died suddenly when in 57
died suddenly when the 208
died violently during the 92
dies suddenly from an 42
diet composed only of 139
diet consisting only of 696
diet consists much of 42
diet consists only of 174
diet consumed during the 55
diet containing lots of 76
diet containing only the 75
diet contains lots of 50
diet differed from the 73
diet entirely free of 99
diet includes lots of 114
diet products such as 47
diet programs such as 57
diet selected from the 57
diet yourself just as 41
dike intruded into the 91
diode conducts during the 97
diode conducts when the 124
dips directly into the 165
dips downward into the 133
dips slightly into the 154
dire confusion upon the 58
dire situation facing the 58
dirt driveway leading to 112
dirt obtained from the 44
dirt showered down on 43
disc diameters from the 707
disc herniation into the 186
disc inserted into the 139
disc projects into the 41
dish antennas must be 140
dish containing some of 40
dish prepared from the 125
disk accesses will be 90
disk diameters from the 81
disk diffusion test is 85
disk directly from the 65
disk herniation into the 99
disk inserted into the 143
disk platters spin at 105
disk separate from the 100
dive directly into the 548
dive headfirst into the 1323
dive straight down on 92
dive straight down to 170
dive straight into the 1604
dive suddenly into the 44
diving directly into the 205
diving headfirst into the 820
diving straight down at 63
diving straight into the 394
diving suddenly into the 69
dock extended into the 45
dogs imported from the 48
dogs imported into the 78
dogs operated upon by 68
dogs remained upon the 139
dogs resemble those of 48
doll somebody gave me 61
dome centered over the 49
done advanced work at 79
done advanced work in 236
done annually during the 40
done anywhere along the 47
done anywhere else in 575
done anywhere there is 42
done beautiful work in 48
done blackening over the 78
done borrowed from me 42
done brilliant work in 318
done brilliant work on 84
done business during the 128
done business over the 136
done clerical work in 55
done consulting work in 69
done depended upon the 47
done detailed work on 89
done directly from the 2383
done directly into the 256
done directly onto the 112
done directly over the 173
done directly upon the 131
done doctoral work in 59
done editorial work in 48
done editorial work on 66
done enormous harm to 198
done enormous work in 41
done entirely from the 307
done entirely upon the 61
done graduate work at 2107
done graduate work in 3957
done graduate work on 49
done graduate work or 53
done grievous harm to 173
done grievous wrong to 125
done infinite good if 76
done infinite good to 91
done infinite harm by 119
done infinite harm in 94
done infinite harm to 402
done intrudes upon us 212
done laudable work in 41
done manually from the 76
done mischief among us 53
done mischief even by 76
done original work in 203
done original work of 64
done original work on 94
done physical harm to 55
done positive harm to 119
done properly from the 68
done properly only by 156
done properly only if 64
done properly only in 66
done properly there is 83
done properly when the 49
done provided there is 80
done remotely from the 90
done sometime during the 108
done splendid work as 264
done splendid work at 58
done splendid work in 2479
done splendid work on 119
done straight from the 108
done terrible harm to 64
done thereupon what of 115
done valuable work as 186
done valuable work by 85
done valuable work in 1939
done valuable work on 360
done valuable work to 41
done whenever there is 412
done wherever there is 99
doom extended even to 41
door continuing free to 42
door directly ahead of 66
door directly facing the 46
door directly from the 66
door directly into the 253
door directly onto the 77
door directly over the 49
door entrance into the 220
door exercise during the 142
door exercise must be 45
door neighbor came to 58
door neighbor over the 90
door neighbor told me 236
door neighbor used to 95
door partially open so 92
door partially open to 41
door recessed into the 46
door remained open as 41
door remained open to 259
door slightly ajar as 170
door slightly ajar in 90
door slightly ajar so 645
door slightly ajar to 264
door slightly open so 233
door slightly open to 132
door sometime during the 94
door somewhat jars in 70
door straight ahead of 100
door straight into the 407
door unlocked during the 60
door unlocked when he 139
dose absorbed from gi 79
dose absorbed from the 114
dose absorbed into the 78
dose ascorbic acid in 42
dose averaged over the 133
dose clinical trial of 50
dose commonly used in 58
dose directly into the 96
dose injected into the 286
dose obtained from the 55
dose received during the 139
dose received from the 134
dose required will be 69
dosing interval must be 70
dosing interval will be 42
dove descending from the 180
dove descending upon the 66
dove descends from the 127
dove directly into the 119
dove headfirst down the 51
dove headfirst into the 1807
dove headfirst over the 48
dove straight down at 42
dove straight down to 96
dove straight into the 1028
down abruptly from the 316
down abruptly into the 504
down abruptly upon it 107
down abruptly upon the 52
down accurate fire on 57
down anathemas upon the 41
down annually from the 173
down annually into the 171
down anxiously into the 59
down anywhere along the 335
down anywhere else in 123
down approach from the 146
down approach used in 115
down approach will be 132
down backward into the 114
down barriers among the 84
down benignly from the 127
down benignly upon the 60
down branches from the 3283
down breathless upon the 43
down brightly from the 96
down broadway during the 41
down broadway from the 364
down broadway into the 93
down broadway past the 102
down broadway when the 40
down calamity upon the 62
down chancery lane in 59
down chancery lane on 110
down chancery lane to 208
down contempt upon the 50
down curiously from the 48
down curiously into the 50
down darkness upon the 179
down dictation from the 43
down direction from the 42
down directly from the 2591
down directly into the 1558
down directly onto the 523
down directly over the 963
down directly upon it 185
down directly upon me 89
down directly upon the 1385
down directly upon us 898
down disaster upon the 70
down entirely during the 198
down entirely from the 44
down entirely into the 40
down entirely when the 133
down everyone else in 128
down everyone else to 43
down extended only to 309
down extracts from the 43
down fiercely from the 83
down fiercely upon the 279
down formally side by 109
down furiously from the 41
down furiously upon the 129
down glaciers into the 59
down gradient from the 558
down headfirst into the 127
down inflation during the 96
down intently into the 181
down intently upon the 47
down judgment upon the 156
down lengthwise along the 172
down markedly during the 147
down markedly from the 59
down messages from the 173
down missiles from the 53
down missiles upon it 107
down missiles upon the 71
down movement along the 41
down movement from the 115
down movement over the 146
down obtained from the 108
down opposite ends of 89
down passages from the 171
down payments from the 49
down payments will be 55
down pictures from the 84
down piecemeal from the 148
down pressure from the 57
down probably from the 163
down proceeding from the 169
down proceeds upon the 76
down products from the 60
down reproach upon the 50
down requests from the 97
down ridicule upon the 116
down secretly from the 106
down secretly into the 40
down securely into the 41
down securely over the 43
down serenely from the 131
down serenely upon the 62
down sideways from the 53
down sideways into the 277
down silently from the 112
down silently into the 178
down silently next to 45
down silently upon the 146
down slightly during the 346
down slightly from the 2648
down slightly into the 342
down slightly over the 353
down slightly when the 119
down solemnly from the 41
down solemnly into the 45
down sometime during the 311
down somewhat during the 694
down somewhat from the 1047
down somewhat into the 109
down somewhat over the 270
down somewhat when he 114
down somewhat when it 44
down somewhat when the 247
down somewhat when we 40
down southward along the 111
down specially from the 44
down specific info on 121
down squarely into the 119
down squarely upon the 123
down straight away to 306
down straight from the 1159
down straight into the 929
down straight upon the 321
down straight upon us 546
down suddenly among the 298
down suddenly from the 888
down suddenly into the 784
down suddenly over the 123
down suddenly upon the 1248
down suddenly upon us 110
down suddenly when he 50
down tenderly over the 40
down tenderly upon it 93
down tenderly upon the 43
down unbroken from the 80
down unceasingly from the 56
down unchanged from the 306
down verbatim from the 336
down verbatim what he 153
down verbatim what the 173
down violently into the 116
down violently upon the 274
down westward from the 97
down westward into the 113
down whatever book my 43
down whatever came to 512
down whenever there is 238
down wherever there is 149
drag commands from the 50
drag controls from the 162
drag directly from the 46
drag everyone down to 113
drag politics into the 98
drag selected text to 246
drag straight down to 52
drag yourself away to 40
drag yourself back to 87
drag yourself down to 75
drag yourself from the 47
drag yourself into the 82
drag yourself over to 52
draw accurate maps of 101
draw annually from the 135
draw applause from the 126
draw applause upon the 56
draw attention also to 616
draw attention back to 422
draw attention from it 64
draw attention from my 46
draw attention from the 6178
draw attention here is 196
draw attention here to 2422
draw attention more to 62
draw attention only to 2365
draw auguries from the 76
draw authority from the 258
draw backward from the 371
draw benefits from it 68
draw benefits from the 1002
draw business from the 272
draw children from the 45
draw children into the 576
draw citizens into the 81
draw comments from the 42
draw contrary ways to 116
draw converts from the 46
draw copiously from the 55
draw detailed maps of 103
draw directly from the 2110
draw directly into the 127
draw directly onto the 293
draw directly upon the 1080
draw disgrace upon the 82
draw elements from the 82
draw entirely upon the 51
draw everyone into the 264
draw evidence from the 105
draw examples from my 59
draw examples from the 1043
draw gasoline from the 122
draw guidance from the 164
draw insights from the 233
draw insights into the 42
draw interest from the 823
draw interest upon the 43
draw laughter from the 346
draw materials from the 227
draw migrants from the 45
draw minerals from the 84
draw moisture from the 2896
draw moisture into the 86
draw montcalm from the 87
draw montcalm into the 92
draw nitrogen from the 376
draw nutrition from the 113
draw patients from the 43
draw pictures from the 46
draw prestige from the 57
draw protests from the 87
draw questions from the 41
draw randomly from the 46
draw recruits from the 285
draw reserves from the 77
draw revenues from the 250
draw salaries from the 566
draw settlers from the 46
draw shoppers into the 48
draw somewhat from the 49
draw straight from the 87
draw students from the 440
draw students into the 674
draw subjects from the 50
draw supplies from it 91
draw supplies from the 2305
draw suspicion from the 52
draw therefore from the 79
draw tourists into the 84
draw visitors from the 63
draw visitors into the 243
draw vitality from the 270
draw warrants upon the 306
draw washington from the 47
draw washington into an 80
draw whatever came to 56
dread communion hold in 61
dread contempt from the 57
dread infection from the 178
dread strangers were on 100
dream departed from the 74
dream messages from the 49
dream occurred during the 85
dream sequence from the 68
drew annually from the 76
drew applause from the 697
drew applause when he 201
drew approval from the 46
drew attention also to 493
drew attention anew to 41
drew attention back to 182
drew attention during the 106
drew attention from the 1129
drew attention only to 97
drew attention were the 45
drew attention when he 160
drew auguries from the 106
drew authority from the 106
drew benefits from the 79
drew business from the 54
drew children from the 54
drew chuckles from the 81
drew comments from the 106
drew copiously from the 118
drew detailed maps of 94
drew directly from the 750
drew directly onto the 57
drew directly upon the 358
drew eighteen feet of 58
drew elements from the 62
drew everyone into the 78
drew evidence from the 54
drew examples from the 207
drew fourteen feet of 45
drew guidance from the 58
drew insights from the 52
drew interest from the 120
drew laughter from the 619
drew laughter when he 70
drew materials from the 85
drew migrants from the 49
drew moisture from the 134
drew patients from the 47
drew phillips from the 60
drew pictures from the 42
drew pilgrims from the 50
drew plaudits from the 72
drew protests from the 504
drew quivered into the 54
drew recruits from the 222
drew revenues from the 71
drew salaries from the 138
drew scholars from the 51
drew settlers from the 71
drew settlers into the 67
drew snickers from the 76
drew straight from the 40
drew strongest over the 54
drew students from as 70
drew students from the 366
drew students into the 56
drew supplies from the 239
drew thousands from the 102
drew thousands into the 103
drew visitors from the 65
drew vitality from the 56
drip directly into the 238
drip directly onto the 46
drop abruptly from the 108
drop abruptly into the 440
drop backward into the 195
drop controls from the 299
drop controls onto the 197
drop directly from the 298
drop directly into the 1394
drop directly onto the 187
drop directly upon the 42
drop downward from the 58
drop downward into the 106
drop elements from the 100
drop entirely from the 55
drop grenades into the 50
drop harmless from the 47
drop injected into the 83
drop languages such as 352
drop lifeless from the 40
drop obtained from the 86
drop occurred during the 156
drop piecemeal from the 45
drop probably more or 80
drop resulted from the 82
drop silently into the 189
drop slightly during the 127
drop slightly from the 112
drop slightly when the 49
drop somewhat during the 40
drop stealthily into the 78
drop straight away to 155
drop straight down on 389
drop straight down the 206
drop straight down to 1122
drop straight from the 142
drop straight into the 1032
drop suddenly down on 124
drop suddenly from the 463
drop suddenly into the 472
drop supplies from the 125
drop supplies into the 93
drop variables from the 58
drug absorbed from the 373
drug absorbed into the 307
drug addiction among the 920
drug addiction during the 58
drug addiction from the 203
drug addiction must be 149
drug addiction such as 49
drug addiction will be 125
drug approval from the 85
drug business from the 51
drug carriers such as 140
drug clearance from the 218
drug commonly used as 61
drug commonly used by 76
drug commonly used in 482
drug commonly used is 59
drug commonly used to 556
drug coverage will be 66
drug delivery from the 281
drug delivery into the 537
drug delivery such as 73
drug delivery will be 287
drug diffuses from the 119
drug diffuses into the 185
drug diffusion from the 132
drug diffusion into the 114
drug directly from the 65
drug directly into the 1370
drug excreted into the 63
drug exposure during the 187
drug exposure must be 49
drug industry during the 57
drug industry over the 81
drug injected into the 452
drug injection into the 69
drug isolated from the 51
drug molecule must be 91
drug movement from the 141
drug normally used to 66
drug obtained from the 928
drug offenses rose by 45
drug offenses tend to 58
drug overdose deaths in 204
drug overdose when he 73
drug prepared from the 271
drug probably acts as 60
drug probably acts by 72
drug problems among the 124
drug problems during the 42
drug problems must be 45
drug problems such as 156
drug problems tend to 50
drug problems will be 51
drug proceeds from the 68
drug produced from an 70
drug produced from the 146
drug products from the 161
drug products have the 75
drug products must be 212
drug products sold in 126
drug products such as 355
drug products used in 255
drug products will be 315
drug regimens must be 173
drug regimens such as 146
drug regimens used in 169
drug regimens used to 116
drug resemble those of 45
drug response will be 113
drug therapies such as 487
drug therapies used in 94
drug therapies used to 170
drug therapies will be 88
drug toxicity must be 87
drug toxicity such as 102
drug toxicity will be 47
drug transfer from the 86
drug transfer into the 89
drug treatment during the 405
drug treatment from the 139
drug treatment must be 673
drug treatment over the 61
drug treatment prior to 86
drug treatment such as 251
drug treatment when the 50
drug treatment will be 556
drum membrane from the 47
drum revolves once in 63
drying materials such as 69
drying operation must be 87
dual authority over the 79
dual effector theory of 102
dual emphasis upon the 56
dual heritage from the 49
dual instinct theory of 92
dual pressure from the 59
dual problems have the 50
dual variables from the 96
dual variables will be 80
duck splashes along the 49
duct develops from the 122
duct develops into the 204
duct diameters from the 121
duct directly into the 251
duct directly over the 105
duct proceeding from it 76
duct proceeding from the 53
dues deducted from the 67
dues directly from the 107
dues formerly paid to 65
dues payments from the 42
dues received during the 60
dues received from the 166
dues required from the 115
duke advanced into the 177
dull capacity able to 70
dull chapters full of 71
dull children tend to 87
dull constant ache in 53
dull constant pain in 43
dull footstep worn to 63
duly absorbed into the 48
duly accepted into the 43
duly admitted into the 427
duly assessed upon the 48
duly attested copy of 449
duly baptized into the 86
duly cogitating upon it 57
duly consider what is 99
duly consider what the 169
duly deducted from the 91
duly demanded from the 77
duly enrolled among the 59
duly examined into the 78
duly excluded from the 43
duly executed copy of 257
duly executed copy or 55
duly executed deed of 118
duly executed from the 56
duly executed upon the 59
duly executed will of 47
duly executed will or 51
duly expelled from the 220
duly forthcoming from the 45
duly inducted into the 277
duly initiated into the 805
duly inquired into the 56
duly inserted into the 56
duly insisted upon by 68
duly mustered into the 191
duly notified threw the 53
duly obtained from the 551
duly prepared plan of 158
duly presided over by 43
duly procured from the 100
duly received from the 472
duly received here in 76
duly received into the 304
duly recorded among the 91
duly recorded prior to 206
duly recorded upon the 129
duly reflecting upon the 47
duly reflects upon the 48
duly reported back to 754
duly reported what he 53
duly resigned from the 42
duly returned from the 52
duly returned into the 146
duly verified copy of 227
dump directly into the 338
during absences from the 71
during analysis must be 50
during anesthesia must be 56
during anesthesia when the 59
during carnival time in 124
during communal riots in 128
during critical years of 126
during daylight from the 62
during daylight when the 84
during december when the 77
during december will be 53
during delivery from the 87
