dais or platform at 86
data by attempting to 90
data by category of 88
data by completing the 87
data by computer is 63
data by connecting the 52
data by consulting the 131
data by converting it 77
data by converting the 131
data by courtesy of 544
data by describing the 96
data by displaying the 63
data by encrypting it 98
data by estimating the 217
data by evaluating the 111
data by exploiting the 81
data by expressing the 51
data by extracting the 55
data by indicating the 75
data by industry on 58
data by inspecting the 86
data by maximizing the 82
data by minimizing the 349
data by monitoring the 83
data by organizing it 90
data by performing an 62
data by performing the 94
data by presenting the 108
data by questioning the 67
data by requesting the 48
data by responding to 70
data by separating the 81
data by simulating the 53
data by specifying the 229
data do indicate an 60
data do indicate is 78
data do indicate the 193
data he computed the 49
data he obtained by 41
data he obtained in 60
data he obtained on 81
data he presents in 68
data he presents to 45
data in addressing the 48
data in analysis of 123
data in appendix ii 245
data in appendix iv 164
data in attempting to 270
data in attempts to 187
data in billionths of 47
data in chapters ii 44
data in contrast to 530
data in describing the 105
data in developing the 135
data in diagnosis of 50
data in discussing the 77
data in estimating the 432
data in evaluating the 457
data in evidence of 43
data in explaining the 76
data in handbook of 77
data in hundreds of 139
data in ministry of 181
data in monitoring the 51
data in parallel to 145
data in predicting in 127
data in predicting the 178
data in presence of 88
data in problems of 42
data in responding to 41
data in response to 2712
data in thousands of 248
data is accepted as 261
data is accepted by 152
data is accessed as 95
data is accessed at 73
data is accessed by 477
data is accessed in 312
data is accessed on 62
data is accessed or 101
data is accessed via 123
data is accurate as 100
data is accurate to 112
data is achieved by 548
data is achieved in 92
data is acquired as 103
data is acquired at 142
data is acquired by 262
data is acquired in 247
data is acquired on 105
data is actually in 87
data is actually the 103
data is adequate to 134
data is adjusted to 135
data is affected by 550
data is afforded by 88
data is amenable to 110
data is analyzed as 115
data is analyzed at 45
data is analyzed by 438
data is analyzed in 891
data is analyzed on 125
data is analyzed to 391
data is apparent in 116
data is appended to 719
data is ascribed to 44
data is assessed by 81
data is assigned to 749
data is attached to 241
data is believed to 371
data is buffered by 47
data is buffered in 125
data is captured as 108
data is captured at 127
data is captured by 265
data is captured in 325
data is captured on 266
data is centered on 43
data is combined in 67
data is combined to 80
data is compared in 91
data is compared to 1091
data is compiled by 209
data is compiled in 210
data is compiled on 98
data is composed of 793
data is computed as 245
data is computed by 136
data is computed in 62
data is computed on 41
data is confined to 341
data is contrary to 80
data is conveyed by 65
data is conveyed in 55
data is conveyed to 61
data is courtesy of 85
data is critical if 48
data is critical in 245
data is critical to 1035
data is declared as 79
data is deferred to 44
data is depicted by 64
data is depicted in 381
data is designed to 386
data is destined to 54
data is detailed in 108
data is detected by 95
data is detected on 51
data is dictated by 104
data is directed to 215
data is discrete or 48
data is effected by 45
data is elicited by 78
data is embedded in 330
data is embodied in 57
data is employed in 121
data is employed to 171
data is enclosed in 222
data is enhanced by 248
data is enhanced if 44
data is entirely in 44
data is essential as 99
data is essential if 268
data is essential in 590
data is essential to 1618
data is evidence of 159
data is examined by 100
data is examined in 251
data is examined to 115
data is exchanged by 44
data is exchanged in 146
data is exchanged via 55
data is expected in 89
data is expected to 1363
data is explored in 58
data is exported as 107
data is exported to 155
data is extended to 129
data is external to 57
data is filtered by 64
data is filtered to 66
data is followed by 465
data is governed by 383
data is hampered by 341
data is hindered by 85
data is impaired by 40
data is implicit in 76
data is imported to 50
data is improved by 103
data is included as 304
data is included at 46
data is included in 2703
data is included on 170
data is included to 146
data is increased by 150
data is informed by 46
data is inherent in 113
data is initiated by 72
data is inserted as 151
data is inserted at 89
data is inserted in 277
data is inserted or 118
data is integral to 70
data is intended as 89
data is intended to 730
data is involved in 208
data is mentioned in 49
data is migrated to 63
data is modified by 143
data is modified in 443
data is modified or 53
data is modified to 92
data is normally in 40
data is normally the 50
data is obscured by 94
data is observed at 42
data is observed in 235
data is observed to 52
data is obtained as 421
data is obtained at 266
data is obtained by 2181
data is obtained if 223
data is obtained in 1133
data is obtained is 67
data is obtained it 44
data is obtained on 510
data is obtained the 77
data is obtained to 145
data is obtained via 59
data is obviously of 40
data is obviously the 47
data is operated on 278
data is outlined in 230
data is packaged in 78
data is possible at 71
data is possible by 137
data is possible if 229
data is possible in 186
data is possible to 81
data is preceded by 348
data is prepared by 128
data is prepared in 133
data is prepared to 50
data is presumed to 117
data is probably the 654
data is produced as 42
data is produced at 50
data is produced by 443
data is produced in 162
data is produced on 45
data is proposed by 62
data is proposed in 104
data is provided as 478
data is provided at 126
data is provided by 3743
data is provided in 2638
data is provided on 1259
data is provided to 745
data is provided via 61
data is received as 192
data is received at 324
data is received by 822
data is received in 418
data is received it 56
data is received on 501
data is received or 102
data is received the 47
data is received via 66
data is recorded as 868
data is recorded at 269
data is recorded by 485
data is recorded in 1968
data is recorded is 57
data is recorded on 4159
data is recorded or 120
data is recorded to 128
data is referred to 2194
data is regarded as 976
data is rejected as 49
data is relative to 142
data is relevant in 74
data is relevant to 734
data is replaced by 408
data is reported as 467
data is reported at 68
data is reported by 343
data is reported in 1320
data is reported on 242
data is reported to 209
data is required as 334
data is required at 187
data is required by 557
data is required if 117
data is required in 1011
data is required is 42
data is required of 53
data is required on 708
data is required or 76
data is required so 115
data is required to 4226
data is resident in 92
data is restored to 150
data is retained by 60
data is retained in 340
data is retained on 69
data is returned as 583
data is returned by 223
data is returned in 460
data is returned to 1132
data is reviewed by 129
data is reviewed in 115
data is reviewed to 45
data is selected as 145
data is selected by 146
data is selected in 47
data is selected to 72
data is signaled by 56
data is specific to 271
data is stripped of 41
data is supplied as 122
data is supplied by 622
data is supplied in 230
data is supplied on 178
data is supplied to 468
data is supposed to 558
data is switched to 45
data is therefore an 91
data is therefore of 83
data is therefore the 88
data is therefore to 73
data is unlikely to 771
data is uploaded to 137
data is utilized by 57
data is utilized in 133
data is utilized to 181
data is valuable in 140
data is valuable to 115
data is verified by 138
data is weighted by 60
data it attempts to 51
data it collects is 51
data it collects on 52
data it collects to 152
data it contains as 47
data it contains in 54
data it contains is 344
data it contains on 65
data it contains or 43
data it contains to 83
data it operates on 112
data it provides is 73
data it provides on 119
data it provides to 73
data it purports to 90
data it receives as 44
data it receives in 109
data it receives is 54
data it receives to 92
data it requires to 98
data of analysis of 135
data of children in 48
data of hundreds of 98
data of interest as 47
data of interest at 43
data of interest in 617
data of interest is 323
data of interest on 85
data of interest or 44
data of interest to 3202
data of ministry of 157
data of patients in 60
data of sensation as 154
data of sensation in 104
data of sensation or 87
data of sensation to 42
data of solutions of 57
data of students in 46
data of thousands of 118
data on accuracy of 101
data on activity in 72
data on activity of 57
data on additions to 46
data on admission to 45
data on analysis of 64
data on attempts to 54
data on barriers to 48
data on benefits of 43
data on breakdown of 48
data on children as 97
data on children at 81
data on children in 504
data on children is 45
data on children of 257
data on children to 42
data on clusters of 51
data on condition of 70
data on contents of 44
data on coverage of 74
data on crystals of 45
data on currency in 65
data on deposits in 64
data on detection of 75
data on diffusion in 209
data on diffusion of 166
data on direction of 83
data on dynamics of 85
data on education by 77
data on education in 506
data on education is 60
data on education of 87
data on efficacy in 79
data on efficacy of 134
data on elements of 41
data on emissions of 160
data on episodes of 54
data on ethnicity in 50
data on evolution of 74
data on expansion of 43
data on exposure of 49
data on exposure to 414
data on failures of 66
data on families in 166
data on families of 116
data on formation of 70
data on genetics of 58
data on homicide in 62
data on hundreds of 832
data on increases in 249
data on induction of 92
data on inflation in 61
data on injuries in 54
data on kinetics of 170
data on literacy in 107
data on locations of 48
data on longevity of 75
data on magnetic or 46
data on marriages in 65
data on materials of 56
data on migrants in 53
data on migrants to 44
data on migration by 53
data on migration in 247
data on migration is 81
data on migration of 130
data on migration to 110
data on mixtures of 175
data on mobility in 56
data on movement of 114
data on networks of 53
data on operation of 65
data on outcomes in 67
data on outcomes of 190
data on oxidation of 73
data on patients in 222
data on patterns of 1735
data on payments to 74
data on personal or 45
data on pollution in 52
data on positions of 45
data on presence of 57
data on presence or 44
data on problems in 50
data on problems of 221
data on products in 41
data on progress in 82
data on progress of 55
data on provision of 55
data on quantity of 225
data on questions of 127
data on rainfall in 69
data on receipts of 41
data on recovery of 100
data on reduction in 43
data on reduction of 104
data on reserves of 46
data on residues in 101
data on residues of 70
data on response of 65
data on response to 149
data on retention of 95
data on salaries in 64
data on salaries of 102
data on selection of 55
data on services to 54
data on severity of 70
data on solutions of 125
data on students at 57
data on students in 257
data on subjects as 84
data on subjects in 51
data on subjects of 67
data on suicides in 47
data on survival in 64
data on survival of 207
data on symptoms of 42
data on thickness of 106
data on thousands of 1056
data on toxicity of 124
data on toxicity to 61
data on transfer of 101
data on treatment of 303
data on turnover in 80
data on turnover of 52
data on variables of 82
data on variations in 923
data on variations of 182
data on violations of 70
data on visitors to 94
data or analysis of 126
data or analysis to 74
data or attempting to 53
data or commands to 182
data or contents of 62
data or elements of 126
data or evidence at 48
data or evidence in 163
data or evidence is 229
data or evidence of 151
data or evidence on 57
data or evidence to 312
data or excerpts or 100
data or formulas in 80
data or materials of 45
data or messages to 46
data or pointers to 96
data or programs in 287
data or programs is 49
data or programs of 42
data or programs on 217
data or programs or 42
data or programs to 165
data or replaced by 41
data or sequence of 43
data or services to 62
data or software in 47
data or software is 337
data or software on 78
data so essential to 58
data so obtained in 66
data so obtained is 224
data so obtained the 143
data so obtained to 135
data the accuracy of 239
data the activity of 40
data the analysis of 383
data the computer is 269
data the direction of 95
data the estimate of 120
data the evolution of 40
data the majority of 152
data the positions of 47
data the presence of 367
data the processing of 89
data the quantity of 283
data the receiver is 56
data the sequence of 40
data the situation is 117
data the thickness of 118
data the validity of 86
data the velocity of 126
data to accuracy in 110
data to aircraft in 48
data to analysis of 110
data to appraise the 89
data to approach the 57
data to buttress the 89
data to challenge the 190
data to classify the 190
data to complete an 60
data to complete the 1325
data to consider in 339
data to consider the 357
data to continue the 71
data to continue to 102
data to contrast the 49
data to controls on 51
data to convince the 256
data to convince us 67
data to delineate the 199
data to describe an 58
data to describe it 61
data to describe the 2835
data to discover if 45
data to discover the 503
data to disprove it 83
data to disprove the 116
data to document the 1467
data to estimate an 263
data to estimate it 82
data to estimate or 54
data to estimate the 12324
data to evaluate an 70
data to evaluate it 47
data to evaluate or 52
data to evaluate the 5718
data to exercise the 83
data to forecast the 448
data to generate an 416
data to generate the 959
data to hundreds of 53
data to identify an 85
data to identify it 59
data to identify the 3570
data to indicate an 107
data to indicate if 117
data to indicate the 2611
data to indicate to 74
data to maintain the 188
data to maximize the 206
data to minimize the 435
data to optimize the 224
data to overcome the 163
data to partition the 43
data to patterns of 43
data to persuade the 56
data to pinpoint the 179
data to populate the 379
data to preserve the 51
data to problems in 204
data to problems of 258
data to quantify it 61
data to quantify the 1001
data to questions of 69
data to regulate the 65
data to restrict the 45
data to retrieve the 111
data to separate the 338
data to simplify the 182
data to simulate the 434
data to strengthen the 143
data to thousands of 83
data to transfer to 140
data to transmit at 62
data to transmit in 53
data to transmit is 66
data to transmit it 59
data to transmit on 59
data to transmit or 90
data to transmit to 195
data to traverse the 99
data to underpin the 65
data to validate it 70
data to validate or 108
data to validate the 1187
data we compared the 40
data we computed the 71
data we consider in 47
data we consider the 106
data we estimate the 164
data we examined in 61
data we examined the 41
data we obtained in 361
data we obtained on 200
data we obtained the 126
data we reviewed in 52
date an employee is 94
date as compared to 403
date as evidence of 197
date as mentioned in 68
date as possible as 68
date as possible at 826
date as possible by 284
date as possible in 695
date as possible is 91
date as possible of 193
date as possible on 326
date as possible so 301
date as possible the 273
date as possible to 550
date as provided by 207
date as provided in 674
date as recently as 65
date as recorded in 175
date as referred to 66
date as reported in 46
date as required by 434
date at brussels the 78
date be accepted as 41
date be advanced to 44
date be assigned to 363
date be entitled to 190
date be extended to 170
date be included in 65
date be regarded as 206
date by connecting it 53
date by consulting the 260
date by describing the 120
date by discussing the 72
date by inclusion of 113
date by politics or 41
date he accepted the 85
date he acquired it 113
date he acquired the 138
date he assigned to 331
date he enlisted in 41
date he executed the 105
date he expected to 43
date he intended to 112
date he proposed to 196
date he received it 130
date he received the 659
date he receives the 260
date he referred to 120
date he reported to 85
date he returned to 856
date if invested at 84
date if possible in 54
date in attempting to 60
date in brackets is 95
date in contrast to 142
date in december of 43
date in february or 68
date in november of 61
date in november or 45
date in response to 782
date is accepted as 414
date is accepted by 899
date is accepted in 46
date is actually the 141
date is adjusted to 55
date is advanced by 55
date is advanced to 52
date is affected by 117
date is afforded by 199
date is appended to 90
date is approved by 68
date is ascribed to 179
date is assigned by 294
date is assigned the 64
date is assigned to 2413
date is attached to 439
date is attested by 169
date is believed to 801
date is compared to 214
date is composed of 79
date is computed as 113
date is computed by 107
date is confined to 50
date is contingent on 40
date is critical to 159
date is designed to 163
date is dictated by 109
date is disputed by 105
date is enclosed in 121
date is entitled to 889
date is essential to 421
date is evidence of 96
date is expected to 306
date is extended by 104
date is extended to 386
date is followed by 529
date is governed by 169
date is included in 1171
date is increased by 57
date is inserted as 68
date is inserted at 58
date is inserted in 186
date is intended to 123
date is involved in 50
date is mentioned as 77
date is mentioned by 105
date is mentioned in 1077
date is mentioned on 52
date is normally the 175
date is observed as 56
date is obtained by 226
date is preceded by 134
date is presumed to 317
date is probably an 148
date is probably in 156
date is probably the 917
date is probably to 112
date is proposed by 116
date is provided by 1930
date is provided in 519
date is provided to 45
date is recorded as 535
date is recorded at 51
date is recorded by 238
date is recorded in 1479
date is recorded on 198
date is referred to 1420
date is regarded as 649
date is relevant to 57
date is replaced by 78
date is reported as 157
date is reported by 125
date is reported in 245
date is required by 230
date is required in 87
date is required to 319
date is returned in 60
date is selected as 60
date is selected by 119
date is selected in 79
date is sometime in 106
date is supplied by 963
date is supplied in 181
date is supposed to 1347
date is therefore of 41
date is therefore the 103
date is unlikely to 430
date is verified by 118
date it acquired the 94
date it obtained the 109
date it received the 325
date it receives an 296
date it receives the 348
date my interest in 174
date no evidence of 342
date no examples of 43
date of abolition of 207
date of accession as 118
date of accession in 114
date of accession is 255
date of accession of 2315
date of accession the 45
date of accession to 597
date of accident or 155
date of accident to 138
date of admission as 416
date of admission in 135
date of admission is 316
date of admission of 1481
date of admission or 375
date of admission the 42
date of admission to 3731
date of announcing the 169
date of approval by 1202
date of approval if 67
date of approval in 120
date of approval is 102
date of approval of 11511
date of approval or 151
date of approval to 86
date of assembly of 73
date of attempts to 46
date of cessation is 56
date of cessation of 1535
date of clearance of 142
date of collecting the 51
date of commencing the 255
date of commencing to 42
date of committing the 62
date of completing the 287
date of concluding the 72
date of conducting the 72
date of conquest of 77
date of contract in 43
date of contract is 47
date of contract of 110
date of contract or 157
date of contract to 139
date of coverage is 59
date of coverage of 163
date of december the 73
date of deferral or 78
date of delivering the 77
date of delivery as 578
date of delivery at 229
date of delivery be 43
date of delivery by 428
date of delivery if 199
date of delivery in 401
date of delivery is 1205
date of delivery of 7806
date of delivery on 200
date of delivery or 1205
date of delivery so 44
date of delivery the 192
date of delivery to 4406
date of depositing the 59
date of detection of 79
date of detention of 122
date of diagnosis is 81
date of diagnosis of 333
date of diagnosis or 94
date of diagnosis to 121
date of discount to 429
date of dispatch of 1469
date of dispatch to 61
date of disposal by 51
date of disposal is 263
date of disposal of 1419
date of disposal or 73
date of elections in 69
date of elections is 49
date of elections to 229
date of entrance of 75
date of entrance to 139
date of execution as 234
date of execution by 428
date of execution if 94
date of execution in 163
date of execution is 449
date of execution of 17965
date of execution or 409
date of execution the 42
date of execution to 207
date of exercise in 45
date of exercise is 319
date of exercise of 889
date of exercise or 199
date of exercise to 64
date of exercising the 71
date of exposure is 71
date of exposure or 45
date of exposure to 318
date of expulsion of 50
date of extension of 62
date of february the 114
date of finality of 88
date of formation is 128
date of formation of 1849
date of formation or 88
date of formation to 73
date of forwarding the 45
date of furnishing of 94
date of furnishing the 196
date of galatians is 46
date of harvesting is 55
date of inception is 55
date of inception of 1375
date of inception to 92
date of inclusion in 143
date of inclusion of 85
date of infection is 93
date of infection of 77
date of infection to 43
date of initiation is 79
date of initiation of 1685
date of initiation or 46
date of insertion of 91
date of interest is 44
date of interest on 58
date of interest to 55
date of invention as 107
date of invention by 491
date of invention in 136
date of invention is 441
date of invention of 346
date of invention or 114
date of invention to 72
date of issuance as 129
date of issuance by 165
date of issuance if 113
date of issuance in 137
date of issuance is 446
date of issuance of 21193
date of issuance on 70
date of issuance or 556
date of issuance the 57
date of issuance to 537
date of judgment as 119
date of judgment at 119
date of judgment in 353
date of judgment is 97
date of judgment of 242
date of judgment on 114
date of judgment or 541
date of judgment the 44
date of judgment to 172
date of maturity as 170
date of maturity at 119
date of maturity by 93
date of maturity if 52
date of maturity in 182
date of maturity is 1213
date of maturity it 63
date of maturity of 4115
date of maturity on 163
date of maturity or 778
date of maturity the 221
date of maturity to 205
date of migration of 81
date of migration to 80
date of november the 86
date of operation as 129
date of operation in 55
date of operation is 95
date of operation of 950
date of operation or 45
date of operation to 76
date of ovulation in 42
date of ovulation is 124
date of performing the 45
date of prepared on 78
date of presenting the 428
date of processing or 55
date of promotion of 49
date of promotion to 143
date of proposal of 174
date of provision of 69
date of publishing the 155
date of purchase as 552
date of purchase at 207
date of purchase by 551
date of purchase he 69
date of purchase if 128
date of purchase in 247
date of purchase is 853
date of purchase it 45
date of purchase of 3732
date of purchase on 276
date of purchase or 1370
date of purchase so 97
date of purchase the 229
date of purchase to 1344
date of purchasing the 50
date of quickening is 50
date of readiness at 46
date of reception in 46
date of reception of 489
date of recovery of 161
date of redaction of 56
date of reduction of 45
date of reduction to 412
date of referral of 164
date of referral to 284
date of rejection of 195
date of rejection or 53
date of rendition of 142
date of responding to 142
date of scrutiny of 125
date of selection of 212
date of sentence or 41
date of shipment as 312
date of shipment by 87
date of shipment in 152
date of shipment is 245
date of shipment of 779
date of shipment on 77
date of shipment or 1273
date of shipment the 61
date of shipment to 299
date of sometime in 41
date of submitting the 312
date of transfer as 292
date of transfer at 46
date of transfer by 81
date of transfer if 90
date of transfer in 216
date of transfer is 725
date of transfer of 5832
date of transfer on 58
date of transfer or 650
date of transfer the 209
date of transfer to 1125
date of treatment or 59
date of validity of 157
date of valuation as 48
date of valuation in 82
date of valuation is 368
date of valuation of 287
date of valuation or 51
date of valuation the 62
date of valuation to 137
date on advances in 212
date on happenings in 167
date on problems of 44
date on progress in 113
date or delivery of 44
date or identity of 43
date or locality of 60
date or sequence of 46
date so inserted is 261
date the abolition of 61
date the accession of 219
date the accounts of 161
date the accuracy of 42
date the analysis of 158
date the articles of 392
date the attention of 195
date the attitude of 97
date the authority of 130
date the authority to 93
date the beginnings of 5325
date the benefits of 41
date the business of 199
date the cessation of 1439
date the chairman of 137
date the children of 111
date the churches of 89
date the citizens of 97
date the collapse of 245
date the condition of 252
date the conquest of 156
date the contents of 220
date the contract is 2752
date the contract of 124
date the contract or 49
date the daughter of 139
date the direction of 44
date the dividend is 1079
date the doctrine of 233
date the document as 43
date the document in 42
date the document is 800
date the document to 100
date the downfall of 403
date the elevation of 86
date the eminence of 123
date the employee is 648
date the employee or 97
date the entrance of 44
date the estimate is 242
date the evidence is 386
date the evidence of 47
date the evolution of 327
date the execution of 146
date the expansion of 329
date the extension of 275
date the facility is 169
date the formation of 1880
date the fortunes of 210
date the governor of 89
date the greatness of 45
date the identity of 48
date the inception of 821
date the inclusion of 46
date the initiation of 217
date the interest in 58
date the interest is 428
date the interest of 191
date the intrusion of 76
date the invention is 115
date the invention of 662
date the judgment is 1047
date the judgment of 215
date the judgment or 154
date the liability is 49
date the majority of 2180
date the migration of 47
date the minister of 202
date the ministry of 206
date the monument to 99
date the mortgage is 232
date the movement of 61
date the operation is 40
date the operation of 264
date the original of 179
date the portrait to 59
date the practice of 599
date the presence of 546
date the problems of 63
date the proceeds of 159
date the products of 134
date the progress of 618
date the property is 3338
date the property of 311
date the proposal is 162
date the provision of 136
date the purchase of 48
date the quantity of 53
date the rebuilding of 43
date the recovery of 120
date the reduction of 43
date the register of 51
date the relations of 82
date the republic of 125
date the response is 51
date the schedule of 46
date the security is 126
date the sentence is 102
date the sequence of 143
date the shipment is 215
date the situation in 51
date the situation is 50
date the situation of 47
date the sixteenth of 41
date the taxpayer is 116
date the tendency to 46
date the thirteenth of 175
date the tradition of 52
date the transfer is 441
date the transfer of 235
date the treatment of 122
date the twentieth of 188
date the validity of 42
date to announce the 87
date to commence the 84
date to complete the 808
date to consider the 599
date to continue the 108
date to continue to 65
date to describe the 172
date to discover the 52
date to estimate the 101
date to evaluate the 235
date to exercise the 86
date to identify the 169
date to indicate the 419
date to maintain the 120
date to minimize the 117
date to overcome the 55
date to persuade the 41
date to purchase the 227
date to remember in 99
date to remember is 110
date to separate the 80
date to sometime in 104
date to strengthen the 56
dating is accepted by 117
dating is probably the 53
dating is proposed by 50
dating is provided by 264
dating is supposed to 87
dating of deposits in 78
dating of minerals by 52
dating the accession of 55
dating the beginnings of 261
dating the contents of 48
dating the daughter of 238
dating the evolution of 54
dating the formation of 257
dating the inception of 116
dating the invention of 65
dating the majority of 52
dating the sequence of 58
dawn he hastened to 75
dawn he returned to 148
dawn in lombardy to 62
dawn is followed by 67
dawn is heralded by 55
dawn of buddhism in 41
dawn of eternity to 41
dawn of humanism in 43
dawn of humanity in 57
dawn of humanity the 50
dawn of humanity to 74
dawn of interest in 70
dawn of invention to 84
dawn of salvation to 134
dawn on saturday the 124
dawn or twilight of 244
dawn to complete the 121
dawn to continue the 76
dawn to midnight in 59
dawn to midnight to 42
dawn we returned to 117
days an ancestor of 40
days an employee is 72
days an extension of 51
days an interest in 44
days as beautiful as 55
days as chairman of 243
days as compared to 2285
days as directed by 81
days as director of 280
days as evidence of 72
days as governor of 847
days as holidays in 42
days as mentioned in 52
days as minister of 237
days as mistress of 71
days as observed in 89
days as outlined in 49
days as possible in 137
days as possible the 52
days as possible to 53
days as provided by 184
days as provided in 320
days as recorded by 73
days as recorded in 108
days as reported by 129
days as reported in 59
days as required by 994
days as required in 58
days as required to 47
days as students at 98
days as students in 82
days as students of 45
days at westward ho 53
days be expected to 66
days be regarded as 394
days be restored to 50
days by attempting to 119
days by exposure to 90
days by hundreds of 98
days by injection of 77
days by pretending to 42
days by symptoms of 71
days by thousands of 81
days he accepted the 61
days he acquired the 55
days he advanced to 58
days he attended the 282
days he believed he 87
days he believed in 134
days he besieged the 79
