daggers tucked into their 62
defense spending fell from 97
defense spending have been 147
defense spending rose from 229
defense spending will have 199
defense system have been 42
deficit occurs when there 47
deficit should have been 145
defined groups have been 51
defined without taking into 173
deflect energy away from 117
deflect income away from 48
deforming forces have been 50
degrade itself into what 112
degrading effect upon their 49
degrees fallen into such 68
degrees passed into other 51
degrees should have been 53
degrees soften those very 175
degrees without ever having 48
delayed another half hour 42
delayed beyond three days 48
delayed beyond three years 70
delayed reaction time task 107
deliver better health care 118
deliver fiction like truth 54
deliver mental health care 103
deliver myself from those 134
deliver myself into their 55
deliver myself into your 142
delusion should have been 94
demanding better health care 45
demanding relief from their 51
demands already made upon 113
demands became even more 104
demands became ever more 170
demands become even more 148
demands differ from those 65
demands placed upon their 289
demands placed upon these 141
demands placed upon those 94
demands placed upon your 62
demands should have been 296
demands something more from 294
demands something much more 44
dementia special care unit 238
demerit arises from what 54
demonic forces have been 44
denotes something much more 46
densely clothed from base 63
densely wooded from base 702
density changes have been 141
density changes over time 119
density curves have been 105
density models have been 51
density should have been 83
density values have been 313
density values ranging from 91
density values were used 54
density varies from zero 43
dentist should have some 54
departs without taking leave 45
depending mainly upon their 75
depending partly upon their 55
depending solely upon ideas 156
depending solely upon their 157
depending wholly upon their 69
depends greatly upon such 41
depends greatly upon their 270
depends greatly upon what 402
depends greatly upon your 112
depends heavily upon such 46
depends heavily upon their 132
depends heavily upon these 49
depends heavily upon what 247
depends heavily upon your 44
depends mainly upon four 46
depends mainly upon such 60
depends mainly upon their 397
depends mainly upon these 91
depends mainly upon three 181
depends mainly upon what 294
depends mainly upon your 84
depends merely upon oral 64
depends merely upon their 56
depends neither upon their 65
depends occurs only once 50
depends partly upon their 550
depends partly upon what 460
depends partly upon your 63
depends pretty much upon 115
depends simply upon their 67
depends solely upon such 54
depends solely upon their 471
depends solely upon these 47
depends solely upon those 42
depends solely upon what 442
depends solely upon your 93
depends vastly more upon 43
depends wholly upon their 271
depends wholly upon these 41
depends wholly upon those 43
depends wholly upon what 460
depends wholly upon your 110
depicting scenes from life 76
depicting scenes from their 51
deposit grades into fine 60
deposit should have been 175
derived almost nothing from 45
derived income from other 58
derived income from their 135
derived little good from 106
derived little help from 74
derived mainly from coal 206
derived mainly from data 81
derived mainly from four 72
derived mainly from land 217
derived mainly from other 75
derived mainly from soil 46
derived mainly from such 102
derived mainly from their 1153
derived mainly from these 176
derived mainly from those 83
derived mainly from three 252
derived mainly from what 215
derived mainly from work 225
derived merely from some 424
derived merely from their 136
derived mostly from their 109
derived neither from their 45
derived neural stem cell 100
derived partly from such 108
derived partly from their 395
derived partly from these 48
derived partly from those 56
derived partly from what 141
derived profit from their 327
derived relief from some 42
derived scores have been 55
derived simply from their 136
derived solely from data 55
derived solely from some 57
derived solely from such 239
derived solely from their 598
derived solely from these 105
derived solely from those 56
derived solely from what 115
derived status from their 150
derived strength from their 336
derived values have been 99
derived wholly from their 68
derived without taking into 163
derives energy from food 44
derives instead from their 41
derives mainly from their 381
derives mainly from three 97
derives partly from their 478
derives partly from what 43
derives profit from such 122
derives solely from their 335
descent groups have been 41
descent should have been 101
deserve better from their 137
deserve better from those 44
deserve double fees from 51
deserve notice from their 78
deserve through their sins 46
deserve without your great 41
deserve without your help 73
designs became even more 85
designs became much more 129
designs depend upon their 104
designs differ from those 57
designs emerge from self 212
designs handed down from 96
designs should have been 192
designs should take into 96
desired changes have been 653
desired changes were made 117
desired effect only when 143
desired effect upon their 150
desired effect upon those 96
desired family size among 337
desired family size from 46
desired family size have 52
desired family size were 153
desired family size will 92
desired feelings went along 252
desired number have been 70
desired result have been 41
desired result much more 51
desired result will come 45
desired should have been 100
desired signal from other 87
desires differ from those 51
desires should have been 103
desires vanish even here 47
desktop should look like 51
despair settling down upon 80
despair should have been 178
despise myself even more 169
despise riches only when 102
despise rulers among whom 41
despite changes over time 80
despite urgent pleas from 66
despite warnings from many 52
despite warnings from other 46
despite warnings from some 138
despite warnings from their 71
destiny should have been 153
destiny versus free will 58
destiny without leaving some 79
details agreed upon were 67
details differ from those 194
details should find their 76
details should have been 467
details tossed into view 67
detecting changes over time 97
detecting common bile duct 114
deterring troops from coming 72
detract greatly from their 258
detract something from their 342
develop before their eyes 59
develop before your eyes 107
develop cancer during their 154
develop common ties among 47
develop freely along their 44
develop itself into ugly 52
develop leaders from among 44
develop severe back pain 40
develop slowly over many 192
develop slowly over time 1245
develop slowly over years 50
develop through some sort 82
develop through their life 55
develop through their play 44
develop through their work 80
develop without having been 53
develop without help from 48
deviated widely from their 55
deviates greatly from what 44
deviation should have been 135
devices differ from those 62
devices should have been 173
devices should have their 61
devoted almost full time 97
devoted england must sink 42
devoted family open four 48
devoted little band made 43
devoted little band were 61
devoted myself once more 95
devotion should have been 133
diabetes occurs when there 43
diabetes should have their 133
diabetic mothers also have 40
diabetic mothers have been 118
diagrams differ from those 45
dialogue should have been 141
diameter should have been 114
diameter starts from rest 115
diamonds should have been 52
dietary changes have been 233
dietary changes were made 94
dietary habits have been 200
dietary intake data from 86
dietary intake data were 44
dietary intake have been 121
dieters regain their lost 132
differing greatly from other 67
differing greatly from their 96
differing greatly from those 1065
differing greatly from what 63
differing little from other 122
differing little from ours 51
differing little from their 185
differing little from those 982
differing little from what 90
differing methods have been 46
differing theories have been 87
differing wholly from those 45
differing widely from other 55
differing widely from their 115
differing widely from these 51
differing widely from those 3241
differing widely from what 59
differing widely from your 98
differs clearly from other 42
differs enough from other 47
differs greatly among these 43
differs greatly from case 156
differs greatly from many 83
differs greatly from mine 112
differs greatly from most 458
differs greatly from other 1434
differs greatly from ours 444
differs greatly from such 47
differs greatly from their 415
differs greatly from these 273
differs greatly from those 1627
differs greatly from time 152
differs greatly from what 1514
differs greatly from your 81
differs little from many 394
differs little from most 162
differs little from other 2085
differs little from ours 162
differs little from past 105
differs little from some 86
differs little from such 44
differs little from taking 46
differs little from their 296
differs little from these 44
differs little from those 1449
differs little from what 1764
differs little from zero 107
differs vastly from what 93
differs widely from case 43
differs widely from mine 178
differs widely from most 179
differs widely from other 473
differs widely from ours 312
differs widely from such 134
differs widely from their 193
differs widely from these 251
differs widely from those 1226
differs widely from what 776
diffusing mutual love from 72
digital camera into your 116
digital camera will have 54
digital images from your 110
digital images have been 103
digital nerves have been 49
digital photos from your 63
digital planet will look 44
digital signal back into 99
digital signal coming from 45
digital signal from their 116
digital signal from your 70
dignity should have been 88
dignity without great size 71
dignity without having ever 103
dilated common bile duct 4496
dilated pupils much more 41
dilemma arises when there 57
dilemma became even more 90
dilemma occurs when there 65
dilemma should have been 67
diluted nitric acid upon 156
dilution curves have been 103
dilution methods have been 166
diocesan synods were held 102
directing energy away from 134
directing itself very much 45
directing notice once more 53
direful attack upon their 257
disarming before peace were 51
discern clearly what sort 49
discern whether there were 70
discord should ever have 74
discuss changes over time 54
discuss issues ranging from 253
discuss topics ranging from 307
discuss whether there were 93
diseased plants have been 137
diseased states much less 89
diseased tissue have been 58
diseases caused many deaths 44
diseases differ from other 46
diseases differ from those 81
diseases emerging from their 70
diseases should have been 160
dislike without ever having 120
dismiss hastings from their 150
dismiss should have been 186
display before their eyes 140
display before your eyes 69
display changes over time 43
display methods have been 51
display should have been 119
display should look like 1519
dispute arises over what 95
dispute became even more 63
dispute lasted some time 44
dispute should have been 462
dispute whether there have 99
dispute whether there were 47
dissent should have been 52
distant alpine snow when 63
distant degree what pain 106
distant enough from their 44
distant future have been 86
distant future there will 561
distant future time when 68
distant future when their 50
distant future when there 165
distant future will come 41
distant future will find 47
distant future will have 179
distant future will look 46
distant future will make 44
distant future will take 74
distant heavens away from 47
distant images draw nigh 278
distant nations from ceasing 49
distant nations have been 107
distant object fall upon 74
distant object will make 44
distant places away from 58
distant places from their 72
distant places have been 134
distant places must have 60
distant regions away from 63
distant regions from reading 53
distant regions have been 45
distant savage lair from 345
distant sounds coming from 41
distant sounds were heard 55
distant thunder were heard 117
distant tribes among whom 71
distant voices coming from 94
distant voices were heard 43
distant worlds know more 49
disused cradle sent from 53
ditches expect nothing more 90
diverge farther from what 64
diverge greatly from those 362
diverge widely from their 153
diverge widely from those 680
diverse fields have been 47
diverse fields ranging from 173
diverse groups have been 191
diverse groups ranging from 112
diverse issues ranging from 93
diverse mental acts have 42
diverse methods have been 185
diverse origin have been 89
diverse peoples among whom 55
diverse peoples have been 59
diverse settings ranging from 48
diverse theories have been 171
diverse topics during three 56
diverse topics ranging from 150
diverting demand away from 67
diverting demand from less 127
diverting energy away from 176
diverts energy away from 141
divided africa into three 57
divided attica into three 42
divided austria into four 45
divided clearly into three 77
divided england into four 335
divided europe into four 43
divided europe into three 86
divided evenly among four 43
divided evenly among those 51
divided evenly among three 72
divided evenly into four 195
divided evenly into three 121
divided fishes into four 49
divided france into four 59
divided france into three 51
divided further into five 192
divided further into four 414
divided further into many 45
divided further into more 100
divided further into those 152
divided further into three 418
divided inside into three 54
divided itself into five 474
divided itself into four 1825
divided itself into many 278
divided itself into nine 42
divided itself into north 85
divided itself into these 58
divided itself into those 51
divided itself into three 2470
divided mainly into four 71
divided mainly into those 40
divided mainly into three 234
divided nigeria into three 139
divided passes away into 62
divided plants into three 58
divided simply into those 61
divided simply into three 88
divided voters into three 57
divides clearly into three 45
divides england into four 60
divides itself also into 97
divides itself into five 1333
divides itself into four 2143
divides itself into many 362
divides itself into rent 102
divides itself into these 209
divides itself into those 115
divides itself into three 16268
divides itself into what 141
divides memory into three 46
divides nations into three 49
divides readily into three 141
divides reality into three 47
division became even more 96
division curved away from 141
division differ from those 77
division occurs only when 46
division should have been 682
divorce became much more 85
divorce courts have been 51
divorce courts show other 43
divorce itself from life 44
divorce itself from these 109
divorce itself from what 41
divorce myself from what 41
divorce papers have been 64
divorce should have been 203
dockers fighting like wild 49
doctors charge high fees 47
doctors issued from their 40
doctors should have been 170
doctors should have their 55
doctors should pass such 49
doctors should wash their 54
dollars already have been 53
dollars melted into bars 51
dollars should have been 214
dominion before their heads 198
doorway should have been 65
doorway tipped their hats 70
dormant strength must have 43
doubted whether even such 228
doubted whether even these 80
doubted whether even those 46
doubted whether much more 45
doubted whether such airy 95
doubted whether there ever 720
doubted whether there have 76
doubted whether there were 1735
doubted whether there will 125
doubted whether these were 280
doubted whether very many 43
doubted whether very much 88
doughty warrior into their 79
dragged itself away from 61
dragged myself away from 289
dragged myself back from 44
dragged myself back into 123
dragged myself home from 57
dragged screaming from their 79
dragoon should ride along 46
drained direct shear test 222
drained garden soil will 142
drapery floating back from 78
drastic attack upon those 66
drastic changes have been 431
drastic changes over time 44
drastic changes were made 1111
drastic changes were taking 102
drastic changes will have 142
drastic methods have been 63
drastic methods were used 84
dreadful moment came when 63
dreadful noises were heard 105
dreadful screams were heard 58
dreadful thought came into 96
dreadful thought came over 40
drenching summer rain full 44
dressed fellow coming from 132
dressed ladies were more 40
dressed pretty much like 274
dressed stones have been 76
dressed stones were used 123
dresses should have been 52
dribble behind your back 49
drifted ashore from some 45
drifted fairly down upon 45
drifted farther away from 380
drifted further away from 620
drifted lazily down from 57
drifted slowly away from 340
drifted slowly away into 51
drifted slowly back down 43
drifted slowly back into 61
drifted slowly down from 61
drifted slowly down upon 63
dripped slowly down into 47
dripped softly down upon 70
drivers jumped from their 53
drivers parked their cars 47
drivers should have been 75
drivers should have their 50
drizzle turned into rain 72
dropped anchor once more 274
dropped another coin into 59
dropped another mite into 43
dropped asleep over their 53
dropped heavily back into 154
dropped limply back into 42
dropped slowly away from 52
dropped slowly from mouth 45
dropped twenty feet into 77
drought lasted three years 44
drought occurs when there 65
drought stress have been 56
drowned before their eyes 131
drunken churls over their 113
drunken cousin rule over 81
drunken devils from more 47
drunken driver fell upon 42
drunken fellow once said 107
drunken rioters were very 78
dullest feelings have some 41
duration models have been 50
duration should also have 44
duration should have been 72
duration through past time 88
duration varies from four 99
duration varies from three 168
dwellings should have been 92
dynamic changes have been 76
dynamic changes over time 205
dynamic forces acting upon 74
dynamic forces have been 78
dynamic methods have been 119
dynamic models have been 439
dynamic moment into disc 92
dynamic system over time 88
dynasty should have been 103
