dainties to tempt her 47
daughter is happy and 74
daughter is happy with 56
daughter is healthy and 48
daughter is learning how 42
daughter is looking for 168
daughter is missing and 88
daughter is named for 74
daughter is never going 53
daughter is older and 51
daughter is older than 120
daughter is playing with 86
daughter is raped and 69
daughter is staying with 143
daughter is still going 42
daughter is still not 42
daughter is still too 110
daughter is still with 97
daughter is taken off 87
daughter is telling her 43
daughter is telling you 45
daughter is turning out 45
daughter is under age 64
daughter is waiting for 244
daughter is worse than 58
daughter it would not 87
daughter no longer had 47
daughter no longer has 51
daughter of aaron and 799
daughter of abner and 319
daughter of about ten 121
daughter of abram and 377
daughter of aeolus and 86
daughter of agnes and 89
daughter of albion and 86
daughter of alice and 162
daughter of allan and 54
daughter of allen and 337
daughter of alvin and 179
daughter of anton and 171
daughter of arthur and 807
daughter of atlas and 431
daughter of baron and 67
daughter of bertha and 50
daughter of betty and 47
daughter of billy and 98
daughter of boreas and 99
daughter of bruce and 99
daughter of byron and 259
daughter of caesar and 192
daughter of caleb and 488
daughter of caleb was 54
daughter of cecil and 64
daughter of ceres and 105
daughter of chaos and 168
daughter of chris and 65
daughter of civil war 49
daughter of clara and 64
daughter of clark and 130
daughter of clyde and 124
daughter of count and 59
daughter of count don 41
daughter of count guy 64
daughter of cupid and 124
daughter of cyrus and 466
daughter of david and 4937
daughter of david earl 382
daughter of david lee 73
daughter of david tear 52
daughter of david van 52
daughter of dinah and 70
daughter of edgar and 195
daughter of edwin and 572
daughter of egypt was 40
daughter of eight and 47
daughter of either his 75
daughter of eliza and 70
daughter of ellen and 64
daughter of ellis and 167
daughter of elmer and 210
daughter of emily and 60
daughter of enoch and 320
daughter of ernst and 51
daughter of error and 62
daughter of esther and 46
daughter of felix and 145
daughter of first earl 210
daughter of floyd and 147
daughter of fourth earl 75
daughter of frank and 1966
daughter of franz and 63
daughter of george and 7743
daughter of george earl 234
daughter of george iii 2508
daughter of george lee 71
daughter of george nix 50
daughter of gideon and 219
daughter of giles and 82
daughter of glenn and 63
daughter of grace and 48
daughter of grant and 76
daughter of harry and 759
daughter of heaven and 655
daughter of helen and 409
daughter of helios and 279
daughter of henry and 7238
daughter of henry earl 480
daughter of henry iii 1499
daughter of henry lee 103
daughter of henry vii 11996
daughter of herod and 66
daughter of hiram and 639
daughter of homer and 134
daughter of irvin and 52
daughter of isaac and 3106
daughter of isaac van 91
daughter of isaac was 86
daughter of isaiah and 160
daughter of israel and 554
daughter of israel was 71
daughter of israel who 162
daughter of jacob and 4379
daughter of jacob van 70
daughter of jacob was 58
daughter of james and 11864
daughter of james earl 271
daughter of james iii 122
daughter of james lee 89
daughter of james vii 403
daughter of janet and 47
daughter of jared and 76
daughter of jason and 149
daughter of jason lee 65
daughter of jerry and 172
daughter of jesse and 1130
daughter of jonah and 75
daughter of jonas and 283
daughter of josiah and 1015
daughter of judah and 74
daughter of judge and 353
daughter of jules and 46
daughter of julian and 55
daughter of laban and 94
daughter of laban his 370
daughter of larry and 83
daughter of laura and 52
daughter of leroy and 71
daughter of lewis and 896
daughter of lewis vii 78
daughter of lewis xii 83
daughter of liszt and 243
daughter of lloyd and 136
daughter of loren and 59
daughter of louis and 1156
daughter of louis vii 2592
daughter of louis xii 6188
daughter of louis xiv 2776
daughter of louis xvi 7893
daughter of lucas and 46
daughter of luther and 323
daughter of lyman and 199
daughter of major and 186
daughter of marie and 251
daughter of marion and 143
daughter of martha and 138
daughter of mathew and 157
daughter of mathias and 115
daughter of miles and 124
daughter of minos and 677
daughter of minos who 43
daughter of monroe and 56
daughter of moses and 1113
daughter of mother earth 244
daughter of myron and 77
daughter of nancy and 107
daughter of nathan and 1027
daughter of nehru and 62
daughter of night and 217
daughter of noble and 42
daughter of oscar and 279
daughter of pedro and 56
daughter of pedro iii 66
daughter of people who 161
daughter of percy and 69
daughter of perry and 133
daughter of peter and 3049
daughter of peter iii 101
daughter of peter jay 63
daughter of peter van 141
daughter of pride and 68
daughter of ralph and 549
daughter of reason and 115
daughter of right hon 53
daughter of riley and 63
daughter of roger and 326
daughter of royal and 50
daughter of rufus and 251
daughter of sally and 51
daughter of sarah and 332
daughter of sarah ann 84
daughter of satan and 57
daughter of scipio and 85
daughter of scott and 76
daughter of silas and 455
daughter of simon and 616
daughter of spain and 49
daughter of spain for 84
daughter of spain was 51
daughter of steve and 53
daughter of surya and 44
daughter of susan and 77
daughter of tethys and 58
daughter of theirs was 86
daughter of thomas and 10495
daughter of thomas earl 459
daughter of thomas ewing 69
daughter of thomas heath 44
daughter of thomas ken 79
daughter of thomas key 57
daughter of thomas lee 139
daughter of thomas read 46
daughter of titus and 69
daughter of uncle sam 67
daughter of venus and 166
daughter of venus was 54
daughter of vesta and 65
daughter of wayne and 126
daughter of wealthy and 215
daughter of wealthy new 72
daughter of which was 46
daughter of wiley and 71
daughter of wotan and 135
daughter of yours and 107
daughter of yours has 144
daughter of yours that 148
daughter of yours was 82
daughter of yours who 68
daughter or father and 105
daughter or mother and 271
daughter so badly that 69
daughter so happy and 47
daughter the night she 53
daughter the reason for 48
daughter to allow her 109
daughter to apply for 55
daughter to avoid being 74
daughter to begin her 43
daughter to begin with 50
daughter to carry out 159
daughter to cause her 69
daughter to change her 261
daughter to close her 41
daughter to dance for 44
daughter to dance with 91
daughter to delay its 75
daughter to elope with 149
daughter to enjoy her 46
daughter to enter any 42
daughter to father and 62
daughter to fetch her 53
daughter to force her 54
daughter to guard her 41
daughter to henry vii 181
daughter to louis xii 83
daughter to louis xiv 67
daughter to marry and 326
daughter to marry any 151
daughter to marry for 116
daughter to marry her 445
daughter to marry him 912
daughter to marry his 250
daughter to marry off 776
daughter to marry one 2161
daughter to marry out 130
daughter to marry sir 44
daughter to marry that 105
daughter to marry this 180
daughter to marry was 42
daughter to marry you 199
daughter to mother and 108
daughter to mourn her 53
daughter to mourn his 78
daughter to nurse and 83
daughter to nurse her 77
daughter to nurse him 79
daughter to offer her 49
daughter to paris and 52
daughter to paris for 42
daughter to place her 75
daughter to please him 51
daughter to point out 45
daughter to prove that 123
daughter to raise and 115
daughter to search for 80
daughter to serve him 77
daughter to serve his 51
daughter to share her 141
daughter to share his 82
daughter to share with 72
daughter to sleep and 49
daughter to sleep with 240
daughter to spare her 44
daughter to spend her 103
daughter to start her 43
daughter to study and 45
daughter to visit her 460
daughter to visit him 215
daughter to visit his 61
daughter to visit them 52
daughter to watch her 67
daughter to which she 52
daughter to write her 45
daughter we never had 143
daydreaming in class and 46
daydreams in which his 40
daydreams in which she 149
daydreams in which they 116
daydreams in which you 87
daylight by finding things 114
daylight by which she 98
daylight he could not 153
daylight he could see 248
daylight he found his 66
daylight he would not 69
daylight in looking for 55
daylight in order that 176
daylight in sunny and 47
daylight in which his 47
daylight in which they 42
daylight is short and 53
daylight it would not 59
daylight of reason and 44
daylight or fresh air 92
daylight the cable was 81
daylight the enemy had 59
daylight the enemy was 52
daylight the house was 53
daylight the march was 103
daylight the storm had 41
daylight the water was 41
daylight to begin his 44
daylight to carry out 118
daylight to paint them 61
daylight to scour her 58
daylight to search for 119
daylight to which they 48
daylight we could not 49
daylight we could see 294
daylight we found that 202
deadliest foe could not 48
deadlines by which they 110
deadlines by which you 42
deaneries at which his 53
debauching the people and 81
debauching the wives and 57
debility to which they 105
debunked the claim that 40
debunked the notion that 774
decamped by night and 41
decanted or drawn off 209
decanter of vodka and 56
decanter of water and 194
decanter of water was 54
decedent in order that 48
decedent in trust for 279
decedent is liable for 89
decedent or donor was 114
decedent to carry out 149
deceived by dress and 47
deceived by either her 59
deceived by every one 82
deceived by false and 136
deceived by fraud and 43
deceived by names and 132
deceived by others and 97
deceived by others nor 100
deceived by others who 79
deceived by people who 172
deceived by satan and 274
deceived by thinking that 234
deceived by words and 101
deceived in every one 78
deceived in every way 45
deceived in knowing that 60
deceived in order that 84
deceived in thinking that 2580
deceived in thinking they 97
deceived is wiser than 242
deceived me about his 77
deceived me about that 75
deceived me about this 77
deceived me after all 42
deceived my father and 187
deceived so often that 204
deceived the birds with 63
deceived the court and 65
deceived the enemy and 125
deceived the enemy with 55
deceived the first man 113
deceived the nation and 50
deceived the party and 40
deceived the people and 446
deceived the people for 90
deceived the people that 107
deceived the people who 50
deceived the people with 454
deceived the woman and 63
deceived the world and 144
deceived the world for 181
deceived the world with 164
deceived to trust him 70
deceived us about her 48
deceives the human eye 50
deceives the people and 96
deceives the people with 119
deceives the reader and 52
decently be urged with 89
deception by stating that 42
deception by which one 40
deception by which they 124
deception in order that 97
deception in which one 123
deception in which she 98
deception in which they 151
deception in world war 79
deception is found out 41
deception is worse than 43
deception of court and 303
deception of others and 183
deception of satan and 76
deception of thinking that 116
deception of vision had 55
deception of which she 192
deception of which that 54
deception of which they 124
deception to carry out 48
deception to which all 56
deception to which she 73
deception to which they 145
decipher the clues and 97
decipher the clues that 48
decipher the codes and 75
decipher the lines and 49
decipher the names and 64
decipher the reason for 74
decipher the signs and 194
decipher the signs that 113
decipher the whole man 161
decipher the words and 203
decipher the words that 116
decipher the world and 113
decipher the writing and 40
decisions an appeal lay 99
decisions an appeal may 62
decisions as binding and 41
decisions as final and 146
decisions as holding that 42
decisions as though they 407
decisions at issue are 62
decisions at local and 52
decisions at state and 90
decisions at which they 195
decisions at yalta and 43
decisions be taken with 49
decisions by arguing that 143
decisions by banks and 94
decisions by firms and 251
decisions by firms are 88
decisions by helping them 59
decisions by holding that 265
decisions by looking for 41
decisions by people who 130
decisions by showing how 47
decisions by state and 333
decisions by stating that 145
decisions by which our 61
decisions by which they 258
decisions by which this 55
decisions he could not 141
decisions he makes and 244
decisions he makes are 244
decisions he makes for 71
decisions he would not 75
decisions in april and 46
decisions in brown and 195
decisions in cases not 72
decisions in cases that 599
decisions in cases with 58
decisions in casey and 103
decisions in china and 42
decisions in china are 66
decisions in civil and 450
decisions in civil law 92
decisions in every area 142
decisions in green and 154
decisions in holding that 200
decisions in japan are 82
decisions in keeping with 520
decisions in lopez and 48
decisions in nearly all 54
decisions in order for 136
decisions in order not 59
decisions in order that 414
decisions in party and 43
decisions in point are 66
decisions in social and 80
decisions in state and 193
decisions in terms that 260
decisions in texas and 44
decisions in which all 451
decisions in which any 41
decisions in which are 68
decisions in which both 122
decisions in which each 162
decisions in which his 107
decisions in which its 53
decisions in which one 485
decisions in which she 104
decisions in which that 262
decisions in which they 2239
decisions in which this 503
decisions in which you 155
decisions in world war 118
decisions in writing and 142
decisions is never easy 70
decisions is often not 109
decisions it makes and 109
decisions it makes are 115
decisions it seems that 126
decisions no reason why 63
decisions of banks and 144
decisions of black and 62
decisions of brown and 160
decisions of civil and 89
decisions of every day 48
decisions of firms and 1037
decisions of firms are 464
decisions of firms can 59
decisions of firms may 45
decisions of firms that 297
decisions of firms with 85
decisions of guilt and 61
decisions of large and 40
decisions of local and 178
decisions of nicaea and 91
decisions of older men 47
decisions of others and 434
decisions of others are 97
decisions of others can 44
decisions of others for 43
decisions of others may 41
decisions of others than 66
decisions of others that 55
decisions of others who 109
decisions of party and 60
decisions of people and 133
decisions of people who 311
decisions of people with 60
decisions of popes and 327
decisions of reason and 156
decisions of right and 415
decisions of small and 41
decisions of social and 59
decisions of state and 1091
decisions of state are 81
decisions of state law 326
decisions of users and 46
decisions of where and 130
decisions of which are 841
decisions of which can 73
decisions of which had 70
decisions of which his 73
decisions of which may 92
decisions of which they 551
decisions of which you 58
decisions of white and 60
decisions of women and 116
decisions of women who 92
decisions of world war 244
decisions of yalta and 102
decisions on anything but 50
decisions on balls and 57
decisions on cases that 243
decisions on civil and 75
decisions on costs and 100
decisions on facts and 189
decisions on funding and 95
decisions on funding are 49
decisions on funding for 62
decisions on goals and 135
decisions on growth and 41
decisions on guilt and 44
decisions on housing and 63
decisions on labor and 42
decisions on legal and 62
decisions on loans and 67
decisions on logic and 77
decisions on money and 74
decisions on moral and 84
decisions on others and 76
decisions on people and 75
decisions on plans and 56
decisions on plans for 50
decisions on plant and 54
decisions on price and 248
decisions on pricing and 253
decisions on rates and 70
decisions on right and 56
decisions on rules and 95
decisions on sales and 48
decisions on savings and 54
decisions on search and 59
decisions on social and 257
decisions on state aid 77
decisions on state and 69
decisions on state law 183
decisions on taxes and 186
decisions on title vii 92
decisions on trade and 150
decisions on wages and 390
decisions on water and 46
decisions on water use 59
decisions on where and 379
decisions on where they 103
decisions on where you 47
decisions on which all 80
decisions on which are 96
decisions on which his 70
decisions on which our 107
decisions on which they 318
decisions on which this 50
decisions on which way 56
decisions on which you 41
decisions or carry out 180
decisions or plans for 87
decisions or plans that 129
decisions the basis for 41
decisions the board has 143
decisions the court had 252
decisions the court has 825
decisions the court was 44
decisions the group has 53
decisions to adopt and 116
decisions to adopt new 404
decisions to allow for 92
decisions to apply for 184
decisions to begin and 188
decisions to begin with 84
decisions to build and 103
decisions to build new 196
decisions to build them 41
decisions to carry out 536
decisions to carry them 51
decisions to change and 49
decisions to change are 88
decisions to change one 41
decisions to change our 53
decisions to create and 103
decisions to create new 105
decisions to drink and 80
decisions to enter and 133
decisions to enter new 97
decisions to fight for 45
decisions to guide him 48
decisions to guide them 53
decisions to local and 48
decisions to marry and 327
decisions to marry are 59
decisions to others and 84
decisions to others who 73
decisions to people who 108
decisions to phase out 171
decisions to prove that 103
decisions to search for 63
decisions to solve them 51
decisions to spend and 116
decisions to spend are 83
decisions to stand for 90
decisions to start and 72
decisions to state and 68
decisions to which all 124
decisions to which his 78
decisions to which one 51
decisions to which our 100
decisions to which she 61
decisions to which they 1072
decisions to which this 98
decisions to which you 71
decisions we would not 50
decisive in action and 61
decisive in forming his 94
decisive in forming our 55
decisive in proving that 160
decisive in shaping his 245
decisive in shaping its 61
decisive in shaping our 74
decisive in showing that 237
decisive in turning him 52
decisive in world war 103
decisive of which are 52
decisive of which was 82
decisive thing about this 57
decisive to prove that 158
declaims the morning and 48
declared an enemy and 121
declared an exile for 43
declared as legal and 49
declared as naval war 226
declared as really and 54
declared as unfit for 192
declared as usual that 52
declared as valid and 53
declared at first for 75
declared at first that 1325
declared at times that 40
declared at trent and 67
declared by angels was 66
declared by edict that 99
declared by every one 56
declared by gideon and 197
declared by signs that 80
declared by state law 61
declared he could get 78
declared he could hear 107
declared he could not 8232
declared he could now 98
declared he could put 40
declared he could say 167
declared he could see 625
declared he dared not 75
declared he hoped for 42
declared he loved and 74
declared he loved her 104
declared he loved him 41
declared he loved his 65
declared he never had 325
declared he never met 45
declared he never read 75
declared he never saw 200
declared he never was 58
declared he would act 64
declared he would ask 76
declared he would beat 45
declared he would bring 301
declared he would buy 65
declared he would cut 150
declared he would die 472
declared he would end 43
declared he would for 64
declared he would get 238
declared he would hang 158
declared he would hear 73
declared he would lay 97
declared he would lead 80
declared he would let 48
declared he would not 15025
declared he would now 63
declared he would one 56
declared he would pay 211
declared he would put 380
declared he would run 268
declared he would see 212
declared he would set 157
declared he would sit 94
declared he would then 134
declared he would try 156
declared he would use 212
declared in april and 53
declared in april that 294
declared in black and 41
declared in court that 1695
declared in march that 358
declared in order for 54
declared in order that 291
declared in paris and 49
declared in paris that 354
declared in passing that 92
declared in print that 1031
declared in reply that 962
declared in terms that 558
declared in tones that 57
declared in words that 506
declared in writing and 91
declared in writing his 60
declared in writing that 2064
declared it could not 1401
declared it false and 52
declared it legal for 66
declared it ought not 111
declared it unfit for 161
declared it unreal and 40
declared it would bring 56
declared it would not 1684
declared it would use 44
declared me unfit for 85
declared my fixed and 75
declared of legal age 54
declared on entry and 50
declared so often that 167
declared the alien and 479
declared the basis for 46
declared the bible and 40
declared the black man 48
declared the cause and 59
declared the cause for 52
declared the child was 103
declared the civil war 408
declared the class war 59
declared the court had 45
declared the first and 110
declared the first day 121
declared the first man 76
declared the first two 46
declared the first year 70
declared the force act 42
declared the forcing act 51
declared the georgia law 47
declared the horse was 42
declared the house was 57
declared the issue was 40
declared the lands and 47
declared the loser and 54
declared the meeting was 40
declared the motion for 80
declared the motion out 123
declared the nation was 51
declared the negro his 83
declared the party was 42
declared the people had 52
declared the place was 118
declared the power and 98
declared the reason for 177
declared the reason why 101
declared the right and 114
declared the search for 73
declared the stamp act 236
declared the state law 137
declared the state out 71
declared the story was 58
declared the texas law 87
declared the trade with 52
declared the treaty with 111
declared the unity and 50
declared the weather was 76
declared the white man 49
declared the whole area 120
declared the whole idea 43
declared the winning team 55
declared the world was 89
declared to agree with 54
declared to begin with 42
declared to david that 96
declared to every one 119
declared to exist and 563
declared to exist for 259
declared to exist with 125
declared to lewis his 78
declared to louis that 58
declared to moses that 182
declared to others that 135
declared to peter that 69
declared to russia and 55
declared to russia that 218
declared to spain that 61
declared to stand for 137
declared we could not 177
declared we would not 203
declares an array that 113
declares an array with 131
declares he could not 259
declares he knows not 188
declares he loves her 68
declares he never had 80
declares he never met 53
declares he never saw 270
declares he never was 44
declares he shall not 167
declares he would not 409
declares in court that 114
declares in terms that 142
declares in words that 105
declares in writing his 85
declares in writing that 775
declares it shall not 226
declares the power and 75
declares the reason for 89
declares the reason why 73
declares to moses that 114
declined an offer for 109
declined an offer that 104
declined at first and 99
declined at first but 129
declined by about one 3482
declined by about ten 63
declined by about two 816
declined by fifty per 53
declined by nearly one 1250
declined by nearly two 638
declined in every age 152
declined in every way 46
declined in every year 513
declined in favor and 43
declined in force and 42
declined in italy and 89
declined in japan and 65
declined in keeping with 52
declined in nearly all 133
declined in order that 107
declined in piety and 57
declined in power and 1512
declined in price and 218
declined in scope and 55
declined in social and 54
declined in value and 797
declined in value due 72
declined in value for 143
declined in value owing 52
declined in value that 65
declined in value with 80
declined in vigor and 90
declined my offer and 89
declined so badly that 211
declined the drink and 53
declined the honor and 791
declined the honor but 83
declined the honor for 121
declined the honor that 40
declined the honor with 207
declined the money and 89
declined the money with 48
declined the motion for 123
declined the offer and 4192
declined the offer but 611
declined the offer due 49
declined the offer for 507
declined the offer out 137
declined the offer that 111
declined the offer was 43
declined the offer with 1173
declined the purse with 95
declined the throne and 42
declined the viands they 74
declined to about one 2412
declined to about six 54
declined to about ten 68
declined to about two 510
declined to admit any 433
declined to admit her 140
declined to admit him 462
declined to admit his 128
declined to admit its 44
declined to admit that 2800
declined to admit them 336
declined to admit this 133
declined to adopt and 46
declined to adopt any 434
declined to adopt his 176
declined to adopt that 232
declined to adopt them 127
declined to adopt this 676
declined to affix his 104
declined to agree and 42
declined to agree that 505
declined to agree with 658
declined to allow any 640
declined to allow her 327
declined to allow him 923
declined to allow his 1015
declined to allow its 87
declined to allow that 246
declined to allow them 482
declined to allow this 255
declined to alter his 272
declined to alter its 121
declined to amend his 48
declined to amend its 57
declined to appear and 165
declined to appear for 121
declined to appear with 77
declined to apply any 96
declined to apply for 490
declined to apply its 87
declined to apply that 93
declined to apply this 207
declined to argue that 46
declined to argue this 79
declined to argue with 108
declined to award any 197
declined to award him 44
declined to carry any 54
declined to carry her 40
declined to carry his 47
declined to carry out 1605
declined to carry them 152
declined to carve out 41
declined to change her 113
declined to change his 581
declined to change its 205
declined to create any 55
declined to dance with 161
declined to defeat this 76
declined to drink any 66
declined to drink with 76
declined to elect any 42
declined to elect him 158
declined to engage him 56
declined to engage with 56
declined to enter and 41
declined to enter any 127
declined to enter his 90
declined to enter that 59
declined to enter this 66
declined to exert any 51
declined to exert his 43
