daft wife that loves 42
dark eyes that never 160
dark eyes that shone 309
dark eyes that spoke 114
dark eyes that still 52
dark eyes that would 160
dark eyes was still 42
dark eyes with black 73
dark eyes with light 40
dark eyes with which 89
dark face and black 212
dark face and hands 45
dark face and large 40
dark face and white 114
dark face was alive 52
dark face was ashen 41
dark face was close 43
dark face was drawn 45
dark face was grave 56
dark face was lined 41
dark face was shining 49
dark face was smooth 43
dark face was still 52
dark face with large 58
dark fears and vague 91
dark figs lay rotting 70
dark firs and pines 136
dark gaps and changing 49
dark gaze was fixed 76
dark girl who spoke 41
dark gray and black 2249
dark gray and brown 678
dark gray and green 121
dark gray and light 621
dark gray and nearly 41
dark gray and smooth 57
dark gray and white 406
dark gray with black 203
dark gray with light 180
dark gray with small 46
dark gray with white 186
dark gulf that still 70
dark hair all about 43
dark hair and alert 87
dark hair and amber 102
dark hair and beards 133
dark hair and black 735
dark hair and broad 196
dark hair and brown 2467
dark hair and brows 192
dark hair and bushy 159
dark hair and clothing 53
dark hair and creamy 219
dark hair and dreamy 50
dark hair and dress 40
dark hair and dusky 88
dark hair and fiery 63
dark hair and flowing 53
dark hair and glowing 49
dark hair and grave 41
dark hair and green 736
dark hair and hazel 997
dark hair and ivory 113
dark hair and large 1248
dark hair and light 1485
dark hair and looks 40
dark hair and neatly 41
dark hair and olive 845
dark hair and quick 60
dark hair and rather 129
dark hair and round 294
dark hair and ruddy 52
dark hair and sharp 172
dark hair and shining 126
dark hair and shook 60
dark hair and short 87
dark hair and small 221
dark hair and smiling 88
dark hair and smooth 322
dark hair and stood 41
dark hair and strong 232
dark hair and tawny 141
dark hair and tried 46
dark hair and violet 101
dark hair and vivid 87
dark hair and white 432
dark hair cut close 211
dark hair cut short 802
dark hair had begun 86
dark hair had crept 79
dark hair had grown 168
dark hair hung about 47
dark hair hung loose 488
dark hair lay loose 108
dark hair she could 43
dark hair that could 48
dark hair that curls 105
dark hair that falls 80
dark hair that looks 43
dark hair that never 67
dark hair that shone 42
dark hair that spread 59
dark hair that stood 106
dark hair that stuck 40
dark hair that swept 109
dark hair that waved 103
dark hair that would 90
dark hair was blowing 107
dark hair was blown 70
dark hair was bound 163
dark hair was close 125
dark hair was curly 140
dark hair was drawn 532
dark hair was falling 112
dark hair was graying 161
dark hair was greasy 40
dark hair was growing 50
dark hair was longer 331
dark hair was loose 741
dark hair was mingled 66
dark hair was neatly 427
dark hair was piled 517
dark hair was rough 124
dark hair was shining 41
dark hair was shiny 54
dark hair was short 336
dark hair was sitting 58
dark hair was sleek 45
dark hair was smooth 61
dark hair was spread 153
dark hair was still 566
dark hair was swept 547
dark hair was thinning 207
dark hair was turning 92
dark hair was wound 87
dark hair was woven 48
dark hair with light 85
dark hair with white 48
dark hall and stood 53
dark heads and necks 47
dark heavy poem light 44
dark hell with heroes 105
dark hill with pines 70
dark hues with every 106
dark hull and white 54
dark land and close 270
dark land lay alone 85
dark lane they found 42
dark like her father 489
dark like her mother 292
dark like his father 552
dark like his mother 195
dark line was drawn 41
dark look that might 62
dark ones and light 151
dark over her nodding 115
dark pink and light 40
dark pink and white 49
dark reds and blues 161
dark robe and white 54
dark robe oft amber 45
dark robe was lurking 83
dark rock that girds 145
dark roof and hoary 67
dark room all alone 85
dark room and asked 136
dark room and bound 360
dark room and close 178
dark room and could 64
dark room and found 68
dark room and given 42
dark room and light 52
dark room and place 51
dark room and seated 47
dark room and sending 49
dark room and shine 85
dark room and shown 46
dark room and stare 65
dark room and stood 58
dark room and tried 43
dark room and watch 114
dark room for about 314
dark room for hours 122
dark room she could 50
dark room with black 66
dark room with light 188
dark shoes and socks 85
dark side and sharp 49
dark side that comes 62
dark side was still 42
dark skin and black 1886
dark skin and broad 60
dark skin and brown 225
dark skin and bushy 41
dark skin and curly 378
dark skin and indian 148
dark skin and kinky 481
dark skin and large 138
dark skin and light 283
dark skin and sharp 43
dark skin and short 149
dark skin and small 62
dark skin and strong 49
dark skin and white 125
dark skin was smooth 63
dark suit and black 509
dark suit and crisp 103
dark suit and light 170
dark suit and looking 60
dark suit and shiny 61
dark suit and shirt 49
dark suit and sober 84
dark suit and stiff 100
dark suit and white 1349
dark suit with white 139
dark tail with white 89
dark time too which 43
dark upon his mother 82
dark upon this point 81
dark vest and pants 41
dark wall did first 52
dark when his mother 59
dark when our train 53
dark when she awoke 325
dark when she could 44
dark when she drove 69
dark when she found 66
dark when they again 128
dark when they awoke 43
dark when they began 54
dark when they could 77
dark when they drove 218
dark when they found 102
dark when they ought 52
dark when they would 47
dark wine and brown 95
dark wood and brass 396
dark wood and glass 156
dark wood and green 52
dark wood and leather 378
dark wood and rocky 98
dark wood and stone 133
dark wood and white 107
dark wood with brass 111
dark young man whose 53
darn sick and tired 105
darn their own socks 115
dart from one place 101
dart from one point 43
dart left and right 181
dart upon her looks 42
dash from one place 113
dash home and change 109
data also are given 47
data also are shown 57
data back out again 50
data bank that could 58
data bank that would 302
data base and allow 42
data base and could 40
data base and create 46
data base and found 75
data base and hence 57
data base and makes 62
data base and model 287
data base and print 51
data base and search 923
data base and which 134
data base and would 163
data base are given 203
data base are shown 98
data base can easily 43
data base can serve 61
data base for cross 44
data base for every 49
data base for human 103
data base for later 316
data base for model 89
data base for nursing 172
data base for social 57
data base for storing 214
data base for testing 332
data base for which 167
data base has grown 75
data base that could 668
data base that gives 55
data base that lists 126
data base that makes 71
data base that match 73
data base that might 59
data base that would 548
data base was built 99
data base was first 111
data base was small 40
data base with which 489
data bits per frame 72
data book and guide 75
data coding and entry 219
data during and after 511
data during each close 56
data during that period 71
data during this period 424
data during this phase 84
data during this study 46
data fall far short 103
data file and click 178
data file and create 65
data file and index 149
data file and print 83
data file and store 133
data file and write 65
data file are shown 140
data file for input 130
data file for later 225
data file for which 74
data file that could 43
data file that holds 69
data file that would 51
data flow are shown 55
data from all angles 42
data from all cases 83
data from all cells 63
data from all eight 214
data from all fifty 107
data from all forms 103
data from all kinds 156
data from all known 189
data from all major 129
data from all nodes 74
data from all parts 781
data from all plots 42
data from all seven 153
data from all sides 49
data from all sites 408
data from all sorts 88
data from all study 55
data from all tests 97
data from all trials 147
data from all types 212
data from all units 94
data from all users 55
data from and about 320
data from and store 130
data from and write 563
data from and writing 156
data from any field 98
data from any given 217
data from any input 54
data from any place 66
data from any point 109
data from any study 47
data from any table 129
data from being added 47
data from both field 81
data from both files 165
data from both human 106
data from both local 51
data from both sexes 223
data from both sides 359
data from both sites 151
data from both tests 75
data from both trials 59
data from both types 265
data from dow jones 67
data from each child 78
data from each class 116
data from each field 109
data from each group 499
data from each input 92
data from each level 63
data from each method 66
data from each period 46
data from each phase 56
data from each pixel 117
data from each point 110
data from each region 90
data from each stage 48
data from each state 362
data from each store 188
data from each study 343
data from each sweep 68
data from each table 156
data from her study 168
data from his field 113
data from his files 76
data from his first 56
data from his paper 40
data from his sense 49
data from his study 403
data from his thesis 41
data from ice cores 457
data from its cache 84
data from its files 97
data from its first 43
data from its input 148
data from its local 128
data from its point 42
data from log files 150
data from new guinea 179
data from new haven 76
data from oak ridge 40
data from oil wells 46
data from one array 127
data from one block 129
data from one child 84
data from one class 107
data from one drive 68
data from one field 321
data from one frame 53
data from one group 312
data from one image 53
data from one input 129
data from one large 122
data from one layer 167
data from one level 196
data from one local 71
data from one major 43
data from one method 79
data from one model 96
data from one party 45
data from one period 160
data from one phase 71
data from one piece 66
data from one place 2607
data from one point 2759
data from one region 182
data from one scale 117
data from one sense 42
data from one sheet 85
data from one small 77
data from one stage 158
data from one state 201
data from one stream 71
data from one study 611
data from one table 1993
data from one track 78
data from our field 286
data from our first 164
data from our group 435
data from our pilot 78
data from our study 1277
data from real people 52
data from real world 72
data from san diego 223
data from six large 67
data from six major 74
data from six sites 46
data from six trials 51
data from that field 104
data from that group 83
data from that period 368
data from that point 165
data from that region 118
data from that study 745
data from that table 194
data from that which 89
data from them could 41
data from this array 45
data from this class 52
data from this cross 48
data from this curve 44
data from this field 171
data from this first 279
data from this graph 53
data from this group 640
data from this guide 53
data from this input 58
data from this large 134
data from this method 88
data from this model 170
data from this panel 49
data from this paper 196
data from this period 897
data from this phase 151
data from this pilot 184
data from this point 394
data from this region 571
data from this small 217
data from this stage 46
data from this study 14433
data from this table 680
data from this thesis 219
data from two field 53
data from two files 160
data from two large 625
data from two major 159
data from two sites 206
data from two small 113
data from two tests 65
data from two trials 54
data from two types 120
data from two waves 78
data from two wells 54
data from usa today 110
data from web pages 316
data from web sites 307
data from xml files 125
data have long since 44
data have not shown 193
data have two major 57
data have two modes 55
data here are based 144
data here are drawn 90
data here are taken 105
data into atm cells 74
data into each field 112
data into each table 49
data into its final 43
data into its input 130
data into its local 64
data into new forms 48
data into one large 98
data into one place 68
data into one table 129
data into our model 45
data into real terms 47
data into ten equal 50
data into that field 67
data into that table 83
data into this field 101
data into this table 111
data into two broad 60
data into two equal 511
data into two major 42
data into two parts 740
data into two types 100
data into web pages 44
data item for which 112
data like that given 40
data like that shown 233
data loss can occur 310
data loss may occur 212
data mining are often 55
data must lie within 72
data must not change 44
data only for forms 623
data over and above 362
data over this period 271
data page can speed 62
data paths are shown 59
data port and voice 99
data rate and delay 121
data rate and error 66
data rate and power 61
data rate that could 40
data reading and writing 234
data sets and files 121
data sets and found 295
data sets and hence 58
data sets and large 72
data sets and model 79
data sets and others 45
data sets are added 54
data sets are based 223
data sets are drawn 85
data sets are easily 69
data sets are either 48
data sets are equal 74
data sets are found 143
data sets are given 1030
data sets are known 87
data sets are large 299
data sets are named 45
data sets are often 1286
data sets are quite 386
data sets are rather 42
data sets are shown 969
data sets are small 218
data sets are still 229
data sets are taken 141
data sets can easily 71
data sets can often 46
data sets for model 117
data sets for testing 258
data sets for which 1641
data sets has shown 74
data sets that allow 201
data sets that appear 129
data sets that arise 47
data sets that could 675
data sets that cover 218
data sets that exist 70
data sets that might 183
data sets that would 551
data sets with fewer 59
data sets with known 389
data sets with large 217
data sets with missing 225
data sets with small 175
data sets with varying 112
data sets with which 237
data shed any light 49
data shed new light 163
data show that about 1228
data show that above 44
data show that adult 53
data show that after 926
data show that black 302
data show that cells 54
data show that child 42
data show that china 89
data show that class 42
data show that close 53
data show that crime 56
data show that either 51
data show that every 95
data show that fewer 128
data show that firms 66
data show that first 57
data show that girls 116
data show that group 99
data show that growth 241
data show that human 104
data show that japan 59
data show that labor 143
data show that large 268
data show that local 75
data show that lower 121
data show that major 42
data show that males 130
data show that nearly 419
data show that older 199
data show that party 45
data show that people 644
data show that rapid 50
data show that rates 99
data show that rural 97
data show that short 54
data show that since 211
data show that small 173
data show that social 130
data show that state 46
data show that table 41
data show that though 74
data show that total 422
data show that trade 49
data show that under 688
data show that urban 94
data show that wages 45
data show that water 225
data show that where 165
data show that while 2684
data show that white 125
data show that within 278
data show that women 1258
data show that working 142
data tell you about 377
data there are about 57
data there are often 42
data there are still 42
data type and field 557
data type and scope 65
data type and value 419
data type can store 379
data type for dates 50
data type for every 66
data type for orbit 133
data type for storing 204
data type for strings 78
data type for which 267
data type that could 40
data type that holds 577
data type that would 69
data type with which 68
data upon this point 394
data used are based 327
data used are drawn 104
data used are given 250
data used are often 122
data used are shown 130
data used are taken 198
data used for fitting 200
data used for input 94
data used for learning 118
data used for model 703
data used for table 117
data used for testing 606
data used was taken 62
data were all taken 126
data were all within 50
data were being taken 98
data were not based 99
data were not coded 78
data were not drawn 60
data were not easily 147
data were not found 279
data were not fully 170
data were not given 822
data were not known 97
data were not quite 71
data were not really 85
data were not shown 241
data were not strong 45
data were not taken 478
data were not valid 50
data were then added 63
data were then coded 148
data were then cross 118
data were then taken 59
data were too meager 54
data were too small 61
data when and where 145
data when you click 47
data when you create 82
data when you first 119
data will fit within 40
data will lie within 148
data will not allow 242
data will not appear 171
data will not apply 49
data will not cause 91
data will not change 345
data will not exist 65
data will not match 72
data will not occur 75
data will not really 46
data will not reveal 106
data will not solve 57
data will not yield 101
data will then appear 52
date during that period 45
date during this period 285
date fall far short 106
date from and after 231
date from any period 238
date from his final 42
date from his first 562
date from his later 239
date from his period 296
date from his reign 1613
date from his visit 48
date from its first 113
date from long after 456
date from not later 170
date from our first 133
date from our period 117
date from sir thomas 41
date from that epoch 337
date from that event 370
date from that first 43
date from that night 63
date from that period 6582
date from that place 98
date from that point 86
date from that stone 131
date from that which 50
date from this epoch 947
date from this evening 97
date from this event 351
date from this final 129
date from this first 162
date from this later 418
date from this period 35792
date from this phase 374
date from this place 159
date from this point 333
date from this reign 715
date from this stage 107
date from this visit 292
date have not found 379
date have not given 133
date have not shown 811
date have not taken 63
date have you taken 105
date iron and steel 40
date more than fifty 134
date more than forty 64
date more than seven 164
date more than sixty 65
date more than thirty 318
date need not occur 79
date only one study 355
date only two gamma 63
date only two weeks 124
date other than march 53
date over and above 41
date paid and check 59
date range for which 178
date some six months 52
date suit was filed 232
date there are about 267
date there are seven 102
date there are still 309
date there has never 352
date there was still 448
date till death shall 139
date time and place 428
date were but crude 179
date when and place 154
date when any change 101
date when any right 183
date when due until 63
date when her child 66
date when his father 72
date when its order 151
date when man first 66
date when our story 43
date when she could 82
date when she first 167
date when she might 57
date when she would 266
date when they appear 171
date when they began 364
date when they ceased 68
date when they could 192
date when they first 660
date when they might 101
date when they shall 89
date when they would 635
date when this change 86
date when this event 70
date when this paper 44
date when this story 86
date when this treaty 251
date when this would 141
date when you could 51
date when you create 51
date when you enter 68
date when you first 725
date when you print 109
date when you start 97
date when you would 141
date will not appear 41
date will not change 123
dating back for fifty 42
dating back for nearly 40
dating back its price 40
dating back six months 82
dating during this period 57
dating from han times 63
dating from her first 173
dating from his father 53
dating from his first 484
dating from his fourth 43
dating from his later 100
dating from his period 116
dating from his reign 349
dating from his visit 59
dating from its entry 63
dating from its first 148
dating from long after 96
dating from not later 179
dating from our first 64
dating from that epoch 100
dating from that evening 43
dating from that event 88
dating from that first 52
dating from that period 4480
dating from this epoch 511
dating from this first 50
dating from this later 40
dating from this period 18315
dating from this phase 70
dating from this place 62
dating from this reign 55
dating more than anything 42
dating some guy named 52
dating very old rocks 43
daub over and drown 43
dawn came they would 48
dawn cast its first 40
dawn flung his whole 84
dawn goethe was awake 42
dawn mist was still 44
dawn there was still 58
dawn till long after 282
dawn upon both sides 57
dawn upon him until 221
dawn upon our minds 220
dawn upon our souls 100
dawn upon our world 53
dawn upon that world 211
dawn upon them until 84
dawn upon them where 41
dawn when she awoke 193
dawn when she could 129
dawn when she would 146
dawn when they could 126
dawn when they found 109
dawn when they light 106
dawn when they would 348
days ahead and store 66
days ahead they would 59
days along his green 63
days along its banks 67
days along this coast 55
days among his books 119
days among his people 60
days boys and girls 437
days bread and water 857
days buying and selling 47
days care was taken 42
days clean and sober 74
days dicing and smoking 54
days during and after 336
days during any given 59
days during any period 390
days during any spell 84
days during dry weather 42
days during each cycle 69
days during each period 62
days during her first 137
days during his first 114
days during hot weather 163
days during that first 57
days during that period 1123
days during this period 1072
days during this season 78
days fell far short 45
days five and seven 51
days from all parts 68
days from and after 3761
days from any given 55
days from going about 47
days from her first 231
days from his father 41
days from his first 145
days from his house 41
days from his landing 432
days from its first 331
days from its issue 106
days from its onset 41
days from now until 82
days from now would 134
days from one place 79
days from our first 71
days from san diego 277
days from that event 50
days from that finding 44
days from that night 50
days from that period 86
days from that place 92
days from that point 121
days from that which 83
days from this cause 43
days from this period 286
days from this place 176
days from this point 99
days from this writing 136
days have long ceased 49
days have long since 988
days have you spent 69
days have you taken 48
days into her visit 40
days into his first 112
days into his visit 51
days into our first 40
days less than eight 92
days less than seven 69
days like that again 40
days like that would 41
days like this would 75
days living and working 80
days lost for every 55
days lost his sleep 59
days more are spent 44
days more his table 106
days more she might 54
days more she would 85
days more than anything 62
days more than eight 48
days more than fifty 123
days more than forty 95
days more than others 348
days more than seven 71
days more than sixty 59
days more than thirty 183
days more they would 244
days nothing all costs 221
days nothing but roots 44
days nothing goes right 102
days nothing was known 164
days only but weeks 45
days over and above 642
days over six months 191
days over two months 105
days over two weeks 72
days pass and people 46
days pass one after 52
days past due under 96
days past his forty 49
days past its first 43
days poets and singers 69
days racing her horse 63
days reading and writing 499
days seem too short 82
days some one whose 59
days taking long walks 152
days there and moved 71
days there and never 41
days there are about 49
days there are fewer 207
days there are large 52
days there are often 88
days there are people 100
days there are signs 57
days there are still 376
days there are times 51
days there are until 68
days there had often 40
days there has never 49
days there hung about 51
days there was again 51
days there was ample 92
days there was dancing 57
days there was danger 112
days there was doubt 40
days there was every 74
days there was feasting 183
days there was found 57
days there was grave 50
days there was music 51
days there was never 627
days there was often 214
days there was quite 210
days there was really 59
days there was sharp 112
days there was small 42
days there was still 2069
days there was water 40
days those who could 55
days till she could 128
days till she might 160
days till they could 125
days time she would 46
days time they would 70
days upon his father 65
days upon its banks 43
days upon this river 40
days very few people 331
days very few women 48
days warm and sunny 65
days were all about 93
days were all alike 571
days were all right 184
days were all spent 89
days were all taken 40
days were being spent 60
days were cut short 751
days were long since 373
days were not above 112
days were not easily 44
days were not ended 66
days were not given 118
days were not happy 256
days were not large 52
days were not longer 94
days were not nearly 120
days were not often 50
days were not quite 608
days were not really 190
days were not spent 250
days were not taken 58
days were now drawing 104
days were now getting 76
days were now growing 65
days were now nearly 46
days were now short 116
days were now spent 548
days were set apart 835
days were set aside 1197
days were then given 55
days were then spent 437
days were they toiling 92
days were thus spent 420
days were too brief 110
days were too often 45
days were too short 1213
days what had taken 191
days when all books 46
days when all kinds 73
days when all roads 48
days when all seems 47
days when all sorts 81
days when any would 98
days when bad weather 142
days when both sides 44
days when few could 91
days when few people 281
days when few women 68
days when god would 62
days when her beauty 83
days when her child 78
days when her father 1931
days when her first 67
days when her mother 1689
days when her people 46
days when his blood 62
days when his brain 48
days when his breed 67
days when his chief 43
days when his father 3406
days when his first 88
days when his grace 50
days when his hands 59
days when his mother 1617
days when his people 82
days when his uncle 62
days when his voice 60
days when ike would 42
days when its first 51
days when its people 67
days when its power 41
days when its tones 74
days when kings could 64
days when man began 148
days when man could 40
days when man first 499
days when man lived 89
days when men acted 52
days when men began 87
days when men built 135
days when men could 316
days when men drove 60
days when men first 240
days when men lived 389
days when men really 44
days when men shall 55
days when men spoke 53
days when men still 232
days when men stood 69
days when men would 120
days when one could 1608
days when one evening 53
days when one feels 196
days when one looks 83
days when one loved 75
days when one might 198
days when one morning 160
days when one never 48
days when one night 84
days when one seems 57
days when one still 69
days when one would 167
days when our father 52
days when our first 74
days when our hearts 136
days when our lives 71
days when our nation 102
days when our people 182
days when our wants 143
days when our world 50
days when she asked 63
days when she began 111
days when she cared 58
days when she comes 50
days when she could 2213
days when she cried 42
days when she drove 75
days when she feels 259
days when she first 1209
days when she found 226
days when she hated 71
days when she knows 56
days when she liked 48
days when she lived 566
days when she longed 90
days when she looks 59
days when she loved 174
days when she might 164
days when she moved 45
days when she never 84
days when she really 78
days when she ruled 53
days when she seems 49
days when she spent 73
days when she spoke 43
days when she still 398
days when she stood 137
days when she thinks 81
days when she tried 51
days when she wants 52
days when she would 1934
days when she wrote 190
days when sir henry 44
days when sir thomas 126
days when they alone 41
days when they began 184
days when they begin 75
days when they built 84
days when they could 2543
days when they dined 40
days when they drank 60
days when they drove 92
days when they dwelt 61
days when they first 1608
days when they found 232
days when they lived 900
days when they might 301
days when they moved 57
days when they never 59
days when they occur 43
days when they owned 40
days when they really 147
days when they ruled 172
days when they shall 92
days when they slept 45
days when they spent 96
days when they spoke 41
days when they still 507
days when they stood 86
days when they tried 64
days when they would 1465
days when they wrote 71
days when this drawing 49
days when this house 94
days when this merry 79
days when this place 87
days when this region 85
days when thou didst 100
days when you could 4250
days when you drank 67
days when you first 781
days when you found 53
days when you lived 208
days when you loved 148
days when you might 515
days when you never 89
days when you really 204
days when you start 45
days when you still 104
days when you would 593
days when you wrote 73
days will bring about 119
days will get longer 103
days will not allow 107
days will not begin 60
days will not cause 51
days will not change 67
days will not count 45
days will you spend 75
dealing forth this daily 70
dealing here with anything 67
dealing here with cases 99
dealing here with either 40
dealing here with facts 85
dealing here with human 134
dealing here with large 68
dealing here with parts 111
dealing here with people 305
dealing here with quite 154
dealing here with small 63
dealing here with social 71
dealing here with state 68
dealing here with words 59
dealing more with people 51
dealing only with cases 178
dealing only with facts 244
dealing only with first 47
dealing only with human 80
dealing only with large 94
dealing only with linear 42
dealing only with local 86
dealing only with major 57
dealing only with minor 78
dealing only with money 44
dealing only with motion 71
dealing only with people 129
dealing only with short 52
dealing only with small 116
dealing only with social 58
dealing only with trade 85
dealing only with women 84
dealing only with words 126
dealing were not armed 61
deals left and right 127
deals less with people 349
deals less with words 110
deals more with facts 48
deals more with people 49
deals more with social 103
deals much with opium 85
deals much with poetry 69
deals only with basic 170
deals only with books 107
deals only with broad 170
deals only with cases 678
deals only with civil 286
deals only with costs 52
deals only with facts 990
deals only with first 127
deals only with forms 116
deals only with human 287
deals only with labor 51
deals only with large 190
deals only with legal 73
deals only with linear 127
deals only with local 132
deals only with major 194
deals only with minor 44
deals only with moral 40
deals only with motion 40
deals only with overt 56
deals only with parts 116
deals only with people 258
deals only with pleading 85
deals only with racial 342
deals only with sales 43
deals only with short 47
deals only with small 232
deals only with social 56
deals only with state 151
deals only with trade 130
deals only with water 53
deals only with women 174
deals only with words 181
deals only with works 115
dealt more with social 59
dealt only with basic 43
dealt only with broad 43
dealt only with cases 357
dealt only with civil 121
dealt only with facts 160
dealt only with human 50
dealt only with large 129
dealt only with legal 52
dealt only with linear 54
dealt only with local 184
dealt only with major 54
dealt only with minor 118
dealt only with people 127
dealt only with short 49
dealt only with small 98
dealt only with state 138
dealt only with trade 116
dealt only with water 41
dealt only with women 90
dealt only with words 62
dealt well with abram 261
deaths among old people 57
deaths among this group 99
deaths during and after 96
deaths during heat waves 64
deaths during that period 284
deaths during this period 749
deaths from air raids 89
deaths from all forms 427
deaths from all kinds 53
deaths from all known 98
deaths from all types 151
deaths from any cause 338
deaths from each cause 295
deaths from one cause 58
deaths from that cause 495
deaths from this cause 4610
deaths from this class 73
deaths from this group 94
deaths over and above 222
deaths over this period 65
debt coming due within 78
debt during and after 50
debt during that period 125
debt during this period 505
debt from his father 330
debt from its books 47
debt into two parts 85
debt other than under 143
debt over and above 631
debt over this period 157
debt owed his father 273
debt paid with usury 51
debt ratio was about 55
debt upon any award 62
debt when she began 63
debt will not cause 66
debt will not change 70
deck clear for running 71
deck during his watch 321
deck early one morning 156
deck early this morning 62
deck from all sides 52
deck from both sides 95
deck from his cabin 90
deck guns that could 47
deck hand who stood 72
deck into two equal 47
deck into two parts 68
deck into two piles 114
deck ready for action 65
deck ready for burial 42
deck rising and falling 113
deck there was space 129
deck very far beneath 131
deck when all hands 140
deck will not stand 44
deed book and index 170
deed done that night 243
deed from her father 155
deed from his father 571
deed from his mother 61
deed from one owner 485
deed giving him title 41
deed like that which 47
deed more than thirty 51
deem evil that which 72
deem just and right 354
deem their own merit 62
deem those who voted 50
deep along both sides 126
deep anger and swept 58
deep anger was shown 48
deep bark goes where 94
deep bays and coves 41
deep bays and gulfs 193
deep blue and black 279
deep blue and brown 140
deep blue and green 1243
deep blue and light 175
deep blue and orange 74
deep blue and violet 216
deep blue and white 471
deep blue sky above 1899
deep blue sky burns 55
deep blue sky spread 98
deep blue sky where 54
deep blue sky which 87
deep blue with black 46
deep blue with iodine 136
deep blue with rusty 83
deep blue with white 286
deep bowl and cover 220
deep breath and added 821
deep breath and admit 41
deep breath and after 209
deep breath and again 216
deep breath and aimed 55
deep breath and allow 285
deep breath and asked 2141
deep breath and began 8193
deep breath and begin 712
deep breath and blowing 138
deep breath and blows 374
deep breath and bowed 96
deep breath and brace 97
deep breath and breathe 204
deep breath and broke 171
deep breath and burst 105
deep breath and carry 43
deep breath and change 45
deep breath and check 53
deep breath and chose 79
