dainties and quaffing deep 58
decisions can become more 93
decisions can result from 133
decisions for christ during 54
decisions for christ were 142
decisions for myself when 109
decisions for reasons other 46
decisions for someone else 322
decisions had already been 2365
decisions had always been 270
decisions had struck down 51
decisions has already been 293
decisions has always been 225
decisions has become more 76
decisions may affect their 62
decisions may already have 84
decisions may become more 183
decisions may depend upon 127
decisions may differ from 142
decisions may emerge from 60
decisions may result from 312
decisions than anyone else 250
decisions that adults make 50
decisions that affect health 214
decisions that affect life 158
decisions that affect many 234
decisions that affect more 156
decisions that affect most 121
decisions that affect only 292
decisions that affect other 407
decisions that affect their 14630
decisions that affect these 185
decisions that affect those 125
decisions that affect what 118
decisions that affect work 89
decisions that affect your 1197
decisions that already have 76
decisions that depart from 101
decisions that depend upon 86
decisions that derive from 110
decisions that deviate from 114
decisions that differ from 202
decisions that effect their 132
decisions that emerge from 436
decisions that evolve from 52
decisions that flowed from 81
decisions that follow from 213
decisions that govern their 284
decisions that humans make 66
decisions that impact their 350
decisions that impact upon 89
decisions that impact your 44
decisions that judges make 91
decisions that leaders make 91
decisions that matter most 138
decisions that result from 929
decisions that shaped their 163
decisions that should have 608
decisions that states make 40
decisions that strike down 42
decisions that struck down 653
decisions they reached were 43
decisions they should have 76
decisions they should make 222
decisions they should take 71
decisions they thought were 46
decisions was handed down 125
decisions with little time 62
decisions with someone else 44
decisions you should make 257
decisive and active part 58
decisive and crushing blow 114
decisive for twenty years 51
declared all indians born 43
declared all slaves free 507
declared and agreed upon 332
declared and shewed unto 124
declared and troops were 50
declared any design upon 213
declared but unpaid cash 102
declared for neither side 45
declared had already been 65
declared him fallen from 41
declared his little faith 127
declared his opinion upon 95
declared she should have 237
declared she should like 43
declared that austria must 46
declared that blacks were 338
declared that canada must 55
declared that christ came 43
declared that christ died 60
declared that england must 190
declared that england owed 51
declared that europe must 48
declared that events were 63
declared that france must 188
declared that indians were 179
declared that joseph smith 56
declared that madame must 40
declared that movies were 50
declared that muslim india 51
declared that negroes were 269
declared that neither side 66
declared that nobody else 48
declared that poland must 64
declared that relief from 42
declared that should such 42
declared that slaves were 308
declared that something must 170
declared that states have 51
declared that states must 45
declared that states were 57
declared that turkey must 49
declared that twelve were 42
declared that twenty years 48
declared that unless some 95
declared that unless their 70
declared that unless there 91
declared that unless these 70
declared that whites were 42
declared that without some 47
declared that without such 270
declared that without their 43
declared them exempt from 48
declared they should have 211
declared with flashing eyes 56
declarer has played from 42
declares his opinion upon 155
declares that christ came 57
declares that christ died 86
declares that christ will 80
declares that england will 51
declares that france will 68
declares that something must 64
declares that states have 64
declares that without faith 47
declares that yahweh will 69
declined all offers from 66
declined and became more 200
declined and become more 89
declined and fallen into 79
declined and passed away 163
declined and prices fell 100
declined and prices rose 107
declined and troops come 60
declined for reasons other 48
declines all future care 42
declines and reaches zero 50
declines with family size 121
decorous and proper even 46
decreased and became less 145
decreased and became more 219
decreased lean muscle mass 120
decreased pup weight gain 63
decreased with reaction time 59
decreases and changes sign 42
decreases and prices rise 56
decreases and reaches zero 387
decreases with annealing time 141
decreases with family size 123
decreases with further rise 46
decreases with height from 201
decreases with height more 245
decreases with sample size 291
decreases with strain rate 41
decreases with weight loss 69
decrepit old europe when 55
dedicate any future work 89
dedicate her entire life 79
dedicate his entire life 245
dedicate his future life 50
dedicate his second book 40
dedicate this humble work 223
dedicate this little book 1399
dedicate this little work 451
dedicating her entire life 45
dedicating his entire life 175
dedicating this little book 72
dedicating this little work 61
deducted that amount from 162
deducted this amount from 255
deduction far beyond what 43
deduction for income from 111
deduction for losses from 361
deduction for losses must 49
deduction for points paid 151
deduction for salary paid 123
deduction has already been 160
deduction may differ from 45
deduction thus minute will 128
deepened and became more 1155
deepened and become more 524
deepened and turned into 59
deepness doth entice such 377
defection and schism from 48
defended has hardly ever 46
defended his friend from 61
defended his native city 68
defended his native land 66
defended his remark upon 107
defended his sister from 72
defended with barbed wire 203
defenses and become more 112
defenses are broken down 317
defenses are called into 117
defenses had already been 78
defenses that render such 169
deferred for another time 54
deferred for another week 46
deferred for twenty years 140
deferred her flight from 66
deferred his answer till 189
deferred his attack till 94
deferred his speech till 51
deferred tax assets from 54
deferred tax assets were 69
deferred tax assets when 113
deferred tax assets will 771
deficits and mounting debt 98
deficits and public debt 1492
deficits are common among 64
deficits can result from 271
deficits for fiscal years 67
deficits may become more 41
deficits may result from 471
deficits that affect their 66
deficits that impair their 59
deficits that result from 774
deficits that result when 41
definite and fairly well 53
definite and simple form 47
definite and simple plan 48
definite and special kind 45
definite and stable form 90
definite and striking form 47
definite and unique meaning 70
definite and urgent need 80
definite and useful meaning 63
definite and useful role 47
definite but shifting ends 48
definite was agreed upon 74
deformed and ruined land 94
degraded and broken down 53
degraded and fallen city 100
degraded and fallen into 51
degraded and handed over 186
degraded and stupid race 48
degraded and turned into 49
degraded his cousin from 134
degrades our spirit will 61
dejected and broken down 212
dejection and called forth 58
delegate its powers over 47
delegate was absent from 58
deletions that extend into 48
delicacy and caution will 63
delicacy and regret when 62
delicate and appealing face 47
delicate and dainty form 47
delicate and exacting task 82
delicate and minute hand 74
delicate and pretty like 141
delicate and richly dyed 65
delicate and subtle form 85
delicate and subtle kind 51
delicate and tedious work 47
delicate and tender home 151
delicate and tender part 58
delicate and tender skin 40
delicate and tender young 59
delicate and virgin soul 311
delicate but quaint vein 79
delicious and copious rain 51
delicious and dainty diet 71
delights they indeed call 57
delineating her proper role 43
delirium had passed away 299
delirium has passed away 85
delirium may result from 59
delirium with tremor means 40
delivering all europe from 44
delivering any opinion upon 68
delivering his native city 54
delivering his opinion upon 128
delivering his speech from 84
delivering its second blow 42
delivering its waters into 52
delivering that letter back 67
delivers his opinion upon 108
delivers its charge into 48
delivers its effect upon 47
delivery and infant care 73
delivery and parcel post 119
delivery and public health 71
delivery are agreed upon 50
delivery can result from 49
delivery for orders over 45
delivery had already been 91
delivery has already been 648
delivery has always been 141
delivery has become more 204
delivery may result from 72
delusions and without hope 72
delusions may result from 48
delusions that result from 85
demanded and agreed upon 47
demanded and called forth 42
demanded and gained leave 58
demanded for twenty years 140
demanded had already been 65
demanded has fallen from 44
demanded his entire time 43
demanded his opinion upon 78
demanded his recall from 109
demanded his release from 272
demanded that england cease 47
demanded that little bank 131
demanded that someone else 97
demanded that something more 106
demanded that turkey give 52
demanded with celtic fire 43
denounce and punish those 40
denounce and resist such 52
denouncing for twenty years 48
denouncing sir robert peel 63
dentists and dental care 57
dentists and nurses have 47
dentists and public health 77
dentists are called upon 45
dentists for stopping teeth 56
dentists who secure your 82
departed and dinner ones 42
departed and sailed away 71
departed but little from 410
departed far enough from 131
departed for another city 53
departed for another town 55
departed for kansas city 56
departed for mexico city 225
departed for points south 45
departed this mortal coil 62
departed this mortal life 410
departed too widely from 150
departed with little more 83
depended and always will 42
depended but little upon 98
depended for effect upon 63
depended for relief upon 79
depended for safety upon 141
depended not merely upon 215
depended not simply upon 72
depended not solely upon 51
depended too heavily upon 173
depended yet merely upon 58
depicted two scenes from 41
depicted with animal heads 71
depicted with colors less 63
depletion and lactic acid 100
depletion and weight loss 47
depletion can result from 115
depletion has already been 56
depletion may result from 227
depletion that occurs during 41
deployed and opened fire 287
deployed his forces along 77
deployed his forces into 53
deployed his troops along 150
deployed his troops into 56
deponent has already been 91
deported are mainly four 45
depositing and hatching their 42
depositing her chunky three 127
deposits and checks have 65
deposits and retain those 57
deposits and stains from 87
deposits and various other 64
deposits are absent from 145
deposits are always more 81
deposits are broken down 102
deposits are buried deep 155
deposits are common along 53
deposits are created when 76
deposits are exempt from 90
deposits are fairly well 167
deposits are formed during 79
deposits are formed from 267
deposits are formed only 49
deposits are formed when 173
deposits are looked upon 40
deposits are rarely seen 51
deposits are remote from 49
deposits are turned over 110
deposits are widely used 70
deposits can loosen when 64
deposits can result from 73
deposits had already been 240
deposits had always been 48
deposits had fallen from 68
deposits has already been 287
deposits has always been 101
deposits may result from 426
deposits now slowly taking 45
deposits that extend from 48
deposits that formed during 101
deposits that result from 399
deposits that result when 55
deposits was raised from 152
deposits with another bank 97
deposits with effect from 73
depraved and wicked heart 53
depraved and wicked seed 61
deprives them deadens their 45
deputies are called upon 83
deputies had already been 131
deputies who sailed from 76
deputies who should meet 71
derailed and rolled down 87
derailed and turned over 47
derelict and vacant land 315
descending and entering into 101
descending and lighting upon 87
descends and enters into 118
descends and hovers over 179
descends her sweeping gown 112
describe and assess their 84
describe and assess these 51
describe and assess what 57
describe and defend their 94
describe and define their 169
describe and define these 107
describe and define what 169
describe and measure these 68
describe and record their 43
describe and record what 60
describe her feelings during 53
describe her feelings when 130
describe his escape from 41
describe his feelings during 87
describe his feelings when 223
describe his horror when 106
describe his passion like 96
describe its effect upon 280
describe our feelings when 123
describe our future work 42
describe our mental life 59
describe our recent work 104
describe that dinner hour 43
describe that island very 75
describe that moment when 63
describe them further here 66
describe this latter type 73
describe this second type 42
describe this special kind 41
describe two methods used 50
describing and defining their 43
describing and defining what 81
describing her feelings when 51
describing his escape from 155
describing his feelings during 79
describing his feelings when 89
describing his flight from 69
describing his recent trip 40
describing his return from 91
describing his school days 51
describing his voyage from 110
describing its effect upon 99
descries his huddling young 96
deserted and decaying among 91
deserted and fallen into 114
deserted and joined their 137
deserted and passed over 99
deserted and ruined city 59
deserted and sailed back 99
deserted and sodded road 41
deserted and turned back 135
deserted for twenty years 96
deserted her family when 46
deserted his allies when 53
deserted his family when 364
deserted his lawful wife 82
deserted his native land 48
deserted his second wife 63
deserted its sickly mate 94
deserter who should fall 85
desertion was master case 65
desertion was neither rare 46
deserved and should have 257
deserved any better boon 91
deserved this common name 51
deserves and claims great 93
deserves and should have 166
deserves our notice also 92
deserves our notice here 73
deserves our utmost care 113
designed and agreed upon 417
designed and created from 41
designed and created many 47
designed and custom made 47
designed and placed into 89
designed and placed there 87
designed and poorly made 48
designed and safely made 84
designed and tested during 57
designed and useful only 64
designed and widely used 155
designed for access from 43
designed for active life 69
designed for adults aged 87
designed for adults only 55
designed for another kind 60
designed for another time 60
designed for another type 85
designed for another work 54
designed for better days 56
designed for better living 109
designed for binary data 54
designed for carrying heavy 98
designed for carrying more 61
designed for family life 67
designed for family living 177
designed for family reading 358
designed for grades four 106
designed for grades three 137
designed for handling heavy 51
designed for heavier work 62
designed for launch from 93
designed for little more 60
designed for marine work 40
designed for measuring high 48
designed for measuring very 151
designed for mental health 117
designed for modern living 116
designed for nobler ends 40
designed for prince john 129
designed for public health 66
designed for public reading 107
designed for public sale 47
designed for public view 142
designed for pupils from 52
designed for reasons other 55
designed for rescue work 90
designed for sexual union 180
designed for sicily were 97
designed for silent reading 50
designed for someone else 424
designed for something else 478
designed for something more 189
designed for something other 46
designed for special jobs 55
designed for special uses 256
designed for special work 121
designed for starting duty 68
designed for sunday reading 51
designed for tension only 104
designed for various uses 363
designed for weight bearing 162
designed for weight loss 205
designed they should have 103
designed with advice from 61
designed with special care 206
designed with utmost care 59
designer and client have 58
designer and client must 46
designer can choose among 92
designer can choose from 207
designer can select from 109
designer has always been 84
designer may choose from 56
desirous they should have 84
desirous you should come 70
desirous you should have 136
desirous you should know 175
desirous you should take 52
desolate and barren land 175
desolate and lonely spot 70
desolate and narrow truth 46
desolate and ruined city 62
desolate and sombre look 51
desolate and without hope 43
desolate has become like 117
desolate our mortal life 76
desolating cry worked upon 83
despairing man should have 216
despised and looked down 1069
despised and looked upon 251
despised and passed over 272
despised and treated like 70
despised for humble birth 43
despised his forest laws 65
despised his piddling play 95
despised one shrank away 219
destined for active life 41
destined for animal feed 125
destined for another host 79
destined for another life 42
destined for another node 159
destined for another port 253
destined for another sort 63
destined for another work 43
destined for canada were 118
destined for england were 51
destined for europe were 79
destined for export from 458
destined for export must 63
destined for export were 138
destined for france were 51
destined for future fame 85
destined for greater fame 65
destined for higher ends 41
destined for higher rank 44
destined for import into 96
destined for little more 41
destined for manual work 48
destined for mexico city 77
destined for mission work 43
destined for newark hill 53
destined for output port 197
destined for public life 366
destined for release from 46
destined for release into 50
destined for retail sale 57
destined for sexual union 71
destined for someone else 258
destined for something else 217
destined for something great 265
destined for something more 302
destined for something much 71
destined for something other 67
destroying and carrying away 170
destroying and injuring life 60
destroying and renewing their 50
destroying his native city 43
destroying one another only 203
destroying that sacred union 46
destroys all animal life 47
destroys any existing data 47
detached and fallen into 49
detached and formed into 133
detached and remote from 524
detached and rolled down 50
detached and turned into 75
detached and turned over 128
detached and washed away 83
detached for picket duty 57
detached for special duty 286
detached sir samuel hood 115
detached that prince from 66
detaches his figure from 40
detailed and exacting work 96
detailed and timely data 91
detailed for escort duty 180
detailed for patrol duty 55
detailed for picket duty 1071
detailed for police duty 129
detailed for sentry duty 102
detailed for special duty 1356
detailed for special work 101
detained and handed over 235
detained and turned over 180
detained for eleven days 104
detained for periods ranging 103
detained for twelve days 72
detained for twenty days 104
detained him without trial 51
detained them twelve years 85
detained them without trial 65
detected and driven away 92
detected and driven back 52
detected and output from 129
detected and treated during 62
detected and treated early 3266
detected and turned back 40
detected and turned into 57
detected its latent snow 57
detected with rabbit anti 97
detection and arrest were 58
detection and attack from 47
detection has already been 252
detection has become more 40
detection may result from 56
detector has already been 119
detention and awaiting trial 81
detention for another month 46
detention for periods ranging 40
detention has already been 44
detested her former life 43
detested old vessel from 79
dethroned and driven into 107
detracts but little from 548
developing and applying more 134
developing and applying such 216
developing and applying their 421
developing and applying these 562
developing and applying those 81
developing and becoming more 758
developing and building upon 118
developing and eastern bloc 100
developing and erupting teeth 108
developing and managing such 68
developing and managing their 214
developing and managing these 64
developing and managing your 65
developing and printing film 150
developing and printing their 115
developing and printing your 113
developing and realizing their 47
developing and refining ideas 52
developing and refining such 153
developing and refining their 974
developing and refining theory 50
developing and refining these 316
developing and refining those 47
developing and refining your 329
developing and revising their 63
developing and training their 59
developing and training those 45
developing and updating their 86
developing for twenty years 93
developing his famous theory 48
developing lung cancer among 49
developing lung cancer from 228
developing rat spinal cord 331
developing this latter text 43
develops and changes during 77
develops and changes from 58
develops and changes over 513
develops and spreads from 42
develops and spreads over 46
develops his ethical theory 65
deviations can result from 53
deviations has already been 49
deviations may result from 159
deviations that result from 242
devilish mad indeed when 43
devoured one another like 52
devoured with greedy eyes 65
dewdrops had fallen into 78
diabetics who suffer from 65
diagnosed and treated during 251
diagnosed and treated early 4742
diagnosed and treated from 64
diagnosed and treated many 42
diagnosed and treated more 230
diagnosed and treated much 43
diagnosed and treated only 213
diagnosed and treated over 88
diagnosed and treated prior 263
diagnosed and treated soon 52
diagnosed and treated very 47
diagnosed and treated when 114
diagnosed with autism have 76
diagnosed with autism were 61
diagnosed with autism when 74
diagnosed with cancer during 188
diagnosed with cancer have 102
diagnosed with cancer just 50
diagnosed with cancer were 60
diagnosed with cancer when 163
diagnosed with cancer will 258
diagnosed with mental health 387
diagnosed with sickle cell 176
diagnoses may result from 56
diagnosis and mental health 116
diagnosis and proper care 106
diagnosis and therapy from 43
diagnosis and therapy have 268
diagnosis and therapy must 106
diagnosis and therapy were 162
diagnosis and therapy will 174
diagnosis can result from 55
diagnosis for sickle cell 167
diagnosis had already been 158
diagnosis has already been 913
diagnosis has always been 199
diagnosis has become less 93
diagnosis has become more 214
diagnosis has rarely been 80
diagnosis has seldom been 49
diagnosis has varied from 48
diagnosis may become more 152
diagnosis may become very 71
diagnosis may depend upon 197
diagnosis may differ from 42
diagnosis may result from 153
diagnosis that should have 41
diagnosis was changed from 116
diagnosis was rarely made 104
diagnosis was readily made 48
diagnosis was seldom made 50
dialectic has already been 41
diameters are passed over 43
diaphragm has already been 64
diaphragm may result from 82
dictated and forced upon 98
dictated this choice were 94
dictates that something must 100
dictator for twenty years 41
differed but little from 18787
differed not greatly from 144
differed too greatly from 181
differed too little from 62
differed too widely from 193
diffused all england over 42
diffused and shared among 48
diffused than appears from 54
diffuser are widely used 125
diffuses her silver rays 83
diffusion and reaction rate 69
diffusion has already been 138
diffusion may result from 48
diffusion that occurs during 62
diffusion that occurs when 55
digested and broken down 510
digested and changed into 162
digested and cloned into 95
digested and formed into 49
digested and passed into 44
digested and turned into 451
digested and worked into 114
digested with acetic acid 74
digested with nitric acid 1451
digested with oxalic acid 87
digestion and weight loss 57
digestion are broken down 107
digestion had always been 99
digestion has already been 72
digestion has always been 49
digestion may result from 71
digestion with nitric acid 1429
dilators are passed over 88
dilemmas not unlike those 81
dilemmas that derive from 44
dilemmas that emerge from 112
dilemmas that emerge when 63
dilemmas that result from 454
diligent and honest work 89
diligent and worked hard 86
dimension for square bars 98
dimension had already been 46
dimension has already been 223
dimension has always been 280
dimension has become more 113
dimension that varies from 46
diminish and become less 163
diminish and become more 149
diminish and impair their 73
diminish his forces bent 47
diminish his income from 49
diminish that strain upon 78
diminish with weight loss 49
diphtheria and septic sore 65
diphtheria has already been 65
diphtheria may result from 43
directed and guided what 92
directed for twenty years 86
directed his attack upon 226
directed his course along 325
directed his course back 43
directed his course early 62
directed his course from 161
directed his course into 228
directed his course more 180
directed his course north 188
directed his course once 43
directed his course south 73
directed his course upon 63
directed his course west 40
directed his energy into 176
directed his flight among 90
directed his second film 41
directed his troops from 58
directed its attack upon 60
directed its course along 58
directed its course from 71
directed its course more 128
directed our course along 309
directed our course down 43
directed our course from 91
directed our course full 50
directed our course more 121
directed our course north 190
directed our course over 109
directed our course south 178
directed our course west 51
directed path exists from 101
directed them toward their 56
directed who should have 47
direction and advice from 185
direction and amount from 48
direction and another part 70
direction and became more 118
direction and become more 223
direction and blessing upon 43
direction and camera work 210
direction and emptying into 50
direction and extend into 51
direction and locked into 61
direction and looked back 41
direction and opened fire 55
direction and passes over 98
direction and plunged into 42
direction and should have 73
direction and should take 68
direction and strength from 96
direction and turned away 61
direction and turned back 140
direction and turned into 75
direction and walked away 101
direction and walked back 69
direction and walked down 46
direction and walked over 121
direction and wonder what 40
direction are already taking 52
direction are called rays 66
direction for another half 88
direction for further reading 119
direction for further work 451
direction for future theory 45
direction for future work 1548
direction for mental health 138
direction for public health 53
direction for twenty years 67
direction had already been 1700
direction had always been 173
direction had fallen into 42
direction had indeed been 83
direction has already been 3082
direction has always been 414
direction has become more 173
direction has changed from 72
direction has indeed been 60
direction has lately been 64
direction his tastes most 58
direction may become more 97
direction may differ from 82
direction may result from 83
direction one should take 72
direction she should take 362
direction than anyone else 134
direction that effort must 57
direction that events were 88
direction that events will 46
direction that future work 84
direction that occurs when 77
direction that result from 49
direction that seemed most 170
direction that should have 69
direction they should give 45
direction they should have 85
direction they should move 146
direction they should seek 58
direction they should take 1358
direction they should turn 135
direction they should walk 86
direction they turned their 57
direction they wobble over 41
direction this should take 45
direction was already made 45
direction was changed from 55
direction you should move 50
direction you should take 452
direction you should turn 83
directly and clearly from 64
directly and clearly into 48
directly and clearly what 74
directly and deeply into 191
directly and freely from 363
directly and freely into 49
directly and heavily upon 105
directly and mainly from 42
directly and openly from 52
directly and openly into 46
directly and openly what 141
directly and simply from 287
directly and simply into 40
directly and simply upon 52
directly and simply what 57
directly and solely from 662
directly and solely upon 206
directly and through other 251
directly and through such 89
directly and through their 2402
directly and through third 66
directly and wholly from 155
directly and without means 43
directly and without much 55
directly but through some 77
directly but through their 170
directly than anyone else 299
directly they emerge from 41
directly with anyone else 124
directly with family size 66
directly with issues such 51
directly with mental health 59
directly with mutual fund 44
directly with nitric acid 204
directly with oxygen when 69
directly with sample size 106
director and actors have 144
director and actors must 108
director and actors were 73
director and actors will 101
director and actors work 93
director and anyone else 45
director and camera crew 138
director and editor have 79
director and editor will 44
director and former vice 65
director and second vice 60
director and should have 42
director and writer were 60
director for eleven years 80
director for twelve years 140
director for twenty years 285
director had already been 103
director had already made 58
director had always been 70
director has already been 71
director has always been 159
director has become more 81
director was absent from 53
director was called upon 41
director who looked like 41
director who should have 77
director with effect from 54
disabled and normal boys 175
disabled are exempt from 118
disabled for active work 50
disabled his nature unto 62
disabled with spinal cord 94
disagree with anyone else 98
disagree with someone else 633
disappear and another take 77
disappear and become less 50
disappear and become part 55
disappear and reappear during 72
disappear and reappear from 141
disappear and reappear like 76
disappear and reappear over 120
disappear and reappear when 53
disappear and something else 72
disappear long before birth 65
disarmed and handed over 303
disarmed and herded into 158
disarmed and turned into 69
disarmed and turned over 166
disarmed but already half 43
disaster and mental health 47
disaster can result from 185
disaster had already been 100
disaster had fallen upon 432
disaster had indeed been 86
disaster had reached your 41
disaster had turned into 58
disaster has already been 98
disaster has always been 76
disaster has fallen upon 107
disaster may result from 105
disaster that befell their 149
disaster that ensued gave 73
disaster that ensues when 43
disaster that occurs when 52
disaster that should have 52
disaster was hovering over 50
disaster was turned into 125
discarding all serious news 51
discards any changes made 43
disciple for twenty years 100
disclaim for myself more 98
disclose her silver horn 56
disclose his carnal self 92
disclose that stocks were 50
disclosing her brawny arms 44
discords and second birth 54
discount all future cash 62
discount for orders over 167
discount for prompt cash 58
discount has already been 101
discount that arises from 51
discount this amount back 62
discount was raised from 59
discover and accept their 85
discover and accept what 40
discover and affirm their 43
discover and arrest more 43
discover and assert their 122
discover and decide upon 49
discover and define their 104
discover and define these 78
discover and define those 91
discover and define what 146
discover and define your 42
discover and expand their 46
discover and expose what 42
discover and follow their 54
discover and invent ways 45
discover and occupy such 52
discover and oppose their 68
discover and profit from 42
discover and punish these 42
discover and punish those 189
discover and pursue their 180
discover and realize their 74
discover and record what 149
discover and refine their 53
discover and remedy their 55
discover and remove these 46
discover and report such 47
discover and report their 46
discover and report upon 100
discover and report what 79
discover and subdue some 170
discover any ground upon 113
discover any moment when 47
discover any person whom 43
discover for itself what 121
discover for myself some 42
discover for myself what 861
discover her maiden name 52
discover how christ meant 78
discover how little there 81
discover how little time 42
discover its deeper meaning 52
discover its effect upon 58
discover its hidden meaning 118
discover its merits when 279
discover not merely what 71
discover that almost none 43
discover that apples will 228
discover that behind these 40
discover that better land 46
