dame had preferred being 65
data and knowledge that 636
data and knowledge with 54
data and operations and 64
data and operations are 236
data and operations for 55
data and operations that 445
data and organizes them 49
data and phenomena that 97
data and presented them 54
data and processes and 121
data and processes are 304
data and processes can 45
data and processes for 61
data and processes that 489
data and processes them 65
data and proposals for 67
data and published them 41
data and publishes them 44
data and quotations are 67
data and resources and 73
data and resources are 124
data and resources can 41
data and resources for 87
data and resources that 168
data and resources with 86
data and specimens for 88
data and standards for 114
data and structure are 46
data and subjected them 41
data and suggested that 709
data and technical and 43
data and transform them 197
data and translate them 94
data and transmits them 112
data arc available for 107
data area associated with 82
data are accounted for 431
data are altogether too 48
data are ambiguous and 115
data are ambiguous for 47
data are ambiguous with 55
data are anecdotal and 50
data are assembled and 528
data are assembled for 177
data are associated with 1037
data are augmented with 60
data are available and 7386
data are available are 2142
data are available both 482
data are available but 952
data are available can 615
data are available does 72
data are available due 100
data are available for 129396
data are available had 156
data are available has 190
data are available may 222
data are available not 100
data are available now 167
data are available one 118
data are available than 396
data are available that 5510
data are available then 123
data are available they 415
data are available this 138
data are available using 103
data are available was 283
data are available with 1891
data are available yet 1231
data are certainly not 298
data are clustered and 47
data are collected and 11690
data are collected are 328
data are collected both 105
data are collected but 170
data are collected can 170
data are collected each 90
data are collected for 3796
data are collected may 160
data are collected not 79
data are collected than 90
data are collected that 811
data are collected they 228
data are collected using 906
data are collected with 872
data are concerned with 713
data are condensed and 41
data are confirmed and 50
data are conflicting and 229
data are conflicting with 59
data are connected with 153
data are consonant with 236
data are converted and 43
data are convolved with 52
data are corrected and 57
data are corrected for 2014
data are currently being 1010
data are currently not 256
data are deficient and 46
data are deficient for 49
data are described and 439
data are described for 49
data are described using 50
data are described with 127
data are desirable for 69
data are developed and 241
data are developed for 207
data are different and 91
data are different for 111
data are different than 60
data are difficult and 193
data are digitized and 208
data are discarded and 46
data are disclosed for 99
data are discussed and 413
data are discussed for 82
data are discussed with 192
data are displayed and 173
data are displayed for 234
data are displayed using 103
data are displayed with 101
data are empirical and 58
data are encouraging and 149
data are encouraging but 42
data are encouraging for 59
data are encrypted and 90
data are encrypted using 61
data are encrypted with 69
data are equivocal and 44
data are estimated and 55
data are estimated for 99
data are estimated using 73
data are estimates and 80
data are estimates for 96
data are evaluated and 226
data are evaluated for 163
data are evaluated using 93
data are evaluated with 128
data are excellent for 70
data are expensive and 105
data are explained and 67
data are expressed and 41
data are expressed for 49
data are expressed per 156
data are expressed using 48
data are expressed with 49
data are extensive and 241
data are extracted and 217
data are extracted for 73
data are fictitious and 70
data are formatted and 85
data are formatted for 52
data are furnished for 139
data are generally for 73
data are generally not 1071
data are generally too 81
data are generated and 641
data are generated for 363
data are generated that 210
data are generated using 264
data are generated with 145
data are gradually being 57
data are identical for 91
data are identical with 268
data are imperfect and 95
data are important and 443
data are important both 41
data are important but 57
data are important for 1658
data are important not 125
data are imprecise and 105
data are increasingly being 197
data are indicated for 70
data are indicated with 118
data are interesting and 257
data are interesting but 95
data are interesting for 113
data are measurable and 43
data are monitored and 54
data are necessary and 258
data are necessary but 63
data are necessary for 2773
data are necessary not 42
data are numerical and 93
data are objective and 186
data are organized and 827
data are organized for 185
data are organized with 47
data are perceived and 75
data are performed using 44
data are pertinent and 75
data are pertinent for 44
data are plentiful and 121
data are preferred for 82
data are presented and 1944
data are presented are 150
data are presented both 182
data are presented but 42
data are presented can 68
data are presented for 7314
data are presented not 81
data are presented that 1370
data are presented using 186
data are presented with 833
data are presently being 192
data are presently not 54
data are preserved and 49
data are preserved for 42
data are primarily for 105
data are processed and 1310
data are processed for 300
data are processed using 275
data are processed with 259
data are protected and 51
data are published and 169
data are published for 582
data are published with 120
data are quarterly and 125
data are reasonable and 54
data are recovered and 41
data are replotted with 44
data are requested and 55
data are requested for 70
data are retrieved and 159
data are scattered and 276
data are sensitive and 66
data are separated and 54
data are separated for 53
data are sometimes not 129
data are specified for 100
data are specified with 42
data are stationary and 74
data are submitted for 176
data are submitted with 45
data are tabulated and 476
data are tabulated for 477
data are tabulated with 49
data are tentative and 95
data are typically not 210
data are uncertain and 159
data are unreliable and 267
data are unreliable for 78
data are validated and 75
data are virtually non 70
data being available for 362
data being collected and 649
data being collected are 215
data being collected can 48
data being collected for 186
data being collected was 41
data being generated and 107
data being presented and 60
data being processed and 308
data being processed are 131
data being processed can 72
data can interfere with 53
data can sometimes lead 53
data deal primarily with 51
data for agreement with 78
data for argentina and 108
data for biological and 49
data for calculating its 103
data for california and 131
data for california are 57
data for commercial and 97
data for companies and 43
data for companies that 163
data for companies with 47
data for compliance with 89
data for compounds with 93
data for countries and 44
data for countries that 144
data for countries with 152
data for customers and 43
data for determining his 65
data for determining how 217
data for determining its 174
data for determining that 66
data for determining them 76
data for determining this 190
data for determining with 124
data for developed and 44
data for diagnostic and 125
data for different age 329
data for discussion and 89
data for electrons and 42
data for equipment and 55
data for estimation and 74
data for evaluation and 300
data for evaluation are 65
data for forecasting and 74
data for formulating and 45
data for hispanics and 54
data for hispanics are 52
data for identifying and 79
data for industrial and 87
data for inference and 42
data for inventory and 67
data for isothermal two 246
data for machinery and 46
data for managerial use 46
data for mortality and 45
data for navigation and 59
data for personnel and 56
data for political and 41
data for population and 137
data for practical use 99
data for prediction and 79
data for production and 201
data for reference and 99
data for reflection and 47
data for relevance and 45
data for retrieval and 80
data for september and 51
data for specimens with 82
data for strategic and 44
data for themselves and 64
data for validation and 81
data for virtually all 151
data for virtually any 47
data for wholesale and 49
data had indicated that 650
data had suggested that 522
data has concluded that 121
data has confirmed that 362
data has confirmed this 42
data has indicated that 1396
data has suggested that 1222
data may interfere with 44
data not accounted for 86
data not available and 121
data not available for 2739
data not collected for 54
data not corrected for 77
data not currently being 89
data now available and 241
data now available are 493
data now available can 143
data now available for 719
data now available has 80
data now available that 322
data now indicates that 158
data one concludes that 88
data set assembled for 53
data set associated with 670
data set available and 40
data set available for 510
data set collected for 148
data set collected with 61
data set developed for 65
data set indicated that 309
data set indicates that 600
data set necessary for 58
data set suggested that 100
data she collected for 43
data she concluded that 88
data that addresses this 46
data that computers can 60
data that conflicts with 99
data that correlate with 81
data that describes and 50
data that describes each 48
data that describes how 120
data that describes its 47
data that establish that 95
data that expresses each 84
data that indicated that 1588
data that indicates how 90
data that indicates that 1218
data that interests you 77
data that previously had 76
data that suggested that 1226
data that supported his 94
data that supported its 40
data that supported this 68
data then available and 133
data then available for 135
data then available that 43
data they collected and 169
data they collected are 64
data they collected for 56
data they collected was 103
data they concluded that 858
data they suggested that 125
data thus collected and 93
data thus collected are 236
data thus collected can 60
data thus collected may 42
data thus collected was 110
data thus generated are 70
data thus indicated that 173
data thus indicates that 122
data thus suggested that 101
data was accounted for 96
data was assembled and 78
data was assembled for 41
data was associated with 104
data was available and 426
data was available but 56
data was available for 6309
data was available that 114
data was available was 123
data was available with 56
data was collected and 2129
data was collected are 54
data was collected both 46
data was collected but 51
data was collected for 2228
data was collected that 141
data was collected using 1156
data was collected was 169
data was collected with 611
data was completed and 61
data was concerned with 94
data was conducted for 65
data was conducted using 180
data was conducted with 75
data was corrected for 328
data was developed and 101
data was developed for 111
data was digitized and 53
data was discussed and 56
data was estimated using 52
data was evaluated and 54
data was evaluated for 53
data was evaluated using 94
data was extracted and 47
data was extracted for 40
data was generated and 93
data was generated for 168
data was generated using 318
data was generated with 143
data was important for 67
data was necessary for 140
data was organized and 76
data was performed and 78
data was performed for 134
data was performed using 879
data was performed with 337
data was presented and 102
data was presented for 152
data was presented that 53
data was processed and 215
data was processed for 44
data was processed using 297
data was processed with 149
data was published for 49
data was tabulated and 104
data was tabulated for 42
data with customers and 70
data with suppliers and 48
data yet available for 101
data you collected and 154
data you collected for 84
date and associated with 118
date and authorship and 162
date and authorship are 452
date and authorship may 40
date and authorship see 43
date and available for 358
date and certainly not 105
date and concluded that 312
date and concludes that 101
date and conditions for 125
date and continued for 44
date and delivered them 140
date and procedure for 53
date and prospects for 56
date and provisions for 66
date and signature are 181
date and suggested that 216
date are associated with 239
date are available for 173
date are concerned with 175
date are encouraging and 129
date being subjoined six 65
date for completion and 309
date for completion had 53
date for completion has 120
date for completion set 52
date for completion was 316
date for compliance with 349
date for departure and 43
date for departure was 219
date for determining who 48
date for production and 50
date for redemption has 175
date for repayment and 60
date for repayment had 49
date for repayment has 75
date for resumption was 43
date for withdrawal and 64
date for withdrawal was 101
date has accounted for 40
date has addressed this 42
date has confirmed that 92
date has indicated that 935
date has suggested that 373
date its population was 107
date that coincided with 180
date that coincides with 412
date that indicates that 108
date they separated but 49
date this technique has 138
date was announced and 69
date was announced for 196
date was appointed for 51
date was approaching and 79
date was associated with 129
date was available for 43
date was connected with 60
date was evidently near 46
date was important for 49
date was postponed and 47
date was postponed for 82
date was scheduled for 395
date was specified for 103
date was suggested for 74
dating and authorship are 51
dating and courtship and 111
dating and courtship are 161
dating and courtship that 98
dating has confirmed that 87
dating has indicated that 136
dating has suggested that 85
dating her boyfriend for 74
dawn and continued all 40
dawn was approaching and 316
days and accounted for 81
days and ammunition for 51
days and announced that 72
days and associated with 115
days and certainly not 111
days and coincides with 44
days and concluded that 404
days and concluded with 106
days and concludes with 47
days and continued for 222
days and continues for 127
days and everybody was 47
days and festivals and 60
days and festivals are 106
days and persisted for 85
days and recognize how 117
days and sometimes for 611
days and sometimes his 41
days and sometimes not 40
days and sometimes they 52
days and suggested that 337
days and throughout his 86
days are accounted for 163
days are allocated for 68
days are appointed for 241
days are approaching and 41
days are associated with 547
days are auspicious for 68
days are available for 485
days are certainly not 55
days are concerned with 95
days are connected with 128
days are difficult and 44
days are difficult for 62
days are exceedingly hot 55
days are excellent for 102
days are extremely hot 137
days are extremely long 43
days are favorable for 46
days are fulfilled and 391
days are generally hot 40
days are identical with 58
days are important for 63
days are intensely hot 140
days are necessary for 772
days are scheduled for 83
days are tolerably easy 63
days are wednesday and 395
days are wonderful and 94
days being necessary for 75
days for completion and 68
days for compliance with 44
days for employees who 59
days for employees with 89
days for incubation and 58
days for inspection and 55
days for reflection and 81
days for themselves and 121
days had convinced him 106
days had exhausted him 61
days had preferred her 69
days had shortened and 69
days his departure for 44
days his resolution was 53
days off necessary for 57
days per household per 86
days san francisco was 63
days she continued her 61
days she recovered her 60
days she struggled with 64
days that disappears with 56
days that employees are 57
days that separated him 64
days that separated them 127
days that stretched out 120
days they navigated with 76
days this procedure was 52
days was associated with 634
days was certainly not 128
days was concerned with 66
days was connected with 114
days was desolated and 50
days was difficult and 67
days was estimated for 56
days was necessary for 181
days was primitive and 48
days with crinoline and 43
days with gratitude and 71
days with happiness and 79
days with provisions for 42
days with relatives and 45
days you sometimes get 43
dealing and interacting with 157
dealing not primarily with 51
dealing thus summarily with 47
dealing too leniently with 122
dealing with accidents and 329
dealing with addictions and 48
dealing with admiralty and 40
dealing with adventure and 65
dealing with adversity and 217
dealing with advertising and 364
dealing with aggression and 308
dealing with alienation and 74
dealing with ambiguity and 281
dealing with americans and 119
dealing with americans who 77
dealing with analogies and 108
dealing with antitrust and 45
dealing with anxieties and 109
dealing with arguments and 40
dealing with arguments for 41
dealing with arguments that 191
dealing with arithmetic and 121
dealing with astrology and 80
dealing with astronomy and 275
dealing with attitudes and 451
dealing with attitudes that 120
dealing with attorneys and 56
dealing with audiences and 46
dealing with behavioral and 88
dealing with biological and 208
dealing with breakdowns and 93
dealing with california and 71
dealing with causality and 56
dealing with challenges and 172
dealing with challenges that 213
dealing with character and 141
dealing with charities and 40
dealing with chemicals and 107
dealing with chemicals that 45
dealing with chemistry and 142
dealing with childbirth and 41
dealing with childhood and 169
dealing with christians and 55
dealing with christians who 115
dealing with churchill and 56
dealing with classical and 77
dealing with cognitive and 96
dealing with colleagues and 249
dealing with colleagues who 91
dealing with collection and 57
dealing with commercial and 357
dealing with commercial law 78
dealing with communism and 122
dealing with community and 135
dealing with community law 58
dealing with companies and 65
dealing with companies are 48
dealing with companies that 568
dealing with companies who 44
dealing with companies with 50
dealing with compliance and 81
dealing with compliance with 68
dealing with compounds that 133
dealing with computers and 408
dealing with conditions and 216
dealing with conditions for 97
dealing with conditions that 724
dealing with conflicts and 765
dealing with conflicts are 57
dealing with conflicts that 667
dealing with conflicts with 106
dealing with consumers and 110
dealing with consumers who 73
dealing with contracting out 45
dealing with contracts and 249
dealing with contracts for 188
dealing with contracts that 99
dealing with copyright and 136
dealing with copyright law 88
dealing with corporate and 82
dealing with corporate tax 64
dealing with corruption and 380
dealing with cosmogony and 55
dealing with cosmology and 150
dealing with countries and 58
dealing with countries that 743
dealing with countries with 172
dealing with courtship and 62
dealing with coworkers and 69
dealing with creativity and 75
dealing with creditors and 123
dealing with criminals and 1249
dealing with criminals are 77
dealing with criminals for 45
dealing with criminals had 57
dealing with criminals has 41
dealing with criminals than 51
dealing with criminals that 44
dealing with criminals was 102
dealing with criminals who 132
dealing with criticism and 173
dealing with customary law 132
dealing with customers and 3177
dealing with customers are 106
dealing with customers can 43
dealing with customers for 60
dealing with customers than 42
dealing with customers that 125
dealing with customers was 63
dealing with customers who 1429
dealing with customers with 56
dealing with deductions for 81
dealing with democracy and 112
dealing with dependent and 168
dealing with depression and 841
dealing with deserters and 43
dealing with desperate men 100
dealing with diagnostic and 48
dealing with different age 109
dealing with different and 110
dealing with different but 51
dealing with different things 135
dealing with difficult and 663
dealing with difficult men 68
dealing with diplomacy and 41
dealing with diplomats and 43
dealing with disasters and 93
dealing with discovery and 76
dealing with disorders that 44
dealing with disturbed and 64
dealing with diversity and 335
dealing with divination and 44
dealing with documents and 116
dealing with documents that 224
dealing with dominance and 40
dealing with earthquakes and 47
dealing with economics and 432
dealing with electrons and 76
dealing with emergency and 48
dealing with emigration and 66
dealing with employees and 1251
dealing with employees are 42
dealing with employees that 43
dealing with employees who 757
dealing with employees with 126
dealing with employers and 308
dealing with employers who 136
dealing with epidemics and 77
dealing with equipment and 156
dealing with equipment that 41
dealing with estimates and 44
dealing with evaluation and 96
dealing with exceptions and 83
dealing with existence and 44
dealing with extremely low 56
dealing with factories and 58
dealing with feminists who 41
dealing with fertility and 88
dealing with fisheries and 146
dealing with fractures and 64
dealing with functional and 56
dealing with furniture and 52
dealing with generation and 59
dealing with gentlemen and 50
dealing with gentlemen who 61
dealing with hazardous and 61
dealing with homophobia and 59
dealing with honorable men 73
dealing with hospitals and 139
dealing with hostility and 110
dealing with ignorance and 59
dealing with illnesses and 68
dealing with important and 187
dealing with important but 44
dealing with inanimate things 139
dealing with incidents and 142
dealing with incidents that 197
dealing with industrial and 469
dealing with infections and 42
dealing with infectious and 45
dealing with informers and 54
dealing with injustice and 87
dealing with innovation and 134
dealing with inquiries and 67
dealing with inspection and 58
dealing with insurance and 247
dealing with interests and 76
dealing with intricate and 70
dealing with inventions and 56
dealing with investors and 50
dealing with irrigation and 135
dealing with jerusalem and 59
dealing with juveniles and 171
dealing with juveniles than 43
dealing with juveniles who 126
dealing with knowledge and 418
dealing with knowledge that 198
dealing with landlords and 138
dealing with landscape and 70
dealing with leadership and 146
dealing with libraries and 121
dealing with linguistics and 47
dealing with livestock and 75
dealing with logistics and 59
dealing with machinery and 118
dealing with magnetism and 52
dealing with managerial and 52
dealing with maternity and 99
dealing with mechanics and 84
dealing with merchants and 116
dealing with merchants who 94
dealing with ministers and 349
dealing with ministers who 58
dealing with molecules and 56
dealing with mortality and 74
dealing with mortgages and 63
dealing with motherhood and 46
dealing with motivation and 195
dealing with mountains and 56
dealing with municipal and 80
dealing with murderers and 57
dealing with mysticism and 59
dealing with narcotics and 194
dealing with navigation and 193
dealing with neglected and 165
dealing with neighbors and 72
dealing with objections and 80
dealing with objections that 85
dealing with objective things 41
dealing with obscenity and 164
dealing with obstacles and 124
dealing with obstacles that 166
dealing with obstinate and 42
dealing with offenders and 391
dealing with offenders are 83
dealing with offenders has 48
dealing with offenders than 50
dealing with offenders that 93
dealing with offenders was 86
dealing with offenders who 206
dealing with offenders with 43
dealing with operations and 95
dealing with opponents and 109
dealing with opponents who 133
dealing with opposition and 89
dealing with oppression and 109
dealing with organisms and 54
dealing with organisms that 284
dealing with ourselves and 239
dealing with outsiders and 192
dealing with outsiders that 40
dealing with outsiders who 84
dealing with ownership and 78
dealing with palestine and 107
dealing with paperwork and 135
dealing with parliament and 91
dealing with particles and 46
dealing with particles that 46
dealing with passengers and 61
dealing with passengers who 52
dealing with pauperism and 119
dealing with penalties and 41
dealing with penalties for 123
dealing with perception and 220
dealing with permanent and 51
dealing with personnel and 278
dealing with petroleum and 88
dealing with phenomena and 107
dealing with phenomena that 1432
dealing with phonology and 50
dealing with physicians and 130
dealing with physicians who 89
dealing with physiology and 94
dealing with political and 4475
dealing with population and 334
dealing with possession and 67
dealing with practical and 217
dealing with practical things 53
dealing with practices that 112
dealing with precisely this 119
dealing with predators and 46
dealing with pregnancy and 366
dealing with prejudice and 354
dealing with pressures and 59
dealing with prevention and 222
dealing with primitive and 62
dealing with primitive man 55
dealing with prisoners and 172
dealing with prisoners who 127
dealing with procedure and 134
dealing with processes and 142
dealing with processes that 653
dealing with producers and 73
dealing with production and 585
dealing with promotions and 44
dealing with proposals for 278
dealing with prospects and 58
dealing with protection and 63
dealing with provincial and 45
dealing with provisions for 78
dealing with psychiatry and 80
dealing with publicity and 86
dealing with purchases and 58
dealing with qualities and 48
dealing with railroads and 140
dealing with reasonable and 45
dealing with reasonable men 50
dealing with regulation and 99
dealing with relatives and 123
dealing with relatives who 55
dealing with relevance and 52
dealing with reporters and 119
dealing with reporters who 81
dealing with residents who 53
dealing with resources and 123
dealing with resources that 134
dealing with retailers and 113
dealing with revolution and 40
dealing with sacrifice and 56
dealing with sanitation and 96
dealing with secondary and 89
dealing with sensations and 63
dealing with sensitive and 160
dealing with sentences and 46
dealing with sentences that 98
dealing with separation and 276
dealing with sexuality and 418
dealing with shepherds and 40
dealing with shortages and 68
dealing with situations and 530
dealing with situations for 93
dealing with situations not 63
dealing with situations that 3612
dealing with situations they 77
dealing with situations with 55
dealing with smugglers and 59
dealing with societies that 319
dealing with specimens that 84
dealing with spiritual and 174
dealing with spiritual things 162
dealing with stability and 67
dealing with standards and 90
dealing with standards for 177
dealing with statutory law 47
dealing with strategic and 79
dealing with structure and 314
dealing with subsidies and 88
dealing with substance and 44
dealing with substance use 87
dealing with subversion and 82
dealing with succession and 61
dealing with suppliers and 803
dealing with suppliers that 105
dealing with suppliers who 113
dealing with surpluses and 50
dealing with taxpayers and 61
dealing with taxpayers who 55
dealing with technical and 541
dealing with technique and 52
dealing with teenagers and 82
dealing with teenagers who 66
dealing with telephone and 46
dealing with television and 157
dealing with temporary and 48
dealing with terrorism and 555
dealing with terrorism are 55
dealing with terrorism has 63
dealing with terrorism was 55
dealing with themselves and 265
dealing with theological and 157
dealing with theoretical and 490
dealing with throughout this 106
dealing with tradesmen and 45
dealing with traditions that 43
dealing with transfers and 41
dealing with transport and 205
dealing with uncertain and 126
dealing with unfamiliar and 47
dealing with universal and 59
dealing with vagueness and 92
dealing with virtually all 197
dealing with virtually any 90
dealing with vocational and 64
dealing with wholesale and 43
dealing with witnesses and 100
dealing with witnesses who 70
dealing with youngsters who 156
deals and contracts with 112
deals are available for 83
deals are discussed and 41
deals for themselves and 60
deals not primarily with 129
deals with accidents and 110
deals with advertising and 128
deals with algorithms for 53
deals with appearance and 110
deals with arguments that 62
deals with arithmetic and 120
deals with astrology and 108
deals with astronomy and 230
deals with attitudes and 502
deals with biological and 112
deals with character and 178
deals with childhood and 57
deals with classical and 46
deals with cognitive and 49
deals with collection and 127
deals with commercial and 139
deals with commercial law 42
deals with companies and 95
deals with companies that 191
deals with compliance with 54
deals with computers and 119
deals with conditions and 256
deals with conditions for 128
deals with conditions that 338
deals with conflicts and 124
deals with conflicts that 57
deals with contracts and 151
deals with contracts for 220
deals with corporate and 109
deals with corruption and 42
deals with countries that 72
deals with courtship and 49
deals with creativity and 49
deals with customary law 178
deals with customers and 262
deals with customers who 121
deals with definition and 56
deals with determining how 112
deals with difficult and 63
deals with discourse that 86
deals with documents and 133
deals with economics and 125
deals with employees who 49
deals with employers and 97
deals with equipment and 194
deals with evaluation and 145
deals with expression and 130
deals with fractures and 43
deals with identifying and 348
deals with important and 63
deals with incidents and 110
deals with industrial and 140
deals with judgments and 52
deals with knowledge and 552
deals with knowledge that 47
deals with leadership and 65
deals with motivation and 136
deals with organisms that 44
deals with ownership and 53
deals with penalties and 53
deals with penalties for 186
deals with perception and 139
deals with personnel and 139
deals with phenomena and 316
deals with phenomena not 40
deals with phenomena that 645
deals with physiology and 59
deals with political and 1082
deals with population and 125
deals with practical and 240
deals with precisely that 52
deals with precisely this 520
deals with pregnancy and 226
deals with prevention and 200
deals with procedure and 155
deals with procedure for 61
deals with processes and 458
deals with processes that 340
deals with production and 428
deals with proposals for 138
deals with protection and 40
deals with provisions for 128
deals with publicity and 56
deals with regulation and 49
deals with resources and 45
deals with responses that 49
deals with secondary and 94
deals with separation and 51
deals with sexuality and 214
deals with situations and 320
deals with situations that 537
deals with spiritual and 126
deals with spiritual things 174
deals with stability and 46
deals with standards and 114
deals with standards for 270
deals with strategic and 55
deals with structure and 522
deals with substance and 103
deals with suppliers and 232
deals with technical and 362
deals with television and 45
deals with terrorism and 40
deals with theological and 41
deals with theoretical and 854
deals with universal and 111
deals with virtually all 302
dealt thus liberally with 104
dealt thus summarily with 40
dealt too favorably with 70
dealt too leniently with 295
dealt with accordingly and 96
dealt with astronomy and 68
dealt with attitudes and 95
dealt with carefully and 414
dealt with cautiously and 112
dealt with centrally and 42
dealt with character and 47
dealt with commercial and 65
dealt with conditions and 59
dealt with conditions that 175
dealt with conflicts and 49
dealt with contracts and 40
dealt with correctly and 96
dealt with corruption and 62
dealt with creatively and 45
dealt with criminals and 46
dealt with customers and 111
dealt with customers who 55
dealt with depression and 44
dealt with difficult and 64
dealt with economics and 58
dealt with elsewhere and 544
dealt with elsewhere are 45
dealt with elsewhere but 116
dealt with elsewhere than 64
dealt with faithfully and 50
dealt with generally and 51
dealt with important and 60
dealt with incidents that 44
dealt with industrial and 57
dealt with instantly and 44
dealt with insurance and 42
dealt with knowledge and 61
dealt with leniently and 129
dealt with logically and 53
dealt with merchants and 52
dealt with patiently and 151
dealt with penalties for 40
dealt with perception and 41
dealt with personnel and 68
dealt with phenomena that 163
dealt with political and 702
dealt with population and 61
dealt with precisely this 100
dealt with pregnancy and 58
dealt with previously and 126
dealt with privately and 85
dealt with processes and 40
dealt with production and 91
dealt with proposals for 143
dealt with provisions for 60
dealt with rationally and 181
dealt with reasonably and 63
dealt with routinely and 58
dealt with ruthlessly and 114
dealt with sexuality and 69
dealt with similarly and 69
dealt with sincerely and 63
dealt with situations and 55
dealt with situations that 360
dealt with spiritual and 48
dealt with standards for 51
dealt with structure and 49
dealt with summarily and 616
dealt with summarily for 153
dealt with summarily with 82
dealt with tactfully and 117
dealt with technical and 96
dealt with theological and 43
dealt with theoretical and 101
dealt with thoroughly and 279
dealt with throughout his 67
dealt with throughout this 667
dealt with virtually all 138
dealt with whatsoever they 140
deans and directors and 75
deans and directors who 44
deaths and accidents are 45
deaths and concluded that 111
deaths and illnesses and 69
deaths and illnesses are 86
deaths and illnesses that 168
deaths and population are 48
deaths are accounted for 160
deaths are associated with 1279
deaths are available for 46
deaths are connected with 54
deaths are generally due 45
deaths are occasioned for 65
deaths are premature and 47
deaths being associated with 52
deaths than sacrifice her 74
deaths was associated with 59
debt and desperate for 68
debt and obligation that 114
debt and preferred and 49
debt are accounted for 79
debt are associated with 80
debt per household was 80
debt that qualifies for 82
debt was abolished and 51
debt was accounted for 98
debt was associated with 115
deck and addressed them 99
deck and announced that 114
deck and scattered them 53
deck and stretched out 118
deck that occasioned all 46
deck that projected his 77
deck was cluttered with 148
deck was decorated with 70
deck was festooned with 58
deed was certainly not 41
deed was committed and 66
deed was committed was 57
deed was committed with 51
deed was delivered and 117
deed was deposited with 85
deed was necessary for 48
deed was rescinded and 98
deem any sacrifice too 55
deem them necessary for 102
deem this necessary for 94
deep and associated with 74
deep and difficult and 49
deep and difficult for 99
deep and difficult one 71
deep and difficult things 42
deep and extensive and 105
deep and extensive bay 64
deep and extensive for 57
deep and extensive that 251
deep and extensive was 44
deep and important one 165
deep and important things 53
deep and important way 66
deep and indelible sin 72
deep and indelible was 77
deep and mysterious and 206
deep and mysterious for 84
deep and mysterious that 164
deep and mysterious things 198
deep and mysterious way 71
deep and navigable for 187
deep and passionate and 121
deep and passionate that 67
deep and penetrating and 98
deep and penetrating eye 48
