dais and stood before 70
dawn was seeping through 70
dawn was showing itself 53
dawn was showing through 60
dawn was stealing through 107
days and about twenty 58
days and awful nights 42
days and balmy evenings 42
days and balmy nights 292
days and black nights 141
days and chill nights 41
days and cooling degree 189
days and costs around 67
days and could afford 59
days and could hardly 96
days and crabs walked 98
days and crisp autumn 474
days and crisp nights 127
days and dreary nights 121
days and eight nights 1322
days and empty nights 68
days and equal nights 49
days and fifty nights 78
days and forty nights 30781
days and found myself 48
days and happy nights 90
days and hours before 1482
days and hours passed 110
days and hours should 148
days and hours worked 303
days and humid nights 77
days and later became 82
days and light nights 50
days and longer nights 1180
days and longer periods 71
days and longer school 51
days and misty nights 49
days and months before 289
days and months passed 811
days and months rolled 86
days and months should 46
days and months without 163
days and never return 42
days and often nights 143
days and quiet evenings 59
days and quiet nights 228
days and rainy nights 67
days and seven nights 13936
days and shall become 185
days and short nights 1319
days and short rations 49
days and sixty nights 81
days and steamy nights 123
days and still remain 40
days and still retain 43
days and thirty nights 821
days and times before 182
days and times herein 58
days and times should 49
days and times therein 58
days and weeks around 104
days and weeks became 43
days and weeks before 3505
days and weeks instead 74
days and weeks passed 4225
days and weeks rolled 232
days and weeks seemed 117
days and weeks should 45
days and weeks studying 51
days and weeks through 170
days and weeks without 982
days and white nights 64
days and whole nights 183
days and working nights 73
days and worse nights 259
days and would return 96
days are getting colder 121
days are getting cooler 59
days are getting warmer 311
days are longer before 55
days are nearly always 53
days are often enough 48
days are quite common 96
days are quite enough 81
days are really hectic 46
days are sadly rusted 47
days are short enough 105
days are spent visiting 50
days are spent watching 40
days are spent without 75
days are still around 48
days are still standing 69
days bring noble duties 50
days can never forget 53
days can never return 173
days for every degree 45
days for holding courts 58
days for local checks 87
days for miles around 159
days for which special 46
days had ended before 42
days had nearly passed 46
days had never seemed 42
days had stood beside 40
days his dress varied 58
days long since passed 213
days may never return 54
days may occur before 41
days one after another 366
days one could hardly 56
days she could afford 40
days she could barely 99
days she could hardly 142
days she could neither 108
days she would always 48
days she would become 84
days she would return 146
days she would simply 61
days than anything except 62
days that began before 42
days that jesus christ 42
days that never seemed 45
days that shall return 69
days that still remain 176
days that would elapse 178
days that would follow 367
days they could hardly 44
days they waded through 79
days they would arrive 232
days they would become 68
days they would devour 314
days they would remain 72
days they would return 236
days thou shalt follow 61
days thou shalt return 70
days was burying without 49
days was found guilty 43
days was still called 69
days with daily changes 72
days with fresh medium 57
days with mixed feelings 104
days you could always 89
days you could hardly 84
dealing for brief periods 66
dealing his blows around 42
dealing with abuse issues 153
dealing with acute trauma 47
dealing with adolf hitler 50
dealing with alien peoples 96
dealing with anything beyond 55
dealing with anything except 84
dealing with anything larger 80
dealing with armed forces 52
dealing with basic issues 276
dealing with basic rights 74
dealing with basic skills 50
dealing with black issues 41
dealing with books amazes 41
dealing with brain damage 42
dealing with brain injury 54
dealing with breast cancer 1201
dealing with broad issues 214
dealing with broad policy 66
dealing with cases justly 119
dealing with cases relating 135
dealing with changing market 54
dealing with child sexual 553
dealing with civil actions 58
dealing with civil aviation 137
dealing with civil rights 1665
dealing with civil unrest 106
dealing with class actions 91
dealing with class issues 66
dealing with color images 47
dealing with cross border 50
dealing with daily stress 53
dealing with deadly disease 71
dealing with enemy agents 41
dealing with enemy aliens 129
dealing with enemy forces 61
dealing with equal rights 94
dealing with ethnic groups 284
dealing with ethnic issues 124
dealing with every aspect 1657
dealing with every branch 344
dealing with every detail 160
dealing with every matter 46
dealing with every person 46
dealing with falling bodies 40
dealing with fidel castro 54
dealing with first nations 73
dealing with fishing rights 52
dealing with fixed assets 75
dealing with grade school 61
dealing with grief issues 43
dealing with group therapy 46
dealing with guilt feelings 122
dealing with horse thieves 83
dealing with housing issues 63
dealing with human actions 224
dealing with human biology 42
dealing with human disease 46
dealing with human emotion 55
dealing with human events 57
dealing with human feelings 66
dealing with human groups 52
dealing with human issues 90
dealing with human misery 74
dealing with human nature 2302
dealing with human reality 60
dealing with human rights 5114
dealing with human sexual 82
dealing with human thought 111
dealing with human values 191
dealing with indian issues 62
dealing with indian nations 57
dealing with indian peoples 44
dealing with indian rights 58
dealing with indian states 48
dealing with indian tribes 453
dealing with inert matter 75
dealing with jesus christ 213
dealing with labor issues 270
dealing with labor market 90
dealing with labor supply 42
dealing with labor unrest 119
dealing with large arrays 51
dealing with large blocks 50
dealing with large bodies 364
dealing with large buyers 41
dealing with large changes 48
dealing with large crowds 104
dealing with large forces 45
dealing with large groups 822
dealing with large images 41
dealing with large issues 149
dealing with large masses 404
dealing with large number 76
dealing with large pieces 70
dealing with large sample 58
dealing with large tables 40
dealing with large tumors 43
dealing with large values 69
dealing with later events 78
dealing with later periods 143
dealing with legal issues 716
dealing with legal rights 160
dealing with local bodies 80
dealing with local events 71
dealing with local groups 47
dealing with local issues 483
dealing with local planning 44
dealing with local public 52
dealing with local school 101
dealing with local topics 46
dealing with lower levels 67
dealing with major changes 107
dealing with major crimes 53
dealing with major crises 69
dealing with major events 57
dealing with major global 44
dealing with major issues 462
dealing with major policy 110
dealing with major powers 60
dealing with major topics 48
dealing with minor crimes 51
dealing with minor issues 101
dealing with minor points 54
dealing with missing values 463
dealing with money issues 108
dealing with moral hazard 119
dealing with moral issues 727
dealing with moral rights 71
dealing with moral theology 47
dealing with moral values 100
dealing with mother nature 61
dealing with negro slaves 54
dealing with newly emerging 42
dealing with older adults 204
dealing with older pupils 64
dealing with others should 43
dealing with others through 54
dealing with others without 62
dealing with outer reality 45
dealing with people around 61
dealing with people beyond 82
dealing with people issues 116
dealing with people should 42
dealing with people through 67
dealing with people without 115
dealing with petty crimes 52
dealing with plant closings 61
dealing with power issues 141
dealing with price changes 60
dealing with quite another 118
dealing with racial issues 569
dealing with rapid changes 79
dealing with rather simple 46
dealing with really serious 82
dealing with rigid bodies 95
dealing with rogue states 100
dealing with rural credit 43
dealing with short periods 49
dealing with small changes 79
dealing with small claims 184
dealing with small groups 481
dealing with small nations 42
dealing with small pieces 65
dealing with small sample 148
dealing with small states 46
dealing with small values 40
dealing with social abuses 49
dealing with social changes 66
dealing with social events 63
dealing with social forces 153
dealing with social groups 150
dealing with social issues 2356
dealing with social policy 351
dealing with social reality 177
dealing with social reform 174
dealing with social rights 52
dealing with social skills 78
dealing with social stigma 45
dealing with social topics 76
dealing with social unrest 100
dealing with social values 55
dealing with solar energy 115
dealing with solid bodies 47
dealing with solid wastes 109
dealing with space travel 99
dealing with stage fright 232
dealing with still another 87
dealing with stock options 68
dealing with strong feelings 160
dealing with teaching methods 106
dealing with terms already 56
dealing with thorny issues 56
dealing with tough issues 127
dealing with toxic wastes 133
dealing with trade issues 253
dealing with trade policy 185
dealing with urban issues 109
dealing with urban planning 103
dealing with urban unrest 53
dealing with value issues 167
dealing with vital issues 146
dealing with water issues 95
dealing with water rights 129
dealing with water supply 764
dealing with weaker nations 99
dealing with white collar 201
dealing with white racism 57
dealing with wider issues 79
dealing with world events 71
dealing with world issues 57
dealing with world leaders 127
deals his darts around 244
deals with basic issues 314
deals with broad issues 244
deals with broad policy 45
deals with cases relating 51
deals with civil actions 161
deals with civil aviation 40
deals with civil rights 306
deals with every aspect 1830
deals with every branch 207
deals with every detail 43
deals with final causes 62
deals with human actions 366
deals with human events 71
deals with human feelings 44
deals with human issues 42
deals with human nature 1588
deals with human passion 47
deals with human rights 1140
deals with human values 212
deals with indian tribes 41
deals with jesus christ 112
deals with labor issues 40
deals with large groups 130
deals with large issues 129
deals with large masses 328
deals with legal issues 466
deals with legal rights 60
deals with local issues 45
deals with local leaders 49
deals with major issues 332
deals with major labels 211
deals with major policy 40
deals with major record 43
deals with moral issues 370
deals with moral values 111
deals with motor skills 43
deals with quite another 57
deals with racial issues 44
deals with small groups 63
deals with social groups 123
deals with social issues 790
deals with social policy 152
deals with solar energy 45
deals with still another 260
deals with teaching methods 46
deals with trade policy 108
deals with water supply 188
deals with wider issues 58
dealt his blows around 44
dealt his bolts around 83
dealt his deadly arrows 60
dealt one after another 41
dealt with about twenty 42
dealt with basic issues 81
dealt with breast cancer 103
dealt with broad issues 80
dealt with civil rights 405
dealt with easily enough 178
dealt with either through 230
dealt with every aspect 684
dealt with every branch 65
dealt with every detail 59
dealt with first before 234
dealt with human emotion 44
dealt with human nature 195
dealt with human rights 553
dealt with indian tribes 65
dealt with labor issues 85
dealt with large groups 54
dealt with legal issues 122
dealt with local issues 158
dealt with major issues 124
dealt with moral issues 160
dealt with often enough 85
dealt with plain shapes 60
dealt with quite firmly 51
dealt with quite readily 41
dealt with quite simply 219
dealt with racial issues 163
dealt with small groups 56
dealt with social issues 745
dealt with social policy 72
dealt with social reform 55
dealt with still another 41
dealt with trade issues 43
dealt with under another 251
dealt with under clause 420
dealt with under common 76
dealt with under direct 47
dealt with under english 103
dealt with under existing 514
dealt with under martial 265
dealt with under normal 90
dealt with under section 3792
dealt with under special 238
dealt with under various 206
dealt with water supply 63
dealt with wider issues 51
dealt with would prolong 126
deaths one after another 131
deaths than breast cancer 50
deaths that might result 62
deaths that occur before 243
deaths that would follow 41
deaths that would result 188
debt and falling prices 55
debt and fixed assets 60
debt and human rights 43
debt and money creation 61
debt and money market 94
debt and money supply 175
debt and stock issues 63
debt and stock losses 72
debt and total assets 100
debt and total equity 53
debt and trade credit 48
debt and trade issues 51
debt for cleaning sewers 42
debt for every dollar 185
debt for money loaned 82
debt for which another 211
debt has grown faster 52
debt that arose before 348
debt that would result 63
debt was fully repaid 79
debt was never repaid 101
debt was never wholly 49
debt was still unpaid 297
debt with which england 44
deck all round sterne 135
deck and engine stores 56
deck and found myself 98
deck and headed toward 45
deck and knelt beside 56
deck and stood beside 250
deck and thrown myself 435
deck but never looked 40
deck that wraps around 227
deck two hours before 71
deck two large pieces 401
deck was empty except 61
deck with lounge chairs 139
deck with shining ringlets 308
deed and every phrase 65
deed and every thought 163
deem that heaven denies 69
deem them strong enough 43
deem this small branch 92
deep and abiding belief 526
deep and abiding changes 46
deep and abiding desire 173
deep and abiding effect 143
deep and abiding emotion 68
deep and abiding feelings 77
deep and abiding hatred 744
deep and abiding impact 85
deep and abiding mutual 51
deep and abiding passion 380
deep and abiding reality 41
deep and abiding regard 62
deep and abiding regret 49
deep and abiding sorrow 332
deep and abiding values 56
deep and about twelve 128
deep and about twenty 168
deep and acute reasoning 91
deep and acute thinker 43
deep and broad enough 1050
deep and broad groove 90
deep and broad ravine 147
deep and broad rivers 120
deep and broad through 49
deep and broad trench 118
deep and broad valley 320
deep and burning desire 92
deep and burning hatred 141
deep and burning passion 47
deep and deadly hatred 144
deep and deadly rancor 42
deep and deadly revenge 178
deep and deadly wounds 85
deep and dense forest 112
deep and dusky purple 180
deep and easily worked 40
deep and eight inches 231
deep and fixed regard 60
deep and fresh waters 132
deep and getting deeper 236
deep and large enough 1277
deep and large trench 69
deep and lasting changes 351
deep and lasting damage 108
deep and lasting effect 1632
deep and lasting emotion 75
deep and lasting enmity 41
deep and lasting feelings 72
deep and lasting hatred 403
deep and lasting impact 970
deep and lasting injury 285
deep and lasting nature 53
deep and lasting passion 113
deep and lasting regard 77
deep and lasting regret 665
deep and lasting sorrow 274
deep and lasting traces 242
deep and lasting wounds 130
deep and lofty thought 82
deep and manly voices 41
deep and muddy waters 83
deep and murky waters 147
deep and noble nature 273
deep and noble passion 56
deep and often bitter 142
deep and often hidden 181
deep and often violent 41
deep and quiet places 83
deep and quiet valley 49
deep and quiet waters 254
deep and rapid changes 144
deep and rapid enough 87
deep and rapid niagara 53
deep and rapid rivers 753
deep and rapid streams 379
deep and rapid waters 161
deep and rather narrow 260
deep and roaring waters 51
deep and rocky gorges 84
deep and rocky ravine 376
deep and rocky valley 88
deep and rolling thunder 40
deep and rough groove 63
deep and seven inches 81
deep and sharp rowels 70
deep and solid bodies 80
deep and solid skulls 61
deep and sound maxims 57
deep and spread almost 43
deep and steep ravine 183
deep and steep valley 48
deep and still bleeding 43
deep and still deeper 50
deep and still repose 55
deep and still waters 138
deep and strong cravings 80
deep and strong desire 143
deep and strong emotion 194
deep and strong enough 390
deep and strong feelings 284
deep and strong passion 109
deep and strong through 82
deep and sweet repose 51
deep and swift enough 52
deep and swift rivers 47
deep and swift through 61
deep and thirty inches 60
deep and undying hatred 61
deep and winding valley 126
deep but rather narrow 64
deep fat until golden 270
deep for human thought 46
deep fry until golden 279
deep its roots extend 75
deep red color appears 105
deep red leather chairs 50
deep set under shaggy 43
deep she could barely 41
deep she could hardly 49
deep than below wisdom 81
deer and bison marked 81
deer are still common 118
deer are still hunted 50
deer for about twelve 42
defy all human effort 52
defy all human wisdom 68
defy and flout orders 386
dens and bawdy houses 75
dens and lurking places 131
deny all final causes 152
deny her human rights 50
deny him sense enough 139
deny him thrice before 133
deny his human nature 57
deny his human reality 89
deny that anything exists 226
deny that anything serious 42
deny that every person 47
deny that every second 46
deny that human actions 147
deny that human nature 356
deny that human rights 213
deny that jesus christ 995
deny that local school 71
deny that moral claims 45
deny that people desire 276
deny that which belongs 43
deny that women should 40
deny them basic rights 64
deny them civil rights 78
deny them equal access 127
deny them equal rights 208
deny them human rights 83
deny this would amount 48
deny with warmth gibbon 40
depth and breadth through 99
depth and cross section 213
depth and force beyond 64
depth and large enough 83
depth being eight fathoms 49
depth that would barely 47
depth was about twelve 53
desk and asked whether 52
desk and began flipping 89
desk and began gathering 47
desk and began searching 90
desk and began studying 42
desk and chair height 46
desk and chair should 254
desk and headed toward 219
desk and knelt beside 73
desk and leafed through 339
desk and leaned across 253
desk and leaned closer 111
desk and leaned toward 686
desk and leather chairs 60
desk and looking around 44
desk and looking through 95
desk and moved around 184
desk and moved closer 41
desk and moved toward 208
desk and paced around 91
desk and paged through 56
desk and spoke slowly 46
desk and spoke softly 70
desk and stood before 595
desk and stood behind 313
desk and stood beside 338
desk and stood watching 44
desk and walking around 55
desk and wrote another 51
desk and wrote something 189
desk for hours without 40
desk was empty except 108
desk was still standing 66
dials and water clocks 65
diary and leafed through 43
dice are still loaded 46
died and found myself 49
died and harry truman 115
died and henry became 52
died and james became 45
died and others became 95
died and whose bodies 69
died and would return 52
died but about twenty 103
died for every person 104
died for jesus christ 68
died his elder brother 75
died not knowing whether 41
died one after another 3865
died one thomas mouton 63
died out after rustling 88
died six months before 3595
died six months earlier 1251
died six weeks before 817
died six weeks earlier 199
died ten months before 263
died ten months earlier 106
died that first winter 248
died that night without 107
died this morning before 40
died two hours before 161
died two hours earlier 125
died two months before 4595
died two months earlier 1237
died two weeks before 2446
died two weeks earlier 545
dies and leaves behind 570
diet and blood lipids 42
diet and bowel habits 76
diet and breast cancer 993
diet and colon cancer 327
diet and cooling drinks 123
diet and daily habits 95
diet and drink plenty 383
diet and feeding habits 322
diet and fluid intake 2679
diet and getting enough 165
diet and getting plenty 89
diet and serum lipids 86
diet and sleep habits 72
diet and smoking habits 150
diet and social habits 52
diet and sweet repose 42
diet and water intake 159
diet and water supply 93
diet can cause diarrhea 41
diet for longer periods 66
diet for nursing mothers 67
diet for short periods 65
diet that meets energy 55
diet was based mainly 42
diet with fresh fruits 71
diet with whole grains 71
dike was built across 63
dike was built around 44
dill and black pepper 56
dill and lemon slices 50
dill and lemon wedges 57
dime and every dollar 48
dime for every dollar 55
dine and sleep through 61
dinghy and rowed across 54
dinghy and rowed ashore 142
dinghy was driving before 50
dining and dancing places 44
dining and lodging options 203
dining area large enough 41
dips and rises through 99
dire things would happen 116
dirt and danger fondly 98
dirt and grass stains 633
dirt and grease around 179
dirt and grease before 61
dirt and grease should 57
dirt and horse manure 56
dirt and loose gravel 59
dirt and loose stones 66
dirt and rocks around 96
dirt and rough handling 58
dirt and small pieces 70
dirt and small stones 473
dirt and warmth divine 49
dirt and waste matter 42
dirt that might adhere 48
dirt you shall return 70
disc and cause damage 77
disc and facet joints 519
disc and field changes 263
disc and field damage 60
disc and joint disease 46
disc and passing through 64
disc may appear normal 150
dish and cover bottom 40
dish and spread evenly 415
dish one after another 43
dish that stood before 62
dish with lemon wedges 41
dish with moist filter 116
dish with paper towels 72
dish with plain boiled 41
dish with small pieces 75
disk and facet joints 168
disk and passing through 170
disk for later printing 189
disk for later recall 246
disk for later review 150
disk may appear normal 51
dive and hover around 126
dive for cover before 99
dive for cover behind 345
dive one after another 53
diving and water sports 275
diving for cover behind 475
diving his hands further 72
dock and headed toward 66
docs not appear whether 58
docs not state whether 85
dogs and armed guards 104
dogs and peanut butter 88
dogs are panting around 42
dogs are running around 64
dogs are smart enough 50
dogs for miles around 312
dogs that never barked 138
dogs that would attack 46
dogs too often forget 208
dogs with liver disease 129
dogs with lolling tongues 66
dogs with renal disease 72
doll its first feature 41
dome nor hindu temple 52
done all right without 192
done and fixes supper 57
done and lived through 107
done and never halted 107
done and quite another 62
done and shall readily 47
done and still before 141
done and stood before 46
done and which should 75
done and words spoken 377
done and would always 100
done any cooking before 131
done any lasting damage 91
done any latin before 50
done but where existing 59
done each morning before 41
done for about twenty 91
done for breast cancer 121
done for brief periods 52
done for civil rights 129
done for comic effect 73
done for every member 46
done for every memory 42
done for human nature 153
done for human rights 61
done for jesus christ 109
done for legal reasons 88
done for longer periods 90
done for months before 257
done for moral reasons 66
done for nearly twenty 192
done for others before 63
done for short periods 306
done for social reasons 115
done for stage effect 56
done her quite enough 96
done her share toward 47
done his basic training 65
done his royal master 92
done his share toward 190
done its fatal office 56
done its mother before 44
done its share toward 175
done its worst damage 62
done one after another 211
done our share toward 40
done she could hardly 40
done she would prefer 45
done six months before 396
done six months earlier 394
done six weeks before 99
done ten months before 61
done that could further 93
done that easily enough 98
done that heaven should 43
done that night before 42
done that night except 44
done that often enough 881
done that people should 46
done that since before 78
done that twice already 325
done that twice before 227
done that which caused 61
done that which seemed 131
done that which should 228
done that would enable 67
done that would result 44
done them might endure 110
done this dance before 68
done this drill before 111
done this nearly always 40
done this often before 559
done this often enough 582
done this shall surely 112
done this stuff before 64
done this trick before 99
done this twice already 61
done this twice before 474
done too often already 108
done too often before 62
done two hours before 247
done two hours earlier 61
done two months before 591
done two months earlier 288
done two weeks before 414
done two weeks earlier 272
done with black powder 57
done with broad dashes 44
done with digging sticks 40
done with drill cuttings 58
done with equal effect 51
done with every animal 92
done with every mortal 57
done with every stroke 69
done with human nature 72
done with human theories 85
done with jesus christ 82
done with large groups 70
done with others before 96
done with razor blades 41
done with small groups 345
done with small pieces 79
done with small stones 51
done with still greater 112
done with telling effect 62
done with twist drills 51
done with varying levels 50
done with water colors 82
doom and gloom around 48
doom our fates assign 307
doom that would befall 77
doom was sealed before 48
door and again called 87
door and again looked 42
door and asked whether 670
door and banged loudly 47
door and began climbing 72
door and began pounding 166
door and began removing 63
door and began screaming 58
door and began searching 80
door and began shooting 48
door and began shouting 114
door and began slowly 53
door and bowed deeply 53
door and burst inside 206
door and burst through 190
door and climb inside 99
door and could hardly 55
door and crept across 49
door and crept inside 231
door and crept through 107
door and dived inside 40
door and eddie glided 44
door and enter through 93
door and enter without 53
door and every window 1619
door and found another 79
door and found myself 2625
door and front fender 43
door and front window 74
door and gazed around 119
door and getting inside 83
door and headed across 215
door and headed around 56
door and headed inside 108
door and headed toward 916
door and knelt before 88
door and knelt beside 114
door and leaned across 55
door and leaned heavily 132
door and leaned inside 464
door and leaned through 41
door and leaned toward 65
door and leaped inside 138
door and leaped through 43
door and looking around 298
door and looking inside 113
door and looking through 236
door and looking toward 45
door and looks around 281
door and looks inside 152
door and looks through 114
door and lower window 70
door and moved across 103
door and moved around 263
door and moved closer 42
door and moved inside 170
door and moved slowly 118
door and moved through 211
door and moved toward 349
door and never looked 170
door and never opened 41
door and never return 121
door and opening another 66
door and opens another 91
door and passing through 115
door and peering inside 237
door and peering through 88
door and peers inside 102
door and peers through 75
door and raced across 131
door and raced around 126
door and raced inside 139
door and raced through 75
door and raced toward 92
door and reaching inside 114
door and running across 104
door and running before 41
door and running through 58
door and running toward 116
door and seated myself 59
door and sliding behind 46
door and small window 96
door and spoke softly 130
door and spoke through 181
door and sprang inside 47
door and stand before 60
door and stand beside 49
door and start shooting 144
door and steps inside 500
door and stood before 1762
door and stood behind 1007
door and stood beside 644
door and stood blinking 112
door and stood framed 128
door and stood inside 262
door and stood silent 41
door and stood watching 1189
door and taken refuge 48
door and turning around 89
door and turns around 235
door and turns toward 41
door and walking across 54
door and walking around 205
door and walking inside 41
door and walking through 123
door and walking toward 121
door and walks across 94
door and walks around 118
