unable to blow his nose 45
unable to have any more 816
unable to have any other 42
unable to have any part 67
unable to help each other 441
unable to help his wife 73
unable to hide her anger 46
unable to hide her tears 65
unable to hide his anger 96
unable to hide his grin 63
unable to hide his tears 41
unable to hold any more 297
unable to hold her breath 43
unable to hold her gaze 86
unable to hold her peace 66
unable to hold him back 164
unable to hold his breath 129
unable to hold his gaze 221
unable to hold his peace 48
unable to hold out much 387
unable to hold that there 62
unable to hold them back 212
unable to hunt for food 68
unable to keep any food 188
unable to keep her eyes 694
unable to keep her feet 62
unable to keep her from 91
unable to keep her gaze 56
unable to keep her mind 634
unable to keep her mouth 84
unable to keep her word 42
unable to keep him back 42
unable to keep him from 150
unable to keep his army 63
unable to keep his body 142
unable to keep his eyes 1198
unable to keep his face 52
unable to keep his feet 221
unable to keep his food 43
unable to keep his gaze 86
unable to keep his hand 46
unable to keep his hold 67
unable to keep his legs 130
unable to keep his mind 514
unable to keep his mouth 204
unable to keep his wife 76
unable to keep his word 485
unable to keep our eyes 41
unable to keep them back 96
unable to keep them from 263
unable to keep them open 193
unable to kill any game 66
unable to know for sure 48
unable to know how many 40
unable to learn any more 167
unable to learn her name 52
unable to learn his name 52
unable to learn how many 69
unable to learn that there 56
unable to leave each other 52
unable to leave her home 264
unable to leave her room 759
unable to leave his berth 139
unable to leave his home 327
unable to leave his post 225
unable to leave his room 985
unable to leave his sofa 51
unable to leave his tent 60
unable to leave his wife 76
unable to leave his work 291
unable to leave new york 139
unable to lift her arms 60
unable to lift her eyes 108
unable to lift her feet 129
unable to lift her gaze 45
unable to lift her hand 50
unable to lift his arms 128
unable to lift his body 42
unable to lift his eyes 125
unable to lift his feet 129
unable to lift his foot 81
unable to lift his hand 207
unable to lift his left 95
unable to lift his legs 48
unable to live and work 132
unable to live for more 49
unable to live off their 49
unable to live out their 81
unable to live with such 50
unable to live with their 432
unable to look each other 97
unable to look for work 59
unable to love any other 58
unable to love each other 82
unable to love his wife 52
unable to make and keep 66
unable to make any clear 126
unable to make any dent 63
unable to make any firm 96
unable to make any good 47
unable to make any great 195
unable to make any kind 398
unable to make any more 712
unable to make any move 264
unable to make any other 472
unable to make any show 144
unable to make any sign 71
unable to make any sort 252
unable to make any stay 44
unable to make any such 281
unable to make any very 151
unable to make both ends 1399
unable to make each other 41
unable to make her mind 47
unable to make his body 45
unable to make his legs 43
unable to make his life 117
unable to make his living 124
unable to make his mark 57
unable to make his mind 79
unable to make his peace 91
unable to make his wife 85
unable to make his will 116
unable to make his work 41
unable to make long ones 41
unable to make new ones 55
unable to make out even 79
unable to make out from 132
unable to make out just 58
unable to make out more 88
unable to make out much 159
unable to make out their 258
unable to make out what 1823
unable to make them come 58
unable to make them good 48
unable to make them into 48
unable to make them work 77
unable to make this kind 79
unable to make this trip 48
unable to make two ends 61
unable to make use even 49
unable to meet all their 215
unable to meet all these 70
unable to meet each other 213
unable to meet her eyes 728
unable to meet her gaze 402
unable to meet his debt 66
unable to meet his eyes 1531
unable to meet his gaze 1010
unable to meet his rent 49
unable to meet his wife 51
unable to meet its cash 70
unable to meet its debt 1058
unable to meet its most 132
unable to meet that need 91
unable to meet this goal 43
unable to meet this need 127
unable to meet this test 69
unable to meet with their 62
unable to move any more 145
unable to move any part 428
unable to move far from 120
unable to move for days 103
unable to move for lack 100
unable to move for some 281
unable to move for three 57
unable to move for want 158
unable to move for what 46
unable to move her arms 225
unable to move her body 89
unable to move her eyes 94
unable to move her feet 105
unable to move her hand 42
unable to move her left 308
unable to move her legs 335
unable to move him from 98
unable to move his arms 517
unable to move his body 346
unable to move his eyes 163
unable to move his feet 103
unable to move his foot 83
unable to move his hand 82
unable to move his left 208
unable to move his legs 779
unable to move his neck 75
unable to move one side 44
unable to move one step 110
unable to move out into 42
unable to name any other 51
unable to open her eyes 326
unable to open her jaws 45
unable to open her mouth 440
unable to open his eyes 813
unable to open his lips 55
unable to open his mouth 1183
unable to open its mouth 101
unable to oust him from 48
unable to part with their 118
unable to pass each other 91
unable to pass this test 86
unable to play any more 103
unable to play any part 449
unable to play any role 119
unable to play his part 169
unable to play his role 58
unable to play its full 51
unable to play its part 122
unable to play its role 93
unable to play that role 43
unable to play this game 42
unable to play this role 137
unable to play with other 149
unable to pull her eyes 133
unable to pull her gaze 230
unable to pull his eyes 129
unable to pull his gaze 80
unable to push him away 50
unable to quit his room 52
unable to reach any firm 115
unable to reach any kind 94
unable to reach any other 249
unable to reach any sort 67
unable to reach each other 185
unable to reach his goal 103
unable to reach his home 68
unable to reach his wife 42
unable to reach its full 47
unable to reach its goal 80
unable to reach new york 43
unable to reach that goal 46
unable to reach this goal 54
unable to reach with their 49
unable to rise and walk 269
unable to rise for some 66
unable to rule out from 81
unable to save for their 80
unable to save her from 184
unable to save her life 88
unable to save him from 354
unable to save his life 547
unable to save his wife 98
unable to save them from 277
unable to save you from 44
unable to sell all their 242
unable to sell any more 100
unable to sell his land 53
unable to sell his work 108
unable to send any help 61
unable to send any more 153
unable to send her away 46
unable to send him away 41
unable to send you even 40
unable to show any good 95
unable to show any more 40
unable to show any such 50
unable to show his face 170
unable to show how these 70
unable to show that such 126
unable to show that their 131
unable to show that there 220
unable to show that these 98
unable to shut his eyes 129
unable to shut his mouth 50
unable to sign her name 247
unable to sign his name 1056
unable to sign his will 211
unable to sort out their 106
unable to sort out what 104
unable to speak and only 46
unable to speak any more 318
unable to speak any other 99
unable to speak each other 101
unable to speak for many 72
unable to speak for more 45
unable to speak for some 462
unable to speak for tears 74
unable to speak for their 48
unable to speak for three 163
unable to speak her mind 50
unable to speak his mind 162
unable to speak may give 103
unable to speak one word 212
unable to speak with much 56
unable to stay with their 61
unable to stem this tide 65
unable to stir one finger 42
unable to stop her body 47
unable to stop her eyes 47
unable to stop her from 72
unable to stop her tears 108
unable to stop him from 205
unable to stop them from 201
unable to take and hold 79
unable to take any care 44
unable to take any food 640
unable to take any form 57
unable to take any great 53
unable to take any kind 145
unable to take any more 1678
unable to take any other 245
unable to take any part 1197
unable to take any rest 49
unable to take any step 181
unable to take any such 40
unable to take her eyes 3504
unable to take her gaze 134
unable to take her mind 104
unable to take her part 66
unable to take his eyes 4943
unable to take his food 47
unable to take his gaze 185
unable to take his hand 48
unable to take his mind 125
unable to take his part 114
unable to take his turn 57
unable to take his wife 77
unable to take off from 195
unable to take off their 56
unable to take one more 103
unable to take one step 160
unable to take our eyes 130
unable to take out their 41
unable to take that step 178
unable to take that view 133
unable to take them away 84
unable to take them into 121
unable to take this into 54
unable to take this step 151
unable to take this view 161
unable to talk with their 82
unable to tell any more 84
unable to tell each other 58
unable to tell for sure 62
unable to tell her what 183
unable to tell him what 341
unable to tell his name 63
unable to tell his wife 84
unable to tell how many 187
unable to tell how much 557
unable to tell one from 193
unable to tell one note 49
unable to tell them from 49
unable to tell them much 126
unable to tell them what 144
unable to tell why such 111
unable to tell you more 61
unable to tell you much 73
unable to tell you what 494
unable to tell you when 40
unable to think and speak 74
unable to think any more 111
unable to think any other 43
unable to throw off their 124
unable to treat this part 96
unable to turn and face 159
unable to turn and look 45
unable to turn her back 50
unable to turn her eyes 134
unable to turn him from 50
unable to turn his back 154
unable to turn his body 44
unable to turn his eyes 357
unable to turn his face 45
unable to turn his gaze 40
unable to turn his hand 89
unable to turn his mind 46
unable to turn them into 56
unable to vent his anger 45
unable to wait for their 78
unable to walk and talk 222
unable to walk and will 44
unable to walk any more 73
unable to walk for days 46
unable to walk for many 107
unable to walk for more 90
unable to walk for some 180
unable to walk for three 116
unable to walk for years 48
unable to wash his face 41
unable to work and care 46
unable to work and have 135
unable to work and must 51
unable to work and those 126
unable to work and were 82
unable to work any more 620
unable to work for days 97
unable to work for five 107
unable to work for four 138
unable to work for health 151
unable to work for many 161
unable to work for more 284
unable to work for other 134
unable to work for over 105
unable to work for some 402
unable to work for their 274
unable to work for three 281
unable to work for years 67
unable to work his land 44
unable to work out some 48
unable to work out their 331
unable to work out what 267
unable to work they were 43
unable to work who were 52
unable to work with other 134
unable to work with their 80
unbend thy mind with songs 44
unclean no less than those 78
unfair to deny that there 57
unfair to make too much 74
unfair to those who have 497
unfair to those who must 45
unfair to those who were 167
unfair to those who work 69
unfair to those with whom 285
unfold at their own pace 279
unfold in their own time 315
unfold in their own ways 184
unfold it will and must 91
ungodly to cast them down 59
unheard of even ten years 46
unheard of till that time 50
unheard of till then were 65
unique in their own ways 168
unique to those who have 86
united as body and soul 86
united as soul and body 330
united by faith and love 66
united by faith with those 49
united by more than their 41
united by what they have 67
united in body and soul 241
united in faith and love 814
united in heart and hand 163
united in heart and mind 644
united in heart and soul 815
united in heart and will 43
united in love and peace 45
united in love with duke 41
united in mind and body 91
united in mind and heart 373
united in mind and soul 175
united in nothing but their 116
united in peace and love 159
united in soul and body 58
united of their own free 90
united the calm and cool 47
united the north and south 459
united to form one body 40
united to form one bone 49
united to form one great 81
united to form one single 86
united to help each other 71
united to make one great 49
united to make war upon 44
united to those who have 101
unites the fore and hind 105
unjust is good and wise 110
unjust to deny that there 75
unjust to pass them over 121
unjust to those who have 193
unjust to those who must 71
unjust to those who were 56
unjust to those with whom 55
unless at least one half 170
unless at least one month 58
unless at least one other 184
unless at least one third 396
unless at least ten days 218
unless by those who have 126
unless he asks for help 70
unless he cull out such 42
unless he drew them from 50
unless he felt that there 42
unless he gave her some 46
unless he have his boon 45
unless he held his peace 71
unless he kept his word 65
unless he knew for sure 61
unless he knew that there 55
unless he knew that what 41
unless he knew they were 49
unless he knew you were 47
unless he lays his hand 108
unless he made his peace 154
unless he pays you ready 75
unless he puts his heart 45
unless he took his wife 45
unless he uses all means 67
unless he uses his legs 72
unless he were six feet 73
unless in some way there 182
unless in some way these 48
unless it also had been 40
unless it made him sick 47
unless it means that there 42
unless it were for high 82
unless it were for some 187
unless it were for their 100
unless it were put into 66
unless it were that hide 150
unless it were that same 51
unless it were that such 97
unless it were with great 41
unless my eyes are good 45
unless my mind has been 69
unless the ball has been 171
unless the bank has been 81
unless the bank has made 63
unless the bill has been 266
unless the bill was paid 88
unless the body had been 77
unless the body has been 206
unless the book has been 63
unless the bread and wine 63
unless the case had been 88
unless the case has been 590
unless the case was such 43
unless the case was very 56
unless the cell has been 50
unless the data are used 42
unless the data are very 54
unless the data has been 75
unless the debt has been 106
unless the debt was paid 136
unless the deed has been 72
unless the door was open 106
unless the dose has been 90
unless the drug has been 107
unless the duty has been 53
unless the fact had been 77
unless the fact has been 70
unless the fact that there 45
unless the file has been 68
unless the film has been 74
unless the fine was paid 61
unless the fish are very 64
unless the fish has been 68
unless the food and drug 84
unless the food has been 72
unless the game has been 68
unless the gift was made 61
unless the heart has been 76
unless the imps can make 147
unless the item has been 85
unless the just and true 63
unless the lady had what 46
unless the land had been 137
unless the land has been 293
unless the lease has been 158
unless the lens has been 41
unless the loan has been 70
unless the loan was made 115
unless the lord had been 55
unless the lord had come 513
unless the lord had made 49
unless the lord has done 250
unless the loss has been 85
unless the milk has been 134
unless the mind and heart 72
unless the mind had been 41
unless the mind has been 112
unless the name has been 77
unless the need for such 132
unless the note has been 48
unless the other had been 70
unless the other two were 47
unless the other was also 85
unless the part has been 71
unless the plan has been 122
unless the rank and file 294
unless the rate has been 54
unless the rent was paid 55
unless the road has been 41
unless the rock has been 52
unless the rule has been 106
unless the sale has been 97
unless the sale was made 71
unless the same are well 244
unless the same had been 301
unless the same has been 1838
unless the same was done 69
unless the same was sold 42
unless the seed has been 67
unless the ship has been 80
unless the site has been 81
unless the skin has been 104
unless the soft and mild 42
unless the soil had been 45
unless the soil has been 257
unless the term had been 47
unless the term has been 45
unless the test has been 86
unless the text has been 61
unless the time for filing 394
unless the time for such 55
unless the time has been 131
unless the town had been 64
unless the tree has been 60
unless the trial has been 45
unless the union can show 53
unless the unit has been 43
unless the user has been 69
unless the vote was cast 210
unless the wife has been 64
unless the will has been 79
unless the will was made 69
unless the wind was fair 40
unless the wire has been 53
unless the wood has been 86
unless the word has been 59
unless the work had been 62
unless the work has been 465
unless the work was done 175
unless to give him some 88
unless to those who have 183
unless to those who talk 119
unless we chew them over 615
unless we feel that there 43
unless we find out what 109
unless we find that there 54
unless we give that name 129
unless we give them some 65
unless we give them their 55
unless we give them what 97
unless we have had some 73
unless we have our eyes 41
unless we have this free 114
unless we keep our eyes 85
unless we know all three 64
unless we know and feel 57
unless we know and love 183
unless we know each other 77
unless we know for sure 124
unless we know how many 217
unless we know how much 488
unless we know how these 45
unless we know not only 63
unless we know that there 187
unless we love each other 112
unless we mend our ways 202
unless we open our eyes 66
unless we shut our eyes 222
unless we stop and think 42
unless we take them into 53
unless we take this into 79
unless we tell them what 42
unless we will sow more 53
unlike in body and mind 79
unlike in size and form 42
unlike so many who have 45
unlike the case for other 52
unlike the case with many 87
unlike the case with most 220
unlike the case with other 149
unlike the case with some 50
unlike the fifth and sixth 40
unlike the good old days 66
unlike the rank and file 201
unlike to what they were 52
unlock the door and come 146
unlock the door and give 71
unlock the door and leave 69
unlock the door and open 377
unlock the door and push 43
unlock the door and slip 40
unlock the door and step 175
unlock the door and take 70
unlock the door and turn 101
unlock the door and walk 134
unlock the door that leads 112
unlock the heart and soul 64
unmaking of ideas doth very 676
unrest in india has been 88
unrest of those who have 44
unsafe to deny his having 41
unsafe to rely too much 75
unsafe to those who used 50
unsafe to wait for even 55
unseen by those for whom 87
unseen by those who have 55
unseen by those who think 75
unsure of just how much 158
unsure of what had just 161
unsure of what her next 42
unsure of what his next 61
unsure of what lay ahead 156
unsure of what she meant 135
unsure of what that meant 41
unsure of what they have 56
unsure of what they want 631
unsure of what they were 387
unsure of what they will 42
unsure of what was coming 104
unsure of what was said 45
unsure of what you have 47
unsure of what you want 186
untied the cord that held 80
untied the knot that held 96
untied the rope and threw 42
untied the rope and took 45
untied the rope that held 226
untied the string and took 57
untied the string that held 167
untied the thongs that held 54
unused to dealing with such 40
unused to meet with such 45
unveil my face and look 66
unwell to leave her room 121
unwise to draw any firm 121
unwise to draw too many 204
unwise to give too much 333
unwise to have too many 97
unwise to make too many 135
unwise to make too much 1016
unwise to pass his days 63
unwise to rely too much 220
unwise to show too much 40
unwise to take any step 50
unwise to take too much 40
unwise to think and feel 63
unwrap me hand and foot 321
update the date and time 453
update the date each time 41
update the look and feel 69
upheld by those who have 84
upheld by those who were 45
upheld the view that there 61
uphold the view that there 83
upshot of these and other 144
upshot of what has been 209
uptake at rest and during 84
uptake in young and aged 134
upward as more and more 46
upward to meet his eyes 53
upward to meet his gaze 71
upward to what they were 174
urgent as more and more 103
urgent the need for such 182
urgent to know how these 46
usages of their own time 43
usages of those who have 141
useful as ever they were 40
useful as more and more 63
useful by those for whom 70
useful by those who have 151
useful by those who want 272
useful by those who wish 193
useful if there are many 157
useful if there are only 58
useful if there are other 49
useful if there had been 42
useful if there has been 74
useful in case you want 54
useful in dealing with many 152
useful in dealing with more 129
useful in dealing with other 241
useful in dealing with some 256
useful in dealing with such 225
useful in dealing with their 115
useful in dealing with these 271
useful in dealing with those 113
useful in dealing with very 55
useful in dealing with your 49
useful in life and what 117
useful in ruling out other 235
useful in saving her life 59
useful in their own ways 145
useful in their own work 147
useful in those who have 73
useful in your own life 62
useful in your own work 87
useful is when you have 68
useful is when you need 61
useful is when you want 92
useful of these has been 65
useful to break them down 121
useful to draw out some 43
useful to find out from 63
useful to find out more 161
useful to find out what 622
useful to have had some 42
useful to have him here 53
useful to have not only 46
useful to have this kind 49
useful to keep off rain 161
useful to know how many 762
useful to know how much 1695
useful to know how such 48
useful to know how these 160
useful to know how well 269
useful to know how your 43
useful to know not only 488
useful to know that many 68
useful to know that most 128
useful to know that some 128
useful to know that such 159
useful to know that there 408
useful to know that these 133
useful to know that when 115
useful to list them here 86
useful to look for other 65
useful to look for some 41
useful to look not only 63
useful to many who have 70
useful to note that even 283
useful to note that from 48
useful to note that many 169
useful to note that most 249
useful to note that much 87
useful to note that only 43
useful to note that some 219
useful to note that such 141
useful to note that there 527
useful to note that these 289
useful to note that when 230
useful to rule out other 202
useful to show how these 92
useful to show that there 58
useful to some one else 59
useful to stop and think 45
useful to talk with other 49
useful to tell you what 51
useful to their own time 61
useful to those for whom 725
useful to those who care 108
useful to those who come 100
useful to those who feel 80
useful to those who find 79
useful to those who have 2458
useful to those who knew 46
useful to those who know 451
useful to those who lack 123
useful to those who like 114
useful to those who live 93
useful to those who make 139
useful to those who must 265
useful to those who need 394
useful to those who plan 68
useful to those who seek 276
useful to those who take 70
useful to those who teach 55
useful to those who want 808
useful to those who were 605
useful to those who will 221
useful to those who wish 1781
useful to those who work 248
useful to those with whom 207
ushering in what has been 50
uterus to shed its lining 224
utmost to find out what 110
utmost to keep him from 125
utmost to keep them from 84
utmost to kill each other 55
utmost to make her feel 105
utmost to make him base 49
utmost to make him feel 46
utmost to make his life 42
utmost to make our stay 64
utmost to make them feel 52
utmost to save her from 52
utmost to save him from 181
utmost to save his life 64
utmost to save them from 81
utters the heart and mind 45
