abandoning submarine warfare 45
accepted hypotheses regarding 96
accepted hypothesis regarding 190
accepted industrial unionism 41
accepted molecular weights 72
accepted municipal offices 59
accepted nineteenth century 58
accepted objective criteria 239
accepted opposition between 258
accepted political behavior 62
accepted political beliefs 53
accepted political conduct 47
accepted political culture 47
accepted political economy 486
accepted political ideology 129
accepted political parties 94
accepted political process 67
accepted political science 66
accepted practices regarding 111
accepted precisely because 782
accepted president clinton 80
accepted president johnson 375
accepted president kennedy 83
accepted president lincoln 53
accepted primarily because 280
accepted principle governing 104
accepted programming language 155
accepted separation between 62
accepted standards against 223
accepted standards applied 42
accepted standards because 98
accepted standards governing 233
accepted standards regarding 238
accepted strategic concept 118
accepted technical language 95
accepted theoretical position 89
accepted throughout america 61
accepted throughout germany 126
accepted throughout history 122
accepted throughout society 212
accepted throughout western 289
accepted unskilled workers 44
accepted voluntary poverty 88
acceptor absorption spectra 271
acceptor complexes between 156
acceptor transition dipoles 76
acceptor transition moments 128
accession negotiation process 204
accident allegedly resulting 74
accident generally happens 75
accident insurance against 120
accident insurance because 118
accident insurance benefit 55
accident insurance carried 78
accident insurance company 1428
accident insurance premium 298
accident insurance program 823
accident insurance schemes 306
accident insurance society 73
accident insurance systems 122
accident insurance usually 48
accident naturally produce 45
accident presented richard 42
accident prevention because 102
accident prevention becomes 50
accident prevention depends 83
accident prevention devices 71
accident prevention efforts 365
accident prevention measures 2342
accident prevention problem 45
accident prevention program 4435
accident prevention research 103
accident prevention schemes 47
accident prevention service 90
accident proneness concept 131
accident sometimes happens 89
accident somewhere between 47
accorded automatic respect 41
accorded different degrees 157
accorded different weights 78
accorded longstanding judicial 52
accorded political freedom 81
accorded protection against 120
accorded universal respect 67
accounting connected therewith 97
accounting estimates include 133
accounting practices adopted 417
accounting practices applied 169
accounting practices because 334
accounting practices between 444
accounting practices include 234
accounting practices involving 95
accounting practices provide 42
accounting practices regarding 271
accounting practices related 346
accounting practices require 266
accounting principle affects 57
accounting principle applied 104
accounting principle because 47
accounting principle requiring 278
accounting principle results 111
accounting procedure adopted 140
accounting procedure because 59
accounting procedure permits 46
accounting procedure whereby 377
accounting profession adopted 42
accounting profession because 317
accounting profession regarding 78
accounting separation between 129
accounting standards adopted 450
accounting standards allowed 108
accounting standards applied 221
accounting standards because 213
accounting standards between 201
accounting standards governing 201
accounting standards include 133
accounting standards provide 298
accounting standards regarding 125
accounting standards related 278
accounting standards require 1620
accounting standards setters 228
accounting standards specify 147
accounts chargeable against 387
accounts connected therewith 369
accounts distinguish between 406
accounts generally include 89
accounts generally require 105
accounts outstanding against 51
accounts outstanding between 85
accounts precisely because 130
accounts previously charged 180
accounts previously written 839
accounts published between 127
accounts regularly audited 109
accounts represent amounts 65
accounts typically include 105
accredit political parties 83
accredit secondary schools 206
accuracy previously unknown 85
accurate agreement between 235
accurate alignment between 209
accurate artillery barrage 136
accurate artillery support 110
accurate association between 41
accurate automatic control 75
accurate automatic machine 62
accurate ballistic missile 123
accurate bookkeeping records 113
accurate classical scholar 84
accurate commercial returns 55
accurate compliance reports 53
accurate composite picture 153
accurate conclusion regarding 163
accurate connection between 120
accurate conversion factors 94
accurate corporate reporting 55
accurate correction factors 83
accurate diagnostic criteria 123
accurate diagnostic measures 58
accurate diagnostic picture 65
accurate diagnostic results 55
accurate diagnostic studies 47
accurate distances between 132
accurate empirical formula 110
accurate estimates because 78
accurate estimates regarding 53
accurate estimates require 78
accurate estimation results 52
accurate forecasts because 41
accurate frequency control 222
accurate frequency counter 92
accurate geological surveys 45
accurate impression material 138
accurate incidence figures 117
accurate inventory control 234
accurate inventory figures 63
accurate inventory records 1679
accurate judgments regarding 154
accurate knowledge include 126
accurate knowledge regarding 810
accurate medication history 132
accurate menstrual history 178
accurate metabolic studies 95
accurate molecular orbital 82
accurate molecular weights 371
accurate mortality figures 48
accurate narrative account 41
accurate navigation allowed 127
accurate navigation solution 139
accurate navigation systems 113
accurate newspaper account 71
accurate newspaper reports 102
accurate numerical results 819
accurate numerical schemes 108
accurate numerical solution 696
accurate objective measures 54
accurate perception implies 40
accurate personnel records 307
accurate political history 51
accurate political machine 99
accurate population figures 497
accurate population records 47
accurate precisely because 79
accurate prediction because 44
accurate prediction becomes 46
accurate prediction regarding 64
accurate prediction results 105
accurate production control 43
accurate production figures 153
accurate production records 155
accurate proportion between 92
accurate reference material 47
accurate reference voltage 91
accurate separation between 149
accurate simulation results 707
accurate spherical surface 55
accurate statement because 96
accurate statement regarding 427
accurate structure factors 72
accurate telephone numbers 1953
accurate theoretical results 111
accurate timekeeping devices 81
accursed provincial congress 103
accustom ourselves betimes 112
accustom themselves quickly 41
achieved admirable results 158
achieved admirable success 80
achieved agreement between 56
achieved astonishing results 428
achieved astonishing success 321
achieved beneficial results 130
achieved commercial success 3829
achieved congruence between 41
achieved crossover success 95
achieved desirable results 97
achieved different degrees 185
achieved different results 528
achieved dominance because 95
achieved effective control 825
achieved effective results 126
achieved electoral success 309
achieved electoral victory 53
achieved encouraging results 400
achieved excellent control 85
achieved excellent results 6242
achieved excellent success 69
achieved fantastic results 77
achieved favorable results 197
achieved identical results 53
achieved important reforms 64
achieved important results 2411
achieved important success 93
achieved industrial success 47
achieved interesting results 170
achieved mainstream success 299
achieved marvelous results 152
achieved marvelous success 45
achieved measurable results 89
achieved measurable success 251
achieved momentary success 65
achieved noteworthy results 288
achieved noteworthy success 340
achieved noticeable results 72
achieved noticeable success 64
achieved notoriety because 959
achieved outstanding records 51
achieved outstanding results 1338
achieved outstanding success 2619
achieved overnight success 83
achieved permanent results 197
achieved permanent success 123
achieved political control 548
achieved political freedom 1266
achieved political liberty 179
achieved political success 807
achieved political victory 186
achieved practical results 478
achieved practical success 242
achieved precisely because 393
achieved primarily because 297
achieved protection against 134
achieved qualified success 42
achieved reasonable results 91
achieved reasonable success 381
achieved reasonably quickly 45
achieved somewhere between 104
achieved successes against 64
achieved sustained success 61
achieved technical mastery 206
achieved technical success 90
achieved temporary success 303
achieved themselves fresher 48
achieved undeniable success 56
achieved undoubted success 59
achieved universal acclaim 83
achieved universal primary 576
achieved universal support 41
achieved victories against 40
achieved virtually everything 141
achieved widespread acclaim 173
achieved widespread adoption 159
achieved widespread popular 165
achieved widespread success 279
achieved widespread support 461
achieved wonderful results 461
achieved wonderful success 178
achieved worldwide acclaim 260
achieved worldwide success 255
achieved worthwhile results 106
achieves astonishing results 97
achieves commercial success 199
achieves different results 169
achieves effective control 68
achieves effective results 59
achieves excellent results 642
achieves noteworthy success 43
achieves outstanding results 125
achieves outstanding success 61
achieves practical results 102
achieves protection against 50
achieves wonderful results 65
acoustic absorbent material 72
acoustic absorption material 70
acoustic connection between 53
acoustic dispersion relation 98
acoustic distortion product 351
acoustic frequency because 67
acoustic impedance becomes 47
acoustic impedance between 863
acoustic impedance depends 47
acoustic impedance measured 247
acoustic impedance measures 68
acoustic impedance profile 417
acoustic impedance similar 164
acoustic insulation between 69
acoustic insulation material 44
acoustic interface between 124
acoustic navigation systems 96
acoustic reflection records 115
acoustic separation between 133
acoustic suspension speakers 75
acquaint ourselves briefly 66
acquaint themselves therewith 74
acquired activated protein 79
acquired additional impetus 50
acquired additional support 86
acquired additional urgency 77
acquired association between 164
acquired behavioral pattern 46
acquired connection between 64
acquired different degrees 117
acquired digestive enzymes 46
acquired disorders affecting 121
acquired effective control 391
acquired exclusive control 197
acquired extensive control 48
acquired extensive estates 237
acquired infections include 60
acquired infectious diseases 182
acquired knowledge against 105
acquired knowledge asserts 138
acquired knowledge because 52
acquired knowledge becomes 364
acquired knowledge enabled 41
acquired knowledge outside 60
acquired knowledge rapidly 48
acquired knowledge regarding 285
acquired knowledge remains 91
acquired maxillary defects 176
acquired mcdonnell douglas 267
acquired metabolic diseases 112
acquired notoriety because 129
acquired political capital 52
acquired political control 1182
acquired political freedom 305
acquired political liberty 85
acquired practical ability 53
acquired practical control 149
acquired precisely because 58
acquired prejudice against 48
acquired primarily because 50
acquired protection against 312
acquired somewhere between 65
acquired technical ability 90
acquired television stations 45
acquired territory against 48
acquired territory between 160
acquired throughout history 43
acquired universal dominion 209
acquired universal respect 108
acquired voluntary control 111
acquired widespread support 54
acquires additional respect 99
acquires additional support 74
acquires different degrees 48
acquires effective control 48
acquires exclusive control 54
acquires perpetual control 53
acquires voluntary control 65
acrimony developed between 111
activate different aspects 168
activate different neurons 91
activate different pathways 176
activate different signaling 203
activate different subsets 113
activate downstream pathways 42
activate downstream signaling 546
activate downstream targets 123
activate emergency medical 211
activate receptors located 83
activating potassium current 147
actively associated himself 323
actively bestirred himself 79
actively campaigning against 889
actively campaigns against 124
actively canvassed support 46
actively committed himself 47
actively concerned himself 280
actively conducted research 46
actively considering suicide 54
actively conspired against 201
actively contracting muscles 399
actively decomposing organic 83
actively distanced himself 47
actively encourage clients 59
actively encourage foreign 142
actively encourage members 72
actively encourage parents 101
actively encourage private 116
actively encourage research 61
actively encourage student 44
actively encouraging farmers 43
actively encouraging foreign 442
actively encouraging private 91
actively encouraging research 43
actively identifying himself 62
actively immunized against 1251
actively immunized animals 799
actively immunized persons 45
actively immunized rabbits 134
actively infectious program 66
actively interesting himself 149
actively interests himself 51
actively intervene against 65
actively intervening against 45
actively intrigued against 91
actively militated against 68
actively militates against 86
actively mobilized against 43
actively multiplying bacteria 452
actively negotiated between 48
actively organized against 47
actively protected against 73
actively protested against 370
actively psychotic patient 52
actively rebellious against 52
actively recruited african 90
actively recruited european 60
actively recruited foreign 124
actively recruited members 153
actively recruited mexican 71
actively recruited southern 47
actively recruited workers 178
actively replicating viruses 56
actively solicited foreign 58
actively solicited support 117
actively struggled against 219
actively struggles against 105
actively supported britain 42
actively supported british 43
actively supported efforts 216
actively supported general 54
actively supported liberal 43
actively supported measures 49
actively supported national 60
actively supported research 73
actively supported several 45
actively supported woodrow 47
actively synthesize protein 59
actively synthesizing protein 333
actively transport calcium 88
actively transport certain 75
actively transport glucose 102
actively transport solutes 49
activist political culture 107
activist political ideology 47
activity adversely affecting 60
activity adversely affects 138
activity conducted according 50
activity conducted against 68
activity conducted between 46
activity conducted outside 212
activity connected therewith 157
activity consisted chiefly 68
activity consisted largely 128
activity continued despite 57
activity continues despite 63
activity contrasts sharply 82
activity developed rapidly 83
activity different degrees 98
activity disappears rapidly 60
activity doubtless explain 44
activity especially against 58
activity generally follows 57
activity generally results 72
activity gradually becomes 118
activity gradually returns 117
activity gradually shifted 141
activity intervening between 134
activity militates against 43
activity naturally aspires 73
activity originating outside 130
activity performed according 54
activity performed outside 174
activity precisely because 430
activity previously carried 68
activity previously unknown 107
activity primarily against 93
activity primarily because 129
activity protected against 76
activity reasonably related 86
activity regularly carried 87
activity sometimes becomes 40
activity sometimes results 105
activity somewhere between 130
activity throughout america 52
activity throughout britain 63
activity throughout central 66
activity throughout germany 87
activity throughout history 273
activity throughout society 87
activity throughout western 87
activity typically results 50
actually abolished several 45
actually abolished slavery 60
actually addressed himself 185
actually addresses himself 56
actually alternate between 51
actually altogether ignored 43
actually ambiguous between 109
actually assembled together 61
actually attempted suicide 803
actually available because 74
actually available depends 68
actually beneficial because 233
actually carefully planned 161
actually castrated himself 45
actually collected according 42
actually collected together 52
actually commenced against 129
actually commenced between 517
actually committed against 208
actually committed herself 57
actually committed himself 489
actually committed suicide 1522
actually completed between 47
actually completed several 42
actually comprised several 73
actually comprises several 251
actually concerned himself 91
actually concluded between 337
actually conducted between 58
actually conducted himself 76
actually conducted research 80
actually connected together 126
actually considering marriage 45
actually considers himself 162
actually conspired against 138
actually contained alcohol 46
actually contained everything 44
actually contained several 119
actually convinced herself 136
actually convinced himself 304
actually delivered against 41
actually delivered himself 51
actually described himself 105
actually describes himself 96
actually describes several 45
actually desirable because 94
actually developed between 104
actually developed depends 45
actually developed several 51
actually different aspects 152
actually different because 64
actually different species 209
actually different versions 63
actually diminishing capital 113
actually discussed between 56
actually discussed marriage 42
actually disguised himself 58
actually dismissed because 111
actually distinguish between 620
actually distinguish himself 65
actually encompass several 53
actually exceedingly complex 41
actually exercised control 608
actually exercises control 328
actually exercises dominion 118
actually expressed himself 171
actually expresses himself 59
actually extremely complex 122
actually extremely limited 67
actually identifying himself 62
actually important because 41
actually incorrect because 52
actually influence behavior 148
actually influence decision 105
actually intervene between 41
actually inversely related 131
actually manifests himself 42
actually meditated suicide 51
actually militated against 260
actually militates against 344
actually mitigated against 43
actually mitigates against 50
actually necessary because 149
actually negotiated between 125
actually organized according 45
actually originate outside 91
actually perceived asunder 665
actually perceived because 145
actually perceived objects 109
actually perceives himself 102
actually performed according 92
actually performed between 60
actually performed certain 65
actually performed depends 50
actually performed outside 42
actually performed together 53
actually permitted himself 77
actually persuaded herself 90
actually persuaded himself 276
actually persuades himself 79
actually political parties 40
actually possessed dollars 41
actually possessed himself 102
actually possesses because 86
actually preferred against 51
actually preferred because 109
actually prescribing behavior 46
actually presented herself 43
actually presented himself 343
actually presented stimuli 44
actually prevailed between 46
actually proceeded against 93
actually prostrating himself 41
actually protected against 168
actually protested against 295
actually published between 47
actually published several 87
actually redundant because 52
actually represent several 183
actually sacrifice himself 68
actually somewhere between 278
actually struggled against 46
actually subsisted between 69
actually supported himself 48
actually surpassed himself 50
actually sustained damages 53
actually testified against 59
actually undermine efforts 106
actually underwent surgery 50
adaptive advantage because 107
adaptive automatic control 131
adaptive biological process 41
adaptive biological systems 59
adaptive classroom behavior 60
adaptive corporate culture 46
adaptive dynamical systems 92
adaptive hypermedia systems 858
adaptive interplay between 43
adaptive mechanism against 49
adaptive mechanism because 50
adaptive mechanism whereby 101
adaptive modulation schemes 206
adaptive motivated behavior 50
adaptive navigation support 699
adaptive parameter control 126
adaptive precisely because 44
adaptive processes involving 48
adaptive processes occurring 59
adaptive production systems 160
adaptive protection against 89
adaptive regression splines 1896
adaptive resonance network 116
adaptive responses include 67
adaptive responses involving 42
adaptive responses mediated 42
adaptive sequential decision 100
adaptive suspension vehicle 103
addicted cigarette smokers 217
additions altogether foreign 46
additions peculiarly adapted 43
additive analgesic effects 185
additive beneficial effects 74
additive objective function 69
additive primaries because 59
additive regression equation 73
additive separable utility 518
additive stationary gaussian 49
addressing audiences outside 92
addressing conflicts between 175
addressing different aspects 850
addressing different classes 117
addressing different persons 66
addressing effective address 169
addressing important aspects 87
addressing inanimate objects 53
addressing increasingly complex 66
addressing political rallies 82
addressing themselves chiefly 161
addressing workplace violence 103
adequate advertising program 44
adequate advertising revenue 58
adequate advertising support 75
adequate agreement between 225
adequate ambulance service 70
adequate arguments against 89
adequate artillery support 1642
adequate assurance against 182
adequate behavioral control 69
adequate budgetary control 81
adequate budgetary support 382
adequate cautionary language 132
adequate clearances between 104
adequate cognitive ability 76
adequate cognitive function 95
adequate community program 61
adequate community service 65
adequate community support 766
adequate connection between 511
adequate contingency reserve 52
adequate corporate records 154
adequate corporate surplus 69
adequate defensive measures 316
adequate defensive position 40
adequate defensive posture 58
adequate definition because 45
adequate deterrent against 194
adequate deterrent posture 52
adequate diagnostic criteria 108
adequate diagnostic material 66
adequate diagnostic measures 161
adequate diagnostic quality 61
adequate diagnostic studies 122
adequate discussion between 43
adequate distances between 86
adequate emergency medical 143
adequate empirical account 94
adequate empirical content 42
adequate empirical grounds 93
adequate empirical material 46
adequate empirical research 141
adequate empirical studies 101
adequate empirical support 584
adequate evaluation criteria 51
adequate evaluation program 187
adequate evaluation studies 45
adequate evidential support 146
adequate expression because 42
adequate fertility control 54
adequate foundation program 253
adequate foundation support 46
adequate functional reserve 56
adequate guarantee against 500
adequate indemnity against 87
adequate inspection program 51
adequate inspection service 151
adequate inspection systems 51
adequate insulation against 181
adequate insulation between 245
adequate insurance against 1249
adequate insurance because 45
adequate insurance program 276
adequate interface between 85
adequate intervals between 79
adequate inventory control 251
adequate inventory records 69
adequate irrigation systems 96
adequate juridical process 56
adequate knowledge regarding 338
adequate liquidity position 48
adequate logistics support 166
adequate machinery existed 151
adequate managerial control 88
adequate metabolic control 169
adequate mitigation measures 316
adequate myocardial function 74
adequate objective criteria 76
adequate objective measures 62
adequate pancreatic function 47
adequate penalties against 41
adequate permanent element 41
adequate permanent records 47
adequate personnel program 212
adequate personnel records 477
adequate placement service 52
adequate placental function 72
adequate political control 128
adequate political culture 55
adequate political economy 94
adequate political history 42
adequate political reforms 40
adequate political science 52
adequate political solution 46
adequate political support 739
adequate population control 59
adequate population density 53
adequate population samples 67
adequate practical measures 44
adequate practical solution 45
adequate precaution against 235
adequate precisely because 48
adequate prevention measures 85
adequate prevention program 53
adequate production control 108
adequate production records 76
adequate programming language 44
adequate proportion between 146
adequate protection against 21523
adequate protection because 247
adequate protection measures 255
adequate protection payment 93
adequate provisions against 232
adequate provisions regarding 55
adequate pulmonary function 497
adequate pulmonary hygiene 43
adequate pulmonary reserve 517
adequate reasonable grounds 48
adequate receptive language 63
adequate reference library 161
adequate reference material 511
adequate reference service 194
adequate reference sources 53
adequate reservoir storage 56
adequate resolution between 53
adequate resources because 48
adequate resources devoted 68
adequate resources including 71
adequate safeguard against 2355
adequate sanitation measures 53
adequate sanitation program 125
adequate sanitation systems 116
adequate secondary schools 67
adequate separation between 955
adequate sphincter control 52
adequate stability against 82
adequate stability margins 120
adequate strategic reserve 58
adequate technical ability 75
adequate technical control 90
adequate technical quality 143
adequate technical service 60
adequate technical solution 50
adequate technical support 878
adequate telephone service 550
adequate television service 128
adequate temporary storage 41
adequate temporary support 52
adequate theoretical account 478
adequate theoretical grounding 228
adequate theoretical grounds 81
adequate theoretical support 80
adequate transition between 56
adequate transport network 142
adequate transport service 105
adequate transport systems 64
adequate validation studies 50
adequate voluntary control 94
adherent peritoneal exudate 216
adhesive attraction between 227
adhesive interface between 90
adhesive substance affixed 80
adhesive substance between 68
adiabatic combustion chamber 87
adiabatic combustion process 203
adiabatic conditions prevail 113
adiabatic processes between 85
adiabatic processes involving 42
adiabatic saturation process 1009
adiabatic transition between 71
adjacent abdominal viscera 322
adjacent apartment buildings 181
adjacent apartment complex 66
adjacent articular surface 102
adjacent botanical gardens 40
adjacent capillary vessels 40
adjacent commercial buildings 51
adjacent districts several 59
adjacent fibonacci numbers 175
adjacent frequency channel 49
adjacent infectious process 49
adjacent lymphatic vessels 106
adjacent molecules together 59
adjacent molecules towards 40
adjacent particles together 44
adjacent peritoneal surface 74
adjacent population centers 45
adjacent provinces removed 42
adjacent pulmonary vessels 85
adjacent territory appealed 88
adjacent territory between 128
adjacent territory extending 48
adjacent tributary valleys 41
adjacent vertebral margins 103
adjudged criminals because 105
adjusted association between 65
adjusted capitation payment 77
adjusted carefully according 56
adjusted checkbook balance 996
adjusted corporate profits 106
adjusted dependent variable 1012
adjusted downwards because 43
adjusted effective exchange 223
adjusted effective modulus 729
adjusted population figures 211
adjusted proportion between 92
adjusted quarterly figures 314
adjusted themselves according 51
adjusted themselves quickly 79
adjusted themselves rapidly 60
adjusted themselves together 49
admission committee members 103
admission elsewhere because 41
admitted connection between 42
admitted prejudice against 104
admitted primarily because 80
admitted themselves baffled 47
admitted themselves defeated 40
admitted themselves subject 241
adsorbed molecular species 361
adsorbed molecules undergo 109
adultery committed against 184
adultery committed between 40
advanced accordingly towards 95
advanced arguments against 606
advanced arguments similar 177
advanced automated systems 428
advanced automatic control 163
