damp air of tepid and 53
data set in which one 42
data set is large and 104
data set is small and 94
data set on which this 76
data set the stage for 75
data set to allow for 50
data that do exist are 282
data that do exist for 44
data that is longer than 60
data that is older than 65
data that is valid for 44
data that we could not 205
data that we could use 46
data was the basis for 86
data was the finding that 103
date and in keeping with 111
date and in touch with 256
date and no later than 49
date and the civil war 114
date and the first day 76
date and the names and 266
date and the older you 95
date and the place and 71
date and the place are 66
date and the place for 69
date and the reason for 138
date but no later than 44
date can be fixed for 428
date can be fixed with 364
date can be found for 91
date can be given for 928
date can be given with 54
date for it after that 53
date for the evening and 94
date for the evening had 44
date for the evening was 214
date for the event was 58
date for the first and 54
date for the first day 103
date for the first two 101
date for the first use 111
date for the first year 91
date for the meeting and 212
date for the meeting had 59
date for the meeting was 138
date for the meeting with 121
date for the opening was 62
date for the party and 43
date for the reason that 197
date for the visit was 63
date for the wedding and 209
date for the wedding had 173
date for the wedding has 80
date for the wedding was 376
date for the wedding yet 116
date may be fixed for 102
date may be fixed with 93
date may be given for 48
date may be later than 74
date than the first two 87
date than the period with 63
date that he could not 67
date that is later than 258
date that it would not 40
date that the child was 45
date that the claim was 47
date that the goods are 48
date that the option was 44
date that the order was 221
date was the first day 43
date with an older man 43
date with the woman who 45
date with the woods and 58
days ago he could not 50
days ago he would not 128
days ago in which she 48
days ago in which you 44
days ago it would not 41
days ago to trade for 49
days and he could not 258
days and he still had 40
days and he would not 88
days and it seems that 89
days and it would not 118
days and no fewer than 44
days and no later than 519
days and no longer than 63
days and no water for 43
days and the first day 61
days and the hours and 132
days and the hours that 133
days and the house was 56
days and the months and 216
days and the months that 117
days and the people that 44
days and the people who 86
days and the river was 45
days and the solar year 111
days and the water was 50
days and the weather was 70
days and the weeks and 271
days and the weeks had 72
days and the weeks that 48
days and we could not 132
days are in store for 1067
days are no longer than 57
days are no longer with 40
days are so short and 132
days are so short now 108
days are so short that 516
days are the first and 49
days but he could not 76
days but he would not 48
days but no later than 70
days but no longer than 60
days for the first and 123
days for the first few 69
days for the first six 103
days for the first two 389
days for the first year 342
days for the males and 62
days for the reason that 127
days for the whole year 92
days for the women and 45
days get so short now 51
days had in store for 73
days long the fleet lay 44
days may be spent with 50
days not so rainy and 91
days off the coast near 44
days off to spend with 136
days off to visit her 59
days off to visit his 83
days old the chick and 50
days out of doors and 44
days out of doors with 56
days out of every six 118
days out of every ten 521
days out of every two 191
days out of every year 713
days out of phase with 136
days out of seven and 122
days out of seven for 120
days out of touch with 46
days out of water and 51
days than by working six 120
days that he could not 456
days that he might not 41
days that he spent with 109
days that he would not 101
days that it could not 62
days that it might not 55
days that it takes for 98
days that it would not 54
days that the enemy was 45
days that the water had 66
days that the world was 82
days that we could not 87
days that we spent with 56
days was no place for 41
days was so strong that 83
days with an extra day 120
days with my father and 116
days with my mother and 201
days with no sleep and 47
days with the monks and 62
days with the mother and 48
days with the solar year 70
days with us nearly two 45
days yet in store for 116
dealing all the while with 59
dealing may be armed and 635
dealing out the cards and 42
dealing with an action for 61
dealing with an action one 41
dealing with an actor who 46
dealing with an adult who 101
dealing with an agent and 67
dealing with an agent for 74
dealing with an agent has 75
dealing with an agent who 136
dealing with an armed and 725
dealing with an author who 282
dealing with an awful lot 45
dealing with an enemy that 245
dealing with an enemy who 476
dealing with an event that 363
dealing with an image that 108
dealing with an issue and 50
dealing with an issue that 1276
dealing with an owner who 44
dealing with it every day 74
dealing with it rather than 88
dealing with it right now 64
dealing with it which are 43
dealing with king arthur and 92
dealing with so large and 76
dealing with the abuse and 68
dealing with the action and 47
dealing with the agent and 102
dealing with the agent had 48
dealing with the agent has 117
dealing with the agent may 71
dealing with the arabs and 83
dealing with the arabs was 99
dealing with the author and 74
dealing with the banks and 55
dealing with the basic and 43
dealing with the basis for 53
dealing with the bible and 131
dealing with the bible was 71
dealing with the black man 114
dealing with the board and 46
dealing with the brain and 46
dealing with the cases that 201
dealing with the cause and 121
dealing with the change that 43
dealing with the child and 312
dealing with the child that 46
dealing with the child who 262
dealing with the child with 93
dealing with the civil and 76
dealing with the civil law 50
dealing with the civil war 2618
dealing with the claim that 184
dealing with the costs and 97
dealing with the court and 94
dealing with the crime and 53
dealing with the danger that 50
dealing with the devil and 144
dealing with the drama and 43
dealing with the dutch and 61
dealing with the enemy and 208
dealing with the enemy was 85
dealing with the ethnic and 44
dealing with the evils and 44
dealing with the facts and 370
dealing with the facts that 101
dealing with the first and 276
dealing with the first day 53
dealing with the first few 88
dealing with the first one 134
dealing with the first six 48
dealing with the first two 734
dealing with the first year 78
dealing with the flora and 78
dealing with the forms and 114
dealing with the greek and 64
dealing with the grief and 148
dealing with the growth and 339
dealing with the guilt and 108
dealing with the guilt that 61
dealing with the hearts and 71
dealing with the hopes and 45
dealing with the house and 41
dealing with the housing and 46
dealing with the human and 165
dealing with the human being 277
dealing with the ideals and 48
dealing with the indian and 85
dealing with the inner and 44
dealing with the issue and 677
dealing with the issue are 76
dealing with the issue can 46
dealing with the issue for 59
dealing with the issue has 42
dealing with the issue that 342
dealing with the issue was 168
dealing with the known and 48
dealing with the korean war 259
dealing with the large and 134
dealing with the league and 41
dealing with the legal and 413
dealing with the lives and 689
dealing with the local and 54
dealing with the method and 61
dealing with the minds and 45
dealing with the money and 40
dealing with the moral and 369
dealing with the mother and 57
dealing with the motion and 74
dealing with the names and 60
dealing with the nazis and 44
dealing with the needs and 349
dealing with the needs for 45
dealing with the negro and 128
dealing with the notion that 313
dealing with the novel and 69
dealing with the people and 438
dealing with the people that 69
dealing with the people they 98
dealing with the people was 49
dealing with the people who 817
dealing with the people with 57
dealing with the people you 64
dealing with the period and 55
dealing with the period are 73
dealing with the place and 113
dealing with the plans for 70
dealing with the point that 189
dealing with the power and 116
dealing with the press and 790
dealing with the press are 44
dealing with the press that 50
dealing with the press was 114
dealing with the pupil who 40
dealing with the quest for 129
dealing with the raising and 52
dealing with the rapid and 157
dealing with the reason for 54
dealing with the right and 53
dealing with the risks and 118
dealing with the risks that 117
dealing with the rites and 48
dealing with the rough and 49
dealing with the rules and 146
dealing with the rules for 117
dealing with the savings and 52
dealing with the scope and 195
dealing with the search for 368
dealing with the shame and 50
dealing with the shape and 61
dealing with the shock and 68
dealing with the short run 95
dealing with the siege and 43
dealing with the social and 2208
dealing with the staff and 59
dealing with the stamp act 74
dealing with the state and 399
dealing with the study and 226
dealing with the stuff that 46
dealing with the tasks and 80
dealing with the tasks that 110
dealing with the teaching and 57
dealing with the terms and 94
dealing with the threats and 97
dealing with the topic and 42
dealing with the topic are 66
dealing with the topic that 43
dealing with the trade and 112
dealing with the trials and 165
dealing with the turks and 74
dealing with the types and 69
dealing with the unions and 63
dealing with the unity and 46
dealing with the upper and 41
dealing with the value and 67
dealing with the vices and 54
dealing with the wages and 50
dealing with the water and 64
dealing with the weather and 70
dealing with the white man 746
dealing with the white men 95
dealing with the whole area 68
dealing with the whole man 198
dealing with the woman who 53
dealing with the women and 56
dealing with the women who 54
dealing with the words and 69
dealing with the working man 51
dealing with the world and 1027
dealing with the world are 156
dealing with the world for 52
dealing with the world than 85
dealing with the world that 744
dealing with the world they 47
dealing with the world war 141
dealing with the world was 76
deals with an event that 162
deals with an issue not 116
deals with an issue that 780
deals with an unreal and 52
deals with no fewer than 46
deals with the action and 49
deals with the axioms are 49
deals with the basis for 140
deals with the cause and 235
deals with the child and 67
deals with the child who 53
deals with the civil war 720
deals with the claim that 138
deals with the costs and 134
deals with the deeds and 43
deals with the devil and 40
deals with the facts and 626
deals with the facts that 46
deals with the final and 46
deals with the first and 512
deals with the first set 52
deals with the first two 1505
deals with the first year 166
deals with the forms and 484
deals with the goals and 124
deals with the growth and 932
deals with the hopes and 60
deals with the human and 141
deals with the human being 277
deals with the irony and 51
deals with the issue and 64
deals with the issue that 83
deals with the legal and 436
deals with the lives and 660
deals with the meanings and 55
deals with the method and 112
deals with the method for 51
deals with the moral and 334
deals with the motion and 148
deals with the needs and 180
deals with the notion that 311
deals with the order and 145
deals with the people and 252
deals with the people who 330
deals with the period that 67
deals with the place and 54
deals with the plans for 46
deals with the point that 45
deals with the power and 112
deals with the press and 51
deals with the quest for 298
deals with the raising and 56
deals with the reason for 138
deals with the reason why 59
deals with the right and 123
deals with the rites and 51
deals with the roles and 118
deals with the rules and 474
deals with the rules for 428
deals with the rules that 156
deals with the scope and 418
deals with the search for 1430
deals with the shape and 232
deals with the signs and 111
deals with the social and 2196
deals with the speed with 51
deals with the state and 337
deals with the steps that 53
deals with the study and 728
deals with the teaching and 52
deals with the terms and 109
deals with the themes and 44
deals with the tools and 142
deals with the topic that 44
deals with the trials and 372
deals with the types and 45
deals with the unity and 51
deals with the value and 76
deals with the vices and 91
deals with the whole area 56
deals with the whole man 566
deals with the working out 43
deals with the world and 374
deals with the world that 42
deals with the world war 54
dealt out the cards and 51
dealt out to every man 79
dealt out to every one 44
dealt out to others had 52
dealt with an issue that 367
dealt with as others are 74
dealt with as though they 886
dealt with by arguing that 108
dealt with by civil law 68
dealt with by force and 68
dealt with by letting one 42
dealt with by others and 54
dealt with by people who 197
dealt with by social and 50
dealt with by state and 188
dealt with by stating that 58
dealt with by treating them 52
dealt with in books and 50
dealt with in every way 71
dealt with in order for 340
dealt with in order that 304
dealt with in parts iii 50
dealt with in terms that 226
dealt with it every day 84
dealt with my father for 61
dealt with no fewer than 148
dealt with so often and 91
dealt with the cases that 104
dealt with the civil war 834
dealt with the claim that 275
dealt with the devil and 43
dealt with the facts and 107
dealt with the facts then 109
dealt with the facts with 65
dealt with the first and 155
dealt with the first one 103
dealt with the first two 1334
dealt with the forms and 41
dealt with the growth and 100
dealt with the issue and 149
dealt with the issue for 58
dealt with the issue that 52
dealt with the issue was 42
dealt with the issue with 45
dealt with the legal and 125
dealt with the lives and 152
dealt with the logic and 57
dealt with the moral and 119
dealt with the needs and 71
dealt with the notion that 172
dealt with the people and 100
dealt with the people who 151
dealt with the point that 125
dealt with the power and 42
dealt with the press and 127
dealt with the quest for 43
dealt with the reason for 67
dealt with the rules and 46
dealt with the rules for 45
dealt with the scope and 62
dealt with the search for 162
dealt with the shock and 40
dealt with the social and 524
dealt with the state and 65
dealt with the trials and 147
dealt with the white man 62
dealt with the whole area 78
dealt with the world and 64
dealt with us after our 2092
deaths and the crude death 51
deaths that do occur are 80
debt and the costs and 58
debt can be wiped out 51
debt for my first year 60
debt for the reason that 64
debt than he could pay 81
debt than it could pay 132
debt that he could not 345
debt that it could not 137
debt that it shall not 41
debt that we could not 70
debt was so large that 268
deck and so still that 42
deck and the ramps are 127
deck for the fresh air 350
deck for the words that 56
deck than the watch was 44
deck was no place for 58
deck with the slain and 143
deed for the house and 256
deed for the reason that 41
deed that he could not 95
deep and he could not 102
deep and is lined with 40
deep and so black that 40
deep and so broad that 40
deep and so strong that 315
deep and the water was 112
deep and the weather was 44
deep and we could not 56
deep dung of mules and 55
deep hue of piety and 247
deep hum by which our 107
deep joy of knowing that 86
deep path in which they 51
deep red in color and 463
deep red in color with 43
deep that he could not 1934
deep that he could see 47
deep that he would not 149
deep that it could not 1055
deep that it would not 215
deep that no leader has 56
deep that the water was 209
deep that the wires but 45
deep that we could not 602
deep that we shall not 73
deep was the feeling that 136
deep was the water that 100
deer and the black bear 98
deer out of season and 351
deft way in which her 49
defy him to point out 112
defy him to prove that 203
defy them to point out 110
defy them to prove that 175
defy you to point out 230
defy you to prove that 576
deny any thing about them 101
deny both the father and 143
deny both the right and 66
deny him the glory that 87
deny that an author may 48
deny that he could not 43
deny that he knows all 40
deny that he knows any 43
deny that he loved her 65
deny that he would thus 53
deny that it makes any 57
deny that it would not 43
deny that my father had 88
deny that the action was 60
deny that the author has 70
deny that the author was 56
deny that the bible has 63
deny that the bible was 44
deny that the change has 50
deny that the change was 50
deny that the child has 146
deny that the child was 100
deny that the child who 42
deny that the civil war 103
deny that the court has 44
deny that the event had 41
deny that the event was 63
deny that the facts are 81
deny that the father and 73
deny that the first two 42
deny that the happy man 130
deny that the human being 200
deny that the money for 88
deny that the money was 83
deny that the nation has 56
deny that the negro has 44
deny that the negro was 40
deny that the order had 92
deny that the order was 43
deny that the owner was 59
deny that the party has 50
deny that the people are 109
deny that the people may 239
deny that the people who 94
deny that the reason for 42
deny that the scene with 40
deny that the search for 94
deny that the stars are 104
deny that the state and 67
deny that the state can 148
deny that the state had 64
deny that the state has 490
deny that the state may 122
deny that the whole may 43
deny that the women did 50
deny that the words and 145
deny that the words are 83
deny that the world can 68
deny that the world had 141
deny that the world has 290
deny that the world was 335
deny them in court are 233
deny who we really are 56
deny you the sword with 51
depth and no wider than 110
depth and the breadth and 99
depth and the speed with 88
depth that it would not 47
depth that we could not 42
desk and he could not 54
desk and the chair and 45
desk that he could not 42
desk with the feeling that 93
dews and the rains and 56
dewy air no storm can 43
diary for the first day 49
diary for the first few 45
diary for the first two 50
diary that he could not 441
diary that he would not 63
dice with the devil for 82
died and he could not 256
died and he lived with 56
died and he would not 46
died and is alive for 70
died and my father had 60
died and my father was 128
died and my mother and 72
died and my mother had 144
died and my mother was 188
died and the child was 78
died and the father had 57
died and the father was 105
died and the house was 232
died and the kingdom was 49
died and the mother had 62
died and the mother was 88
died and the others had 87
died and the people who 52
died and the place was 95
died and the throne was 57
died and the widow was 46
died and we could not 55
died for the cause and 57
died for the cause they 75
died for the honor and 57
died for the world and 57
died out in egypt and 49
died out in nearly all 40
died out of white fang 87
died that he could not 81
died that it could pay 69
died that we might not 185
died with the civil war 121
died with the loved one 70
died with the people who 55
died with the pride and 46
died with the setting sun 105
died with the small pox 206
dies and is thrown off 41
dies with the setting sun 155
diet for an adult man 80
diet for the first day 110
diet for the first few 329
diet for the first six 50
diet for the first two 381
diet for the first year 59
diet for the whole day 48
diet low in fiber and 208
diet low in sugar and 122
diet low in total fat 762
diet may be given for 42
diet that is healthy for 44
diet that is right for 188
dine with me every day 641
dine with my father and 65
dine with my mother and 41
dine with the first man 135
dine with the mayor and 40
dine with the queen and 73
dine with us every day 389
dinghy near the water with 74
dinghy that the rower was 129
dining with the queen and 52
dirk and the feather and 48
dirt and the blood and 47
dirt and the noise and 60
dirt off my hands and 64
dirt that he could not 73
dish for the evening meal 49
dish lay in waiting and 128
dish out of which they 45
dish with the olive oil 209
disk are the forms for 51
dogs and the bedding and 68
dogs and the people who 95
dogs and the skins with 42
dogs for me every day 43
dogs for the blind and 229
dogs for the blind are 101
dogs that he could not 60
dogs with the money that 69
doings may be lined with 82
done all he could and 612
done all he could but 54
done all he could for 3009
done all he could with 276
done all it could and 92
done all it could for 461
done all the cooking and 145
done all the cooking for 51
done all the right things 1704
done all the talking and 190
done all the talking for 53
done all the thinking and 59
done all the thinking for 114
done all the thinking that 43
done all the usual things 92
done all the waiting and 47
done all we could and 114
done all we could for 727
done all we could with 50
done and am still doing 98
done and he could not 168
done and he would not 79
done and is daily doing 56
done and is still being 525
done and is still doing 1638
done and is still going 40
done and it could not 104
done and it would not 78
done and the buyer has 516
done and the evening meal 75
done and the goods are 43
done and the house was 75
done and the money was 49
done and the people are 50
done and the people who 200
done and the reason for 147
done and the right way 170
done and the speed with 40
done and to point out 62
done and we could not 49
done and we sitting with 90
done any thing which may 65
done any thing which they 41
done any thing which was 42
done any thing worse than 54
done both in china and 43
done both in heaven and 54
done but he could not 60
done but the final and 71
done but to await his 49
done but to build new 43
done but to fight her 46
done but to fight our 50
done but to issue new 73
done but to watch and 94
done for me since that 123
done for my father and 61
done for my mother and 105
done for the black man 81
done for the child and 154
done for the child that 50
done for the child who 183
done for the child with 65
done for the evening and 48
done for the first and 98
done for the first few 123
done for the first six 41
done for the first ten 44
done for the first two 277
done for the first year 67
done for the girls and 53
done for the glory and 91
done for the happy few 66
done for the honor and 179
done for the house and 41
done for the moral and 118
done for the nation and 55
done for the night and 89
done for the party and 86
done for the people and 311
done for the people but 52
done for the people they 41
done for the people who 206
done for the reason that 1940
done for the setting them 40
done for the sheer joy 97
done for the social and 50
done for the state and 156
done for the white man 100
done for the whole year 45
done for the widow and 46
done for the women and 101
done for the women who 43
done for the working man 88
done for the working men 41
done for the world and 199
done for us rather than 169
done for us until now 43
done had he known that 312
done had he lived and 50
done one thing rather than 70
done out of doors and 175
done out of pride and 50
done out of sight and 82
done out of spite and 42
done than is within our 45
done than to point out 87
done that he could not 215
done that he might not 99
done that he would not 211
done that in which all 144
done that is queer now 43
done that it could not 133
done that it would not 69
done that of which they 52
done that so often that 58
done that the first day 51
done that to begin with 83
done that we could not 109
done that we ought not 91
done that we would not 107
done things he could not 47
done things of which they 59
done things the right way 114
done things we ought not 107
done this by showing that 114
done this he would not 92
done this in order that 696
done this so often and 42
done this so often that 613
done this thing shall die 50
done this thing shall pay 76
done was to carry out 168
done was to point out 125
done was to prove that 117
done was to soothe her 86
done with it after that 47
done with it rather than 75
done with me after this 86
done with the brush and 56
done with the child and 103
done with the child lying 71
done with the child who 72
done with the civil war 46
done with the enemy who 106
done with the facts and 46
done with the feeling that 127
done with the fingers and 124
done with the first and 66
done with the first head 54
done with the first one 269
done with the first two 171
done with the hands and 188
done with the horse you 55
done with the house and 47
done with the knife and 44
done with the light and 51
done with the money and 251
done with the money for 133
done with the money she 57
done with the money that 604
done with the money they 180
done with the money thus 66
done with the money was 75
done with the money you 149
done with the naked eye 370
done with the notion that 360
done with the order and 57
done with the paper that 41
done with the people and 41
done with the people who 178
done with the power off 46
done with the right arm 58
done with the sense that 117
done with the skill and 41
done with the speed and 56
done with the tools and 51
done with the white man 55
done with the women and 120
done with the world and 372
done with the world for 88
done you in causing you 76
door and be alone with 55
door and he asked her 41
door and he could hear 241
door and he could not 259
door and he could see 154
door and he would not 115
door and he would say 49
door and it would not 199
door and the frame and 194
door and the fresh air 64
door and the house was 100
door and the inner one 423
door and the large bow 57
door and the light was 47
door and the night air 44
door and the parking lot 82
door and the phone rang 48
door and the woman who 51
door and to camps and 90
door and we could hear 90
door and we could not 78
door and we could see 55
door and we drove off 97
door and we shall get 73
door but he could not 133
door but he would not 69
door but it would not 405
door for my mother and 53
door for the ingress and 48
door for the night and 94
door for the woman and 51
door for the world was 41
door out of which she 78
door than the phone rang 62
door that he could not 224
door that he could see 49
door that he might not 142
door that he might see 171
door that he would not 65
door that it could not 40
door that it would not 52
door that the house was 40
door was of solid oak 47
door was of stout oak 41
door was so small that 65
door was the first one 52
door with my fists and 54
door with my hands and 40
door with my house key 96
door with the feeling that 45
door with the hissing urn 107
door with the horse and 45
door with the others and 47
door with the spare key 97
dose can be given and 42
dose can be given with 67
dose for an adult being 114
dose for an adult man 99
dose for an adult may 82
dose for the first day 51
dose for the guinea pig 78
dose may be given and 71
dose may be given for 97
dose may be given with 144
dose may be lower than 43
dose that is lethal for 74
dose that is right for 129
dose was so large that 40
dost both the honor and 45
dots are so small and 42
dots are so small that 275
dots with the naked eye 47
dove and the olive leaf 53
dove for the floor and 174
dove with an olive leaf 93
dove with the olive leaf 111
down all the books and 124
down all the brave old 40
down all the doors and 202
down all the facts and 288
down all the facts that 174
down all the facts you 133
down all the foods you 160
down all the forts you 44
down all the items that 47
down all the items they 40
down all the items you 114
down all the names and 418
down all the names that 67
down all the people that 113
down all the people who 289
down all the people you 96
down all the power with 55
down all the roads and 222
down all the roads that 40
down all the rules and 119
down all the rules for 60
down all the sails and 55
down all the spars and 44
down all the steps and 108
down all the steps that 42
down all the steps you 40
down all the tasks you 41
down all the tents and 42
down all the times you 46
down all the trees and 1942
down all the trees for 293
down all the trees near 112
down all the trees that 412
down all the trees they 41
down all the walls and 234
down all the walls that 143
down all the woods and 135
down all the woods that 159
down all the words and 220
down all the words she 41
down all the words that 719
down all the words they 658
down all the words you 640
down all the world with 195
down and be happy with 105
down and be quiet and 468
down and be quiet for 339
down and be still for 42
down and eat lunch with 167
down and he could hear 169
down and he could not 1628
down and he could see 579
down and he dozed off 195
down and he still had 40
down and he would get 92
down and he would not 484
down and it would not 367
down and the coals are 109
down and the crowd was 92
down and the floor was 89
down and the frost bit 52
down and the house was 371
down and the light was 227
down and the lower one 62
down and the meeting was 135
down and the night air 101
down and the night was 354
down and the others had 41
down and the party was 89
down and the people are 147
down and the people had 110
down and the people who 97
down and the pilot was 128
down and the place was 200
down and the plane was 45
down and the plant goes 131
down and the right arm 102
down and the river was 49
down and the smoke had 85
down and the stars and 1013
down and the stars are 107
down and the upper lid 42
down and the walls are 47
down and the water was 289
down and the weather was 118
down and the white man 43
down and the woman was 41
down and the women and 85
down and the woods and 68
down and the world was 202
down and to curse his 199
down and to renew them 80
down and to right and 177
down and up again and 197
down and up again with 256
down and we could get 92
down and we could hear 103
down and we could not 652
down and we could see 253
down and we drank and 65
down and we shall see 42
down and we would all 43
down and we would not 143
down any thing about her 49
down both by moses and 66
down both the front and 125
down both the option and 59
down both the plant and 60
down both the shift and 209
down but he could not 562
down but he would not 405
down but it would not 151
down but of which they 40
down ere my child die 2051
down for an evening meal 99
down for an evening with 66
down for the chain and 103
down for the count and 642
down for the count for 46
down for the count with 163
down for the count yet 47
down for the evening and 306
down for the evening but 96
down for the evening meal 713
down for the evening with 102
down for the first act 125
down for the first and 314
down for the first day 208
down for the first few 281
down for the first six 41
down for the first two 268
down for the first year 137
down for the night and 4332
down for the night but 227
down for the night near 270
down for the night she 106
down for the night that 55
down for the night they 212
down for the night was 175
down for the night with 1431
down for the reason that 433
down for the season and 148
down for the season with 44
down for the wedding and 125
down for the whole day 155
down let me shift for 1116
down near the creek and 45
down near the floor and 70
down near the front and 48
down near the house and 49
down near the lower end 66
down near the river and 411
down near the shore and 43
down near the stove and 83
down near the table and 129
down near the table with 42
down near the water and 348
down off my horse and 351
down off the altar and 52
down off the bench and 423
down off the bluff and 49
down off the ceiling and 40
down off the chair and 1024
down off the couch and 170
down off the crate and 48
down off the cross and 219
down off the fence and 700
down off the hills and 249
down off the horse and 522
down off the ledge and 223
down off the mound and 49
down off the porch and 1852
down off the railing and 101
down off the ridge and 440
down off the rocks and 183
down off the shelf and 581
down off the stage and 1395
down off the stand and 73
down off the steps and 227
down off the stone and 46
down off the stool and 744
down off the stoop and 45
down off the table and 954
down off the throne and 45
down off the train and 291
down off the truck and 185
down off the wagon and 581
down off the wagon seat 127
down off the walls and 121
down our sea walls and 42
down out of heaven and 1829
down out of heaven for 43
down out of heaven with 250
down out of sight and 1446
down out of sight for 46
down out of sight with 161
down sat the boots too 41
down that an action for 45
down that he could not 891
down that he could see 235
down that he might not 120
down that he would not 441
down that it could not 389
down that it shall not 69
down that it would not 373
down that my story may 82
down that we could not 181
down that we would not 40
down with an adult and 43
down with an awful thud 87
down with my father and 294
down with my hands and 178
down with my mother and 268
down with my staff and 40
down with sea water and 48
down with the bible and 104
down with the books and 86
down with the cares and 193
down with the cause and 46
down with the child and 798
down with the feeling that 1101
down with the fever and 560
down with the fever that 111
down with the fiend and 107
down with the fingers and 210
down with the first two 97
down with the flood and 90
down with the force and 149
down with the girls and 124
down with the group and 174
down with the hands and 224
down with the horse and 127
down with the knife and 112
down with the mother and 119
down with the mumps and 197
down with the notion that 89
down with the others and 796
down with the owner and 72
down with the paper and 291
down with the people and 241
down with the people who 300
down with the people you 40
down with the plane and 94
down with the queen and 99
down with the right arm 46
down with the right leg 103
down with the robes and 47
down with the sense that 41
down with the setting sun 287
down with the small pox 77
down with the speed and 106
down with the staff and 90
down with the stick and 47
down with the stream and 164
down with the stream for 40
down with the strong arm 143
down with the sword and 167
down with the water and 301
down with the waves and 149
down with the white man 109
down with the woman and 65
down with the woman who 40
down with the women and 179
drag him to light who 74
draw all the blood out 44
draw all the money out 89
draw all the water out 208
draw all the water they 41
draw and to which they 92
draw near to every one 119
draw not my purse for 208
draw off the fluid and 40
draw off the fluid with 59
draw off the light and 72
draw off the urine with 150
draw off the water and 267
draw off the water for 72
draw off the water that 178
draw off the water with 92
draw out my sword and 43
draw out of labor all 41
draw out the blood and 62
draw out the darts with 99
draw out the money for 45
draw out the social and 52
draw out the sword and 44
draw out the tongue and 40
draw out the weapon with 49
draw out to fight for 41
draw than the lines that 59
dread can be borne and 59
dread that he could not 172
dread that he might die 136
