dam flow 51 dam tooth 62
did yore 132 did these 102
did rome 44 did india 109
did their 55 did fort 41
did life 55 did back 85
did your 82 did their 54
did their 897 did four 62
did foot 83 did hand 74
did other 71 did their 75
did these 73 did your 127
did work 79 did those 92
did their 43 did those 40
did time 196 did good 44
did baal 147 did life 56
did their 107 did what 104
did their 62 did these 46
did what 151 did your 44
did soft 64 did their 104
did these 47 did most 42
did city 65 did other 56
did give 80 did make 44
did take 43 did like 62
die same 231 die work 62
die their 1332 die same 210
die early 561 die their 44
die adam 50 die some 41
die their 257 die your 51
die wealth 101 dig soil 56
dip means 40 dip north 188
dip south 121 does what 149
does much 57 does need 70
does find 50 does give 73
does hide 45 does make 138
does show 168 does their 49
does what 52 does same 48
does name 222 does have 59
does fact 209 does such 51
does have 128 does know 45
does have 124 does give 76
does make 124 does take 411
does treat 56 does from 136
does these 53 does take 91
does giving 64 does making 69
does less 197 does data 67
does other 160 does what 69
does poor 61 does body 242
does what 55 does fact 46
does give 122 does make 90
does show 84 does must 109
does length 66 does size 516
does other 420 does what 152
does your 262 does here 48
does much 131 does mere 49
does many 45 does pure 61
does many 71 does much 93
does most 40 does name 360
does same 52 does fact 148
does mind 42 does cost 207
does many 150 does most 138
does size 40 does rate 50
does risk 108 does blow 58
does same 61 does same 44
does give 84 does have 63
does from 64 does from 295
does same 113 does best 105
does means 73 does most 82
does soul 100 does fact 148
does need 53 does much 245
does same 120 does know 110
does make 82 does turn 77
does such 87 does fail 46
does have 47 does know 69
does view 125 does their 48
does such 42 does their 114
does truth 57 does fears 81
does must 59 does owes 44
does sees 198 does brings 50
does must 54 does pays 68
does sees 51 does some 192
does their 59 does what 83
does have 59 does fact 166
does learn 66 does make 132
does move 46 does speak 40
does take 42 does think 57
does life 93 does such 526
does these 93 does more 109
does such 59 does many 128
does these 51 does form 69
does self 181 does time 44
does what 42 does these 57
does their 49 does these 61
does what 58 does good 44
does time 52 does file 48
does find 44 does early 60
does ideas 804 does life 48
does their 51 does these 76
does those 46 does size 43
does have 45 does such 88
does these 49 does good 53
does time 321 does when 70
does good 167 does harm 57
does life 44 does page 249
does making 70 does making 66
does care 62 does life 182
does their 101 does work 62
does your 123 does their 42
does truth 63 does what 379
does what 105 does when 62
does such 59 does same 125
dog same 40 dog game 45
dog much 40 dog most 168
dog auto 129 dog from 81
doing what 143 doing same 55
doing other 158 doing their 131
doing these 44 doing those 57
doing what 170 doing your 86
doing same 93 doing what 71
doing will 54 doing felt 64
doing knew 75 doing made 50
doing will 56 doing their 126
doing what 157 doing your 50
doing have 122 doing love 41
doing think 53 doing want 143
doing were 93 doing same 66
doing speak 44 doing their 40
doing some 128 doing least 61
doing will 50 doing their 54
doing will 48 doing view 58
doing felt 68 doing knew 65
doing lack 69 doing some 96
doing their 526 doing what 86
doing have 97 doing time 40
doing fact 85 doing cost 349
doing means 45 doing more 44
doing foot 106 doing home 41
doing hand 62 doing work 90
doing what 364 doing rest 51
don their 44 doth face 85
doth fall 56 due land 62
due other 71 due such 3971
due their 128 due these 46
due those 102 due work 45
due such 59 due land 146
due rent 51 due said 158
due such 775 due their 152
due such 102 due last 69
due these 51 due bile 257
due data 133 due other 45
due rain 42 due some 55
due such 131 due teeth 40
due will 44 due drug 659
due other 223 due birth 66
due other 90 due fungi 259
due other 66 due their 67
due their 42 due these 42
due other 59 due coil 129
due size 49 due their 150
due other 42 due other 60
due zero 130 due other 193
due same 437 due their 47
due time 42 due their 74
due some 52 due bone 47
due heart 57 due other 59
due rain 55 due some 223
due their 117 due these 94
due union 151 due clear 47
due file 106 due find 115
due form 79 due give 113
due have 87 due hold 48
due keep 210 due learn 56
due make 357 due meet 490
due move 42 due note 61
due pass 87 due reach 139
due show 59 due take 509
due treat 59 due weld 43
due lack 70 due other 92
due well 43 due feet 55
due pipe 113 due less 46
due other 149 due well 47
due other 102 due well 45
due feet 233 due less 114
due only 208 due zero 41
due mars 80 due other 51
due great 95 due well 75
due make 72 due well 51
due lack 60 due other 1184
due poor 52 due some 530
due body 45 due cell 274
due cost 423 due length 80
due load 123 due rate 61
due size 509 due soil 45
due their 118 due load 67
due other 50 due other 49
due flying 95 due fact 77
due well 61 due other 79
due duty 55 due some 49
due their 52 due these 174
due lack 47 due some 51
due great 43 due time 474
due data 348 due fund 123
due time 334 due their 100
due time 80 due soil 57
due lack 82 due other 97
due past 113 due time 67
due some 120 due early 56
due some 88 due other 163
due these 76 due hand 40
due have 91 due lock 44
due other 93 due other 67
due length 58 due size 277
due soil 110 due their 237
due these 47 due load 56
due mind 43 due will 358
due lack 52 dug road 45
dug rows 52 dug body 50
dung other 42 dying find 48
