dads who do not pay 45
days are so long now 48
days are so long that 240
days both he and his 52
days but he did not 179
days but he was not 59
days but it did not 76
days but it does not 51
days but it was not 179
days but we can not 47
days but we did not 48
days can be hot and 49
days can be long and 64
days for the man who 54
days for the men and 70
days for us and for 184
days for us and our 52
days had to deal with 43
days let me hear thee 363
days lying on his bed 44
days may be all that 122
days may be long and 190
days may be too long 105
days may or may not 121
days not so long ago 834
days now he had not 101
days now he has not 48
days off so that they 45
days one of them had 85
days one of them was 48
days out of each year 630
days out of our way 50
days than in any one 73
days than in his own 65
days than in our own 431
days than it does now 387
days than we are now 65
days that he and his 131
days that he can not 51
days that he did not 686
days that he does not 111
days that he had had 69
days that he had not 294
days that he had read 44
days that he has not 56
days that he may see 209
days that he was going 93
days that he was not 228
days that he was with 44
days that it can not 70
days that it did not 149
days that it does not 88
days that it was not 242
days that no one can 46
days that the man who 207
days that the war was 46
days that we are not 50
days that we can not 201
days that we did not 272
days that we may get 401
days they do not get 46
days was on his way 73
days was the man who 51
days with mr and mrs 43
days with the idea that 59
days with the man she 74
days with the man who 45
days with the old man 62
days with us and then 54
days you do not get 102
days you do not hear 58
days you do not see 74
dealing and to let you 77
dealing day by day with 219
dealing day in and day 86
dealing day to day with 47
dealing one by one with 146
dealing one on one with 63
dealing them as they had 49
dealing with an area that 391
dealing with an art that 120
dealing with an idea and 44
dealing with an idea that 184
dealing with an old and 83
dealing with an old man 183
dealing with at any one 47
dealing with it and its 64
dealing with it and that 49
dealing with it and with 96
dealing with it are not 128
dealing with it can not 117
dealing with it did not 44
dealing with it does not 54
dealing with it than with 45
dealing with it that are 56
dealing with it was not 95
dealing with or for any 96
dealing with so that you 54
dealing with so you can 57
dealing with the art and 209
dealing with the boer war 68
dealing with the dead and 195
dealing with the deaf and 43
dealing with the death and 147
dealing with the dog that 249
dealing with the dying and 104
dealing with the earth and 106
dealing with the east and 91
dealing with the ebb and 47
dealing with the far east 1218
dealing with the fear and 100
dealing with the fear that 151
dealing with the god who 42
dealing with the head and 61
dealing with the idea that 578
dealing with the imf and 50
dealing with the ins and 41
dealing with the irs and 85
dealing with the law and 409
dealing with the long and 47
dealing with the long run 60
dealing with the man and 70
dealing with the man who 424
dealing with the men and 228
dealing with the men who 309
dealing with the near and 281
dealing with the near east 350
dealing with the new and 238
dealing with the new deal 45
dealing with the old age 42
dealing with the old and 142
dealing with the old man 142
dealing with the one and 80
dealing with the one man 71
dealing with the one who 57
dealing with the pay and 54
dealing with the plo and 48
dealing with the real and 225
dealing with the real things 61
dealing with the red man 204
dealing with the red men 271
dealing with the things that 822
dealing with the things they 53
dealing with the things you 42
dealing with the two men 52
dealing with the ups and 279
dealing with the use and 395
dealing with the war and 422
dealing with the war are 64
dealing with the war with 50
dealing with the way that 232
dealing with the way things 42
dealing with the weak and 132
dealing with us they had 45
deals may or may not 91
deals not at all with 386
deals one by one with 103
deals with an area that 264
deals with an old man 142
deals with in his own 105
deals with the age and 48
deals with the art and 324
deals with the death and 194
deals with the earth and 181
deals with the ease with 46
deals with the eye and 42
deals with the far east 41
deals with the fear that 47
deals with the how and 57
deals with the idea that 850
deals with the ins and 126
deals with the law and 346
deals with the long and 107
deals with the long run 112
deals with the man and 54
deals with the man who 232
deals with the men and 143
deals with the men who 120
deals with the near east 42
deals with the new and 119
deals with the old man 43
deals with the real and 222
deals with the things that 530
deals with the ups and 67
deals with the use and 622
deals with the war and 194
deals with the way that 616
deals with the way things 126
deals with the way you 121
dealt him by his own 43
dealt not at all with 139
dealt not so with any 62
dealt one by one with 82
dealt out to all who 150
dealt out to each man 166
dealt out to her and 42
dealt out to him and 62
dealt out to him for 56
dealt out to him with 72
dealt out to men who 41
dealt out to one and 98
dealt out to them and 69
dealt out to them was 50
dealt out to them with 131
dealt with as his own 40
dealt with as one and 79
dealt with as one not 62
dealt with as one who 121
dealt with as set out 77
dealt with as they are 488
dealt with as they had 162
dealt with as they may 210
dealt with as they saw 79
dealt with as they see 41
dealt with at all and 65
dealt with at any one 240
dealt with at his own 90
dealt with at one and 85
dealt with by any one 523
dealt with by her own 44
dealt with by him and 140
dealt with by him with 71
dealt with by his own 148
dealt with by its own 137
dealt with by law and 103
dealt with by men who 200
dealt with by one and 74
dealt with by one man 63
dealt with by one who 183
dealt with by our own 66
dealt with by them and 71
dealt with by this act 189
dealt with by this law 84
dealt with by using one 41
dealt with by using two 47
dealt with if they are 285
dealt with if you are 102
dealt with in all its 403
dealt with in any one 515
dealt with in any way 951
dealt with in her own 67
dealt with in his own 315
dealt with in its own 743
dealt with in one and 82
dealt with in one day 75
dealt with in one way 897
dealt with in one year 73
dealt with in our own 154
dealt with in that way 1057
dealt with in that year 43
dealt with in them are 48
dealt with in this act 463
dealt with in this and 996
dealt with in this area 132
dealt with in this law 105
dealt with in this new 111
dealt with in this one 111
dealt with in this poem 51
dealt with in this sub 46
dealt with in this way 7954
dealt with is one that 236
dealt with on her own 46
dealt with on his own 121
dealt with on its own 2325
dealt with so far and 72
dealt with so far are 450
dealt with so far has 102
dealt with so that they 140
dealt with so that you 40
dealt with the art and 50
dealt with the dead and 435
dealt with the far east 179
dealt with the idea that 402
dealt with the law and 97
dealt with the man and 42
dealt with the man who 100
dealt with the men and 51
dealt with the men who 100
dealt with the old man 53
dealt with the one who 43
dealt with the things that 178
dealt with the two men 44
dealt with the ups and 55
dealt with the use and 90
dealt with the war and 122
dealt with the way that 127
deaths due to old age 71
deaths may or may not 68
debt and it was not 42
debt and to pay for 117
debt due in one year 145
debt due to god and 91
debt due to him and 155
debt due to him for 134
debt due to him has 49
debt due to him was 57
debt due to them for 59
debt may be set off 145
debt may or may not 183
debt out of his own 357
debt out of its own 88
debt owing to our god 100
debt that he and his 55
debt that he can not 118
debt that he did not 132
debt that he does not 50
debt that is due and 77
debt that is not due 76
debt that it can not 103
debt that the old owe 91
debt that we all owe 108
debt that we can not 101
debt that we owe them 51
debt was or was not 45
debt with the imf and 46
deck arm in arm with 102
deck one by one and 41
deck was so hot that 119
deck was so low that 49
deed and of this act 60
deed and the doer are 79
deed for the day and 226
deed for the use and 123
deed may or may not 69
deed that he did not 61
deed that it was not 46
deem that he was old 94
deep and he did not 59
deep and it did not 42
deep and it was not 68
deep and so dead that 61
deep and so long that 65
deep and the going was 41
deep cut in his head 149
deep cut on her head 47
deep cut on her leg 40
deep cut on his arm 84
deep cut on his head 204
deep cut on his leg 45
deep fear of not being 45
deep fry in hot oil 218
deep joy to see and 55
deep red at one end 52
deep set in his head 474
deep that he can not 266
deep that he did not 729
deep that he does not 76
deep that he had not 144
deep that he was not 115
deep that it can not 2077
deep that it did not 294
deep that it does not 185
deep that it may not 53
deep that it was not 246
deep that it was with 49
deep that no one can 157
deep that no one had 51
deep that no one has 66
deep that the men had 49
deep that the sun can 42
deep that we are not 133
deep that we can not 1055
deep that we did not 42
deep things of god and 515
deep things of god are 237
deep things of god can 78
deep things of god that 64
deep things of god with 61
deer and the bear and 61
deer and the elk and 58
deer and the pig and 307
deer and the pig had 45
deer going to and fro 85
deer hung at one end 42
deer with the bow and 140
defy both the law and 46
defy him or any one 77
defy him to act for 47
defy him to fix any 101
defy him to say six 55
defy them to say that 69
defy you or any man 90
defy you to get out 95
defy you to say that 523
defy you to say you 98
deny both the one and 73
deny her the man she 57
deny his or her own 240
deny that by this act 88
deny that he and his 188
deny that he did not 211
deny that he did this 46
deny that he does all 42
deny that he does not 92
deny that he does things 69
deny that he had any 1062
deny that he had had 281
deny that he had his 72
deny that he had met 95
deny that he had not 68
deny that he had one 42
deny that he had read 41
deny that he had them 47
deny that he had this 77
deny that he has any 719
deny that he has had 169
deny that he has his 101
deny that he has not 60
deny that he was being 43
deny that he was both 49
deny that he was doing 144
deny that he was god 106
deny that he was going 51
deny that he was her 46
deny that he was not 171
deny that he was one 349
deny that he was then 209
deny that he was with 67
deny that if you can 46
deny that in all this 66
deny that in his own 51
deny that in this way 51
deny that it did not 96
deny that it does not 145
deny that it had any 357
deny that it had had 50
deny that it had its 42
deny that it had not 64
deny that it has any 1375
deny that it has had 147
deny that it has its 174
deny that it has not 109
deny that it has one 65
deny that it has this 75
deny that it may not 47
deny that it was all 133
deny that it was and 73
deny that it was any 65
deny that it was bad 64
deny that it was due 64
deny that it was for 67
deny that it was god 58
deny that it was her 69
deny that it was his 383
deny that it was not 181
deny that it was one 75
deny that it was our 107
deny that it was she 50
deny that it was this 83
deny that it was with 100
deny that it was you 74
deny that no one plea 44
deny that the act was 127
deny that the earth was 66
deny that the east has 125
deny that the law has 72
deny that the law was 78
deny that the man had 98
deny that the man was 118
deny that the man who 256
deny that the men who 74
deny that the new deal 63
deny that the pig and 40
deny that the son was 57
deny that the two are 170
deny that the war had 75
deny that the war has 51
deny that the war was 133
deny that we are all 177
deny that we are not 75
deny that we are now 75
deny that we can and 69
deny that we can not 167
deny that we can say 43
deny that we had any 55
deny them if they are 50
deny them the use and 45
deny who we are and 59
depth and in all its 104
depth can be read off 74
depth may or may not 60
depth that he had his 46
depth that it can not 110
depth that the eye can 56
depth that we can not 44
desk and he did not 84
desk and the two men 88
desk but he did not 79
desk day in and day 108
desk that he did not 65
desk that he was not 41
desk that is too low 51
desk was at one end 73
diary for the new year 59
diary out of her bag 46
diary that he and his 198
diary that he did not 718
diary that he had had 167
diary that he had met 85
diary that he had not 164
diary that he had read 156
diary that he was not 343
diary that it was his 43
diary that it was not 69
dick going in and out 45
died and he and his 218
died and he did not 484
died and he does not 50
died and he had not 231
died and he has not 51
died and he was going 48
died and he was not 125
died and he was now 80
died and it did not 80
died and it was all 54
died and it was his 44
died and it was not 203
died and it was then 73
died and it was too 57
died and no one had 198
died and no one has 70
died and no one was 105
died and so did his 92
died and so had his 45
died and the air was 70
died and the boy had 42
died and the boy was 158
died and the man was 41
died and the man who 50
died and the new one 254
died and the old man 85
died and the one who 113
died and the son was 61
died and the war was 51
died and we did not 144
died but he did not 133
died but he was not 41
died but it was not 57
died for me and all 52
died for me and for 169
died for me and that 357
died for me and you 145
died for my sin and 47
died for us all and 47
died for us and for 160
died for us and has 64
died for us and now 62
died for us and our 48
died for us and that 213
died for us and was 271
died for us and who 120
died for us men and 85
died not of old age 71
died not so long ago 934
died one by one and 114
died out in all but 93
died out in our own 115
died out in this area 41
died out of both men 42
died out of him and 107
died out of his ears 94
died out of his own 68
died out of its own 144
died out of our ears 58
died out of them and 52
died out on its own 78
died out so long ago 51
died out to this day 179
died that he did not 93
died that he had not 63
died with the man who 111
died with the men who 90
died with the old man 62
dies and he does not 86
dies and the new man 121
dies and the new one 48
dies and we can not 219
dies out of its own 70
dies out of them and 123
dies with the dying sun 479
diet and it does not 42
diet and to see that 40
diet are to this day 97
diet day in and day 54
diet low in fat and 1645
diet low in fat but 48
diet low in fat may 52
diet low in meat and 58
diet may be all that 236
diet may or may not 128
diet that is not too 56
diet that is too low 110
dine out on this for 70
dine with me one day 203
dine with me that day 408
dine with me this day 147
dine with mr and mrs 67
dine with the man that 53
dine with us now and 133
dine with us one day 97
dine with us that day 137
dine with us this day 72
dining area at one end 351
dining with me one day 76
dining with mr and mrs 60
dining with us one day 41
dirt out of them and 46
disc may or may not 97
dish with the oil and 43
disk may or may not 115
dive for it and got 66
docs not in any way 534
dogs and he was not 45
dogs and the bear and 120
dogs and the men who 47
dogs and the one with 43
dogs being so fat that 42
dogs can do with him 81
dogs may or may not 52
dogs out of his way 83
dogs ran in and out 160
dogs ran to and fro 42
dogs run in and out 153
dogs that do not get 43
dogs that he did not 105
dole out to them any 109
done all he can and 83
done all he can for 349
done all he can with 58
done all he was going 51
done all in one day 191
done all it can and 69
done all it can for 324
done all of that and 97
done all of that for 68
done all of this and 135
done all of this for 223
done all of this with 104
done all the bad things 75
done all the things for 44
done all the things she 291
done all the things that 2508
done all the things they 326
done all the things you 347
done all we can and 148
done all we can for 1041
done all we can now 56
done all we can with 109
done and am doing all 101
done and am now doing 42
done and he can not 67
done and he did not 271
done and he does not 81
done and he had not 60
done and he was not 134
done and if they are 50
done and if you are 62
done and in this way 86
done and is doing all 211
done and is doing and 201
done and is doing for 1719
done and is doing his 88
done and is doing its 122
done and is doing now 53
done and is doing that 57
done and is doing with 107
done and is not being 41
done and is not doing 55
done and is now being 156
done and is now doing 460
done and it can not 253
done and it did not 103
done and it does not 166
done and it was all 99
done and it was going 59
done and it was not 290
done and it was now 72
done and it was our 66
done and it was too 121
done and no one can 92
done and no one was 128
done and of all that 58
done and the man who 106
done and the men had 62
done and the men who 61
done and the old man 45
done and the sun was 47
done and the things she 47
done and the things that 622
done and the things they 80
done and the things you 55
done and the two men 53
done and the way she 68
done and the way that 123
done and the way they 157
done and the way things 46
done and the way you 77
done and to ask for 93
done and to pay for 42
done and to say that 40
done and to see that 260
done and we are for 140
done and we are going 54
done and we are now 45
done and we can not 220
done and we did not 95
done any of that for 57
done any thing for god 53
done any thing for her 73
done any thing for him 129
done any thing for his 41
done any thing for them 52
done any thing for you 69
done any thing that had 74
done any thing that may 64
done any thing that was 196
done both by men and 119
done both in and out 96
done both on and off 43
done both the one and 129
done both to god and 63
done both to him and 97
done both to you and 104
done but he did not 161
done but he was not 40
done but it did not 100
done but it does not 85
done but it was not 167
done but it was too 53
done but to let her 95
done but to let him 78
done but to let them 76
done but to see him 151
done but to set out 53
done but to sit and 65
done but to try and 60
done day by day and 68
done day by day for 54
done day in and day 233
done for he does not 52
done for it all that 112
done for it and its 97
done for me all that 391
done for me all they 46
done for me and all 215
done for me and for 1008
done for me and how 251
done for me and that 193
done for me and this 41
done for me and with 43
done for me that day 49
done for me that you 49
done for me this day 177
done for me this year 133
done for so long and 67
done for so long that 257
done for the boy who 68
done for the day and 564
done for the day with 59
done for the dead and 44
done for the dead man 44
done for the deaf and 59
done for the dog and 72
done for the dying man 51
done for the east end 136
done for the far east 43
done for the man she 42
done for the man who 501
done for the men and 82
done for the men who 93
done for the old man 135
done for the one who 311
done for the use and 72
done for us all that 366
done for us and all 139
done for us and for 504
done for us and how 175
done for us and not 54
done for us and our 197
done for us and that 98
done for us and with 55
done for us than for 65
done for us this day 107
done for us this year 61
done had he not had 65
done had he not met 64
done has or has not 205
done him at his death 48
done him in his own 62
done his or her job 504
done his or her own 82
done his or her way 101
done may be read with 96
done may or may not 130
done not by him but 84
done not by one man 53
done not by them but 40
done not so long ago 253
done one of two things 1028
done one or two things 258
done one thing for her 42
done one thing for him 75
done one thing that was 41
done out of fear and 65
done out of fear that 204
done out of her own 58
done out of his own 239
done out of our own 43
done out of zeal for 40
done than if they had 61
done than is now being 58
done than to get him 40
done that he can not 115
done that he did not 1357
done that he does not 66
done that he had not 201
done that he has not 104
done that he may not 83
done that he was not 78
done that if she did 66
done that if she had 270
done that if she was 56
done that if they had 183
done that if you had 217
done that in any way 55
done that in his own 43
done that is not being 109
done that it can not 94
done that it did not 66
done that it does not 219
done that it was not 147
done that of his own 113
done that on her own 109
done that on his own 164
done that to her and 43
done that to him and 61
done that to this day 83
done that we are not 40
done that we can not 165
done that we did not 213
done them by his own 56
done them or that our 91
done things he did not 70
done things he had not 62
done things he was not 48
done things in that way 44
done things in this way 42
done things on his own 42
done things the way they 70
done things to her that 153
done things to him that 52
done things we are not 44
done this as cut out 43
done this by his own 100
done this by our own 64
done this he can not 55
done this he was not 96
done this if she had 119
done this if they had 300
done this if you had 149
done this in his own 144
done this in its own 58
done this of her own 58
done this of his own 172
done this on her own 157
done this on his own 464
done this on its own 63
done this on our own 66
done this or had not 48
done this or that and 102
done this or that for 140
done this or that way 60
done this so that they 44
done this so that you 100
done this thing and that 94
done this thing for them 55
done this thing for you 40
done this thing long ago 46
done this to her and 150
done this to her own 77
done this to her was 42
done this to him and 179
done this to his own 82
done this to you and 97
done this we can not 76
done this we can then 75
done was in any way 43
done was or was not 95
done was to ask for 89
done was to bring all 44
done was to cut off 86
done was to cut out 40
done was to deal with 43
done was to fan him 249
done was to get her 51
done was to get him 61
done was to get our 46
done was to get out 190
done was to get rid 303
done was to get them 52
done was to let him 56
done was to let them 41
done was to put his 53
done was to put them 107
done was to say that 151
done was to see that 210
done was to sit and 52
done was to try and 224
done with an art and 45
done with an ease and 89
done with an eye for 97
done with an old man 46
done with it all and 235
done with it all for 43
done with it all she 40
done with it all that 44
done with it and get 223
done with it and how 105
done with it and put 42
done with it and she 51
done with it and that 63
done with it and then 92
done with it and you 48
done with it for all 132
done with it for now 87
done with it for one 56
done with it than with 67
done with or for its 114
done with or for them 50
done with so that she 46
done with the aid and 78
done with the bow and 87
done with the dead and 52
done with the dear boy 56
done with the earth for 69
done with the ease and 155
done with the head and 96
done with the idea that 1437
done with the job and 55
done with the man that 41
done with the man who 291
done with the men and 52
done with the men who 90
done with the old and 53
done with the old man 197
done with the old one 309
done with the pen and 85
done with the six new 60
done with the things they 41
done with the two men 51
done with the war and 80
done with us and with 60
done year in and year 78
door all the way and 578
door all the way for 42
door and an old man 100
door and as she did 77
door and do not let 359
door and go out and 55
door and he and his 79
door and he can not 55
door and he did not 392
door and he does not 87
door and he got out 41
door and he had not 85
door and he let her 42
door and he put his 75
door and he saw her 215
door and he saw that 128
door and he was not 141
door and in his car 43
door and it did not 149
door and it does not 182
door and it was all 67
door and it was not 331
door and no man can 175
door and no one can 52
door and no one had 41
door and no one was 114
door and on her way 285
door and on his way 487
door and on our way 61
door and the air was 71
door and the key was 42
door and the man was 63
door and the man who 108
door and the old man 248
door and the one who 43
door and the sun was 92
door and the two men 908
door and to her car 75
door and to his car 105
door and to his own 44
door and we can not 42
door and we did not 171
door and we got out 137
door and we set off 56
door and we set out 74
door arm in arm with 58
door but he did not 353
door but he was not 65
door but he was too 50
door but it did not 265
door but it does not 50
door but it was not 83
door but it was too 113
door but no one was 91
door for me and led 44
door for me and let 46
door for me and then 155
door for so long that 86
door for the cat and 59
door for the man who 47
door for the old man 134
door for the two men 82
door for us and then 47
door had as yet not 53
door hung by one hinge 263
door hung on one hinge 197
door may or may not 121
door near the east end 65
door near the far end 61
door out of his way 57
door that he can not 49
door that he did not 237
door that he does not 61
door that he had not 164
door that he was going 51
door that he was not 152
door that it was not 120
door that no man can 170
door that no one can 327
door that no one had 50
door that the gas was 79
door that we may not 61
door was an old man 71
door was at one end 168
door was so low that 807
door was the man who 40
door with my key and 172
door with my own key 150
door with the big key 132
door with the key and 242
door with the key she 212
door with the key that 566
door with the old man 69
dose may be all that 142
dose may be too low 77
dose may or may not 41
dose that is too low 114
dost lay on men with 108
dots may or may not 56
down all in his path 56
down all in its path 45
down all of you and 164
down all on its own 41
down all the bad things 105
down all the day long 64
down all the men who 41
down all the things she 268
down all the things that 2337
down all the things they 390
down all the things you 2822
down all the way and 914
down all the way with 112
down all we say and 40
down and as she did 113
down and at his ease 55
down and be with her 350
down and be with him 87
down and be with them 87
down and be with you 139
down and do not get 673
down and do not let 497
down and do not say 293
down and do not try 140
down and do not you 49
down and do this now 123
down and eat with her 171
down and eat with him 847
down and eat with them 1056
down and eat with you 67
down and go out and 205
down and go out with 56
down and go with him 54
down and go with them 332
down and go with you 127
down and he and his 270
down and he can not 457
down and he did not 1942
down and he does not 382
down and he had had 110
down and he had his 112
down and he had not 254
down and he has not 90
down and he put his 250
down and he saw his 86
down and he saw that 142
down and he was being 46
down and he was dead 45
down and he was going 191
down and he was not 601
down and he was out 104
down and if you are 110
down and if you can 52
down and in and out 3460
down and in this way 236
down and it can not 202
down and it did not 476
down and it does not 456
down and it was all 327
down and it was going 89
down and it was not 1214
down and it was now 102
down and it was then 172
down and it was this 40
down and it was too 250
down and no one can 166
down and no one had 131
down and no one was 396
down and so did not 96
down and the air had 57
down and the air was 753
down and the area was 56
down and the car was 103
down and the day was 338
down and the ears lying 55
down and the earth was 54
down and the heat was 50
down and the man was 103
down and the man who 176
down and the men and 40
down and the men had 167
down and the men who 101
down and the new one 713
down and the old man 430
down and the one who 126
down and the sky was 799
down and the sun was 388
down and the two men 498
down and to and fro 2042
down and to say that 41
down and to see that 41
down and up and out 44
down and up and then 42
down and we all got 43
down and we all had 150
down and we are all 119
down and we are going 119
down and we are not 127
down and we can all 42
down and we can get 186
down and we can not 685
down and we can see 153
down and we did not 552
down and we had not 106
down and we had our 44
down any of his own 65
down arm in arm with 94
down atp to adp and 53
down bit by bit and 184
down both of you and 81
down both the east and 194
down but he can not 106
down but he did not 806
down but he does not 104
down but he had not 49
down but he was not 286
down but he was too 44
down but it can not 135
down but it did not 484
down but it does not 191
down but it had not 40
down but it was not 397
down but it was too 162
down but no one was 56
down but the sky was 119
down but we are not 40
down but we can not 42
down but we did not 47
down day by day all 41
down day by day and 220
down day by day for 80
down dead if she had 53
down due to old age 85
down each in his own 44
down each to his own 43
down for me and then 40
down for my god and 254
down for my own use 158
down for sea and air 204
down for so long and 60
down for so long that 551
down for the day and 1101
down for the day with 155
down for the long run 121
down for the man who 48
down for the new year 47
down for the song that 135
down goes the big one 110
down goes the wit that 210
down her tea cup and 163
down his or her own 711
down his tea cup and 51
down low in her seat 110
down low in his seat 224
down low on her head 50
down low on his head 522
down may or may not 156
down near the bed and 137
down near the earth and 47
down near the far end 44
down near the old man 50
down not so long ago 97
down off the bar and 51
down off the bed and 922
down off the box and 189
down off the bus and 153
down off the car and 139
down off the log and 95
down off the seat and 234
down one by one all 48
down one by one and 1603
down one by one for 49
down one by one with 478
down one of her own 192
down one of his men 99
down one of his old 44
down one of his own 1002
down one of its own 176
down one of its two 109
down one of our men 63
down one of our own 298
down one of them and 421
down one of them with 245
down one or two things 428
down one thing that you 291
down one thing you can 40
down out of fear and 42
down out of fear that 58
down out of his bed 43
down out of his cab 49
down out of his death 86
down out of his own 58
down out of his seat 61
down out of his way 80
down out of that and 42
down ten of you for 84
down that he can not 265
down that he did not 790
down that he does not 241
down that he had not 281
down that he has not 41
down that he was going 141
down that he was not 532
down that he who had 66
down that it can not 485
down that it did not 201
down that it does not 356
down that it was all 52
down that it was for 100
down that it was his 186
down that it was not 950
down that no man can 73
down that no man has 105
down that no one can 271
down that no one may 100
down that no one was 410
down that no one who 153
down that the man who 159
down that thing that you 62
down that we are not 144
down that we can not 259
down that we did not 116
down things as they are 44
down two of his long 52
down two of his men 51
down two of our men 40
down two of them and 279
down two of them with 111
down was the one that 53
down with an air that 99
down with an old and 101
down with an old man 94
down with it and then 45
down with it and was 146
down with it near his 89
down with me and bring 97
down with me and get 153
down with me and let 431
down with me and say 208
down with me and see 305
down with me and try 97
down with me now and 139
down with me one day 81
down with my dad and 55
down with my pen and 130
down with my son and 123
down with the boy and 249
down with the car and 52
