do and perform the services 65
do not combine at ordinary 52
do not command the attention 167
do not command the services 45
do not commend an aspirant 40
do not compare in accuracy 94
do not compare in interest 43
do not compare the relative 46
do not compose the majority 48
do not concern me directly 41
do not concern the business 50
do not concern the historian 47
do not concern the immediate 166
do not concern the specific 42
do not concern us directly 358
do not condemn the original 44
do not condemn the practice 115
do not condone the practice 208
do not conduct an electric 402
do not conduct the electric 321
do not confirm the diagnosis 182
do not confirm the original 48
do not confirm the presence 240
do not confirm the suspicion 53
do not conform to accepted 681
do not conform to american 161
do not conform to chemical 81
do not conform to commonly 41
do not conform to contract 158
do not conform to cultural 178
do not conform to dominant 185
do not conform to economic 77
do not conform to expected 143
do not conform to ordinary 95
do not conform to patterns 108
do not conform to physical 83
do not conform to prevailing 121
do not conform to societal 286
do not conform to specific 141
do not conform to standard 1043
do not confuse the confused 91
do not connect the happenings 50
do not consist of discrete 91
do not consist of distinct 60
do not consist of isolated 105
do not consist of physical 61
do not consist of separate 66
do not consist of straight 41
do not consume an adequate 68
do not consume the products 84
do not contain an adequate 142
do not contain an auxiliary 65
do not contain an explicit 455
do not contain an internal 84
do not contain so frequent 75
do not contain the chemical 42
do not contain the complete 232
do not contain the critical 78
do not contain the detailed 92
do not contain the elements 320
do not contain the essential 193
do not contain the expected 105
do not contain the faintest 43
do not contain the internal 41
do not contain the original 268
do not contain the provision 63
do not contain the quantity 54
do not contain the relevant 91
do not contain the required 485
do not contain the selected 51
do not contain the sequence 44
do not contain the smallest 126
do not contain the specific 156
do not contest the validity 134
do not control or dominate 44
do not control the decisions 43
do not control the direction 78
do not control the economic 47
do not control the movement 43
do not control the operation 42
do not control the selection 66
do not control the situation 159
do not control the symptoms 69
do not control the universe 78
do not convict the innocent 167
do not correct the situation 93
do not correct the underlying 554
do not deliver as promised 90
do not deliver the expected 200
do not deliver the promised 169
do not deliver the required 63
do not deplore the massacre 40
do not deprive an american 50
do not descend to children 61
do not deserve the attention 283
do not deserve the benefits 84
do not deserve the contempt 46
do not deserve the reproach 137
do not deserve the smallest 97
do not deserve the treatment 245
do not deserve to announce 48
do not deserve to continue 71
do not despair of converting 65
do not despair of convincing 388
do not despair of succeeding 161
do not despair of supporting 95
do not despair of ultimate 70
do not despair of witnessing 55
do not despair of yourself 77
do not despise the chastening 821
do not despise the goodness 77
do not despise the pleasures 47
do not destroy the authority 100
do not destroy the contents 41
do not destroy the essential 180
do not destroy the identity 122
do not destroy the original 154
do not destroy the property 56
do not destroy the prophets 46
do not destroy the symmetry 52
do not destroy the underlying 45
do not destroy the validity 158
do not develop an adequate 97
do not develop an attitude 47
do not develop an immunity 51
do not develop an interest 60
do not develop as expected 79
do not develop in children 47
do not develop in isolation 691
do not develop in parallel 162
do not develop in patients 53
do not develop in response 53
do not develop the capacity 234
do not develop the clinical 53
do not develop the condition 84
do not develop the disorder 276
do not develop the symptoms 74
do not develop the syndrome 75
do not develop to maturity 136
do not discuss my business 42
do not discuss my patients 88
do not discuss my personal 114
do not discuss the evidence 52
do not discuss the internal 70
do not discuss the possible 90
do not discuss the potential 42
do not discuss the problems 178
do not discuss the questions 90
do not discuss the relative 58
do not discuss the situation 80
do not discuss the specific 92
do not discuss the treatment 45
do not discuss the validity 52
do not disdain to surround 42
do not dislike the speeches 87
do not display the expected 126
do not display the required 42
do not display the symptoms 60
do not dispute the accuracy 83
do not dispute the assertion 69
do not dispute the authority 75
do not dispute the district 46
do not dispute the evidence 60
do not dispute the validity 289
do not distort the original 67
do not distort the relative 43
do not disturb the ceremony 88
do not disturb the essential 59
do not disturb the habitual 83
do not disturb the ordinary 88
do not disturb the original 59
do not disturb the prevailing 58
do not disturb the underlying 87
do not divulge the contents 45
do not embrace the christian 52
do not embrace the doctrine 48
do not embrace the prevailing 59
do not endanger the security 74
do not endanger the survival 63
do not enhance the prestige 47
do not entitle the employer 41
do not examine the contents 62
do not examine the evidence 43
do not examine the specific 41
do not exclaim so violently 49
do not exclude the diagnosis 698
do not exclude the formation 44
do not exclude the operation 72
do not exclude the possible 218
do not exclude the presence 606
do not exhaust the category 217
do not exhaust the contents 116
do not exhaust the economic 44
do not exhaust the elements 45
do not exhaust the evidence 110
do not exhaust the examples 40
do not exhaust the functions 59
do not exhaust the infinite 43
do not exhaust the interest 65
do not exhaust the possible 1607
do not exhaust the potential 514
do not exhaust the problems 181
do not exhaust the questions 75
do not exhaust the relevant 115
do not exhaust the richness 81
do not exhaust the spectrum 48
do not exhaust the totality 87
do not exhaust the universe 216
do not exhaust the variations 48
do not exhibit an increased 194
do not exhibit the complete 83
do not exhibit the dramatic 54
do not exhibit the expected 454
do not exhibit the needless 41
do not exhibit the negative 109
do not exhibit the ordinary 87
do not exhibit the patterns 44
do not exhibit the physical 40
do not exhibit the property 108
do not exhibit the required 175
do not exhibit the symmetry 44
do not exhibit the symptoms 108
do not exhibit the tendency 48
do not explain the apparent 107
do not explain the complete 43
do not explain the dramatic 54
do not explain the dynamics 91
do not explain the formation 62
do not explain the increased 186
do not explain the majority 76
do not explain the movement 50
do not explain the observed 593
do not explain the original 48
do not explain the patterns 46
do not explain the physical 86
do not explain the presence 212
do not explain the reduction 43
do not explain the relative 62
do not explain the situation 88
do not explain the specific 119
do not explain the underlying 211
do not explain the variations 102
do not exploit the potential 118
do not express an interest 86
do not express it directly 47
do not express the absolute 41
do not express the essential 41
do not express the intended 40
do not express the intention 62
do not express the personal 51
do not express the receptor 87
do not express the relations 50
do not express the relative 40
do not express the specific 42
do not forsake the assembling 156
do not fulfill the condition 166
do not fulfill the criterion 91
do not fulfill the functions 53
do not fulfill the required 42
do not function as expected 161
do not function as intended 367
do not function as isolated 89
do not function as separate 134
do not function in isolation 1431
do not furnish an absolute 75
do not furnish an accurate 59
do not furnish an adequate 246
do not furnish an instance 140
do not furnish the education 91
do not furnish the elements 63
do not furnish the materials 42
do not furnish the required 230
do not imagine to yourself 47
do not imitate the ancients 60
do not improve as expected 49
do not improve by practice 51
do not improve the accuracy 81
do not improve the condition 162
do not improve the economic 47
do not improve the situation 405
do not include an adequate 106
do not include an adoptive 49
do not include an analysis 164
do not include an estimate 133
do not include an explicit 306
do not include an extension 124
do not include an interest 237
do not include the accounts 73
do not include the american 122
do not include the authority 64
do not include the benefits 85
do not include the brackets 50
do not include the business 100
do not include the capacity 46
do not include the category 86
do not include the children 172
do not include the complete 142
do not include the detailed 96
do not include the district 42
do not include the economic 62
do not include the elements 46
do not include the enormous 150
do not include the exercise 41
do not include the expenses 468
do not include the extension 60
do not include the external 78
do not include the financial 90
do not include the formation 49
do not include the hundreds 253
do not include the identity 44
do not include the increased 105
do not include the indirect 196
do not include the informal 52
do not include the interest 415
do not include the internal 68
do not include the japanese 41
do not include the majority 127
do not include the military 261
do not include the negative 45
do not include the numerous 328
do not include the operation 83
do not include the ordinary 94
do not include the original 166
do not include the payments 58
do not include the personal 133
do not include the physical 54
do not include the possible 118
do not include the potential 207
do not include the practice 47
do not include the presence 76
do not include the pressure 112
do not include the proceeds 70
do not include the property 89
do not include the provision 259
do not include the purchase 156
do not include the questions 79
do not include the quotation 118
do not include the receipts 52
do not include the relevant 44
do not include the rendition 60
do not include the required 71
do not include the revenues 63
do not include the salaries 113
do not include the services 110
do not include the specific 128
do not include the standard 123
do not include the students 57
do not include the thickness 45
do not include the thousands 417
do not include the transfer 59
do not include the variables 42
do not increase as expected 52
do not increase in quantity 52
do not increase in response 157
do not increase in severity 95
do not increase in thickness 306
do not increase or diminish 107
do not increase the accuracy 82
do not increase the activity 50
do not increase the benefits 43
do not increase the capacity 148
do not increase the excretion 51
do not increase the goodness 47
do not increase the potential 257
do not increase the pressure 68
do not increase the quantity 237
do not increase the response 59
do not increase the secretion 89
do not increase the taxpayer 46
do not indulge in excesses 50
do not indulge in luxuries 45
do not indulge in personal 51
do not indulge in politics 68
do not inherit the property 95
do not inhibit the activity 135
do not inhibit the formation 66
do not inhibit the response 47
do not install the software 53
do not involve an exercise 53
do not involve an explicit 91
do not involve an extension 43
do not involve an immediate 79
do not involve the activity 56
do not involve the cerebral 53
do not involve the children 90
do not involve the complete 59
do not involve the computer 41
do not involve the counseling 68
do not involve the delivery 55
do not involve the developing 131
do not involve the exercise 397
do not involve the formation 226
do not involve the immediate 77
do not involve the internal 53
do not involve the judiciary 59
do not involve the movement 89
do not involve the operation 91
do not involve the personal 52
do not involve the physical 156
do not involve the posterior 52
do not involve the potential 60
do not involve the practice 43
do not involve the presence 84
do not involve the pressure 53
do not involve the problems 56
do not involve the processing 50
do not involve the provision 247
do not involve the purchase 157
do not involve the specific 50
do not involve the transfer 414
do not involve the underlying 107
do not justify an absolute 78
do not justify the assertion 137
do not justify the diagnosis 86
do not justify the exclusion 118
do not justify the exercise 334
do not justify the inclusion 49
do not justify the increased 118
do not justify the potential 82
do not justify the practice 50
do not justify the purchase 45
do not justify the rejection 61
do not liquefy the gelatine 82
do not neglect my property 79
do not neglect or overlook 94
do not neglect the education 57
do not neglect the physical 41
do not neglect to consider 108
do not obscure the essential 98
do not obscure the underlying 134
do not observe it asserted 45
do not observe it directly 56
do not observe or consider 151
do not observe the commands 56
do not observe the expected 41
do not observe the festival 62
do not observe the precepts 97
do not observe the religious 61
do not operate as discrete 44
do not operate as isolated 60
do not operate as separate 68
do not operate in complete 69
do not operate in isolation 3362
do not operate in parallel 85
do not operate in separate 102
do not operate on patients 67
do not overlap or conflict 66
do not perform as expected 1218
do not perform as intended 63
do not perform as promised 100
do not perform as required 66
do not perform the activity 54
do not perform the ceremony 95
do not perform the functions 370
do not perform the operation 111
do not perform the programs 52
do not perform the required 46
do not perform the services 51
do not permeate the membrane 47
do not persist in connecting 47
do not persist in unbelief 168
do not pertain to salvation 56
do not pertain to specific 65
do not perturb the observed 60
do not picture to yourself 45
do not possess an absolute 219
do not possess an accurate 85
do not possess an adequate 513
do not possess an electric 50
do not possess an elevated 46
do not possess an explicit 46
do not possess an external 53
do not possess an immortal 66
do not possess an inherent 140
do not possess an internal 99
do not possess an intuition 70
do not possess an original 40
do not possess or exercise 47
do not possess the absolute 199
do not possess the academic 87
do not possess the accuracy 41
do not possess the adequate 59
do not possess the antidote 46
do not possess the artistic 43
do not possess the authority 406
do not possess the capacity 1180
do not possess the complete 192
do not possess the concepts 45
do not possess the critical 70
do not possess the cultural 109
do not possess the detailed 79
do not possess the dramatic 44
do not possess the economic 245
do not possess the education 88
do not possess the elements 157
do not possess the emotional 94
do not possess the essential 258
do not possess the evidence 70
do not possess the facility 47
do not possess the faintest 41
do not possess the financial 262
do not possess the fullness 65
do not possess the immediate 45
do not possess the inherent 124
do not possess the instinct 194
do not possess the interest 119
do not possess the internal 67
do not possess the linguistic 70
do not possess the literary 58
do not possess the materials 147
do not possess the maturity 78
do not possess the military 68
do not possess the ordinary 113
do not possess the original 1020
do not possess the patience 75
do not possess the personal 103
do not possess the physical 366
do not possess the positive 55
do not possess the potential 228
do not possess the precision 48
do not possess the property 1854
do not possess the relevant 177
do not possess the required 2018
do not possess the specific 130
do not possess the standard 42
do not possess the symmetry 65
do not possess the ultimate 42
do not predict the direction 80
do not predict the observed 141
do not predict the presence 77
do not predict the response 45
do not predict the severity 50
do not prepare an entrance 40
do not prepare the students 58
do not present an accurate 289
do not present an adequate 136
do not present an analysis 70
do not present an argument 47
do not present an entirely 106
do not present an immediate 143
do not present an imminent 45
do not present an obstacle 200
do not present the clinical 61
do not present the complete 220
do not present the detailed 68
do not present the potential 133
do not present the problems 201
do not present the smallest 75
do not presume to approach 65
do not presume to challenge 123
do not presume to describe 61
do not presume to indicate 49
do not presume to instruct 321
do not pretend in addressing 46
do not pretend to absolute 107
do not pretend to accuracy 93
do not pretend to announce 53
do not pretend to approach 51
do not pretend to classify 47
do not pretend to complete 167
do not pretend to consider 102
do not pretend to describe 592
do not pretend to diminish 41
do not pretend to discover 202
do not pretend to disguise 71
do not pretend to estimate 291
do not pretend to evaluate 43
do not pretend to exercise 64
do not pretend to forecast 52
do not pretend to foretell 103
do not pretend to identify 40
do not pretend to imprison 62
do not pretend to indicate 135
do not pretend to instruct 137
do not pretend to maintain 130
do not pretend to prophesy 140
do not pretend to regulate 53
do not pretend to remember 364
do not pretend to repudiate 44
do not pretend to yourself 60
do not prevail in practice 85
do not prevent an employer 61
do not prevent the deduction 52
do not prevent the employer 40
do not prevent the exercise 60
do not prevent the formation 367
do not prevent the movement 63
do not prevent the operation 62
do not prevent the reckless 76
do not prevent the ultimate 51
do not proceed in isolation 44
do not proceed in parallel 103
do not proceed in straight 43
do not proceed to infinity 117
do not produce an adequate 185
do not produce an immediate 192
do not produce an increased 93
do not produce the dramatic 49
do not produce the expected 1238
do not produce the intended 366
do not produce the required 452
do not produce the response 40
do not produce the sensation 136
do not produce the symptoms 82
do not profess the christian 910
do not profess to describe 67
do not profess to dispense 40
do not profess to indicate 54
do not profess to remember 53
do not promise an agreeable 57
do not promise an immediate 53
do not promote the formation 133
do not propose as original 44
do not propose the abolition 45
do not propose to abdicate 51
do not propose to advocate 48
do not propose to approach 58
do not propose to challenge 89
do not propose to conclude 69
do not propose to consider 2011
do not propose to continue 367
do not propose to describe 1608
do not propose to disclose 59
do not propose to encumber 59
do not propose to evaluate 104
do not propose to exercise 117
do not propose to identify 84
do not propose to indicate 44
do not propose to instruct 41
do not propose to maintain 103
do not propose to multiply 49
do not propose to organize 42
do not propose to overlook 45
do not propose to postpone 58
do not propose to purchase 43
do not propose to restrict 58
do not propose to separate 114
do not propose to tolerate 138
do not propose to transfer 88
do not propose to traverse 230
do not propose to trespass 73
do not provide an absolute 343
do not provide an accurate 1768
do not provide an adequate 5927
do not provide an analysis 185
do not provide an argument 169
do not provide an economic 65
do not provide an education 45
do not provide an entirely 152
do not provide an essential 53
do not provide an estimate 295
do not provide an exception 98
do not provide an exemption 65
do not provide an explicit 407
do not provide an extension 51
do not provide an immediate 225
do not provide an overview 101
do not provide as accurate 49
do not provide as complete 58
do not provide the accuracy 102
do not provide the benefits 126
do not provide the children 47
do not provide the complete 513
do not provide the critical 50
do not provide the curative 208
do not provide the detailed 267
do not provide the economic 54
do not provide the emotional 60
do not provide the essential 170
do not provide the evidence 129
do not provide the expected 323
do not provide the facility 56
do not provide the financial 49
do not provide the guidance 40
do not provide the immediate 72
do not provide the materials 45
do not provide the physical 107
do not provide the relevant 72
do not provide the required 1415
do not provide the richness 40
do not provide the security 111
do not provide the services 214
do not provide the solutions 46
do not provide the specific 171
do not provide the stimulus 43
do not provide the students 43
do not provide the ultimate 99
do not provoke or irritate 44
do not purport to describe 268
do not purport to identify 52
do not purport to indicate 64
do not purport to regulate 77
do not purport to restrain 94
do not qualify as business 145
do not qualify as citizens 56
do not qualify as eligible 67
do not qualify as evidence 73
do not qualify as ordinary 53
do not qualify as personal 50
do not qualify as possible 48
do not qualify as property 87
do not qualify as refugees 101
do not qualify as religious 59
do not qualify as separate 42
do not question me properly 114
do not question my authority 46
do not question or challenge 230
do not question the accuracy 308
do not question the adequacy 51
do not question the assertion 91
do not question the authority 373
do not question the decisions 67
do not question the efficacy 60
do not question the judgment 103
do not question the legality 60
do not question the morality 44
do not question the personal 72
do not question the presence 63
do not question the underlying 126
do not question the validity 920
do not question the veracity 103
do not receive an adequate 722
do not receive an education 210
do not receive an expected 42
do not receive an immediate 210
do not receive the approval 66
do not receive the attention 1485
do not receive the benefits 917
do not receive the children 74
do not receive the christian 85
do not receive the communion 50
do not receive the dividend 85
do not receive the doctrine 75
do not receive the education 105
do not receive the emotional 42
do not receive the emphasis 70
do not receive the expected 226
do not receive the feedback 46
do not receive the financial 45
do not receive the interest 61
do not receive the positive 40
do not receive the proceeds 63
do not receive the promised 123
do not receive the required 316
do not receive the services 296
do not receive the stimulus 55
do not receive the treatment 736
do not reflect an absolute 46
do not reflect an accurate 117
do not reflect an adequate 51
do not reflect an economic 40
do not reflect an interest 102
do not reflect an isolated 84
do not reflect an underlying 135
do not reflect or transmit 41
do not reflect the absolute 92
do not reflect the activity 63
do not reflect the attitude 65
do not reflect the benefits 88
do not reflect the clinical 58
do not reflect the complete 169
do not reflect the concerns 102
do not reflect the cultural 120
do not reflect the dominant 91
do not reflect the dramatic 56
do not reflect the dynamics 71
do not reflect the economic 217
do not reflect the enormous 93
do not reflect the entirety 47
do not reflect the essential 78
do not reflect the expected 123
do not reflect the external 46
do not reflect the increased 187
do not reflect the inherent 51
do not reflect the interest 50
do not reflect the internal 95
do not reflect the majority 93
do not reflect the marginal 85
do not reflect the operation 59
do not reflect the original 205
do not reflect the personal 88
do not reflect the physical 94
do not reflect the policies 184
do not reflect the positions 182
do not reflect the possible 71
do not reflect the potential 380
do not reflect the presence 166
do not reflect the prevailing 120
do not reflect the problems 72
do not reflect the realities 451
do not reflect the relative 594
do not reflect the richness 97
do not reflect the scarcity 82
do not reflect the severity 114
do not reflect the situation 308
do not reflect the specific 153
do not reflect the standard 77
do not reflect the totality 105
do not reflect the ultimate 51
do not reflect the underlying 650
do not reflect the variations 58
do not relieve the condition 47
do not relieve the employer 42
do not relieve the pressure 61
do not relieve the symptoms 205
do not replace the original 121
do not require an absolute 121
do not require an abstract 92
do not require an accurate 77
do not require an advanced 132
do not require an analysis 94
do not require an argument 79
do not require an attorney 193
do not require an audience 79
do not require an auxiliary 61
do not require an education 45
do not require an employee 46
do not require an employer 156
do not require an enormous 60
do not require an estimate 56
do not require an explicit 405
do not require an extended 160
do not require an extension 74
do not require an external 751
do not require an immediate 426
do not require an internal 72
do not require an intimate 41
do not require an operation 120
do not require an operator 101
do not require as detailed 51
do not require as frequent 124
do not require my presence 66
do not require my services 73
do not require or prohibit 43
do not require the absolute 57
do not require the accuracy 72
do not require the advanced 54
do not require the approval 826
do not require the attention 382
do not require the authority 58
do not require the cessation 55
do not require the children 71
do not require the complete 206
do not require the computer 51
do not require the conscious 42
do not require the constant 308
do not require the consumer 51
do not require the customer 71
do not require the delivery 45
do not require the detailed 117
do not require the employee 126
do not require the employer 237
do not require the evidence 41
do not require the execution 49
do not require the exercise 538
do not require the explicit 219
do not require the extended 43
do not require the formation 136
do not require the frequent 63
do not require the immediate 227
do not require the inclusion 152
do not require the injection 53
do not require the insertion 71
do not require the issuance 105
do not require the landlord 95
do not require the movement 44
do not require the operation 92
do not require the operator 99
do not require the original 73
do not require the personal 146
do not require the physical 278
do not require the physician 167
do not require the precision 100
do not require the presence 2550
do not require the processing 88
do not require the proposed 173
do not require the provision 134
do not require the purchase 167
do not require the rejection 64
do not require the rigorous 42
do not require the selection 41
do not require the services 1076
do not require the specific 87
do not require the stimulus 115
do not require the students 89
do not require the synthesis 66
do not require the taxpayer 41
do not require the transfer 80
do not require the ultimate 55
do not require to consider 137
do not resolve the conflict 439
do not resolve the problems 232
do not resolve the questions 49
do not resolve the situation 66
do not resolve the underlying 259
do not respect the authority 145
do not respect the autonomy 48
do not respect the property 95
do not respect the religious 54
do not respect the sanctity 156
do not respect the vertical 77
do not respond as expected 381
do not respond by fracturing 59
do not respond to adequate 182
do not respond to androgen 43
do not respond to antigens 50
do not respond to atropine 203
do not respond to attempts 74
do not respond to auditory 44
do not respond to chemical 138
do not respond to commands 128
do not respond to counseling 45
do not respond to dopamine 139
do not respond to economic 228
do not respond to education 47
do not respond to electric 60
do not respond to estrogen 222
do not respond to exercise 66
do not respond to external 178
do not respond to hormonal 371
do not respond to increased 121
do not respond to increases 62
do not respond to internal 50
do not respond to kindness 107
do not respond to messages 68
do not respond to morphine 93
do not respond to nitrogen 40
do not respond to ordinary 317
do not respond to physical 124
do not respond to placebos 50
do not respond to positive 76
do not respond to pressure 174
do not respond to problems 48
do not respond to questions 206
do not respond to requests 185
do not respond to specific 179
do not respond to standard 1580
do not respond to steroids 791
do not respond to surgical 71
do not respond to systemic 217
do not respond to treatment 8643
do not respond to variations 45
do not restore the original 108
do not retract the assertion 59
do not retract the foreskin 42
do not reverse the direction 98
do not reverse the underlying 48
do not satisfy the appetite 73
do not satisfy the boundary 336
do not satisfy the condition 1287
do not satisfy the criterion 482
do not satisfy the critical 48
do not satisfy the customer 69
do not satisfy the equations 66
do not satisfy the essential 41
do not satisfy the original 230
do not satisfy the property 85
do not satisfy the relations 40
do not satisfy the required 356
do not satisfy the rigorous 41
do not satisfy the selection 61
do not satisfy the specific 85
do not satisfy the standard 228
do not satisfy the symmetry 43
do not satisfy the threshold 58
do not scruple to transfer 43
do not signify the presence 67
do not specify an argument 96
do not specify an explicit 142
do not specify an extension 316
do not specify the contents 68
do not specify the direction 139
do not specify the physical 48
do not specify the relative 44
do not specify the specific 59
do not succeed in abolishing 82
do not succeed in attracting 120
do not succeed in business 87
do not succeed in completing 78
do not succeed in connecting 146
do not succeed in conquering 111
do not succeed in converting 43
do not succeed in convincing 858
do not succeed in correcting 52
do not succeed in describing 45
