damn mass john and you 61
done some time ago and 67
done some very bad things 147
done some work for her 138
done some work for him 329
done some work for his 43
done some work for one 50
done some work for them 128
done some work for you 88
done some years ago with 43
done such great things for 1588
done such work with this 49
done take heed how you 43
done their best and are 72
done their best and had 90
done their best and that 139
done their best for each 81
done their best for her 108
done their best for him 464
done their best for them 77
done their best for you 47
done their duty and are 73
done their duty and had 130
done their duty and now 51
done their duty and that 250
done their part and now 62
done their part with her 60
done their work all too 134
done their work and are 146
done their work and had 165
done their work and now 68
done their work and that 137
done their work and they 40
done their work for them 286
done their work with him 62
done their work with you 47
done these great things for 86
done those very things that 51
done unto these two kings 59
done very much for him 67
done very much for them 58
done very well and are 41
done very well and had 95
done very well and has 49
done very well and that 194
done very well and was 78
done very well for her 71
done very well for him 72
done very well for his 83
done very well for one 55
done very well for that 143
done very well for them 62
done very well this year 518
done very well with her 153
done very well with him 42
done very well with his 220
done very well with our 57
done very well with that 61
done very well with them 128
done very well with this 113
done when more than one 57
done when there are two 127
done when there was not 42
done wrong when you had 81
done your best and that 132
done your best and you 62
done your best for him 132
done your duty and you 69
done your work and may 171
done your work and you 43
done your work for you 133
doom hanging over his head 44
door creak open and then 74
door down upon him with 110
door flew open and all 58
door flew open and her 135
door flew open and his 133
door flew open and one 155
door flew open and out 785
door flew open and she 380
door flew open and they 143
door flew open and two 634
door flew open with ease 182
door flung open and two 47
door hanging from one hinge 57
door having been dry for 47
door held open for her 116
door held open for him 124
door held open for them 57
door leading into her own 40
door left open for him 119
door left open for them 43
door open ready for her 49
door open till they had 57
door open when she was 100
door open when you are 44
door slam shut and then 59
door slid open and out 41
door slid open and she 193
door slid open and they 191
door slid open and two 98
door swings open and two 45
door swung open and all 40
door swung open and her 170
door swung open and his 162
door swung open and hit 57
door swung open and its 42
door swung open and one 211
door swung open and out 540
door swung open and she 828
door swung open and then 69
door swung open and they 326
door swung open and tom 44
door swung open and two 348
door swung open and with 41
door swung open for him 56
door wide open and all 47
door wide open and let 40
door wide open and then 48
door wide open and was 40
door wide open and with 60
door wide open for all 155
door wide open for any 88
door wide open for her 166
door wide open for him 92
door wide open for them 93
door wide open for you 45
door wide open with his 92
door will open and you 144
door will open for you 271
dost gaze upon with fear 128
down among other things that 168
down among those who are 104
down among those who bear 120
down even into our own 203
down even when they are 42
down from adam and eve 74
down from great men and 80
down from more than one 44
down from more than two 100
down from noah and his 109
down from over her head 40
down from over his head 350
down from their seat and 206
down from there and get 42
down from there and let 54
down from those who had 131
down full upon his head 84
down into hell for his 78
down into hell thou art 41
down into hell with him 268
down into life and not 42
down into more than one 349
down into more than two 126
down into their old rut 117
down into those that are 208
down into what was then 43
down just here and now 157
down just when they are 98
down lake erie with his 54
down many years ago and 314
down much more than that 43
down much more than they 141
down must come this elm 40
down once more and put 40
down once more and then 49
down once more with his 216
down only what you see 103
down only when they are 52
down over eyes and ears 255
down over their ears and 630
down over there and let 96
down over your ears and 75
down over your head and 164
down papa went for him 58
down rain upon his head 566
down some time ago and 128
down some years ago and 324
down their arms and all 113
down their arms and are 299
down their arms and ask 70
down their arms and beg 141
down their arms and cry 98
down their arms and end 59
down their arms and fly 188
down their arms and for 47
down their arms and going 177
down their arms and had 178
down their arms and let 82
down their arms and not 170
down their arms and pay 43
down their arms and put 86
down their arms and ran 1401
down their arms and run 384
down their arms and sue 119
down their arms and that 215
down their arms and then 127
down their arms and they 181
down their arms for fear 43
down their arms than they 81
down their arms that they 75
down their eyes and sat 290
down their guns and ran 368
down their guns and run 105
down their hair and put 195
down their heads and ran 51
down their heads for him 99
down their heads with all 59
down their life for him 49
down their life for you 44
down their rods and they 47
down their sail and lay 116
down there among you who 74
down there last year for 115
down there some day and 40
down there till you see 99
down there when she was 50
down three ways you can 102
down upon buck with all 135
down upon more than one 115
down upon those who are 711
down upon those who did 191
down upon those who had 484
down upon those who sit 50
down upon what she was 92
down upon your head and 151
down upon your own head 162
down very well with him 46
down very well with his 54
down well over his ears 143
down your arms and out 461
down your arms and you 114
down your back and you 57
down your face and you 45
down your ideas and then 143
down your legs and out 149
down your life for her 116
down your life for him 115
down your life for his 97
down your life for them 130
down your tears and hie 114
draw away from her and 71
draw away from him and 124
draw back from him and 64
draw back their ears and 45
draw back when they are 97
draw down upon her head 63
draw down upon his head 212
draw from more than one 429
draw nigh unto god with 242
draw nigh unto him with 47
draw nigh unto thee with 59
draw nothing more than you 47
draw only what you see 109
draw rein till they had 42
draw tears from any man 51
draw upon more than one 472
draw upon those who are 56
draw upon when they are 51
dread hanging over him but 71
dread hark back for one 45
dread much more than death 82
dread none more than that 45
dream come true and she 51
dream come true for all 116
dream come true for any 157
dream come true for both 121
dream come true for her 341
dream come true for him 344
dream come true for his 40
dream come true for them 245
dream come true for this 56
dream come true for you 157
drew away from her and 838
drew away from her with 105
drew away from him and 1420
drew away from him she 41
drew away from him with 289
drew away from them and 78
drew back from her and 236
drew back from her with 184
drew back from him and 396
drew back from him with 453
drew back from his own 50
drew back from that long 95
drew back when she saw 121
drew back when they saw 224
drew down along with them 80
drew down upon him that 93
drew down upon his head 369
drew forth from all new 45
drew from more than one 62
drew lots among them who 204
drew tears from all that 243
drew tears from all who 228
drew upon more than one 57
drop away from him and 94
drop back into her lap 146
drop back into his lap 42
drop back into his old 139
drop back into his own 43
drop back into his seat 58
drop down upon him and 44
drop into town and spy 126
drop over those that are 44
drop their guns and run 111
dull eyes when she did 68
dull wits wish they had 92
during early life and then 72
during full moon and new 61
during many years for his 47
during many years for this 128
during their last war with 72
during their stay with him 117
during their talk she had 84
during their time with you 59
during these days and that 100
during these days off that 63
during these days that are 496
during these days that she 89
during these days was not 71
during these days was one 89
during these days was that 92
during these years and for 153
during these years and had 115
during these years and has 67
during these years and his 92
during these years and how 55
during these years and its 59
during these years and not 40
during these years and that 542
during these years and they 57
during these years and this 53
during these years and was 263
during these years and who 88
during these years are not 133
during these years can not 251
during these years did not 543
during these years does not 78
during these years had not 75
during these years has not 109
during these years she had 66
during these years she was 149
during these years than any 42
during these years than did 58
during these years than they 64
during these years that her 66
during these years that his 302
during these years that one 47
during these years that our 47
during these years that she 319
during these years that they 205
during these years that was 58
during these years they had 54
during these years too that 100
during these years was due 258
during these years was far 70
during these years was for 71
during these years was her 42
during these years was his 342
during these years was its 74
during these years was not 861
during these years was one 440
during these years was that 1372
during these years was thus 41
during these years was with 64
during these years with his 79
during those days did not 53
during those days she had 100
during those days that they 48
during those days was not 57
during those days was that 57
during those years and for 53
during those years and had 85
during those years and his 52
during those years and that 242
during those years and they 48
during those years and was 125
during those years and who 49
during those years can not 98
during those years did not 151
during those years she had 177
during those years she was 107
during those years that his 60
during those years that she 149
during those years that they 99
during those years that was 58
during those years that you 42
during those years they had 77
during those years they may 85
during those years was due 77
during those years was his 57
during those years was not 227
during those years was one 51
during those years was that 500
during three days and two 86
during three days that they 92
during your time with them 51
dust away from its old 42
dust will find its way 65
duty lies upon him not 63
