dame hand 45 dams have 50
days were 121 days were 71
days were 90 days when 144
days work 50 days nine 465
days were 46 days were 68
days were 95 days were 95
days over 162 days days 57
days days 137 days days 175
days been 45 days done 46
days were 56 days side 169
days fine 163 days full 75
days take 43 days well 75
days from 248 days from 55
days here 44 days home 68
days into 195 days there 42
days here 82 days from 209
days from 47 days from 189
days their 96 days city 40
days away 62 days fast 121
days having 54 days hearing 48
days living 111 days there 98
days trying 48 days nothing 70
days naming 57 dealt length 44
dealt from 90 deaths from 62
deaths city 1456 deaths from 44
deaths sons 74 debt owed 87
debt city 96 debt when 296
debt great 53 debt city 204
debt debt 65 debt other 55
debt such 43 debt land 49
debt from 46 debt fell 62
debt from 62 debt rose 64
debt will 115 debt from 108
debt from 98 debt ratio 634
deck feet 64 deck hand 135
deck ship 74 deck when 49
deck from 55 deck rest 55
deck play 52 deed done 162
deed done 43 deed form 74
deed done 142 deed time 66
deed town 45 deep wide 59
deep wide 48 deep wide 50
deep wide 101 deep were 44
deep eyes 45 deep there 262
deep eyes 135 deep eyes 227
deep eyes 51 deep also 106
deep there 586 deep there 112
deep been 71 deep land 43
deer down 40 deer seen 144
deer shot 66 deer upon 76
deer life 45 deer game 191
deer deer 61 defy ahead 40
dell wood 405 dent thumb 74
deny been 41 deny mere 109
deny from 47 deny some 73
depth great 94 depth eyes 52
depth eyes 75 depth eyes 73
depth eyes 75 depth faith 41
depth there 50 depth heart 178
depth there 107 depth from 59
depth only 48 depth inch 68
depth from 56 depth into 48
depth length 68 depth from 136
depth from 158 depth time 63
depth from 172 desk room 89
desk room 101 desk city 151
desk from 53 dews clung 113
diary during 133 diary years 52
dice game 64 died birth 62
died born 86 died during 108
died here 52 died home 80
died from 58 died here 220
died july 46 died last 60
died there 370 died city 1040
died hour 126 died time 98
died romeo 93 died duty 52
died during 42 died from 67
died youth 52 died days 60
died from 81 died last 44
died when 45 died years 42
died youth 229 died city 47
died town 176 died cell 133
died time 117 died city 29792
died during 78 died from 63
died july 57 died june 62
died last 71 died leaving 48
died some 47 died when 50
died from 64 died from 80
died july 47 died city 48
died when 54 died room 66
died room 121 died from 70
died from 81 died week 101
died love 111 died when 405
died when 379 died from 52
died spot 44 died other 48
died been 50 died from 129
died home 167 died from 66
died flag 40 dies during 228
dies city 911 dies also 75
diet ideal 58 diet only 114
diet city 105 diet body 48
dine hour 51 dine once 145
dint work 155 dips only 283
dirk hand 63 dirt been 42
dirt hurt 55 dish hand 80
dish hand 56 dish sixth 129
disk disk 44 dive from 40
dock city 195 dodo what 180
dogs what 90 dogs cats 45
dogs good 49 dogs their 49
dogs into 77 dogs heard 43
dogs seen 58 dogs city 150
dogs must 68 dogs been 74
dogs break 42 dogs fare 64
doings time 40 doll hand 45
done from 42 done done 57
done done 168 done used 131
done been 147 done done 70
done done 69 done told 310
done done 87 done said 56
done done 429 done said 99
done told 173 done time 982
done along 44 done during 1354
done from 316 done past 111
done prior 95 done when 262
done will 104 done step 77
done cost 48 done hour 125
done were 64 done when 42
done date 163 done hour 68
done also 51 done were 55
done will 68 done else 112
done form 62 done hand 50
done kind 122 done living 46
done means 794 done mode 47
done life 65 done city 62
done acting 76 done their 51
done from 69 done form 63
done what 41 done more 51
done well 97 done angry 56
done wise 49 done been 42
done what 43 done care 64
done faith 129 done like 121
done ages 42 done areas 105
done years 244 done years 60
done areas 40 done life 59
done case 127 done city 73
done form 81 done mode 65
done part 323 done areas 41
done time 130 done more 68
done days 87 done days 187
done years 120 done youth 46
done will 42 done years 133
done most 59 done time 64
done life 76 done days 53
done days 56 done city 1411
done next 62 done will 70
done there 43 done what 47
done land 48 done what 42
done from 47 done fair 102
done spot 55 done also 107
done will 46 done work 41
done will 117 done case 96
done ways 321 done what 43
done clear 66 done clear 74
done clear 43 done great 49
done years 150 done life 410
done these 64 done years 104
done years 60 done years 374
done time 127 done years 117
done good 41 done sake 338
done been 150 done time 51
done eyes 47 done life 48
done good 181 done turn 63
done good 52 done harm 96
done plan 60 done only 549
done done 93 done done 377
done done 44 done done 44
done aims 41 done during 73
done well 56 done will 43
done done 169 done done 55
done years 40 done been 82
done more 124 done been 225
done years 124 done years 76
done ages 41 done years 2537
done days 44 done time 2873
done years 362 done days 47
done years 156 done over 61
done past 99 done been 524
done will 166 done there 57
done have 49 done care 47
done less 94 done more 123
done eyes 70 done great 44
done have 52 done years 77
done more 40 done well 87
done have 61 done part 40
done such 59 done from 136
done jail 43 done name 62
done must 66 done girl 94
done their 78 done girl 51
done care 58 done evil 277
done harm 130 door down 43
door down 56 door into 42
door leaving 212 door hour 76
door hour 87 door come 355
door left 148 door shut 54
door ajar 138 door open 451
door young 60 door feet 179
door when 90 door feet 170
door when 272 door when 54
door wall 59 door wall 101
door wall 56 door city 95
door open 52 door open 49
door open 44 door open 232
door open 84 door open 326
door room 65 door room 45
door ajar 56 door open 720
door shut 90 door slam 116
door when 131 door open 133
door open 268 door cell 77
door open 57 door room 87
door ajar 57 door leading 40
door open 1030 door shut 63
door when 174 door upon 138
door when 50 door open 47
door room 49 door open 91
door room 45 door open 225
door just 126 door open 44
door into 117 door from 88
door from 42 door were 40
door when 56 door from 165
door into 56 door room 46
door room 61 door open 719
door shut 72 door slam 46
door swung 68 door when 86
door room 56 door flew 48
door open 676 door shut 57
door swung 77 door when 85
door width 299 door down 49
door kind 61 door sort 114
door come 61 dose your 92
dose must 41 dose must 89
dose will 43 dove hand 73
dove down 68 down road 199
down from 520 down good 48
down from 112 down into 253
down into 202 down from 94
down from 45 down over 51
down been 404 down done 57
down their 247 down away 53
down along 42 down told 232
down your 102 down from 155
down during 327 down arms 135
down feet 2692 down foot 43
down legs 509 down hair 105
down when 135 down room 160
down like 119 down when 45
down atop 61 down over 137
down their 247 down what 140
down hand 1365 down side 42
down some 42 down blue 91
down body 128 down more 206
down face 521 down atop 136
down high 98 down over 124
down their 272 down more 117
down feet 1976 down legs 200
down once 127 down when 362
down room 99 down like 358
down upon 886 down when 295
down length 210 down fist 82
down foot 85 down hand 932
down side 166 down hand 97
down face 104 down length 65
down high 52 down over 109
down their 164 down your 42
down date 41 down hour 122
down into 76 down from 48
down their 87 down means 64
down these 47 down upon 117
down side 48 down like 45
down upon 89 down when 115
down legs 55 down leach 168
down deer 146 down there 43
down into 56 down like 52
down wait 40 down what 57
down feet 131 down there 337
down walk 65 down room 594
down feet 172 down some 143
down what 192 down there 718
down town 289 down years 110
down hand 460 down room 794
down there 40 down book 421
down hand 106 down from 59
down there 139 down ways 107
down city 2280 down when 47
down room 370 down were 85
down hole 46 down work 49
down turn 64 down time 41
down know 65 down have 118
down what 112 down will 143
down have 57 down were 41
down part 100 down must 45
down into 60 down feet 374
down legs 928 down heads 128
down heads 49 down from 268
down into 131 down like 102
down over 111 down like 47
down arms 43 down like 332
down legs 133 down side 406
down some 84 down room 163
down more 116 down side 447
down side 126 down high 89
down their 402 down rain 166
down some 93 down have 41
down more 118 down hard 117
down among 93 down like 225
down next 40 down once 106
down teeth 134 down upon 186
down back 166 down feet 56
down when 54 down like 215
down when 50 down feet 45
down legs 122 down feet 119
down knee 132 down legs 627
down foot 143 down hand 199
down knee 518 down side 1174
down room 116 down when 218
down side 324 down stem 92
down next 138 down like 42
down hams 46 down legs 145
down legs 321 down side 280
down side 172 down from 111
down city 176 down just 172
down like 282 down next 601
down trying 42 down when 336
down from 91 down giving 40
down into 275 down like 257
down only 398 down over 73
down upon 146 down from 342
down like 138 down more 67
down room 41 down vale 51
down high 130 down their 257
down till 51 down more 46
down seeing 45 down spot 96
down their 98 down from 113
down were 66 down eyes 52
down heads 119 down lips 104
down were 50 down will 280
down eyes 43 down face 45
down from 50 down their 86
down among 85 down from 222
down dock 43 down into 71
down their 131 down hall 678
down road 142 down room 70
down road 820 down from 258
down into 200 down leading 77
down past 171 down from 378
down into 642 down leading 51
down past 42 down from 45
down into 44 down leading 102
down from 42 down room 113
down ahead 57 down back 49
down from 476 down into 164
down leading 175 down hall 148
down city 206 down fort 378
down road 78 down road 412
down road 728 down tree 66
down from 47 down road 345
down from 1074 down their 55
down away 110 down from 344
down more 120 down days 49
down road 240 down road 386
down heads 51 down ants 134
down from 142 down depth 176
down uriah 62 down their 216
down time 175 down more 517
down from 455 down food 50
down more 144 down rest 569
down breath 125 down rest 209
down feet 761 down legs 44
down skin 71 down suit 245
down deck 45 down tops 42
down like 153 down tips 187
down some 121 down dime 45
down pair 41 down three 101
down hand 52 down line 76
down more 49 down feet 50
down core 60 down feet 152
down finger 40 down last 46
down soul 114 down like 56
down adam 138 down some 253
down their 49 down those 269
down time 122 down feet 568
down skin 86 down suit 127
down tops 52 down like 179
down tips 249 down work 263
down been 60 down four 66
down town 48 down breath 145
down cent 162 down chip 48
down days 330 down dime 182
down five 206 down half 45
down hour 63 down pair 59
down rest 137 down three 257
down years 240 down foot 43
down side 49 down work 62
down fins 60 down like 58
down boot 43 down core 45
down eyes 61 down feet 67
down last 204 down soul 254
down time 100 down face 106
down depth 74 down length 486
down core 44 down days 198
down drop 60 down inch 43
down three 52 down base 324
down core 187 down edge 257
down heart 53 down last 544
down mouth 42 down root 128
down eggs 133 down city 3799
down from 898 down last 56
down next 40 down soon 112
down more 495 down mode 74
down from 129 down three 44
down from 135 down have 52
down feet 48 down skin 181
down work 141 down what 52
down city 117 down else 198
down kind 195 down sort 55
down room 83 down from 59
down from 47 down test 233
down been 87 down there 111
down were 63 down when 47
down adam 44 down early 52
down some 147 down their 7628
down those 96 down time 496
down very 186 down yore 46
down been 48 down hour 765
down time 123 down week 61
down shoes 120 down luck 126
down ones 40 down your 2599
down great 124 down over 343
drag like 130 drag there 100
drag years 217 drag more 93
drag years 290 drag more 212
drag years 752 drag time 949
drag years 123 drag years 285
drag into 90 draw like 42
draw will 40 draw duty 53
draw among 40 draw your 60
draw from 66 draw from 56
draw from 857 draw into 40
draw into 84 draw from 43
draw from 125 draw from 87
draw from 94 draw from 94
draw length 48 draw army 90
draw time 60 draw away 46
draw your 64 draw will 344
dread back 97 dread upon 55
dread name 108 dread hour 128
dread hill 40 dread fall 83
dread their 40 dread like 56
dream spun 68 dream having 542
dream told 50 dream used 55
dream from 57 dream home 107
dream there 93 dream life 45
dream there 277 dream days 115
dream years 40 dream youth 44
dream come 53 dream days 59
dream life 67 dream into 145
dream youth 51 dream from 58
dream from 41 drew from 106
drew from 109 drew like 40
drew when 249 drew hard 49
drew like 85 drew when 90
drew into 49 drew breath 49
drew upon 86 drew years 47
drew into 49 drew also 66
drew from 195 drew when 70
drew many 81 drew will 58
drew even 48 drew along 94
drew upon 88 drew also 144
drew into 127 drew legs 46
drew will 784 drew body 66
drew form 251 drew care 66
drop into 129 drop time 91
drop sure 48 drop over 45
drop their 135 drop over 55
drop during 102 drop city 268
drop away 92 drop fell 75
drop fell 48 drop five 96
drop like 70 drop upon 88
drop sign 92 drug very 42
drug taking 63 drug taking 53
drug means 45 drum hand 116
drum beats 55 drying yard 52
dues port 52 dues other 143
duke anne 58 duke show 111
dull case 41 dull used 84
during over 87 during when 68
during many 140 during most 227
during such 44 during there 136
during there 43 during there 94
during there 267 during years 105
during from 74 during from 81
during home 113 during back 52
during from 47 during home 67
during back 46 during from 49
during home 176 during from 109
during back 81 during when 84
during down 88 during these 261
during their 126 during time 57
during been 288 during been 70
during past 51 during other 57
during have 82 during when 140
during were 386 during will 73
during from 42 during only 74
during were 48 during when 170
during also 61 during kept 43
during made 56 during more 95
during very 106 during many 60
during most 347 during other 95
during some 47 during their 263
during there 1323 during these 54
during your 214 during also 80
during have 118 during help 219
during keep 46 during lose 48
during make 59 during just 89
during left 86 during past 89
during prior 235 during when 526
during days 296 during years 385
during days 48 during years 138
during from 63 during just 119
during left 64 during past 221
during prior 241 during when 400
during days 47 during when 105
during years 107 during plus 381
during will 114 during from 58
during when 157 during when 126
during ages 46 during days 115
during years 66 during when 184
during years 97 during years 94
during from 54 during back 195
during from 161 during home 192
during span 57 during when 84
during from 88 during back 104
during from 157 during home 81
during back 83 during from 74
during home 90 during days 58
during ahead 65 during from 89
during when 891 during city 696
during film 46 during riots 97
during years 143 during days 70
during years 652 during when 92
during when 49 during week 65
during years 42 during hour 50
during cape 50 during from 49
during when 62 during years 152
during ending 664 during from 1186
during next 53 during prior 360
during when 252 during years 98
during from 109 during next 158
during prior 192 during when 66
during years 84 during during 45
during ending 2702 during from 3236
during just 102 during last 170
during leading 60 during next 521
during over 53 during past 230
during prior 1647 during were 62
during when 341 during prior 195
during were 54 during when 181
during years 48 during wars 458
during days 332 during wars 269
during years 1673 during days 107
during years 69 during years 309
during years 41 during during 107
during ending 681 during from 722
during just 158 during last 140
during leading 178 during next 951
during past 300 during prior 3087
during there 48 during were 170
during when 803 during made 51
during back 85 during from 419
during when 44 during lack 42
during such 81 during their 100
during rise 171 during been 1668
during left 60 during made 81
during been 63 during their 59
during more 54 during have 479
during were 1282 during were 50
during able 114 during also 274
during among 42 during from 61
during held 93 during kept 78
during left 117 during less 59
during lost 62 during made 246
during more 390 during most 110
during much 71 during only 229
during sent 46 during sold 44
during soon 79 during such 57
during those 227 during used 127
during very 404 during well 113
during food 46 during many 190
during most 117 during other 44
during some 75 during their 135
during there 491 during have 207
during make 42 during also 217
during came 161 during even 78
during from 726 during gave 141
during have 339 during into 101
during left 146 during made 249
during many 95 during meant 59
during more 108 during most 40
during must 92 during only 99
during over 45 during some 65
during there 819 during these 43
during took 81 during went 62
during were 2308 during when 3127
during will 209 during from 93
during july 653 during june 4859
during lady 51 during july 184
during june 72 during other 190
during these 61 during also 143
during been 1415 during been 71
during ending 61 during past 1216
during prior 83 during past 463
during also 70 during file 63
during have 125 during from 75
during have 55 during were 479
during will 66 during also 78
during from 47 during less 52
during made 138 during more 55
during paid 53 during sold 46
during those 104 during some 42
during their 72 during there 260
during also 48 during have 142
dust bibs 61 dust years 95
dust feet 57 dust from 181
dust from 54 dust ratio 143
dust trod 108 dust these 66
duty been 44 duty their 86
duty hers 43 duty done 52
duty done 51 duty during 132
duty when 65 duty when 57
duty sent 43 duty down 41
duty mode 66 duty city 398
duty done 45 duty when 66
duty true 251 duty been 80
duty beings 178 duty owed 106
duty when 48 duty will 166
duty very 45 duty from 50
duty from 52 duty brings 41
duty such 50 duty hair 68
duty from 73 duty sick 69
duty lady 40 duty their 55
duty when 48 duty from 49
duty your 41 duty here 85
duty ever 92 duty faith 94
duty care 65 duty means 139
duty best 149 duty means 89
