dabbed her 42 dabbed his 47
degree that 47 degree them 45
degree his 41 degree his 49
degree that 53 degree doing 64
degree his 113 degree its 108
degree not 156 degree see 69
degree not 106 degree heat 161
degree his 54 degree god 122
degree her 48 degree him 45
degree his 110 degree its 113
degree man 253 degree that 49
degree them 43 degree this 40
degree his 45 degree this 104
degree this 63 degree bad 113
degree may 71 degree low 73
degree not 126 degree him 85
degree low 78 degree that 53
degree not 47 degree can 68
degree that 141 degree god 62
degree god 562 degree him 67
degree not 131 degree any 122
degree each 120 degree its 67
degree that 66 degree this 105
degree not 206 degree being 70
degree death 229 degree each 55
degree are 55 degree law 90
degree all 180 degree both 99
degree each 94 degree his 166
degree our 123 degree that 295
degree them 214 degree this 1563
degree may 88 degree that 93
degree them 48 degree this 172
degree had 85 degree may 125
degree all 61 degree men 114
degree its 68 degree not 78
degree his 58 degree man 79
degree that 57 degree may 41
degree art 311 degree his 56
degree one 44 degree for 134
degree idea 45 deigning her 341
deigning him 455 deigning his 158
deigning them 91 deigning his 47
deigning him 46 deigns one 117
delaying long 68 delays may 40
delays six 41 delete you 40
delete any 85 demand that 44
demand they 216 demand its 47
demand they 142 demand for 409
demand its 244 demand that 177
demand with 125 demand him 72
demand day 51 demand war 204
demand low 116 demand sum 47
demand one 194 demand due 47
demand not 49 demand can 58
demand him 80 demand them 43
demand him 138 demand his 75
demand our 195 demand them 104
demand you 46 demand any 41
demand him 93 demand due 78
demand her 185 demand him 121
demand his 185 demand our 244
demand them 123 demand you 174
demand all 42 demand our 46
demand that 58 demand his 240
demand one 59 demand his 148
demand god 72 demand this 219
demand his 46 demand law 184
demand all 58 demand him 42
demand you 82 demand for 41
demand his 69 demand day 177
demand all 659 demand with 230
demand she 152 demand they 98
demand you 130 demand any 62
demand you 93 demand them 83
demand for 114 demand her 57
demand him 65 demand war 43
demand oath 115 demand law 43
demise them 40 demise any 99
demise any 63 denied his 54
denied them 67 denied his 144
denied our 78 denied any 79
denied was 75 denied any 48
denied death 45 denied his 169
denied song 44 denied any 43
denied doing 79 denied poet 52
denied any 152 denied men 40
denied law 40 denied all 269
denied any 117 denied god 41
denied her 97 denied his 413
denied one 43 denied that 155
denied them 111 denied this 1261
denied all 87 denied any 135
denied god 223 denied his 119
denied our 93 denied them 72
denied her 44 denied his 219
denied them 113 denied his 136
denies his 70 denies sin 63
denies this 70 denies man 141
denies any 71 denies any 73
denies all 147 denies any 149
denies both 52 denies god 87
denies his 104 denies one 91
denies our 53 denies that 102
denies this 760 denies god 68
denies one 42 denote two 113
denote any 164 denote each 208
denote one 154 denote this 233
denote one 60 denote one 51
denote doing 49 denote and 40
denote but 51 denote with 48
denote all 161 denote long 78
denote day 80 denote all 395
denote two 70 denoting that 83
denoting two 51 denoting day 43
denude its 66 denude its 56
denuding its 94 depart his 64
depart she 78 depart they 686
depart you 191 depart day 58
depart they 50 depart his 79
depart his 55 depend they 41
depend her 77 depend his 253
depend how 296 depend its 253
depend our 116 depend this 66
depend who 95 depend each 46
depend her 93 depend his 594
depend how 3292 depend its 779
depend one 544 depend our 468
depend that 77 depend this 155
depend who 205 depend war 103
depend how 66 depend god 49
depend that 61 depend six 40
depend bad 54 depend low 244
depend all 117 depend his 42
depend its 113 depend day 170
depend year 53 depend can 112
depend did 183 depend does 234
depend had 101 depend has 255
depend saw 58 depend was 82
depend being 677 depend going 135
depend not 73 depend can 61
depend does 53 depend has 53
depend was 158 depend two 41
depend are 604 depend can 297
depend did 54 depend hear 51
depend may 184 depend mean 385
depend now 157 depend say 71
depend see 62 depend was 77
depend any 113 depend each 119
depend her 82 depend him 72
depend his 317 depend how 146
depend its 326 depend one 312
depend our 200 depend them 44
depend this 84 depend you 56
depend our 49 depend this 42
depict his 47 depict this 53
deploy his 46 deploy its 50
deploy his 58 depose any 88
depots war 273 deputy his 47
deputy eye 44 deputy his 43
derive all 84 derive bear 116
derive cow 60 derive earth 47
derive old 143 derive two 102
derive our 62 derive our 109
derive its 67 derive our 53
derive that 127 derive its 47
derive one 97 derive our 44
derive that 43 derive this 112
deriving its 58 descry ben 42
desert they 788 desert war 116
desert now 84 desert all 52
desert now 132 desert his 64
desert his 40 desert his 73
desert are 41 design his 49
design its 149 design they 123
design all 85 design any 113
design being 165 design for 1800
design his 209 design how 118
design its 822 design new 99
design that 155 design with 317
design all 45 design with 43
design sit 94 design did 52
design bad 187 design that 50
design art 50 design fig 243
design both 51 design this 100
design that 47 design that 43
design see 40 design let 72
design one 107 design own 47
design all 103 design his 73
design its 70 design our 103
design them 48 design them 63
design his 100 design its 81
design our 76 design them 152
design his 41 design now 103
design set 69 design all 51
design art 101 design that 102
design that 117 design that 134
design that 153 design that 124
design out 114 design with 135
design any 46 design men 91
design with 43 design easy 108
design his 56 design that 87
design new 156 design his 54
design his 56 design use 84
design all 101 desire her 46
desire any 239 desire they 123
desire you 387 desire they 63
desire fear 137 desire for 95
desire her 163 desire his 466
desire its 229 desire our 44
desire that 185 desire with 97
desire see 144 desire try 48
desire can 51 desire this 103
desire see 64 desire bad 53
desire see 42 desire any 44
desire you 216 desire god 174
desire his 110 desire them 123
desire you 48 desire but 129
desire than 48 desire they 68
desire his 52 desire all 73
desire that 54 desire its 43
desire that 96 desire our 67
desire not 64 desire his 237
desire its 109 desire our 93
desire them 181 desire see 87
desire our 80 desire them 106
desire not 86 desire his 62
desire new 66 desire his 52
desire end 50 desire new 213
desire man 60 desire his 318
desire its 183 desire our 187
desire them 423 desire see 40
desire are 105 desire not 114
desire not 113 desire use 118
desire that 138 desire this 67
desire see 271 desire both 44
desire god 271 desire use 119
desire all 46 desire all 294
desire his 66 desire this 297
desire god 204 desire this 51
desire any 61 desire and 84
desire for 74 desire that 44
desire all 47 desire that 387
desire god 193 desire meat 53
desire god 304 desire head 329
desire law 536 desire old 44
desire and 88 desire this 51
desire him 153 desire air 146
desire way 192 desire this 48
desire wings 177 desire and 153
desire any 52 desire god 386
desire her 398 desire him 336
desire his 180 desire new 121
desire our 133 desire see 134
desire thee 126 desire them 53
desire this 676 desire you 436
desire with 953 desire and 90
desire with 796 desire one 43
desire are 125 desire with 138
desire gap 218 desire easy 60
desire her 42 desire his 190
desire them 252 desire and 57
desire joy 44 desire key 134
desire man 61 desire one 105
desire real 142 desire way 258
desire idea 392 desire her 41
desire and 50 desire all 173
desire his 47 desire lie 115
desire new 272 desire all 112
desire each 216 desire god 107
desire her 42 desire him 91
desire his 478 desire its 52
desire our 66 desire this 148
desire you 46 desire all 402
desire and 355 desire her 439
desire his 1082 desire its 192
desire our 182 desire that 49
desire this 155 desire our 60
desire and 624 desire all 46
desire easy 99 desire end 106
desire idea 151 desire few 233
desire his 46 desire any 89
desire his 47 desire our 146
desire his 296 desire our 146
desire this 46 desire all 790
desire and 148 desire both 858
desire for 354 desire out 311
desire put 56 desire read 226
desire too 41 desire with 180
desire for 288 desire near 48
desire put 423 desire with 185
desire head 46 desire own 628
desire son 40 desire one 42
desire not 209 desire act 113
desire aid 51 desire boy 132
desire head 140 desire idea 42
desire law 305 desire man 139
desire men 45 desire new 358
desire old 157 desire real 44
desire things 51 desire two 264
desire use 318 desire war 135
desire any 177 desire any 340
desire its 86 desire this 153
desire not 131 desire and 134
desire his 87 desire boy 92
desire man 245 desire men 50
desire new 222 desire old 121
desire two 50 desire war 203
desire weak 308 desire his 42
desire for 50 desire and 125
desire with 103 desire and 120
desire any 120 desire that 51
desire this 181 desire with 114
desire eec 112 desire new 297
desire two 93 desire war 159
desire with 184 desire and 120
desire and 232 desire eye 240
desire far 267 desire with 281
desire all 117 desire and 109
desire for 135 desire going 103
desire out 118 desire that 117
desire with 125 desire eye 181
desire going 40 desire boy 106
desire job 43 desire law 223
desire man 391 desire new 143
desire old 337 desire two 269
desire war 231 desire and 100
desire his 182 desire with 4634
desire out 43 desire not 97
desire for 842 desire man 330
desire all 105 desire any 55
desire she 119 desire they 308
desire this 229 desire you 824
desire how 157 desire not 652
desire that 43 desire and 44
desire own 61 desire any 141
desire her 188 desire him 833
desire his 118 desire our 50
desire thee 41 desire them 153
desire things 51 desire this 113
desire you 943 desire age 47
desire day 94 desire end 386
desire god 105 desire how 42
desire law 48 desire man 402
desire real 1165 desire things 297
desire way 544 desire why 404
desire they 41 desire not 201
desire him 121 desire his 149
desire art 688 desire new 187
desire real 60 desire things 118
desire use 143 desire way 132
desire fly 291 desire read 5758
desire use 170 desire few 42
desire all 212 desire and 119
desire for 190 desire with 118
desire area 240 desire bed 92
desire earth 116 desire job 48
desire old 150 desire way 46
desire his 94 desire with 76
desire this 96 desire with 476
desire god 151 desire long 522
desire one 86 desire she 95
desire they 185 desire you 54
desire all 174 desire any 49
desire ease 121 desire and 190
desire any 193 desire god 51
desire her 144 desire his 598
desire new 187 desire one 256
desire our 89 desire that 421
desire them 72 desire this 1004
desire not 228 desire and 126
desire earth 96 desire this 53
desire die 463 desire who 41
desire that 170 desire god 336
desire his 148 desire old 92
desire see 494 desire and 160
desire any 92 desire her 767
desire him 447 desire his 206
desire them 506 desire things 138
desire this 110 desire her 161
desire art 42 desire end 592
desire few 107 desire this 208
desire that 565 desire this 69
desire all 115 desire big 161
desire easy 179 desire his 170
desire one 72 desire too 89
desire his 113 desire own 426
desire way 132 desire his 55
desire them 128 desire this 135
desire this 117 desire earth 99
desire law 434 desire man 93
desire men 102 desire new 657
desire old 106 desire poem 154
desire real 126 desire team 119
desire two 95 desire war 55
desire him 50 desire you 358
desire for 3244 desire with 133
desire all 95 desire far 46
desire and 111 desire man 438
desire men 60 desire new 156
desire poet 40 desire real 88
desire with 293 desire that 125
desire this 114 desire with 185
desire arm 66 desire and 303
desire was 96 desire with 154
desire new 247 desire and 61
desire that 285 desire law 786
desire box 87 desire way 200
desire and 159 desire new 407
desire and 108 desire his 260
desire one 55 desire our 115
desire way 553 desire and 157
desire this 102 desire being 133
desire man 49 desire god 564
desire and 163 desire with 129
desire war 86 desire with 40
desire old 41 desire end 517
desire new 68 desire top 685
desire and 103 desire off 61
desire his 43 desire his 182
desire and 184 desire and 101
desire her 43 desire his 49
desire not 41 desire and 113
desire own 108 desire out 40
desire any 98 desire buy 109
desire them 52 desire you 52
desire our 101 desire was 84
desire this 42 desire that 217
desire off 129 desire how 99
desire that 130 desire way 157
desire man 59 desire all 101
desire this 98 desire with 93
desire her 112 desire him 246
desire his 139 desire that 49
desire them 276 desire things 96
desire this 68 desire this 196
desire and 86 desire any 93
desire god 48 desire her 1116
desire him 1968 desire his 551
desire them 550 desire this 164
desire you 1866 desire for 47
desire and 49 desire that 83
desire bed 515 desire her 143
desire his 105 desire one 236
desire that 197 desire this 295
desire and 103 desire top 119
desire and 139 desire car 121
desire war 307 desire and 102
desire this 465 desire and 40
desire easy 143 desire out 179
desire hat 52 desire any 86
desire new 163 desire this 172
desire air 196 desire easy 133
desire law 46 desire lead 715
desire oath 342 desire path 102
desire war 104 desire his 60
desire and 48 desire any 140
desire her 86 desire his 539
desire new 53 desire our 41
desire that 48 desire this 318
desire with 187 desire any 87
desire each 126 desire her 918
desire him 1136 desire his 162
desire them 353 desire this 41
desire you 1148 desire this 108
desire god 41 desire him 63
desire his 98 desire off 43
desire his 137 desire path 106
desire with 43 desire god 339
desire him 44 desire you 47
desire long 46 desire all 45
desire his 278 desire long 1059
desire all 166 desire path 46
desire and 40 desire get 104
desire has 50 desire all 113
desire his 147 desire one 48
desire that 149 desire this 482
desire not 157 desire out 207
desire her 101 desire his 171
desire this 87 desire see 254
desiring god 101 desiring all 89
desiring his 64 desiring you 48
desiring her 65 desiring that 66
desiring that 169 desiring for 44
desiring any 125 desiring her 49
desiring his 120 desiring they 133
desiring real 56 desiring way 82
desiring his 56 desiring him 171
desiring them 231 desiring lead 84
desiring oath 51 desiring all 65
desiring this 68 detach that 43
detach earth 79 detail his 65
detail our 77 detail this 76
detail they 40 detail being 55
detail for 193 detail his 132
detail how 42 detail its 135
detail use 77 detail with 95
detail mean 41 detail his 63
detail and 93 detail his 126
detail our 51 detail its 97
detail you 191 detail this 41
detail his 89 detail did 91
detail had 495 detail has 64
detail saw 113 detail was 161
detail being 86 detail going 193
detail was 66 detail man 42
detail are 69 detail had 45
detail one 45 detail all 44
detail each 55 detail one 46
detail this 97 detail each 111
detail things 40 detail this 167
detail each 102 detail this 75
detail all 63 detail each 120
detail his 59 detail this 75
detail two 50 detail dead 59
detail idea 146 detail all 47
detail that 233 detain that 40
detain all 40 detain god 135
detect any 147 detect them 47
detect his 42 detect any 125
detect that 40 detect one 62
detect god 102 detect our 72
detect one 81 detect gas 52
detest any 49 detest you 42
device its 53 device they 45
device any 48 device for 117
device its 141 device with 46
device old 54 device any 418
device may 46 device his 79
device his 55 device his 74
device two 159 device use 53
device fig 96 device all 45
device each 42 device this 147
device that 124 device bring 96
device cut 40 device get 137
device read 46 device set 44
device path 43 device easy 40
device for 91 devils men 171
devise any 71 devise fee 108
devise not 48 devise doing 135
devise its 44 devise his 47
devise his 63 devoid each 45
devoid god 267 devoid are 58
devoid any 81 devoid god 46
devoid its 129 devoid that 63
devoid they 81 devoid not 63
devoid one 44 devoid its 229
devoid its 293 devoid its 41
devoid now 48 devote two 785
devote you 41 devote one 238
devote two 99 devote her 73
devote his 319 devote its 66
devote our 90 devote art 64
devote being 53 devote doing 70
devote god 155 devote her 730
devote him 189 devote his 215
devote its 54 devote that 295
devote them 119 devote this 340
devote you 449 devote that 66
devote this 109 devote you 78
devote his 79 devote her 147
devote his 1186 devote its 288
devote our 267 devote this 40
devote his 135 devote our 48
devote her 127 devote his 585
devote its 290 devote our 200
devote this 329 devote his 111
devote her 1646 devote his 9408
devote one 50 devote our 491
devote this 3191 devote his 73
devote that 82 devote this 88
devote his 49 devoting two 239
devoting his 83 devoting him 49
devoting his 40 devoting her 135
devoting his 678 devoting its 127
devoting our 103 devoting his 102
devoting his 262 devoting its 97
devoting his 43 devoting her 295
devoting his 1505 devoting this 93
devoting you 104 devour they 66
diagram fig 80 diagram each 54
diagram path 107 diagram way 50
dialect his 52 diamond his 88
diamond cut 43 diamond his 101
diamond you 61 diapers they 120
diction his 88 diction his 147
differ any 81 differ one 274
differ our 64 differ they 532
differ two 246 differ our 60
differ this 120 differ one 97
differ two 43 differ one 159
differ day 50 differ way 50
differ one 281 differ one 47
differ its 97 differ our 40
differ may 77 differ they 78
differ our 140 differ this 241
differ this 42 digest this 41
digest god 43 digits sum 151
dimmed things 115 dimmed his 120
dinars two 55 dinned ears 110
dinner two 104 dinner she 158
dinner they 185 dinner you 192
dinner for 101 dinner his 79
dinner you 45 dinner six 89
dinner ten 52 dinner his 48
dinner was 96 dinner his 152
dinner that 447 dinner out 41
dinner bed 126 dinner his 298
dinner see 59 dinner long 49
dinner six 74 dinner this 48
dinner six 69 dinner them 88
dinner them 128 dinner for 265
dinner end 55 dinner his 175
dinner that 114 dinner with 64
dinner sit 52 dinner bed 150
dinner hear 40 dinner his 64
dinner one 48 dinner our 96
dinner see 605 dinner see 54
dioxide for 43 dipped cup 67
dipped hot 102 dipped ink 758
dipped jar 61 dipped oil 140
dipped pan 57 dipped pot 249
dipped red 63 dipped and 62
dipped her 63 dipped our 85
dipped her 100 dipped his 133
direct act 108 direct for 138
direct path 109 direct say 67
direct both 94 direct pay 54
direct his 88 direct its 152
direct our 117 direct his 41
direct his 228 direct men 48
direct our 47 direct his 859
direct our 150 direct air 1174
direct gas 151 direct his 128
direct hot 105 direct new 67
direct oil 128 direct our 107
direct raw 90 direct sap 44
direct that 42 direct this 56
direct bring 259 direct his 41
direct its 184 direct his 50
direct man 165 direct its 41
direct that 41 direct each 59
direct his 56 direct our 57
direct art 51 direct his 71
direct his 64 direct all 46
direct any 462 direct any 49
direct his 53 direct god 91
direct any 150 direct key 100
direct men 41 direct all 693
direct any 50 direct each 174
direct her 95 direct his 951
direct its 139 direct our 61
direct this 134 direct two 253
direct one 53 direct all 938
direct way 45 direct are 66
disarm his 42 disease man 64
disease this 44 disease they 125
disease all 93 disease any 119
disease being 127 disease death 127
disease for 877 disease his 61
disease how 87 disease its 561
disease one 62 disease sin 56
disease that 167 disease with 389
disease not 88 disease may 43
disease its 84 disease its 101
disease its 167 disease ten 46
disease man 71 disease men 40
disease this 329 disease all 54
disease all 112 disease both 64
disease its 193 disease two 51
disease its 228 disease not 43
disease its 53 disease not 48
disease its 70 disease use 41
disease death 124 disease deal 149
dishes they 65 dishes you 58
dishes for 99 dishes they 45
dismal them 47 dismay had 124
dismay saw 97 dismay god 86
dismay his 69 dismay his 49
dismay his 428 dismay its 96
dismay his 73 dismay his 413
dismay its 87 dismay them 40
dismay was 46 dispel his 56
dispel war 53 divans our 130
divers them 144 divert head 49
divert path 125 divert real 50
divert own 59 divert path 59
divert all 42 divert any 48
divert his 41 divert gas 40
divert his 86 divert our 46
divert god 46 divert one 54
divert path 167 divert real 195
divest all 98 divest all 74
divest all 40 divest all 361
divest its 104 divest its 65
divest her 170 divest its 108
divide they 42 divide they 118
divide they 41 divide add 105
divide get 136 divide get 105
divide get 235 divide men 54
divide two 206 divide each 54
divide his 49 divide two 60
divide two 57 divide man 48
divide lot 266 divide that 140
divide each 40 divide man 119
divide each 41 divide his 277
divide this 69 divide two 112
divide and 65 divide its 41
divide two 46 divide god 491
divide this 42 divide that 532
divide two 42 divide sun 45
dividing not 66 dividing two 165
dividing two 68 dividing two 89
dividing each 76 dividing one 45
dividing each 75 dividing each 87
dividing his 128 dividing two 143
dividing new 91 dividing god 312
dividing that 138 divine his 49
divine its 81 divine with 48
divine his 65 divine his 61
divine all 42 divine his 110
divine this 204 divine god 121
divining god 74 doctor you 58
doctor any 66 doctor she 311
doctor they 302 doctor you 942
doctor for 156 doctor her 60
doctor his 103 doctor that 100
doctor any 185 doctor you 845
doctor his 42 doctor any 252
doctor one 41 doctor had 115
doctor has 73 doctor see 108
doctor see 157 doctor see 58
doctor see 176 doctor get 57
doctor say 41 doctor had 62
doctor and 180 doctor her 49
doctor him 74 doctor his 110
doctor our 54 doctor see 143
doctor with 87 doctor his 74
doctor his 48 doctor eye 65
doctor with 66 doctor you 44
doctor her 185 doctor him 177
doctor his 92 doctor that 92
doctor them 69 doctor you 217
doctor death 51 doctor bed 168
doctor out 161 doctor that 538
doctor that 164 doctor had 129
doctor was 82 doctor pay 79
dollar you 300 dollar for 41
dollar pay 63 dollop top 110
domain any 41 domain for 103
domain his 56 domain its 65
domain with 42 domain that 41
domain now 61 domain that 59
domain not 67 domain now 47
domain can 55 domain now 45
donate they 99 donors for 66
donors with 45 doomed they 85
doomed not 46 doomed long 108
doomed they 136 doomed all 45
doomed any 75 doomed his 137
doomed its 211 doomed this 165
doomed its 40 doomed deaf 53
doomed beak 48 doomed with 46
doomed old 41 doomed one 141
doomed this 141 doomed die 49
doomed war 93 doomed one 55
doomed earth 267 doomed seas 155
doomed this 75 doomed earth 611
double two 65 double that 178
double any 206 double that 92
double they 114 double one 96
double had 262 double has 105
double had 688 double now 45
double was 1459 double had 51
double all 54 double any 114
double his 51 double one 135
double any 283 double each 283
double his 428 double its 486
double one 128 double our 261
double that 1149 double this 786
double all 49 double any 115
double its 50 double men 170
double non 102 double pay 60
double that 257 double sum 181
double death 146 double dying 78
double lung 51 double had 127
double was 280 double all 247
double any 1265 double each 261
double her 696 double his 2248
double its 2450 double new 54
double one 138 double our 1381
double that 2103 double this 1248
double had 50 double his 181
double its 169 double our 387
double that 43 double his 93
double each 134 double its 52
double that 138 double any 46
double one 49 double for 112
double had 58 double was 682
doubling each 87 doubling his 81
doubling its 62 doubling our 41
doubling this 66 doubling each 75
doubling her 66 doubling his 359
doubling its 480 doubling our 123
doubling that 47 doubling this 114
doubly was 45 doubly are 57
doubting his 47 doubting his 53
doubting all 90 doubting her 116
doubting his 334 doubting that 138
doubting this 491 doubting god 52
doubts her 44 doubts his 125
doubts any 42 doubts not 105
doubts any 328 doubts his 94
doubts his 198 doubts its 47
doubts our 76 doubts are 94
doubts this 82 doubts any 73
doubts his 246 doubts that 44
doubts them 46 doubts this 2068
doubts that 70 downed her 527
downed his 1868 downed her 745
downed his 2176 downed one 51
downed one 67 dozens doing 55
dozens get 186 dozens say 48
dozens use 127 drafts for 40
drafts his 100 drafts his 77
drafts this 41 drafts all 59
drafts his 194 drafts them 45
drafts all 80 dragging its 49
dragging his 46 dragging its 47
dragging his 43 dragging his 66
