saddled horse was fastened 40
secular rather than sectarian 176
secular social and cultural 49
secular social and economic 72
secular state and religious 113
secular state was conceded 44
secular teaching and religious 137
secular trend and cyclical 127
secured civil and religious 68
secured loans and advances 55
secured party for advances 73
secured party has complied 168
secured party has disposed 781
secured party has obtained 70
secured party has received 1352
secured party may disclaim 41
secured party may exercise 50
secured party may purchase 365
secured party that disposes 41
secured party that receives 103
secured party was required 175
secured party who perfects 271
secured within his breeches 57
seduced rather than provoked 53
seemingly minor but actually 50
seemingly unfit for insertion 42
segment aside and liberating 49
seismic shift had occurred 49
seismic waves are produced 81
seismic waves are recorded 59
seismic waves with distance 43
seizure types and epilepsy 135
selecting books and materials 57
selecting books for children 451
selecting books for purchase 124
selecting cases and controls 197
selecting cases for inclusion 54
selecting cases for operation 66
selecting cases for treatment 63
selecting goods and services 130
selecting items for inclusion 238
selecting items for purchase 140
selecting names for inclusion 45
selecting people for positions 93
selecting people for promotion 123
selecting start all programs 63
selfish loves and quarrels 50
selfish quest for personal 56
selfish rather than generous 46
selfish rather than selfless 155
selfish views now ascribed 48
seminal books and articles 79
seminal ducts and vesicles 85
seminar which was attended 104
senator shall bear contempt 142
sensory cells and supporting 131
sensory cells are embedded 63
sensory cells are situated 54
sensory input and feedback 175
sensory input and internal 67
sensory input and muscular 43
sensory input and processing 156
sensory input and response 86
sensory motor area activity 47
sensory nerve that supplies 147
sensory signs and symptoms 220
sensual lusts and pleasures 83
sensual rather than sensuous 54
servant about his business 40
servant could not possibly 113
servant gives his personal 52
servant stood with humility 68
servant where her mistress 43
service bureau for processing 286
service bureau that provides 152
service clubs and business 168
service clubs and chambers 95
service clubs and churches 193
service clubs and religious 40
service costs and benefits 137
service costs and interest 147
service costs are included 114
service could not continue 59
service could not otherwise 74
service could not possibly 147
service could not properly 50
service first and foremost 113
service funding and delivery 93
service given and received 99
service marks all personal 102
service money was employed 97
service needs and problems 116
service owned and operated 185
service packs and security 653
service people and civilians 102
service pipes and conduits 83
service pipes may fracture 61
service rather than business 86
service rather than education 127
service rather than financial 328
service rather than military 92
service rather than personal 398
service routing for supporting 56
service since its inception 222
service thereof and thereupon 636
service times are constant 200
service times are mutually 67
service times are normally 49
service times are randomly 55
service under any contract 79
service under his contract 139
service under his direction 151
service under his immediate 53
service under his standard 143
service under this contract 75
service under this provision 93
service users and citizens 203
service users and families 168
service users and potential 131
service users are involved 88
service value not restored 136
service wages and salaries 281
service which are essential 51
service which are required 51
service which god requires 292
service which had actually 83
service which had formerly 82
service which has daylight 139
service which has rendered 53
service which has resulted 105
service which she rendered 213
service which they believed 61
service which they consider 48
service which they detested 46
service which they disliked 89
service which they expected 106
service which they formerly 43
service which they provided 93
service which they received 44
service which they regarded 90
service which they rendered 1043
service which was assigned 82
service which was attended 217
service which was designed 64
service which was destined 41
service which was effected 43
service which was entirely 55
service which was essential 55
service which was expected 137
service which was followed 82
service which was formerly 72
service which was intended 65
service which was probably 40
service which was provided 108
service which was rendered 374
service which was required 815
service which you rendered 187
service wives and children 99
servile bonds and suppliant 127
sessions since its inception 52
sessions under each condition 72
sessions which are attended 52
sessions which are designed 43
settled again and remarked 65
settled farms and villages 85
settled likes and dislikes 95
settled order and security 241
settled plans for futurity 97
settled social and economic 160
settled towns and villages 272
settled under his auspices 59
settled within two business 65
settles inert and hopeless 99
seventy books and articles 63
seventy books for children 122
seventy towns and villages 120
seventy women and children 446
several banks and financial 128
several banks are involved 47
several bones are affected 59
several bones are involved 118
several books and articles 8149
several books and booklets 124
several books and chapters 139
several books and computer 42
several books and hundreds 197
several books and journals 351
several books and lectured 84
several books and magazine 236
several books and numerous 3068
several books and treatises 201
several books for children 2010
several books that describe 132
several bouts with pneumonia 46
several cases are mentioned 134
several cases are possible 75
several cases are recorded 342
several cases are referred 44
several cases are reported 210
several cases had occurred 89
several cases our salaries 44
several cases that involved 57
several cells are combined 40
several civic and religious 52
several civil and criminal 128
several civil and military 460
several civil things concerning 72
several civil war veterans 64
several corps and brigades 82
several corps and divisions 90
several costs and benefits 51
several costs are obtained 143
several creek and cherokee 40
several crops are produced 56
several donor and acceptor 46
several duels with coolness 44
several dusty wax effigies 42
several ethnic and cultural 98
several ethnic and linguistic 101
several ethnic and religious 190
several facts are apparent 57
several fingers are involved 84
several firms are involved 56
several forms and functions 102
several forms and variations 54
several forts and villages 43
several fungal and bacterial 63
several genes are involved 460
several genes are required 43
several genes that regulate 44
several goals and purposes 60
several goods and chattels 1238
several goods and services 229
several grams per kilogram 105
several heroes and heroines 174
several hindu and buddhist 97
several hooks are attached 106
several hopes and projects 56
several hours and filtered 121
several hours and included 42
several hours and involved 41
several hours and possibly 62
several hours and required 53
several hours and requires 63
several hours and resulted 65
several hours and returned 76
several hours and therefore 55
several hours are required 968
several hours being required 82
several hours each saturday 42
several hours for complete 100
several hours they remained 61
several hours they returned 49
several hours they wandered 41
several hours was required 56
several hours with frequent 169
several hours with surprising 57
several items are combined 46
several items are included 59
several items are involved 41
several items not included 50
several kinds and divisions 126
several kinds are abundant 41
several kites and buzzards 84
several large and beautiful 270
several large and distinct 48
several large and handsome 345
several large and numerous 70
several large and populous 115
several large and powerful 203
several large and splendid 70
several large and valuable 152
several legal and economic 49
several linear and nonlinear 103
several lines and branches 48
several local and systemic 72
several local area networks 168
several major and numerous 61
several meanings and functions 56
several meanings are possible 65
several modes are possible 40
several modes for processing 257
several months and hundreds 56
several months and included 83
several months and involved 316
several months and involves 61
several months and possibly 123
several months and probably 103
several months and produced 43
several months and provided 48
several months and received 87
several months and remained 50
several months and reported 43
several months and required 67
several months and resulted 105
several months and returned 163
several months and seriously 42
several months and therefore 101
several months and thousands 65
several months are required 378
several months being required 68
several months for complete 142
several months for delivery 93
several months for treatment 50
several months she remained 88
several months that followed 191
several months they remained 56
several moral and religious 123
several mouths and stomachs 64
several nails are affected 44
several names are mentioned 83
several naval and military 211
several noble and generous 54
several noble gas isotopes 138
several nooks and crannies 70
several others are affected 81
several others are expected 61
several others are included 68
several others are involved 51
several others are mentioned 231
several others are possible 50
several others are recorded 56
several others are referred 44
several others are reported 40
several others had declined 44
several others had followed 54
several others had received 72
several others not included 54
several others not mentioned 154
several others not signifying 125
several others now exploded 52
several others that followed 287
several others that preceded 126
several others too numerous 76
several others who assisted 62
several others who attended 50
several others who followed 138
several others who provided 67
several pages and included 40
several pages and includes 50
several pages are occupied 42
several pages are required 41
several pages with examples 81
several parks and reserves 48
several parts and branches 77
several parts and divisions 99
several parts and elements 68
several parts and functions 91
several parts and passages 43
several parts and produced 47
several parts are involved 53
several parts are produced 50
several parts are properly 106
several parts are rendered 49
several people are affected 68
several people are employed 41
several people are involved 1119
several people are required 46
several people had mentioned 63
several people had recently 40
several people had remarked 48
several people had reported 53
several people who actually 48
several people who assisted 186
several people who attended 74
several people who believed 64
several people who composed 124
several people who provided 199
several people who received 43
several people who remember 46
several plans with attention 52
several plays and concerts 42
several plays and musicals 69
several plays and numerous 53
several plays for children 103
several pleasing and fanciful 69
several races and cultures 86
several races and religions 46
several races had diverged 63
several reefs had remained 78
several roads and railways 46
several roles and functions 121
several rooms and passages 96
several signs and symptoms 414
several signs that indicate 66
several sites are involved 56
several sizes and materials 45
several small and beautiful 74
several small and isolated 109
several small and separate 49
several small but beautiful 64
several small but distinct 53
several social and cultural 534
several social and economic 1038
several social and literary 50
several social and personal 41
several social and religious 134
several state and district 63
several steps and requires 54
several steps and vanished 89
several steps are followed 55
several steps are involved 532
several steps are required 606
several tales and sketches 42
several terms and concepts 236
several terms and relations 48
several terms that describe 101
several tests are combined 43
several tests are employed 40
several tests are required 57
several texts and articles 60
several times and actually 52
several times and adjusted 40
several times and attacked 71
several times and attended 71
several times and averaged 76
several times and believed 42
several times and compared 55
several times and continue 70
several times and declared 45
several times and demanded 42
several times and everyone 40
several times and examined 113
several times and exchanged 60
several times and extended 110
several times and fastened 72
several times and followed 109
several times and included 41
several times and incubate 170
several times and inquired 40
several times and insisted 70
several times and listened 211
several times and muttered 54
several times and numerous 41
several times and observed 189
several times and obtained 89
several times and occasions 100
several times and probably 92
several times and produced 107
several times and promised 51
several times and provided 103
several times and received 294
several times and recently 46
several times and recorded 85
several times and remained 172
several times and remember 41
several times and replaced 44
several times and reported 71
several times and restored 51
several times and resulted 44
several times and returned 272
several times and severely 46
several times and squinted 50
several times and suddenly 67
several times and suffered 171
several times and survived 51
several times and therefore 153
several times and threatened 141
several times and transfer 142
several times and traveled 61
several times and wondered 108
several times but received 189
several times but remained 70
several times but returned 42
several times each semester 107
several times for accuracy 78
several times for admission 47
several times for complete 51
several times for disturbing 43
several times for emphasis 254
several times for extended 66
several times for practice 112
several times for promotion 86
several times for purposes 61
several times for questioning 75
several times for treatment 134
several times for vagrancy 51
several times had recourse 74
several times its ordinary 66
several times its original 1687
several times its standard 61
several times its thickness 46
several times she murmured 48
several times that distance 260
several times that obtained 58
several times that produced 49
several times that quantity 72
several times that reported 106
several times that required 232
several times that whatever 70
several times this distance 133
several times this quantity 105
several times this semester 49
several times this thickness 41
several times with absolute 198
several times with additions 46
several times with ammonium 131
several times with applause 58
several times with approval 141
several times with attention 77
several times with complete 88
several times with deionized 572
several times with emphasis 70
several times with hydrogen 69
several times with increased 108
several times with interest 49
several times with marinade 120
several times with nitrogen 129
several times with profound 59
several times with questions 115
several times with slightly 95
several times with students 64
several times with terrible 84
several times with variations 173
several towns and churches 85
several towns and counties 571
several towns and hundreds 49
several towns and parishes 416
several towns and villages 3623
several turns and cadences 114
several turns and passages 94
several types and subtypes 122
several types and variations 52
several unions and parishes 143
several unions are involved 59
several units are involved 80
several units are required 40
several urban and suburban 63
several views are required 43
several viral and bacterial 82
several viral and cellular 69
several walks and quarters 67
several wards and parishes 53
several weeks and included 54
several weeks and involved 172
several weeks and involves 47
several weeks and possibly 108
several weeks and probably 79
several weeks and received 46
several weeks and required 71
several weeks and requires 56
several weeks and resulted 75
several weeks and returned 48
several weeks and therefore 52
several weeks are required 475
several weeks for complete 121
several weeks for delivery 145
several weeks for recovery 69
several weeks for treatment 50
several weeks his condition 65
several weeks she remained 46
several weeks that followed 149
several weeks they remained 47
several weeks with frequent 50
several weeks with symptoms 41
several wills and codicils 40
several wives and children 291
several wives and numerous 130
several women and children 3957
several women are mentioned 44
several women who attended 67
several women with children 181
several words are combined 42
several words that describe 122
several words that referred 69
several works and articles 121
several works for children 95
severed veins and arteries 125
shadows appear and disappear 59
shadows rather than realities 58
shadows which are produced 42
shadowy feasts thus conjured 75
shadowy lanes and footpaths 67
shadowy nooks and crannies 65
shadowy walls and remained 53
shallow bowls and platters 40
shallow bowls and sprinkle 56
shallow breathing and increased 40
shallow donor and acceptor 465
shallow fresh and brackish 43
shallow lakes and sluggish 41
shallow lakes and wetlands 171
shallow rather than profound 41
shallow shows and prologue 41
shallow vales and upstanding 72
shallow water and anchored 52
shallow water and grounded 55
shallow water and littoral 174
shallow water and splashed 46
shallow water and therefore 70
shallow water with abundant 48
shallow wells and cisterns 58
shapely order and symmetry 65
sharpen rather than diminish 86
sharply after his property 40
sheeted spray that canopied 47
shelter beneath its branches 72
shelter beneath our hammocks 51
shelter tents and blankets 57
shelter under his authority 47
shelter under his umbrella 71
shelter under its branches 212
shelter under its umbrella 50
shelter which they afforded 89
shelter which was afforded 40
shelter women and children 241
shelves lined with hundreds 47
shillings would not purchase 64
shipped under this contract 85
shivering limbs and chattering 51
shivering shirt and trousers 43
shivering under his blankets 46
shivering women and children 90
shorter hours and holidays 52
shorter hours and improved 692
shorter hours and increased 770
shorter hours for children 60
shorter period than required 41
shorter tales and sketches 203
shorter times are possible 47
shorter times are required 69
shorter waves are absorbed 62
shortly after and returned 47
shortly after being admitted 341
shortly after being arrested 146
shortly after being assigned 59
shortly after being attacked 45
shortly after being baptized 46
shortly after being captured 90
shortly after being diagnosed 99
shortly after being informed 83
shortly after being launched 112
shortly after being notified 41
shortly after being ordained 65
shortly after being promoted 113
shortly after being received 54
shortly after being returned 61
shortly after for execution 42
shortly after her accession 494
shortly after her admission 187
shortly after her daughter 365
shortly after her delivery 103
shortly after her diagnosis 79
shortly after her entrance 84
shortly after her execution 42
shortly after her fifteenth 141
shortly after her recovery 71
shortly after her sixteenth 257
shortly after her thirteenth 54
shortly after her twentieth 62
shortly after his abduction 42
shortly after his accession 4924
shortly after his accident 111
shortly after his admission 764
shortly after his american 44
shortly after his ascension 225
shortly after his conquest 151
shortly after his daughter 327
shortly after his defection 84
shortly after his desertion 41
shortly after his diagnosis 61
shortly after his dramatic 40
shortly after his eightieth 240
shortly after his elevation 643
shortly after his entrance 388
shortly after his execution 256
shortly after his expulsion 202
shortly after his fifteenth 113
shortly after his historic 42
shortly after his homecoming 95
shortly after his induction 145
shortly after his initiation 103
shortly after his invention 50
shortly after his lifetime 91
shortly after his lordship 45
shortly after his migration 49
shortly after his ninetieth 86
shortly after his operation 88
shortly after his promotion 413
shortly after his purchase 157
shortly after his reception 62
shortly after his recovery 319
shortly after his rejection 49
shortly after his scottish 40
shortly after his selection 68
shortly after his sentence 57
shortly after his sixteenth 192
shortly after his thirteenth 77
shortly after his transfer 182
shortly after his twentieth 169
shortly after his untimely 101
shortly after its accession 94
shortly after its admission 49
shortly after its approval 48
shortly after its cessation 51
shortly after its collapse 45
shortly after its conquest 122
shortly after its delivery 194
shortly after its entrance 99
shortly after its execution 162
shortly after its formation 2201
shortly after its inception 1232
shortly after its initiation 85
shortly after its invention 210
shortly after its isolation 43
shortly after its issuance 92
shortly after its original 186
shortly after its premiere 393
shortly after its purchase 267
shortly after its synthesis 53
shortly after its transfer 50
shortly after our breakfast 45
shortly after our daughter 41
shortly after our entrance 77
shortly after she broached 96
shortly after she finished 189
shortly after she received 233
shortly after she returned 538
shortly after that incident 290
shortly after that terrible 47
shortly after they acquired 64
shortly after they finished 132
shortly after they graduate 45
shortly after they happened 67
shortly after they occupied 42
shortly after they occurred 290
shortly after they prepared 50
shortly after they received 165
shortly after they returned 475
shortly after this accident 70
shortly after this campaign 52
shortly after this disaster 109
shortly after this happened 74
shortly after this incident 1591
shortly after this occurred 49
shortly after this operation 70
shortly after this portrait 40
shortly after this purchase 41
shortly after this terrible 50
shortly after was admitted 53
shortly after was employed 46
shortly after was murdered 60
shortly after was ordained 63
shortly after was promoted 86
shortly after was recalled 62
shortly after you departed 44
shortly apply for admission 66
shortly claim our attention 45
shortly engage our attention 100
shotgun cloning and sequencing 45
shrieking women and children 309
shuffling steps and slovenly 46
shunted aside and replaced 53
shutter speed and aperture 7431
shutter speed and diaphragm 195
shutter speed and exposure 51
shuttle buses are provided 85
shuttle fleet was grounded 126
sighted ellen was deceived 66
sighted people can consider 44
sigmoid colon and descending 58
sigmoid colon and proximal 119
sigmoid sinus and internal 195
sigmoid sinus and posterior 119
signals which are detected 91
signals which are directly 74
signals which are exchanged 66
signals which are functions 175
signals which are intended 52
signals which are normally 66
signals which are obtained 77
signals which are produced 117
signals which are received 260
signals which are recorded 127
signals which are required 119
signals which may indicate 90
silence about his personal 41
silence after our visitors 44
silence after she finished 52
silence after this outburst 161
silence rather than accepted 56
silence rather than resolved 48
silence until she returned 73
silence until they returned 62
silence which had followed 1049
silence which had preceded 142
silence which had suddenly 61
silence which has followed 42
silence which his companion 45
silence which was eloquent 41
silence which was observed 94
silence which was unbroken 51
silence while she extended 62
silence while she finished 97
silence while she followed 56
silence while she listened 185
silence while she pondered 43
silence while they digested 47
silence while they listened 113
silicon atoms are replaced 240
silicon atoms per molecule 64
silicon wafer that contains 105
silvery laugh rings joyously 52
similar action was observed 44
similar action with approval 43
similar bands are observed 43
similar basis for oklahoma 126
similar books and articles 61
similar bureau for textiles 41
similar cases are mentioned 181
similar cases are recorded 431
similar cases are reported 342
similar cases had occurred 142
similar cases that occurred 61
similar cause has produced 60
similar cells that performs 76
similar change had occurred 79
similar change had recently 102
similar change has occurred 430
similar change was effected 164
similar change was observed 213
similar claim was advanced 90
similar claim was rejected 54
similar class and cultural 42
similar costs and benefits 69
similar curve was obtained 216
similar ethnic and cultural 171
similar ethnic and economic 42
similar ethnic and linguistic 68
similar ethnic and religious 148
similar event had happened 82
similar event had occurred 235
similar event has occurred 66
similar event that happened 43
similar event that occurred 67
similar event was observed 54
similar event was reported 64
similar facts and followed 46
similar facts are observed 58
similar facts are recorded 107
similar finding has recently 69
similar finding was observed 299
similar finding was obtained 628
similar finding was recently 47
similar finding was recorded 61
similar finding was reported 2232
similar forms and functions 79
similar fringes are provided 210
similar gifts and bequests 121
similar goals and concerns 54
similar goals and purposes 70
similar goods and services 1953
similar goods are produced 71
similar group who received 44
similar growth has occurred 68
similar hills that occupies 51
similar honor was accorded 44
similar ideals and purposes 55
similar ideals are anywhere 95
similar issue was involved 50
similar items and services 54
similar items are deducted 46
similar items are excluded 62
similar items are included 114
similar items are produced 42
similar likes and dislikes 1312
similar local area networks 53
similar meanings and functions 40
similar meeting was convened 42
similar method for estimating 58
similar method has recently 69
similar method was employed 559
similar method was followed 264
similar method was proposed 199
similar method was reported 58
similar model has recently 52
similar model was proposed 314
similar moral and religious 99
similar motion was proposed 62
similar names may indicate 50
similar needs and concerns 146
similar needs and problems 233
similar notion was embodied 54
similar others and standard 84
similar point has recently 91
similar point with specific 56
similar power and authority 199
similar racial and cultural 268
similar racial and economic 41
similar ranks and functions 172
similar rather than opposite 53
similar reply was received 66
similar right was reserved 40
similar roles and functions 56
similar scene had occurred 40
similar shift has occurred 155
similar shift was observed 83
similar signs and symptoms 2043
similar social and cultural 984
similar social and economic 3124
similar social and financial 54
similar social and personal 59
similar social and physical 82
similar social and religious 281
similar soils and climates 55
similar steps are followed 50
similar story was reported 81
similar study has recently 62
similar study that examined 43
similar study that included 41
similar study was recently 67
similar study was reported 342
similar study with children 65
similar taste for beautiful 123
similar terms and concepts 89
similar terms are employed 84
similar terms are intended 63
similar themes and concerns 97
similar thesis was advanced 44
similar trend has occurred 294
similar trend was apparent 313
similar trend was followed 41
similar trend was observed 6454
similar trend was obtained 123
similar trend was recorded 49
similar trend was reported 282
similar value was obtained 290
similar views and purposes 40
similar virus was isolated 48
similar wages and benefits 49
similar words and concepts 64
simmering water and continue 269
simpler method for estimating 75
simpler social and economic 45
simplex method for minimizing 94
simplex virus and cervical 151
simplex virus was isolated 232
sincere piety and goodness 47
sincere thanks and grateful 81
sincere thanks and heartfelt 90
sincere thanks and profound 53
sincere thanks and respects 76
sincere thanks are extended 998
sincere thanks are tendered 140
sincere thanks for valuable 78
sincere thirst for mountain 45
sinners above all galileans 50
sinuses which are situated 46
sisters could not possibly 41
sixteen books and numerous 67
sixteen books for children 49
sixteen miles and encamped 69
sixteen months that followed 103
sixteen peers for scotland 456
sixteen rather than eighteen 49
sixteen ships was stationed 49
sixteen times its original 81
sixteen times its velocity 43
sixteen towns and villages 55
sixteen women and children 190
skilled labor and clerical 93
skilled labor and engineers 70
skilled labor and increased 54
skilled labor and managers 70
skilled labor and materials 154
skilled labor and physical 113
skilled labor and therefore 48
skilled labor are required 43
skilled labor has increased 70
skilled labor was employed 42
skilled labor was required 155
skilled people are required 71
skilled seamen and officers 56
skilled women and children 42
skinned heroes and heroines 41
skinned people with straight 96
skinned women and children 99
skirted coats with flowered 119
slavery could not continue 72
slavery could not flourish 112
slavery could not possibly 103
slavery issue was involved 40
slavery issue was resolved 53
slavery under any pretense 64
slavery which has unfitted 41
slavery which was destined 123
slavery which was prepared 81
slavery within this republic 93
sleeved shirt and trousers 417
sleeves which are fastened 40
slender build and delicate 52
slender build and graceful 58
slender frame and delicate 209
slender hairs are attached 64
slender limbs and graceful 50
slender rather than otherwise 42
slender soever his capacity 41
slender stems and branches 139
slender stems and graceful 54
slender twigs and branches 57
slender waist and delicate 41
slender waist and graceful 56
slender woman with delicate 50
slogans which had formerly 53
slothful skill and industry 141
slotted spoon and continue 50
slotted spoon and sprinkle 135
slotted spoon and transfer 1335
slumber rather than scrutiny 45
slumber until his attention 53
slumber which had followed 44
smaller banks and financial 85
smaller civil and criminal 44
smaller doses are employed 60
smaller doses are required 927
smaller doses for children 125
smaller ethnic and linguistic 61
smaller ethnic and religious 64
smaller group than everyone 78
smaller group that included 42
smaller group was selected 53
smaller light beam aperture 61
smaller local area networks 53
smaller party lay ambushed 40
smaller scale and therefore 73
smaller scale than formerly 214
smaller ships and frigates 57
smaller sizes are employed 43
smaller sizes are provided 42
smaller sizes are required 52
smaller social and economic 56
smaller towns and counties 83
smaller towns and isolated 44
smaller towns and suburban 75
smaller towns and villages 12187
smaller trees and branches 60
smaller tubes are affected 73
smaller tubes are inserted 76
smaller tubes are involved 126
smaller twigs and branches 211
smaller units are combined 48
smaller units for analysis 52
smaller units for purposes 112
smaller until they disappear 183
smaller until they vanished 64
smaller urban and suburban 61
smaller veins and arteries 93
smashed skull had affected 51
smelled sweet and fragrant 43
smelter which has received 85
smoothly rather than abruptly 62
soberly about his business 47
sociable women are believed 50
socially owned and operated 143
society could not conceive 101
society could not continue 441
society could not convince 55
society could not dispense 62
society could not flourish 71
society could not maintain 135
society could not otherwise 397
society could not possibly 552
society could not progress 136
society could not tolerate 359
society could not withstand 75
society first and foremost 205
society grows and develops 95
society loses its capacity 42
society makes and enforces 69
society makes its decisions 55
society meets its problems 69
society needs two languages 40
society people are expected 89
society rather than attempting 74
society rather than directly 45
society rather than personal 103
society rather than politics 55
society rules for guidance 128
society since its beginnings 77
society since its formation 72
society since its inception 320
society social and economic 45
society solve its problems 90
society solving its problems 133
society today and tomorrow 143
society treats its children 83
society turns its attention 51
society wants its children 47
society where all children 77
society where all citizens 310
society where all economic 72
society where all products 178
society where all property 53
society where men dominate 49
society where not everyone 52
society where our children 63
society which are affected 52
society which are commonly 55
society which are designed 48
society which are essential 130
society which are inherent 40
society which are involved 43
society which are regarded 82
society which are relevant 81
society which are supposed 48
society which can tolerate 43
society which had absorbed 45
society which had accepted 82
society which had achieved 95
society which had attained 43
society which had formerly 94
society which had nurtured 53
society which had preceded 46
society which had produced 626
society which had provided 80
society which had received 73
society which had recently 83
society which had rejected 175
society which had remained 127
society which had suffered 117
society which had survived 104
society which has absorbed 43
society which has accepted 274
society which has achieved 251
society which has acquired 57
society which has advanced 79
society which has attained 334
society which has deprived 45
society which has educated 59
society which has embraced 68
society which has excluded 45
society which has expanded 101
