salinity profiles are shown 87
selected articles and books 152
selected economic and social 499
selected elements are given 43
selected elements are shown 41
selected examples are given 302
selected examples are shown 109
selected materials are given 201
selected materials are shown 45
selected patients who would 46
selected patients with acute 1200
selected patients with asthma 95
selected patients with brain 57
selected patients with breast 109
selected patients with either 86
selected patients with known 56
selected patients with large 183
selected patients with liver 125
selected patients with renal 163
selected patients with small 521
selected patients with stage 774
selected personal and social 233
selected problems are given 415
selected randomly and asked 61
selected students are given 93
selected variables are given 95
selected variables are shown 67
selected villages and towns 48
selection criterion was based 43
selection decisions are based 198
selection decisions are often 88
selection destroying any which 58
selection pressure for large 48
selection pressure for rapid 53
selection pressure that would 50
selfless chivalry that moves 48
semantic networks and frame 107
semantic relations that exist 87
sensible business man would 63
sensible communion with angels 84
sensible economic and social 103
sensible pleasures and pains 340
sensible realities thus comes 121
sensibly constant and equal 102
sensibly increased its value 47
sensuous idealists who belong 44
sensuous organism that which 57
sensuous pleasures and pains 84
sentence absolute for shine 65
sentence beginnings and endings 192
sentence concerning any point 68
sentence containing two nouns 61
sentence containing two words 41
sentence contains six vivid 270
sentence contains two parts 46
sentence contains two verbs 48
sentence contains two words 96
sentence elements that might 111
sentence patterns and lengths 112
sentence patterns and words 52
separate accounts are given 54
separate accounts for every 67
separate accounts for sales 121
separate accounts for which 83
separate accounts that offer 74
separate articles and books 117
separate category for women 57
separate chapters are given 66
separate colleges for white 96
separate colleges for women 774
separate criminal and civil 351
separate cultural and ethnic 125
separate cultural and social 339
separate document that lists 87
separate economic and social 861
separate education for girls 125
separate education for women 184
separate elements that could 48
separate entities but parts 50
separate entities but rather 280
separate entities that could 96
separate entities that exist 45
separate entrance for women 75
separate facility for women 52
separate functions that ought 46
separate homeland for indian 300
separate hospital for women 44
separate husbands and wives 1176
separate identity and merge 96
separate juvenile and adult 69
separate maternal and fetal 181
separate military and civil 194
separate military and naval 72
separate ministry for women 41
separate movement for women 47
separate networks for voice 122
separate nucleation and growth 124
separate occasions and asked 49
separate occasions and every 48
separate occasions and found 53
separate personal and social 52
separate physical and social 138
separate programs for women 77
separate property and earnings 50
separate property and shall 77
separate property and which 72
separate property that would 57
separate provision for women 63
separate quarters and shall 141
separate quarters for males 43
separate quarters for women 220
separate redeemer for every 53
separate religious and civil 48
separate religious and ethnic 137
separate religious and social 198
separate sanitary and storm 240
separate scottish and welsh 129
separate subjects and verbs 133
separate treatment for women 42
separate villages and towns 65
separate whenever they chose 81
separating husbands and wives 486
separating maternal and fetal 158
sequence analysis has shown 293
sequence currents are equal 74
sequence homology was found 119
sequence homology with human 433
sequence homology with known 172
sequence identity with human 281
sequence networks are shown 104
sequence required for binding 93
sequence specific dna binding 1171
sequence variations that occur 103
serenely prepared for anything 47
seriously admonish them never 51
seriously affected his social 40
seriously affected than older 42
seriously affected than others 243
seriously believed they could 60
seriously believed they would 50
seriously consider his offer 41
seriously consider this issue 62
seriously consider this offer 50
seriously consider this option 374
seriously consider this point 61
seriously depleted and whose 87
seriously disputed this point 50
seriously impaired his vision 45
seriously impaired its value 47
seriously involved with drugs 128
seriously mentally ill people 569
seriously mentally ill women 96
seriously sprained his ankle 47
servants pillaged his money 66
services accounting for about 64
services accounts for about 171
services attached and where 66
services designed for older 44
services designed for people 52
services essential for human 53
services exchanged for money 96
services industry has grown 184
services maternal and child 113
services produced for final 175
services provided and costs 50
services provided are based 59
services provided are often 167
services provided for older 104
services provided for people 133
services provided for under 169
services provided for users 44
services provided for which 42
services provided for women 74
services received for which 59
services rendered and costs 265
services rendered and could 87
services rendered and goods 148
services rendered and hence 50
services rendered and money 101
services rendered and shall 141
services rendered and which 64
services rendered but rather 45
services rendered for which 205
services rendered that betty 42
services separate and apart 62
services whenever they could 44
services whenever they might 43
services wherever they could 107
services wherever they might 260
settlers wherever they could 49
severely affected and others 42
severely affected than either 58
severely affected than girls 78
severely affected than males 190
severely affected than older 100
severely affected than others 503
severely affected than women 59
severely censured for failing 51
severely condemns for drawing 55
severely mentally ill child 51
severely mentally ill people 938
severely mentally ill women 53
severely punished for abusing 50
severely punished for breaking 58
severely punished for every 89
severely punished for failing 62
severely punished for running 50
severely punished for selling 40
severely punished for speaking 92
severely punished for stealing 65
severely punished than others 47
severely reproach our folly 203
severely restrict its scope 47
severely sprained her ankle 153
severely sprained his ankle 158
severely strapped for funds 47
severity provided they would 44
sexually assaulting and killing 62
sexually explicit web sites 156
sexually harassed and raped 90
sexually harassed her while 236
sexually involved with black 42
sexually involved with older 66
sexually involved with others 109
sexually involved with people 56
sexually involved with white 44
sexually involved with women 221
sexually molested and raped 66
sexually oriented web sites 54
shackles accident and bolts 129
shameful contrast than might 60
shepherd neglects his flock 40
shepherd pastures his flock 51
shepherd protecting his flock 57
shepherd protects his flock 47
shepherd protects his sheep 153
shortest distance for which 50
shortest wavelength for which 50
shorthand property for setting 159
shoulder abduction and elbow 296
shoulder extension and elbow 107
sickness attacked him which 47
signally improved our treaty 41
silently resolved you would 62
silently retraced his steps 64
silently strolled out after 130
silicate minerals and rocks 566
silicate minerals that occur 145
silicone implants for breast 94
simplest questions are often 60
sinfully polluted his hands 40
singularly affected with local 63
singularly combined with total 76
singularly forcible and poetic 55
singularly graceful and engaging 91
singularly graceful and fairy 56
singularly graceful and happy 178
singularly graceful and winning 134
singularly realistic and acute 50
sinister muteness and gloom 101
situated cognition and learning 64
situated positioning can offer 48
situation actually got worse 43
situation affected them nearly 56
situation comedies and action 134
situation comedies and crime 176
situation increased his sense 54
situation involves two people 57
situation pregnant with danger 42
situation remained thus until 53
situation required was known 73
situation resembling that which 56
skillful officers and brave 103
slightly alkaline with solid 113
slightly dampened with water 116
slightly elevated and knees 47
slightly enlarged and shows 91
slightly expanded wings first 61
slightly increased its share 161
slightly injected with blood 63
slightly miscible with water 228
slightly modified and still 44
slightly modified but still 85
slightly modified his views 88
slightly modified this method 45
slightly narrower and longer 269
slightly narrower than thorax 56
slightly scratching his cheek 94
slightly softened but still 50
slightly speckled with black 56
slightly speckled with brown 54
slightly speckled with white 48
slightly sprained her ankle 91
slightly suffused with brown 57
slightly thickened and smooth 151
slightly thickened with flour 91
slumbering darkness that marks 96
smallest arteries and veins 468
smallest evidence that either 90
smallest exponent for which 47
smallest families are found 47
smallest incident that might 43
smallest movement that might 56
smallest particle that could 54
smallest passages for light 89
smallest quantity that could 77
smallest rectangle that could 50
smallest villages and towns 71
smallpox epidemic that broke 62
smallpox epidemic that raged 61
smallpox epidemic that swept 494
smothered laughter and claps 46
snappish tenacity with which 54
snatched whatever they could 53
socialist economic and social 414
socialist emulation and shock 188
socialist industry and small 132
socialist legality and legal 67
socialist morality and ethics 45
socialist movement had begun 48
socialist movement has never 47
socialist movement that would 95
socialist movement was split 67
socialist movement was still 84
socialist movement with which 44
socialist republic can exist 45
societal benefits and costs 323
societal interest that would 170
societal problems and needs 128
societal problems for which 44
societal problems with which 41
software designed for small 40
software engineering and human 216
software engineering and testing 49
software engineers and others 47
software engineers are often 47
software entities that carry 51
software included with linux 89
software industry has grown 262
software packages and tools 141
software packages are based 101
software packages are often 221
software packages are quite 95
software packages are shown 40
software packages can easily 48
software packages for creating 79
software packages for image 72
software packages for linear 46
software packages for small 175
software packages for solving 162
software packages now allow 46
software packages now exist 52
software packages now offer 62
software packages that allow 730
software packages that could 199
software packages that create 56
software packages that might 126
software packages that offer 143
software packages that would 130
software packages with which 72
software products and tools 113
software products are built 43
software products are often 172
software products for which 72
software products that allow 214
software products that could 43
software products that offer 56
software products that today 82
software products that would 62
software programs and files 75
software programs and tools 45
software programs are based 43
software programs are often 182
software programs for creating 58
software programs for teaching 42
software programs for testing 47
software programs that allow 748
software programs that could 131
software programs that create 41
software programs that offer 71
software programs that search 43
software programs that would 121
software projects are never 45
software projects are often 88
software routines that allow 168
software software that helps 52
software solutions that allow 66
soldiers believed they would 41
soldiers declared they would 109
soldiers followed him about 47
soldiers infested that region 43
soldiers panicked and began 44
soldiers panicked and fired 56
soldiers wherever they could 43
soldiers wherever they might 64
solemnly covenant and agree 177
solemnly declared she would 41
solemnly declared that after 44
solemnly declared they would 137
solemnly declares that china 57
solemnly exchanges his working 46
solemnly promised and sworn 77
solemnly promised his father 82
solemnly promised his mother 52
solemnly promised she would 49
solemnly promised they would 49
solemnly protesting they would 96
solemnly renounce all claim 82
solemnly resigned his crown 46
solitary functions and others 58
solitary sentinel who paced 129
solitary specimen was found 48
solitude compared with which 53
solutions compared with equal 79
solutions containing weak acids 106
solvents miscible with water 170
somewhat abstract and unreal 43
somewhat battered but still 71
somewhat dangerous for small 56
somewhat enlarged and often 42
somewhat fatigued this morning 69
somewhat improved but still 79
somewhat modified but still 40
somewhat modified his views 425
somewhat narrower and longer 262
somewhat narrower and lower 48
somewhat narrower but still 104
somewhat narrower than usual 80
somewhat outdated but still 162
somewhat relieved but still 72
somewhat relieved this morning 52
somewhat religious and given 64
somewhat resembling that found 102
somewhat resembling that shown 43
somewhat resembling that which 629
somewhat stagnant age either 47
somewhat surprising that after 80
somewhat surprising that people 44
somewhat surprising that while 45
somewhat wrinkled and rigid 76
sorcerer initiates his dupes 42
southerly direction for about 652
southwest direction for about 64
sparsely supplied with blood 61
specially convoked and sworn 48
specially designed and built 3025
specially designed and woven 94
specially designed for burning 48
specially designed for cleaning 91
specially designed for close 195
specially designed for creating 72
specially designed for cutting 128
specially designed for driving 64
specially designed for field 58
specially designed for fishing 43
specially designed for girls 41
specially designed for holding 48
specially designed for large 127
specially designed for local 74
specially designed for music 88
specially designed for older 125
specially designed for people 298
specially designed for quick 140
specially designed for rapid 171
specially designed for running 43
specially designed for rural 50
specially designed for short 109
specially designed for small 290
specially designed for speed 159
specially designed for storing 59
specially designed for teaching 154
specially designed for testing 270
specially designed for water 89
specially designed for women 311
specially designed for working 326
specially designed for writing 50
specially designed seat belts 126
specially indicating her exact 81
specially intended for evening 52
specially intended for women 63
specially invented for people 130
specially prepared for chewing 64
specially prepared for putting 77
specially prepared for teaching 94
specially prepared for testing 51
specially prepared for writing 52
specially provided for shall 68
specially provided for under 180
specially reserved for women 122
specially sentient and others 55
specially suitable for growing 60
specially suitable for large 74
specially suitable for small 124
specially suitable for women 72
specialty products for which 43
specific academic and social 138
specific activity and total 280
specific activity and yield 108
specific activity for which 111
specific activity was about 158
specific activity was added 47
specific activity was found 389
specific activity was lower 56
specific antibody are mixed 62
specific antibody that binds 57
specific antigens are found 116
specific antigens are known 46
specific arteries and veins 73
specific articles and books 88
specific attention being given 146
specific attention was given 415
specific audience for which 93
specific authority was given 66
specific bacterial and viral 59
specific beginnings and endings 63
specific behaviors for change 52
specific behaviors for which 101
specific behaviors that cause 85
specific behaviors that could 105
specific behaviors that might 139
specific behaviors that occur 114
specific behaviors that would 205
specific behaviors they would 44
specific behaviors with which 41
specific behaviors you would 51
specific benefits and costs 423
specific benefits and risks 150
specific benefits that would 96
specific business bad debts 44
specific business for which 85
specific citations are given 78
specific concepts and terms 91
specific concepts and tools 52
specific concerns and needs 418
specific condition for which 145
specific contexts and social 44
specific counties and towns 71
specific cultural and ethnic 213
specific cultural and legal 47
specific cultural and racial 74
specific cultural and social 1122
specific cultures and social 48
specific decisions are taken 59
specific diagnosis but rather 48
specific diagnosis can often 58
specific direction for every 142
specific direction was given 73
specific disorder for which 57
specific doctrine was slain 64
specific economic and legal 68
specific economic and social 2806
specific elements that could 40
specific elements that might 62
specific elements that would 41
specific emotional and social 48
specific evidence that would 89
specific examples and cases 61
specific examples and facts 63
specific examples are cited 199
specific examples are drawn 65
specific examples are given 1212
specific examples are known 43
specific examples are shown 217
specific examples are taken 41
specific examples for which 61
specific examples may serve 58
specific examples that might 66
specific examples that would 84
specific examples with which 59
specific exception was taken 53
specific exemption for gifts 221
specific functions and roles 130
specific functions and tasks 242
specific functions and which 49
specific functions for which 357
specific functions that might 43
specific functions with which 48
specific guidance for action 44
specific guidance was given 61
specific historic and social 77
specific hormones and growth 46
specific industry for which 44
specific instance for which 78
specific instance with which 53
specific linguistic and social 44
specific locations and times 235
specific locations are given 42
specific locations for which 40
specific materials and tools 100
specific materials with which 61
specific maternal and child 116
specific mischief and prove 69
specific mutations that cause 56
specific occasions for which 43
specific offenses for which 150
specific operation for which 50
specific parental and filial 41
specific personal and social 284
specific physical and human 107
specific physical and social 627
specific pleasures and pains 55
specific policies and goals 56
specific policies and plans 226
specific policies and rules 64
specific policies are often 50
specific policies for women 42
specific policies that could 82
specific policies that might 108
specific policies that would 188
specific positions and roles 42
specific positions for which 88
specific problems and cases 64
specific problems and goals 117
specific problems and needs 2080
specific problems and offer 85
specific problems and tasks 115
specific problems and which 43
specific problems and working 40
specific problems are given 73
specific problems are often 104
specific problems are taken 43
specific problems but rather 67
specific problems for study 80
specific problems for which 533
specific problems for women 76
specific problems may arise 120
specific problems that appear 54
specific problems that arise 1046
specific problems that arose 249
specific problems that beset 45
specific problems that cause 44
specific problems that could 174
specific problems that exist 76
specific problems that might 355
specific problems that occur 199
specific problems that often 123
specific problems that people 58
specific problems that women 87
specific problems that would 249
specific problems they faced 83
specific problems they might 54
specific problems with which 719
specific problems you might 74
specific products for which 137
specific products that would 53
specific programs and goals 53
specific programs and plans 158
specific programs and users 54
specific programs for action 58
specific programs for social 82
specific programs for which 105
specific programs for women 74
specific programs that could 76
specific programs that might 59
specific programs that would 145
specific projects and goals 46
specific projects and tasks 83
specific projects for which 317
specific projects that could 68
specific projects that might 76
specific projects that would 161
specific property and which 141
specific property for which 50
specific proposal for action 66
specific proposal for change 68
specific proposal that would 45
specific proteins are found 40
specific proteins with which 47
specific provision for appeal 40
specific provision for grand 59
specific provision for women 70
specific provision that would 54
specific purposes and goals 228
specific purposes and needs 189
specific purposes and often 42
specific purposes and under 88
specific purposes and which 80
specific purposes and within 42
specific purposes are given 41
specific purposes for which 3646
specific purposes for writing 44
specific questions and adopt 42
specific questions and needs 132
specific questions and tasks 56
specific questions are asked 2215
specific questions are often 47
specific questions are posed 132
specific questions being asked 281
specific questions but rather 48
specific questions for which 355
specific questions that allow 49
specific questions that apply 128
specific questions that arise 435
specific questions that arose 82
specific questions that could 165
specific questions that focus 57
specific questions that guide 45
specific questions that might 316
specific questions that would 228
specific questions they would 110
specific questions with which 198
specific questions you asked 48
specific questions you might 210
specific questions you would 213
specific receptor for growth 54
specific relations that exist 68
specific religions and sects 49
specific religious and ethnic 132
specific religious and moral 80
specific religious and social 141
specific remedies are known 55
specific remedies that would 47
specific requests for action 77
specific requests for change 60
specific requests for funds 49
specific revenues and costs 56
specific services for which 239
specific services for women 52
specific services that would 47
specific services they offer 60
specific situation and needs 535
specific situation and which 47
specific situation for which 224
specific situation that might 57
specific situation with which 164
specific statuses and roles 71
specific statutes and rules 53
specific subjects and types 66
specific subjects for which 64
specific subjects see under 483
specific subjects with which 69
specific survival and growth 50
specific symptoms and signs 1703
specific symptoms for which 49
specific symptoms that occur 87
specific treatment for acute 297
specific treatment for dengue 271
specific treatment for either 167
specific treatment for mumps 127
specific treatment for viral 476
specific treatment was given 139
specific variables for which 45
specific variables that could 43
specific variables that might 89
specific villages and towns 44
specimen thickness and crack 107
speckled sunshine and shade 104
spectral analysis are shown 117
spectral analysis has shown 135
spectrum analysis has shown 47
spectrum broadens and smears 129
speedily extended his power 52
speedily repaired his horse 43
speedily retraced his steps 53
speedily retraced its steps 73
spirited citizens who would 59
spirited doctrine they cited 59
spirited purposes for which 146
splendid armament that athens 58
splendid audacity with which 49
splendid boldness with which 53
splendid edifices with which 83
splendid enthusiasm with which 51
splendid physical and moral 51
splendid promises with which 77
splendid reception was given 104
splendid uniforms for which 44
splendid victuals and drink 75
splendid wardrobe and jewel 84
splendor compared with which 44
spotless madonnas are anything 44
sprinkle cinnamon and sugar 53
squadron received its first 60
squadron suffered its first 75
squatted wherever they could 51
staggering economic and social 336
stagnant economic and social 54
standard algorithm for finding 42
standard algorithm for solving 70
standard approach for solving 62
standard deduction for joint 176
standard deduction for singles 57
standard deviations and equal 218
standard deviations and hence 55
standard deviations and ranges 1469
standard deviations are about 224
standard deviations are added 76
standard deviations are again 87
standard deviations are based 314
standard deviations are below 90
standard deviations are close 172
standard deviations are equal 1375
standard deviations are found 199
standard deviations are given 2272
standard deviations are known 539
standard deviations are large 284
standard deviations are lower 97
standard deviations are nearly 77
standard deviations are often 218
standard deviations are quite 271
standard deviations are rather 73
standard deviations are shown 1893
standard deviations are small 206
standard deviations are taken 147
standard deviations are within 86
standard deviations for every 72
standard deviations for items 57
standard deviations for males 139
standard deviations for total 281
standard deviations that point 60
standard deviations that would 66
standard economic and social 92
standard keyboard and mouse 269
standard machines and tools 48
standard materials and parts 67
standard patterns and sizes 85
standard practice are often 68
standard practice for every 110
standard practice for large 120
standard practice for people 56
standard practice for women 49
standard products for stock 48
standard products for which 72
standard proteins with known 50
standard protocol for sending 73
standard quantity and price 48
standard questions are asked 64
standard required for entry 112
standard required for passing 42
standard requires that every 69
standard solutions are given 58
standard solutions with known 75
standard treatment for acute 235
standard treatment for asthma 48
standard treatment for breast 224
standard treatment for stage 217
standard treatment for women 57
startled surprise with which 71
statutes provides that every 111
stealthily retraced his steps 60
stimulus essential for growth 46
stimulus situation for which 57
stimulus situation with which 61
stimulus surpassing all others 50
strained attention with which 230
strained relations that exist 132
strained relations with china 612
strained relations with egypt 139
strained relations with italy 224
strained relations with japan 449
strained relations with local 110
strained relations with russia 916
strained relations with spain 369
strained rhapsody with whaling 51
strangely beautiful she looks 219
strangely christian and pagan 53
strangely oracular this morning 60
strangely restless and uneasy 53
strategy involves two steps 65
strengthen economic and social 405
strengthen economic and trade 93
strengthen maternal and child 195
strengthen relations with china 78
strengthen relations with russia 60
strengthen tradition and endow 199
stressed concrete and steel 50
stressed economic and social 207
stresses economic and social 140
stricken suddenly with idiocy 73
stricter scrutiny than would 113
strictly constant and equal 48
strictly economic and social 59
strictly economic are found 43
strictly enforced and where 40
strictly enjoined that every 88
strictly negative real parts 209
strictly pastoral and rural 65
strictly religious and moral 131
strictly reserved for women 62
strongest argument for keeping 41
strongest argument she could 74
strongest argument that could 300
strongest evidence that could 126
strongest exception was taken 54
strongest instance that could 55
strongest military and naval 98
strongest objection that could 48
strongest pressure for change 42
struggle combined with armed 51
struggle compared with which 55
struggle develops and takes 273
stubborn fidelity with which 245
stubborn serenity for which 47
stubborn struggle was waged 45
stubborn tenacity with which 121
students accepted for study 56
students believed they could 120
students believed they would 88
students complete this major 185
students designed and built 130
students diagnosed with learning 171
students eligible for learning 104
students eligible for title 98
students graduate and enter 69
students identify and solve 45
students identify key words 49
students interact with others 142
students interact with peers 75
students practice and apply 156
students practice this skill 128
students referred for learning 66
students reported they would 72
students selected for study 68
stumbled backward and nearly 49
stupefying contrast with russia 53
subgroup averages and ranges 67
subjects believed they could 74
subjects believed they would 73
subjects compared with healthy 76
subjects elevated and lofty 45
subjects reported being aware 46
subjects reported they would 66
subjects selected for study 313
subjects suitable for study 92
subjects wherever she could 40
subjects wherever they could 65
subjects wherever they might 143
subpoenaed recordings for which 107
subtract fractions and mixed 109
suburban villages and towns 78
succeeding business day which 81
succeeding calendar year shall 60
succeeding chapters are based 79
suddenly arrested and fixed 95
suddenly arrested and taken 94
suddenly arrested and thrown 220
suddenly arrested her steps 72
suddenly arrested his steps 72
suddenly attacked and slain 41
suddenly attacked with acute 144
suddenly attacked with fever 80
suddenly awakened and found 50
suddenly awakened one night 67
suddenly betrayed his trust 58
suddenly clenched his fists 93
suddenly clenched his hands 51
suddenly clutched his chest 138
suddenly directed his march 104
suddenly everyone was looking 52
suddenly everyone was talking 184
suddenly increased his speed 58
suddenly increased its speed 72
suddenly inflames them after 48
suddenly inspired his arabs 65
suddenly invested with power 98
suddenly overcome with grief 95
suddenly overcome with guilt 99
suddenly overcome with nausea 93
suddenly overcome with panic 78
suddenly overcome with shame 103
suddenly reappeared far below 46
suddenly recalled her state 65
suddenly received his sight 72
suddenly receives his sight 47
suddenly recovering her voice 80
suddenly recovering his sight 57
suddenly recovers his sight 90
suddenly regained his sight 118
suddenly retraced his steps 226
suddenly reversed his stand 55
suddenly reversed its field 45
suddenly splashed with blood 48
suddenly stricken with fever 58
suddenly stricken with guilt 49
suddenly suffused with blood 69
suddenly unsheathed its flaming 55
suddenly vibrated and tingled 72
suffered economic and social 180
suffered injuries for which 74
suffered injuries that would 70
suffered occurred not while 46
suffered physical and moral 46
suffered scarcely any change 41
suffered severely and could 52
suffrage anywhere and under 52
suffrage movement and women 100
suffrage movement for women 121
suffrage movement had begun 58
suffrage movement was gaining 91
suffrage movement was split 87
suicidal attempts and threats 57
suicidal gestures and threats 51
suicidal patients are often 59
suicidal policies for sharing 100
suitable activity for women 51
suitable computer for which 129
suitable condition for working 44
suitable economic and social 199
suitable husbands and wives 60
suitable locations for homes 54
suitable materials for study 52
suitable materials for writing 65
suitable materials with which 161
suitable metaphor for every 40
suitable military and naval 87
suitable physical and social 49
suitable property was found 43
suitable subjects for poetry 63
suitable subjects for study 151
sullenly rejected that which 46
sulphate crystals are added 70
sunlight reflecting off water 45
sunshine glimmers with green 253
supplant washington with gates 45
supplied columbus with water 64
supplied entirely with water 45
supplied materials and labor 44
supplied materials and parts 73
supplied whatever was lacking 51
supplied whatever was wanting 63
supplied wherever she might 112
supplies destined for china 65
supplies destined for russia 43
supplies domestic hot water 66
supplies wherever they could 143
supporting argument are missing 47
supporting economic and social 652
supporting equality for women 56
supporting evidence for either 212
supporting evidence that would 117
supporting evidence was found 359
supporting evidence was given 163
supporting physical and social 43
supporting policies that would 85
supporting projects that would 49
supports clinical and basic 51
supports economic and social 94
supports personal and social 139
supposed economic and social 95
supposed facility with which 44
supposed imitation had never 44
supposed physical and moral 44
suppress evidence that would 67
suppress rebellion and repel 46
surfaces required for growth 70
surgical approach for medial 159
surgical approach for treating 49
surgical judgment and skill 71
surgical operation for which 100
surgical operation that would 65
surgical patients and found 79
surgical patients are often 54
surgical patients with acute 95
surgical patients with right 109
surgical patients with varying 81
surgical practice and teaching 50
surgical precision with which 82
surgical resection for small 121
surgical resection for stage 71
surgical treatment and nursing 208
surgical treatment are often 51
surgical treatment for acute 138
surgical treatment for angina 114
surgical treatment for breast 319
surgical treatment for burst 51
surgical treatment for renal 60
surgical treatment for sound 141
surgical treatment was given 57
surpassing elegance and beauty 46
surpassing grandeur and beauty 434
surpassing interest and beauty 212
surpassing interest and value 147
surpassing richness and beauty 275
surpassing severity and value 47
surpassing splendor and beauty 43
surprise breakfast was quite 41
surprising accuracy with which 77
surprising aptitude with which 51
surprising examples are given 76
surprising facility with which 187
surprising rapidity with which 355
surprising readiness with which 75
surprising therefore that after 261
surprising therefore that people 73
surprising therefore that while 120
surprising therefore that within 47
surprising therefore that women 50
surprising velocity with which 88
surround children with books 42
surround yourself with beauty 127
surround yourself with light 48
surround yourself with others 184
surround yourself with people 2482
surround yourself with smart 61
surround yourself with white 61
surveyed reported they would 40
survival instinct was strong 43
survival machines for genes 50
survival strategy for people 42
survival strategy for women 161
suspending sentence and placing 46
sustaining economic and social 366
sustaining momentum for change 67
sustaining vitality and which 47
swaggering beginnings that could 60
swallows alighted and walking 143
sweetest possible things about 64
syllable contains one vowel 65
symbolic gestures and words 55
symmetry elements are given 135
symmetry elements are lines 59
symmetry elements are shown 464
symmetry elements for which 143
symphony concerts and opera 122
symphony concerts are given 116
symphony received its first 87
symptoms continue for about 129
symptoms continue for longer 44
synaptic contacts with cells 60
synaptic contacts with nerve 54
synaptic vesicles and dense 86
synaptic vesicles and large 104
synaptic vesicles are found 91
synaptic vesicles that store 57
syndrome accounts for about 398
syndrome children are often 92
syndrome patients and first 73
synthesis blockade with alpha 90
synthetic hormones that mimic 49
synthetic materials are often 83
synthetic materials that could 46
synthetic overview and guide 46
synthetic peptides that mimic 85
systemic arteries and veins 367
systemic bacterial and fungal 61
systemic economic and social 60
systemic hormones and local 70
systemic infection has taken 42
systemic infection may occur 71
systemic infection with fever 84
systemic problems that could 41
systemic steroids are given 53
systemic steroids are often 46
systemic symptoms and fever 50
systemic symptoms and signs 1467
systemic symptoms are often 123
systemic symptoms may occur 122
systemic symptoms with fever 46
systemic toxicity can occur 60
systemic toxicity may occur 58
systemic treatment for breast 43
systolic pressure and pulse 587
systolic pressure may occur 44
systolic pressure was above 48
systolic pressure was below 41
systolic pressure was found 76
