sacraments and pastoral care 51
scientists and engineers felt 60
scientists and engineers find 110
scientists and engineers from 4499
scientists and engineers grew 77
scientists and engineers have 5162
scientists and engineers having 64
scientists and engineers into 550
scientists and engineers knew 65
scientists and engineers know 86
scientists and engineers learn 70
scientists and engineers left 70
scientists and engineers like 247
scientists and engineers live 59
scientists and engineers made 166
scientists and engineers make 171
scientists and engineers more 174
scientists and engineers move 49
scientists and engineers must 583
scientists and engineers need 211
scientists and engineers only 76
scientists and engineers over 376
scientists and engineers play 68
scientists and engineers rose 59
scientists and engineers seem 75
scientists and engineers such 84
scientists and engineers take 191
scientists and engineers tend 239
scientists and engineers there 154
scientists and engineers think 73
scientists and engineers took 87
scientists and engineers trying 55
scientists and engineers upon 41
scientists and engineers used 104
scientists and engineers want 71
scientists and engineers went 95
scientists and engineers were 4219
scientists and engineers when 97
scientists and engineers whom 71
scientists and engineers will 1461
scientists and engineers work 567
scientists and everyone else 131
scientists and managers from 168
scientists and managers have 214
scientists and managers must 66
scientists and managers need 44
scientists and managers were 46
scientists and managers will 54
scientists and officials from 123
scientists and officials have 56
scientists and officials were 62
scientists and planners have 75
scientists and scholars from 871
scientists and scholars have 649
scientists and scholars like 153
scientists and scholars must 66
scientists and scholars were 351
scientists and scholars will 98
scientists and students from 367
scientists and students have 109
scientists and students were 58
scientists and theologians have 269
scientists and theologians were 92
scientists and theologians will 61
scientists are continuing their 58
scientists are developing ways 74
scientists are excluded from 50
scientists are probably less 42
scientists are probably more 100
scientists has recently been 41
scientists new insights into 44
scientists who received their 133
scoundrels who deserted their 52
scriptures and homilies well 53
scriptures and therefore seek 68
scrupulous and ceaseless care 63
scrutinize with impunity those 58
sculptured with numerous fine 72
secretarial and accounting work 75
secretarial and clerical help 837
secretarial and clerical jobs 419
secretarial and clerical work 843
secretarial and editorial help 83
secretarial and editorial work 87
secularism and socialism were 41
securities and interest rate 101
securities and property held 50
securities are acquired from 159
securities are actually sold 128
securities are combined into 68
securities are excluded from 271
securities are exempted from 434
securities are initially sold 49
securities are obtained from 58
securities are publicly held 331
securities for property other 41
securities for purposes other 43
securities law violations will 51
segregated and excluded from 151
segregated and isolated from 421
segregation and apartheid were 59
segregation and exclusion from 168
segregation and exclusion were 50
segregation and indirect rule 40
segregation and isolation from 149
segregation has increased over 52
segregation has resulted from 42
segregation has resulted only 72
segregation that resulted from 102
seminaries and colleges have 70
seminaries and colleges were 123
seminaries and convents were 58
sensational was elevated into 60
sensuality that emanated from 44
sentiments and abstract ideas 54
sentiments and purposes from 129
sentiments and purposes were 97
sentiments and situation were 42
sentiments and speeches were 44
sentiments are borrowed from 44
sentiments are extorted from 126
sentiments are likewise mine 78
sentiments may exercise upon 47
sentiments our emotional life 75
sentiments that civilize life 44
separately all interest paid 104
separately and combined into 67
separately and deducted from 133
separately and detached from 74
separately and directly from 88
separately and directly here 45
separately and directly into 47
separately and distinct from 229
separately and excluded from 84
separately and inserted into 209
separately and isolated from 54
separations and divorces have 43
separations and divorces were 73
separators are commonly used 89
sepulchral and disgusting teeth 132
seriousness and religious faith 47
servicemen and civilians have 101
servicemen and civilians were 282
settlement and cemetery site 54
settlement and economic life 66
settlement and improved land 66
settlement and military post 61
settlement for refugees from 43
settlement had actually been 70
settlement had formerly been 42
settlement had recently been 82
settlement has actually been 42
settlement has recently been 196
settlement has therefore been 47
settlement its original name 59
settlement that resulted from 90
settlement was actually made 269
settlement was contingent upon 62
settlement was effected till 40
settlement was effected upon 60
settlement was obtained from 45
settlement was occupied from 64
settlement was possible only 155
settlement was probably made 115
settlement was probably more 84
settlement was therefore made 50
settlement with pakistan over 77
seventeenth and twentieth years 78
shipbuilding and engineering firm 72
shipbuilding and engineering were 91
shipbuilding and textiles were 43
shortcomings and mistakes made 43
shortcomings and mistakes were 53
shortcomings are apparent when 50
shortcomings are entirely mine 96
shortcomings that resulted from 40
signalized his entrance into 259
signalized his entrance upon 86
signalized this campaign must 55
signatures are obtained from 52
simplicity and apparent lack 41
simplicity and brotherly love 88
simplicity and clearness have 40
simplicity and clearness were 47
simplicity and complete lack 47
simplicity and humility were 113
simplicity and meekness like 101
simplicity that proceeds from 62
simplified and combined into 69
simplified and idealized form 189
simplified and improved upon 102
simplified and modified form 67
simplified and rendered less 173
simplified and rendered more 547
simplified and stylized form 41
simplified and therefore more 42
simulations are commonly used 64
simulations are obtained from 46
sinfulness and distance from 49
skillfully that everyone will 57
sociability and parental love 45
solicitude and watchful care 51
solidarity and brotherly love 63
solidarity and economic self 120
solidarity and equality among 114
solidarity and identity among 58
solidarity that develops among 43
solubility and diffusion rate 94
solubility and particle size 200
solubility with particle size 65
sophomores and freshmen were 43
sovereigns and prelates have 98
sovereigns and subjects were 48
sovereigns who followed anne 87
spacecraft are launched from 43
spacecraft was injected into 67
spacecraft was inserted into 110
spacecraft was launched from 239
spacecraft was launched into 95
specialists and hospital care 45
specialists and scholars from 53
specialized and dangerous duty 160
specialized and distinct from 179
specialized and divorced from 41
specialized and isolated from 44
specialized and therefore less 138
specialized and therefore more 337
spectators and amateurs feel 43
spectators are excluded from 145
speculation and argument among 40
speculation and invested their 51
speculation and religious faith 42
speculation has recently been 61
speculator who acquires wealth 50
speechless with surprise when 161
spermicide and inserted into 44
spontaneous and complete union 52
spontaneous and favorite kind 121
spontaneous and profound such 98
spontaneous and therefore more 63
standpoint they surveyed their 41
standstill and suffered very 41
statements and comments from 52
statements and comments made 175
statements and decisions made 73
statements and decisions were 46
statements and excerpts from 75
statements and extracts from 42
statements and financial data 94
statements and indicate your 52
statements and omissions made 45
statements and promises made 141
statements and questions from 113
statements and questions like 45
statements and questions such 122
statements and questions were 134
statements and questions will 58
statements and sketches were 64
statements and speeches from 47
statements and speeches made 219
statements and speeches were 101
statements and supporting data 47
statements are actually true 93
statements are actually used 54
statements are admitted into 53
statements are combined into 138
statements are commonly made 141
statements are commonly used 181
statements are compiled from 62
statements are compiled into 76
statements are elicited from 46
statements are embedded into 49
statements are entirely true 40
statements are excerpts from 86
statements are excluded from 180
statements are executed from 90
statements are executed once 271
statements are executed only 192
statements are executed when 164
statements are included among 110
statements are included here 87
statements are inferred from 57
statements are inserted into 91
statements are intended only 63
statements are normally used 75
statements are obtained from 164
statements are obviously true 82
statements are partially true 90
statements are possible only 94
statements are prepared during 50
statements are prepared from 773
statements are prepared only 123
statements are prepared when 95
statements are probably more 64
statements are probably true 322
statements are received from 86
statements are relevant only 92
statements are reported upon 143
statements are required from 174
statements are required only 107
statements are required when 118
statements are scarcely less 44
statements are selected from 123
statements are somewhat more 69
statements are strictly true 171
statements are therefore true 73
statements being reported upon 70
statements for purposes other 72
statements has recently been 46
statements that describe some 58
statements that describe their 98
statements that describe what 959
statements that describe your 189
statements that emanated from 109
statements that indicate what 139
statements that resulted from 74
statements that students make 48
statements with evidence from 83
statements with examples from 59
statements with positive ones 140
statistics and economic data 139
statistics and economic theory 176
statistics and examples from 45
statistics and extracts from 67
statistics and financial data 126
statistics are commonly used 531
statistics are compiled from 857
statistics are compiled only 54
statistics are computed from 319
statistics are computed over 66
statistics are included here 40
statistics are obtained from 480
statistics are probably more 160
statistics are produced from 42
statistics are reported from 65
statistics are somewhat less 41
statistics are somewhat more 65
statistics are valuable only 63
statistics for multiple high 70
statistics for selected years 91
statistics for variables used 157
statistics has recently been 71
stereotypes and cultural myths 148
sterilized and inserted into 47
sterilized with carbolic acid 56
stiffeners are required when 46
stimulants and generous diet 44
stimulants and nourishing food 118
stimulated and directed into 45
stimulated and inspired many 48
stimulated and rendered more 42
stimulated her sluggish sons 74
stimulated new interest among 44
stimulates acth secretion from 56
stimulation and attention from 52
stimulation and direction from 42
stimulation and feedback from 53
stimulation and guidance from 95
stimulation and maternal care 41
stimulation and recorded from 58
stimulation and response must 50
stimulation for arrhythmia risk 78
stimulation has recently been 121
stimulation they received from 68
stimulation was increased from 45
stimulation was observed only 49
stimulation was observed when 100
stimulation was obtained from 44
stipulated and insisted upon 96
stipulated for exemption from 44
stipulated that children born 76
stipulated that elections were 45
stipulated that hereafter these 58
stipulation for exemption from 64
strangeness and isotopic spin 79
strategies and evaluate their 136
strategies and evaluating their 72
strategies and materials used 59
strategies and monitoring their 46
strategies and policies from 99
strategies and policies have 186
strategies and policies must 109
strategies and policies need 45
strategies and policies were 121
strategies and policies will 146
strategies and programs have 94
strategies and programs must 62
strategies and programs were 53
strategies and programs will 75
strategies and recovery from 196
strategies are actually used 80
strategies are commonly used 569
strategies are contingent upon 45
strategies are distinct from 60
strategies are employed when 189
strategies are outlined here 48
strategies are possible when 65
strategies are probably more 65
strategies for addressing such 86
strategies for addressing their 98
strategies for addressing these 816
strategies for addressing those 201
strategies for collecting data 284
strategies for critical reading 173
strategies for developing good 44
strategies for developing ideas 57
strategies for developing more 158
strategies for developing reading 43
strategies for developing self 129
strategies for developing such 95
strategies for developing their 123
strategies for developing these 137
strategies for developing your 147
strategies for evaluating their 43
strategies for everyone else 41
strategies for exercising their 92
strategies for exploiting food 149
strategies for exploiting these 41
strategies for expressing their 50
strategies for generating ideas 209
strategies for maximizing their 167
strategies for maximizing your 124
strategies for minimizing risk 125
strategies for minimizing their 112
strategies for minimizing these 72
strategies for mitigating these 53
strategies for monitoring their 86
strategies for negotiating their 73
strategies for negotiating these 40
strategies for organizing their 78
strategies for organizing work 101
strategies for organizing your 109
strategies for overcoming some 62
strategies for overcoming such 127
strategies for overcoming their 91
strategies for overcoming these 939
strategies for overcoming those 202
strategies for preserving their 71
strategies for preventing drug 111
strategies for preventing such 65
strategies for preventing these 50
strategies for processing text 54
strategies for protecting their 167
strategies for protecting your 87
strategies for recovering from 111
strategies for recovery from 64
strategies for regulating their 147
strategies for supporting their 84
strategies for survival among 69
strategies for survival during 72
strategies for survival have 74
strategies for survival were 112
strategies has recently been 47
strategies that children have 57
strategies that children learn 41
strategies that children need 50
strategies that children used 94
strategies that differed from 64
strategies that maximize their 221
strategies that minimize risk 81
strategies that minimize their 56
strategies that resulted from 42
strategies that students have 86
strategies that students learn 49
strategies that students need 142
strategies that students used 125
strategies that students will 63
strategies they employed were 54
strawberry has happened during 40
strengthened and deepened their 112
strengthened and enlarged their 44
strengthened and expanded during 108
strengthened and expanded their 190
strengthened and extended during 235
strengthened and extended into 43
strengthened and extended their 328
strengthened and improved during 100
strengthened and improved their 106
strengthened and improved upon 95
strengthened and increased their 41
strengthened and purified their 40
strengthened and rendered more 649
strengthened his authority over 126
strengthened his personal hold 51
strengthened its authority over 63
strengthened its controls over 42
strengthened its economic ties 89
structural and engineering work 53
structural and inherent case 139
structured and therefore more 123
structures and abstract data 55
structures and activity areas 158
structures and cultures have 56
structures and describe their 53
structures and dynamics have 42
structures and economic theory 45
structures and everyday life 85
structures and functions during 110
structures and functions from 181
structures and functions have 382
structures and functions having 60
structures and functions into 71
structures and functions must 120
structures and functions used 72
structures and functions were 236
structures and functions when 56
structures and functions will 130
structures and machines have 58
structures and materials have 82
structures and materials used 82
structures and materials were 46
structures and policies from 55
structures and policies have 120
structures and policies must 41
structures and policies were 58
structures and policies will 55
structures and relations among 63
structures and therefore have 83
structures and therefore their 54
structures are actually such 83
structures are actually used 45
structures are combined into 67
structures are commonly seen 72
structures are commonly used 878
structures are detached from 40
structures are distinct from 128
structures are excluded from 130
structures are inferred from 101
structures are inserted into 63
structures are isolated from 45
structures are normally used 72
structures are observed only 45
structures are observed when 48
structures are obtained from 213
structures are obtained when 65
structures are possible even 66
structures are possible only 55
structures are probably more 149
structures are probably only 47
structures are produced during 48
structures are produced from 113
structures are produced when 52
structures are reported from 52
structures are slightly more 40
structures are somewhat less 40
structures are somewhat more 252
structures are therefore more 99
structures for everyday life 52
structures had commonly been 72
structures had vanished from 48
structures has recently been 225
structures has resulted from 50
structures not normally seen 44
structures that differed from 47
structures that dominate their 48
structures that generate these 42
structures that maintain their 89
structures that protrude from 145
structures that protrude into 46
structures that resemble those 175
structures that resulted from 198
structures that underlie their 78
structures that underlie these 104
structures was obtained from 65
strychnine and caffeine upon 70
strychnine was injected into 55
stuffiness and decreased hearing 47
subdivided this category into 62
subdivides this category into 111
subjective and personal side 41
subjective and therefore less 151
subjective and therefore more 147
subjective and therefore open 91
submarines and aircraft from 68
submarines and aircraft have 129
submarines and aircraft were 170
submarines and aircraft will 40
submarines and warships were 54
submarines had torpedoed three 44
submissive and obedient till 114
submissive and obedient wife 52
subscribed and actually paid 278
subsequent heat treatment will 78
subsequent two chapters will 54
subsidence has resulted from 40
substances and essential oils 54
substances and materials from 60
substances and materials have 49
substances and materials into 71
substances and materials used 71
substances and therefore must 43
substances and volatile oils 44
substances are absorbed from 826
substances are absorbed into 815
substances are absorbed more 59
substances are adsorbed onto 46
substances are commonly used 420
substances are distinct from 62
substances are excluded from 170
substances are excreted from 288
substances are excreted into 66
substances are expelled from 140
substances are filtered from 183
substances are injected into 615
substances are inserted into 47
substances are isolated from 50
substances are obtained from 950
substances are prepared from 67
substances are produced during 294
substances are produced from 374
substances are produced only 60
substances are produced when 261
substances are received into 51
substances are rendered less 42
substances are rendered more 83
substances are resolved into 65
substances are secreted from 151
substances are secreted into 294
substances are supplied from 48
substances are withdrawn from 143
substances can separate from 71
substances has recently been 137
substances that regulate body 66
substances that regulate many 105
substantial and continuing rise 140
substantial and essential part 55
substantial and essential role 66
substantial and immediate threat 68
substantial and imminent threat 119
substantial and improved kind 86
substantial and integral part 175
substantial and realistic threat 69
substantial and steadfast home 42
substantial net benefits from 51
substantial new insights into 77
substantial tax benefits from 109
substantial tax revenues from 78
substitute and adoptive care 129
substitute for actually having 47
substitute for actually reading 202
substitute for actually seeing 328
substitute for carbolic acid 328
substitute for christian faith 316
substitute for cinchona bark 219
substitute for consulting your 80
substitute for domestic saving 179
substitute for hospital care 270
substitute for hydrogen some 109
substitute for informal care 198
substitute for marginal cost 97
substitute for maternal care 159
substitute for maternal love 41
substitute for maternal milk 103
substitute for ordinary bread 247
substitute for parental care 572
substitute for parental love 245
substitute for personal saving 51
substitute for religious faith 847
substitute for religious life 141
substitute for romantic love 41
substitute for somebody else 98
substitute for sulfuric acid 129
substitute for tartaric acid 182
substitute this expansion into 159
substitute this quantity into 65
substituting this condition into 54
substituting this expansion into 179
substituting this quantity into 81
substrates and products from 48
substrates and products have 47
substrates and products were 92
substrates are commonly used 94
substrates has recently been 48
subsystems are combined into 41
successful and commonly used 122
successful and fruitful work 78
successful and fulfilling life 530
successful and satisfying life 449
successful and satisfying work 109
successful and therefore more 162
successful law practice there 49
successful new products have 50
successful new products were 40
successful one scampers away 42
successful than anywhere else 97
successful this approach will 130
successful this strategy will 48
successful with children from 43
successful with students from 45
successors and subjects were 85
successors are frighted into 105
successors this apotheosis went 44
suddenness was probably more 55
sufficient and accurate data 208
sufficient and adequate food 57
sufficient and authentic data 53
sufficient and balanced diet 53
sufficient and balanced food 217
sufficient and isolated from 108
sufficient and nourishing food 211
sufficient and relevant data 71
sufficient and separate from 99
sufficient and suitable food 346
sufficient and suitable land 178
sufficient and therefore less 40
sufficient for admission into 50
sufficient for civilizing their 57
sufficient for eighteen days 42
sufficient for entrance into 128
sufficient for everyday life 73
sufficient for explaining their 104
sufficient for fourteen days 134
sufficient for ordinary sale 67
sufficient for ordinary work 269
sufficient for purposes here 41
sufficient for recovery from 80
sufficient has probably been 58
sufficient heat transfer from 45
suffocated with laughter over 91
suggestions and comments during 255
suggestions and comments from 856
suggestions and comments have 307
suggestions and comments made 341
suggestions and comments were 404
suggestions and comments will 136
suggestions and conspiring aids 44
suggestions and critical reading 355
suggestions and editorial help 73
suggestions and examples from 68
suggestions and feedback from 165
suggestions and generous help 55
suggestions and guidance during 148
suggestions and guidance from 126
suggestions and guidance have 47
suggestions and guidance were 44
suggestions and insights from 60
suggestions and insights have 67
suggestions and insights into 105
suggestions and insights were 41
suggestions and materials from 40
suggestions and questions from 81
suggestions and questions were 44
suggestions and requests from 190
suggestions and requests made 41
suggestions and requests were 44
suggestions are included here 134
suggestions are intended only 141
suggestions are provided here 75
suggestions are received from 103
suggestions are therefore made 69
suggestions for addressing some 51
suggestions for addressing these 173
suggestions for addressing those 48
suggestions for alleviating these 47
suggestions for collecting data 57
suggestions for conducting such 62
suggestions for correcting these 60
suggestions for developing good 85
suggestions for developing more 126
suggestions for developing reading 113
suggestions for developing such 103
suggestions for developing these 65
suggestions for developing your 265
suggestions for evaluating your 60
suggestions for maximizing your 66
suggestions for minimizing these 41
suggestions for organizing such 54
suggestions for organizing your 149
suggestions for overcoming some 101
suggestions for overcoming these 392
suggestions for overcoming those 57
suggestions for possible uses 45
suggestions for possible ways 79
suggestions for protecting your 68
suggestions for revisions were 62
suggestions for treatment have 43
suggestions for treatment were 56
suggestions that emanated from 49
suggestions they received from 50
suggestive and unspoken ways 42
suggestive and valuable book 42
suggestive and valuable work 41
summarized and expanded upon 51
summarized and reported back 41
summarized this attitude when 63
summarizes and comments upon 150
summarizes and compares some 115
summarizes and compares these 159
superficial and erroneous view 87
superficial and ignorant view 41
superficial and involves only 43
superiority and authority over 189
superiority and benefits done 45
superiority and infernal pity 41
superiority for scotland over 139
superseded and expelled from 136
supersonic and subsonic flow 165
supervised and directed from 41
supervision and attention from 57
supervision and authority over 456
supervision and clerical work 117
supervision and constant care 54
supervision and controls over 45
supervision and cornered like 50
supervision and direction from 198
supervision and direction over 793
supervision and direction were 78
supervision and feedback from 58
supervision and guidance during 147
supervision and guidance from 323
supervision and guidance over 94
supervision and guidance were 52
supervision and guidance when 209
supervision and increased those 46
supervision and pastoral care 47
supervision and personal care 134
supervision and physical care 50
supervision they received from 42
supervisor and employee have 85
supervisor and employee meet 61
supervisor and employee must 47
supervisor and employee will 52
supervisor with authority over 69
supplanted his christian name 112
supplement and complete what 86
supplement and strengthen their 98
supplement that contains iron 83
supplement that obtained from 401
supplement with fluoride when 50
supplicant was startled into 61
supportive and advisory role 74
supportive and challenging work 68
supposition has recently been 75
supposition that corporeal beings 40
suppressed and concealed from 80
suppressed and excluded from 279
suppressed and hammered into 65
suppression was observed when 70
surcharged with carbonic acid 891
surcharged with electric fire 49
surcharged with moisture from 40
surprisingly few attempts have 93
surprisingly few deviations from 44
surprisingly few scholars have 68
surrounded and assailed from 43
surrounded and attacked from 149
surrounded and isolated from 104
surrounded this desolate spot 68
surrounded with beautiful rows 58
surrounded with celestial beams 105
surrounded with curtains dyed 93
surrounded with military pomp 101
surrounded with wrinkles made 84
surroundings and improper food 53
surroundings has prepared many 56
surroundings that remained what 47
suspensions are injected into 58
suspensions are prepared from 171
suspensions thus obtained were 54
sustenance and education have 153
sustenance and vitality from 46
sustenance was portable soup 93
sweatshirts and baseball caps 136
sympathetic joy trickled down 47
symphonies and numerous other 54
symphonies and quartets were 43
synagogues and churches have 40
synagogues and churches were 82
synonymous with fabulous wealth 48
synonymous with majority rule 55
synthesized and excreted into 42
synthesized and injected into 44
synthesized and inserted into 308
synthesized and packaged into 85
synthesized and secreted during 68
synthesized and secreted from 401
synthesized and secreted into 324
systematic and coherent body 141
systematic and coherent form 57
systematic and coherent meaning 69
systematic and coherent theory 95
systematic and coherent view 64
systematic and complete body 82
systematic and complete form 65
systematic and detailed data 57
systematic and detailed work 76
systematic and laborious reading 64
systematic and rigorous ways 48
systematic and specific risk 72
systematic and therefore more 129
systematic and valuable work 405
systematic than salvation from 41
