sacks for transport to 44
sales are predicted to 268
sales are presented in 140
sales are primarily to 76
sales are projected at 229
sales are projected to 977
sales are reflected in 147
sales are regulated by 188
sales are scheduled to 59
sales are sensitive to 129
sales are supported by 128
sales can reasonably be 40
sales can sometimes be 58
sales for companies in 50
sales had continued to 143
sales had plummeted to 110
sales has continued to 74
sales may reasonably be 40
sales not completed at 49
sales per household in 401
sales tax collected at 120
sales tax collected by 607
sales tax collected in 209
sales tax collected is 91
sales tax collected on 296
sales tax collected to 62
sales tax collection in 113
sales tax dedicated to 65
sales tax exemptions on 126
sales tax exemptions to 78
sales tax structure in 58
sales tax throughout the 44
sales was estimated at 75
sales was estimated to 80
sales was generated by 69
sales was necessary to 46
sales was reflected in 46
sales with reference to 49
sally and scattered it 148
sally was attempted by 55
salon that attracted the 56
salon was decorated in 50
salon was dominated by 57
salts and complexes of 86
salts and compounds in 43
salts and compounds of 197
salts and nutrients in 50
salts are analogous to 93
salts are available as 170
salts are available in 217
salts are compounds of 204
salts are concerned in 48
salts are contained in 403
salts are converted by 141
salts are converted to 420
salts are deficient in 53
salts are deposited as 244
salts are deposited at 81
salts are deposited by 68
salts are deposited in 2272
salts are deposited on 624
salts are deposited to 87
salts are described in 73
salts are destroyed by 66
salts are difficult to 146
salts are discussed in 94
salts are dissolved by 378
salts are dissolved in 5486
salts are effective in 205
salts are estimated by 40
salts are extracted by 88
salts are important in 220
salts are indicated by 44
salts are indicated in 87
salts are insoluble in 1330
salts are necessary in 53
salts are necessary to 294
salts are poisonous to 70
salts are preferred to 56
salts are presented in 93
salts are reabsorbed by 142
salts are reabsorbed in 219
salts are recovered by 42
salts are sensitive to 155
salts are separated by 209
salts are subjected to 119
salts are suspended in 124
salts being deposited in 126
salts being dissolved in 78
salts may generally be 44
salts may influence the 41
salts with potassium or 43
sanding and refinishing the 117
sands and mountains of 63
sands and solitudes of 64
sands are available in 43
sands are deposited in 121
sands are deposited on 62
sands are dominated by 62
sands are presented in 49
sands are separated by 56
sands are subjected to 82
sands are underlain by 120
sandy and deficient in 48
sandy and destitute of 77
sandy and difficult to 53
sapping and undermining it 45
sapping and undermining of 177
sapping and undermining the 554
sapping his resolution as 84
sated with slaughter to 61
satin with ornaments of 110
sauce are available in 69
sauce for spaghetti or 114
saved and continued to 56
saved and continues to 56
saved and converted to 64
saved and delivered the 70
saved and delivered to 94
saved and deposited in 145
saved and developed by 44
saved and dismissed by 77
saved and displayed in 83
saved and disturbed the 78
saved and installed in 46
saved and justified by 95
saved and presented to 61
saved and preserved as 107
saved and preserved by 182
saved and preserved if 47
saved and preserved in 99
saved and preserved the 61
saved and protected by 144
saved and protected the 85
saved and submitted to 60
saved and supported by 71
saved and sustained by 65
saved are preserved in 41
saved for discussion in 42
saved for posterity by 312
saved for posterity in 131
saved for posterity the 116
saved for themselves the 41
saved his allowance to 42
saved his reputation as 183
saved his reputation by 180
saved his reputation in 46
saved its existence by 42
saved was estimated at 43
saved was estimated to 40
savings and allocation of 79
savings and avoidance of 67
savings and economies in 46
savings and economies of 221
savings and insurance in 80
savings and insurance to 68
savings and reductions in 508
savings and resources of 50
savings are allocated in 53
savings are allocated to 177
savings are available if 41
savings are available in 164
savings are available on 74
savings are available to 335
savings are channeled to 95
savings are dependent on 105
savings are deposited in 235
savings are difficult to 363
savings are discussed in 73
savings are entrusted to 47
savings are estimated as 145
savings are estimated at 412
savings are estimated by 73
savings are estimated to 478
savings are expressed in 52
savings are generated by 159
savings are generated in 58
savings are important in 77
savings are important to 60
savings are mobilized by 40
savings are necessary to 92
savings are presented in 112
savings are projected to 190
savings are reflected in 221
savings are sensitive to 52
savings can reasonably be 134
savings can sometimes be 144
savings may sometimes be 55
savings was estimated at 169
savings was estimated to 62
savior and deliverer of 45
savior and liberator of 104
savior and protector of 349
savor and appreciate the 146
savvy and knowledge of 47
sayings and anecdotes of 159
sayings and aphorisms of 57
sayings and arguments of 47
sayings and character of 48
sayings and doctrines of 161
sayings and incidents in 43
sayings and incidents of 54
sayings and influence of 44
sayings and practices of 364
sayings and traditions of 366
sayings are addressed to 74
sayings are collected in 92
sayings are contained in 47
sayings are difficult to 50
sayings are preserved in 113
sayings with reference to 62
scale and abundance of 50
scale and acuteness of 49
scale and alignment of 52
scale and allocation of 62
scale and amplitude of 235
scale and anonymity of 70
scale and appearance of 188
scale and attempted to 59
scale and brutality of 224
scale and calculate the 171
scale and character in 55
scale and character of 7740
scale and character to 163
scale and coherence of 45
scale and conception of 42
scale and conditions of 809
scale and consisted of 165
scale and construct the 63
scale and continued to 151
scale and continues to 121
scale and converted to 116
scale and decoration of 42
scale and definition of 72
scale and dependent on 168
scale and described in 44
scale and determine the 656
scale and determining the 137
scale and different in 76
scale and difficult to 145
scale and dimensions of 390
scale and directions of 122
scale and discussion of 90
scale and diversity in 58
scale and diversity of 3520
scale and dominance of 40
scale and dominated by 109
scale and economics of 45
scale and economies of 4001
scale and emphasize the 137
scale and emphasizing the 175
scale and especially in 104
scale and especially the 40
scale and expressed as 117
scale and expressed in 107
scale and formality of 91
scale and frequency of 2510
scale and hierarchy in 49
scale and imminence of 57
scale and incidence of 206
scale and indicates the 507
scale and influence of 220
scale and intensity as 179
scale and intensity at 42
scale and intensity in 103
scale and intensity is 45
scale and intensity of 12555
scale and intensity the 44
scale and intensity to 90
scale and intricacy of 202
scale and knowledge of 42
scale and magnitude of 2340
scale and mechanism of 90
scale and multiplying the 111
scale and perfection of 60
scale and placement of 429
scale and possesses the 50
scale and presented in 86
scale and processes of 100
scale and production of 45
scale and projection of 91
scale and proportion as 102
scale and proportion in 523
scale and proportion is 209
scale and proportion of 1552
scale and proportion to 459
scale and proximity to 167
scale and reductions in 93
scale and represent the 135
scale and resolution in 89
scale and resolution of 328
scale and resources of 121
scale and resources to 67
scale and sometimes in 146
scale and sometimes on 46
scale and spectacle of 50
scale and stability of 76
scale and standards of 75
scale and structure of 3107
scale and structure to 51
scale and subjected to 125
scale and substance of 105
scale and supported by 162
scale and swiftness of 52
scale and technique of 289
scale and translate the 86
scale are analogous to 40
scale are available in 292
scale are available to 221
scale are contained in 86
scale are converted to 98
scale are dependent on 58
scale are described as 345
scale are described by 193
scale are described in 403
scale are difficult to 700
scale are discussed in 513
scale are displayed in 88
scale are dominated by 57
scale are exhausted at 308
scale are expressed as 116
scale are expressed by 70
scale are expressed in 323
scale are identical in 56
scale are identical to 158
scale are important in 900
scale are important to 172
scale are indicated by 519
scale are indicated in 169
scale are necessary in 40
scale are necessary to 268
scale are presented in 1690
scale are reductions in 55
scale are reflected in 273
scale are separated by 132
scale bar indicates the 157
scale being graduated in 53
scale being graduated to 45
scale can generally be 46
scale can influence the 60
scale can sometimes be 102
scale for calculating the 106
scale for classifying the 64
scale for completion by 52
scale for completion of 121
scale for depression in 245
scale for determining the 1595
scale for evaluation of 393
scale for frequency of 68
scale for identifying the 67
scale for intensity of 69
scale for prediction of 53
scale for production of 312
scale for quantifying the 52
scale has continued to 186
scale map published by 44
scale may influence the 129
scale may sometimes be 138
scale not available to 459
scale not witnessed in 59
scale oil production in 156
scale than elsewhere in 548
scale that attempted to 43
scale that consisted of 74
scale that describes the 249
scale that evaluates the 57
scale that expresses the 255
scale that indicates the 601
scale that justifies the 46
scale that prevailed in 100
scale that reflected the 77
scale that registers the 69
scale that separates the 69
scale then indicates the 94
scale was attempted by 62
scale was attempted in 145
scale was collapsed to 60
scale was commenced at 47
scale was commenced in 58
scale was completed by 323
scale was completed in 78
scale was comprised of 147
scale was conducted by 99
scale was conducted in 49
scale was confirmed by 48
scale was converted to 134
scale was described as 160
scale was described by 85
scale was described in 94
scale was developed as 669
scale was developed at 75
scale was developed by 2327
scale was developed in 857
scale was developed on 485
scale was developed to 1844
scale was difficult to 82
scale was discussed in 80
scale was estimated by 56
scale was estimated to 123
scale was evaluated by 45
scale was furnished by 54
scale was graduated in 65
scale was graduated to 60
scale was indicated by 70
scale was necessary in 41
scale was necessary to 191
scale was organized in 58
scale was performed by 78
scale was performed in 45
scale was presented as 100
scale was presented by 47
scale was presented in 110
scale was presented to 144
scale was published by 117
scale was published in 328
scale was reflected in 45
scale was sensitive to 128
scale was subjected to 141
scale was submitted to 100
scale was suggested by 123
scale was suggested to 114
scale was supported by 105
scale was unrelated to 41
scale was validated by 102
scale was validated on 53
scale with intervals of 103
scale with reference to 1430
scaling and curettage of 121
scaling and translating the 95
scaling are discussed in 105
scaling are presented in 46
scaling was performed on 48
scalp and connected to 123
scalp and elsewhere on 53
scalp and sometimes on 43
scalp and sometimes the 56
scans and digitizes the 41
scans are difficult to 106
scans are discussed in 56
scans are displayed in 46
scans are important in 62
scans are indicated in 80
scans are indicated to 51
scans are necessary to 447
scans are performed at 338
scans are performed by 140
scans are performed in 551
scans are performed on 299
scans are performed to 242
scans are presented in 111
scans are sensitive to 55
scans for evaluation of 183
scant and difficult to 172
scare off predators by 45
scars and blemishes of 57
scars and blemishes on 46
scars and scratches on 94
scars are difficult to 95
scars are separated by 55
scars can sometimes be 53
scary and difficult to 67
scathe and overwhelm in 41
scene and attempted to 413
scene and augmented the 58
scene and challenged the 73
scene and character as 116
scene and character in 179
scene and character is 70
scene and character of 140
scene and character to 91
scene and completed the 42
scene and conditions of 51
scene and continued to 149
scene and continues to 90
scene and delivered the 40
scene and described it 114
scene and described the 61
scene and describes the 115
scene and destroyed the 53
scene and determine if 46
scene and determine the 101
scene and dispersed the 98
scene and elsewhere in 89
scene and especially in 44
scene and especially the 110
scene and establish the 83
scene and explained the 41
scene and furnished the 43
scene and introduce the 149
scene and introducing the 72
scene and persuaded the 77
scene and prevented the 66
scene and proceeded to 307
scene and reproduce it 42
scene and separated the 51
scene and succeeded in 222
scene and throughout the 315
scene and witnessed the 68
scene are described in 75
scene are difficult to 64
scene are discussed in 53
scene are indicated by 46
scene are presented in 60
scene are reflected in 59
scene being described is 44
scene being enlivened by 61
scene being televised is 146
scene but throughout the 53
scene can sometimes be 58
scene for discussion of 90
scene had attracted the 46
scene had mitigated the 161
scene has continued to 67
scene has witnessed the 53
scene may represent the 150
scene now displayed in 73
scene now exhibited in 112
scene now presented by 47
scene now presented in 47
scene now presented to 206
scene she describes is 49
scene she witnessed in 66
scene that completes the 40
scene that concluded it 52
scene that concluded the 44
scene that concludes the 249
scene that confronts us 45
scene that contained no 64
scene that continues to 57
scene that describes the 129
scene that developed in 74
scene that dominates the 40
scene that furnished the 45
scene that impressed me 43
scene that parallels the 136
scene that possessed the 52
scene that resembled the 83
scene that resembles the 89
scene that surrounds me 45
scene that surrounds the 51
scene that surrounds us 71
scene then dissolves to 55
scene then exhibited in 46
scene they presented to 71
scene thus described by 50
scene thus presented to 79
scene was altogether so 258
scene was augmented by 40
scene was broadcast on 41
scene was completed by 261
scene was completed in 53
scene was conceived as 42
scene was concluded by 173
scene was decorated by 85
scene was decorated to 70
scene was described as 550
scene was described at 42
scene was described by 845
scene was described in 293
scene was described to 405
scene was destroyed by 67
scene was different in 66
scene was different on 41
scene was difficult to 77
scene was dignified by 135
scene was disclosed to 62
scene was displayed in 54
scene was displayed to 47
scene was disturbed by 185
scene was dominated by 3857
scene was enlivened by 921
scene was enveloped in 251
scene was exhibited at 67
scene was exhibited by 77
scene was exhibited in 231
scene was exhibited on 58
scene was exhibited to 79
scene was identical to 66
scene was illumined by 100
scene was important to 43
scene was indicated by 106
scene was invariably the 40
scene was invisible to 40
scene was ludicrous in 75
scene was necessary to 121
scene was occasioned by 61
scene was performed by 74
scene was performed in 184
scene was performed on 40
scene was presented as 215
scene was presented at 137
scene was presented by 213
scene was presented in 401
scene was presented of 74
scene was presented on 138
scene was presented to 869
scene was projected on 107
scene was published in 138
scene was reenacted in 112
scene was reflected in 235
scene was scheduled to 81
scene was shattered by 148
scene was sorrowful on 78
scene was succeeded by 103
scene was suggested by 212
scene was suggested to 40
scene was transacting in 250
scene was transpiring in 53
scene was witnessed at 221
scene was witnessed by 1225
scene was witnessed in 442
scene was witnessed on 182
scene with reference to 179
scent and fragrance of 102
scent and freshness of 51
scent that sweetened the 44
scent was beneficial to 123
scold and disturber of 112
scope and abilities of 49
scope and abundance of 73
scope and allocation of 65
scope and amplitude of 113
scope and awareness of 41
scope and brilliance of 112
scope and brutality of 92
scope and certainty of 100
scope and challenges of 76
scope and character as 325
scope and character by 52
scope and character he 49
scope and character in 62
scope and character is 52
scope and character of 12091
scope and character to 247
scope and coherence of 177
scope and conception of 111
scope and conclusion to 43
scope and conditions of 605
scope and connection of 136
scope and creativity of 45
scope and definition of 1513
scope and different in 99
scope and difficult to 139
scope and dimensions of 947
scope and directions of 101
scope and diversity in 41
scope and diversity of 2735
scope and economies of 231
scope and effective in 45
scope and endurance of 42
scope and exactness of 49
scope and exercised in 80
scope and existence of 73
scope and expertise of 100
scope and expression to 46
scope and fertility of 52
scope and framework of 292
scope and frequency is 40
scope and frequency of 1741
scope and freshness of 47
scope and immensity of 59
scope and important in 46
scope and incentive to 89
scope and incidence of 187
scope and inclusive in 43
scope and influence as 151
scope and influence in 133
scope and influence of 2207
scope and influence on 71
scope and influence to 78
scope and initiative of 61
scope and integrity of 98
scope and intensify the 40
scope and intensity as 454
scope and intensity by 48
scope and intensity in 245
scope and intensity is 98
scope and intensity of 9939
scope and intensity the 80
scope and intensity to 270
scope and intensive in 54
scope and intentions of 223
scope and interests of 154
scope and intricacy of 217
scope and knowledge of 83
scope and limitation of 746
scope and magnitude as 296
scope and magnitude in 75
scope and magnitude is 63
scope and magnitude of 5491
scope and magnitude to 179
scope and mechanics of 78
scope and mechanism of 113
scope and motivation of 46
scope and necessity of 132
scope and objective of 444
scope and operations of 275
scope and penetrating in 56
scope and perfection of 44
scope and personnel of 47
scope and placement of 47
scope and practical in 67
scope and practices of 48
scope and pregnancy of 42
scope and principle of 66
scope and priorities of 155
scope and procedure of 279
scope and processes of 47
scope and proportion of 57
scope and propriety of 73
scope and prospects of 185
scope and protection of 149
scope and protection to 42
scope and provisions of 297
scope and qualities of 66
scope and regulation of 42
scope and relevance of 786
scope and relevance to 79
scope and resolution of 58
scope and resonance of 40
scope and resources of 538
scope and resources to 101
scope and sequences of 64
scope and sincerity of 54
scope and specifics of 55
scope and stability of 79
scope and standards of 900
scope and structure of 3144
scope and structure to 80
scope and substance of 1629
scope and substance to 74
scope and swiftness of 40
scope and technical in 47
scope and technique of 226
scope and temporary in 66
scope and tentative in 40
scope and timetable of 56
scope and uncertain in 57
scope and universal in 121
scope and vehemence of 56
scope are available to 92
scope are described in 47
scope are discussed in 48
scope for absorption of 128
scope for adaptation is 41
scope for adaptation of 47
scope for adaptation to 170
scope for adventure in 62
scope for agreement on 61
scope for alteration of 51
scope for ambiguity in 145
scope for ambiguity or 53
scope for ameliorating the 100
scope for avoidance of 74
scope for companies to 95
scope for conflicts of 141
scope for considering the 165
scope for consumers to 55
scope for controlling the 134
scope for corruption in 179
scope for corruption is 89
scope for countries to 223
scope for creativity in 290
scope for creativity is 46
scope for creativity or 48
scope for criticism in 68
scope for criticism of 179
scope for delegation of 49
scope for determining the 97
scope for diplomacy in 57
scope for discretion by 90
scope for discretion in 452
scope for discretion is 86
scope for discretion on 85
scope for discretion or 42
scope for discretion to 65
scope for discussion as 86
scope for discussion in 131
scope for discussion of 288
scope for discussion on 123
scope for diversity in 160
scope for diversity of 296
scope for economies in 199
scope for economies of 827
scope for economizing on 60
scope for eloquence is 96
scope for employees to 116
scope for employers to 168
scope for encouraging the 69
scope for evaluation of 43
scope for expression in 284
scope for expression of 291
scope for generation of 107
scope for identifying the 48
scope for influence by 55
scope for influence in 71
scope for influence on 44
scope for influencing the 420
scope for initiative at 83
scope for initiative by 115
scope for initiative in 352
scope for initiative is 79
scope for initiative on 110
scope for initiative or 138
scope for initiative to 96
scope for innovation by 53
scope for innovation in 483
scope for innovation is 118
scope for innovation or 96
scope for integrating the 58
scope for intervening in 41
scope for introducing the 91
scope for leadership in 54
scope for negotiation in 77
scope for negotiation is 64
scope for negotiation of 63
scope for negotiation on 94
scope for negotiation or 46
scope for opposition to 57
scope for political or 66
scope for prevention of 61
scope for producers to 49
scope for production of 120
scope for protection of 60
scope for realization of 52
scope for reductions in 192
scope for reference to 54
scope for reflection on 117
scope for reflection to 44
scope for regulation of 67
scope for simplifying the 53
scope for streamlining the 62
scope for strengthening the 161
scope for themselves in 44
scope for varieties of 59
scope has broadened to 187
scope than necessary to 47
scope was broadened by 74
scope was broadened in 84
scope was broadened to 494
scope with reference to 100
score and determine the 96
score and frequency of 111
score and interpret it 102
score and interpret the 936
score and multiplying by 46
score are discussed in 107
score are presented in 453
score for evaluation of 87
score for prediction of 137
score may represent the 50
score new successes in 50
score new victories in 45
score that describes the 105
score that expresses the 63
score that indicated the 47
score that indicates the 492
score that reflected the 104
score that separates the 212
score was completed at 59
score was completed by 138
score was completed in 684
score was completed on 218
score was completed to 50
score was converted to 142
score was deadlocked at 46
score was dedicated to 75
score was delivered to 52
score was described as 87
score was destroyed by 41
score was developed by 175
score was developed in 60
score was developed to 124
score was estimated by 43
score was explained by 56
score was expressed as 145
score was expressed in 43
score was generated by 72
score was identical to 56
score was performed by 58
score was predicted by 70
score was presented in 54
score was presented to 63
score was published as 95
score was published by 461
score was published in 1155
score was published the 55
score was reflected in 44
score was regressed on 147
score was unrelated to 53
score with reference to 280
scoring and evaluation of 131
scoring and tabulation of 48
scoring are described in 47
scoring are presented in 140
scoring was performed by 121
scorn and amusement of 50
scorn and amusement to 45
scorn and contumely by 119
scorn and contumely of 360
scorn and contumely on 197
scorn and contumely the 45
scorn and criticism of 105
scorn and execration of 329
scorn and hostility of 130
scorn and invective of 112
scorn and opposition of 83
scorn and oppression of 68
scorn and precaution in 143
scorn any suggestion of 43
scorn that indecency of 50
scorn was expressed in 41
scorn who inflicted the 97
scour and deposition in 117
scour and deposition of 159
scour and devastate the 81
scour and undermining of 45
scout had collected the 128
scrap his appearance of 43
scream and collapsed on 41
scream that shattered the 73
screw are necessary to 83
screw that regulates the 51
scrub and brushwood on 52
scrub and disinfect the 143
sealed and addressed in 109
sealed and addressed it 636
sealed and addressed the 820
sealed and addressed to 1762
sealed and certified by 297
sealed and confirmed by 541
sealed and confirmed in 255
sealed and confirmed the 173
sealed and confirmed to 241
sealed and connected to 211
sealed and delivered as 472
sealed and delivered at 443
sealed and delivered by 7302
sealed and delivered in 15883
sealed and delivered is 151
sealed and delivered it 319
sealed and delivered on 317
sealed and delivered the 3105
sealed and delivered to 2982
sealed and deposited at 135
sealed and deposited in 690
sealed and entrusted to 57
sealed and evacuated to 195
sealed and forwarded to 340
sealed and incubated at 650
sealed and incubated in 124
sealed and presented to 42
sealed and preserved by 86
sealed and preserved in 1179
sealed and preserved the 84
sealed and preserved to 906
sealed and processed at 64
sealed and processed in 264
sealed and protected by 221
sealed and published as 203
sealed and published by 286
sealed and published in 346
sealed and published the 52
sealed and sanctioned by 93
sealed and subjected to 281
sealed and submitted to 5084
sealed and witnessed by 684
sealed and witnessed in 143
sealed for transport to 91
sealed her reputation as 63
sealed his adherence to 61
sealed his allegiance to 41
sealed his reputation as 745
sealed his submission to 71
sealed his succession by 92
sealed his testimony by 130
sealed his testimony in 48
sealed his testimony to 143
seaman was permitted to 57
seaman who commanded the 196
seamed and distorted by 118
seamen and commanded by 76
seamen and fishermen in 137
seamen and fishermen of 77
seamen and merchants in 59
seamen and merchants of 154
seamen and merchants to 57
seamen and passengers in 43
seamen and passengers on 64
seamen and prisoners of 49
seamen are permitted to 52
seamen had perceived the 96
seamen lay stretched in 47
seamen who navigated the 98
search and appraisal of 113
search and attempted to 90
search and collection of 373
search and correction of 51
search and criticism it 132
search and definition of 46
search and determine the 126
search and discovery as 47
search and discovery in 233
search and discovery is 266
search and discovery of 3492
search and discovery to 81
search and evaluation is 93
search and evaluation of 1333
search and expression of 47
search and extraction of 73
search and generation of 43
search and inspection of 778
search and interpret the 46
search and inventory of 49
search and knowledge of 234
search and production of 84
search and realization of 53
search and retrieval as 49
search and retrieval by 266
search and retrieval in 400
search and retrieval is 348
search and retrieval of 3907
search and retrieval on 207
search and retrieval to 66
search any container or 281
search are described in 171
search are discussed in 201
search are displayed as 146
search are displayed in 245
search are displayed on 47
search are presented in 218
search being conducted by 72
search being conducted in 41
search can sometimes be 163
search for absolutes in 285
search for absolutes is 80
search for additional or 145
search for advantage in 88
search for adventure in 160
search for adventure is 53
search for adventure or 81
search for agreement in 323
search for agreement is 86
search for agreement on 844
search for analogies in 248
search for analogies is 47
search for analogies of 64
search for analogies or 41
search for analogies to 257
search for analogues of 135
search for analogues to 105
search for ancestors in 144
search for ancestors of 102
search for anomalies in 118
search for antidotes to 194
search for arguments in 316
search for arguments to 432
search for artificial or 41
search for assurance of 234
search for biological or 101
search for causality in 193
search for causality is 80
search for certainty as 111
search for certainty by 44
search for certainty in 1375
search for certainty is 516
search for certainty of 193
search for certainty or 113
search for certainty to 42
search for certitude in 94
search for chestnuts or 351
search for closeness to 41
search for coherence in 710
search for coherence is 165
search for community as 109
search for community in 901
search for community is 562
search for companies by 152
search for companies in 126
search for compounds of 160
search for conditions in 118
search for conditions of 476
search for conditions to 50
search for connection to 108
search for consensus as 100
search for consensus at 119
search for consensus by 100
search for consensus in 592
search for consensus is 623
search for consensus on 722
search for consensus or 148
search for constants in 104
search for criminals in 47
search for customers by 112
search for customers in 80
search for definition is 74
search for definition of 327
search for democracy in 189
search for deserters in 113
search for deserters on 46
search for determining the 49
search for dimensions of 150
search for discovering the 44
search for discovery of 76
search for diversity in 168
search for diversity is 48
search for documents by 352
search for documents in 798
search for documents is 153
search for documents of 152
search for documents on 568
search for documents or 194
search for documents to 155
search for dominance in 89
search for economies in 344
search for economies of 1469
search for elephants in 107
search for elsewhere in 60
search for enjoyment in 44
search for estimates of 40
search for evidences of 1604
search for exceptions to 354
search for expression in 129
search for expression of 278
search for extensions of 141
search for fragments of 784
search for happiness as 338
search for happiness by 207
search for happiness he 54
search for happiness in 2484
search for happiness is 2049
search for happiness of 119
search for happiness on 174
search for happiness or 319
search for happiness to 152
search for happiness we 120
search for identifying the 49
search for infections or 72
search for influence in 161
search for innovation in 239
search for innovation is 71
search for instances in 126
search for instances of 1276
search for instances to 44
search for integrity in 135
search for intensity of 50
search for invariance in 224
search for invariants in 160
search for invariants is 44
search for invariants of 105
search for knowledge as 1328
search for knowledge at 179
search for knowledge be 71
search for knowledge by 802
search for knowledge he 94
search for knowledge if 95
search for knowledge in 3708
search for knowledge is 5130
search for knowledge it 63
search for knowledge of 5432
search for knowledge on 615
search for knowledge or 850
search for knowledge so 45
search for knowledge the 131
search for knowledge to 1197
search for knowledge we 276
search for leadership in 187
search for liberation in 120
search for liberation is 58
search for livingstone in 191
search for loopholes in 250
search for metaphors of 42
search for metaphors to 118
search for meteorites in 64
search for modernity in 199
search for monuments of 49
search for narcotics in 105
search for narcotics is 42
search for oilfields in 82
search for ourselves in 130
search for parallels in 546
search for parallels is 51
search for parallels of 47
search for parallels to 464
search for parasites in 158
search for parasites of 143
search for particles of 158
search for perfection as 76
search for perfection in 1886
search for perfection is 777
search for perfection of 533
search for perfection on 133
search for perfection or 123
search for perfection to 45
search for personnel to 50
search for petroleum in 790
search for petroleum is 271
search for petroleum on 42
search for political or 41
search for precisely the 186
search for processes of 121
search for protection in 109
search for protection of 91
search for provisions in 51
search for qualities of 51
search for realization of 103
search for redemption in 190
search for redemption is 40
search for reductions in 44
search for relatives in 48
search for relatives of 141
search for relatives or 42
search for relevance in 624
search for relevance is 185
search for relevance to 92
search for resolution of 417
search for resolution to 40
search for resources by 272
search for resources in 392
search for resources is 178
search for resources of 46
search for resources on 250
search for resources to 582
search for responses to 352
search for sanctuary in 104
search for sequences of 268
search for shortcuts to 114
search for sincerity in 44
search for situations in 294
search for someplace to 52
search for somewhere to 712
search for specimens in 70
search for specimens of 464
search for spiritual or 45
search for stability by 98
search for stability in 1462
search for stability is 81
search for stability of 168
search for standards by 103
search for standards in 120
search for standards of 581
search for standards to 167
search for structure in 940
search for structure is 133
search for substance in 118
search for successor to 68
search for supernovae in 137
search for suppliers of 140
search for survivals of 68
search for survivors at 44
search for survivors in 414
search for survivors of 1110
search for syllables to 79
search for symbolism in 51
search for themselves in 262
search for universal or 138
search for validation of 181
search for valuables in 159
search for varieties of 182
search for weaknesses in 334
search for wholeness in 372
search for wholeness is 230
search for wholeness of 143
search for witnesses or 42
search for witnesses to 115
search had commenced at 51
search has continued to 40
search has disclosed no 52
search may sometimes be 76
search path specified by 71
search that continues to 82
search that uncovered the 157
search thus authorized by 105
search thus conducted is 42
search was abandoned as 70
search was abandoned in 112
search was authorized by 255
search was broadened to 40
search was commenced in 72
search was completed in 191
search was conducted as 113
search was conducted at 277
search was conducted by 754
search was conducted in 2277
search was conducted of 332
search was conducted on 1006
search was conducted to 739
search was continued by 160
search was continued in 146
search was justified as 85
search was justified at 146
search was justified by 569
search was motivated by 262
search was necessary in 41
search was necessary to 163
search was organized by 82
search was performed at 43
search was performed by 136
search was performed in 195
search was performed on 474
search was performed to 224
search was reasonable in 111
