sacs where gas exchange 114
sail stood out against 50
sail under his command 586
sail under our courses 53
sake creep and intrude 232
sake rather than because 195
sale price was grossly 69
sale price was reduced 49
sale price with respect 49
sale shall not produce 80
sale under any process 173
sale under this chapter 109
sale until its removal 59
sale where all charges 220
sale within its borders 115
sale within this article 210
sale would not produce 50
sale would not require 42
salt flats and marshes 234
salt herring and potatoes 181
salt horse and biscuit 110
salt lakes and deserts 172
salt lakes and lagoons 285
salt lakes and marshes 986
salt marsh and coastal 208
salt marsh and mangrove 569
salt marsh and shallow 87
salt marsh that bounded 109
salt mines are located 54
salt ponds and marshes 112
salt spray was carried 63
salt springs and marshes 166
salt springs that enabled 85
salt water and absence 159
salt water and allowed 45
salt water and covered 125
salt water and natural 88
salt water and vinegar 201
salt water for ballast 54
salt water for several 482
salt water may disturb 40
salt which they contain 175
salt which was brought 52
salt works are located 54
same about her husband 62
same about this question 51
same action may proceed 63
same action may produce 55
same action was repeated 178
same action with respect 176
same actor and actress 72
same acute and chronic 44
same agent may produce 71
same atoms are present 51
same author and editors 351
same author are arranged 263
same author doth notably 62
same author had written 121
same author has pointed 136
same author has studied 73
same author has written 1003
same author that appeared 61
same author with himself 56
same awful and affecting 41
same basic idea applies 73
same basic raw material 110
same basis and according 55
same basis and subject 178
same basis with respect 153
same beauty and harmony 160
same birds and insects 62
same bland eye watched 65
same blood and culture 53
same blood and kindred 49
same blood and language 371
same blood and religion 48
same blood that coursed 43
same blood that courses 56
same board with papists 93
same boats that brought 60
same bones and muscles 97
same bones are present 50
same books and discuss 41
same books and teachers 51
same brand and quality 55
same breed and variety 78
same broad and general 95
same broad and liberal 78
same buzzing red glutton 82
same cabin with himself 55
same cable that carries 58
same caste and religion 84
same cause and against 63
same cause can produce 114
same cause had excited 76
same cause had withheld 54
same cause has brought 129
same cause may account 63
same cause may operate 88
same cause may produce 344
same cause now ensured 52
same cause that brought 254
same cause that induces 63
same cause that organic 50
same cause that renders 84
same cause with himself 150
same cause with sympathy 93
same caveat that applies 66
same cells and tissues 47
same cells that express 48
same cells that produce 235
same cells that secrete 99
same child may display 41
same choking and strangling 62
same claim for himself 121
same claim was repeated 62
same claim was revived 42
same claim with respect 122
same class and between 60
same class and culture 56
same class and position 45
same class and purpose 144
same class and quality 401
same class and species 41
same class and subject 101
same class are closely 122
same class are grouped 49
same class are similar 73
same class for several 86
same class was giovanni 64
same class with animals 47
same class with general 80
same class with himself 342
same class with perseus 134
same class with respect 94
same class with similar 54
same coach that brought 65
same coach with herself 77
same coast and country 57
same color and density 41
same color and general 165
same color and material 1167
same color and pattern 300
same color and quality 257
same color and texture 1229
same color are brought 56
same comet that appeared 102
same court and involve 77
same court and involving 107
same court had decided 69
same court has decided 53
same court that decided 393
same court that granted 64
same crops are planted 58
same cycle was repeated 212
same dance was repeated 45
same danger was renewed 50
same danger with himself 609
same delay and doppler 129
same doubt and question 89
same drama was enacted 104
same drama was repeated 78
same dreams and desires 180
same dress she appeared 55
same drive and ambition 77
same either with pleasure 41
same engine that powered 99
same equal and uniform 207
same error was repeated 221
same error with respect 126
same essay was written 50
same ethnic and language 105
same evening are related 75
same evening for betraying 89
same evening her husband 40
same evening she arrived 40
same evening they arrived 117
same event can produce 46
same event has doubled 59
same event was repeated 49
same event with respect 83
same faces and figures 40
same facts and figures 427
same facts and grounds 62
same facts and opinions 44
same facts are alleged 42
same facts are brought 91
same facts are equally 57
same facts are present 52
same facts are related 102
same facts are repeated 111
same facts that support 45
same faint and muffled 64
same farce was enacted 70
same farce was repeated 71
same farms for several 59
same fault with himself 44
same favor was granted 47
same feeling that charles 53
same feeling that existed 47
same feeling that induced 47
same feeling that prompts 76
same feeling was carried 59
same feeling was evident 42
same feeling with respect 208
same field and between 45
same field for several 202
same field with himself 93
same files and folders 64
same finding with respect 47
same first two letters 217
same first two moments 178
same fleet that brought 58
same fleet with herself 80
same floor with lincoln 42
same folks who brought 271
same folks who operate 48
same foods that contain 67
same footing and equally 63
same footing with british 67
same footing with foreign 225
same footing with himself 252
same footing with natural 166
same footing with private 68
same footing with respect 772
same force and duration 210
same force and effects 43
same force and freedom 52
same force and honesty 53
same force and quality 44
same force and receive 113
same force and violence 51
same force that brought 78
same force that carries 43
same force that enables 44
same force was applied 60
same force with respect 112
same forms and systems 46
same forms are repeated 64
same frank and fearless 42
same frank and soldier 108
same front now glanced 76
same front with himself 89
same funds for employing 63
same genes are present 252
same genes that control 153
same genus and species 825
same gifts and talents 53
same glory and trample 81
same goals and desires 165
same grace and dignity 171
same grade and quality 1383
same grade and subject 224
same grade for several 40
same grade with himself 67
same graph and compare 62
same graph are plotted 64
same grave with himself 76
same group and between 85
same group are similar 80
same group are usually 52
same group for several 74
same group with respect 61
same guilt with himself 104
same hands one hundred 48
same healthy and natural 97
same hills and valleys 536
same holds for animals 58
same holds for certain 127
same holds for everything 71
same holds for foreign 42
same holds for language 57
same holds for objects 54
same holds for religion 42
same holds for science 46
same holds for several 76
same holds for similar 42
same holds for success 42
same holds with respect 636
same honor and respect 186
same hopes and desires 529
same horse and carriage 76
same hotel with himself 43
same house and chamber 52
same house and grounds 66
same house and pretend 45
same house for decades 65
same house for fifteen 57
same house for several 200
same house with captain 142
same house with general 43
same house with herself 168
same house with himself 313
same house with persons 45
same house with several 92
same housing and medical 100
same hymns and prayers 157
same ideals and beliefs 45
same issue that carried 225
same issue that featured 49
same issue was brought 61
same issue was debated 57
same issue with respect 222
same joint and several 243
same jokes and stories 43
same jokes are repeated 69
same judge who decided 86
same judge who granted 66
same judge who permits 57
same kinds and amounts 721
same kinds and degrees 81
same kinds and numbers 235
same labor and capital 437
same labor and expense 79
same large and liberal 58
same legal and factual 182
same legal and judicial 50
same level and between 86
same level and duration 57
same level and pattern 61
same level and quality 695
same level for decades 58
same level for several 233
same level that existed 83
same level with himself 331
same level with respect 333
same light and elegant 64
same light with several 78
same limit was imposed 41
same lines and touches 53
same lines are repeated 96
same lines with respect 71
same loading and unloading 80
same local and general 76
same local and national 45
same local and regional 56
same local area network 867
same logic that allowed 62
same logic that applied 42
same logic that applies 198
same logic that governs 108
same logic was applied 288
same loves and hatreds 40
same males and females 66
same method and similar 43
same method being applied 56
same method for computing 56
same method for obtaining 78
same method for preparing 49
same method that mahomet 122
same method was adopted 1006
same method was applied 1845
same method was pursued 413
same method was repeated 86
same method with respect 86
same method with similar 51
same method with success 59
same model can explain 41
same model was adopted 78
same model was applied 209
same moral and aesthetic 44
same moral and material 114
same moral and natural 47
same moral law applies 82
same motif was repeated 62
same motion was renewed 45
same motion with respect 65
same motor and sensory 40
same names and ensigns 61
same names and numbers 117
same names and similar 63
same names and symbols 78
same names are applied 175
same names are repeated 134
same names that appeared 41
same nation and between 63
same nation and language 106
same nation and religion 63
same needs and demands 50
same needs and desires 1848
same needs and emotions 47
same needs for support 42
same night and arrived 46
same night her husband 57
same night his servant 46
same night that captain 46
same night they arrived 84
same night they entered 45
same night they started 79
same noble and gallant 42
same noise was repeated 72
same notes are repeated 62
same notion was applied 49
same notion with respect 106
same offer was repeated 74
same order and according 86
same order and clarity 70
same order and decorum 58
same order and dignity 43
same order and harmony 116
same order and neatness 52
same order and position 337
same order and quality 67
same order and regular 44
same order and relation 79
same order and silence 168
same order may include 78
same order than between 138
same order they appeared 80
same order they entered 58
same order was repeated 169
same order with himself 102
same order with respect 524
same paper for january 103
same paper for october 103
same parts are present 81
same party that elected 57
same party with himself 98
same people are equally 42
same people are measured 73
same people are members 43
same people are present 64
same people are studied 145
same people are usually 154
same people that brought 55
same people who accused 75
same people who appeared 54
same people who believe 302
same people who benefit 83
same people who brought 615
same people who carried 74
same people who cheered 62
same people who claimed 55
same people who condemn 128
same people who control 246
same people who decided 54
same people who develop 46
same people who elected 130
same people who enjoyed 56
same people who erected 76
same people who express 53
same people who founded 79
same people who inhabit 48
same people who laughed 50
same people who managed 50
same people who operate 92
same people who opposed 199
same people who perform 47
same people who praised 40
same people who produce 134
same people who profess 50
same people who promote 41
same people who protest 85
same people who provide 139
same people who publish 109
same people who receive 110
same people who refused 104
same people who settled 71
same people who shudder 47
same people who started 140
same people who support 176
same people who usually 59
same people who visited 48
same period and country 72
same period and culture 104
same period and location 45
same period and perhaps 82
same period and similar 84
same period and subject 197
same period but differing 51
same period has dropped 41
same period has elapsed 44
same period her exports 41
same period one hundred 124
same period our exports 116
same period our imports 51
same period two hundred 53
same period was between 84
same period was equally 84
same period was largely 40
same period was reduced 91
same period was roughly 55
same period was written 41
same period with himself 55
same period with respect 77
same period with similar 59
same pests and diseases 295
same phase with respect 103
same piece and material 206
same pitch and diameter 229
same pitch and quality 86
same pitch are sounded 176
same place and carried 40
same place and function 78
same place and position 861
same place and posture 908
same place and several 45
same place and unwilling 41
same place and watched 47
same place for decades 102
same place for fifteen 81
same place for several 816
same place had spoiled 197
same place that modesty 53
same place they started 90
same place was visited 40
same place with himself 72
same place with respect 332
same place you lighted 51
same place you started 223
same plane that brought 87
same plane that carried 57
same plane with himself 57
same plane with respect 116
same plant and between 54
same plant for several 43
same plant may produce 81
same point are brought 45
same point can perhaps 43
same point for several 51
same point was brought 232
same point was decided 645
same point was pressed 49
same point was repeated 116
same point with respect 1016
same point you started 52
same power and ability 41
same power and control 495
same power and dignity 46
same power and dominion 93
same power and perform 84
same power that brought 1114
same power that compels 74
same power that enabled 125
same power that enables 145
same power that enacted 83
same power that wrought 114
same power was exerted 77
same power was granted 58
same power with himself 66
same power with respect 605
same price and quality 174
same price being charged 43
same price for everything 85
same price for similar 80
same price per hundred 92
same price per thousand 64
same price was charged 104
same pride and dignity 52
same pride and pleasure 144
same quiet and rational 57
same ranks with british 128
same ranks with himself 48
same rates and charges 87
same rates are applied 74
same rates are charged 122
same rates for similar 79
same reason and because 1206
same reason and justice 43
same reason and purpose 151
same reason for accepting 40
same reason for admitting 75
same reason for believing 525
same reason for extending 94
same reason for objecting 55
same reason for regarding 55
same reason for rejecting 70
same reason for requiring 52
same reason for supposing 150
same reason may account 139
same reason may explain 86
same reason she checked 53
same reason she refused 55
same reason that abraham 42
same reason that america 43
same reason that animals 48
same reason that applies 129
same reason that beatrice 64
same reason that britain 69
same reason that british 50
same reason that brought 176
same reason that certain 133
same reason that charles 94
same reason that commits 96
same reason that compels 69
same reason that everything 129
same reason that farmers 65
same reason that germany 45
same reason that induced 319
same reason that induces 155
same reason that justice 40
same reason that lawyers 41
same reason that members 49
same reason that millions 47
same reason that napoleon 56
same reason that parents 114
same reason that persons 44
same reason that private 56
same reason that prompts 94
same reason that renders 49
same reason that science 43
same reason that similar 93
same reason that writers 42
same reason they opposed 102
same reason they refused 58
same reason with respect 40
same region and between 64
same region for several 47
same region with similar 55
same rents and profits 307
same right and between 51
same right and liberty 67
same right and requiring 106
same right for himself 93
same right was claimed 53
same right was granted 111
same right was secured 44
same right with respect 642
same risks and rewards 94
same risks are present 47
same rites and customs 62
same rites and rituals 50
same roads and bridges 119
same rocks are exposed 44
same route and arrived 61
same route for several 47
same route that brought 62
same route you entered 98
same rules and cautions 42
same rules and criteria 91
same rules and customs 97
same rules and rituals 44
same rules and subject 150
same rules are applied 772
same rules for addition 43
same rules that applied 356
same rules that control 163
same rules that pertain 52
same rules that prevail 52
same rules with respect 320
same scale and quality 43
same scale with respect 47
same scene being repeated 42
same scene was enacted 865
same scene was renewed 335
same scene was repeated 2625
same scope and quality 52
same scorn and dislike 167
same search and seizure 55
same sense and according 77
same sense and purpose 150
same sense that animals 94
same sense that britain 53
same sense that certain 142
same sense that dickens 40
same sense that everything 239
same sense that general 47
same sense that germany 76
same sense that gravity 43
same sense that history 59
same sense that language 128
same sense that lincoln 47
same sense that material 107
same sense that members 44
same sense that national 62
same sense that natural 73
same sense that objects 40
same sense that physics 112
same sense that private 93
same sense that science 159
same sense with respect 142
same shade and material 43
same shade and texture 63
same shaft that carries 58
same shall not contain 51
same shall not entitle 77
same shape and density 122
same shape and diameter 62
same shape and duration 64
same shape and function 101
same shape and general 122
same shape and location 80
same shape and material 500
same shape and pattern 109
same shape and position 333
same shape and quality 54
same shape and similar 50
same shape and surface 121
same shape and texture 96
same shape are similar 83
same shape but differing 49
same shape but smaller 148
same share and benefit 45
same shelf with napoleon 49
same shelf with stanley 77
same shell that wounded 123
same ships and vessels 42
same ships that brought 299
same ships that carried 95
same signs and degrees 65
same signs and symbols 158
same signs and wonders 165
same signs are present 62
same since her husband 65
same singers and dancers 74
same skill and ability 101
same skill and conduct 63
same skill and courage 194
same skill and ingenuity 65
same skill and respect 95
same skill and success 47
same social and material 118
same sound was repeated 231
same space and position 113
same speed and decision 42
same speed and kinetic 46
same speed and secrecy 50
same speed with respect 143
same staff that started 71
same stamp was russell 70
same stamp with himself 52
same stand with respect 50
same stars and planets 41
same stars and stripes 190
same state and dignity 48
same state and federal 279
same state for several 117
same state that existed 49
same state with himself 92
same state with ireland 104
same state with respect 250
same steady and liberal 40
same steps and degrees 61
same steps are applied 48
same steps are carried 108
same steps are repeated 399
same stern old steward 40
same stock and culture 45
same stock and language 63
same stock with himself 50
same story was brought 43
same story was current 75
same story was printed 48
same story was related 105
same story was repeated 3067
same story was written 70
same story with respect 56
same strings are hitched 113
same study was carried 62
same study was repeated 158
same stuff that figures 40
same style and content 40
same style and language 105
same style and material 356
same style and pattern 143
same style and quality 188
same style was adopted 145
same style with orations 79
same sword that pierced 66
same table and discuss 76
same table and ordered 42
same table and partake 61
same table and partook 41
same table with general 117
same table with herself 47
same table with himself 217
same taste and quality 61
same taste and texture 101
same taste for pleasure 43
same taste for reshaping 52
same taste for science 83
same terms and according 49
same terms and phrases 409
same terms and subject 454
same terms are applied 822
same terms are offered 56
same terms being applied 41
same terms that applied 55
same terms with respect 110
same tests are applied 209
same tests are repeated 104
same themes are evident 60
same themes are present 109
same themes are repeated 357
same thinking was applied 41
same title and dignity 44
same title and dominion 50
same title and similar 57
same title and subject 299
same title for himself 41
same title may descend 47
same title that appeared 439
same title was applied 83
same title was assumed 106
same title was granted 52
same title was released 86
same title was written 123
same today and forever 219
same tongue with himself 44
same topic and compare 45
same topic are grouped 55
same torch that lighted 82
same total tax revenue 76
same trade for several 43
same trade was carried 69
same trade with himself 108
same train that brought 217
same train that carried 208
same train that carries 64
same trash mad mortals 98
same trees and flowers 86
same trees that bloomed 43
same trend was evident 622
same trend was noticed 164
same trend was present 113
same trend was visible 132
same trend with respect 90
same tribe and between 82
same tribe with himself 132
same trick was repeated 103
same trite and general 46
same trust and respect 90
same types and amounts 133
same types and degrees 75
same types and numbers 122
same types are present 54
same under all aspects 75
same under all outward 107
same under all systems 69
same under both regimes 92
same under both schemes 41
same under both sections 49
same under both systems 468
same under each variety 53
same under his control 55
same under his official 97
same unity and harmony 90
same vague and general 49
same value and quality 54
same value for samples 42
same value for several 55
same value with respect 150
same verse our epistle 43
same vices and defects 147
same vices and follies 157
same vices and virtues 281
same views and measures 72
same views and motives 94
same views and opinions 191
same views are repeated 90
same views with himself 102
same views with respect 137
same vigor and success 83
same virus may produce 79
same vision was repeated 85
same volts and amperes 88
same votes and secured 43
same walls and columns 44
same wants and desires 236
same warmth and fluency 52
same warmth and respect 112
same warning was repeated 118
same water with leviathan 49
same which are alleged 56
same which had appeared 43
same which had brought 105
same which had carried 77
same which had excited 46
same which had existed 43
same which had kindled 46
same which has written 41
same which lie against 48
same which was carried 44
same which was printed 40
same within and between 70
same within and outside 166
same woman for fifteen 41
same woman was brought 73
same woman who brought 46
same woman you married 47
same women they appeared 40
same words and accents 41
same words and devices 50
same words and figures 267
same words and language 46
same words and letters 59
same words and phrases 5835
same words and similar 61
same words and thoughts 61
same words are applied 299
same words are equally 56
same words are plainly 85
same words are printed 42
same words are repeated 2517
same words are usually 40
same words are uttered 199
same words are written 104
same words being repeated 199
same words may express 47
same words that appeared 53
same world with despair 45
sand about its orifice 75
sand about two hundred 72
sand banks and islands 264
sand dunes and coastal 284
sand dunes and deserts 134
sand dunes and forests 66
sand dunes and lagoons 155
sand dunes and mangrove 47
sand dunes and marshes 557
sand dunes and shallow 112
sand dunes are covered 167
sand dunes are located 60
sand dunes are present 177
sand dunes are usually 40
sand dunes that stretch 129
sand fringed with coconut 42
sand joins them together 55
sand mixed with crushed 97
sand mixed with organic 152
sand mixed with pebbles 277
sand pails and shovels 162
sand shall not contain 66
sand spits and barrier 61
sand traps and bunkers 108
sand under his eyelids 40
sand which had covered 84
sand which had drifted 145
sand which has drifted 73
sand which has settled 41
sand which lay between 121
sand which they contain 80
sand which they inhabit 57
sand which you trample 43
sank beneath its surface 85
sank lower and steadily 59
sank under its effects 56
sank within ten minutes 172
sank within two minutes 201
sash cords and weights 131
sate waiting for several 50
save about one hundred 73
save about two hundred 76
save costs and improve 242
save costs and increase 211
save delay and expense 141
save every few minutes 103
save labor and expense 96
save labor and improve 59
save labor and increase 264
save labor and material 53
save labor and trouble 57
save lives and enhance 49
save lives and improve 672
save lives and increase 51
save lives and prevent 1485
save lives and promote 107
save lives and protect 931
save lives and provide 46
save lives and relieve 286
save lives and restore 177
save lives and shorten 88
save maine and vermont 123
save money and achieve 168
save money and acquire 92
save money and because 313
save money and benefit 52
save money and control 40
save money and deposit 91
save money and develop 111
save money and enhance 236
save money and improve 1802
save money and increase 1552
save money and perhaps 105
save money and prepare 47
save money and prevent 308
save money and produce 158
save money and promote 167
save money and protect 267
save money and provide 603
save money and trouble 277
save money but because 149
save money for clients 63
save money for college 2237
save money for himself 173
save money for library 55
save money for marriage 91
save money for medical 56
save paper and postage 161
save rather than consume 253
save rather than destroy 190
save space and because 260
save space and expense 253
save space and improve 111
save space and increase 264
save space and material 89
save space and prevent 193
save space and provide 188
save straw and stubble 125
save water and increase 114
save where his passions 65
saving costs and improving 102
saving costs and increasing 41
saving hands and becomes 151
saving labor and expense 58
saving labor and increasing 99
saving lives and improving 329
saving lives and promoting 42
saving lives and providing 62
saving lives and relieving 188
saving lives and restoring 122
saving money and improving 456
saving money and increasing 271
saving money and investing 283
saving money and providing 191
saving money and returning 60
saving money for college 956
saving money for several 49
saving rates and capital 61
saving rather than capital 286
saving rather than consuming 104
saving space and increasing 43
saving tools and devices 133
saying about being careful 83
saying about her husband 127
saying about this subject 91
saying aloud all together 49
saying anything and everything 200
saying anything and started 44
saying anything for several 120
saying anything that matters 41
saying every few minutes 116
saying harsh things because 44
saying hello and goodbye 658
saying which was current 62
saying words and phrases 178
says about her husband 181
says about his parents 55
says about its subject 122
says about old tenants 78
says about our culture 58
says about our society 203
says about that subject 105
says about this passage 121
says about this problem 63
says about this question 52
says about this subject 205
says anything and everything 43
scan files for viruses 46
scan sonar and seismic 126
scar above her eyebrow 46
scar above his eyebrow 397
scar above one eyebrow 55
scar which our descent 87
sealing doors and windows 178
seals which had hitherto 92
seating about one hundred 246
seating about one thousand 110
seating about six hundred 82
seating about two hundred 365
seating about two thousand 54
seats about one hundred 77
seats about two hundred 113
seats about two thousand 42
seats aloft and details 78
sect which was founded 172
seed coats are removed 441
seed grain and potatoes 98
seed grows and becomes 58
seed money for research 303
seed pearls and diamonds 69
seed pearls and sequins 124
seed shall all restore 85
seed trees are present 167
seed trees are removed 139
seed trees per hectare 55
seed which they contain 58
seed which they planted 73
seed which was brought 63
seed which was planted 317
seed yield and protein 197
seed yield and quality 955
seed yield per hectare 265
seed yield was reduced 78
seeing about one hundred 47
seeing anything and everything 97
seeing anything but himself 62
seeing birds and animals 198
seeing light and eternal 96
seeing people and objects 64
seeing seven and seventy 55
seeing signs and wonders 298
seeing skill and conduct 50
seeing which don quixote 71
seek after and embrace 56
seek after with avidity 57
seek anything for himself 110
seek change and variety 96
seek every fit occasion 42
seek funding for research 75
seek glory for himself 135
seek moral and material 58
seek order and harmony 59
seek others with similar 61
seek power and control 613
seek power and dominion 98
seek power and position 77
seek power for himself 150
seek shade and shelter 77
seek signs and wonders 95
seek state and federal 106
seek unity and harmony 40
seek warmth and comfort 51
seek warmth and shelter 131
seek worms and aquatic 76
seem alive and quivering 88
seem anything but natural 45
seem anything but uniform 139
seem braving and insulting 88
seem cruel and inhuman 65
seem cruel and unusual 60
seem dreary and witless 56
seem either not capable 40
seem happy and content 304
seem happy and relaxed 94
seem harsh and unfeeling 62
seem headed for trouble 45
seem lined with archers 118
seem quiet and peaceful 64
seem quite far removed 77
seem rather far fetched 76
seem rather far removed 255
seem right and natural 504
seem rigid and stringent 46
seem small and cramped 102
seem small and fragile 43
seem stiff and awkward 45
seem taken for granted 116
seem vague and general 95
seem worse than useless 64
seen about one hundred 136
seen about six hundred 44
seen about two hundred 167
seen about two thousand 50
seen above its surface 55
seen above one hundred 99
seen above that according 73
seen above that certain 49
seen above with respect 53
seen again for several 377
seen again with pleasure 47
seen arise and develop 45
seen aside and vanishing 100
seen below its surface 42
seen cross and recross 71
seen daily and nightly 209
seen easily and quickly 40
seen every few minutes 56
seen hawking for insects 107
seen hunting for insects 64
seen killing and devouring 51
seen laden with pillage 92
seen lance and hauberk 124
seen later that certain 53
seen loading and unloading 109
seen males and females 40
seen nearly one hundred 72
seen nearly two hundred 112
seen order and liberty 47
seen peter seat himself 88
seen reason for believing 354
seen reason for regarding 51
seen reason for rejecting 51
seen reason for supposing 104
seen royal and antique 51
seen running for shelter 42
seen signs and wonders 213
seen since her arrival 231
seen since her marriage 335
seen since her parents 41
seen since his arrival 596
seen since his boyhood 115
seen since his infancy 110
seen since his majesty 65
seen since his marriage 95
seen since our arrival 505
seen since she arrived 89
seen since that unhappy 65
seen since they arrived 53
seen since they entered 72
seen since they started 77
seen tried with success 43
seen under two aspects 203
seen walking off together 63
seen weeping and bemoaning 58
seen which are eternal 142
seen within and between 112
seen within and outside 121
seen within each society 48
seen within its borders 44
seen within its context 67
seen within that context 86
seen within this broader 80
seen within this context 744
seen within this general 46
seen within two hundred 68
sees either his present 101
sees large and spacious 53
sees signs and wonders 64
sees vices and virtues 55
self again with pleasure 151
self rather than against 145
self rather than outward 132
self rather than society 132
self rather than towards 40
self which may utterly 50
self which you propose 44
self within that process 64
sell about one hundred 61
sell about two hundred 81
sell about two thousand 89
sell alien and confirm 52
sell anything and everything 845
sell books and records 40
sell goods and collect 89
sell goods and provide 57
sell goods and receive 137
sell kites and marbles 50
sell lands for payment 55
sell marks for dollars 63
sell maybe sax hundred 46
sell tools and general 74
sell wines and liquors 77
sell wines and spirits 521
sell words for thoughts 48
semi truck and trailer 55
send about one hundred 125
send after him wondering 45
send cards and flowers 84
send cards and letters 193
send money and letters 67
send money for objects 41
send notes and letters 42
send storm and tempest 59
sent about one hundred 268
sent about one thousand 85
sent about six hundred 44
sent about ten thousand 64
sent about two hundred 501
sent about two thousand 140
sent cards and flowers 133
sent cards and letters 202
sent every dog bristling 139
sent fruit and flowers 59
sent gifts and letters 51
sent hither with congress 53
sent money and letters 70
sent moses his servant 516
sent nearly one hundred 106
sent nearly two hundred 106
sent nearly two thousand 77
sent round his cavalry 55
sent signs and wonders 282
sent since this material 49
sent thither any official 51
sent thither one thousand 43
sent thither ten thousand 46
sent under his command 111
sent would not receive 120
sets apart and pledges 50
sets apart for himself 46
sets aside all religion 86
sets aside and rejects 710
sets could not receive 65
sets every man against 139
sets goals for herself 85
sets goals for himself 491
sets maids and matrons 67
sets which are defined 165
sets which are members 130
sets which are related 53
sets which are similar 54
