sadly reduced by sickness 88
seeds indoors in february 125
seeking answers to problems 641
seeking answers to questions 2529
seeking answers to specific 203
seeking becomes so dominant 169
seeking behavior in children 45
seeking behavior in response 44
seeking behavior in subjects 169
seeking behavior of patients 225
seeking behavior of students 64
seeking capital or business 171
seeking careers in business 89
seeking careers in medicine 43
seeking custody of children 59
seeking freedom of religious 121
seeking freedom to practice 79
seeking medical or surgical 68
seeks answers to questions 755
seeks answers to specific 68
seeks justice in equality 108
seeming anywise to innovate 72
seeming paradox is resolved 490
seeming sanction to idolatry 66
seeming violence or disorder 77
seems capable of accounting 514
seems capable of addressing 44
seems capable of attracting 60
seems capable of containing 59
seems capable of continuing 47
seems capable of delivering 55
seems capable of describing 67
seems capable of destroying 193
seems capable of developing 146
seems capable of exercising 98
seems capable of explaining 774
seems capable of expressing 109
seems capable of extension 78
seems capable of fulfilling 60
seems capable of functioning 76
seems capable of furnishing 67
seems capable of generating 596
seems capable of infinite 141
seems capable of overcoming 65
seems capable of performing 172
seems capable of predicting 61
seems capable of preventing 96
seems capable of recovering 43
seems capable of responding 59
seems capable of satisfying 127
seems capable of submitting 61
seems capable of supporting 188
seems capable of sustaining 188
seems certain to continue 983
seems certain to generate 41
seems closely to parallel 52
seems closely to resemble 300
seems content to continue 62
seems content to maintain 41
seems correct in concluding 46
seems correct in suggesting 75
seems correct to conclude 368
seems correct to consider 74
seems correct to maintain 55
seems deserving of attention 82
seems exactly the opposite 119
seems exactly to describe 53
seems feasible to conclude 41
seems feasible to consider 93
seems fittingly to complete 52
seems foolish to continue 43
seems helpful to consider 83
seems however to indicate 59
seems implied by accounts 51
seems largely to disappear 53
seems limited as respects 82
seems logical to approach 46
seems logical to associate 101
seems logical to classify 84
seems logical to conclude 3420
seems logical to consider 946
seems logical to continue 80
seems logical to describe 79
seems logical to identify 67
seems logical to maintain 42
seems logical to separate 83
seems misleading to describe 102
seems moreover to foretell 82
seems natural to approach 43
seems natural to associate 269
seems natural to classify 61
seems natural to conceive 58
seems natural to conclude 1324
seems natural to consider 847
seems natural to continue 46
seems natural to describe 174
seems natural to distrust 64
seems natural to estimate 54
seems natural to identify 201
seems natural to separate 86
seems obscure or erroneous 58
seems plainly an imitation 45
seems plainly to indicate 341
seems plainly to intimate 460
seems prudent to conclude 165
seems prudent to consider 413
seems prudent to continue 126
seems prudent to evaluate 64
seems prudent to maintain 106
seems prudent to minimize 68
seems prudent to restrict 85
seems rational to conclude 123
seems rational to consider 44
seems related to increased 78
seems simpler to consider 48
seems strongly to indicate 211
seems strongly to intimate 44
seems tacitly to reproach 48
seems unwilling to consider 119
seems useless to continue 62
seems useless to describe 45
seems utterly to preclude 60
seize control of american 108
seize control of industry 112
seize control of manchuria 52
seize napoleon by treachery 43
seize persons or property 121
seizing control of manchuria 60
seizing persons or property 45
selling alcohol to underage 92
selling patents of nobility 58
selling tickets of admission 184
sending flowers to funerals 57
sending letters to everyone 46
sending letters to potential 40
sending reports to washington 45
sending shivers of sensation 61
sending signals of distress 61
senior editors at michigan 43
senior fellows of colleges 67
senior manager or director 188
senior members of families 66
senior officer in washington 47
senior officer of engineers 102
senior officer or director 110
senior officer or officers 52
senior official in washington 72
senior partner at sullivan 46
senior partner in sullivan 52
senior partner of sullivan 140
senior partner to continue 84
sense according to constant 60
sense against the backdrop 417
sense answers to questions 46
sense applied to accounts 253
sense because it contains 63
sense because it includes 54
sense because it involves 87
sense because it provides 153
sense because it reflects 58
sense because it requires 87
sense because it suggests 41
sense because the majority 44
sense because the standard 43
sense becomes the dominant 104
sense capable of activity 41
sense capable of perceiving 50
sense dropped in ambrosial 105
sense exactly the opposite 97
sense excites by affinity 68
sense however to perceive 74
sense outside or alongside 41
sense reduced to calculus 296
sense wherein the carriages 44
septa between the cavities 54
septa between the chambers 141
septa between the muscular 167
septa between the segments 137
serial biopsies in untreated 123
serial killers in american 56
serial numbers in sequence 57
serial numbers of captured 106
serial numbers to identify 212
serial position on retention 85
serial sections of paraffin 50
serial studies in patients 92
serial studies of internal 221
serial studies of patients 100
serum against the organism 43
serum albumin as standard 2756
serum albumin by charcoal 66
serum albumin by covalent 67
serum albumin in patients 247
serum albumin is decreased 261
serum albumin is increased 40
serum albumin is injected 264
serum albumin or globulin 85
serum albumin to globulin 50
serum allowed to separate 84
serum amylase in patients 66
serum amylase is elevated 351
serum amylase is increased 43
serum calcium by inhibiting 113
serum calcium in patients 536
serum calcium in response 59
serum calcium is decreased 99
serum calcium is elevated 644
serum calcium is increased 87
serum calcium is probably 66
serum effects on cellular 47
serum factors in patients 46
serum markers in patients 67
serum protein is increased 88
serum revealed the presence 56
serum samples of patients 467
serve against the american 111
serve against the colonies 102
serve against the infidels 44
serve against the prussians 43
serve against the spaniards 111
serve because of exposure 52
serve charles of burgundy 156
serve chiefly to indicate 50
serve exactly the opposite 93
serve members of minority 57
serve overseas if required 50
serve perhaps an entirely 46
serve roughly to indicate 118
serve victims of domestic 45
serving alcohol to underage 104
serving briefly as minister 96
serving victims of domestic 175
servo control of movement 183
setting against the backdrop 41
setting because it provides 167
setting because it requires 50
setting behavior of asthmatic 61
setting enables or disables 52
setting forward the salvation 54
setting himself in conscious 81
setting himself to describe 41
setting himself to discover 46
setting jumpers or switches 108
setting outside the hospital 40
setup process is complete 109
seven arrived the musicians 49
seven classes of citizens 89
seven classes of funerals 59
seven courses of lectures 48
seven decades of american 69
seven decades of socialism 63
seven degrees of initiation 340
seven degrees of latitude 2254
seven degrees of longitude 718
seven dollars to officers 58
seven domains of children 59
seven factors to consider 121
seven gallons of gasoline 113
seven grammes of absolute 47
seven hundred to fourteen 53
seven letters of ignatius 457
seven letters to churches 97
seven members by nineteen 61
seven members is required 58
seven members to consider 58
seven millions of american 96
seven millions of catholics 155
seven millions of christian 45
seven millions of distinct 98
seven millions of guilders 86
seven millions of subjects 77
seven minutes of totality 61
seven minutes to complete 277
seven minutes to midnight 284
seven percent of american 774
seven percent of canadians 59
seven percent of children 324
seven percent of eligible 44
seven percent of families 102
seven percent of hispanic 52
seven percent of japanese 112
seven percent of patients 1124
seven percent of students 321
seven percent of subjects 93
seven schools in operation 41
seven seconds to complete 48
seven sisters so beautiful 66
seven species of american 152
seven species of primates 43
seven species of reptiles 73
seven thousand to fourteen 52
seven virtues of humility 50
seven volumes of clarissa 44
seven volumes of evidence 52
seven wonders of american 44
sewer service is provided 95
sexes insofar as concerns 69
shade between the polished 82
shaft rotates at constant 57
shaft rotation is reversed 108
shake together the contents 44
shaking himself so violently 346
shaky balance of payments 57
shall abolish the christian 128
shall absolve the employer 42
shall absolve the foulness 61
shall account to borrower 57
shall achieve the complete 102
shall acquire an absolute 185
shall acquire an interest 51
shall acquire by purchase 135
shall acquire the absolute 141
shall acquire the capacity 48
shall acquire the property 61
shall address the problems 45
shall address the puissant 130
shall address the questions 66
shall address the relevant 116
shall adjudge the offender 62
shall analyze the dynamics 40
shall analyze the situation 62
shall appoint an advisory 1251
shall appoint an assessor 73
shall appoint an attorney 1189
shall appoint an eligible 69
shall appoint an examiner 56
shall appoint an impartial 62
shall appoint an overseer 87
shall appoint or authorize 61
shall appoint the adjutant 457
shall appoint the chairman 777
shall appoint the director 341
shall appoint the officers 359
shall appoint the officials 76
shall appoint the prefects 40
shall approve of whatever 65
shall approve the issuance 182
shall approve the proposed 138
shall approve the transfer 75
shall assault or obstruct 73
shall attempt an analysis 309
shall attempt no analysis 71
shall attempt no detailed 97
shall attempt the contrary 50
shall attempt to abstract 45
shall attempt to appraise 63
shall attempt to approach 252
shall attempt to classify 294
shall attempt to complete 83
shall attempt to conclude 70
shall attempt to condense 76
shall attempt to consider 397
shall attempt to contract 51
shall attempt to convince 119
shall attempt to decipher 66
shall attempt to delineate 483
shall attempt to describe 4885
shall attempt to discover 851
shall attempt to disprove 59
shall attempt to document 255
shall attempt to estimate 466
shall attempt to evaluate 572
shall attempt to exercise 102
shall attempt to identify 1108
shall attempt to indicate 1294
shall attempt to maintain 181
shall attempt to minimize 185
shall attempt to negotiate 50
shall attempt to organize 123
shall attempt to overcome 83
shall attempt to overthrow 51
shall attempt to persuade 268
shall attempt to pinpoint 40
shall attempt to preserve 77
shall attempt to quantify 50
shall attempt to restrict 42
shall attempt to separate 239
shall attempt to simplify 99
shall attempt to transfer 59
shall attract no attention 65
shall attract the attention 120
shall attract thy solitary 40
shall benefit my mistress 43
shall briefly be mentioned 45
shall canvass or otherwise 106
shall certify the accuracy 185
shall certify the original 135
shall collect the interest 77
shall collect the proceeds 163
shall collect the products 42
shall combine or conspire 326
shall combine the elements 60
shall combine the terrible 54
shall comfort us concerning 946
shall command an agreeable 134
shall command the attention 44
shall command the children 54
shall command the dragoons 46
shall compare the relative 48
shall compute the weighted 46
shall conduct an analysis 65
shall conduct an impartial 137
shall conduct the accounts 120
shall conduct the analysis 43
shall conduct the business 937
shall conduct the elections 65
shall conduct the ordinary 83
shall confide the execution 55
shall confine my analysis 138
shall confine my assertion 70
shall confine my attention 1698
shall confine my comments 390
shall confine my examples 47
shall confine the analysis 117
shall confine the exercise 194
shall confirm the covenant 3986
shall confirm the doctrine 52
shall confirm the sentence 87
shall conform to accepted 173
shall conform to american 271
shall conform to sanitary 72
shall conform to standard 148
shall consent to disclose 156
shall consist of approved 79
shall consist of chapters 40
shall consist of concrete 200
shall consist of delivery 90
shall consist of depositing 104
shall consist of deputies 55
shall consist of eighteen 980
shall consist of extracts 60
shall consist of fourteen 345
shall consist of furnishing 98
shall consist of immediate 47
shall consist of nineteen 167
shall consist of officers 145
shall consist of ordinary 111
shall consist of property 197
shall consist of questions 52
shall consist of selected 53
shall consist of separate 106
shall consist of specific 92
shall consist of straight 51
shall consist of suitable 98
shall consult the advisory 217
shall consult the attorney 99
shall consult the director 60
shall consult the economic 118
shall consult the minister 90
shall consult the monetary 53
shall consult the relevant 51
shall consume the products 85
shall contain an abstract 103
shall contain an accurate 422
shall contain an adequate 129
shall contain an admission 75
shall contain an analysis 111
shall contain an estimate 363
shall contain an itemized 189
shall contain no provision 167
shall contain the christian 203
shall contain the complete 87
shall contain the condition 70
shall contain the covenant 56
shall contain the elements 46
shall contain the essential 92
shall contain the hydrogen 72
shall contain the proposed 232
shall contain the provision 79
shall contain the quantity 46
shall contain the required 151
shall contain the selected 94
shall contain the specific 76
shall contest the validity 76
shall control the constant 47
shall control the direction 48
shall control the execution 70
shall control the internal 77
shall control the property 44
shall convene an assembly 40
shall convene in ordinary 142
shall convene the assembly 143
shall convict the offender 78
shall correct it promptly 149
shall declare or authorize 100
shall declare the contrary 116
shall declare the identity 77
shall decline the situation 60
shall decline to continue 75
shall decline to exercise 163
shall decrease in thickness 106
shall delight in witnessing 49
shall deliver it unharmed 43
shall deliver or transfer 361
shall deliver or transmit 413
shall deliver the document 71
shall deliver the original 453
shall deliver the proceeds 45
shall deliver the property 296
shall deliver the required 106
shall deliver the schedule 72
shall deliver the vouchers 80
shall deliver to landlord 432
shall deposit at interest 56
shall deposit the original 49
shall deposit the proceeds 105
shall deprive an executor 48
shall deprive the offender 88
shall deserve the contrary 81
shall despise my statutes 241
shall despoil the egyptians 64
shall develop an algorithm 115
shall develop an argument 67
shall develop an ultimate 75
shall develop my argument 88
shall develop the argument 201
shall develop the concepts 49
shall develop the equations 66
shall digress to consider 73
shall discuss an approach 48
shall discuss in chapters 533
shall discuss in somewhat 166
shall discuss in succeeding 60
shall discuss it entirely 58
shall discuss it somewhat 43
shall discuss the accuracy 53
shall discuss the analysis 156
shall discuss the approach 40
shall discuss the attempts 56
shall discuss the attitude 43
shall discuss the benefits 40
shall discuss the chemical 136
shall discuss the concepts 139
shall discuss the contents 81
shall discuss the critical 57
shall discuss the detailed 91
shall discuss the doctrine 45
shall discuss the dynamics 75
shall discuss the economic 202
shall discuss the elements 79
shall discuss the essential 80
shall discuss the evidence 353
shall discuss the evolution 151
shall discuss the formation 118
shall discuss the functions 180
shall discuss the internal 62
shall discuss the magnetic 53
shall discuss the operation 173
shall discuss the physical 374
shall discuss the possible 425
shall discuss the potential 175
shall discuss the practice 50
shall discuss the probable 100
shall discuss the problems 673
shall discuss the progress 54
shall discuss the proposed 118
shall discuss the questions 116
shall discuss the rationale 70
shall discuss the relations 143
shall discuss the relative 213
shall discuss the relevant 102
shall discuss the religious 53
shall discuss the response 46
shall discuss the selection 67
shall discuss the simplest 122
shall discuss the situation 247
shall discuss the solutions 54
shall discuss the specific 280
shall discuss the standard 93
shall discuss the subjects 49
shall discuss the treatment 184
shall discuss the underlying 108
shall discuss the validity 213
shall dismiss the proceeding 455
shall display the opposite 77
shall dispose of requests 49
shall dispute my authority 47
shall disturb or disquiet 44
shall disturb the serenity 105
shall dwindle in unbelief 323
shall educate the children 92
shall embrace an itemized 64
shall embrace the christian 95
shall embrace the district 45
shall embrace the purposes 65
shall embrace the subjects 84
shall empower the governor 55
shall endeavor if possible 43
shall endeavor to classify 48
shall endeavor to complete 160
shall endeavor to conclude 48
shall endeavor to condense 56
shall endeavor to consider 151
shall endeavor to continue 101
shall endeavor to convince 149
shall endeavor to delineate 57
shall endeavor to describe 742
shall endeavor to discover 388
shall endeavor to estimate 49
shall endeavor to exercise 124
shall endeavor to identify 41
shall endeavor to indicate 361
shall endeavor to instruct 43
shall endeavor to interest 54
shall endeavor to maintain 748
shall endeavor to organize 69
shall endeavor to persuade 232
shall endeavor to preserve 438
shall endeavor to remember 97
shall endeavor to separate 137
shall endeavor to strengthen 56
shall endeavor to surprise 69
shall enforce the execution 47
shall enhance the universe 77
shall enlarge or diminish 339
shall enlarge or restrict 65
shall entitle the claimant 173
shall entitle the executor 84
shall entitle the judgment 64
shall entitle the licensee 695
shall examine in chapters 86
shall examine in somewhat 82
shall examine the accounts 686
shall examine the accuracy 79
shall examine the aircraft 41
shall examine the american 41
shall examine the approach 43
shall examine the argument 94
shall examine the attempts 41
shall examine the attitude 100
shall examine the chemical 41
shall examine the concepts 93
shall examine the condition 153
shall examine the contents 87
shall examine the critical 48
shall examine the cultural 61
shall examine the detailed 44
shall examine the doctrine 79
shall examine the dynamics 109
shall examine the economic 159
shall examine the elements 105
shall examine the essential 52
shall examine the evidence 845
shall examine the evolution 165
shall examine the financial 148
shall examine the formation 47
shall examine the functioning 47
shall examine the functions 78
shall examine the internal 93
shall examine the operation 143
shall examine the original 53
shall examine the passages 69
shall examine the patterns 71
shall examine the physical 227
shall examine the policies 45
shall examine the possible 216
shall examine the potential 174
shall examine the practice 44
shall examine the premises 216
shall examine the problems 293
shall examine the progress 153
shall examine the property 53
shall examine the proposal 99
shall examine the proposed 241
shall examine the questions 72
shall examine the rationale 68
shall examine the register 60
shall examine the relations 127
shall examine the relative 125
shall examine the relevant 103
shall examine the response 76
shall examine the simplest 95
shall examine the situation 396
shall examine the specific 184
shall examine the treatment 52
shall examine the underlying 119
shall examine the validity 348
shall execute the contract 95
shall execute the decisions 98
shall execute the judgment 67
shall execute the sentence 57
shall exhibit by daylight 105
shall exhibit the maternal 64
shall explain the identity 584
shall explain the operation 43
shall explain the situation 132
shall explain the universe 54
shall explore in chapters 54
shall explore the dynamics 55
shall explore the evidence 55
shall explore the possible 89
shall explore the potential 58
shall explore the problems 78
shall express an engineering 61
shall express the quantity 129
shall express the relations 46
shall fatally be narrower 43
shall finally be adjudged 58
shall finally be overcome 65
shall forever be debarred 65
shall forever be excluded 46
shall forever be grateful 516
shall forever be indebted 166
shall forever be reserved 51
shall forfeit the property 180
shall forthwith be canceled 62
shall forthwith be conveyed 99
shall forthwith be declared 62
shall forthwith be disarmed 98
shall forthwith be enlarged 59
shall forthwith be entitled 66
shall forthwith be executed 90
shall forthwith be expelled 50
shall forthwith be informed 113
shall forthwith be inquired 152
shall forthwith be notified 184
shall forthwith be referred 195
shall forthwith be refunded 114
shall forthwith be reported 342
shall forthwith be restored 45
shall forthwith be returned 342
shall forthwith be wherever 43
shall forward the evidence 110
shall forward the original 318
shall freedom be defended 48
shall fulfill the functions 112
shall function as agencies 105
shall furnish an abstract 77
shall furnish no argument 77
shall furnish the assembly 73
shall furnish the attorney 96
shall furnish the borrower 69
shall furnish the chairman 62
shall furnish the custodian 94
shall furnish the director 171
shall furnish the district 80
shall furnish the employer 92
shall furnish the governor 280
shall furnish the materials 76
shall furnish the minister 491
shall furnish the required 210
shall furnish the security 161
shall furnish the services 150
shall furnish the treasurer 93
shall gravity be therefore 48
shall harness the energies 59
shall himself be punished 189
shall however be entitled 84
shall improve by practice 44
shall improve the condition 43
shall include an accurate 46
shall include an adequate 132
shall include an analysis 620
shall include an employee 50
shall include an employer 317
shall include an estimate 300
shall include an exemption 62
shall include an itemized 108
shall include in brackets 46
shall include the adjacent 49
shall include the authority 165
shall include the capacity 70
shall include the cessation 65
shall include the chairman 119
shall include the complete 89
shall include the condition 59
shall include the counties 129
shall include the director 96
shall include the district 361
shall include the elements 98
shall include the evidence 45
shall include the expenses 142
shall include the families 81
shall include the feminine 2526
shall include the functions 104
shall include the furnishing 1089
shall include the identity 155
shall include the interest 216
shall include the interval 108
shall include the issuance 65
shall include the norwegian 47
shall include the officers 59
shall include the original 452
shall include the personal 89
shall include the practice 70
shall include the proceeds 80
shall include the promotion 42
shall include the proposed 394
shall include the provision 314
shall include the purchase 148
shall include the quantity 51
shall include the receiver 103
shall include the republic 126
shall include the required 118
shall include the salaries 68
shall include the services 53
shall include the specific 164
shall include the subjects 109
shall include the transfer 91
shall include the trustees 83
shall increase my greatness 69
shall increase or diminish 357
shall increase the distance 76
shall increase the quantity 63
shall inhabit the desolate 69
shall inherit the gentiles 1831
shall inherit the promises 126
shall inherit the property 248
shall insofar as possible 76
shall inspect the accounts 138
shall inspect the premises 172
shall justify the formation 142
shall justify the practice 49
shall justify the righteous 353
shall knowingly by employee 75
shall lighten the darkness 93
shall monitor the operation 203
shall monitor the progress 123
shall moreover be entitled 57
shall moreover be punished 53
shall neglect to complete 44
shall neglect to maintain 91
shall neglect to nominate 71
shall neglect to transmit 105
shall observe as essential 137
shall observe in children 109
shall observe my statutes 126
shall observe the ceasefire 54
shall observe the contents 48
shall observe the festival 164
shall observe the infinite 41
shall observe the operation 77
shall observe the precepts 73
shall observe the relevant 57
shall observe the standard 227
shall operate an aircraft 237
shall operate or maintain 142
shall operate the business 75
shall operate to diminish 44
shall operate to extinguish 109
shall operate to prohibit 55
shall operate to restrict 202
shall operate to transfer 177
shall outline an approach 87
shall outline the argument 41
shall outline the essential 55
shall oversee the functioning 165
shall perform the analysis 49
shall perform the ceremony 261
shall perform the condition 59
shall perform the contract 88
shall perform the functions 2848
shall perform the operation 79
shall perform the services 427
shall perhaps be disposed 145
shall perhaps be expected 48
shall perhaps be forgiven 73
shall perhaps be inclined 193
shall perhaps be pardoned 200
shall perhaps be prepared 40
shall perhaps be reminded 153
shall perhaps be startled 75
shall plunder the egyptians 56
shall plunder the property 303
shall possess an absolute 63
shall possess an adequate 93
shall possess an infinite 75
shall possess or exercise 556
shall possess the authority 61
shall possess the capacity 54
shall possess the dominions 50
shall possess the premises 58
shall possess the property 140
shall precede the expected 57
shall precede the questions 53
shall prepare an abstract 215
shall prepare an estimate 260
shall prepare an itemized 87
shall prepare the judgment 73
shall present an algorithm 98
shall present an analysis 337
shall present an approach 73
shall present an argument 106
shall present an overview 629
shall present my argument 53
shall present the analysis 102
shall present the argument 120
shall present the essential 75
shall present the evidence 287
shall present the original 209
shall present the outlines 47
shall present the proposed 66
shall present the relevant 108
shall present the selected 51
shall preside as chairman 878
shall presume to acquaint 47
shall presume to challenge 47
shall presume to commence 52
shall presume to continue 60
shall presume to exercise 203
shall pretend to estimate 46
shall prevail is entitled 48
shall prevent an employee 72
shall prevent an employer 121
shall prevent or mitigate 99
shall prevent or obstruct 184
shall prevent or preclude 48
shall prevent or prohibit 67
shall prevent or restrict 58
shall prevent the admission 110
shall prevent the authority 47
shall prevent the employer 88
shall prevent the execution 140
shall prevent the exercise 1102
shall prevent the formation 50
shall prevent the governor 100
shall prevent the immediate 44
shall prevent the insertion 46
shall prevent the issuance 205
shall prevent the military 87
shall prevent the minister 49
shall prevent the mortgage 115
shall prevent the operation 390
shall prevent the recovery 299
shall prevent the reduction 105
shall prevent the retention 85
shall prevent the transfer 64
shall prevent the ultimate 59
shall proceed as directed 309
shall proceed as promptly 57
shall proceed as provided 753
shall proceed as speedily 56
shall proceed by describing 90
shall proceed by discussing 159
shall proceed by induction 66
shall proceed by presenting 54
shall proceed to acquaint 65
shall proceed to apportion 114
shall proceed to appraise 109
shall proceed to business 863
shall proceed to classify 58
shall proceed to complete 314
shall proceed to conclude 161
shall proceed to consider 5156
shall proceed to delineate 45
shall proceed to describe 2575
shall proceed to discover 78
shall proceed to estimate 152
shall proceed to evaluate 88
shall proceed to exercise 162
shall proceed to identify 47
shall proceed to indicate 153
shall proceed to judgment 640
shall proceed to negotiate 83
shall proceed to nominate 1733
shall proceed to organize 389
shall proceed to register 161
shall proceed to regulate 51
shall proceed to sentence 70
shall proceed to washington 88
shall procure my downfall 61
shall produce an authentic 116
shall produce an elongation 45
shall produce an instance 86
shall produce the credible 111
shall produce the document 267
shall produce the evidence 105
shall produce the original 151
shall produce the register 79
shall produce the required 176
shall profess the christian 285
shall project the thickness 66
shall promote the accession 257
shall promote the economic 55
shall promote the expansion 61
shall promote the formation 75
shall promote the interest 111
shall promote the purposes 89
shall propose an analysis 47
shall protect the interest 50
shall protect the property 221
shall provide an adequate 350
shall provide an advocate 68
shall provide an analysis 87
shall provide an economic 55
shall provide an estimate 128
shall provide an overview 343
shall provide by purchase 48
shall provide by suitable 46
shall provide my minister 43
shall provide the affected 138
shall provide the consumer 68
shall provide the director 139
shall provide the employee 301
shall provide the employer 229
shall provide the financial 179
shall provide the materials 94
shall provide the minister 207
shall provide the relevant 84
shall provide the requesting 63
shall provide the required 384
shall provide the services 349
shall provide the slippers 123
shall provide the specific 94
shall provide the tribunal 100
shall provide to licensee 138
shall publish an abstract 56
shall publish or disclose 62
shall publish or disperse 153
shall publish or maintain 58
shall publish the adjusted 50
shall publish the concerto 41
shall publish the decisions 172
shall publish the proposed 318
shall qualify as provided 81
shall qualify the database 72
shall question the validity 77
shall receive an abundant 72
shall receive an adequate 334
shall receive an education 244
shall receive an exemption 44
shall receive an infinite 46
shall receive an original 73
shall receive as friendly 45
shall receive in currency 59
shall receive in evidence 194
shall receive no interest 59
shall receive no salaries 246
shall receive or purchase 53
shall receive the approval 575
shall receive the attention 238
shall receive the benefits 746
shall receive the communion 965
shall receive the contract 70
shall receive the evidence 79
shall receive the fugitive 101
shall receive the interest 239
shall receive the proceeds 241
shall receive the promised 131
shall receive the promises 66
shall receive the property 262
shall receive the remission 212
shall receive the salaries 96
shall receive the sentence 144
shall receive the services 75
shall receive the treatment 191
shall rectify the register 109
shall reflect the expected 44
shall rehearse the articles 78
shall rejoice to exercise 60
shall relieve the employer 50
shall replace the original 132
shall request an advisory 52
shall request an extension 103
shall request the approval 57
shall request the attorney 222
shall request the director 89
shall request the governor 83
shall request the minister 59
shall request the presence 45
shall require an absolute 95
shall require an accounting 79
shall require an employee 136
shall require an employer 177
shall require or authorize 77
shall require the admission 353
shall require the approval 2955
shall require the assessor 43
shall require the attorney 62
shall require the authority 472
shall require the claimant 51
shall require the concurring 84
shall require the delivery 78
shall require the employer 115
shall require the execution 101
shall require the exercise 100
shall require the furnishing 44
shall require the immediate 93
shall require the inclusion 59
shall require the issuance 44
shall require the licensee 159
shall require the majority 67
shall require the offender 106
shall require the officers 55
shall require the operator 116
shall require the presence 360
shall require the provision 93
shall require the services 160
shall require the treasurer 113
shall require to classify 42
shall require to consider 55
shall require to purchase 47
shall reserve my comments 67
shall reserve my judgment 71
shall respect the autonomy 44
shall respect the cultural 68
shall respect the domestic 120
shall respect the equality 48
shall respect the exercise 48
shall respond to comments 65
shall respond to requests 104
shall restore the business 86
shall restore the fortunes 77
shall restore the greatness 81
shall restore the premises 91
shall restore the property 156
shall reverse the judgment 115
shall satisfy the condition 121
shall satisfy the equations 41
shall satisfy the governor 68
shall satisfy the judgment 106
shall satisfy the minister 57
shall scatter the darkness 48
shall shortly be discussing 131
shall shortly be publishing 49
shall specify the articles 67
shall specify the authority 56
shall specify the business 617
shall specify the district 47
shall specify the judgment 196
shall specify the locality 79
shall specify the patented 94
shall specify the premises 140
shall specify the property 122
shall specify the proposed 194
shall specify the provision 45
shall specify the purposes 170
shall specify the quantity 188
shall specify the relevant 164
shall specify the services 86
shall specify the subjects 118
