sad affair might not 52
say something about and 53
say something about any 128
say something about art 109
say something about being 932
say something about both 379
say something about death 85
say something about doing 45
say something about each 1567
say something about eating 43
say something about god 1880
say something about going 658
say something about her 2989
say something about him 4231
say something about his 5048
say something about how 8094
say something about its 2359
say something about law 144
say something about man 281
say something about men 162
say something about new 77
say something about non 110
say something about not 641
say something about old 72
say something about one 2132
say something about our 2398
say something about real 58
say something about sex 115
say something about sir 52
say something about that 10590
say something about them 2992
say something about things 125
say something about this 6518
say something about tom 52
say something about two 862
say something about using 70
say something about war 55
say something about who 631
say something about why 1067
say something about you 1265
say something after all 104
say something after that 57
say something after this 41
say something again and 65
say something amusing and 46
say something civil and 46
say something civil for 50
say something could not 47
say something cruel and 70
say something cutting and 65
say something every day 69
say something fresh and 120
say something funny and 275
say something funny but 49
say something funny that 48
say something harsh and 51
say something light and 156
say something nasty and 128
say something nicer than 41
say something quick and 46
say something quite new 78
say something rather than 385
say something really bad 48
say something really mean 110
say something right now 192
say something right then 50
say something sharp and 129
say something short and 132
say something silly and 98
say something smart and 165
say something soothing and 51
say something strong and 45
say something sweet and 104
say something under her 61
say something under his 187
say something vague and 91
say something which can 230
say something which did 78
say something which does 166
say something which goes 55
say something which had 130
say something which has 308
say something which his 68
say something which may 758
say something which one 61
say something which she 329
say something which they 542
say something which was 382
say something which you 340
say something witty and 231
say twelve months for 73
say twenty times that 48
say whether people are 50
say whether really and 43
say without doubt that 1090
say without error that 48
say without irony that 172
say without knowing how 61
say without shame that 117
say without words that 41
seal remain under seal 68
seas around japan and 83
seas through which she 57
seas through which they 171
seas without waiting for 43
seat without waiting for 192
see almost every day 663
see almost every man 86
see almost every one 106
see another black man 72
see another child for 71
see another child who 48
see another dialog box 559
see another happy day 58
see another human being 3438
see another human that 161
see another nation fit 49
see another proof that 41
see another reason for 497
see another reason why 704
see another titian and 61
see another white man 477
see another woman and 44
see another woman for 53
see another woman who 98
see another woman with 44
see another world war 69
see anyone alone any 50
see anyone looking for 43
see anyone right now 301
see anyone until she 64
see anyone waiting for 50
see anyone while you 75
see august meier and 366
see better times than 74
see better times yet 57
see better where they 50
see better while she 40
see beyond doubt that 331
see beyond today and 65
see broken bones and 40
see christ after his 58
see clearly again and 47
see clearly again that 83
see clearly could not 41
see clearly today that 111
see clearly where and 101
see clearly where his 89
see clearly where one 42
see clearly where our 47
see clearly where she 65
see clearly where they 273
see clearly where this 61
see clearly where you 340
see clearly which way 119
see common sense and 58
see daniel seven and 41
see dollar signs and 93
see edmund burke iii 54
see edmund every day 106
see eileen boris and 48
see elaine marks and 94
see elaine tyler may 553
see england again and 58
see england again for 99
see english civil war 161
see except heaven and 41
see fairly easily that 158
see farther reason for 51
see french plays and 41
see further below and 221
see further below for 168
see further below that 73
see further reason for 180
see greater reason for 43
see happen every day 57
see hardly anything but 207
see inside cover for 48
see inside front and 159
see itself faced with 52
see joseph alsop and 97
see joshua cohen and 103
see julius caesar and 44
see leonard broom and 111
see lights burning and 42
see little basis for 197
see little brown men 48
see little cause for 358
see little girls and 176
see little girls with 77
see little green men 63
see little option but 65
see little place for 96
see little reason for 1668
see little reason not 82
see little reason why 719
see little scope for 125
see little value for 41
see london again for 53
see maggie start and 58
see michael lynch and 44
see mickey mouse and 57
see muslim league all 169
see myself again and 46
see myself create and 40
see myself dancing with 59
see myself drawn out 85
see myself either dead 51
see myself getting off 46
see myself getting out 148
see myself growing old 109
see myself letting you 61
see myself looking out 118
see myself right now 65
see myself selling for 85
see myself sitting with 70
see myself staying with 47
see myself walking out 43
see myself walking with 55
see myself within them 61
see myself working for 172
see myself working with 114
see myself writing that 60
see nature shaping out 74
see nature under new 47
see neither beauty nor 101
see neither bones nor 45
see neither heaven nor 104
see neither house nor 177
see neither light nor 52
see neither limit nor 55
see neither logic nor 44
see neither merit nor 40
see neither reason nor 148
see neither rhyme nor 199
see neither right nor 47
see neither sense nor 77
see niagara falls and 305
see number seven one 52
see object linking and 68
see opposing party and 1560
see oxford level with 55
see places where they 49
see places where you 125
see planes landing and 40
see pretty plain that 120
see rabbit getting out 51
see reality whole and 80
see rodney stark and 79
see second world war 2084
see section below for 72
see sidney homer and 48
see solemn league and 154
see someone about her 41
see someone about his 51
see someone about that 198
see someone about this 120
see someone every day 74
see someone waiting for 73
see something about her 104
see something about him 101
see something about how 51
see something about that 141
see something about this 73
see something about you 92
see something above and 41
see something black and 92
see something every day 47
see something fresh and 76
see something funny and 41
see something grand and 52
see something green and 112
see something large and 86
see something quite new 120
see something round and 55
see something small and 97
see something until you 67
see something which can 51
see something which does 80
see something which had 89
see something which has 321
see something which may 123
see something which one 102
see something which she 41
see something which they 148
see something which was 246
see something which you 219
see something white and 72
see something worse than 81
see special reason for 92
see special rules for 44
see strange faces and 50
see strange lands and 264
see strange people and 49
see strange towns and 98
see summer throwing its 83
see swords cross each 45
see through every one 43
see through flesh and 51
see through heaven and 118
see through people and 158
see through people who 42
see through rocks and 67
see through shams and 43
see through smoke and 64
see through trees and 47
see through walls and 509
see unerring order and 58
see united kingdom and 60
see various forms and 69
see various parts and 48
see various people and 59
see visual basic for 80
see walter adams and 138
see walter blair and 42
see whence comes this 46
see whether after all 129
see whether after that 48
see whether anything can 665
see whether anything had 535
see whether anything has 381
see whether anything new 105
see whether anything that 41
see whether anything was 753
see whether billy had 65
see whether every one 74
see whether george was 48
see whether items are 42
see whether laura was 51
see whether others are 151
see whether others can 40
see whether people are 280
see whether people can 94
see whether people who 144
see whether people with 59
see whether reason may 43
see whether women are 109
see william brink and 49
see without doubt that 177
see without knowing how 154
see without looking and 41
see without looking that 76
see without looking too 55
see without turning his 58
see yonder cloud that 2026
see yonder pigeon that 49
set afloat about him 70
set afloat again with 48
set almost every day 156
set almost every year 42
set almost flush with 387
set amidst trees and 125
set amongst trees and 68
set annual goals for 120
set another after him 53
set another chair for 53
set another meeting for 180
set another place and 48
set another place for 301
set another plate for 59
set around moody and 106
set before every man 363
set before every one 285
set before others and 43
set before world war 204
set beyond which they 41
set broken bones and 1241
set broken limbs and 41
set career goals and 265
set career goals for 48
set career highs with 61
set church bells ringing 70
set column widths and 78
set common goals and 105
set common goals for 50
set common sense and 79
set course again for 68
set farther apart and 105
set farther apart than 285
set fences round our 49
set further apart and 45
set further apart than 130
set future goals and 70
set future goals for 72
set greater store than 77
set ground rules and 291
set ground rules for 1703
set ground rules that 232
set ground rules with 41
set guards about his 119
set higher goals and 612
set higher goals for 1590
set higher goals than 437
set higher rates for 117
set itself above all 122
set itself above and 94
set itself above them 53
set itself apart and 124
set itself apart for 55
set itself apart with 47
set itself right with 153
set itself tasks for 46
set limits rather than 111
set limits which are 130
set limits which she 52
set little goals for 41
set little mills for 85
set little traps for 77
set modest goals and 60
set modest goals for 95
set mutual goals and 49
set myself above all 66
set myself above him 40
set myself above them 42
set myself above you 89
set myself apart for 85
set myself aside and 45
set myself right with 1184
set pieces rather than 181
set pieces which are 159
set policy goals and 73
set policy goals for 42
set prices lower than 115
set prices rather than 275
set prices which are 220
set rotating about its 58
set screws which are 46
set something apart for 41
set something aside for 526
set special rules for 49
set speech which she 41
set speech which was 41
set spinning about its 92
set strict rules and 43
set strict rules for 233
set target dates and 123
set target dates for 891
set target goals for 96
set target ranges for 86
set tariff rates for 42
set thyself above him 46
set tongues wagging all 196
set tongues wagging and 417
set tongues wagging for 93
set tongues wagging with 42
set trends rather than 48
set weekly goals for 50
set widely apart and 134
sex almost every day 189
sex glands which are 42
sex groups which are 43
sex itself rather than 54
sex object rather than 191
sex organs which are 159
sex rights which are 59
sex without feeling that 103
sex without guilt and 45
she adored above all 56
she adored telling them 50
she almost asked him 128
she almost broke her 179
she almost broke his 45
she almost burst out 428
she almost burst with 64
she almost could not 1687
she almost cried for 40
she almost cried out 3687
she almost cried with 259
she almost dozed off 95
she almost drove off 42
she almost faced him 51
she almost feared her 122
she almost feared him 150
she almost feared she 89
she almost feared that 136
she almost feels that 54
she almost hated her 153
she almost hated him 530
she almost hated them 116
she almost hoped she 67
she almost hoped that 370
she almost leaped out 42
she almost liked him 129
she almost longed for 124
she almost loses her 230
she almost loved him 201
she almost never did 458
she almost never does 134
she almost never goes 43
she almost never got 88
she almost never had 183
she almost never has 46
she almost never saw 180
she almost never was 55
she almost shook with 40
she almost upset her 42
she already cared for 58
she already could not 62
she already feels that 100
she already feels too 46
she already hated him 59
she already knows all 391
she already knows and 467
she already knows but 73
she already knows her 100
she already knows him 80
she already knows how 576
she already knows she 189
she already knows that 1470
she already knows them 48
she already knows this 71
she already knows too 42
she already knows who 42
she already knows you 152
she already liked him 81
she already loved and 63
she already loved her 87
she already loved him 278
she already loved this 59
she already loves him 89
she already loves you 95
she already thinks for 222
she already thinks she 43
she always acted with 49
she always added one 52
she always added that 150
she always asked for 380
she always asked her 98
she always asked him 217
she always asked them 78
she always began her 115
she always began with 108
she always bowed her 49
she always calls her 144
she always calls him 261
she always calls you 72
she always cared for 179
she always casts her 42
she always chose for 116
she always chose her 50
she always comes and 52
she always comes out 366
she always comes with 40
she always cried out 104
she always ended her 123
she always ended with 111
she always feared she 59
she always feared that 515
she always feels she 46
she always feels that 199
she always finds her 46
she always finds out 124
she always found her 342
she always found him 313
she always found his 51
she always found out 113
she always found that 387
she always found them 132
she always gives her 100
she always gives him 83
she always gives them 95
she always gives you 105
she always hated her 78
she always hated him 45
she always hated that 43
she always hides her 59
she always holds him 84
she always hoped for 120
she always hoped she 81
she always hoped that 464
she always keeps her 470
she always keeps him 48
she always keeps them 55
she always known that 232
she always knows her 67
she always knows how 156
she always knows that 112
she always knows this 90
she always knows who 64
she always leaves her 191
she always liked her 101
she always liked him 114
she always liked that 57
she always liked you 155
she always lived with 177
she always longed for 243
she always looking for 41
she always looks for 109
she always looks her 52
she always loses her 52
she always loved and 190
she always loved going 40
she always loved her 108
she always loved him 374
she always loved that 43
she always loved them 42
she always loved this 56
she always loved you 187
she always makes her 94
she always makes them 49
she always makes you 66
she always mixed with 96
she always opens her 59
she always picks him 40
she always piled her 76
she always prays for 58
she always saved for 86
she always seeks out 43
she always sends you 44
she always shook her 183
she always sided with 160
she always sides with 67
she always slept with 384
she always speaks her 53
she always speaks with 94
she always spent her 99
she always spoke and 45
she always spoke her 167
she always spoke with 756
she always stood and 45
she always stood for 53
she always stood her 79
she always stood out 201
she always stood with 60
she always swore she 51
she always takes her 151
she always takes him 40
she always takes off 42
she always takes two 85
she always takes with 46
she always teased him 47
she always tells her 81
she always tells him 141
she always tells them 84
she always tells you 68
she always thinks she 202
she always thinks that 176
she always tried her 69
she always tried not 68
she always turns her 44
she always vowed she 43
she always waits for 68
she always walks with 53
she always wants her 66
she always would say 76
she always wrote her 62
she always wrote with 74
she angrily asked him 106
she angrily tells him 47
she angrily wiped them 87
she appears again and 56
she appears older than 44
she appears under her 48
she arched beneath him 242
she arched beneath his 54
she arched under him 98
she barely knows and 84
she barely knows him 63
she barely moved her 108
she became about her 76
she became after her 91
she became alert and 125
she became alive and 68
she became aware for 194
she became aware her 49
she became aware how 192
she became aware she 283
she became aware that 35405
she became blind and 286
she became bored and 336
she became bored with 488
she became close with 43
she became cross and 78
she became deathly ill 109
she became dizzy and 397
she became dizzy with 48
she became drunk and 76
she became drunk with 95
she became easier and 42
she became every day 148
she became faint and 126
she became fired with 46
she became frail and 45
she became giddy and 96
she became giddy with 47
she became grave and 129
she became happy and 78
she became harsh and 63
she became hungry and 66
she became known and 148
she became known far 48
she became known for 981
she became liable for 79
she became moody and 168
she became mother and 42
she became noted for 182
she became older and 230
she became older she 146
she became paler and 115
she became paler than 100
she became proud and 54
she became queen and 188
she became queen her 46
she became queen she 378
she became queer and 52
she became quiet and 876
she became quite ill 434
she became quite red 43
she became really ill 163
she became rigid and 120
she became rigid with 58
she became sober and 78
she became stiff and 55
she became still and 157
she became strong and 130
she became sulky and 46
she became surly and 42
she became sweet and 41
she became tense and 215
she became timid and 84
she became tired and 363
she became uneasy and 221
she became unfit for 59
she became until she 49
she became upset and 439
she became upset with 109
she became vague and 61
she became weaker and 394
she became worse and 223
she became worse than 105
she become aware that 704
she begged mercy for 49
she begins again with 60
she begins looking for 73
she begins telling him 59
she begins working with 49
she belongs rather than 48
she belongs where she 44
she better known why 55
she better looking than 55
she better watch out 86
she blamed others for 52
she blames others for 52
she boasts about her 62
she boiled water and 71
she boiled water for 120
she boldly asked him 69
she bolted after him 72
she bought after her 45
she bought gifts for 101
she braved danger with 87
she breathed again and 77
she breathed easily and 51
she breathed rather than 108
she bucked beneath him 127
she called about her 64
she called after her 852
she called after him 12406
she called after his 150
she called after them 1177
she called again and 836
she called again for 63
she called again with 67
she called aloud for 227
she called every day 110
she called jacob and 43
she called later that 41
she called while you 40
she calmly asked him 95
she calmly tells him 69
she calmly waits for 115
she changed again and 63
she changed color and 84
she changed hands and 42
she changed lanes and 44
she chased after her 82
she chased after him 343
she chased after them 94
she chases after him 57
she cleaned every day 41
she cleaned house and 45
she cleaned house for 86
she clearly could not 420
she clearly feels that 160
she clearly hoped that 43
she clearly knows how 41
she clearly loved her 49
she clearly shows that 186
she clearly would not 113
she closed after her 62
she craved above all 74
she created about her 89
she created within him 49
she croaks under her 52
she cursed beneath her 49
she cursed under her 502
she danced about and 48
she danced about with 49
she danced again and 75
she danced again with 42
she danced round and 80
she danced under him 57
she danced until she 95
she darted after her 40
she darted after him 99
she darted hither and 43
she darted under his 47
she darted while she 56
she dashed after him 69
she decays every year 49
she deemed beneath her 47
she deemed noble and 44
she deeply cared for 73
she deeply loved and 90
she deeply loved her 139
she deeply loved him 50
she deeply loves and 46
she denied knowing him 50
she draped about her 54
she dreaded above all 127
she dreaded meeting him 74
she dreaded telling her 59
she dreaded telling him 126
she dreamed about and 64
she dreamed about being 58
she dreamed about her 297
she dreamed about him 360
she dreamed about that 58
she dreamed about them 67
she dreamed about was 47
she dreamed again that 44
she dreamed dreams and 40
she drinks water and 190
she ducked beneath his 93
she ducked under his 369
she eagerly asked for 42
she eagerly asked him 44
she edited until her 53
she enjoys cooking and 70
she enjoys playing with 128
she enjoys sharing her 50
she enjoys talking with 56
she enjoys working with 340
she enjoys writing and 62
she excels others and 40
she exuded warmth and 45
she fairly burst out 54
she fairly owned she 49
she fairly owned that 40
she fasted every day 49
she fights strong and 122
she filled again and 66
she firmly shook her 75
she folded neatly and 41
she fondly calls her 48
she fondly hoped that 328
she fondly hoped was 44
she fondly loved her 45
she forget about her 45
she forget about him 40
she forgot about all 84
she forgot about being 194
she forgot about her 1280
she forgot about him 405
she forgot about his 126
she forgot about that 323
she forgot about them 259
she forgot about this 73
she forgot where she 1280
she forgot where they 60
she further noted that 143
she further notes that 200
she fussed about her 52
she fussed about with 57
she gained flesh and 70
she gained power and 52
she gasped again and 109
she gasped aloud and 53
she gasped rather than 116
she gasped under her 58
she gathers about her 81
she gathers round her 183
she gently asked him 57
she gently moved her 89
she gently moved his 43
she gently shook her 374
she gently shook him 72
she gently shook his 62
she gently takes his 87
she gently urged him 47
she gently waved her 75
she gently wiped his 49
she glared after him 76
she glided after him 67
she glided hither and 73
she glided rather than 58
she glides after him 51
she greatly feared had 120
she greatly feared her 43
she greatly feared she 47
she greatly feared that 467
she greatly loved and 96
she greatly loved her 54
she groped about for 149
she gushed about how 40
she hardly cared for 62
she hardly cares for 435
she hardly dared ask 56
she hardly dared say 44
she hardly knows and 125
she hardly knows her 95
she hardly knows him 179
she hardly knows how 181
she hardly knows she 77
she hardly knows them 59
she hardly knows who 67
she hardly knows why 55
she hardly knows you 79
she hardly moved her 75
she hardly spoke any 42
she helped build and 43
she helped create and 70
she helped found and 200
she helped nurse him 46
she helped raise her 60
she helped write and 46
she hissed after him 40
she hissed beneath her 41
she hissed under her 556
she hugged under one 57
she hummed under her 132
she hummed while she 50
she hunted about for 74
she indeed knows not 60
she jerked awake and 80
she joined hands with 357
she joined issue with 55
she jumped about for 106
she jumped after him 41
she jumped aside and 42
she jumped right off 42
she jumped right out 181
she kissed again and 115
she kissed first one 45
she lacked money for 60
she lasted longer than 57
she laughs again and 102
she learned about all 45
she learned about and 107
she learned about being 46
she learned about god 73
she learned about her 839
she learned about him 379
she learned about his 414
she learned about how 101
she learned about our 70
she learned about sex 79
she learned about that 72
she learned about them 180
she learned about this 216
she learned about you 47
she learned after she 56
she learned anything new 54
she learned greek and 43
she learned later that 714
she learned later was 68
she learned latin and 132
she learned music and 40
she learned poetry and 48
she learned where she 47
she learned while she 76
she lifted first one 132
she likely could not 50
she likely would not 352
she lingered longer than 147
she little cared for 50
she little knows how 68
she little thinks how 66
she little thinks that 65
she locked gazes with 173
she locked horns with 54
she looked about and 490
she looked about for 4509
she looked about her 7995
she looked about she 74
she looked about six 42
she looked about ten 176
she looked about with 361
she looked above her 87
she looked after all 179
she looked after and 86
she looked after for 48
she looked after her 1837
she looked after him 2408
she looked after his 487
she looked after our 41
she looked after she 63
she looked after that 46
she looked after them 727
she looked after two 50
she looked after with 43
she looked after you 150
she looked again and 620
she looked again for 106
she looked again she 314
she looked again they 71
she looked again with 65
she looked alert and 58
she looked anything but 674
she looked aside and 58
she looked awful and 57
she looked below her 56
she looked blank and 65
she looked bored and 77
she looked brave and 105
she looked crisp and 51
she looked cross and 68
she looked dazed and 87
she looked drawn and 261
she looked every bit 1587
she looked every day 180
she looked every now 43
she looked every one 84
she looked every year 41
she looked faded and 87
she looked faint and 45
she looked first for 60
she looked frail and 300
she looked fresh and 680
she looked gaunt and 113
she looked grave and 216
she looked happy and 512
she looked healthy and 293
she looked huffy and 71
she looked kissing her 40
she looked longer and 42
she looked older and 479
she looked older than 1747
she looked paler and 151
she looked paler than 256
she looked plain and 51
she looked plump and 47
she looked proud and 115
she looked queer and 86
she looked quiet and 57
she looked quite ill 55
she looked quite old 138
she looked rather sad 85
she looked rather too 44
she looked really ill 52
she looked really sad 43
she looked regal and 59
she looked right and 167
she looked right for 48
she looked right now 223
she looked right out 40
she looked right then 46
she looked round all 41
she looked round and 1454
she looked round for 1779
she looked round her 1814
she looked round she 259
she looked round with 595
she looked sadly out 53
she looked sharp and 41
she looked sleek and 60
she looked small and 773
she looked smart and 68
she looked stern and 66
she looked stiff and 58
she looked stony and 41
she looked strong and 248
she looked sweet and 178
she looked tense and 116
she looked tired and 2141
she looked tired but 92
she looked tough and 41
she looked twice her 83
she looked under her 180
she looked uneasy and 40
she looked until she 54
she looked upset and 60
she looked where his 55
she looked while she 124
she looked white and 320
she looked worse than 400
she loomed above him 49
she lovingly cared for 55
she lusted after her 82
she lusted after him 121
she lusted after them 50
she meekly asked him 55
she meekly bowed her 92
she melted small and 45
she melted under his 74
she mention where she 87
she merely asked for 72
she merely asked him 118
she merely bowed and 61
she merely bowed her 106
she merely dined with 152
she merely gives him 41
she merely moved her 125
she merely noted that 86
she merely notes that 103
she merely shook her 1193
she merely stood and 69
she merely toyed with 41
she merely waved her 52
she missed about her 58
she missed about him 52
she missed stays and 125
she missed while she 41
she misses stays and 94
she moaned again and 160
she moaned aloud and 42
she moaned aloud with 50
she moaned beneath him 52
she moaned beneath his 42
she moaned under her 112
she moaned under his 43
she mutely shook her 40
she needed above all 260
she needed after all 69
she needed after her 127
she needed anything and 233
she needed anything for 80
she needed anything she 143
she needed could not 60
she needed every bit 219
she needed every one 43
she needed fresh air 334
she needed money and 349
she needed money for 763
she needed money she 126
she needed proof that 83
she needed quiet and 43
she needed rather than 95
she needed right now 4898
she needed right then 128
she needed sleep and 58
she needed space and 73
she needed space for 50
she needed today was 81
she needed until she 105
she needed warmth and 68
she needed while she 80
she neither asked for 100
she neither asked nor 74
she neither cared nor 46
she neither could nor 874
she neither cried nor 102
she neither cried out 59
she neither drank nor 101
she neither feared nor 69
she neither hated nor 42
she neither knows nor 293
she neither liked nor 529
she neither likes nor 72
she neither looks nor 60
she neither loved him 45
she neither loved nor 497
she neither loves nor 226
she neither moved nor 1042
she neither moves nor 71
she neither needs nor 123
she neither seeks nor 128
she neither slept nor 128
she neither speaks nor 284
she neither spoke nor 1236
she neither wants nor 157
she neither works nor 67
she neither would nor 319
she neither wrote nor 74
she nicely culls with 444
she nodded again and 156
she opened doors and 61
she opened doors for 82
she opened first one 76
she openly avows her 48
she openly lived with 42
she parted hence with 98
she passed again and 43
she passed alone with 64
she passed beneath his 58
she passed beneath them 113
she passed every day 199
she passed nearly all 103
she passed quite near 187
she passed under her 67
she passed under his 96
she passed under our 238
she passed under that 47
she passed under them 67
she passes nearly all 40
she passes under her 43
she paused again and 270
she paused again for 109
she paused every few 45
she paused until she 76
she paused while she 46
she peered about and 42
she peered about her 149
she phoned again and 46
she picked grass and 49
she placed under her 159
she played about with 51
she played again and 65
she played again with 54
she played cards and 72
she played cards with 330
she played chess with 112
she played duets with 51
she played every day 64
she played games with 306
she played havoc with 107
she played mother and 46
she played music and 40
she played poker with 59
she played whist with 41
she pleaded grace for 120
she pleaded under her 52
she pleased about her 56
she pleased herod and 241
she pleased within her 41
she pleases about that 58
she pleases about this 41
she pleases until she 52
she plunged first her 49
she poured water for 45
she prayed about her 50
she prayed again and 123
she prayed again for 75
she prayed aloud for 103
she prayed aloud that 60
she prayed daily for 132
she prayed daily that 92
she prayed every day 320
she prayed night and 138
she prayed often for 44
she prayed under her 133
she prayed until she 61
she prayed would not 65
she prized above all 355
she prizes above all 88
she pulled aside her 62
she pulled first one 41
she pulled until she 44
she pushed again and 60
she pushed aside all 71
she pushed aside her 807
she pushed aside his 116
she pushed aside with 42
she pushes aside her 97
she quoted under her 43
she raised above her 71
she raised funds for 190
she raised money and 75
she raised money for 309
she raises money for 41
she rarely asked for 52
she rarely leaves her 149
she rarely spoke and 62
she reached about six 50
she reached above her 133
she reached again and 45
she reached again for 239
she reached beneath her 218
she reached legal age 58
she reached paris she 87
she reached under and 70
she reached under her 739
she reached under his 120
she reaches legal age 43
she reaches under her 61
she realize where she 59
she refuse playing for 49
she remain where she 155
she repeats again and 174
she repeats every year 90
she rested after her 67
she return again for 42
she risked opening her 60
she rolled after him 51
she rubbed noses with 44
she rubbed under her 47
she rushed after her 42
she rushed after him 302
she rushed after them 41
she sailed about with 56
she sailed again for 234
she sailed again with 41
she scarce could say 41
she seemed alert and 98
she seemed aloof and 61
she seemed anything but 109
she seemed aware that 264
she seemed bored and 46
she seemed bored with 40
she seemed dazed and 146
she seemed every bit 118
she seemed every day 46
she seemed every now 48
she seemed frail and 104
she seemed fresh and 50
she seemed happy and 461
she seemed happy for 71
she seemed happy that 149
she seemed happy with 227
she seemed headed for 71
she seemed healthy and 57
she seemed moody and 50
she seemed older and 172
she seemed older than 464
she seemed paler than 48
she seemed proud and 54
she seemed quiet and 145
she seemed quite ill 40
she seemed quite old 110
she seemed rather out 87
she seemed rather shy 64
she seemed sinking off 54
she seemed small and 221
she seemed stiff and 69
she seemed stone dead 41
she seemed strong and 153
she seemed sweet and 55
she seemed tense and 111
she seemed tired and 342
she seemed twice her 55
she seemed uneasy and 50
she seemed upset and 88
she seemed vague and 44
she seemed waiting for 49
she seemed weaker than 49
she seemed willing and 68
she seemed worse than 49
she seldom gives her 43
she seldom leaves her 85
she seldom loses her 56
she seldom talks with 55
she sensed about him 65
she sensed beneath his 55
she sensed danger and 42
she sensed rather than 550
she sensed within him 79
she senses rather than 44
she serious about this 56
she served round with 102
she served until her 296
she served until she 57
she shakes hands with 467
she shared about her 85
she shared rooms with 66
she shared space with 42
she should above all 62
she should adapt her 51
she should admit any 70
she should admit her 63
she should admit him 45
she should admit that 165
she should adopt for 184
she should adopt his 49
she should adopt this 54
she should after all 105
she should again put 50
she should again see 198
she should agree with 151
she should allow her 443
she should allow him 538
she should allow them 119
she should allow this 57
she should allow you 51
she should alter her 160
she should amuse them 54
she should appear and 52
she should appear too 87
she should appear with 76
she should apply for 861
she should apply her 91
she should argue with 53
she should arise and 58
she should avert her 42
she should avoid all 260
she should avoid any 181
she should avoid being 105
she should avoid doing 46
she should avoid eating 44
she should avoid him 173
she should avoid using 64
she should await him 94
she should await his 142
she should awake and 125
she should awake him 45
she should begin her 382
she should begin now 40
she should begin with 295
she should board and 56
she should bother with 57
she should breathe her 45
