sails were sometimes used 42
shall have furnished such 260
shall have graduated from 238
shall have impressed upon 78
shall have inflicted upon 56
shall have inquiries made 59
shall have mouldered away 128
shall have mouldered into 449
shall have performed some 90
shall have performed such 63
shall have performed their 126
shall have performed what 81
shall have permission from 48
shall have presented unto 59
shall have presently more 48
shall have previously been 515
shall have previously died 102
shall have previously made 176
shall have previously paid 105
shall have proceeded from 79
shall have purchased such 145
shall have reasonable time 186
shall have recovered from 484
shall have recovered their 172
shall have reference only 111
shall have satisfied such 49
shall have satisfied your 46
shall have separated from 46
shall have signified such 86
shall have signified their 311
shall have sometimes fair 334
shall have stationary iron 45
shall have succeeded very 55
shall have triumphed over 602
shall have undergone some 110
shall here enumerate some 103
shall here enumerate those 42
shall here enumerate three 41
shall here introduce some 161
shall hold ourselves free 52
shall hold ourselves ready 106
shall join themselves unto 141
shall keep vigilance over 129
shall know perfectly well 52
shall know precisely what 75
shall know presently what 40
shall live themselves over 66
shall look carefully into 40
shall look heedfully upon 55
shall look needfully upon 46
shall make atonement upon 100
shall make available such 216
shall make available upon 102
shall make excursions into 101
shall make ourselves heard 43
shall make reference only 44
shall make themselves bald 63
shall make themselves good 170
shall meet regularly once 229
shall more painfully feel 100
shall more sincerely pray 103
shall most assuredly find 73
shall most assuredly give 49
shall most assuredly have 75
shall most assuredly make 42
shall most certainly call 125
shall most certainly come 161
shall most certainly fail 47
shall most certainly fall 42
shall most certainly find 111
shall most certainly give 112
shall most certainly have 277
shall most certainly kill 40
shall most certainly leave 56
shall most certainly make 86
shall most certainly take 143
shall most inviolably keep 81
shall only enumerate some 62
shall only summarize here 60
shall only summarize some 66
shall pass efficient laws 69
shall rely primarily upon 44
shall save ourselves from 147
shall save ourselves much 169
shall seek permission from 71
shall speak officially next 103
shall speak presently more 224
shall stay suffocating here 50
shall such reinforcing bars 47
shall take advantage from 64
shall take effectual care 223
shall take excellent care 42
shall take possession only 47
shall take reasonable care 340
shall teach compassion unto 59
shall tell everybody what 65
shall term themselves your 72
shall think ourselves most 48
shall think ourselves very 45
shall think ourselves well 69
shall think themselves able 42
shall throw ourselves into 65
shall throw ourselves upon 77
shall throw themselves into 48
shall wait patiently till 81
shame such vagabonds were 48
shape must previously have 71
shape very different from 912
shape your innovation bears 44
share among themselves their 48
share best practices among 139
share less brokerage fees 188
share plus brokerage fees 91
share their completed work 59
share their knowledge more 40
share your christmas joys 119
sharing best practices among 47
sharp firing instantly took 84
sheds were converted into 42
sheep like greenland bears 194
sheep were purchased from 62
sheep were scattered over 427
sheep were separated from 187
shell were recovered from 136
shift from inpatient care 123
shift more resources into 116
shift some resources from 110
shift their allegiance away 56
shift their allegiance from 747
shift their attentions from 66
shift their interests from 79
shift their loyalties from 203
shift their operations from 129
shift their patronage from 67
shift their portfolios from 72
shift their portfolios into 57
shift their priorities away 42
shift their priorities from 288
shift their production base 46
shift their production from 159
shift their production into 54
shift their purchases away 84
shift their purchases from 223
shift their residence from 234
shift their resources away 44
shift their resources from 257
shift their resources into 95
shift upon reflection from 159
shift your awareness from 73
shine came obliquely into 85
shine like burnished gold 323
shining like burnished gold 580
shining orbs different from 81
ships from newcastle came 318
ships have foundered there 43
ships have sometimes been 105
ships must instantly have 46
ships were accordingly sent 61
ships were approaching from 49
ships were chartered from 59
ships were collected from 59
ships were converted from 79
ships were converted into 253
ships were dependent upon 46
ships were destroyed during 69
ships were different from 40
ships were discharging their 51
ships were organized into 76
ships were prevented from 342
ships were protected from 59
ships were purchased from 159
ships were scattered over 187
ships were separated from 312
ships were sometimes hard 58
shock wave originating from 57
shock wave propagating from 96
shock wave propagating into 268
shock wave reflected from 463
shock wave reflection from 187
shone like burnished gold 1495
shops were converted into 108
shops were different from 54
shops were scattered over 45
shore very different from 56
short range repulsive part 53
short term political gain 88
short time afterward there 147
short time afterward when 97
short time available during 113
short time converted into 176
short time developed into 117
short time fugitives made 83
short time intervals during 236
short time intervals from 72
short time intervals have 45
short time intervals only 57
short time intervals over 63
short time intervals such 163
short time intervals were 77
short time intervals when 73
short time previously been 686
short time previously from 180
short time previously left 50
short time previously made 66
short time previously there 55
short time previously were 59
short time previously when 41
short time recovered from 59
short time recovered their 45
short time separated from 67
shout from sigismund came 50
showing some influence from 81
showing their derivation from 99
showing their influence upon 54
showing their revolvers when 52
showing three different ways 52
shown here represent only 210
shown their abilities upon 71
shown three different ways 44
shows clear influence from 94
shows data collected during 41
shows data collected from 238
shows five different ways 127
shows four different ways 342
shows many different ways 50
shows more influence from 40
shows more precisely what 44
shows much influence from 44
shows some departure from 225
shows some different ways 66
shows some influence from 562
shows some interesting data 79
shows three different sets 129
shows three different ways 802
shows were broadcast from 56
shows were broadcast live 219
shows what conditions must 41
shows what uncertain ideas 54
shows your admirable good 70
shrug their shoulders like 111
shrug their shoulders over 622
shrug their shoulders when 2204
shrug your shoulders like 112
shrug your shoulders when 101
sides also expressed their 54
sides have completed their 107
sides have exhausted their 99
sides have expressed their 144
sides have presented their 327
sides knew perfectly well 45
sides threw themselves into 45
sides were dependent upon 50
sides were exhausted from 54
sides were extremely heavy 59
sight very different from 395
sight were different from 58
signs making themselves seen 48
signs were sometimes used 44
signs will accompany those 1098
signs wish themselves well 180
since been alienated from 57
since been collected from 118
since been collected into 120
since been commented upon 189
since been conferred upon 121
since been confirmed from 63
since been confirmed many 173
since been continued from 100
since been converted from 72
since been converted into 3613
since been corrupted into 224
since been delivered from 43
since been dependent upon 119
since been described from 125
since been developed from 55
since been developed into 881
since been dismissed from 183
since been dispersed among 82
since been displaced from 47
since been extracted from 106
since been generally used 124
since been organized into 71
since been perfectly well 66
since been prevented from 54
since been published from 95
since been reclaimed from 66
since been recovered from 235
since been reflected upon 61
since been regularly paid 48
since been remodeled into 72
since been renovated into 56
since been repeatedly made 51
since been repeatedly used 62
since been reprinted many 172
since been scattered over 100
since been separated from 369
since been separated into 49
since been uncovered when 47
since done excellent work 48
since early childhood from 105
since early childhood have 78
since early childhood when 114
since early geological time 69
since early wisconsin time 42
since have mouldered into 60
since last christmas when 94
since last september when 97
since late cretaceous time 240
since laws determine ends 137
since lord melbourne came 56
since many companies have 177
since many companies were 51
since many countries have 319
since many countries were 65
since many customers will 42
since many employers have 44
since many historians have 45
since many observers have 66
since most americans have 121
since most americans were 77
since most companies have 140
since most companies will 62
since most countries have 255
since most countries were 77
since most customers will 43
since most decidedly idle 56
since most employers have 61
since most employers will 43
since other countries have 116
since other countries were 107
since other countries will 78
since some companies have 45
since some countries have 142
since some countries were 50
since some observers have 46
since such knowledge must 43
since such knowledge will 42
since such practices were 98
since their ancestors came 132
since their ancestors left 97
since their ancestors were 247
since their appearance have 40
since their arguments were 49
since their cambridge days 85
since their childhood days 298
since their conditions were 43
since their conversion from 54
since their countries were 40
since their customers were 52
since their departure from 4134
since their discharge from 145
since their discovery have 77
since their dispersion from 47
since their distances from 62
since their economies were 80
since their emergence from 222
since their emigration from 68
since their existence will 42
since their formative years 77
since their graduation from 204
since their intentions were 69
since their interests were 492
since their liberation from 239
since their movements were 93
since their operations were 89
since their opponents made 61
since their opponents were 128
since their preschool years 45
since their provisions were 96
since their residence here 67
since their resources were 100
since their responses were 41
since their schoolboy days 46
since their separation from 1038
since their sympathies were 69
since their withdrawal from 195
since these arguments were 49
since these companies have 107
since these companies were 101
since these compounds also 47
since these compounds have 241
since these compounds were 80
since these compounds will 50
since these conditions also 51
since these conditions have 160
since these conditions tend 73
since these conditions were 195
since these conditions will 81
since these countries have 527
since these countries were 403
since these countries will 60
since these districts were 51
since these doctrines came 53
since these doctrines were 73
since these documents were 114
since these economies have 45
since these estimates were 217
since these generally have 65
since these gentlemen have 238
since these gentlemen were 87
since these incidents were 52
since these interests were 46
since these judgments were 42
since these molecules have 74
since these mountains were 55
since these movements have 43
since these movements were 73
since these operations have 109
since these operations were 75
since these organisms have 112
since these organisms were 69
since these particles have 91
since these particles will 48
since these phenomena have 141
since these practices have 81
since these practices were 85
since these proceedings were 44
since these processes have 79
since these processes were 69
since these proposals were 81
since these provinces were 76
since these provisions have 69
since these provisions were 118
since these qualities have 48
since these qualities were 93
since these represent only 96
since these resources were 63
since these responses were 47
since these sentences were 68
since these societies were 67
since these specimens were 62
since these standards were 66
since those childhood days 128
since those countries have 70
since those countries were 55
since those estimates were 61
since those gentlemen have 66
since those memorable days 104
since those primitive days 55
since those turbulent days 75
since those wonderful days 46
since time immemorial among 163
since time immemorial been 714
since time immemorial from 69
since time immemorial have 1896
since time immemorial into 44
since time immemorial there 98
since time immemorial these 43
since time immemorial were 199
since time immemorial when 75
since very miserable cots 52
since your departure from 976
since your departure have 64
since your departure worth 51
since your graduation from 108
since your lordships have 146
since your separation from 100
singers were recruited from 43
sinking fund provisions have 89
sinking fund provisions were 116
sinking into nerveless rest 76
sinks back exhausted into 97
sinus node discharge rate 223
sites have benefited from 42
sites have generally been 135
sites have previously been 86
sites have sometimes been 46
sites were abandoned during 77
sites were collected from 104
sites were converted into 81
sites were different from 74
sites were excavated during 62
sites were extracted from 53
sites were inhabited during 40
sites were protected from 57
sites were separated from 80
sitting there perfectly dumb 47
sizes have generally been 46
sizes most generally used 125
sizes were estimated from 162
sizes were recovered from 45
sizes were scattered over 155
skies fade gradually from 173
skies were perfectly clear 51
skins seem perfectly safe 56
skins were converted into 54
skins were sometimes used 58
skins were stretched over 128
skins were stretched upon 41
slabs were sometimes used 60
slain deer downwards along 73
slave were collected into 49
sleek young gentleman from 47
sleep like everybody else 100
small areas scattered over 141
small arms ammunition from 84
small arms ammunition were 254
small bell suspended from 103
small bone fragments from 46
small bone fragments were 97
small cell carcinoma cell 212
small cell carcinoma from 178
small cell carcinoma have 160
small cell carcinoma line 81
small cost advantage over 55
small cove protected from 70
small eyes glittered like 74
small eyes presented such 50
small face contorted into 42
small food particles from 249
small food particles into 68
small lamp suspended from 53
small loan companies have 54
small loan companies were 60
small mass neutrinos means 59
small open economies have 153
small open economies like 194
small open economies such 231
small part converted into 44
small part dependent upon 70
small play accordingly took 51
small rock fragments from 41
small room furnished only 73
small room separated from 152
small sums circulate much 384
small sums collected from 51
small time intervals during 57
smell very different from 46
smile very graciously upon 473
smiling down pleasantly upon 108
smoke during pregnancy also 49
smoke during pregnancy have 603
smoke during pregnancy tend 163
smoke from stationary steam 71
smoke their afternoon pipe 80
smoking during pregnancy also 117
smoking during pregnancy have 476
smoking during pregnancy leads 47
smoking during pregnancy upon 259
smoking during pregnancy were 119
smoking during pregnancy will 55
smooth skin stretched over 127
smooth their transition into 141
social life different from 85
social type different from 79
social work educators from 62
social work educators have 314
social work educators must 79
social work educators need 46
social work educators were 75
social work knowledge base 402
social work profession also 59
social work profession during 81
social work profession from 79
social work profession have 159
social work profession must 197
social work profession were 78
social work profession will 154
soils from different areas 74
soils have developed from 506
soils have developed over 224
soils have generally been 74
soils very different from 47
soils were collected from 255
soils were developed from 46
solar rays reflected from 192
solar time commences when 52
solar wind originating from 56
solar wind particles into 51
solid angle subtended from 78
solid food particles into 89
solid gold cigarette case 155
solid mass instantly took 43
souls have descended into 49
souls kept prisoners there 103
souls unto everlasting life 189
souls were converted during 85
souls were delivered from 46
souls were separated from 46
souls when separated from 60
sound from somewhere deep 173
sound from somewhere else 82
sound like enchanted wine 72
sound like everybody else 365
sound like quotations from 47
sound much different from 830
sound very different from 2970
sound very different when 290
sound wave propagating along 59
sound wave reflected from 110
space into different areas 65
space made available when 56
space very different from 299
spare such sufferers your 55
spare time available from 45
spare your miserable life 61
speaking more especially unto 51
speaks will certainly make 46
speed very different from 82
spell help beginners learn 142
spend more classroom time 46
spend more meditation upon 121
spend much additional time 43
spend some additional time 387
spend some enjoyable time 46
spend their available time 44
spend their childhood years 71
spend their formative years 616
spend their honeymoon there 272
spend their preschool years 54
spend their substance upon 46
spend time considering what 95
spend time determining what 44
spend your formative years 50
spent five formative years 42
spent five miserable days 40
spent five miserable years 75
spent five wonderful days 60
spent four difficult years 41
spent four formative years 74
spent four miserable days 40
spent four miserable years 57
spent four wonderful days 52
spent four wonderful years 46
spent many childhood days 95
spent many childhood years 49
spent many difficult years 45
spent many enjoyable days 109
spent many formative years 63
spent many fruitless years 68
spent many frustrating years 82
spent many memorable days 58
spent many miserable years 49
spent many wonderful days 110
spent only seventeen days 55
spent over seventeen years 59
spent some additional time 66
spent some childhood years 65
spent some enjoyable days 41
spent some enjoyable time 55
spent some formative years 92
spent some interesting days 51
spent some memorable days 54
spent some miserable days 43
spent some miserable years 42
spent some seventeen years 112
spent some wonderful days 70
spent their appointed time 50
spent their childhood days 70
spent their childhood here 44
spent their childhood there 210
spent their childhood years 298
spent their formative years 5577
spent their honeymoon here 162
spent their honeymoon there 553
spent their preschool years 67
spent three formative years 56
spent three frustrating years 53
spent three important years 45
spent three miserable days 77
spent three miserable years 98
spent three wonderful days 133
spent three wonderful years 75
spent very pleasantly amid 54
spent your formative years 113
sperm were recovered from 54
spies were recruited from 51
split among themselves into 138
split among themselves over 222
split into different areas 105
split into fragments like 42
split their operations into 56
spoke from inference only 74
spots were scattered over 91
sprang into existence along 64
sprang into existence during 458
sprang into existence from 405
sprang into existence full 99
sprang into existence like 143
sprang into existence only 99
sprang into existence over 119
sprang into existence soon 65
sprang into existence upon 65
sprang into existence when 242
spread from palestine into 102
spread from somewhere else 88
spread into different areas 127
spread into neighboring areas 90
spread into surrounding areas 196
spread more equitably among 54
spread more generally over 54
spread more uniformly over 229
spread over different areas 327
spread over extensive areas 713
spread over posterity like 74
spread over seventeen years 149
spread over unleavened bread 116
spread such slaughter among 43
spread their conquests from 205
spread their conquests over 317
spread their doctrines among 161
spread their domination over 119
spread their fragrance wide 40
spread their influence along 44
spread their influence among 296
spread their influence from 134
spread their influence into 324
spread their influence more 117
spread their influence over 1005
spread their interests over 56
spread their knowledge among 97
spread their operations over 98
spread their purchases among 42
spread their purchases over 98
spread their resources more 70
spread their resources over 70
spread their sweetness over 79
spread their tentacles into 166
spread their tentacles over 195
spread very generally over 52
springing from grotesque heads 53
springing into everlasting life 82
springing into existence from 91
springing into existence like 40
springs from democracy much 41
springs from practical laws 100
springs into existence from 123
springs into existence full 88
springs into existence upon 46
springs into existence when 163
sprung into existence along 75
sprung into existence among 53
sprung into existence during 1266
sprung into existence from 678
sprung into existence full 69
sprung into existence like 97
sprung into existence only 68
sprung into existence over 58
sprung into existence upon 45
sprung into existence when 73
sprung more naturally from 47
spurn your comforter from 56
staff from different areas 63
staff have benefited from 55
staff have generally been 54
staff have sometimes been 40
staff must determine what 50
staff were appointed from 55
staff were evacuated from 86
staff were generally more 41
staff were organized into 67
staff were prevented from 78
staff were recruited from 476
staff will appreciate your 50
stage have generally been 46
stage very different from 83
stake even existence upon 74
stake here authorizes trial 70
stake their existence upon 305
stake their reputation upon 82
stamp their character upon 140
stamp very different from 147
stand like sentinels along 259
stand like sentinels over 68
stand like sentinels upon 59
stand very different from 119
stars have exhausted their 55
stars have generally been 67
stars have sometimes been 42
stars were different from 44
stars were scattered like 89
stars were scattered over 85
stars were separated from 51
start anew somewhere else 125
start asking ourselves what 139
start asking themselves what 137
start back horrified from 60
start from perfectly wrong 43
start from somewhere else 260
start into existence when 44
start over someplace else 219
start over somewhere else 2155
start their missionary work 50
start these artillery boys 64
start your astrology tour 107
start your maternity leave 83
state also benefited from 63
state fire insurance fund 351
state have expressed their 59
state have generally been 223
state have sometimes been 65
state have themselves been 42
state health insurance laws 188
state health insurance plan 367
state laws prohibiting such 162
state life insurance fund 81
state more precisely what 1026
state much different from 120
state must determine what 77
state very concisely what 85
state very different from 1711
state very precisely what 89
state were converted into 95
state were dependent upon 62
state were different from 78
state were organized into 62
state were separated from 46
state when separated from 65
state will determine what 41
state will generally take 53
state will sometimes keep 68
state will thenceforth hold 109
stating more precisely what 67
stating their agreement upon 73
staying some reasonable time 45
stealing from everybody else 92
steel club rebounded from 53
stems were recovered from 44
stems will doubtless have 51
stems wove themselves into 66
steps have invariably been 56
steps have previously been 40
steps have sometimes been 49
still been continued firm 113
still been flourishing amid 50
still came primarily from 60
still come primarily from 53
still early afternoon when 254
still feel alienated from 79
still feel different from 48
still felt alienated from 76
still felt depressed even 97
still felt different from 43
still find ourselves asking 68
still find themselves able 45
still find themselves facing 43
still find themselves having 56
still great influence over 52
still grew immensely rich 44
still have benefited from 116
still have contrived means 92
still have delivered these 54
still have developed some 48
still have different ideas 49
still have extremely high 43
still have important uses 56
still have important work 83
still have influence over 111
still have preferred such 93
still have preserved their 68
still have prevailed over 48
still have reasonably good 51
still have refrained from 81
still have relatives living 125
still have relatives there 265
still have resources left 45
still have triumphed more 49
still hide themselves among 93
still hope advantage from 44
still keep themselves upon 106
still knew perfectly what 59
still knew virtually nothing 99
still know perfectly well 48
still know virtually nothing 253
still less dependent upon 58
still less disregard their 56
still less important part 42
still less plausible when 71
still less pronounce upon 48
still less satisfied when 40
still look different from 50
still made themselves felt 231
still make excellent reading 116
still make fascinating reading 303
still make interesting reading 540
still make perfectly good 65
still make themselves felt 576
still make themselves heard 98
still making themselves felt 297
still many centuries away 63
still many challenges ahead 110
still many challenges facing 51
still many different ways 60
still many instances when 43
still more admirable when 48
still more advantage from 52
still more alienated from 192
still more alienated their 80
still more anomalous case 48
still more astonishing fact 74
still more astonishing when 162
still more astounded when 78
still more brilliancy from 42
still more carefully from 45
still more certainly from 68
still more certainly over 61
still more certainly will 42
still more chagrined when 55
still more concerned over 53
still more condensed form 68
still more confirmed their 43
still more confirmed when 40
still more convinced when 40
still more deceptive when 49
still more decidedly from 177
still more decidedly true 62
still more decidedly upon 117
still more decidedly when 53
still more defective next 72
still more delighted when 330
still more dependent upon 600
still more depressed when 52
still more devastating wars 40
still more developed form 122
still more different from 2205
still more difficult case 105
still more difficult duty 79
still more difficult form 55
still more difficult from 222
still more difficult here 50
still more difficult task 1885
still more difficult when 1169
still more difficult will 53
still more difficult work 81
still more disgusted when 68
still more displeased when 59
still more disturbed when 152
still more divergent from 58
still more effective means 275
still more effective ones 46
still more effective ways 58
still more effective when 198
still more effective work 64
still more effectual means 145
still more effectual mode 44
still more effectual when 53
still more efficient means 117
still more elaborate form 143
still more elaborate type 42
still more elaborate work 68
still more especially when 91
still more evidently from 103
still more evidently must 50
still more evidently true 233
still more extensive ones 56
still more extensive plan 50
still more extensive range 248
still more extensive view 141
still more extensive work 74
still more flattered when 55
still more fortunate when 45
still more generally from 54
still more generally true 41
still more generally used 103
still more gradually into 43
still more gratified when 109
still more horrified when 101
still more imperfect test 54
still more important aids 46
still more important bearing 231
still more important blow 82
still more important case 164
still more important city 139
still more important duty 148
still more important ends 72
still more important evil 41
still more important fact 2305
still more important form 53
still more important from 361
still more important here 60
still more important kind 155
still more important link 82
still more important loss 42
still more important means 47
still more important news 45
still more important ones 199
still more important part 1152
still more important post 199
still more important role 601
still more important rule 64
still more important saving 58
still more important sign 40
still more important step 661
still more important task 266
still more important took 89
still more important truth 248
still more important ways 53
still more important were 248
still more important when 645
still more important will 53
still more important work 683
still more impressed upon 89
still more impressed when 150
still more incumbent upon 156
still more indignant when 164
still more influence over 40
still more insistent upon 69
still more intensely felt 43
still more interesting case 438
still more interesting fact 608
still more interesting form 63
still more interesting from 393
still more interesting kind 44
still more interesting part 64
still more interesting when 505
still more interesting work 59
still more intricate ways 45
still more intricate when 56
still more irritated when 83
still more laughable when 107
still more ludicrous word 179
still more materially from 68
still more miserable ways 93
still more miserable when 50
still more moderated form 53
still more mortified when 61
still more mysterious life 51
still more mysterious when 68
still more mystified when 46
still more necessary duty 89
still more necessary from 44
still more necessary here 46
still more necessary rule 74
still more necessary when 222
still more noticeable when 162
still more offensive form 69
still more offensive from 91
still more outrageous acts 86
still more painfully felt 48
still more perplexed when 106
still more pertinent when 48
still more pestilent race 55
still more plausible when 66
still more pleasantly upon 81
still more plentiful among 113
still more practical form 42
still more precarious when 67
still more precisely what 47
still more prevalent among 176
still more primitive form 222
still more primitive type 105
still more prominent among 87
still more prominent part 222
still more prominent role 94
still more prominent when 88
still more radically from 53
still more requisite when 46
still more satisfied when 121
still more sensitive mind 83
still more sensitive test 65
still more separated from 74
still more sleepless ones 49
still more surprised when 2796
still more suspicious when 72
still more terrified when 45
still more territory from 51
still more uncertain what 123
still more uncertain when 60
still more unpleasant from 67
still more unpleasant task 83
still more unpleasant when 59
still more venerable look 215
still more widespread among 43
still more wonderful book 130
still more wonderful case 113
still more wonderful fact 57
still more wonderful show 70
still more wonderful were 42
still more wonderful when 178
still more wonderful work 54
still most generally used 122
still much different from 50
still much important work 43
still must determine what 77
still need additional help 50
still need permission from 65
still need protection from 158
still only seventeen when 77
still only seventeen years 235
still other instances there 366
still rely primarily upon 44
still riding roughshod over 58
still save ourselves from 46
still shed occasional tears 60
still some ammunition left 53
still some discharge from 46
still some important gaps 69
still some influence over 46
still some opposition from 43
still some resources left 48
still their disciples walk 57
still their residence among 72
still their transient good 104
still think perfectly just 126
still very dependent upon 330
still very different from 2461
still very generally held 86
still very generally used 217
still very important even 48
still very prevalent among 176
still very uncertain what 188
still very widespread among 80
still well separated from 65
still work perfectly well 74
still work reasonably well 78
stock from different lots 60
stock plus additional paid 135
stock were converted into 203
stock were outstanding during 143
stock were purchased from 50
stole wood sometimes from 49
stone laid prostrate upon 73
stone very different from 50
stone were collected from 48
stone were projected from 49
stone were recovered from 210
stone were sometimes used 51
stood like sentinels along 136
stood like sentinels over 63
stood there gradually fading 85
stood there uncertain what 42
stood well separated from 40
stops your creditors from 55
store data retrieved from 103
storm grew exceedingly high 46
storm went gradually down 62
storm will sometimes make 60
story have generally been 41
story here presented will 88
story very different from 871
stray into forbidden paths 131
strings were stretched from 55
strings were stretched over 82
strong dust absorption lane 64
strong these artificial ties 109
strong union sentiment among 61
study also benefited from 242
study also collected data 60
study also confirmed what 48
study came primarily from 89
study come primarily from 75
study data collected from 96
study gene expression during 84
study have benefited from 126
study have generally been 58
study have previously been 175
study just described were 41
study more carefully what 52
study their influence upon 61
study these inventions more 51
