sagacious minds have occupied 144
students share their solutions 98
students solve their personal 44
students solve their problems 204
students solve these problems 44
students solve word problems 84
students spend their vacations 70
students spend their weekends 67
students study such subjects 73
students teaching other students 111
students under their direction 109
students under their guidance 50
students under their tutelage 71
students while other students 52
students whose caps differed 55
students whose main interest 93
students whose only interest 56
students within their counties 45
students would have accepted 54
students would have achieved 53
students would have acquired 88
students would have attended 111
students would have received 281
students would have remained 57
students would have required 54
students would have welcomed 127
students write down questions 43
students write their personal 47
students write their questions 89
subjects after oral challenge 90
subjects drawn from everyday 281
subjects drawn from mythology 211
subjects focus their attention 161
subjects might have procured 83
subjects rated their partners 47
subjects taken from everyday 96
subjects taken from mythology 279
subjects under heavy physical 43
subjects under time pressure 86
subjects which have absorbed 153
subjects which have affected 54
subjects which have employed 100
subjects which have occupied 480
subjects which have received 298
subjects which have recently 88
subjects which most interest 105
subjects which most obviously 68
subjects which were agitated 45
subjects which were assigned 79
subjects which were formerly 335
subjects which were included 117
subjects which were intended 41
subjects which were mentioned 70
subjects which were proposed 55
subjects which were regarded 90
subjects which were relevant 59
subjects which were required 85
subjects which were reserved 40
subjects which were supposed 77
subjects which will interest 58
subjects which will probably 44
subjects within their ordinary 119
subjects would have produced 44
subjects would have received 79
subjects would have ventured 116
subsumed under such concepts 47
subsumed under their husbands 48
subsumed under these concepts 165
subtract costs from benefits 55
succeeding times have commonly 88
succeeding waves into vertical 75
suddenly broke into horrible 79
suddenly broke into laughter 258
suddenly burst into activity 137
suddenly burst into applause 61
suddenly burst into laughter 915
suddenly change their attitude 82
suddenly change their direction 159
suddenly erupt into conflict 70
suddenly sails were descried 54
suddenly sprang into activity 73
suddenly sprang into sunshine 49
suddenly thrown into confusion 311
suddenly thrown into disorder 41
suddenly thrown into idleness 57
suddenly thrust into positions 94
suffered badly from arthritis 206
suffered badly from inflation 41
suffered still more seriously 48
suffered still more severely 975
suffered under some suspicion 77
suffered under their tutelage 67
suffered under these contending 51
sufferings which have befallen 57
sufferings which were believed 43
suffrage based upon property 60
suffusion which only virtuous 74
suitable place were provided 40
superiors enjoy more abundant 120
superiors wield their authority 49
supplied under high pressure 97
supplies which were destined 56
supplies which were essential 138
supplies which were expected 46
supplies which were formerly 47
supplies which were intended 100
supplies which were provided 55
supplies which were received 44
supplies which were required 126
supplies which your subjects 61
supplies would have increased 57
supplies would soon overtake 80
supporting stems from branches 59
supports which mere personal 49
supposed child will continue 41
supposed views into futurity 41
supposed would have presided 57
surfaces which have received 42
surfaces which have remained 84
surgical cases were admitted 40
surgical wound during operation 50
surprise might have deepened 127
surprise while these dangerous 81
surprising about these miracles 45
survival after aids diagnosis 99
survival curve from censored 46
survival might have depended 65
survival rates among children 70
survival rates among patients 231
survival rates have improved 494
survival rates have increased 319
survival rates have remained 56
survival rates were achieved 60
survival rates were compared 91
survival rates were computed 55
survival rates were improved 72
survival rates were observed 162
survival rates were obtained 146
survival rates were recorded 79
survival rates were reported 132
survival rates were slightly 50
survival rates when compared 192
survival times were observed 51
survival would have depended 56
survived until very recently 228
suspicion which were artfully 126
suspicion would have attached 81
symmetry under time reversal 143
symptoms appear very suddenly 40
symptoms arise from pressure 122
symptoms arising from pressure 170
symptoms could also indicate 49
symptoms occur more commonly 85
symptoms occur most commonly 107
symptoms which call attention 76
symptoms which have followed 48
symptoms which have occurred 72
symptoms which have preceded 86
symptoms which most commonly 62
symptoms which these patients 81
symptoms which were apparent 53
symptoms which were diagnosed 64
symptoms which were formerly 61
symptoms which were observed 165
symptoms which were probably 42
symptoms which were produced 52
symptoms which were regarded 44
symptoms which were relieved 57
symptoms which were supposed 126
symptoms which will indicate 76
symptoms while these problems 41
symptoms would have occurred 45
syndrome which also includes 53
synthesis fatty acid synthesis 81
synthesis under high pressure 49
synthetic amino acid mixtures 124
synthetic amino acid polymers 73
synthetic amino acid solutions 89
systolic blood flow velocity 184
