sac that stores urine 271
saw this strange sight 133
saw this sudden change 43
saw tom walker seated 145
saw two bright angels 56
saw two bright spots 70
saw two bullet holes 53
saw two events which 73
saw two horses grazing 108
saw two indians fishing 43
saw two ladies sitting 98
saw two ladies walking 52
saw two lights arise 59
saw two little black 79
saw two little boats 65
saw two little girls 480
saw two little hands 57
saw two little white 58
saw two places where 57
saw two pretty girls 63
saw two shooting stars 41
saw two spruce trees 40
saw two squaws within 53
saw two trains running 84
saw two trucks drive 67
saw was already known 88
saw was something quite 164
saw who walked about 67
saw with clearer vision 191
saw with unerring vision 51
saw yet another change 82
saw you before today 50
saw you earlier today 123
saw you looked plain 49
saw you standing alone 119
saw you standing under 44
say all higher tasks 57
say and greater power 140
say any garden rakes 57
say but little about 3073
say can soften every 49
say each animal stays 181
say for myself alone 53
say his little piece 57
say his notions shall 49
say how deeply moved 65
say how deeply sorry 77
say not without reason 99
say one should never 205
say our fathers never 45
say she already makes 44
say she prized above 80
say she should never 120
say that actual thinking 249
say that almost anything 372
say that almost every 4600
say that almost never 41
say that another could 47
say that another group 53
say that another reason 131
say that another trait 53
say that another woman 141
say that anyone could 718
say that anyone holding 63
say that anyone knows 94
say that anyone might 46
say that anyone ought 43
say that anyone whose 92
say that anyone would 502
say that austria would 44
say that before mount 71
say that before world 69
say that behind every 334
say that beyond doubt 40
say that blacks never 50
say that boston saved 41
say that browning never 44
say that canada could 41
say that canada would 84
say that christ alone 49
say that christ comes 63
say that christ could 166
say that christ gives 46
say that christ jesus 126
say that christ lives 72
say that christ never 89
say that christ shall 48
say that christ spake 47
say that christ spoke 51
say that christ takes 40
say that christ would 172
say that common sense 1447
say that convex forms 49
say that cotton mather 40
say that decent people 118
say that dinner would 61
say that direct action 98
say that divine grace 42
say that divine power 40
say that england could 147
say that england never 51
say that england ought 65
say that england wants 78
say that england would 331
say that english grand 61
say that english people 91
say that english poetry 148
say that enough times 40
say that equity shall 72
say that ernest mixed 49
say that europe would 44
say that events occur 41
say that events which 41
say that except where 48
say that formal logic 244
say that france could 90
say that france would 295
say that french ships 45
say that further study 88
say that gambling raids 99
say that gender makes 177
say that gender roles 47
say that gentle blood 74
say that global warming 432
say that hardly anything 56
say that higher wages 73
say that hitler would 86
say that images belong 50
say that income taxes 44
say that indians could 44
say that inside every 91
say that jewish people 42
say that jewish women 55
say that julius caesar 208
say that ladies ought 66
say that little girls 115
say that little people 112
say that little tommy 50
say that madame merle 68
say that market price 57
say that market value 55
say that martin luther 281
say that matter knows 75
say that matthew wrote 53
say that mental tests 43
say that mexico would 43
say that michael angelo 159
say that middle class 107
say that misery loves 77
say that modern music 50
say that modern poetry 136
say that modern social 40
say that modern times 43
say that mutual funds 101
say that nature cares 85
say that nature gives 90
say that nature makes 106
say that nature never 185
say that nature would 62
say that neither could 76
say that neither party 197
say that neither would 69
say that ninety lives 77
say that nobody cared 54
say that nobody cares 143
say that nobody could 503
say that nobody knows 313
say that nobody likes 89
say that nobody really 92
say that nobody shall 44
say that nobody wants 118
say that nobody would 327
say that normal people 42
say that normal price 43
say that notice would 76
say that nuclear power 338
say that plants which 43
say that prayer which 57
say that prices would 59
say that prince louis 44
say that proper names 366
say that public goods 54
say that public housing 84
say that public speaking 151
say that public works 103
say that racine could 124
say that reality obeys 46
say that reality wants 56
say that reflex action 58
say that removing karen 91
say that ronald reagan 172
say that scanning verse 84
say that school board 88
say that sexual abuse 135
say that someone acted 181
say that someone could 536
say that someone feels 123
say that someone knows 916
say that someone lacks 43
say that someone lives 45
say that someone looks 65
say that someone makes 42
say that someone might 253
say that someone named 42
say that someone needs 122
say that someone ought 474
say that someone speaks 161
say that someone tried 99
say that someone wants 260
say that someone whose 49
say that someone would 281
say that something about 144
say that something comes 168
say that something could 259
say that something either 149
say that something lives 46
say that something looks 176
say that something makes 80
say that something might 132
say that something moves 64
say that something ought 335
say that something really 72
say that something seems 75
say that something shall 43
say that something which 469
say that something would 444
say that soviet russia 183
say that spending money 44
say that states could 68
say that thought makes 50
say that through jesus 47
say that twenty times 80
say that various forms 60
say that various kinds 92
say that various types 54
say that visual basic 45
say that walter scott 144
say that whoever comes 66
say that whoever hates 40
say that whoever makes 57
say that whoever voted 200
say that whoever wants 54
say that whoever would 91
say that whoever wrote 66
say that william james 69
say that wilson would 63
say that wisdom comes 47
say that without doubt 194
say that without feeling 48
say that without knowing 171
say that without reason 40
say that without thinking 49
say that yellow fever 114
say that yellow satin 94
say that yonder worthy 47
say that younger people 68
say them without looking 55
say them without thinking 67
say they learned about 99
say they prefer women 53
say they should never 159
say they talked about 68
say things without knowing 54
say things without thinking 336
say this prayer every 84
say this without denying 57
say this without false 46
say this without feeling 266
say this without getting 56
say this without hurting 97
say this without irony 118
say this without knowing 113
say this without pride 110
say this without proof 50
say this without reason 56
say this without seeming 77
say this without thinking 46
say this without wanting 50
say this without wishing 151
say too little about 436
say too little rather 148
say was something about 338
say was something quite 41
say who should enter 44
say why anyone would 42
say with almost equal 112
say with better reason 63
say with common sense 48
say with folded hands 41
say with greater force 51
say with honest pride 198
say with martin luther 56
say with modest pride 59
say with sancho panza 42
say with tearful thanks 44
say with william james 67
say yes without thinking 60
say you should avoid 159
say you should change 55
say you should drink 68
say you should never 1156
say you should spend 66
say you should start 86
say you should write 180
say you thought about 52
seal and walrus flesh 63
seal and walrus hides 40
seal and walrus hunting 324
seal and walrus skins 191
seal this billet which 71
seal this twenty first 50
seal this twenty fourth 118
sear and yellow leaves 127
seas and cloven rocks 59
seas and gallop round 40
seas and gentle gales 40
seas and gentle winds 51
seas and inland lakes 63
seas and partly within 52
seas and rivers which 72
seas and rivers would 118
seas and stormy skies 81
seas and stormy weather 312
seas and stormy winds 52
seas and strange lands 50
seas and sunset skies 152
seas and tedious lapse 51
seas and violent gales 63
seas and violent winds 68
seas and whirling rocks 82
seas are formed under 54
seas but little known 48
seat and coffee table 43
seat and dwelling place 88
seat and looked about 471
seat and looked round 192
seat and passed under 51
seat and steering wheel 364
seat and talked about 49
seat and thought about 462
seat and waited until 473
seat and waited while 243
seat and walked about 111
seat and walked round 180
seat for county clare 48
seat for myself within 65
seat was already taken 72
seat with toilet paper 91
seat with wilson sitting 62
sec per million light 163
see all former births 42
see all nature alive 64
see and almost touch 149
see and answer every 62
see and become aware 166
see and endure every 46
see and follow still 41
see and handle every 62
see and indeed count 42
see and partly grope 42
see and through which 46
see and wonder about 151
see ann taylor allen 108
see any better method 239
see any bodily shape 95
see any broken bones 55
see any broken glass 355
see any bullet holes 81
see any cogent reason 78
see any common themes 43
see any further reason 47
see any further signs 50
see any honest reason 91
see any little girls 52
see any marked change 58
see any motive which 68
see any object which 79
see any obvious reason 98
see any obvious signs 135
see any person touch 115
see any places where 89
see any pressing reason 43
see any serious reason 71
see any special merit 60
see any special reason 309
see any special value 47
see any street signs 60
see any urgent reason 47
see are dollar signs 44
see but little change 170
see but little fruit 261
see but little reason 92
see dry ground where 67
see for myself about 126
see for myself first 122
see for myself where 359
see for myself which 48
see for twenty miles 252
see gay wilson allen 152
see had little power 70
see has another cause 44
see her almost daily 294
see her almost every 1372
see her before lunch 48
see her bright smile 72
see her brother again 531
see her brother alive 66
see her brother every 56
see her bustling about 67
see her cheeks flush 143
see her clearly again 70
see her cousin again 131
see her cousin ralph 53
see her damned first 75
see her doctor about 125
see her doctor again 62
see her eldest child 44
see her fairly often 98
see her family again 1253
see her flitting round 51
see her former lover 208
see her former pupil 48
see her friend again 557
see her friend looking 47
see her gentle smile 49
see her hovering about 41
see her lawyer about 57
see her little black 60
see her little child 63
see her little hands 91
see her little house 50
see her little niece 52
see her little white 83
see her master again 47
see her pretty often 303
see her pretty widow 51
see her radiant smile 66
see her sister again 458
see her sister alive 66
see her sister sitting 71
see her standing above 40
see her standing alone 119
see her standing close 41
see her standing erect 71
see her standing naked 40
see her standing right 152
see her standing under 55
see her through until 179
see her tripping where 56
see her wheels turning 46
see her without delay 445
see her without falling 63
see her without feeling 152
see her without letting 40
see her without looking 62
see her without thinking 219
see her without turning 128
see him almost daily 794
see him almost every 1402
see him around again 49
see him around every 43
see him before evening 52
see him before night 280
see him before sailing 56
see him buried beneath 60
see him damned first 328
see him fairly often 165
see him flitting about 61
see him flitting above 59
see him friday night 74
see him monday morning 251
see him pretty often 168
see him return again 107
see him return alive 75
see him return alone 100
see him settle again 196
see him skulking about 42
see him slowly walking 47
see him standing above 214
see him standing alone 199
see him standing close 107
see him standing erect 70
see him standing naked 61
see him standing right 195
see him standing still 72
see him standing under 120
see him starve first 141
see him stoned again 86
see him sunday night 43
see him through every 67
see him through until 300
see him towering above 165
see him watching every 40
see him without delay 772
see him without feeling 404
see him without first 56
see him without getting 47
see him without knowing 58
see him without looking 85
see him without telling 188
see him without thinking 236
see him without turning 163
see him without wanting 53
see him without warning 40
see him yonder alone 182
see his active child 278
see his august image 97
see his blushing cheek 83
see his bright smile 59
see his brother after 59
see his brother again 917
see his brother alive 161
see his brother alone 65
see his brother george 63
see his brother james 80
see his brother sinning 343
see his brother sitting 59
see his brother write 60
see his client until 48
see his cousin again 115
see his cousin alice 60
see his cousin walking 79
see his dinner again 41
see his doctor about 146
see his doctor again 92
see his empire still 69
see his entire image 53
see his family after 152
see his family again 2673
see his family alive 43
see his family every 47
see his family until 48
see his fellow human 92
see his fiancee again 43
see his former chief 91
see his former pupil 205
see his foster mother 45
see his friend again 1136
see his friend alive 122
see his friend peter 44
see his friend sitting 74
see his friend until 40
see his future bride 162
see his gentle smile 44
see his lawyer about 129
see his letter dated 254
see his little bairn 96
see his little black 77
see his little brain 121
see his little corps 58
see his little girls 46
see his little hands 71
see his little horse 66
see his little house 81
see his little white 74
see his master again 193
see his mighty works 116
see his native hills 44
see his native place 229
see his nature groping 107
see his nephew again 75
see his sister again 455
see his sister alive 41
see his sister alone 98
see his sister fanny 104
see his sister sitting 41
see his sister until 40
see his wheels turning 68
see how almost every 154
see how another group 42
see how anyone could 9681
see how anyone might 68
see how anyone ought 147
see how anyone would 596
see how austria could 51
see how blacks could 71
see how canada could 61
see how chance would 78
see how christ could 118
see how common sense 137
see how decent people 54
see how deeply moved 104
see how england could 184
see how england would 43
see how english bills 56
see how english would 127
see how europe could 81
see how events would 494
see how france could 170
see how fulton could 45
see how greatly canning 62
see how hitler could 71
see how humans could 65
see how little after 41
see how little cause 118
see how little change 110
see how little could 57
see how little either 208
see how little force 43
see how little glory 71
see how little human 110
see how little money 130
see how little people 119
see how little power 113
see how little reason 386
see how little sense 57
see how little shame 47
see how little space 319
see how little trust 48
see how little value 97
see how memory could 42
see how nassau would 43
see how nature could 56
see how nature takes 59
see how nature works 125
see how normal people 42
see how philip would 79
see how someone could 639
see how someone might 404
see how someone would 112
see how something could 108
see how something looks 42
see how something which 60
see how something works 324
see how spirit comes 71
see how various forms 53
see how various kinds 96
see how various parts 99
see how various people 71
see how various types 111
see how visual basic 324
see how visual studio 124
see how widely spread 67
see how wilson could 77
see irs letter rulings 74
see its actual shape 71
see its agents smiling 47
see its curious knots 45
see its little limbs 48
see its market share 105
see its proved error 92
see its various parts 100
see long island sound 290
see map inside front 67
see may become blind 1997
see mean square error 42
see men battle until 49
see men differ about 44
see men standing about 47
see men without either 51
see men without mouths 57
see new england again 50
see new jersey state 77
see new orleans again 72
see new orleans daily 139
see new orleans times 108
see not clearly where 49
see old colony trust 166
see old england again 442
see one animal raising 69
see one another after 372
see one another again 20346
see one another alone 202
see one another daily 289
see one another easily 87
see one another every 496
see one another happy 45
see one another later 45
see one another naked 309
see one another never 45
see one another often 1147
see one another quite 84
see one another under 101
see one another until 315
see one another while 213
see one circle spread 104
see one insect after 56
see one person after 67
see one pursuing party 86
see one without feeling 97
see one without thinking 89
see one yonder burning 46
see our earlier paper 67
see our fellow human 167
see our friend again 139
see our friend quite 47
see our little house 74
see our little place 73
see our little troop 49
see our selves again 52
see sad sights moves 121
see she always loved 53
see sir samuel baker 44
see sir walter scott 1300
see sir william again 40
see sir william scott 65
see that admiring light 51
see that almost anything 140
see that almost every 1992
see that another group 40
see that another reason 40
see that another woman 59
see that anyone could 312
see that anyone would 213
see that before anything 41
see that before moses 50
see that behind every 112
see that bodies which 102
see that bonnet again 89
see that bright light 166
see that bundle under 112
see that castings which 49
see that christ could 76
see that christ jesus 73
see that christ would 45
see that common sense 332
see that common sight 249
see that doctor again 131
see that drinking water 67
see that england would 94
see that enough money 194
see that family feeling 73
see that fellow again 172
see that fellow lapping 69
see that female flute 41
see that forest split 56
see that france could 95
see that france would 145
see that friend again 83
see that furious party 72
see that gender roles 60
see that groups which 40
see that happen again 731
see that kitten chasing 241
see that laurel which 40
see that letter again 105
see that little black 418
see that little brown 107
see that little child 119
see that little cloud 135
see that little girls 111
see that little green 121
see that little group 369
see that little house 354
see that little light 78
see that little piece 67
see that little tongue 40
see that little white 498
see that little woman 219
see that lovely child 49
see that maggie thinks 44
see that merely human 40
see that nations which 65
see that nature could 55
see that nature often 54
see that neither horse 55
see that neither party 106
see that nobody blabs 41
see that nobody cares 154
see that nobody comes 133
see that nobody could 109
see that nobody knows 90
see that nobody steals 78
see that nobody stole 43
see that nobody takes 77
see that nobody wants 49
see that nobody would 98
see that nuclear power 93
see that orders given 59
see that painting again 41
see that person again 1934
see that pretty smile 42
see that prices would 43
see that prompt action 108
see that proper action 100
see that proper books 123
see that proper order 117
see that proper rules 40
see that proper steps 198
see that public funds 182
see that public money 334
see that public order 46
see that radiant image 66
see that ronald reagan 49
see that safety rules 43
see that section below 44
see that section later 162
see that silver brood 146
see that someone cares 45
see that someone could 189
see that someone might 116
see that someone needs 43
see that someone takes 113
see that someone would 120
see that something about 120
see that something comes 50
see that something could 70
see that something might 68
see that something needs 118
see that something ought 62
see that something quite 143
see that something really 68
see that something which 153
see that something white 45
see that something would 95
see that soviet russia 87
see that throbbing throat 72
see that turner gives 46
see that various forms 52
see that various kinds 47
see that various types 57
see that visual basic 197
see that visual studio 146
see that whilst whigs 67
see that wicked witch 89
see that without doubt 52
see that without knowing 67
see thee damned first 100
see them afloat again 54
see them almost daily 214
see them almost every 469
see them become women 61
see them before lunch 44
see them crawling about 42
see them crowding about 63
see them crowding round 185
see them damned first 241
see them fairly often 111
see them flitting about 162
see them pretty often 123
see them prowling about 68
see them return again 95
see them return could 65
see them secede again 56
see them standing about 52
see them standing round 47
see them starve under 48
see them swimming about 200
see them through anything 47
see them through others 74
see them through until 427
see them united again 81
see them without delay 85
see them without feeling 156
see them without getting 57
see them without knowing 49
see them without looking 189
see them without sinking 41
see them without thinking 135
see them without turning 144
see things clearly again 64
see things clearly which 57
see things through indian 45
see things through others 58
see this animal running 68
see this broken music 81
see this charming woman 119
see this choice beauty 77
see this choice piece 42
see this clearly until 41
see this curious scene 42
see this cursed woman 89
see this family again 42
see this famous place 69
see this fellow again 94
see this fellow wants 107
see this friend again 59
see this happen again 226
see this happen every 73
see this happen often 43
see this hollow basin 77
see this island again 45
see this jewish people 41
see this latter point 82
see this letter until 56
see this little child 174
see this little group 52
see this little house 69
see this little piece 66
see this little place 51
see this little scrap 47
see this little trick 67
see this little white 63
see this little woman 107
see this lordly world 44
see this lovely child 81
see this lovely place 86
see this parson taken 89
see this person again 1065
see this pretty sight 137
see this section under 44
see this simple point 60
see this strange farce 110
see this strange sight 548
see this strange woman 80
see this sudden change 51
see this through until 53
see two bright stars 46
see two little black 47
see two little girls 251
see two little white 53
see two places where 43
see two recent books 51
see was placed under 40
see who blinks first 228
see who cracks first 42
see who should first 303
see why anyone could 52
see why anyone might 50
see why anyone wants 55
see why anyone would 2519
see why courts could 42
see why desire which 63
see why someone might 292
see why someone would 342
see with blinding sight 589
see with clearer vision 301
see with normal vision 54
see with regret every 51
see yet another facet 81
see yet another reason 110
see you abroad again 76
see you almost every 182
see you around again 200
see you around eight 334
see you around later 71
see you around seven 481
see you before lunch 73
see you before morning 79
see you beside dives 54
see you clothed again 64
see you damned first 2442
see you earlier today 44
see you friday evening 83
see you friday morning 99
see you friday night 826
see you further first 85
see you ladies later 78
see you laughing again 49
see you monday evening 51
see you monday morning 1369
see you monday night 141
see you pretty often 56
see you slaves again 121
see you standing about 250
see you standing alone 74
see you sunday evening 69
see you sunday morning 102
see you sunday night 182
see you through anything 135
see you through every 107
see you through until 358
see you without delay 214
see you without feeling 132
see you without limit 50
see you without thinking 48
see you without wanting 57
see you without wishing 93
see you worrying about 51
set age limits below 414
set all england talking 72
set all europe talking 92
set all further doubt 50
set all london talking 202
set all tongues wagging 617
set and anxious faces 44
set and attain goals 260
set and golden brown 1163
set and harden under 455
set and mature fruit 310
set and pursue goals 349
set and standing order 42
set and through which 48
set any ground rules 57
set any higher value 73
set any special value 41
set are listed below 86
set but little store 1075
set but little value 1975
set each factor equal 643
set far enough apart 1829
set far enough below 52
set far greater store 96
set for another group 41
set for another major 96
set for another meeting 115
set for another period 67
set for another place 333
set for another round 522
set for double spacing 109
set for drinking water 354
set for friday evening 59
set for friday morning 200
set for friday night 235
set for further action 97
set for further fight 44
set for further growth 78
set for further study 43
set for monday morning 439
set for monday night 48
set for myself today 40
set for rustic opera 67
set for sunday morning 72
set for sunday night 61
set for twelve hours 200
set for twelve people 110
set for twenty months 170
set for twenty people 87
set for various types 233
set her afloat again 289
set her coffee aside 106
set her feelings aside 43
set her gently aside 57
set her knitting aside 102
set her laughing again 43
set her little white 69
set her napkin aside 48
set her nerves jangling 99
set her senses reeling 93
set her sights lower 96
set her studding sails 135
set her travel alarm 42
set him afloat again 70
set him clearly apart 99
set him further apart 111
set him laughing again 55
set him wholly above 54
set his brandy glass 108
set his broken bones 86
set his clothes afire 133
set his coffee aside 172
set his creation aside 47
set his feelings aside 42
set his friend right 40
set his guitar aside 56
set his mental alarm 127
set his nerves jangling 65
set his papers aside 52
set his pocket watch 107
set his saddle under 64
set his scotch blood 114
set his senses reeling 45
set his sights again 51
set his sights lower 342
set his studding sails 62
set his wooden stump 59
set its dogmas above 45
set its initial value 157
set its output level 64
set its prices above 43
set its prices below 48
set its sights lower 109
set new ground rules 337
set new record highs 66
set off alarms about 65
set off alarms within 45
set off another burst 43
set off another chain 145
set off another cycle 68
set off another round 2460
set off another train 46
set off cherry bombs 92
set off inland after 41
set off mutual debts 68
set off quoted words 73
set off special words 77
set off toward paris 60
set off without delay 2693
set off without knowing 52
set off without looking 57
set off without rouge 87
set off without telling 96
set off without waiting 286
set one person apart 81
set one record after 52
set our clocks right 115
set our direct action 60
set our little light 42
set our rotten hearts 84
set our sights lower 299
set out almost every 42
set out before eight 150
set out before light 93
set out before seven 67
set out buffet style 82
set out ground rules 68
set out herein shall 79
set out special rules 69
set out strict rules 41
set out therein shall 81
set out therein while 129
set out toward evening 49
set out without delay 2077
set out without either 88
set out without first 45
set out without knowing 218
set out without waiting 264
set six inches apart 447
set ten inches apart 64
set that amount aside 53
set that matter right 1003
set that thought aside 154
set them adrift again 54
set them afloat again 244
set them ashore again 42
set them before aaron 46
set them before others 45
set them clearly apart 238
set them farther apart 119
set them further apart 197
set them greatly above 58
set them whirling about 58
set them worlds apart 72
set this beyond doubt 60
set this building apart 99
set this matter aside 85
set this matter right 2927
set this thought aside 47
set too little store 516
set too little value 424
set too widely apart 43
set two inches apart 87
set with broken glass 113
set with diamond chips 95
set with golden stars 202
set with jewels which 67
set with little bells 40
set with parity fails 73
set with rubies which 45
set with sacred isles 73
set with silver stars 129
set with sleepy leaves 47
set with stones which 58
set with various kinds 125
sex and breeding could 48
sex and family mores 56
sex and family roles 182
sex and gender codes 45
sex and gender could 54
sex and gender might 133
sex and gender norms 212
sex and gender roles 2084
sex and gender turns 145
sex and gender which 178
sex and gender while 47
sex and gender within 131
sex and gender would 98
sex and income level 81
sex and needle sharing 243
sex and school grade 56
sex and school setting 103
sex and sexual abuse 182
sex and sexual roles 88
sex but always finds 55
sex that occurs within 49
sex was something dirty 41
sex was something which 45
sex was talked about 45
sex with another adult 184
sex with another human 143
sex with another woman 4883
sex with another women 44
sex with anyone since 122
sex with anyone under 71
sex with anyone until 108
sex with anyone whose 60
sex with little girls 103
sex with native women 42
sex with someone known 50
sex with someone under 143
sex with someone whose 134
sex with various women 50
sex with younger women 79
she all shapes could 45
she and albert would 59
she and amanda would 52
she and andrew could 82
she and andrew would 187
she and another child 76
she and another nurse 176
she and another woman 904
she and anthony could 45
she and anthony would 55
she and carrie would 43
she and claire would 42
she and conrad drove 55
she and daniel could 88
she and daniel would 165
she and dennis would 56
she and donald would 44
she and duncan would 60
she and edward could 73
she and edward would 122
she and eleanor would 45
she and gerald would 55
she and gordon would 59
she and hannah would 54
