sacked santa marta and 48
section under which you 111
section where people can 47
section which began with 77
section which calls for 59
section which could not 91
section which holds out 72
section which opens with 69
section which shows how 78
section which shows that 177
section which tells how 40
section which would not 135
sector after world war 249
sector alone could not 211
sector alone would not 74
sector growth model with 247
sector growth rates and 57
sector growth rates are 105
sector labor force and 140
sector labor force was 100
sector labor unions and 44
sector level rather than 96
sector since world war 252
sector trade unions and 301
sector trade unions are 128
sector units which are 136
sector value added and 110
sector where people are 41
sector where wages are 241
sector where women are 225
sector which could not 142
sector which would not 106
sector within which they 102
secure abiding place for 143
secure ample funds for 59
secure basic needs and 52
secure equal civil and 68
secure fresh water and 55
secure healthy births and 43
secure joint action with 84
secure legal basis for 256
secure lower rates for 54
secure moral power for 45
secure place where she 48
secure place where they 222
secure place where you 96
secure resting place for 497
secure sober action and 193
secure social order and 300
secure state funding for 275
secure state funds for 162
securing equal civil and 220
securing order under law 105
securing social order and 91
securing state funds for 49
seduce silly women and 90
seeker after light and 45
seeker after power and 58
seemed about right for 310
seemed again within his 73
seemed ample proof that 86
seemed ample reason for 71
seemed crazy about her 65
seemed dimly aware that 49
seemed every reason for 295
seemed every reason why 97
seemed fully aware that 325
seemed happy about his 45
seemed happy about that 93
seemed happy about this 95
seemed hours later that 311
seemed hours since she 99
seemed hours since they 56
seemed hours since tom 126
seemed quite alive with 43
seemed quite aware that 195
seemed quite dazed and 51
seemed quite fitting that 276
seemed quite fresh and 57
seemed quite happy and 782
seemed quite happy for 90
seemed quite happy now 44
seemed quite happy that 264
seemed quite happy with 1077
seemed quite healthy and 68
seemed quite large and 59
seemed quite merry and 66
seemed quite plain that 294
seemed quite proud and 72
seemed quite proud that 71
seemed quite right and 236
seemed quite right for 173
seemed quite right that 54
seemed quite small and 87
seemed quite strong and 127
seemed quite taken with 1008
seemed quite unfit for 70
seemed quite upset and 65
seemed quite upset that 144
seemed quite willing and 84
seemed quite willing for 45
seemed quite willing that 57
seemed rather bored with 92
seemed rather large for 86
seemed rather pleasing and 42
seemed rather quiet and 135
seemed rather silly and 68
seemed rather small and 115
seemed rather small for 87
seemed rather stiff and 50
seemed rather taken with 155
seemed rather tired and 88
seemed rather vague and 97
seemed rather white and 94
seemed rather worse than 87
seemed really happy and 53
seemed really happy that 81
seemed really happy with 68
seemed really sorry for 54
seemed really sorry that 77
seemed still fresh and 50
seemed taken aback and 290
seemed taken aback but 50
seemed taken aback for 262
seemed taken aback that 325
seemed turning round and 88
seemed uneasy about how 40
seemed uneasy about this 46
seemed weeks since she 49
seemed worse rather than 42
seemed would never end 360
seemed writing rather than 47
seized after world war 78
seized power after his 40
seized power again and 62
seized state power and 123
seizes state power and 92
seldom asked anything for 83
seldom build above two 56
seldom drank anything but 127
seldom drink anything but 48
seldom drink aught but 42
seldom falling lower than 56
seldom falls lower than 66
seldom finds fault with 86
seldom found fault with 146
seldom found lower than 116
seldom grows longer than 48
seldom keeps above six 609
seldom known until they 132
seldom lasting longer than 236
seldom lasts above two 67
seldom lasts longer than 1260
seldom leaves anything out 182
seldom lived longer than 44
seldom lives longer than 174
seldom makes sense for 62
seldom nearer level than 65
seldom rises above his 72
seldom rises above that 124
seldom slept worse than 48
seldom spoke about her 88
seldom spoke about his 228
seldom takes longer than 121
seldom takes place but 42
seldom takes place with 47
seldom talks about his 90
seldom visit athens and 59
select books which are 197
select cases which are 107
select foods which are 133
select fresh round and 136
select group rather than 75
select group which had 46
select group which was 43
select items which are 208
select local users and 121
select sites which are 50
select tests which are 89
select which files are 52
select which files you 225
select which items you 115
select words which are 200
selves again since that 42
senate shall elect one 147
senile human brain and 100
senses alone could not 75
senses alone would not 50
senses could doubt that 40
senses engine speed and 43
senses which makes him 41
senses would argue that 94
senses would claim that 127
sensor nodes which are 87
sepsis after total hip 83
septic germs which may 46
septic tanks rather than 69
septic tanks which are 58
sequel might prove her 79
serene resting place for 48
series about people who 50
series about world war 93
series field coils and 88
series field coils are 129
series field turns per 79
series field winding and 255
series field winding has 53
series given above are 50
series might begin with 43
series motor would not 47
series named after him 76
series under study are 44
series which began with 656
series which could not 56
series which ended with 46
series which shows that 103
series which would lead 56
series whose first two 60
series whose terms are 744
series would begin with 65
serious about anything and 40
serious about anything but 81
serious about change and 64
serious about changing his 64
serious about changing its 41
serious about finding out 178
serious about getting her 45
serious about getting his 61
serious about getting our 50
serious about getting out 364
serious about getting rid 258
serious about getting that 41
serious about getting them 47
serious about getting things 55
serious about getting this 57
serious about helping him 48
serious about helping them 79
serious about helping you 66
serious about keeping his 57
serious about killing him 48
serious about knowing god 48
serious about learning and 193
serious about learning how 172
serious about looking for 231
serious about music and 86
serious about running for 156
serious about seeking god 75
serious about serving god 103
serious about solving this 61
serious about teaching and 54
serious about wanting him 48
serious about wanting them 47
serious about wanting you 83
serious about winning this 42
serious about working for 135
serious about working out 181
serious about working with 292
serious about writing and 121
serious about writing for 53
serious after world war 43
serious bible study and 106
serious cases which are 109
serious child abuse and 88
serious crime rather than 53
serious crime which can 46
serious crime which has 45
serious danger which had 63
serious danger which has 41
serious danger which this 63
serious doubt about any 40
serious doubt about his 246
serious doubt about how 94
serious doubt about its 240
serious doubt about that 132
serious doubt about this 171
serious error which can 44
serious error which has 103
serious error which may 46
serious evils growing out 61
serious evils which are 54
serious evils which had 55
serious evils which now 85
serious evils which they 49
serious fight broke out 157
serious fires broke out 153
serious issue which has 51
serious plays ought not 69
serious risks which are 70
serious scene which had 67
serious since world war 47
serious social issue that 49
serious study could not 46
serious study rather than 86
serious thinking about her 88
serious thinking about his 129
serious thinking about how 287
serious thinking about its 43
serious thinking about our 87
serious thinking about that 45
serious thinking about this 171
serious views which she 72
serious while others are 41
sermon which could not 66
sermon which still rang 54
serous fluid mixed with 143
serous fluid which has 57
serous fluid which may 63
served after world war 70
served basis rather than 57
served eight months and 52
served every morning and 65
served first world war 48
served local needs and 58
served longer terms than 133
served longer under our 54
served nearly every day 42
served orange juice and 58
served seven months for 44
served since world war 51
served twice every day 84
served under essex and 49
served under gates and 50
served under grant and 53
served under louis xiv 111
served under louis xvi 45
served under wolfe and 42
served until world war 52
served while still hot 50
served while waiting for 44
served whose mother was 75
server first looks for 50
server queuing model with 47
server shall serve with 43
server shall stand with 113
server where users can 51
serves human needs and 86
serves lunch daily and 48
serves lunch every day 41
sesame seeds mixed with 240
sesame seeds until they 76
session lasting about two 122
session lasting longer than 44
session lasts about one 94
session lasts about two 73
session lasts longer than 54
session might begin with 132
session might start with 42
session talking about her 95
session talking about how 85
session which began with 51
session which calls for 48
session which ended with 44
session which shall not 74
session would begin with 240
session would never end 44
session would start with 96
settings where people are 356
settings where people can 138
settings where people with 58
settings where women are 135
settings while others are 43
settings within which they 700
settings within which this 45
settle cases rather than 68
settle which table has 125
settling tanks which are 41
seventh dwarf slept with 79
seventh grade class and 82
seventh grade class had 44
seventh grade class was 77
seventh grade level and 92
seventh grade prose and 57
seventh grade rather than 46
seventh lines thereof and 135
seventh nerve palsy and 86
severe black dress and 102
severe black dress that 82
severe black dress with 73
severe blowing weather out 42
severe blows which she 69
severe brain edema and 59
severe cases blood may 48
severe cases which are 213
severe cases which had 56
severe cases which may 40
severe chest pains and 439
severe chest pains that 166
severe child abuse and 156
severe evils which are 42
severe fetal anemia and 66
severe forms which are 57
severe frost action and 65
severe frost which had 84
severe growing pains and 47
severe joint pains and 86
severe night sweats and 59
severe ordeal which they 47
severe price cutting and 43
severe scalp wound and 62
severe season holds off 122
severe shock which his 114
severe since world war 94
severe storm arose and 74
severe storm broke out 93
severe storm which had 67
severe terms every act 54
severe terms shall not 59
severe terms which had 84
severe toils which they 56
severe trials which they 52
severe voice stood him 43
severe votes about our 69
severe weather warning for 63
severe weather which had 53
severe weather which has 61
sewage shall shoot any 45
sewers which carry off 45
sexual abuse cases and 348
sexual abuse cases are 618
sexual abuse cases can 67
sexual abuse cases for 45
sexual abuse cases has 115
sexual abuse cases may 82
sexual abuse cases that 378
sexual abuse cases was 78
sexual abuse could not 105
sexual abuse found that 209
sexual abuse rather than 274
sexual abuse which are 57
sexual abuse which had 57
sexual abuse which has 87
sexual abuse which may 55
sexual abuse which she 46
sexual abuse which they 59
sexual abuse which was 60
sexual abuse within her 42
sexual abuse would not 90
sexual cells which are 94
sexual child abuse and 251
sexual child abuse are 83
sexual crime rather than 49
sexual dreams about her 48
sexual drive rather than 50
sexual drive which can 54
sexual needs rather than 98
sexual needs which are 86
sexual roles rather than 47
sexual terms rather than 40
sexual urges which are 65
shabby black dress and 80
shabby black skirt that 117
shabby court which led 43
shades reveal where his 64
shades which carry them 59
shadow forming under them 325
shadow round about him 169
shadow under which she 93
shadow under which they 64
shadow which could not 65
shadow would cross his 48
shafts whose bases are 40
shakes hands again with 76
shanty towns which are 40
shaped after world war 66
shaped basal leaves and 69
shaped bough house that 44
shaped cells which are 960
shaped cells which lie 112
shaped cells which may 134
shaped curve rather than 186
shaped curve shows that 131
shaped curve which can 40
shaped curve which has 59
shaped forms which are 127
shaped green leaves and 155
shaped green leaves that 114
shaped growth curve and 89
shaped guard cells that 96
shaped leaves which are 865
shaped metal fitting with 60
shaped nerve cells with 50
shaped nests which are 94
shaped parts which are 89
shaped stone beneath this 40
shaped stone which was 130
shaped tumor cells with 110
shaped while others are 48
shapes arose where had 60
shapes under which this 53
shapes which could not 138
shared equal billing with 140
shared equal power with 47
shared every danger and 71
shared every danger with 63
shared first place with 278
shared first prize with 153
shared floor space with 94
shared fourth place with 55
shared genes rather than 120
shared goals rather than 150
shared hotel rooms with 46
shared human needs and 115
shared learning goals and 55
shared meanings rather than 52
shared meanings which are 169
shared moral norms and 67
shared nobel prize for 57
shared norms about how 65
shared power rather than 61
shared shelf space with 263
shared social meanings and 142
shared social meanings that 52
shared social norms and 226
shared social space and 92
shared social world and 100
shared space rather than 92
shared studio space with 187
shared vision rather than 42
shared world views and 107
shares above thirty and 72
shares equal billing with 247
shares first place with 216
shares shelf space with 100
shares which could not 90
shares which shall not 48
shaved close every day 57
shaved every morning all 48
shaved every morning and 98
shaven ledge aught but 45
sheared herring sperm dna 201
sheathed blade under his 77
shedding human blood and 84
shedding human blood for 315
shedding human blood was 40
sheets which spread out 46
sheets whose edges are 46
shells began falling all 48
shells burst above them 78
shells falling short and 48
shells which could not 88
sherds which could not 92
shield under which they 88
shifting about every way 65
shifting april light and 41
shifting trees again with 68
shifting would cause any 116
shifts after world war 44
shifts since world war 71
shifts which shall not 72
shined round about him 1294
shines nearly every day 306
shines round about him 72
shipping after world war 44
shipping costs which are 41
shipping lines which are 65
shipping lines which had 46
shirking scene where men 46
shiver every feather with 48
shoals which beset its 87
shocking scene which had 53
shooting every black man 51
shooting every which way 267
shooting match which was 128
shooting nearly every day 41
shooting people right and 50
shooting small birds and 52
shooting small birds with 51
shooting stars which are 75
shoots shall spread out 105
shopping malls rather than 237
shopping malls where they 131
shopping malls where you 46
shopping malls which are 126
shopping plaza parking lot 127
shopping while waiting for 42
shores shall swarm with 83
shores where guilt and 98
should admit defeat and 74
should admit rather that 364
should adopt either this 49
should adopt rules and 57
should adopt rules for 45
should adopt rules that 124
should again apply for 50
should again arise for 56
should again begin with 41
should again enjoy his 40
should again enter his 68
should again point out 298
should again stand for 42
should again unite his 122
should again visit his 41
should again visit them 85
should agree about her 56
should agree about this 42
should agree within one 123
should agree within two 150
should allow about one 100
should allow about two 167
should allow every man 58
should allow every one 139
should allow people who 44
should allow people with 51
should allow scope for 118
should allow space for 283
should appear about six 59
should appear about this 108
should appear above each 270
should appear after all 103
should appear after each 53
should appear after his 75
should appear after you 64
should appear again and 59
should appear first and 97
should appear fresh and 42
should appear healthy and 49
should appear naked and 41
should appear rather than 47
should appear rough and 71
should appear sharp and 94
should appear smooth and 293
should appear strong and 56
should appear under his 118
should appear under this 64
should appear white and 85
should appear within one 107
should appear within two 83
should apply first and 40
should apply rather than 101
should apply state law 153
should arise about his 44
should arise calling for 45
should arise under that 51
should arise under this 72
should arise where you 56
should arise which are 40
should arise which they 66
should avoid above all 69
should avoid anything that 1153
should avoid arguing with 123
should avoid creating any 52
should avoid creating new 52
should avoid driving and 92
should avoid drugs and 53
should avoid drugs that 85
should avoid every act 62
