sat behind females that 215
sex before marriage had 44
sex before marriage has 78
sex before marriage may 53
sex before marriage than 92
sex before marriage was 802
sex before marriage with 93
sex boarding schools and 55
sex desire between men 61
sex organs develop and 74
sex sexual behavior and 171
sex sexual behavior was 51
sex sexual desires and 59
sex simply because they 95
sex therapy because they 45
sex without condoms and 147
sex without marriage and 77
sex without marriage was 83
sex without violence but 74
sex without violence that 149
she admits herself that 89
she adorns herself and 41
she adorns herself for 49
she adorns herself with 217
she agreed because she 137
she aligns herself with 583
she allied herself with 2651
she allies herself with 540
she allows herself one 59
she almost blacked out 278
she almost blurted out 522
she almost carried her 108
she almost clapped her 100
she almost decided not 85
she almost doubted her 92
she almost dragged him 96
she almost dropped her 574
she almost dropped them 45
she almost fainted and 71
she almost fainted with 289
she almost fancied she 389
she almost fancied that 585
she almost forgave him 133
she almost forgets her 47
she almost forgets his 111
she almost forgets that 40
she almost groaned out 40
she almost knocked her 110
she almost knocked him 165
she almost laughed out 483
she almost laughed with 61
she almost managed her 48
she almost screamed out 269
she almost screamed with 226
she almost slipped and 47
she almost spilled her 163
she almost stamped her 58
she almost swooned with 96
she almost toppled off 40
she almost touched him 116
she almost tripped and 58
she already decided that 132
she already fancied him 45
she already realized that 167
she always accused him 41
she always admired him 40
she always allowed her 103
she always appeared with 50
she always arranged for 42
she always arrived with 49
she always assumed her 47
she always assumed she 84
she always assumed that 345
she always assured him 63
she always averred that 97
she always balancing her 49
she always behaved with 113
she always blushed and 84
she always brought her 269
she always brought him 164
she always brought out 69
she always brought them 109
she always brought with 216
she always carried and 228
she always carried for 132
she always carried her 478
she always carried off 72
she always carried one 47
she always carried out 126
she always carried that 135
she always carried them 43
she always carried was 52
she always carried with 1666
she always carries her 140
she always carries with 236
she always claimed she 150
she always claimed that 529
she always claimed was 52
she always covered her 115
she always desired that 89
she always dressed for 102
she always dressed her 98
she always dressed with 71
she always dropped her 77
she always enjoyed being 64
she always enjoyed her 73
she always enjoyed his 59
she always fancied she 61
she always fancied that 175
she always figured him 41
she always forgave him 201
she always greeted her 58
she always greeted him 175
she always honored him 40
she always ignored them 89
she always insists that 259
she always invited him 49
she always laughed and 135
she always lowered her 62
she always noticed that 44
she always perused with 54
she always planted with 72
she always pointed out 169
she always refused them 48
she always replied that 198
she always replied with 85
she always retains her 61
she always searched for 99
she always started her 59
she always started with 88
she always stopped and 119
she always stopped for 40
she always stopped him 47
she always travels with 66
she always watched him 64
she always worried that 75
she amused herself and 179
she amused herself for 133
she amused herself with 4613
she amuses herself for 43
she amuses herself with 482
she angrily brushed them 62
she angrily replied that 46
she arched against him 2213
she arched against his 390
she arched towards him 91
she argued against her 53
she argued against his 49
she argued strongly for 66
she argued strongly that 101
she argues strongly for 55
she argues strongly that 108
she assure herself that 54
she avenged herself for 130
she avoids contact with 71
she barely escaped being 96
she barely escaped with 219
she barely noticed her 82
she barely noticed him 122
she barely noticed his 67
she barely noticed that 404
she barely noticed them 151
she barely notices this 68
she barely touched her 184
she barely touched his 64
she became abusive and 69
she became acutely ill 196
she became alarmed and 497
she became alarmed for 71
she became alarmed that 89
she became annoyed and 139
she became annoyed with 152
she became ashamed and 60
she became assured that 173
she became blended with 46
she became certain she 57
she became certain that 805
she became covered with 100
she became distant and 58
she became empress she 46
she became enraged and 300
she became enraged with 42
she became evasive and 46
she became excited and 548
she became familiar with 2073
she became fatally ill 57
she became febrile and 41
she became flushed and 97
she became frantic and 99
she became frantic with 118
she became fretful and 66
she became friends with 1756
she became gravely ill 302
she became happier and 68
she became haughty and 42
she became herself with 62
she became hostile and 152
she became nauseous and 46
she became nervous and 684
she became panicky and 107
she became passive and 45
she became peevish and 86
she became pensive and 117
she became persona non 108
she became popular and 45
she became popular with 84
she became quieter and 182
she became relaxed and 63
she became restive and 46
she became shocked and 72
she became smaller and 137
she became smitten with 46
she became stronger and 178
she became subdued and 50
she became totally deaf 53
she became unhappy and 143
she became unhappy with 80
she became widowed and 48
she became worried and 175
she became worried that 132
she become familiar with 137
she become friends with 43
she beheld roasted meat 75
she betook herself with 215
she blamed herself and 258
she blamed herself for 4866
she blamed herself now 75
she blamed herself that 122
she blames herself and 124
she blames herself for 1390
she boiled together for 42
she boldly replied that 40
she bolted upright and 135
she booked passage for 90
she bought because she 40
she bought estates and 41
she bought everything she 51
she bought herself and 42
she bought tickets for 90
she braced herself and 698
she braced herself for 3254
she braced herself with 261
she braces herself for 89
she breathed against him 49
she breathed against his 767
she breathed quickly and 60
she brooks penance and 74
she bucked against him 307
she bucked against his 83
she bumped against him 103
she bumped against his 50
she burned herself out 145
she burned herself with 64
she burned incense and 92
she busied herself for 149
she busied herself with 7801
she busies herself with 697
she called because she 143
she called herself and 89
she called herself for 47
she called herself his 126
she called herself mrs 130
she called herself now 99
she called herself one 65
she called herself that 129
she called herself then 68
she called husband had 52
she called together all 169
she called together her 162
she calmed herself and 453
she calmed herself with 144
she calmly replied that 175
she calmly resumed her 73
she caught herself and 1826
she caught herself being 40
she caught herself doing 174
she caught herself singing 44
she caught herself with 181
she changed careers and 46
she changed herself and 44
she changed oysters for 51
she changed schools and 53
she changed tactics and 85
she checks herself and 55
she chided herself and 99
she chided herself for 1957
she chides herself for 111
she choose between him 87
she choose between them 93
she cleaned herself and 62
she clearly foresaw that 44
she clearly implied that 43
she clearly implies that 117
she clearly realized that 138
she closed herself off 194
she closes herself off 117
she clothed herself and 61
she clothed herself with 97
she clothes herself with 116
she coldly invited her 83
she coldly replied that 57
she coolly replied that 97
she covers herself with 312
she curled against him 433
she curled against his 106
she cursed herself and 72
she cursed herself for 1998
she curses herself for 61
she damned herself for 97
she darted forward and 402
she darted forward with 99
she darted towards him 73
she dashed forward and 81
she dashed outside and 61
she dashes pailful and 47
she decked herself out 283
she decked herself with 228
she deeply admired and 49
she defend herself and 48
she denied everything and 67
she denied herself all 105
she denied herself and 76
she denied herself for 48
she denied herself that 51
she denied herself this 53
she denied stoutly that 48
she denies everything she 47
she doused herself with 307
she douses herself with 44
she drinks against her 51
she drinks because she 64
she drowns herself and 57
she dusted herself off 427
she eagerly assured her 47
she eagerly awaited his 56
she eagerly brought out 94
she enjoys gardening and 69
she enjoys traveling and 70
she enjoys traveling with 43
she enough applaud her 50
she exerts herself too 43
she failed because she 194
she fanned herself and 73
she fanned herself with 929
she fights against her 67
she filled herself with 129
she filled rapidly and 46
she fitted against him 67
she flatly refused and 52
she flatly refused him 62
she flowed against him 53
she forced herself not 1644
she forced herself out 960
she forget herself and 42
she forgot everything and 172
she forgot everything but 1118
she forgot everything she 173
she forgot everything that 203
she forgot herself and 1056
she forgot herself for 109
she formed schemes and 52
she fought against all 93
she fought against and 78
she fought against being 69
she fought against her 540
she fought against him 369
she fought against his 152
she fought against its 52
she fought against that 44
she fought against them 214
she fought against this 125
she fought bravely and 42
she freely accepts her 89
she freely entered with 61
she freely forgave him 55
she further claimed that 103
she further insists that 86
she further pointed out 60
she gained control and 54
she gained courage and 97
she gained respect for 49
she gasped against his 207
she gasped between her 92
she gathers herself and 51
she gathers together her 64
she gently brushed her 47
she gently checked him 130
she gently lowered her 74
she gently lowered him 41
she gently pointed out 205
she gently pressed her 234
she gently pressed his 65
she gently reminds him 40
she gently removed her 52
she gently removed his 105
she gently slipped her 51
she gently smoothed his 47
she gently stroked her 132
she gently stroked him 44
she gently stroked his 530
she gently touched her 184
she gently touched him 48
she gently touched his 524
she gently touches his 52
she gently withdrew her 394
she gingerly touched her 59
she girded herself for 170
she girded herself with 84
she gladly allowed him 64
she glided forward and 56
she glided forward with 96
she glided swiftly out 46
she glided towards him 53
she glided towards one 41
she greatly admired and 246
she greatly admired for 49
she greatly admired her 186
she greatly admired him 76
she greatly admired his 119
she greatly doubted her 74
she greatly enjoyed and 54
she greatly enjoyed her 158
she groped blindly for 163
she ground against him 115
she hardly noticed her 215
she hardly noticed him 169
she hardly noticed his 132
she hardly noticed how 120
she hardly noticed she 42
she hardly noticed that 958
she hardly noticed them 268
she hardly realized her 63
she hardly realized she 80
she hardly realized that 262
she hardly touched her 128
she hauled herself out 592
she helped develop and 78
she helped herself and 78
she helped herself with 50
she helped prepare for 41
she helped support her 116
she hinted broadly that 133
she hissed between her 356
she hugged herself and 445
she hugged herself for 65
she hugged herself with 252
she humbly desires that 55
she hurled herself off 127
she hurled herself out 118
she inched forward and 68
she jerked against him 80
she jerked forward and 43
she jerked herself out 98
she jerked upright and 99
she joined towards her 50
she judged rightly that 127
she jumped forward and 71
she kicked herself for 210
she killed because she 53
she killed herself and 324
she killed herself for 342
she killed herself out 139
she killed herself she 95
she killed herself with 552
she kneels because she 46
she knocks herself out 63
she lacked respect for 41
she lacked several things 68
she lacked sympathy with 42
she landed against him 50
she landed against his 57
she lashed herself with 42
she laughs because she 93
she leagued herself with 93
she learned everything she 139
she learned everything that 41
she learned geometry and 86
she learned quickly and 217
she learned quickly how 45
she learned quickly that 247
she learned rapidly and 79
she learned spanish and 77
she lifted herself and 165
she lifted herself off 478
she lifted herself out 334
she lifted towards him 84
she linked herself with 55
she little guessed how 58
she little guessed that 131
she little realized that 148
she loaded herself with 78
she loathed herself for 257
she locked herself out 360
she looked alarmed and 52
she looked annoyed and 58
she looked awkward and 49
she looked because she 60
she looked between her 84
she looked closely and 55
she looked closely she 112
she looked drained and 40
she looked dressed for 45
she looked elegant and 154
she looked excited and 74
she looked familiar and 47
she looked familiar but 65
she looked flushed and 385
she looked foolish and 48
she looked forlorn and 76
she looked forward all 116
she looked forward and 97
she looked forward each 52
she looked forward now 69
she looked forward with 2369
she looked fragile and 238
she looked girlish and 71
she looked gorgeous and 51
she looked haggard and 364
she looked happier and 94
she looked happier than 248
she looked healthier and 49
she looked healthier than 83
she looked natural and 47
she looked nervous and 152
she looked outside and 200
she looked outside her 60
she looked outside she 50
she looked patient yet 49
she looked peaceful and 92
she looked pensive and 47
she looked pinched and 147
she looked pityingly and 47
she looked pleasant and 61
she looked puzzled and 268
she looked puzzled for 67
she looked refined and 51
she looked relaxed and 204
she looked shocked and 118
she looked slender and 73
she looked smaller and 114
she looked smaller than 227
she looked steadily and 62
she looked stronger than 48
she looked stunned and 48
she looked sweeter than 54
she looked towards her 334
she looked towards him 525
she looked towards that 90
she looked towards them 55
she looked unhappy and 83
she looked upwards and 70
she looked vibrant and 40
she looked worried and 234
she looked youthful and 86
she mainly devoted her 43
she mainly figured for 43
she melted against him 1994
she melted against his 149
she merely carries out 62
she merely counted them 48
she merely deceiving her 53
she merely dropped her 49
she merely laughed and 251
she merely lowered her 64
she merely pointed out 48
she merely pressed her 48
she merely pressed his 66
she merely repeated her 92
she merely replied that 337
she merely replied with 41
she merely watched him 54
she missed because she 61
she moaned against him 40
she moaned against his 352
she mocked herself for 60
she needed because she 162
she needed comfort and 108
she needed company and 45
she needed contact with 60
she needed friends and 45
she needed support and 192
she needed support for 42
she needed surgery and 44
she needed sympathy and 59
she needed tonight was 98
she neither accepts nor 70
she neither affirms nor 44
she neither blushed nor 87
she neither brought him 138
she neither desired nor 133
she neither desires nor 67
she neither doubted nor 130
she neither expects nor 90
she neither fainted nor 63
she neither invited nor 41
she neither laughed nor 153
she neither noticed nor 51
she neither screamed nor 157
she neither screamed out 82
she neither stirred nor 166
she neither stopped nor 44
she neither strikes nor 47
she neither taunted him 56
she neither trusted nor 48
she neither wrangles with 215
she nerved herself for 449
she nerved herself with 46
she nodded against his 108
she nodded briefly and 52
she nodded briskly and 48
she nodded gravely and 67
she nodded quickly and 61
she nodded towards her 70
she nursed herself and 40
she occupy herself with 90
she offers herself and 73
she offers herself for 120
she opened drawers and 105
she opened herself and 68
she openly accused him 46
she openly flirted with 56
she packed everything she 76
she panted against his 63
she parted company with 649
she partly realized her 54
she passed between her 40
she passed between him 42
she passed between them 242
she passed between two 93
she passed herself off 364
she passed quickly out 54
she passed quietly out 44
she passed swiftly and 65
she passes between them 50
she passes herself off 137
she patted herself dry 121
she paused briefly and 56
she paused outside her 53
she paused outside his 41
she peeked between her 48
she peeled herself off 42
she peeled potatoes and 119
she peeled potatoes for 65
she picked berries and 46
she picked flowers and 47
she picked herself off 82
she picked herself out 50
she pieced together her 91
she pieces together her 47
she pitied herself for 109
she placed between her 176
she placed between them 69
she placed herself and 138
she placed herself near 142
she placed herself with 235
she placed several things 50
she places herself and 72
she played against him 90
she played happily with 111
she played hostess for 45
she played quietly with 49
she pleaded against her 105
she pleaded against his 57
she pleaded fatigue and 89
she pleaded illness and 72
she pleased herself with 302
she pleases against her 55
she plunged forward and 62
she plunged forward with 45
she poured herself one 48
she poured herself out 805
she prayed heartily for 79
she prided herself not 46
she prided herself that 162
she prided herself was 48
she proved herself his 51
she proved herself not 79
she proved herself one 70
she proved herself that 85
she puffed herself out 71
she pulled against her 45
she pulled against him 58
she pulled against his 65
she pulled everything out 50
she pulled herself off 283
she pulled herself out 2674
she pulled together her 46
she pulled towards her 48
she purred against his 41
she pushed against him 889
she pushed against his 893
she pushed forward and 133
she pushed forward her 78
she pushed forward with 103
she pushed herself and 59
she pushed herself off 1174
she pushed herself out 1310
she pushed herself too 78
she pushed towards him 65
she pushes herself too 42
she railed against her 103
she railed against him 82
she raised between them 65
she raised herself and 848
she raised herself off 143
she raised herself out 59
she raised herself she 60
she raised herself with 358
she raises herself and 56
she rarely allowed her 49
she rarely betrays you 47
she rarely bothered with 135
she rarely visited her 40
she reached between her 183
she reached between his 187
she reached between them 222
she reached blindly for 239
she reached college age 45
she reached forward and 983
she reached forward for 58
she reached forward with 92
she reached puberty and 107
she reached puberty she 83
she reached quickly for 55
she reached towards him 62
she reaches forward and 58
she reaches puberty and 110
she reaches puberty she 49
she reacted against this 44
she readied herself for 820
she readies herself for 166
she readily forgave him 63
she readily forgive any 46
she rebels against her 293
she rebels against his 58
she rebels against this 152
she remind herself that 117
she resign herself and 61
she rested against her 56
she rested against him 539
she rested against his 391
she reveals herself and 93
she reveals herself too 48
she risked everything for 59
she rocked against him 364
she rocked against his 85
she rocked forward and 105
she rolled against him 134
she rolled between her 40
she roused herself and 1461
she roused herself for 93
she roused herself out 49
she roused herself with 385
she rouses herself and 47
she rubbed against her 79
she rubbed against him 596
she rubbed against his 193
she rubbed between her 72
she rubbed herself dry 131
she rubbed herself with 175
she rushed forward and 873
she rushed forward with 123
she rushed outside and 107
she rushed towards her 92
she rushed towards him 406
she rushed towards them 48
she rushes forward and 99
she rushes towards him 91
she sagged against her 59
she sagged against him 1287
she sagged against his 138
she scolds herself for 53
she seemed annoyed that 44
she seemed awkward and 44
she seemed certain that 95
she seemed content and 75
she seemed content with 348
she seemed crushed and 43
she seemed distant and 172
she seemed endowed with 105
she seemed excited and 85
she seemed familiar with 59
she seemed fragile and 63
she seemed happier and 114
she seemed happier than 205
she seemed hurried and 70
she seemed nervous and 320
she seemed perfect for 40
she seemed puzzled and 61
she seemed quieter than 40
she seemed relaxed and 198
she seemed shocked and 60
she seemed smaller and 100
she seemed smaller than 156
she seemed stronger and 69
she seemed stronger than 106
she seemed subdued and 54
she seemed thankful for 56
she seemed unaware that 305
she seemed unhappy and 66
she seemed unhappy with 49
she seemed worried and 77
she seldom allowed her 49
she seldom remains long 164
she sensed between them 60
she sensed herself being 54
she sensed somehow that 196
she served herself and 44
she served herself with 47
she shared equally with 118
she shared everything with 123
she shared herself with 94
she shares equally with 155
she shares everything with 46
she should abandon all 72
she should abandon her 443
she should account for 44
she should acquire them 67
she should address her 155
she should address him 302
she should address them 58
she should advance and 61
she should attempt her 50
she should because she 104
she should believe her 63
she should believe him 404
she should believe that 700
she should believe this 57
she should cohabit with 48
she should collect her 53
she should comfort him 46
she should command her 68
she should command him 101
she should commend you 52
she should conduct her 165
she should confess her 156
she should confess that 163
she should confide her 69
she should confine her 219
she should consult her 661
she should consult him 78
she should consult his 51
she should consult with 534
she should contact her 288
she should contact him 105
she should contact you 59
she should control her 142
she should correct her 78
she should deceive him 97
she should declare her 178
she should declare that 124
she should declare war 241
she should deliver her 96
she should deserve that 111
she should despise him 95
she should destroy her 55
she should develop and 54
she should develop her 195
she should discuss her 129
she should discuss this 214
she should discuss with 197
she should disgust them 57
she should dislike him 116
she should dislike his 42
she should dislike them 79
she should dismiss her 52
she should dismiss him 45
she should display her 63
she should disturb her 113
she should disturb him 276
she should disturb his 59
she should divorce her 145
she should divorce him 191
she should embrace her 78
she should embrace him 41
she should endanger her 78
she should entangle her 123
she should entrust her 50
she should examine her 121
she should exchange her 92
she should execute her 88
she should explain her 176
she should explain that 468
she should explain them 40
she should explain this 45
she should explain why 124
she should express her 351
she should forfeit all 164
she should forfeit her 192
she should forgive her 67
she should forgive him 254
she should forsake her 114
she should fulfill her 64
she should grapple with 56
she should herself see 73
she should imagine that 433
she should improve her 130
she should include her 52
she should increase her 345
she should indulge her 49
she should inherit his 63
she should justify his 63
she should neglect her 55
she should observe him 58
she should outlive her 108
she should outlive him 87
she should perform all 70
she should perform her 164
she should perform them 40
she should perform this 41
she should possess all 59
she should possess this 101
she should precede him 541
she should prepare for 430
she should prepare her 99
she should present her 124
she should present him 69
she should pretend not 47
she should pretend she 93
she should pretend that 144
she should proceed with 394
she should produce one 68
she should protect her 186
she should provide for 362
she should provide him 55
she should provide them 44
she should provide you 48
she should publish her 74
she should quarrel with 99
she should question her 41
she should question him 106
she should question his 40
she should readjust her 42
she should reassure him 42
she should receive all 109
she should receive and 106
she should receive any 101
she should receive for 262
she should receive her 645
she should receive him 199
she should receive his 166
she should receive one 161
she should receive that 319
she should receive them 217
she should receive this 127
she should recover and 65
she should recover her 275
she should reflect that 245
she should rejoice that 167
she should relieve her 51
she should remarry and 57
she should request that 226
she should require him 48
she should require his 51
she should reserve her 56
she should respect and 56
she should respect her 174
she should respect him 64
she should respect his 63
she should respond with 95
she should retrace her 62
she should retract her 87
she should revisit her 42
she should satisfy her 40
she should scratch you 86
she should signify her 56
she should stretch out 45
she should succeed him 87
she should suggest that 407
she should suggest they 44
she should support her 82
she should support him 78
she should support his 41
she should suppose him 111
she should suppose his 40
she should suppose that 263
she should survive and 45
she should survive her 492
she should survive him 1003
she should survive his 201
she should survive you 54
she should suspect her 66
she should suspect him 110
she should suspect that 164
she should swallow her 40
she should trouble her 42
she should trouble him 82
she should trouble two 50
she should undress and 48
she should venture out 119
she should welcome her 47
she should welcome him 59
she should withdraw her 390
she should withhold her 73
she should worship him 65
she shoved against him 91
she shoved against his 117
she showed concern for 130
she showed courage and 81
she showed herself and 59
she showed herself far 59
she showed herself for 86
she showed herself not 74
she showed herself off 47
she showed herself too 55
she showed herself with 46
she showed plainly that 157
she showed respect for 67
she showed towards her 63
she showed towards him 140
she shrank against him 78
she sighed against him 64
she sighed against his 291
she sighed because she 42
she sighed happily and 91
she signed herself his 75
she signed herself out 260
she signed herself with 102
she simply asserts that 116
she simply assumed that 317
she simply assumes that 215
she simply blurted out 99
she simply decided that 158
she simply desired her 65
she simply dropped her 71
she simply ignored her 44
she simply ignored him 133
she simply ignored his 40
she simply ignored them 147
she simply laughed and 94
she simply lowered her 56
she simply pointed out 59
she simply pressed her 40
she simply realized that 82
she simply repeated her 51
she simply replied that 352
she simply stopped and 58
she simply watched him 87
she sinned against god 54
she sinned against her 41
she slowly brought her 184
she slowly brought out 54
she slowly brushed her 61
she slowly clasped and 42
she slowly climbed out 92
she slowly crossed her 43
she slowly dragged her 71
she slowly drifted off 125
she slowly dropped her 95
she slowly gathered her 75
she slowly lowered her 539
she slowly realized that 436
she slowly realizes that 69
she slowly regains her 63
she slowly relaxed and 58
she slowly released her 97
she slowly released him 44
she slowly removed her 367
she slowly removed his 40
she slowly removes her 53
she slowly rotated her 52
she slowly shifted her 68
she slowly slipped her 64
she slowly spelled out 56
she slowly stepped out 54
she slowly withdrew her 220
she smeared herself with 124
she smiled against his 191
she smiled because she 309
she smiled blandly and 53
she smiled bravely and 176
she smiled briefly and 95
she smiled broadly and 500
she smiled faintly and 492
she smiled happily and 165
she smiled knowingly and 110
she smiled quickly and 73
she smiled quietly and 65
she smiled sweetly and 885
she smiled tightly and 61
she smiled vaguely and 61
she smiles because she 59
she smiles broadly and 44
she smiles sweetly and 59
she sobbed against her 40
she sobbed against him 101
she sobbed against his 554
she softly avoided this 46
she softly stroked his 95
she softly touched his 53
she softly withdrew her 56
she soothed herself and 115
she soothed herself with 95
she sorted herself out 82
she sought comfort and 61
she sought contact with 48
she sought damages for 48
she sought medical aid 54
she sought shelter with 71
she sought support for 59
she spreads herself out 57
she stands between her 83
she stands between him 82
she stands between them 66
she stands between two 123
she stands charged with 81
she stands listening with 63
she stands outside her 57
she stands outside his 69
she stands upright and 73
she stared blankly out 250
she stared blindly out 134
she stared moodily out 41
she stated bluntly that 41
she stayed because she 205
she stayed indoors and 141
she steels herself for 52
she strode forward and 84
she strode forward with 50
she strode towards him 67
she strove against her 136
she struck herself with 40
she stuffs herself with 52
she submit herself and 75
she surged against him 134
she surged forward and 46
she swayed against him 804
she swayed against his 45
she swayed forward and 97
she swayed towards him 349
she talked briefly with 63
she talked herself out 489
she talked quietly and 58
she talked quietly with 52
she talked rapidly and 54
she talked volubly and 46
she taught classes and 69
she taught classes for 46
she taught herself how 230
she taught history and 173
she taught spanish and 43
she teaches history and 110
she tensed against him 45
she tensed herself for 42
she thought because she 108
she thought briefly that 102
she thought everything had 56
she thought everything was 477
she thought herself and 48
she thought herself doing 50
she thought herself dying 140
she thought herself ill 204
she thought herself near 151
she thought herself not 97
she thought herself out 139
she thought herself that 103
she thought herself too 416
she thought herself with 123
she thought marriage was 115
she thought perhaps her 111
she thought perhaps she 1061
she thought perhaps that 591
she thought perhaps they 148
she thought perhaps this 66
she thought perhaps you 81
she thought poverty was 60
she thought quickly and 57
she thought stephen and 57
she thought vaguely that 318
she tidied herself and 54
she tiptoed forward and 66
she toured america and 46
she toured america with 49
she toured germany and 42
she treated herself with 88
she tugged against his 46
she turned against her 258
she turned against him 540
she turned against them 97
she turned against you 53
she turned askance and 48
she turned blindly and 55
she turned crimson and 61
she turned crimson with 65
she turned fifteen and 62
she turned hastily and 94
she turned herself and 142
she turned midwife and 60
she turned quickly and 1594
she turned quickly with 52
she turned quietly and 85
she turned scarlet and 72
she turned sharply and 304
she turned sixteen and 175
she turned sixteen she 63
she turned swiftly and 289
she turned thirteen and 83
she turned towards her 1294
she turned towards him 4048
she turned towards his 59
she turned towards them 399
she turned uneasily and 56
she united herself with 229
she unites herself with 120
she veiled herself with 49
she vented against them 40
she viewed herself and 101
she viewed herself with 45
she wagged against him 58
she wailed between her 61
she waited because she 40
she waited outside for 90
she waited outside his 52
she waited quietly for 200
she waited tensely for 159
she waited timidly for 51
she walked because she 46
she walked between her 115
she walked between them 291
she walked between two 116
she walked briskly and 62
she walked briskly out 275
she walked forward and 433
she walked forward with 169
she walked hastily out 155
she walked lightly and 72
she walked outside and 327
she walked outside her 43
she walked outside with 107
she walked proudly and 59
she walked quickly and 139
she walked quickly out 289
she walked quietly and 53
she walked quietly out 96
she walked rapidly and 107
she walked rapidly out 72
she walked steadily and 69
she walked stiffly out 44
she walked swiftly out 78
she walked towards her 595
she walked towards him 1347
she walked towards his 44
she walked towards one 367
she walked towards them 329
she wander outcast now 133
she wanted because her 60
she wanted because she 526
she wanted because they 59
she wanted certain things 45
she wanted company and 77
she wanted company she 41
she wanted contact with 45
she wanted everything for 44
she wanted everything she 69
she wanted everything that 164
she wanted freedom and 51
she wanted herself and 62
she wanted marriage and 127
she wanted tonight was 88
she warned herself not 253
she warned herself that 349
she washed herself all 41
she washed herself and 258
she washed herself with 254
she washed quickly and 42
she washes herself and 59
she washes herself with 67
she whores herself for 40
she willed herself not 729
she wilted against him 55
she wisely decided not 96
she wisely decided that 133
she wisely pointed out 55
she wished everything that 110
she wished heartily that 135
she wished herself dead 177
she wished herself far 45
she wished herself out 59
she worked because she 204
she worked briefly for 167
she worked briefly with 63
she worked closely with 2192
she worked herself out 52
she worked quickly and 122
she worked quietly and 67
she worked steadily and 95
she worked steadily for 77
she worked together with 167
she writes because she 137
she writes letters for 44
she writhed against him 500
she writhed against his 99
she wrongly assumes that 96
singing cotton pickers with 100
singing divine praises and 71
sin greatly against his 41
sin simply because they 100
sin through suffering and 52
