sad maze thenceforth their 94
she knew somewhere deep 43
she knew virtually nothing 336
she made disciples fast 51
she made excellent time 42
she made perfectly clear 45
she made scrambled eggs 43
she meant literally what 58
she meant precisely what 47
she most assuredly will 45
she most certainly knew 85
she most certainly will 188
she most naturally threw 70
she must assuredly have 69
she must certainly come 169
she must certainly have 1306
she must certainly know 119
she must certainly take 45
she must determine what 205
she must doubtless have 72
she must evidently have 56
she must gradually sink 61
she must henceforth live 43
she must instantly have 46
she must naturally feel 108
she must naturally have 136
she must previously have 84
she must recognize gain 89
she must sometimes have 280
she must sometimes think 165
she need protection from 43
she only refrained from 40
she only stammered forth 61
she rode pensively along 45
she rode roughshod over 57
she rose graciously from 40
she rose hurriedly from 40
she said criminals used 55
she said excitedly when 75
she said irritably when 40
she said perfectly well 41
she said wistfully when 61
she sank exhausted into 111
she sank exhausted upon 40
she sank gradually into 47
she sank powerless upon 41
she seem altogether like 40
she sees oppression there 258
she soon converted into 45
she soon developed into 123
she soon recovered from 299
she soon satisfied jane 169
she soon separated from 136
she soon triumphed over 102
she took compassion upon 48
she took excellent care 167
she took maternity leave 288
she took perfectly well 47
she took reasonable care 61
she took wonderful care 47
she very naturally made 49
she very thankfully took 47
she went carefully over 79
she went horseback riding 126
she went hurriedly into 48
she went painfully along 49
she went someplace else 51
she went somewhere else 254
she went somewhere upon 360
she went tolerably well 85
she were considering what 77
she were converted into 51
she were delivered from 98
she were descended from 64
she were different from 84
she were perfectly well 62
she were prevented from 151
she were separated from 454
she were someplace else 117
she were somewhere else 1682
she were suspended over 46
she were translating from 101
she will appreciate your 395
she will assuredly find 57
she will assuredly have 42
she will assuredly make 48
she will assuredly take 98
she will attribute their 49
she will certainly cheat 80
she will certainly come 168
she will certainly drop 42
she will certainly feel 47
she will certainly find 149
she will certainly give 105
she will certainly have 642
she will certainly keep 50
she will certainly kill 80
she will certainly know 85
she will certainly leave 44
she will certainly look 46
she will certainly lose 144
she will certainly make 111
she will certainly need 111
she will certainly take 176
she will certainly tell 60
she will certainly think 43
she will certainly want 95
she will determine what 50
she will doubtless find 82
she will doubtless have 89
she will doubtless make 51
she will doubtless soon 81
she will encounter during 41
she will encounter many 55
she will encounter when 47
she will generally find 102
she will generally have 136
she will generally take 58
she will gradually come 184
she will gradually learn 97
she will gradually lose 66
she will gradually take 40
she will gradually teach 42
she will henceforth have 97
she will invariably pick 71
she will naturally feel 61
she will naturally have 133
she will naturally seek 48
she will naturally take 62
she will naturally turn 41
she will naturally want 88
she will presently teach 91
she will recognize your 72
she will sometimes come 46
she will sometimes find 42
she will sometimes have 49
she will sometimes save 49
she will sometimes take 68
she will sometimes tell 61
she will transform into 68
she will typically have 75
she wore suspended from 99
shy away altogether from 52
singing their plaintive songs 50
sin into everlasting life 109
sin means separation from 46
sit down peacefully upon 62
sit down somewhere else 111
sit there sometimes till 60
sit very awkwardly upon 140
six month intervals from 49
six more companies were 54
six most important ones 179
six other companies were 63
six other countries have 132
six other countries were 97
six other gentlemen were 52
six other ministers were 58
six other prisoners were 161
six other regiments were 63
six years afterward when 73
six years previously from 40
six years previously when 157
six years recovered half 100
sky were brightening into 41
son from captivity among 43
son john graduated from 48
son just graduated from 110
son throw themselves into 56
son were separated from 51
spy very naturally took 48
sue their employers when 61
sue upon contracts made 65
sun break gloriously from 139
sun coming victorious from 47
sun felt pleasantly warm 62
sun from penetrating into 68
sun like burnished gold 116
sun rose cloudless from 93
sun rose gloriously over 155
sun seeing scattered over 45
sun were reflected from 364
sun will certainly rise 43
sun will presently rise 45
