sagacious peer forbore taking 42
somewhat less control over 120
somewhat less distant from 79
somewhat less extreme form 148
somewhat less general form 81
somewhat less intense form 52
somewhat less sanguine view 80
somewhat more cautious view 50
somewhat more closely into 616
somewhat more closely these 69
somewhat more closely tied 62
somewhat more closely what 144
somewhat more compact form 136
somewhat more complex case 669
somewhat more complex form 399
somewhat more complex here 40
somewhat more complex kind 78
somewhat more complex ones 66
somewhat more complex task 122
somewhat more complex theory 54
somewhat more complex type 338
somewhat more complex view 124
somewhat more complex ways 42
somewhat more complex when 564
somewhat more concise form 52
somewhat more control over 397
somewhat more cynical view 76
somewhat more distant from 534
somewhat more elegant form 46
somewhat more extreme form 91
somewhat more familiar form 69
somewhat more freedom from 43
somewhat more general case 290
somewhat more general form 699
somewhat more general term 103
somewhat more general theory 55
somewhat more general type 75
somewhat more general view 144
somewhat more hopeful note 58
somewhat more hopeful view 101
somewhat more insight into 118
somewhat more largely into 116
somewhat more largely upon 43
somewhat more lenient view 56
somewhat more liberal diet 64
somewhat more liberal rule 47
somewhat more liberal view 131
somewhat more limited form 40
somewhat more limited meaning 44
somewhat more limited range 142
somewhat more limited role 59
somewhat more meaningful when 44
somewhat more nuanced view 81
somewhat more popular among 113
somewhat more popular form 93
somewhat more precise form 138
somewhat more precise meaning 43
somewhat more precise term 59
somewhat more rapidly during 107
somewhat more rapidly from 98
somewhat more rapidly when 80
somewhat more refined form 101
somewhat more refined view 47
somewhat more relaxed view 76
somewhat more reliable data 54
somewhat more removed from 454
somewhat more sanguine view 121
somewhat more slender form 81
somewhat more stringent test 56
somewhat more subdued tone 44
somewhat more support from 66
somewhat more tangible form 55
southward into northern south 51
sparkled like diamonds when 48
sparkled like precious gems 58
specific case depends upon 136
specific case studies from 126
specific case studies have 73
specific case studies were 63
specific case studies will 56
specific data derived from 75
specific duty imposed upon 78
specific heats deduced from 82
specific heats usually vary 57
specific link between these 53
specific meaning derived from 59
specific name derived from 53
specific name derives from 51
specific risk factors have 154
specific risk factors such 172
specific risk factors were 56
specific rule whereby self 146
specifying more exactly what 103
specifying what happens when 50
spectral band filters side 131
spectral line depends upon 91
spectral line emission from 126
spectral line emitted from 50
spectral line resulting from 171
spectral line results from 102
spectral range extending from 262
spectral range extends from 135
spectrum fall between these 44
spectrum from extreme left 140
spectrum will contain only 103
speeches used against their 42
speeches were written down 259
speedily have brought their 50
splashed more whiskey into 85
splashed some whiskey into 41
splendid dream vanishing away 66
splinter some unlucky tree 49
squamous cell cancers have 105
squatted here because there 44
squatter camp outside cape 74
squeezed into certain tubs 53
stalwart fate brought forth 166
stalwart youth hurried forth 40
standard cost systems have 42
standard file formats such 63
standard have brooked such 45
standard iron solution into 63
standard oral glucose load 92
standard risk factors such 44
standard soap solution from 58
standard were somehow wrong 51
startled hare scoured along 84
startled into silence when 41
statutes have evolved over 44
statutes have usually been 136
statutes only recites their 69
statutes were brought into 130
statutes were carried into 42
statutes were enacted during 194
statutes were enacted prior 46
steeples rising sharply into 82
stipends here obliges many 51
stitches were removed from 131
straight down several feet 99
straight from civilian life 338
straight from college into 136
straight hair brushed back 54
straight hair slicked back 85
straight life annuity will 54
straight line because there 80
straight line between cape 42
straight line between here 52
straight line between their 150
straight line between these 1195
straight line between those 294
straight line between your 199
straight line between zero 77
straight line depends upon 43
straight line derived from 74
straight line deviates from 45
straight line divided into 279
straight line dropped from 77
straight line emanating from 357
straight line extending from 2299
straight line extends from 110
straight line forward from 49
straight line measured from 59
straight line resulting from 166
straight line results from 125
straight line results when 125
straight line segment from 270
straight line segment will 49
straight line towards their 71
straight tube extending from 172
strangers from polluting your 41
strangers have brought into 67
strangers have entered into 75
strangers here against their 152
strangers just arrived from 48
strangers were brought into 161
strangers were conveying away 85
strangers were present from 101
strangers were ushered into 56
strangers will believe what 46
strapped into regular seats 239
strapped very tightly over 45
strategy also depends upon 40
strategy also differs from 46
strategy over several years 41
strategy will increase your 47
strategy will involve some 44
strategy will require more 93
strategy will require some 58
strategy will succeed only 68
strengthen their capital base 280
strengthen their control over 2935
strengthen their position among 99
strengthen their position during 78
strengthen their position even 45
strengthen their position there 153
strengthen their position when 87
strengthen their support among 60
strengthen their support base 51
strengthen your control over 43
stresses were derived from 66
stretching back several years 74
stretching from northern india 43
stretching over several days 135
stretching over several years 495
stretching their cramped legs 62
stretching your comfort zone 71
strictly true because there 41
strikers were evicted from 134
strikers were released from 53
strikers were removed from 46
strongest mere traction lies 88
struggle great britain were 98
struggle like ulysses past 89
struggling soul comfort came 42
students also benefit from 516
students came largely from 109
students come largely from 89
students find creative ways 43
students from achieving their 86
students from attending their 54
students from brigham young 66
students from catholic high 45
students from central high 123
students from liberal arts 70
students from lincoln high 48
students from outside their 236
students from poverty areas 55
students from previous years 184
students from several high 51
students from several other 119
students from southeast asian 58
students gain control over 150
students gain insight into 772
students have brought their 62
students have checked their 73
students have control over 403
students have decided upon 62
students have decided what 108
students have derived from 57
students have devoted their 68
students have emerged from 47
students have entered into 96
students have entered their 71
students have focused their 55
students have hitherto been 58
students have limited time 73
students have offered their 61
students have regarding their 41
students have revised their 62
students have settled down 52
students have settled into 55
students have started their 74
students have trouble making 65
students have trouble reading 271
students have trouble seeing 41
students have usually been 150
students have written down 195
students have written their 685
students into account when 46
students into central high 503
students into college life 45
students just beginning their 285
students knew exactly what 152
students know exactly what 1060
students learn equally well 89
students more control over 377
students more insight into 53
students must develop their 145
students must explain their 42
students must present their 71
students must provide their 120
students only persons having 64
students over fifteen years 108
students over several years 307
students over sixteen years 98
students some control over 176
students some insight into 240
students take courses from 60
students take liberal arts 57
students taking courses from 40
students taking courses leading 46
students took matters into 92
students very largely from 47
students were allowed free 58
students were allowed into 73
students were allowed more 100
students were allowed only 52
students were allowed some 59
students were attending high 65
students were attending these 50
students were battering their 133
students were beginning their 93
students were brought back 63
students were brought from 54
students were brought into 413
students were carried away 111
students were crammed into 110
students were crowded into 146
students were derived from 43
students were divided among 112
students were divided into 6122
students were drafted into 130
students were dragged into 40
students were dropped from 159
students were evicted from 40
students were excused from 334
students were finally able 59
students were finishing their 96
students were gathered from 58
students were grouped into 338
students were injured when 106
students were invited into 46
students were largely from 73
students were omitted from 79
students were perhaps more 42
students were preparing their 53
students were present during 45
students were present when 51
students were pressed into 81
students were receiving some 108
students were receiving their 97
students were released from 356
students were removed from 466
students were returning from 161
students were returning home 47
students were sampled from 91
students were several years 43
students were shocked when 67
students were streamed into 46
students were suffering from 165
students were tracked into 143
students were trained there 64
students were ushered into 51
students what happens when 163
students will achieve more 162
students will achieve their 60
students will acquire more 46
students will benefit from 3444
students will benefit more 282
students will benefit most 294
students will collect data 91
students will compare their 58
students will develop into 48
students will develop more 160
students will develop their 347
students will discuss their 93
students will discuss what 52
students will enhance their 139
students will examine their 44
students will express their 80
students will improve their 320
students will increase from 50
students will increase their 322
students will perform well 128
students will present their 234
students will quickly learn 118
students will receive from 96
students will receive high 53
students will receive more 198
students will receive some 61
students will receive their 167
students will require more 432
students will require some 69
students will respond more 118
students will respond well 58
students will usually find 101
students will usually have 94
subjects call himself their 86
subjects fell largely upon 55
subjects from supplying arms 63
subjects have control over 46
subjects have hitherto been 136
subjects have usually been 216
subjects here touched upon 55
subjects know exactly what 43
subjects like mahomet among 73
subjects over several years 76
subjects were allowed more 41
subjects were allowed only 140
subjects were brought back 226
subjects were brought into 349
subjects were deleted from 46
subjects were derived from 355
subjects were divided among 63
subjects were divided into 9277
subjects were dropped from 418
subjects were entered into 96
subjects were grouped into 394
subjects were omitted from 184
subjects were released from 738
subjects were removed from 423
subjects were sampled from 121
subjects were secured from 61
subjects were shifted from 55
subjects were studied during 168
subjects were studied from 52
subjects were studied only 47
subjects were studied over 97
subjects were suffering from 151
subjects were touched upon 542
subjects were tricked into 42
subjects were usually more 166
subjects will benefit from 137
subjects will project their 42
subjects will require more 46
subsided into private life 108
subsides over several days 108
subtract these amounts from 75
subtract these figures from 82
subverts free inquiry into 65
succeeding five hundred years 64
succeeding five taxable years 63
succeeding four hundred years 59
succeeding step becomes less 117
succeeding three hundred years 104
suddenly been brought back 63
suddenly been brought face 218
suddenly been brought into 208
suddenly been dropped from 48
suddenly been dropped into 120
suddenly been reduced from 64
suddenly been released from 233
suddenly been removed from 373
suddenly came forward from 222
suddenly came forward into 48
suddenly dash himself down 42
suddenly drew herself away 70
suddenly felt intense pain 43
suddenly find himself back 49
suddenly find himself face 188
suddenly flings himself back 42
suddenly flung herself down 75
suddenly flung herself into 123
suddenly flung himself down 270
suddenly flung himself into 59
suddenly flung himself upon 95
suddenly from outside came 49
suddenly heard herself saying 48
suddenly heard himself saying 61
suddenly knew exactly what 275
suddenly lost control over 48
suddenly making himself very 42
suddenly meet himself coming 103
suddenly rose against their 54
suddenly rose several feet 72
suddenly swung himself over 80
suddenly there appeared among 88
suddenly there appeared from 51
suddenly there appeared upon 70
suddenly there emerged from 125
suddenly there flashed from 73
suddenly there flashed into 164
suddenly there flashed upon 128
suddenly threw herself down 133
suddenly threw herself into 217
suddenly threw herself upon 52
suddenly threw himself back 146
suddenly threw himself down 453
suddenly threw himself from 82
suddenly threw himself into 361
suddenly threw himself over 291
suddenly threw himself upon 276
suddenly took matters into 46
suddenly tore herself away 41
suddenly tore himself away 80
suddenly upon society like 79
suffered food poisoning from 46
suffered from attacks from 48
suffered from chronic back 474
suffered from chronic food 40
suffered from chronic gout 51
suffered from chronic health 97
suffered from chronic heart 137
suffered from chronic high 43
suffered from chronic lack 48
suffered from chronic pain 342
suffered from chronic poor 72
suffered from colonial rule 41
suffered from declining health 96
suffered from diseases like 54
suffered from diseases such 115
suffered from drought during 68
suffered from extreme cold 137
suffered from extreme pain 54
suffered from extreme want 44
suffered from fragile health 41
suffered from habitat loss 67
suffered from illness during 63
suffered from intense cold 188
suffered from intense pain 196
suffered from neglect during 201
suffered from organic heart 49
suffered from periodic fits 63
suffered from rubella during 77
suffered from several other 82
suffered from several years 76
suffered from stomach ache 97
suffered from swollen feet 77
suffered from swollen legs 42
suffered great anxiety during 60
suffered great anxiety from 47
suffered great anxiety over 60
suffered great fatigue from 123
suffered heart attacks during 73
suffered heart attacks were 56
suffered heavy damages from 51
suffered many attacks from 57
suffered many insults from 98
suffered more acutely from 233
suffered more cruelly from 78
suffered most acutely during 41
suffered most acutely from 460
suffered most cruelly during 55
suffered most cruelly from 197
suffered much anxiety from 53
suffered much fatigue from 52
suffered much himself from 53
suffered much violence from 137
suffered other inroads upon 89
suffered side effects from 129
suffered such intense pain 80
suffered taking visible form 133
suffered their greatest loss 103
suffered their youthful love 124
suffered very acutely from 59
suggests evil thoughts into 62
suggests four general areas 44
suggests their descent from 47
suggests what happens when 132
sulfuric acid derived from 114
sulfuric acid resulting from 85
sulfuric acid solution from 96
sulfuric acid solution having 51
sulfuric acid solution into 107
sulfuric acid solution used 51
sulfuric acid solution were 74
sulfuric acid solution will 72
summoned four knights from 121
summoned into service from 72
summoned three knights from 178
sundered from everything else 57
sunshine from between those 84
superiors were consuming their 45
supplied from sources other 175
supplied will increase from 101
supplies came chiefly from 57
supplies came largely from 54
supplies come chiefly from 134
supplies coming forward from 101
supplies from america were 211
supplies from distant areas 44
supplies from germany were 77
supplies from outside their 56
supplies from outside were 97
supplies from overseas were 95
supplies from sources other 112
supplies other material from 50
supplies some insight into 50
supplies were brought back 53
supplies were brought down 188
supplies were brought from 1132
supplies were brought into 559
supplies were brought over 63
supplies were carried from 116
supplies were carried into 74
supplies were carried over 128
supplies were derived from 255
supplies were divided among 44
supplies were divided into 46
supplies were dropped from 115
supplies were gathered from 43
supplies were ordered from 145
supplies were removed from 83
supplies were secured from 69
supplies were shipped from 262
supplies were shipped into 45
supplies were withheld from 77
supporting iran against iraq 44
supporting iraq against iran 41
supporting their parents when 59
supporting those traders among 41
supposed your letters were 46
suppress soon recover their 92
sureties have entered into 46
surfaces were braided along 57
surfaces were brought into 152
surfaces were divided into 138
surfaces were removed from 48
surfaces when brought into 47
surmises there existed some 41
surnames were derived from 116
surprise must increase when 60
surprising fact emerges from 49
surveyed into village lots 48
surveyed were divided into 69
survival also depends upon 57
survival from ancient days 55
survival from colonial days 63
survival took priority over 52
survived five hundred years 167
survived five thousand years 48
survived four hundred years 126
survived four thousand years 56
survived from ancient days 54
survived from ancient rome 92
survived only because their 79
survived only because there 55
survived three hundred years 105
survived three thousand years 59
survived were brought back 52
survived were carried back 49
survives only because there 81
suspects were released from 73
suspicion ever entered into 91
suspicion grew stronger when 41
sweetest love stories ever 139
sweetest when plucked from 64
switched into circuit when 43
switched their attacks from 52
switched their loyalty from 70
switched their support from 246
symbolic link between these 42
symbolic meaning derived from 46
symptoms among primary care 53
symptoms have usually been 244
symptoms last several days 41
symptoms over several days 101
symptoms over several years 86
symptoms vary depending upon 121
symptoms were chiefly those 45
symptoms were derived from 79
symptoms were divided into 121
symptoms were exactly those 89
symptoms were present during 165
symptoms were present from 57
symptoms were present only 42
symptoms were present prior 56
symptoms were present when 41
symptoms were usually mild 42
symptoms will benefit from 59
symptoms will subside when 44
symptoms will usually have 73
syndrome will benefit from 70
synthetic drug derived from 75
synthetic dyes derived from 44
systemic side effects from 244
systemic side effects have 159
systemic side effects seen 44
systemic side effects such 483
systemic side effects were 185
systemic side effects when 107
