gable was the cottage 83
games with the greatest 82
games with the language 165
games with the letters 77
games with the numbers 211
games with the pirates 91
games with the players 48
games with the process 42
games with the russians 77
games with the village 102
games with the yankees 195
gamma and is mediated 56
gamma ray is emitted 1449
ganglia and the adrenal 642
ganglia and the anterior 303
ganglia and the central 235
ganglia and the frontal 306
ganglia and the lateral 337
ganglia and the medulla 122
ganglia and the paradox 130
ganglia and the sensory 54
ganglia and the superior 113
ganglia and the thalamus 1270
ganglia and the ventral 224
ganglia are so closely 56
ganglia are the largest 60
ganglia can be blocked 45
ganglia can be divided 62
ganglia can be removed 41
ganglia may be divided 70
ganglia may be present 227
ganglia with the central 55
gases and an increase 46
gases and by radiation 88
gases and in certain 43
gases and in liquids 195
gases and is usually 51
gases and of liquids 142
gases and the ambient 101
gases and the effects 87
gases and the geometry 138
gases and the kinetic 62
gases and the liquids 59
gases and the material 66
gases and the mixture 93
gases and the outside 170
gases and the process 62
gases and the product 71
gases and the removal 55
gases and the resulting 298
gases and the results 47
gases and the surface 100
gases and the volumes 134
gases and to liquids 58
gases and to prevent 101
gases and to produce 41
gases and to protect 48
gases and to provide 94
gases are as follows 456
gases are in contact 408
gases are in general 87
gases are in solution 60
gases are the poorest 51
gases are the primary 77
gases can be allowed 43
gases can be applied 196
gases can be assumed 72
gases can be brought 100
gases can be carried 210
gases can be deduced 82
gases can be derived 103
gases can be divided 132
gases can be emitted 44
gases can be handled 86
gases can be ignited 47
gases can be inhaled 40
gases can be measured 621
gases can be modeled 50
gases can be present 105
gases can be reduced 391
gases can be related 52
gases can be released 143
gases can be removed 551
gases can be sampled 45
gases can be studied 116
gases can be trapped 123
gases can be written 95
gases for the purpose 301
gases has the following 178
gases may be applied 158
gases may be assumed 199
gases may be brought 50
gases may be carried 96
gases may be derived 82
gases may be divided 152
gases may be emitted 70
gases may be evolved 197
gases may be helpful 68
gases may be ignited 76
gases may be inhaled 44
gases may be measured 184
gases may be present 1209
gases may be reduced 205
gases may be released 260
gases may be removed 280
gases may be studied 65
gases may be trapped 137
gases may be written 119
gases near the surface 201
gases out of solution 68
gases out the exhaust 228
gases than in liquids 425
gases was as follows 62
gases with the following 78
gases with the highest 84
gases with the outside 278
gases with the surface 60
gasping for an instant 63
gasping for the element 61
gasping out the remnant 70
gasping with the exertion 70
gates and sing hosanna 42
gates and the corners 52
gates and the crowded 74
gates and the outputs 41
gates and the priests 56
gates and the streets 101
gates and to prevent 50
gates are as follows 92
gates can be applied 43
gates can be arranged 52
gates can be realized 118
gates can be reduced 67
gates can be removed 50
gates for the control 61
gates for the passage 175
gates for the purpose 247
gates with the following 50
gather all my courage 70
gather all the animals 101
gather all the details 245
gather all the flowers 253
gather all the laurels 41
gather all the material 799
gather all the members 128
gather all the objects 52
gather all the remaining 57
gather all the results 58
gather all the stories 43
gather all the strands 44
gather all the workers 63
gather and go together 51
gather and to analyze 75
gather and to discuss 40
gather and to present 40
gather and to publish 73
gather for the banquet 50
gather for the funeral 411
gather for the journey 41
gather for the occasion 187
gather for the purpose 629
gather for the service 67
gather her to himself 45
gather near the surface 69
gather out of history 222
gather that he himself 45
gather that he regards 40
gather that he slipped 67
gather that the ancient 58
gather that the average 116
gather that the british 123
gather that the central 144
gather that the country 66
gather that the emperor 41
gather that the essence 43
gather that the following 58
gather that the general 70
gather that the germans 52
gather that the marriage 43
gather that the members 62
gather that the present 223
gather that the question 73
gather that the subject 58
gather them in baskets 121
gather them to himself 284
gather was the following 190
gather with my friends 53
gather with the faithful 40
gauge and an outside 53
gauge and the surface 87
gauge are as follows 75
gauge can be applied 57
gauge can be measured 41
gauge can be mounted 77
gauge can be removed 57
gauge for the purpose 143
gauge for the quality 44
gauge for the success 77
gauge may be applied 63
gauge with an evident 224
gauze and an elastic 46
gauze and the patient 171
gauze can be applied 89
gauze can be removed 101
gauze cap to protect 71
gauze for the purpose 171
gauze may be applied 475
gauze may be covered 47
gauze may be removed 299
gauze may be wrapped 47
gauze pad is applied 75
gauze pad is removed 57
gauze pad or alcohol 84
gauze pad to prevent 87
gauzy web of antique 82
gayer than the exterior 77
gayly with the current 141
gazed for an instant 1135
gazed long in silence 109
gazed out in silence 57
gazed out the bedroom 82
gazed out the carriage 80
gazed out the kitchen 368
gazed out the picture 108
gazed out the porthole 99
gazed out the windows 718
gazed with an intense 54
gazed with the deepest 127
gazed with the delight 54
gazed with the greatest 48
gazes for an instant 45
geared for the average 209
geared for the benefit 41
geared for the general 126
geared for the purpose 68
geared for the tourist 72
geese and the turkeys 86
geese are the suitors 78
geese for the purpose 45
genes act in concert 149
genes act to control 52
genes act to produce 92
genes and is subject 53
genes and the ability 139
genes and the absence 75
genes and the behavior 71
genes and the control 288
genes and the effects 197
genes and the enzymes 112
genes and the function 70
genes and the genetic 246
genes and the location 55
genes and the pathways 145
genes and the process 68
genes and the protein 108
genes and the remaining 40
genes and the resulting 167
genes and to develop 53
genes and to produce 76
genes and to provide 47
genes are an example 41
genes are as follows 126
genes are in general 76
genes are in linkage 129
genes are of unknown 73
genes are so closely 84
genes are so similar 56
genes are the primary 192
genes are the product 45
genes are the targets 46
genes can be altered 290
genes can be applied 65
genes can be arranged 111
genes can be assayed 67
genes can be assumed 52
genes can be brought 46
genes can be carried 219
genes can be deduced 68
genes can be defined 96
genes can be deleted 179
genes can be derived 56
genes can be divided 454
genes can be grouped 208
genes can be induced 314
genes can be located 193
genes can be measured 188
genes can be mutated 147
genes can be present 191
genes can be rapidly 48
genes can be reduced 43
genes can be related 50
genes can be removed 107
genes can be spliced 125
genes can be studied 420
genes for the antigen 217
genes for the control 93
genes for the desired 188
genes for the enzymes 724
genes for the following 64
genes for the protein 91
genes for the purpose 111
genes for the surface 61
genes for the variable 268
genes may be altered 186
genes may be arranged 57
genes may be assumed 41
genes may be carried 174
genes may be closely 41
genes may be deleted 75
genes may be derived 51
genes may be divided 58
genes may be helpful 46
genes may be induced 77
genes may be located 338
genes may be operating 48
genes may be present 1285
genes may be related 151
genes may be studied 43
genes may be subject 92
genes that it carries 102
genes that we inherit 111
genes with an average 104
genes with the greatest 57
genes with the highest 172
genes with the largest 92
genial man of letters 67
genial than at present 99
genial that the friction 44
genre and the concept 45
genre and the culture 54
genre and the history 63
genre and the language 105
genre and the subject 56
genre are the following 43
genre can be defined 371
genre can be divided 61
genre for the purpose 48
genre may be defined 147
genre that is defined 90
genre that is popular 46
genre was in decline 47
genre with the greatest 48
genus all the species 114
genus and in species 72
genus and of species 84
genus and the following 207
genus and the preceding 107
genus and the species 2253
genus are as follows 296
genus are at present 96
genus are in general 48
genus are so closely 46
genus are the following 143
genus are the largest 59
genus can be defined 42
genus can be divided 322
genus does the species 81
genus for the present 152
genus for the species 1509
genus has the following 61
genus has the general 58
genus may be applied 45
genus may be defined 121
genus may be divided 1054
genus may be peculiar 84
genus new to science 101
genus with the european 40
genus with the following 258
genus with the greatest 42
genus with the largest 61
genus with the species 141
germs and the diseases 45
germs and the doctors 45
germs and to prevent 54
germs can be carried 131
germs can be removed 48
germs may be brought 66
germs may be carried 1326
germs may be derived 42
germs may be present 627
germs that it carries 100
getting all the animals 81
getting all the answers 252
getting all the benefit 225
getting all the calcium 65
getting all the comfort 41
getting all the details 710
getting all the foreign 52
getting all the goodies 78
getting all the letters 85
getting all the luggage 56
getting all the material 179
getting all the medical 80
getting all the members 198
getting all the numbers 60
getting all the parties 145
getting all the players 76
getting all the pleasure 223
getting all the profits 107
getting all the protein 62
getting all the records 89
getting all the reports 43
getting all the results 49
getting all the revenue 40
getting all the rewards 42
getting all the service 59
getting all the support 125
getting all the sympathy 53
getting all the traffic 61
getting all the workers 52
getting beat up because 63
getting cut to ribbons 44
getting fed up because 120
getting for my birthday 48
getting her in trouble 388
getting her to believe 141
getting her to confess 93
getting her to consent 60
getting her to explain 48
getting her to express 53
getting her to himself 90
getting her to promise 115
getting her to respond 47
getting her to swallow 96
getting him by himself 73
getting him in trouble 699
getting him the position 40
getting him to abandon 61
getting him to america 60
getting him to approve 40
getting him to believe 332
getting him to confess 190
getting him to conform 44
getting him to consent 120
getting him to discuss 64
getting him to explain 220
getting him to express 82
getting him to imagine 43
getting him to imitate 43
getting him to perform 118
getting him to present 41
getting him to produce 43
getting him to promise 213
getting him to propose 55
getting him to respond 151
getting him to swallow 155
getting him to testify 52
getting him to withdraw 85
getting hit by lightning 631
getting hit by pitched 41
getting hit by pitches 92
getting hit the hardest 46
getting near the bereaved 60
getting near the emerald 90
getting near the village 109
getting off by himself 68
getting off my subject 46
getting off of welfare 89
getting off on tangents 56
getting off so lightly 227
getting off the bicycle 58
getting off the freeway 232
getting off the glacier 108
getting off the highway 200
getting off the machine 67
getting off the marshes 99
getting off the ottoman 62
getting off the shuttle 45
getting off the streets 272
getting off the subject 4780
getting off the tractor 76
getting off the trestle 51
getting off the trolley 236
getting off the vehicle 54
getting off the welfare 57
getting off the wounded 135
getting out as quickly 236
getting out of abusive 56
getting out of america 71
getting out of anybody 66
getting out of awkward 90
getting out of balance 1601
getting out of bondage 45
getting out of bunkers 86
getting out of certain 67
getting out of chicago 88
getting out of classes 45
getting out of college 1454
getting out of control 48752
getting out of detroit 43
getting out of everything 99
getting out of germany 542
getting out of harmony 110
getting out of harness 104
getting out of herself 92
getting out of himself 328
getting out of history 44
getting out of ireland 148
getting out of lebanon 44
getting out of marriage 105
getting out of oneself 408
getting out of position 332
getting out of poverty 656
getting out of scrapes 455
getting out of service 107
getting out of slavery 171
getting out of sympathy 45
getting out of trouble 1603
getting out of uniform 341
getting out of vietnam 1914
getting out the glasses 40
getting out the largest 47
getting out the material 82
getting out the maximum 118
getting out the message 362
getting out the nervous 60
getting out the payroll 46
getting out the product 459
getting out the rubbish 53
getting out the timbers 62
getting out the wounded 118
getting out to inspect 45
getting out to stretch 88
getting rid of alcohol 66
getting rid of allende 52
getting rid of ancient 56
getting rid of animals 43
getting rid of anxiety 97
getting rid of anybody 107
getting rid of awkward 69
getting rid of bacteria 132
getting rid of british 439
getting rid of capital 49
getting rid of certain 981
getting rid of charles 78
getting rid of clutter 297
getting rid of colonial 63
getting rid of control 40
getting rid of corrupt 139
getting rid of deadwood 189
getting rid of defects 40
getting rid of desires 75
getting rid of diseased 41
getting rid of diseases 65
getting rid of enemies 189
getting rid of european 40
getting rid of everything 2440
getting rid of faithful 44
getting rid of fatigue 134
getting rid of foreign 485
getting rid of garbage 361
getting rid of general 166
getting rid of harmful 127
getting rid of herself 43
getting rid of himself 128
getting rid of hostile 53
getting rid of illness 93
getting rid of inferior 50
getting rid of insects 144
getting rid of johnson 48
getting rid of material 263
getting rid of members 69
getting rid of millions 40
getting rid of miracle 58
getting rid of napoleon 140
getting rid of national 119
getting rid of noriega 73
getting rid of objects 54
getting rid of oneself 122
getting rid of painful 57
getting rid of persons 130
getting rid of pimples 49
getting rid of poisons 59
getting rid of poverty 422
getting rid of present 129
getting rid of previous 44
getting rid of priests 45
getting rid of primary 171
getting rid of private 92
getting rid of problem 66
getting rid of religion 265
getting rid of richard 53
getting rid of rubbish 260
getting rid of several 156
getting rid of slavery 869
getting rid of spanish 45
getting rid of stanton 44
getting rid of suffering 287
getting rid of surface 63
getting rid of surplus 1760
getting rid of tangible 63
getting rid of tariffs 44
getting rid of teachers 68
getting rid of tenants 92
getting rid of tensions 85
getting rid of thoughts 64
getting rid of trouble 134
getting rid of unhealthy 56
getting rid of useless 315
getting rid of violence 62
getting rid of workers 145
getting ten or fifteen 81
getting them in position 102
getting them in smaller 52
getting them in trouble 303
getting them to abandon 136
getting them to achieve 43
getting them to acquire 47
getting them to advance 56
getting them to approve 72
getting them to believe 634
getting them to combine 51
getting them to compete 45
getting them to confess 81
getting them to conform 84
getting them to consent 78
getting them to declare 61
getting them to deliver 49
getting them to develop 120
getting them to discuss 164
getting them to display 45
getting them to endorse 41
getting them to examine 74
getting them to exchange 98
getting them to explain 107
getting them to explore 65
getting them to express 195
getting them to function 207
getting them to imagine 76
getting them to improve 41
getting them to observe 56
getting them to operate 58
getting them to perform 418
getting them to prepare 42
getting them to produce 182
getting them to promise 121
getting them to provide 132
getting them to publish 57
getting them to question 51
getting them to reflect 105
getting them to respect 97
getting them to respond 296
getting them to support 144
getting them to swallow 63
getting them to testify 54
getting them to withdraw 84
getting them up enabled 55
getting this thing settled 46
getting this thing started 51
getting this thing together 46
getting wet or chilled 64
getting with the program 1153
getting you in trouble 540
getting you the results 106
getting you to believe 153
ghost and be carried 42
ghost and the dropped 50
ghost and the machine 75
ghost had the loudest 73
giants and the dragons 74
giants and the fairies 46
giants and the pigmies 53
giants and the pygmies 51
giants for the mastery 54
giddy with the delight 66
giddy with the freedom 62
giddy with the pleasure 70
giddy with the popular 42
giddy with the promise 50
giddy with the success 55
gifts and the ability 106
gifts and the blessings 71
gifts and the display 64
gifts and the exchange 44
gifts and the general 47
gifts and the greatest 55
gifts and the highest 96
gifts and the marital 54
gifts and the message 41
gifts and the payment 51
gifts and the position 57
gifts and the promise 179
gifts and the remains 79
gifts and the talents 78
gifts and the taxable 89
gifts and the tribute 67
gifts and the unified 96
gifts and the virtues 113
gifts and to develop 65
gifts and to provide 46
gifts and to receive 124
gifts are as follows 85
gifts are on display 62
gifts are the highest 56
gifts can be brought 45
gifts can be misused 52
gifts can be offered 64
gifts did he possess 45
gifts for my birthday 73
gifts for my brothers 43
gifts for my friends 218
gifts for my parents 102
gifts for my sisters 42
gifts for the benefit 3658
gifts for the birthday 64
gifts for the british 43
gifts for the chinese 189
gifts for the college 178
gifts for the current 259
gifts for the deceased 280
gifts for the elderly 48
gifts for the emperor 1157
gifts for the erection 100
gifts for the friends 74
gifts for the general 199
gifts for the goddess 126
gifts for the highest 45
gifts for the holiday 74
gifts for the journey 111
gifts for the kitchen 56
gifts for the library 122
gifts for the marriage 49
gifts for the members 113
gifts for the natives 214
gifts for the newborn 141
gifts for the occasion 158
gifts for the parents 79
gifts for the position 42
gifts for the preceding 69
gifts for the present 205
gifts for the priests 229
gifts for the purpose 777
gifts for the service 280
gifts for the spirits 83
gifts for the support 366
gifts for the teachers 48
gifts for the welfare 205
gifts for the wounded 107
gifts may be brought 59
gifts may be divided 53
gifts may be offered 130
gifts may be subject 46
gifts that he bestows 125
gifts that he brought 89
gifts that he himself 59
gifts that he offered 55
gifts that the fairies 45
gifts that the goddess 125
gifts that we possess 59
gifts that we receive 185
gifts was an ability 50
gifts was my greatest 47
gifts was the ability 275
gifts with the greatest 90
gifts with the natives 48
gills are the primary 68
gills for the purpose 86
gills may be present 145
girls and an elderly 79
girls and an increase 48
girls and in general 48
girls and is usually 107
girls and my husband 75
girls and the average 92
girls and the college 113
girls and the culture 603
girls and the drivers 49
girls and the elderly 97
girls and the faculty 50
girls and the fellows 51
girls and the foreign 64
girls and the general 144
girls and the increasing 42
girls and the married 311
girls and the parents 165
girls and the remaining 63
girls and the resulting 40
girls and the sailors 48
girls and the schooling 45
girls and the servant 42
girls and the sisters 46
girls and the smaller 121
girls and the teachers 331
girls and the youngest 161
girls and to develop 59
girls and to improve 47
girls and to increase 55
girls and to prepare 51
girls and to promote 48
girls and to provide 110
girls are as capable 60
girls are as follows 194
girls are at liberty 85
girls are at present 139
girls are in advance 61
girls are in college 85
girls are in general 332
girls are in service 59
girls are in trouble 109
girls are my friends 73
girls are on average 159
girls are so excited 53
girls are so foolish 144
girls are the fairest 51
girls are the following 41
girls are the greatest 58
girls are the primary 58
girls are the victims 192
girls are to develop 65
girls are to receive 137
girls can be brought 77
girls can be content 49
girls can be equally 95
girls can be friends 60
girls can be married 75
girls can be together 53
girls can be trained 144
girls can be trusted 49
girls can do everything 44
girls die in infancy 58
girls for the benefit 105
girls for the brothels 42
girls for the duration 56
girls for the following 88
girls for the marriage 72
girls for the occasion 49
girls for the pleasure 160
girls for the present 40
girls for the purpose 941
girls for the service 59
girls for the weekend 94
girls get in trouble 80
girls get the message 130
girls going to college 401
girls going to schools 107
girls going to service 44
girls got in trouble 44
girls got the giggles 69
girls got the message 45
girls had an average 244
girls had no problem 41
girls had no trouble 90
girls had the courage 69
girls had the greatest 49
girls had the highest 176
girls had the pleasure 255
girls had to contend 44
girls had to content 47
girls had to perform 103
girls had to prepare 93
girls had to undergo 92
girls had to whisper 101
girls how to perform 54
girls how to prepare 91
girls may be allowed 177
girls may be brought 126
girls may be equally 41
girls may be exposed 60
girls may be married 107
girls may be related 123
girls may be tempted 72
girls may be trained 121
girls not be allowed 59
girls off the streets 551
girls out of college 58
girls out of schools 44
girls out of trouble 153
girls sat in silence 226
girls sat on benches 70
girls ten to fifteen 59
girls was as follows 63
girls was the subject 40
girls was to prepare 56
girls who do everything 40
girls with an average 448
girls with no history 48
girls with no previous 53
girls with no raiment 99
girls with the ability 58
girls with the buckled 71
girls with the following 101
girls with the greatest 79
girls with the highest 305
girls with the library 52
girls with the purpose 53
given act of behavior 67
given act of congress 68
given act of violence 168
given act or decision 88
given act or omission 388
given age or country 104
given age or culture 43
given aid or comfort 18468
given aid to persons 53
given all my fortune 62
given all my leisure 60
given all of herself 193
given all of himself 173
given all the answers 248
given all the benefit 40
given all the blessings 42
given all the chances 119
given all the choices 62
given all the comfort 41
given all the command 158
given all the competing 48
given all the correct 46
given all the country 130
given all the current 48
given all the demands 73
given all the details 921
given all the factors 337
given all the factual 47
given all the figures 67
given all the freedom 482
given all the letters 82
given all the liberty 63
given all the material 495
given all the medical 69
given all the members 53
given all the official 40
given all the outward 44
given all the preceding 46
given all the previous 116
given all the profits 61
given all the remaining 227
given all the research 91
given all the respect 116
given all the results 59
given all the support 450
given all the trappings 87
given all the trouble 204
given all the virtues 121
given and an attempt 220
given and an example 95
given and an outline 47
given and be thankful 43
given and in addition 137
given and in respect 107
given and is assumed 50
given and is repeated 60
given and is usually 191
given and it becomes 50
given and no attempt 150
given and the ability 71
given and the absence 53
given and the accused 63
given and the amounts 84
given and the animals 74
given and the answers 61
given and the assault 57
given and the average 206
given and the balance 72
given and the behavior 74
given and the british 43
given and the classes 41
given and the company 107
given and the concept 173
given and the consent 44
given and the content 120
given and the control 91
given and the correct 82
given and the country 127
given and the criteria 41
given and the current 269
given and the decision 120
given and the default 44
given and the derived 49
given and the desired 242
given and the details 84
given and the diameter 41
given and the duration 245
given and the effects 319
given and the element 52
given and the equation 49
given and the example 41
given and the factors 45
given and the figures 61
given and the following 638
given and the function 98
given and the general 613
given and the greatest 45
given and the highest 40
given and the increase 97
given and the infusion 65
given and the language 66
given and the letters 40
given and the location 94
given and the machine 89
given and the material 57
given and the maximum 250
given and the measures 63
given and the members 64
given and the message 43
given and the minimum 113
given and the motives 64
given and the numbers 103
given and the occasion 59
given and the opinions 57
given and the outcome 64
given and the overall 56
given and the parents 95
given and the parties 107
given and the patient 5008
given and the payment 229
given and the persons 55
given and the position 155
given and the present 325
given and the problem 445
given and the process 202
given and the product 110
given and the program 260
given and the project 57
given and the promise 57
given and the purpose 146
given and the quality 92
given and the question 822
given and the relation 198
given and the remaining 125
given and the reports 42
given and the research 51
given and the resulting 370
given and the results 1081
given and the service 67
given and the solution 134
given and the sources 46
given and the stomach 154
given and the student 441
given and the subject 1065
given and the surface 64
given and the unknown 242
given and the witness 41
given and to attempt 45
given and to provide 91
given and we started 59
given area in relation 70
given area is covered 40
given area is divided 81
given area is largely 64
given area is limited 357
given area is measured 53
given area is related 49
given area is subject 49
given area is usually 155
given are an average 236
given area of behavior 119
given area of concern 119
given area of contact 91
given area of content 45
given area of country 132
given area of culture 42
given area of endeavor 179
given area of habitat 79
given area of inquiry 244
given area of material 100
given area of pasture 60
given area of research 675
given area of science 181
given area of service 47
given area of silicon 285
given area of subject 75
given area of surface 342
given area or country 180
given area or habitat 91
given area or subject 95
given are as follows 1528
given area to produce 127
given area to provide 87
given area to support 180
given are in general 102
given are in millions 83
given are of extreme 293
given are the amounts 45
given are the average 1930
given are the correct 118
given are the earliest 60
given are the following 1122
given are the heights 40
given are the highest 95
given are the maximum 562
given are the minimum 422
given are the numbers 120
given are the official 49
given are the outcome 58
given are the percent 47
given are the results 257
given art or science 58
given beam of radiation 132
given being as follows 43
given being the average 105
given being the invasion 174
given bit of behavior 428
given bit of content 50
given bit of material 46
given both in chinese 47
given both the current 61
given both the example 65
given both the freedom 60
given both the general 44
given both the history 44
given both the increasing 40
given both the limited 95
given both to himself 58
given both to national 56
given both to schools 281
given but an outline 56
given but is socially 110
given but the following 245
given but the general 45
given but the patient 179
given but the perusal 44
given but the results 63
given can be adapted 101
given can be applied 367
given can be assumed 182
given can be brought 44
given can be carried 79
given can be derived 57
given can be divided 55
given can be measured 43
given can be reduced 132
given can be written 88
given day in america 121
given day in january 169
given day is usually 45
given day to provide 129
given does no justice 45
given each of several 64
given end or purpose 85
given far in advance 83
given for an account 59
given for an advance 421
given for an annuity 80
given for an article 160
given for an assault 110
given for an assumed 93
given for an attempt 89
given for an average 672
given for an element 165
given for an eternal 73
given for an example 197
given for an illegal 892
given for an immoral 67
given for an increase 173
given for an officer 63
given for an usurious 135
given for my benefit 83
given for my birthday 80
given for no purpose 75
given for or against 1116
given for or charged 89
given for the ability 119
given for the absence 917
given for the account 77
given for the accused 96
given for the actives 74
given for the addition 248
given for the adoption 785
given for the advance 1230
given for the adverse 57
given for the alleged 628
given for the amounts 172
given for the ancient 41
given for the animals 66
given for the annuity 97
given for the answers 131
given for the arrests 76
given for the arrival 335
given for the article 169
given for the assault 591
given for the assumed 42
given for the attacks 41
given for the attempt 83
given for the average 1242
given for the baggage 48
given for the balance 2479
given for the beginning 1770
given for the behavior 245
given for the benefit 21354
given for the biggest 64
given for the bishops 45
given for the brigade 59
given for the british 1006
given for the canadian 56
given for the capital 165
given for the captain 42
given for the capture 273
given for the caravan 50
given for the careful 79
given for the carriage 109
given for the catholic 52
given for the cavalry 120
given for the central 284
given for the chapter 118
given for the charges 50
given for the charter 90
given for the chinese 255
given for the choices 113
given for the chronic 48
given for the circuit 169
given for the closest 43
given for the closure 142
given for the coinage 44
given for the college 295
given for the columns 51
given for the comfort 166
given for the command 153
given for the company 455
given for the complex 167
given for the concept 123
given for the conduct 686
given for the contact 62
given for the content 264
given for the control 585
given for the correct 543
given for the council 52
given for the country 294
given for the courage 87
given for the courses 95
given for the criteria 41
given for the culture 82
given for the current 1305
given for the curtain 48
given for the damages 55
given for the deceased 62
given for the decision 2605
given for the decline 1043
given for the declining 65
given for the decrease 264
given for the defense 200
given for the delayed 92
given for the deletion 46
given for the density 138
given for the departing 50
given for the deposit 139
given for the desired 180
given for the deviation 68
given for the diagonal 100
given for the diameter 263
given for the differing 40
given for the display 272
given for the division 251
given for the divorce 138
given for the duration 524
given for the dynamic 58
given for the earliest 136
given for the economy 65
given for the effects 251
given for the efforts 57
given for the elastic 112
given for the election 404
given for the element 54
given for the emission 100
given for the emperor 161
given for the entries 42
given for the entropy 51
given for the equation 76
given for the erection 2852
given for the especial 40
given for the european 201
given for the example 262
given for the exchange 326
given for the exertion 71
given for the expense 45
given for the exports 48
given for the express 1218
given for the extreme 141
given for the faculty 49
given for the failure 2888
given for the faithful 600
given for the fastest 57
given for the federal 137
given for the fifteen 40
given for the figures 100
given for the following 6522
given for the foregoing 160
given for the foreign 257
given for the formula 77
given for the forward 180
given for the fraction 42
given for the freedom 185
given for the freight 63
given for the friction 43
given for the fullest 45
given for the function 178
given for the funeral 213
given for the general 4110
given for the gradual 206
given for the greatest 288
given for the harvest 58
given for the headache 42
given for the heaviest 50
given for the highest 492
given for the history 57
given for the husband 109
given for the illness 95
given for the imports 43
given for the incomes 47
given for the increase 945
given for the increasing 431
given for the inferior 49
given for the instant 216
given for the interior 55
given for the invasion 370
given for the journey 429
given for the kinetic 87
given for the language 224
given for the largest 328
given for the launching 42
given for the letters 77
given for the liberty 48
given for the library 74
given for the limited 208
given for the location 303
given for the logical 52
given for the machine 191
given for the marriage 390
given for the material 463
given for the maximum 1034
given for the measured 83
given for the measures 92
given for the medical 87
given for the members 403
given for the meridian 91
given for the mexican 45
given for the mineral 49
given for the minimal 44
given for the minimum 452
given for the mixture 71
given for the moments 59
given for the national 491
given for the natural 204
given for the neglect 183
given for the network 70
given for the neutral 66
given for the nominal 79
given for the northern 220
given for the numbers 297
given for the objects 69
given for the occasion 409
given for the official 235
given for the omission 1246
given for the optimal 135
given for the optimum 233
given for the origins 82
given for the outbreak 119
given for the outcome 54
given for the outside 90
given for the overall 218
given for the pacific 153
given for the parents 183
given for the parties 121
given for the passage 437
given for the patient 932
given for the pattern 94
given for the paucity 87
given for the payment 4226
given for the peculiar 92
given for the penalty 65
given for the perfect 65
given for the periodic 41
given for the persons 83
given for the petition 45
given for the picture 83
given for the planned 115
given for the players 43
given for the pleasure 207
given for the pledges 124
given for the plucked 129
given for the poisson 40
