gaily a song then 89
girls i did not 831
girls i had had 43
girls i had met 514
girls i had not 109
girls i had read 78
girls i hung out 74
girls i was going 109
girls i was not 63
girls i was with 236
given a bad deal 213
given a bad rap 903
given a bag and 45
given a bag with 99
given a bath and 1211
given a bath with 253
given a bed and 389
given a bed bath 92
given a bed for 206
given a bed with 122
given a big hug 57
given a big job 119
given a big meal 86
given a bit too 51
given a bob for 42
given a bow and 345
given a box and 85
given a box that 49
given a box with 171
given a boy for 425
given a bum rap 551
given a cap and 81
given a car and 322
given a car for 101
given a car with 70
given a cot and 44
given a cow and 171
given a cue for 51
given a cue that 60
given a cup and 127
given a cup with 40
given a day and 162
given a day for 73
given a day off 2694
given a dead man 156
given a dog for 64
given a dry and 65
given a dry run 104
given a dying man 40
given a far too 69
given a fee for 126
given a few key 50
given a few men 54
given a few new 61
given a few old 42
given a few things 74
given a fig for 269
given a gun and 646
given a gun for 52
given a gun with 46
given a hat and 76
given a head and 62
given a hot bath 629
given a hot cup 74
given a hot meal 1106
given a hug and 52
given a hut and 78
given a job and 657
given a job for 234
given a job that 1340
given a job they 45
given a job with 759
given a key and 431
given a key for 145
given a key that 214
given a key with 53
given a law and 295
given a law for 51
given a law that 57
given a lead and 147
given a leg and 57
given a long and 1229
given a long lead 55
given a long run 79
given a lot and 124
given a lot for 596
given a lot not 62
given a low and 68
given a low fat 51
given a man and 98
given a man fit 175
given a man for 121
given a man his 66
given a man that 162
given a man this 46
given a man two 159
given a man who 407
given a man with 137
given a map and 364
given a map that 165
given a map with 173
given a mat and 45
given a meal and 557
given a meal that 108
given a meal with 65
given a neat and 56
given a new aim 45
given a new air 43
given a new and 6585
given a new area 78
given a new being 44
given a new bias 55
given a new bow 43
given a new but 58
given a new car 273
given a new deal 147
given a new hat 41
given a new head 144
given a new idea 216
given a new job 886
given a new joy 55
given a new key 42
given a new law 96
given a new lead 165
given a new one 1800
given a new red 41
given a new set 2734
given a new song 64
given a new top 40
given a new toy 383
given a new two 109
given a new use 443
given a new way 244
given a new year 185
given a nod and 45
given a not too 83
given a one day 63
given a one year 287
given a pad and 99
given a pay cut 43
given a pen and 310
given a pin and 40
given a raw deal 1311
given a raw egg 70
given a real and 253
given a real job 122
given a real try 90
given a red and 86
given a red hat 65
given a rod and 46
given a run for 280
given a seal and 55
given a seat and 549
given a seat for 77
given a seat near 226
given a seat with 159
given a set and 72
given a set for 47
given a son and 197
given a son for 45
given a song and 46
given a son who 79
given a sum for 47
given a tag with 65
given a ten day 96
given a ten per 65
given a ten year 133
given a tin cup 64
given a tip for 86
given a tip that 312
given a too easy 148
given a top job 53
given a toy and 48
given a toy car 48
given a toy that 46
given a tub bath 187
given a two day 42
given a two year 378
given a wan and 208
given a way out 973
given a weak and 71
given a year ago 621
given a year and 320
given a year for 79
given a year off 257
given i can not 333
given i did not 148
given t one can 94
gives a boy his 50
gives a cry and 255
gives a cue for 88
gives a dead man 290
gives a dying man 51
gives a far too 111
gives a few men 63
gives a fig for 133
gives a gay and 51
gives a hang for 53
gives a its long 69
gives a key for 121
gives a key that 45
gives a law for 64
gives a lead and 46
gives a lead for 47
gives a leap and 70
gives a long and 2929
gives a long but 86
gives a lot and 44
gives a low and 60
gives a man all 244
gives a man and 104
gives a man any 73
gives a man her 56
gives a man his 830
gives a man new 136
gives a man not 167
gives a man one 95
gives a man real 178
gives a man that 372
gives a man this 43
gives a man too 51
gives a man two 71
gives a man who 230
gives a man with 43
gives a map and 63
gives a map with 55
gives a mean age 99
gives a mean and 44
gives a mean for 62
gives a near and 40
gives a neat and 232
gives a net area 81
gives a new and 2883
gives a new bias 48
gives a new idea 147
gives a new joy 44
gives a new law 86
gives a new one 146
gives a new set 327
gives a new way 243
gives a new year 44
gives a nod and 89
gives a not too 76
gives a peak with 44
gives a poem its 82
gives a real and 230
gives a real idea 42
gives a red and 69
gives a red dye 215
gives a red hue 44
gives a red tinge 70
gives a red with 51
gives a sad and 98
gives a sad but 46
gives a song she 49
gives a sum that 129
gives a way for 98
gives a way out 83
gives a weak and 45
glare i saw that 70
glass a day for 70
glass a man may 63
glass i can not 214
glass i can see 365
glass i did not 100
glass i saw her 76
glass i saw him 90
glass i saw that 270
glass i saw two 47
glass i see that 191
glide a long way 153
gloom i can see 231
gloom i saw that 125
glory a man has 155
glory i can not 105
glory i did not 59
glory i had with 978
glory i had won 60
goals i had for 106
goals i had set 634
goals i set for 877
goals i set out 88
goods a bit for 60
goods a man can 84
goods a man has 63
goods a year and 244
goods a year for 51
goods i can not 151
goods i had got 320
goods i had with 64
goods i thee and 80
gored a man and 56
gores a man and 161
gorge a few with 42
grabs a gun and 228
grabs a pen and 121
grace a man can 145
grace a man may 121
grace i can not 637
grace i can say 89
grace i did not 145
grace i had not 74
grace i was not 113
grade a year and 53
grade i did not 352
grade i had this 45
grade i was going 63
grade i was not 93
grain a day and 139
grain a day for 240
grain a day with 45
grain a year and 196
grain a year for 152
grain a year per 43
grain i did say 68
grams a day and 697
grams a day are 210
grams a day can 142
grams a day for 1782
grams a day has 40
grams a day may 218
grams a day per 221
grams a day was 45
grams a day with 104
grand a day and 47
grand a year and 545
grand a year for 434
grant a day for 47
grant a dying man 58
grant a long and 178
grant a man his 157
grant a new and 129
grant a new one 702
grant a one year 40
grant a sum for 105
grant a sum not 227
grant i did not 46
grant i die not 44
grant i may die 166
grant i may get 52
grant i may not 1248
grant i may see 380
grant i may use 44
grant i may yet 207
grant i was not 119
graph g and any 113
graph g and its 408
graph g and let 128
graph g and two 61
graph g can not 227
graph g does not 221
graph g that has 77
graph g with two 69
grasp a man and 40
grasp a new and 208
grasp a new idea 1256
grasp a pen and 56
grasp a toy that 84
grasp i can not 46
grass a long way 72
grass i can not 80
grass i hear him 220
grass i see that 72
grave a man who 45
grave a poet for 366
grave a sin that 134
grave a son who 215
grave a year and 41
grave i can not 300
grave i can say 360
grave i did not 288
grave i had dug 132
grave i had not 48
graze a cow and 76
graze a few head 72
grazing a few head 58
green i can not 169
green i did not 132
greet a man who 547
greet a man with 76
greet a new day 676
greet a new year 57
grief i can not 473
grief i did not 235
grief i had not 62
grief i hear that 115
grief i was going 54
group a and all 119
group a and are 43
group a and for 135
group a and its 163
group a and non 95
group a and one 429
group a and six 77
group a and that 63
group a and two 243
group a are not 68
group a but not 165
group a can not 182
group a did not 273
group a does not 178
group a long way 56
group a man and 87
group a man had 43
group a man was 47
group a new and 56
group a than for 88
group a was not 124
group a who had 46
group a year ago 188
group b and one 120
group b and that 42
group b are not 138
group b but not 93
group b can not 202
group b did not 144
group b does not 245
group b was not 50
group c and one 100
group c are not 86
group c did not 58
group g and any 93
group g and its 246
group g and let 285
group g can not 123
group g does not 58
group i and iii 471
group i and one 143
group i and two 47
group i are not 66
group i can not 172
group i did not 815
group i had had 43
group i had met 100
group i had not 126
group i hung out 59
group i met with 209
group i ran with 49
group i was going 67
group i was not 223
group i was one 105
group i was with 2246
group o and non 63
group o are not 65
group o can not 156
growing a big boy 57
growing a bit too 154
growing a long way 50
growing a new and 45
growing a new arm 63
growing a new head 235
growing a new leg 43
growing a new one 815
growing a new set 267
grown a big boy 131
grown a bit and 161
grown a bit too 421
grown a long way 154
grown a lot and 314
grown a lot this 130
grown a man and 65
grown a new and 45
grown a new head 85
grown a new one 242
grown a new set 157
grown a wee bit 88
grows a long way 51
grows a new and 52
grows a new head 194
grows a new leg 42
grows a new one 1192
grows a new set 204
growth a year and 43
growth a year for 53
growth i can not 55
guard a bit and 116
guard a man who 137
guard i can not 42
guard i did not 247
guess a few things 91
guess a lot has 49
guess a man can 169
guess a man has 115
guess a man that 98
guess a man who 182
guess a wee bit 120
guess i ate too 235
guess i bit off 101
guess i can add 57
guess i can ask 166
guess i can bear 97
guess i can bring 58
guess i can buy 157
guess i can deal 80
guess i can fit 70
guess i can fix 661
guess i can get 3661
guess i can git 49
guess i can hang 71
guess i can let 320
guess i can not 24100
guess i can now 173
guess i can pay 68
guess i can put 968
guess i can read 79
guess i can run 271
guess i can say 1726
guess i can see 3800
guess i can sit 114
guess i can sum 87
guess i can swing 45
guess i can too 159
guess i can try 892
guess i can use 495
guess i can wear 50
guess i did all 415
guess i did for 47
guess i did get 743
guess i did hear 79
guess i did mean 47
guess i did not 51706
guess i did say 450
guess i did see 189
guess i did that 335
guess i did too 284
guess i get that 186
guess i get too 42
guess i got all 89
guess i got her 53
guess i got him 59
guess i got mad 81
guess i got off 343
guess i got one 54
guess i got out 165
guess i got that 572
guess i got them 59
guess i got this 76
guess i got too 727
guess i got you 259
guess i had all 81
guess i had for 42
guess i had had 186
guess i had not 5469
guess i had one 214
guess i had read 42
guess i had that 712
guess i had this 145
guess i had too 342
guess i had two 43
guess i had you 114
guess i hear them 44
guess i hit him 93
guess i kin git 43
guess i let her 108
guess i let him 203
guess i let them 55
guess i let you 60
guess i may say 81
guess i mean that 492
guess i owe her 96
guess i owe him 501
guess i owe that 102
guess i owe them 44
guess i owe you 6019
guess i ran out 53
guess i saw her 57
guess i saw him 274
guess i saw that 148
guess i saw you 102
guess i say that 42
guess i see her 55
guess i see him 93
guess i see that 231
guess i see them 87
guess i see this 42
guess i see why 108
guess i see you 49
guess i was all 276
guess i was bad 45
guess i was being 1281
guess i was doing 640
guess i was for 46
guess i was going 1232
guess i was her 53
guess i was his 247
guess i was lying 93
guess i was mad 178
guess i was not 21284
guess i was off 129
guess i was one 941
guess i was out 606
guess i was six 82
guess i was ten 61
guess i was that 129
guess i was too 6488
guess i was using 64
guess i was with 55
guess l can not 141
guess l did not 354
guess l was not 123
guest a man who 82
guest i can not 126
guest i did not 97
guest i had not 52
guest i may not 73
guest i was for 168
guide a man who 324
guide a man with 49
guide i can not 127
guide i did not 46
guilt a man has 62
guilt i can not 138
guilt i did not 81
guilt i had not 65
guinea a day and 251
guinea a day for 415
guinea a head for 312
guinea a head per 77
guinea a leap and 40
guinea a year and 73
guinea a year each 66
guinea a year for 290
