gabled roof and spire 49
golden eggs but never 41
golden ewer and basin 113
golden foot was about 66
golden gate now opens 43
golden gate that opens 66
golden gate was thrown 58
golden hair and amber 44
golden hair and azure 98
golden hair and black 173
golden hair and brown 236
golden hair and burning 187
golden hair and gleaming 42
golden hair and glowing 121
golden hair and green 182
golden hair and hazel 55
golden hair and large 306
golden hair and light 195
golden hair and round 50
golden hair and ruddy 48
golden hair and shining 78
golden hair and smiling 51
golden hair and smooth 40
golden hair and snowy 159
golden hair and sunny 42
golden hair and sweet 93
golden hair and violet 100
golden hair and white 231
golden hair cut short 49
golden hair had faded 58
golden hair had grown 64
golden hair hung loose 135
golden hair that shone 41
golden hair that waved 51
golden hair that would 66
golden hair was blown 53
golden hair was bound 85
golden hair was drawn 143
golden hair was flowing 61
golden hair was loose 143
golden hair was piled 96
golden hair was shining 84
golden hair was spread 94
golden hair was still 73
golden hair was swept 106
golden hair with which 57
golden hilt and steel 46
golden keys with which 50
golden lads and girls 543
golden lamp was burning 55
golden lamp was getting 66
golden link that binds 116
golden link that bound 61
golden moon had risen 41
golden past that never 71
golden robe and crown 90
golden rule for every 74
golden rule for women 41
golden rule that every 44
golden rule was never 60
golden shoes with which 68
golden skin and black 62
golden thread that binds 109
golden thread that bound 374
golden thread that links 159
golden vale she shall 42
golden vine was found 121
golden wand with which 67
golden when his fingers 137
goodly size with lawns 44
goodly tree can never 96
gopher hole and broke 52
gorged till she could 60
gorges deep and black 107
gospel among his people 193
gospel among this people 94
gospel during this period 45
gospel from that which 140
gospel says that jesus 143
gospel songs and hymns 442
gossip like old women 47
gossip more than women 45
gotten along all right 743
gotten along with people 70
gotten angry too often 42
gotten away all right 42
gotten away with anything 273
gotten away with breaking 127
gotten away with calling 70
gotten away with killing 131
gotten away with playing 43
gotten away with stealing 59
gotten clean and sober 46
gotten down and dirty 75
gotten from her father 316
gotten from her mother 508
gotten from his father 565
gotten from his mother 402
gotten from one place 107
gotten good and drunk 72
gotten home all right 248
gotten home and found 89
gotten home that night 172
gotten into all kinds 86
gotten into all sorts 58
gotten into few hands 77
gotten into her blood 110
gotten into her hands 179
gotten into her house 94
gotten into her mother 84
gotten into him today 93
gotten into his blood 746
gotten into his bones 55
gotten into his brain 61
gotten into his hands 351
gotten into his house 175
gotten into his mother 45
gotten into his power 59
gotten into his share 55
gotten into his truck 72
gotten into hot water 190
gotten into our blood 53
gotten into our house 56
gotten into that child 45
gotten into that fight 48
gotten into that habit 46
gotten into this habit 63
gotten into this place 40
gotten into this state 59
gotten into this whole 50
gotten into you today 486
gotten lost and could 53
gotten only two hours 51
gotten over her crush 83
gotten over her feeling 58
gotten over her first 174
gotten over her grief 62
gotten over her shock 77
gotten over his father 45
gotten over his first 183
gotten over his shock 63
gotten over that feeling 100
gotten over that first 53
gotten past that point 60
gotten past that stage 58
gotten seats near about 44
gotten sick and could 55
gotten sick and tired 452
gotten some bad press 78
gotten such ill names 121
gotten time and place 41
gotten upon that coast 83
gotten wealth and power 163
gotten what she asked 51
gotten what she wants 78
gotten what they asked 59
gotten what they could 49
govern nothing but downing 78
govern their own lands 70
govern their own lives 1370
govern their own local 101
govern their own nation 40
govern their own people 280
govern their own social 69
govern their own state 91
govern these two types 49
govern very few votes 40
govern when and where 45
govern your own house 49
grabbing what they could 327
graces into its focus 73
graces speak that which 79
graded into two sizes 52
grades boys and girls 118
grades during her first 50
grades during his first 75
grades during this period 49
grades five and above 53
grades five and eight 128
grades five and seven 210
grades four and above 297
grades four and eight 267
grades four and seven 124
grades over and above 97
grades three and above 244
grades three and eight 68
grades three and seven 45
grades were all right 65
grades were not given 105
grades were not quite 98
grades were too steep 83
grains during this period 86
grains from one place 47
grains from one plant 42
grains other than maize 53
grains over and above 43
grains used for human 62
grains were being grown 67
grains were not found 68
grains were too small 55
granny said his father 82
granting more than ought 50
granting their own money 1730
granting wealth and power 50
granting what was asked 147
grants during this period 516
grants from her royal 162
grants from its funds 52
grants from one level 97
grants from that crown 42
grants over and above 232
grants were being given 81
grants were not given 85
grants were not large 65
grants were set aside 46
grants were too large 59
grants were too small 83
grapes among them would 46
grapes from her fingers 50
grapes from his vines 43
grapes ripe and fully 81
grapes upon his plate 134
grapes were being grown 51
grapes were not grown 41
grapes will not ripen 152
graphs like that shown 91
graphs tell you about 106
grasping feet and hands 89
grassy areas near water 55
grassy bank and watch 114
grassy road that takes 46
grated door was within 43
grated onion and lemon 42
grated peel and juice 1036
grated rind and juice 8308
grated soon with lifting 113
grated zest and juice 1232
gratis among all sorts 281
gratis meals and clothing 40
gratis reading for people 54
gravel beds are found 127
gravel paths and under 115
gravel pits and stone 107
gravel road and drive 312
gravel road and drove 140
gravel road and headed 208
gravel road for about 385
gravel road that winds 258
gravel road that would 310
gravel road that wound 550
gravel road was built 144
gravel walk all round 104
gravel when sir james 76
graven upon our hearts 121
graver among them would 119
graver face than usual 76
graver look and voice 115
graver tone than usual 60
graves during this period 42
graves from this period 190
graves have long since 64
graves were any longer 47
graves were dug close 42
grazed upon his breast 51
grazed upon his right 44
greased bowl and allow 137
greased bowl and brush 46
greased bowl and cover 658
greater among this group 62
greater angle than forty 60
greater angle than thirty 49
greater angle than usual 65
greater book than either 58
greater bulk than would 41
greater care and labor 61
greater care and pains 65
greater care and skill 1323
greater care and study 97
greater care being taken 277
greater care than others 126
greater care than usual 776
greater care than would 132
greater care was given 82
greater care was taken 1133
greater care with which 308
greater case with which 40
greater cost and longer 40
greater cost and lower 67
greater cost per pound 74
greater cost than under 44
greater cost than would 665
greater depth and beauty 45
greater depth and breadth 2145
greater depth and focus 47
greater depth and force 174
greater depth and longer 184
greater depth and power 381
greater depth and scope 601
greater depth and wider 99
greater depth than about 524
greater depth than breadth 67
greater depth than could 208
greater depth than either 214
greater depth than fifty 61
greater depth than forty 58
greater depth than might 129
greater depth than others 282
greater depth than thirty 115
greater depth than usual 460
greater depth than where 42
greater depth than would 1087
greater during and after 62
greater during rem sleep 60
greater during that period 87
greater during this period 474
greater envy with which 54
greater even than akbar 114
greater even than david 47
greater even than moses 83
greater even than scott 49
greater even than theirs 140
greater even than usual 127
greater even than would 42
greater evil than either 140
greater evil than would 147
greater evil that would 67
greater faith and trust 265
greater fame and glory 114
greater fame and power 65
greater from this cause 78
greater fury than usual 48
greater gain per stage 44
greater gift for words 50
greater good and glory 213
greater good for others 210
greater good for which 128
greater good than could 508
greater good than either 159
greater good than seems 46
greater good than would 391
greater good than yours 184
greater good that comes 112
greater good that could 72
greater good that might 57
greater good that would 128
greater good with which 46
greater harm had taken 41
greater harm than would 171
greater harm that would 53
greater health and longer 41
greater health and social 45
greater health and vigor 57
greater heating and cooling 139
greater left than right 539
greater length and breadth 290
greater length and legal 102
greater length and power 41
greater length and scope 54
greater length than about 100
greater length than breadth 657
greater length than could 94
greater length than eight 48
greater length than either 311
greater length than forty 55
greater length than might 297
greater length than others 329
greater length than seems 49
greater length than seven 51
greater length than space 101
greater length than thirty 56
greater length than usual 766
greater length than would 823
greater life and power 53
greater load than either 91
greater loss than could 51
greater loss than would 204
greater loss that would 61
greater love and mercy 60
greater love for books 53
greater love for jesus 63
greater love for others 94
greater love than yours 50
greater mass and lower 44
greater mass for which 128
greater mass than others 68
greater meaning and value 353
greater means with which 47
greater need for action 78
greater need for adult 131
greater need for basic 48
greater need for blood 60
greater need for change 112
greater need for child 185
greater need for close 118
greater need for extra 43
greater need for funds 96
greater need for group 50
greater need for haste 48
greater need for housing 73
greater need for human 110
greater need for labor 166
greater need for large 88
greater need for learning 77
greater need for legal 207
greater need for local 94
greater need for money 766
greater need for nursing 98
greater need for order 82
greater need for people 235
greater need for power 168
greater need for quick 56
greater need for rapid 68
greater need for skill 44
greater need for sleep 142
greater need for small 81
greater need for social 702
greater need for sound 90
greater need for space 64
greater need for speed 65
greater need for staff 65
greater need for state 164
greater need for strong 68
greater need for unity 113
greater need for water 396
greater need for women 117
greater need for working 98
greater need than others 470
greater need than today 47
greater need than usual 68
greater pace than about 60
greater pain than usual 52
greater pain that might 52
greater part are built 41
greater part are either 364
greater part are found 69
greater part are mixed 45
greater part are quite 56
greater part are small 44
greater part are still 495
greater part are swept 52
greater part are taken 114
greater part being built 40
greater part being given 59
greater part being spent 45
greater part being still 130
greater part being taken 89
greater part being thrown 50
greater part being under 75
greater part can never 511
greater part die under 51
greater part had never 74
greater part had taken 47
greater part than either 40
greater part than might 43
greater part was built 57
greater part was burnt 47
greater part was either 119
greater part was given 101
greater part was saved 52
greater part was spent 159
greater part was still 299
greater part was taken 209
greater part was thrown 95
greater part was under 87
greater peace and order 122
greater peace and quiet 147
greater peace and unity 53
greater poets than burns 83
greater pomp and glory 50
greater pomp and power 65
greater range and could 54
greater range and hitting 98
greater range and power 681
greater range and scope 117
greater range and speed 450
greater range than anything 44
greater range than either 108
greater range than others 45
greater range than would 182
greater rate than about 95
greater rate than could 84
greater rate than eight 61
greater rate than either 289
greater rate than girls 51
greater rate than males 64
greater rate than others 218
greater rate than sales 51
greater rate than seven 127
greater rate than total 77
greater rate than twice 46
greater rate than usual 121
greater rate than white 89
greater rate than women 139
greater rate than would 322
greater ratio than would 98
greater reading and writing 40
greater risk and danger 54
greater risk and lower 48
greater risk for abuse 494
greater risk for abusing 68
greater risk for acute 74
greater risk for adult 129
greater risk for breast 382
greater risk for child 223
greater risk for colon 48
greater risk for engaging 103
greater risk for falling 72
greater risk for falls 303
greater risk for fetal 66
greater risk for fluid 131
greater risk for getting 95
greater risk for later 470
greater risk for learning 66
greater risk for lower 67
greater risk for major 122
greater risk for renal 71
greater risk for social 165
greater risk for women 172
greater risk for wound 98
greater risk than black 56
greater risk than either 178
greater risk than girls 159
greater risk than large 96
greater risk than males 171
greater risk than older 187
greater risk than others 1658
greater risk than people 100
greater risk than stock 44
greater risk than usual 141
greater risk than white 127
greater risk than women 539
greater risk than would 411
greater role for civil 100
greater role for human 72
greater role for islam 320
greater role for japan 227
greater role for local 266
greater role for small 134
greater role for social 110
greater role for state 319
greater role for trade 59
greater role for women 797
greater role than anything 47
greater role than others 142
greater role than usual 54
greater role than would 49
greater role was given 56
greater room for doubt 56
greater room for error 102
greater room for growth 46
greater size and beauty 101
greater size and longer 124
greater size and lower 51
greater size and power 511
greater size and scale 120
greater size and scope 89
greater size and speed 282
greater size and value 58
greater size and vigor 93
greater size than either 122
greater size than usual 219
greater size than would 54
greater soul than theirs 171
greater step was taken 115
greater stir than usual 80
greater sums are spent 65
greater tact and skill 58
greater tact with which 44
greater thief did never 50
greater threat than either 96
greater threat than japan 53
greater threat than others 50
greater threat than russia 48
greater threat was posed 116
greater throng than usual 58
greater time and money 69
greater time and space 141
greater time was spent 44
greater truth and beauty 103
greater truth and force 124
greater wage and price 104
greater want than where 98
greater wealth and beauty 115
greater wealth and glory 95
greater wealth and hence 42
greater wealth and power 1381
greater wealth and social 304
greater wealth than others 164
greater wealth with which 45
greater when both crown 62
greater when men stand 51
greater when one looks 109
greater when one takes 141
greater when our stock 121
greater when they enter 52
greater when they found 63
greater when they occur 40
greater width than usual 72
greater work and wages 55
greater worth and value 122
greater worth than anything 56
greater worth than others 214
greatly aids that reader 45
greatly among and within 163
greatly care for anything 49
greatly during and after 241
greatly during his reign 121
greatly during that period 159
greatly during this period 3026
greatly from all others 116
greatly from any known 171
greatly from his father 427
greatly from his first 44
greatly from his wound 170
greatly from its first 42
greatly from its value 479
greatly from one author 69
greatly from one brand 51
greatly from one child 239
greatly from one class 79
greatly from one cycle 43
greatly from one ethnic 75
greatly from one field 122
greatly from one group 485
greatly from one local 96
greatly from one metal 57
greatly from one model 79
greatly from one nation 367
greatly from one people 61
greatly from one period 375
greatly from one place 860
greatly from one plant 146
greatly from one point 64
greatly from one region 1595
greatly from one season 226
greatly from one setting 101
greatly from one social 141
greatly from one stage 49
greatly from one state 696
greatly from one study 201
greatly from one tribe 52
greatly from one woman 127
greatly from that found 348
greatly from that given 363
greatly from that shown 193
greatly from that under 68
greatly from that which 1583
greatly from this cause 203
greatly from this change 53
greatly from this method 42
greatly from this state 41
greatly from this trade 50
greatly from this value 119
greatly have they erred 41
greatly less than would 46
greatly more than others 40
greatly over this period 322
greatly took her fancy 45
greatly took his fancy 173
greatly upon that which 42
greatly upon this bunch 45
greatly when they found 53
greatly wish you could 40
greedy fears and hopes 87
greedy lust for power 85
greedy were they after 65
greeting card that plays 48
greeting from her father 125
greeting from her mother 48
greeting from his father 52
greeting from his mother 115
greets those who enter 60
grieve over his passing 49
grieve over that which 257
grieving over her father 183
grieving over her mother 88
grieving over his father 248
grieving over his mother 113
grieving wife and mother 90
grilling over hot coals 89
grimly boar all black 45
grinding corn and cooking 134
grinding corn and pumping 86
grinding down old rocks 62
grinding down this grain 43
grinding nuts and seeds 53
grinding their own flour 94
grinding their own grain 163
grinding wheat and indian 117
grinding wheat for flour 40
grinding your own flour 68
groaning send one sheet 56
groans from all sides 42
groans upon her blood 360
groove along its upper 210
groove into two parts 172
groove upon its upper 89
groped their way about 106
groped upon his breast 85
ground along both sides 217
ground along its banks 108
ground among all ranks 191
ground among dead leaves 67
ground among long grass 46
ground among them daily 51
ground axes and adzes 61
ground ball and throws 53
ground beef and brown 256
ground beef and drain 215
ground beef and onions 352
ground beef and saute 92
ground beef with onions 66
ground cool and moist 283
ground corn and baked 48
ground corn and water 349
ground corn with water 47
ground crew was waiting 87
ground crying for mercy 159
ground down and mixed 301
ground down his people 41
ground down with emery 81
ground down with taxes 185
ground down with water 103
ground during and after 249
ground during dry weather 40
ground during that period 153
ground during this period 922
ground during wet weather 42
ground early this morning 49
ground fine and mixed 861
ground fine with water 41
ground flat and smooth 320
ground flat with emery 41
ground flow with honey 50
ground from all sides 58
ground from both sides 346
ground from his father 90
ground from his horse 173
ground from his house 45
ground from his perch 45
ground from old tires 247
ground from one place 260
ground from that point 130
ground from that taken 139
ground from that which 329
ground from this point 218
ground gave way beneath 779
ground gave way under 587
ground give way beneath 426
ground give way under 659
ground giving way beneath 1049
ground giving way under 1048
ground hard with frost 113
ground here has never 101
ground here was level 51
ground into its place 59
ground into meal which 200
ground into two parts 44
ground left and right 42
ground less than fifty 40
ground like dead leaves 143
ground like rag dolls 54
ground malt with water 206
ground more than forty 113
ground more than sixty 91
ground more than thirty 90
ground nuts and seeds 282
ground nuts and sugar 136
ground nuts and sweet 104
ground other than newly 352
ground over and above 42
ground over his horse 40
ground plan and cross 194
ground plan and front 124
ground plan was drawn 46
ground ready for action 107
ground rent and rates 104
ground rent and taxes 343
ground rent was fixed 45
ground rice and sugar 56
ground rice and water 109
ground rising and falling 322
ground safe and sound 136
ground send out roots 45
ground soft and muddy 201
ground some ten miles 41
ground some two miles 244
ground sown with trees 211
ground their own flour 351
ground their own grain 161
ground there are still 107
ground there can appear 43
ground there for nearly 66
ground there was never 43
ground there was still 130
ground till long after 97
ground till one loses 78
ground till they stood 449
ground time and again 381
ground upon all fours 101
ground upon his hands 81
ground upon his knees 183
ground upon our right 42
ground upon this point 95
ground used for burial 85
ground when all danger 54
ground when his horse 106
ground when she spoke 77
ground when she stood 65
ground when she tried 98
ground when she walks 127
ground when she would 55
ground when they argue 188
ground when they began 131
ground when they claim 54
ground when they could 215
ground when they first 175
ground when they found 201
ground when they moved 44
ground when they point 101
ground when they spoke 42
ground when they stand 45
ground when they tried 64
ground when you start 48
ground will not admit 191
ground will not allow 162
ground will not stand 46
ground will not yield 226
ground work for later 200
grouping boys and girls 58
grouping into one class 41
groups able and willing 95
groups along with others 42
groups also are often 44
groups among our people 47
groups boys and girls 60
groups dealt with above 99
groups during and after 365
groups during that period 176
groups during this period 3483
groups during this phase 46
groups felt they could 102
groups find out about 41
groups form and change 59
groups from all parts 641
groups from all sides 89
groups from all social 51
groups from all walks 142
groups from both sides 448
groups from both within 42
groups from each region 47
groups from one amino 59
groups from one class 44
groups from one party 63
groups from one place 202
groups from one region 57
groups from one social 118
groups from this period 66
groups from this point 178
groups from this region 62
groups gain and others 65
groups gain and which 54
groups great and small 43
groups have had equal 49
groups have had mixed 51
groups have had varying 56
groups have long since 195
