gadding overnight to the 40
genre continued to be 415
genre continues to be 239
genre criticism in the 110
genre criticism of the 64
genre dedicated to the 92
genre developed in the 548
genre discussed in the 46
genre originating in the 113
genus contained in the 89
genus described in the 114
genus indicated by the 48
germs circulating in the 76
germs contained in it 161
germs contained in the 1604
germs deposited in the 55
germs developed in the 135
germs implanted in it 46
germs invisible to the 45
germs suspended in the 231
getting advantage of the 65
getting agreement as to 70
getting agreement in the 45
getting agreement on the 606
getting agreement to the 86
getting ammunition to the 45
getting appointed to the 179
getting attracted to the 94
getting broadside to the 47
getting clobbered by the 140
getting clobbered in the 73
getting committed to the 51
getting computers to do 105
getting connected to the 799
getting consensus on the 59
getting corrupted by the 54
getting customers in the 53
getting customers to the 57
getting delivered to the 44
getting depressed at the 54
getting depressed by the 56
getting desperate at the 65
getting destroyed by the 55
getting destroyed in the 41
getting directions to the 274
getting dissolved in the 75
getting distorted in the 69
getting disturbed by the 61
getting embroiled in an 80
getting embroiled in the 536
getting employees to be 50
getting employees to do 138
getting entrapped in the 47
getting equipment to the 57
getting estimates of the 171
getting estimates on the 48
getting everybody in the 106
getting everybody on the 97
getting exhausted by the 43
getting exhausted in the 49
getting expressed in the 62
getting forgetful in my 65
getting impatient as the 66
getting impatient at my 66
getting impatient at the 426
getting impatient of the 119
getting impatient to be 154
getting impatient to go 96
getting irritated at the 239
getting irritated by the 163
getting knowledge in the 47
getting knowledge of it 63
getting knowledge of the 630
getting motivated to do 60
getting organized at the 51
getting organized in the 198
getting organized is to 99
getting organized on the 68
getting organized to do 72
getting organized to go 48
getting ourselves in the 58
getting ourselves to the 45
getting overheated in the 46
getting ownership of the 50
getting permission of the 189
getting permission to be 106
getting permission to do 505
getting permission to go 704
getting plastered at the 47
getting possessed by the 50
getting possession of an 315
getting possession of as 137
getting possession of it 1834
getting possession of me 149
getting possession of my 234
getting possession of the 16475
getting provisions to the 65
getting publicity in the 189
getting published in the 317
getting qualities of the 99
getting reflected in the 107
getting resources to the 46
getting responses to the 42
getting scratched by the 119
getting scratched in the 63
getting separated in the 75
getting somewhere if we 40
getting somewhere in my 41
getting somewhere in the 319
getting somewhere on the 47
getting specimens of the 67
getting splinters in my 50
getting submerged in the 67
getting sunburned on the 51
getting suspicious of me 101
getting suspicious of my 45
getting suspicious of the 128
getting swallowed by the 76
getting swallowed up by 266
getting swallowed up in 209
getting technique is to 58
getting telegrams in the 41
getting themselves in the 111
getting themselves on the 59
getting themselves to the 113
getting themselves up in 142
getting themselves up to 52
getting thoroughly to the 67
getting undressed in the 169
getting undressed to go 72
getting uppermost in my 58
getting uppermost in thy 52
ghost expressed in the 55
ghost supported it in 45
giddy elevations of the 44
gifts analogous to the 45
gifts available to the 112
gifts available to us 56
gifts collected by the 78
gifts collected in the 51
gifts committee of the 53
gifts conferred by the 201
gifts conferred on the 135
gifts contained in the 82
gifts continued to be 169
gifts dedicated to the 102
gifts delivered to the 53
gifts deposited in the 84
gifts described in the 153
gifts displayed in the 68
gifts entrusted to the 63
gifts entrusted to us 161
gifts necessary to be 52
gifts necessary to do 42
gifts necessary to the 158
gifts possessed by the 252
gifts precisely in the 111
gifts presented at the 101
gifts presented by the 651
gifts presented in the 53
gifts presented on the 59
gifts presented to me 43
gifts presented to the 1320
gifts presented to us 53
gifts proffered by the 73
gifts severally as he 66
gifts specified in the 44
ginning factories in the 251
girding themselves to the 41
girls abandoned in the 41
girls assembled at the 57
girls assembled in the 294
girls assembled on the 44
girls attracted by the 70
girls attracted to the 67
girls clustered at the 44
girls clustered in the 44
girls clustered on the 48
girls collapsed on the 65
girls collected on the 47
girls commented on the 63
girls committed by the 99
girls committed to the 332
girls concerned in the 42
girls conducted by the 223
girls conformed to the 44
girls congregate in the 42
girls continued to be 675
girls continues to be 151
girls dedicated to the 229
girls descended on the 41
girls descended to the 104
girls described in the 110
girls elsewhere in the 44
girls entrusted to the 40
girls especially in the 72
girls explained to me 100
girls generally go to 54
girls performed in the 44
girls preferred to be 83
girls preferred to go 48
girls pregnancy is the 41
girls presented to the 49
girls pretended to be 245
girls proceeded to the 63
girls published by the 55
girls responded to the 304
girls scrambled up the 58
girls shuddered at the 59
girls sometimes go to 52
girls somewhere in the 86
girls sponsored by the 76
girls succumbed to the 47
girls supported by the 52
girls themselves in the 82
girls whispered to me 60
given abilities in the 106
given absolution by the 71
given absolution to the 120
given accordingly by the 60
given accordingly in the 62
given accordingly to the 197
given actuality by the 43
given adherence to the 136
given advantage of the 137
given advantage to the 486
given adversely to the 42
given afterward in the 59
given afterward to the 59
given agreement on the 132
given allegiance to the 493
given allocation of the 67
given allowance to the 75
given alteration in the 176
given alteration of the 65
given altogether to the 99
given ammunition to the 170
given amplitude of the 294
given anciently to the 117
given appearance of the 59
given assurance as to 52
given assurance by the 155
given assurance of an 66
given assurance of it 49
given assurance of the 514
given assurance to the 470
given attribute in the 111
given attribute of an 47
given attribute of the 430
given awareness of the 193
given bacterium is the 46
given biennially to the 52
given cautiously by the 46
given cautiously in the 94
given celebrity to the 779
given certainty to the 40
given character by the 222
given character in the 594
given character is the 123
given character is to 93
given character of the 986
given character on the 76
given character to the 1168
given coherence by the 769
given coherence of the 55
given coherence to the 152
given collection as the 64
given commission to the 316
given commodity at the 127
given commodity by the 53
given commodity in the 247
given commodity is the 256
given commodity is to 132
given commodity on the 84
given commodity to be 116
given commodity to the 102
given community at the 60
given community by the 70
given community in the 327
given community is an 43
given community is the 243
given community is to 114
given community it is 123
given community of the 100
given community on the 82
given community or in 90
given community or the 99
given community to be 84
given community to the 67
given component by the 42
given component in the 618
given component is the 147
given component of the 870
given component on the 41
given component to the 98
given conception of the 595
given concession in the 43
given concisely in the 43
given conditions as the 93
given conditions as to 261
given conditions at the 195
given conditions by the 119
given conditions in the 721
given conditions is the 299
given conditions is to 91
given conditions it is 279
given conditions of ph 56
given conditions of the 3783
given conditions on the 240
given conditions to be 267
given conditions to the 195
given connection it is 40
given connection to the 94
given consonant to be 42
given constants of the 43
given continues to be 103
given contracts by the 118
given contracts to the 48
given correctly by the 608
given correctly in the 326
given correctly on the 112
given correctly to the 45
given currently to the 42
given deference by the 188
given deference to the 76
given definition by the 439
given definition in the 110
given definition of the 1466
given definition to the 158
given deflection of the 295
given dependent on the 52
given depression of the 63
given dimensions in the 64
given dimensions of the 1419
given diminution in the 46
given diminution of the 63
given directions as to 1377
given directions at the 47
given directions by the 233
given directions in the 126
given directions of the 295
given directions on the 104
given directions to an 55
given directions to be 105
given directions to mr 54
given directions to my 261
given directions to the 2160
given discretion as to 631
given discretion by the 70
given discretion in the 299
given discretion to do 158
given discretion to the 65
given discussion of the 40
given dissolved in the 64
given distances of the 54
given distances on the 62
given dominance in the 121
given elsewhere by the 212
given elsewhere in my 61
given elsewhere in the 2248
given elsewhere of the 289
given elsewhere on the 146
given elsewhere to the 189
given especially by the 201
given especially if the 45
given especially in the 213
given especially to the 794
given estimates of the 793
given evidences of the 47
given excitation of the 52
given exercises in the 60
given exercises to do 102
given existence by the 110
given existence in the 129
given existence of the 181
given existence to the 334
given expression as the 63
given expression at the 254
given expression by the 1164
given expression in an 271
given expression in my 43
given expression in the 6067
given expression is an 86
given expression is the 88
given expression is to 55
given expression of the 369
given expression on the 207
given expression to an 298
given expression to as 139
given expression to at 69
given expression to be 47
given expression to by 959
given expression to in 2541
given expression to it 1031
given expression to my 578
given expression to no 41
given expression to on 86
given expression to so 238
given expression to the 6884
given expressly by the 147
given expressly in the 78
given expressly or by 193
given expressly to the 233
given fertility to the 54
given foundation to the 123
given fragments of the 47
given framework of the 379
given frequency as the 59
given frequency at the 68
given frequency by the 129
given frequency in the 355
given frequency is the 279
given frequency is to 46
given frequency it is 99
given frequency of the 352
given frequency on the 51
given frequency to be 85
given frequency to the 137
given generally by it 53
given generally by the 195
given generally in the 183
given generally or in 92
given generally to the 510
given generation of the 94
given gradually to the 50
given happiness to the 71
given histories of the 66
given hypothesis as to 114
given hypothesis if it 46
given hypothesis is the 49
given hypothesis is to 52
given hypothesis on the 52
given impromptu by the 105
given incentive to do 51
given incentive to the 92
given increasingly to the 114
given increment in the 251
given increment of the 150
given increment to the 92
given indication of the 287
given injections in the 60
given injections of an 80
given injections of the 317
given instances in my 83
given instances in the 62
given instances is to 101
given instances of it 89
given instances of the 505
given intensity in the 124
given intensity is the 49
given intensity of the 370
given intensity to the 77
given intervals in the 51
given intervals of the 87
given intimation of the 339
given intimation to the 53
given jerusalem to the 95
given knowledge in the 43
given knowledge of an 42
given knowledge of the 6518
given knowledge to the 85
given leadership by the 94
given leadership in the 369
given leadership of the 268
given leadership to the 438
given liberally in the 63
given liberally to the 344
given literally in the 64
given magnitude in the 160
given magnitude is the 78
given magnitude of the 617
given magnitude to the 48
given mechanism in the 40
given medication by the 43
given movements of the 69
given multiples of the 49
given naturally by the 45
given naturally in the 40
given naturally to the 65
given nicknames by the 65
given nominally to the 72
given notoriety to the 73
given obedience to the 253
given objective at the 94
given objective in the 89
given objective is to 94
given objective of the 45
given objective to be 72
given occupation in the 307
given occupation is the 63
given occupation or to 47
given occupation to the 149
given officially by the 194
given officially in the 79
given officially to the 209
given opponents of the 44
given ourselves to be 43
given ourselves to the 433
given ourselves up to 838
given oversight of the 249
given ownership of the 1477
given paragraph of the 52
given parameter in the 123
given parameter of the 163
given parameter on the 52
given partitioning of the 49
given passports by the 54
given patronage by the 59
given patronage to the 49
given peculiarly to the 52
given perception of the 159
given perfection to the 49
given permission at the 54
given permission by an 83
given permission by king 58
given permission by my 54
given permission by the 13893
given permission in the 137
given permission of the 328
given permission on the 169
given permission to an 76
given permission to be 3036
given permission to do 7420
given permission to eat 719
given permission to go 4517
given permission to re 72
given permission to sing 129
given permission to the 4836
given phenomena in the 47
given phenomena of the 74
given placement of the 43
given poignancy by the 87
given pollutant in the 65
given population at the 80
given population by the 114
given population in the 241
given population is an 55
given population is in 46
given population is the 189
given population is to 71
given population it is 73
given population of the 109
given population on the 81
given population or in 45
given population or to 44
given population to be 82
given population to the 150
given portfolios in the 106
given portraits of the 60
given possession by the 59
given possession of an 59
given possession of it 143
given possession of the 6855
given possession to the 141
given precisely as it 127
given precisely as the 63
given precisely at the 95
given precisely by the 355
given precisely in the 160
given precisely on the 100
given precisely to the 71
given previously by the 307
given previously in the 606
given previously it is 50
given previously of the 174
given previously on the 81
given previously to the 688
given primarily as an 57
given primarily by the 326
given primarily in the 286
given primarily on the 78
given primarily to the 1343
given priorities in the 117
given privately at the 104
given privately by the 89
given privately in the 68
given privately to the 348
given procedure in the 65
given procedure to be 40
given production in the 43
given production of the 65
given projection of the 170
given proportion of it 61
given proportion of the 2899
given proportion to the 359
given proposals to the 67
given protection by the 2549
given protection in the 791
given protection of the 161
given protection on the 116
given protection to the 874
given publicity at the 75
given publicity by the 417
given publicity in the 879
given publicity to an 43
given publicity to it 75
given publicity to the 911
given qualities of the 348
given realization of the 1080
given reductions in the 52
given reference in the 62
given reference to the 93
given regularly at the 213
given regularly by the 164
given regularly in the 424
given regularly on the 56
given regularly to the 281
given repeatedly by the 113
given repeatedly in the 181
given repeatedly to the 127
given repetition of the 64
given reputation to the 130
given residence in the 106
given resolution of the 105
given resonance by the 126
given resources in the 226
given resources of the 428
given resources to the 141
given responses to the 161
given revelation of the 56
given routinely at the 64
given routinely in the 111
given routinely to the 117
given sacrifice of the 100
given sanctuary at the 60
given sanctuary by the 277
given sanctuary in the 406
given sanctuary to the 238
given sentences in the 76
given sentences of the 107
given sentences of up 177
given separation of the 270
given similarly to the 45
given situations in the 168
given sometimes by the 109
given sometimes in the 130
given sometimes to the 364
given somewhere in the 214
given somewhere on the 65
given specimens of the 302
given stability by the 132
given stability in the 52
given stability to the 781
given statement in the 312
given statement is an 61
given statement is as 101
given statement is in 41
given statement is to 86
given statement of the 196
given statement on the 60
given statement to be 115
given structure at the 46
given structure by the 239
given structure in the 515
given structure is an 51
given structure is the 111
given structure is to 94
given structure of an 41
given structure of the 2378
given structure on the 129
given structure or to 59
given structure to be 73
given structure to the 353
given subsidies by the 107
given subsidies to the 66
given substance as the 52
given substance at the 113
given substance by an 103
given substance by the 1701
given substance in an 46
given substance in the 1180
given substance is an 130
given substance is in 55
given substance is or 64
given substance is the 333
given substance is to 78
given substance it is 97
given substance on the 90
given substance to an 45
given substance to be 100
given substance to the 1381
given summaries of the 112
given supremacy is the 192
given supremacy of the 150
given supremacy to the 84
given territory at the 50
given territory by the 62
given territory in the 158
given territory is the 87
given territory is to 45
given territory of the 73
given territory on the 120
given territory to the 75
given testimony as to 105
given testimony at the 70
given testimony by the 58
given testimony in the 198
given testimony of the 298
given testimony on the 68
given testimony to it 47
given testimony to the 1691
given themselves by the 71
given themselves in the 134
given themselves to an 46
given themselves to be 59
given themselves to it 184
given themselves to me 118
given themselves to the 3652
given themselves to us 161
given themselves up as 832
given themselves up at 57
given themselves up in 170
given themselves up of 61
given themselves up on 65
given themselves up or 51
given themselves up so 43
given themselves up to 10547
given thereunder or by 508
given throughout by the 45
given throughout in the 156
given throughout to the 464
given tolerance of the 144
given transition in the 44
given transport to the 40
given uneasiness to the 94
given utterance by the 43
given utterance in the 308
given utterance is to 46
given utterance of the 120
given utterance on the 76
given utterance to an 216
given utterance to be 95
given utterance to by 251
given utterance to in 264
given utterance to it 343
given utterance to my 131
given utterance to on 83
given utterance to so 106
given utterance to the 2817
given yesterday at the 65
given yesterday by the 252
given yesterday in the 45
given yesterday to the 108
gives absolution to the 69
gives abstracts of the 65
gives abundance to the 47
gives actuality to the 153
gives advantage in the 41
gives advantage to be 86
gives advantage to the 530
gives allegiance to the 249
gives ammunition to the 133
gives amusement to the 48
gives anchorage to the 44
gives anecdotes of the 47
gives assurance of an 101
gives assurance of the 982
gives assurance of thy 41
gives assurance to the 694
gives attraction to the 45
gives audiences to the 45
gives awareness of the 41
gives brilliance to the 151
gives brilliancy to the 182
gives celebrity to the 50
gives certainty to the 382
gives certitude to the 134
gives character to an 106
gives character to it 97
gives character to the 3883
gives coherence in the 48
gives coherence to an 47
gives coherence to the 2107
gives commission to the 51
gives completion to the 319
gives complexion to the 48
gives conditions on the 68
gives constancy to the 67
gives conviction to the 72
gives deference to the 198
gives definition of the 46
gives definition to the 964
gives deformity to the 66
gives dimensions of the 106
gives directions as to 1203
gives directions in the 69
gives directions on the 125
gives directions to an 47
gives directions to be 48
gives directions to the 1726
gives discretion to an 79
gives discretion to the 571
gives diversity to the 58
gives dominance to the 98
gives electrons to the 109
gives eloquence to the 105
gives employees up to 43
gives endurance to the 62
gives enjoyment to the 62
gives especially to the 59
gives estimates of the 3229
gives estimates on the 48
gives everybody in the 57
gives evidences of the 93
gives existence to it 51
gives existence to the 1035
gives expression in an 53
gives expression in the 565
gives expression is the 48
gives expression of the 79
gives expression to an 1384
gives expression to in 139
gives expression to is 59
gives expression to it 1145
gives expression to my 99
gives expression to no 55
gives expression to the 21785
gives fertility to the 417
gives filaments to the 869
gives foundation to the 213
gives fragments of the 65
gives fragrance to the 83
gives freshness to the 179
gives happiness in the 56
gives happiness to the 267
gives incentive to the 123
gives indication as to 59
gives indication of an 81
gives indication of the 1059
gives influence to the 52
gives instances of it 52
gives instances of the 1035
gives integrity to the 147
gives intensity to the 387
gives intimation of the 136
gives knowledge of an 71
gives knowledge of the 1256
gives knowledge to the 216
gives leadership in the 65
gives leadership to the 261
gives liberally to the 148
gives liberation to the 40
gives lightness to the 134
gives lodgement to the 51
gives motivation to the 42
gives movements of the 56
gives nobleness to the 46
gives obedience to the 93
gives occupation to the 191
gives overviews of the 65
gives ownership in the 65
gives ownership of the 127
gives ownership to the 116
gives perfection to the 318
gives permission to an 44
gives permission to be 118
gives permission to do 305
gives permission to go 60
gives permission to the 1198
gives poignancy to the 379
gives possession of the 428
gives possession to the 198
gives priorities to the 46
gives privilege to the 84
gives proportion to the 40
gives protection in the 68
gives protection to an 56
gives protection to the 2282
gives publicity to the 407
gives reference to the 348
gives relaxation to the 50
gives relevance to the 306
gives residents of the 54
gives resonance to the 349
gives resources to the 75
gives responses to the 70
gives reverence to the 55
gives rotundity to the 86
gives roundness to the 184
gives sanctuary to the 83
gives sharpness to the 129
gives smoothness to the 81
gives solemnity to the 94
gives specimens of the 300
gives stability in the 46
gives stability to the 2595
gives steadiness to the 223
gives stiffness to the 182
gives structure to an 53
gives structure to my 55
gives structure to the 1823
gives sublimity to the 72
gives subsidies to the 83
gives substance to an 120
gives substance to my 50
gives substance to the 4725
gives summaries of the 233
gives sunniness to the 50
gives supremacy to the 210
gives sweetness to the 174
gives swiftness to the 111
gives testament to the 138
gives testimony as to 130
gives testimony at the 224
gives testimony in the 102
gives testimony of the 348
gives testimony on the 66
gives testimony to an 62
gives testimony to it 41
gives testimony to the 3308
gives toughness to the 99
gives utterance in the 129
gives utterance to an 270
gives utterance to in 46
gives utterance to it 186
gives utterance to my 52
gives utterance to no 74
gives utterance to the 4072
gives validation to the 57
gives vividness to the 215
gives whiteness to the 50
gives workshops in the 40
gives workshops on the 41
gland carcinoma in the 68
gland carcinoma of the 946
gland connected to the 226
gland contained in the 142
gland continues to be 46
gland developed in the 101
gland epithelium in the 129
gland epithelium of the 172
gland involution in the 56
gland originate in the 58
gland pheromone in the 44
gland secretions in the 269
gland secretions of the 531
gland secretions to the 158
gland structure in the 106
gland substance in the 63
gland suspected to be 226
glare balefully at the 54
glare reflected by the 60
glare reflected in the 114
glare reflected on it 43
glare reflected on the 75
glaring absurdity in the 116
glaring absurdity of the 344
glaring anomalies in the 314
glaring anomalies of the 205
glaring balefully at the 200
glaring brilliance of the 77
glaring character of the 47
glaring contrasts in the 176
glaring corruption of the 41
glaring disparity in the 413
glaring disregard of the 68
glaring distortion of the 111
glaring evidences of the 73
glaring exceptions to the 448
glaring exhibition of the 44
glaring expression in the 44
glaring hatefully at the 40
glaring haughtily at the 84
glaring headlights of an 82
glaring headlights of the 134
glaring hypocrisy of the 83
glaring ignorance of the 190
glaring imbalance in the 146
glaring indication of the 155
glaring infraction of the 259
glaring injustice in the 194
glaring injustice of the 725
glaring injustice to the 296
glaring instances of the 1104
glaring loopholes in the 165
glaring opposition to the 442
glaring oversight in the 47
glaring perversion of the 208
glaring publicity of an 43
glaring publicity of the 141
glaring reflection of the 267
glaring shortcoming in the 46
glaring shortcoming is the 92
glaring shortcoming of the 286
glaring spotlight of the 129
glaring spotlight on the 176
glaring testimony to the 252
glaring vulgarity of the 49
glaring weaknesses in the 1232
glaring weaknesses of the 1097
glaring whiteness of the 549
glass apparatus in the 172
glass apparatus of the 105
glass appearance in the 233
glass appearance of the 1610
glass appearance on the 43
glass appearance to the 276
glass available to the 46
glass capillary in the 136
glass capillary of the 143
glass capillary to the 103
glass carefully in the 48
glass carefully on the 799
glass carefully so as 97
glass casements in the 103
glass clattered to the 82
glass collection in the 149
glass companies in the 181
glass component of the 137
glass connected to the 60
glass connection to the 108
glass contained in the 175
glass container at the 165
glass container in the 1042
glass container of the 329
glass container on the 498
glass container to be 70
glass container to the 61
glass continued to be 454
glass continues to be 95
glass cylinders in the 108
glass cylinders of the 144
glass decanters on the 140
glass decoration of the 103
glass deformity of the 121
glass depictions of the 61
glass described in the 98
glass designers of the 120
glass developed by the 74
glass developed in the 47
glass electrode as the 221
glass electrode at the 50
glass electrode in the 692
glass electrode is an 69
glass electrode is of 45
glass electrode is the 311
glass electrode is to 42
glass electrode of the 87
glass electrode on the 122
glass electrode to be 52
glass electrode to the 232
glass elevators in the 94
glass elevators to the 107
glass enclosure at the 151
glass enclosure in the 121
glass enclosure of the 393
glass enclosure on the 55
glass envelopes of the 114
glass exhibited at the 57
glass faceplate of the 121
glass factories in the 1088
glass factories of the 302
glass factories on the 101
glass fragments in the 577
glass fragments of the 184
glass fragments on the 368
glass glistened in the 78
glass glistened on the 41
glass glittered in the 257
glass glittered on the 132
glass imitations of the 85
glass inclusions in the 149
glass installed in the 129
glass insulation in the 40
glass interface at the 48
glass interface of the 45
glass negatives in the 89
glass negatives of the 171
glass ornaments in the 142
glass ornaments of the 55
glass ornaments on the 275
glass particles in the 536
glass particles on the 61
glass particles to the 53
glass partitions at the 113
glass partitions in the 230
glass partitions of the 240
glass portraits of the 49
glass presented by the 42
glass presented it to 54
glass presented of the 54
glass presented to the 78
glass preserved in the 58
glass producers in the 117
glass production at the 115
glass production in the 673
glass production of the 92
glass reflection of the 57
glass reservoir of the 44
glass scattered in the 82
glass scattered on the 549
glass sculpture in the 150
glass separated by an 261
glass separation or by 58
glass shattered as the 84
glass shattered by the 79
glass shattered in the 204
glass shattered on the 965
glass shimmered in the 41
glass skylights in the 163
glass somewhere in the 116
glass specimens in the 46
glass splinters in the 194
glass splinters on the 122
