gabled and hipped roof 80
gotten his barrel full 80
gotten his degree from 61
gotten his memory back 44
gotten his number from 65
gotten his orders from 86
gotten his second wind 237
gotten his strength back 58
gotten its second wind 55
gotten one letter from 50
gourds for drinking cups 41
govern and direct their 186
govern and direct these 59
govern and direct those 359
govern and manage their 57
govern his family well 57
govern his future life 103
govern men through their 52
govern men without their 58
govern them through their 80
govern them without their 160
govern this empire upon 45
govern you pretty well 52
grabbing her jacket from 61
grabbing his jacket from 132
graces and charms were 74
graces and favors from 70
graded and handed back 113
graded and packed into 193
grades all through high 43
grades and curves were 68
grades and higher test 61
grades and praise from 56
grades and scores were 60
grades are becoming more 43
grades are pretty good 212
grades are widely used 146
grades had already been 49
grades had always been 142
grades had fallen from 40
grades has already been 72
grades has always been 52
grades may differ from 45
grades one through five 2327
grades one through four 3985
grades one through high 40
grades one through nine 1239
grades one through three 4803
grades six through nine 524
grades than anyone else 54
grades that result from 43
grades two through five 417
grades two through four 303
grades two through nine 80
grafting one figure upon 41
grafts are placed into 167
grafts are placed over 127
grafts are rarely used 77
grafts are wedged into 70
grafts are widely used 74
graham and entire wheat 72
grains and animal feed 53
grains and cereals were 51
grains and cotton were 55
grains and edible oils 162
grains and embryo sacs 118
grains and fruits from 63
grains and fruits grow 102
grains and fruits have 47
grains and fruits were 139
grains and pulses were 86
grains and spores from 83
grains and spores were 58
grains and various other 64
grains are broken down 186
grains are broken into 74
grains are fairly well 115
grains are formed from 92
grains are formed when 45
grains are ground into 154
grains are merely tied 95
grains are milled into 50
grains are poured into 52
grains are rolled along 96
grains are united into 43
grains are washed away 40
grains for animal feed 131
grains has already been 69
grains per gallon into 115
grains per sample were 51
grains per square foot 639
grains per square inch 2172
grains per square yard 56
grains that looked like 51
grains that result from 44
grains with tracks made 277
granting and applying their 64
granting any relief from 45
granting that person such 47
granting this supply during 67
grants and awards from 349
grants and awards made 70
grants and denies what 60
grants and grants from 86
grants and income from 133
grants and partly from 70
grants and tuition fees 60
grants are exempt from 50
grants did little more 62
grants for fiscal years 92
grants for mental health 184
grants for public health 283
grants had already been 267
grants had always been 75
grants has already been 180
grants him further time 111
grants you safety from 142
grapes and apples from 52
grapes and drinking wine 50
grapes and drinks wine 95
grapes and melons from 51
grapes and melons were 105
grapes and olives were 170
grapes and oranges were 43
grapes and peaches from 123
grapes and peaches were 81
grapes and various other 64
grapes are almost ripe 55
grapes are always sour 45
grapes are called sour 41
grapes are dumped into 55
grapes are picked from 56
grapes are picked when 90
grapes are poured into 45
grapes are turned into 90
grapes had already been 74
graphs and charts from 260
graphs and charts have 108
graphs and charts into 62
graphs and charts made 68
graphs and charts used 101
graphs and charts were 130
graphs and charts will 96
graphs and tables from 182
graphs and tables have 114
graphs and tables show 43
graphs and tables used 58
graphs and tables were 75
graphs and tables will 75
graphs are useful when 94
graphs are widely used 179
graphs that result from 77
graphs you should know 42
grasps his hammer till 65
grasps with mighty hand 46
grassy and brushy areas 46
grassy and wooded areas 69
grated with wooden bars 80
gratings are widely used 101
gravel and broken rock 262
gravel and coarse sand 4550
gravel and debris from 40
gravel and glacial till 101
gravel and placer mining 88
gravel and quartz sand 54
gravel and scanty turf 46
gravel and stones from 220
gravel and stones were 134
gravel was dumped into 61
gravel was washed away 85
graver eye pierce into 57
graves are marked only 97
graves dug before their 40
graves had already been 240
graves has already been 52
graves its entire length 55
graves with bitter tears 45
grazed his cattle nigh 58
greased and combed back 129
greases are widely used 58
greater and another less 122
greater and better life 62
greater and better part 3405
greater and better work 375
greater and deeper love 65
greater and deeper meaning 70
greater and fuller life 97
greater and greater acts 107
greater and greater anger 42
greater and greater angle 113
greater and greater areas 363
greater and greater care 184
greater and greater cost 347
greater and greater debt 99
greater and greater depth 575
greater and greater during 79
greater and greater evil 115
greater and greater faith 74
greater and greater feats 128
greater and greater from 178
greater and greater fury 93
greater and greater good 150
greater and greater grew 53
greater and greater hold 370
greater and greater leaps 49
greater and greater length 302
greater and greater load 85
greater and greater loss 148
greater and greater love 114
greater and greater mass 238
greater and greater need 519
greater and greater ones 51
greater and greater over 126
greater and greater pain 109
greater and greater part 1144
greater and greater range 201
greater and greater rate 199
greater and greater risk 457
greater and greater role 1004
greater and greater self 688
greater and greater size 232
greater and greater sums 218
greater and greater threat 135
greater and greater till 174
greater and greater time 131
greater and greater toll 66
greater and greater truth 66
greater and greater upon 40
greater and greater ways 40
greater and greater wealth 286
greater and greater when 86
greater and greater will 46
greater and greater work 50
greater and higher good 102
greater and higher kind 54
greater and holier name 106
greater and lesser apes 53
greater and lesser arts 58
greater and lesser axes 48
greater and lesser evil 201
greater and lesser gods 274
greater and lesser good 103
greater and lesser labia 180
greater and lesser lips 46
greater and lesser ones 40
greater and lesser poets 100
greater and lesser rank 42
greater and lesser risk 107
greater and lesser sacs 270
greater and lesser sins 164
greater and lesser size 41
greater and nobler work 93
greater and occurs more 115
greater and richer part 140
greater and vastly more 179
greater heat losses from 44
greater its effect will 45
greater its impact upon 71
greater its impact will 55
greater net return from 44
greater nor vastly less 45
greater our dangers will 192
greater per square foot 96
greater per square inch 243
greater per square mile 74
greater than actual cost 57
greater than actual size 52
greater than amongst other 49
greater than another string 49
greater than another when 74
greater than another will 43
greater than anyone else 3004
greater than anyone ever 68
greater than anyone knew 44
greater than appears from 807
greater than appears here 58
greater than appears upon 74
greater than arises from 44
greater than double shear 41
greater than farther north 109
greater than genome length 163
greater than income from 106
greater than itself will 51
greater than losses from 136
greater than milton have 131
greater than ninety days 72
greater than normal body 51
greater than normal cost 56
greater than normal depth 89
greater than normal drop 55
greater than normal during 178
greater than normal earning 45
greater than normal even 101
greater than normal fall 50
greater than normal flow 47
greater than normal have 47
greater than normal length 93
greater than normal load 66
greater than normal loss 51
greater than normal need 83
greater than normal range 125
greater than normal rate 358
greater than normal rise 67
greater than normal risk 1682
greater than normal size 144
greater than normal were 47
greater than normal when 240
greater than should have 140
greater than simply adding 45
greater than sodium loss 78
greater than someone else 118
greater than something else 330
greater than twelve feet 105
greater than twelve years 70
greater than twenty feet 263
greater than twenty years 367
greater than yields from 72
greater this effect will 106
greatly and become more 45
greatly and deeply true 149
greatly and depend upon 105
greatly and learned much 53
greatly they differ from 109
greedy and fierce hope 43
greedy and wanted more 241
greedy for bribes tears 42
greedy for unjust gain 359
greens and browns were 57
greeting and blessing from 49
greeting and looked back 83
greeting and turned away 99
greeting and turned back 114
greeting one another like 116
griefs and carrying their 45
griefs and clamor roar 106
griefs and losses have 137
grieve and lament over 287
grieving and mourning over 97
grimly and turned away 42
grinding and crushing food 66
grinding and grinding away 104
grinding and pressing down 52
grinding has already been 45
grinding her pelvis into 88
grinding his pelvis into 55
grinning and gnashing their 66
groaning and bleeding from 61
groaning and cracking over 54
groaning and shedding tears 350
groans and curses from 185
groans and grunts were 44
groans and hisses from 219
groans and hisses were 98
groans and hisses when 57
groans and screams from 139
groans and screams heard 44
groans and screams were 159
groans did vernon hail 94
groans that issued from 211
groans that showed what 40
groans that thunder love 605
groins but without taking 60
grooms and brides were 47
grooms and stable boys 360
grooms and stable lads 77
grooms and stolen corn 50
groove and neural tube 50
groped and groped among 117
groped for something else 201
groped for something more 129
gropes for something more 41
ground all theology upon 42
ground and almost lost 51
ground and another part 57
ground and arched over 43
ground and backed away 282
ground and became more 44
ground and become more 145
ground and become part 155
ground and becoming more 190
ground and bleeding from 48
ground and bounce back 41
ground and bounce from 53
ground and breathed into 2291
ground and broken into 210
ground and buried hope 63
ground and buried their 82
ground and burrow into 167
ground and bursting into 86
ground and called upon 165
ground and caught fire 78
ground and caught hold 68
ground and changed into 82
ground and cleared away 46
ground and cooked into 134
ground and covering their 113
ground and crouch there 87
ground and curled into 53
ground and decide upon 83
ground and defend their 123
ground and dumped into 90
ground and extend their 57
ground and fairly beats 53
ground and firmly held 43
ground and fitted into 40
ground and flight crew 52
ground and flight test 285
ground and formed into 298
ground and fought back 489
ground and fought like 74
ground and future ages 68
ground and guarding their 45
ground and handed over 42
ground and hidden from 44
ground and jumped down 54
ground and jumped into 75
ground and kneaded into 46
ground and lifted into 248
ground and loaded into 50
ground and looked back 188
ground and looked down 639
ground and looked into 142
ground and looked like 161
ground and looked over 199
ground and looked very 41
ground and melted into 68
ground and molded into 118
ground and mutter forth 49
ground and opened fire 534
ground and packed into 58
ground and passed into 88
ground and passed over 153
ground and peered into 93
ground and peered over 88
ground and pegged down 133
ground and pinned down 103
ground and pinned there 40
ground and placed their 45
ground and placed upon 156
ground and planting corn 77
ground and planting seed 44
ground and planting their 43
ground and plunged into 114
ground and poured forth 43
ground and poured into 110
ground and pulled back 64
ground and pushed back 47
ground and raised into 85
ground and raised their 162
ground and reached down 121
ground and reached home 111
ground and reached into 83
ground and remain there 469
ground and report back 50
ground and rolled away 356
ground and rolled back 87
ground and rolled clear 94
ground and rolled down 426
ground and rolled into 712
ground and rolled onto 113
ground and rolled over 2199
ground and roofed over 329
ground and rotted into 108
ground and rushed into 50
ground and secure riding 126
ground and shaped into 117
ground and shaped like 89
ground and should come 47
ground and should have 231
ground and sifted into 122
ground and slowly move 43
ground and soared into 90
ground and stamping upon 46
ground and stared back 117
ground and stared down 107
ground and stared into 98
ground and stayed there 1027
ground and strode away 43
ground and struck down 48
ground and through thick 78
ground and thrusting away 135
ground and tossed into 84
ground and turned away 410
ground and turned back 371
ground and turned into 973
ground and turned over 351
ground and turned their 196
ground and twelve feet 57
ground and twenty feet 62
ground and waited till 46
ground and walked along 97
ground and walked away 1479
ground and walked back 188
ground and walked down 68
ground and walked into 75
ground and walked over 682
ground and walked past 87
ground far enough from 109
ground for alleging want 181
ground for another crop 114
ground for another four 65
ground for another hour 101
ground for another kind 40
ground for aspiring young 85
ground for assuming such 230
ground for assuming their 43
ground for attack upon 266
ground for bright young 49
ground for building upon 78
ground for choosing among 65
ground for deciding what 44
ground for deriving from 112
ground for deviating from 129
ground for doubting their 239
ground for doubting what 52
ground for entering into 97
ground for further work 351
ground for future wars 52
ground for future work 449
ground for granting leave 117
ground for granting such 173
ground for lighting their 91
ground for marine life 73
ground for mental health 146
ground for painting upon 45
ground for planting corn 141
ground for public life 96
ground for refusing bail 204
ground for refusing leave 62
ground for release from 139
ground for relief also 78
ground for relief from 823
ground for someone else 105
ground for something else 308
ground for something like 85
ground for something more 133
ground for striking down 394
ground for twelve years 93
ground for twenty years 221
ground for usurping such 90
ground for winter wheat 60
ground had already been 2497
ground had already made 45
ground had always been 132
ground had become hard 43
ground had become more 265
ground had become soft 90
ground had become very 59
ground had fallen away 156
ground had frozen hard 71
ground had turned into 94
ground has already been 3838
ground has always been 367
ground has become more 62
ground has become very 49
ground has become warm 252
ground has become well 59
ground has fallen away 69
ground has frozen hard 308
ground has hardly been 63
ground has lately been 75
ground her little teeth 49
ground her pelvis into 228
ground his pelvis into 77
ground his senses were 54
ground not relied upon 103
ground not twenty feet 74
ground per square foot 41
ground rod driven into 106
ground she walked upon 310
ground six inches deep 201
ground than anyone else 131
ground that answer will 77
ground that blacks were 106
ground that changes were 81
ground that courts have 46
ground that equity will 74
ground that exists among 48
ground that humans have 42
ground that indians were 155
ground that looked down 40
ground that looked like 735
ground that negroes were 315
ground that nobody else 123
ground that prices were 41
ground that should have 177
ground that slaves were 72
ground that sloped away 71
ground that sloped down 280
ground that slopes away 42
ground that slopes down 142
ground that someone else 152
ground that something more 41
ground that something must 167
ground that twenty years 61
ground that unless there 47
ground that without such 318
ground they looked like 60
ground they passed over 218
ground they should have 185
ground they walked upon 91
ground this opinion upon 43
ground thus gained will 45
ground two inches deep 102
ground war lasted only 69
ground was almost bare 176
ground was almost clear 49
ground was almost flat 47
ground was already laid 73
ground was already well 315
ground was always damp 123
ground was becoming more 251
ground was bought from 71
ground was broken during 43
ground was broken here 82
ground was broken into 166
ground was broken july 62
ground was broken when 97
ground was buried four 53
ground was burned over 149
ground was cleared away 68
ground was dropping away 67
ground was fairly clear 52
ground was fairly even 46
ground was fairly flat 59
ground was fairly hard 103
ground was fairly open 130
ground was fairly soft 52
ground was fairly well 57
ground was fought over 648
ground was frozen hard 3267
ground was frozen last 52
ground was frozen like 53
ground was frozen over 89
ground was frozen rock 50
ground was handed over 101
ground was hidden from 69
ground was inches deep 48
ground was little more 51
ground was marked only 41
ground was merely faking 100
ground was mostly bare 52
ground was packed down 87
ground was packed hard 510
ground was passed over 148
ground was pretty hard 94
ground was pretty soft 41
ground was pretty well 100
ground was pulled from 43
ground was relied upon 68
ground was slipping away 183
ground was slipping from 1111
ground was soaked from 49
ground was strewn over 157
ground was strewn thick 79
ground was traced over 127
ground was turned into 243
ground was turned over 259
ground was twenty feet 53
ground with closed eyes 49
ground with folded arms 45
ground with little loss 55
ground with little more 100
ground with quartz sand 248
ground with something else 40
ground with something like 118
ground with wooden pegs 214
grouping and tracking have 62
grouping has already been 156
groups and across time 395
groups and anyone else 105
groups and assess their 80
groups and became more 139
groups and become more 139
groups and changes over 57
groups and decide what 97
groups and define their 43
groups and differ from 50
groups and direct their 60
groups and enlist their 56
groups and follow their 49
groups and groups from 47
groups and groups into 73
groups and leaders from 178
groups and leaders have 152
groups and leaders were 178
groups and leaders will 48
groups and lowest among 41
groups and mental health 334
groups and nations from 48
groups and nations have 185
groups and nations must 50
groups and nations were 114
groups and nations will 70
groups and policy making 51
groups and public health 167
groups and record their 56
groups and reduce their 51
groups and regions from 45
groups and regions have 111
groups and regions into 54
groups and regions were 104
groups and regions will 80
groups and report back 269
groups and report their 54
groups and scenes from 55
groups and shared their 77
groups and should also 42
groups and should have 73
groups and sports teams 93
groups and states have 72
groups and strata from 74
groups and strata into 51
groups and strata were 70
groups and street gangs 74
groups and talked over 88
groups and target areas 83
groups and thereby gain 44
groups and thereby help 66
groups and through their 136
groups and through these 46
groups and through time 52
groups and tribes have 42
groups and tribes were 67
groups and various other 239
groups and whether there 56
groups and whether these 57
groups are absent from 177
groups are already making 43
groups are already well 166
groups are always more 171
groups are always ready 53
groups are always trying 49
groups are another form 57
groups are another means 54
groups are another type 40
groups are barred from 143
groups are becoming less 214
groups are becoming more 2801
groups are better able 693
groups are broken down 948
groups are broken into 101
groups are called into 71
groups are called upon 253
groups are chosen from 92
groups are clearly more 250
groups are clearly seen 61
groups are cleaved from 71
groups are common among 75
groups are created from 49
groups are created when 112
groups are exempt from 332
groups are fairly well 507
groups are fighting over 117
groups are focusing their 44
groups are forced into 359
groups are formed along 113
groups are formed among 107
groups are formed during 155
groups are formed from 512
groups are formed into 88
groups are formed only 77
groups are formed when 324
groups are immune from 53
groups are linked into 75
groups are listed here 172
groups are little more 272
groups are locked into 91
groups are looked down 41
groups are looked upon 105
groups are mainly used 44
groups are merged into 120
groups are placed into 69
groups are pretty much 159
groups are ranked from 72
groups are rarely able 50
groups are rarely used 83
groups are seldom able 42
groups are seldom used 43
groups are shifting their 42
groups are simply more 118
groups are sorted into 51
groups are treated like 52
groups are treated more 76
groups are united into 67
groups are useful when 112
groups are widely used 244
groups can affect their 40
groups can afford more 41
groups can assert their 49
groups can attain their 129
groups can become more 469
groups can become very 157
groups can choose their 53
groups can define their 45
groups can differ from 65
groups can direct their 53
groups can evolve into 49
groups can expand their 50
groups can profit from 95
groups can pursue their 135
groups can result from 83
groups can retain their 116
groups can suffer from 57
groups did differ from 64
groups for common ends 56
groups for guided reading 79
groups for mental health 134
groups for mutual help 95
groups for reasons other 113
groups for reducing test 60
groups for twenty years 52
groups for weight loss 47
groups get bogged down 50
groups had already been 1068
groups had already come 62
groups had already done 57
groups had already gone 61
groups had already left 106
groups had already made 96
groups had always been 410
groups had become more 710
groups had become much 46
groups had become part 47
groups had become very 63
groups had become well 123
groups had broken away 68
groups had broken down 55
groups had changed their 79
groups had earlier been 62
groups had fallen into 44
groups had little time 46
groups had merged into 60
groups had reached such 56
groups had reached their 90
groups had turned their 40
groups had worked hard 41
groups has already been 1018
groups has always been 768
groups has become less 145
groups has become more 724
groups has become much 55
groups has become very 48
groups has broken down 63
groups has changed over 347
groups has rarely been 53
groups has varied from 78
groups long denied full 53
groups may already have 120
groups may become less 114
groups may become more 683
groups may become very 53
groups may derive from 79
groups may differ from 492
groups may evolve into 58
groups may indeed have 90
groups may profit from 76
groups may pursue their 94
groups may result from 365
groups may retain their 72
groups may simply have 70
groups may suffer from 192
groups one through four 56
groups per repeating unit 87
groups that affect their 51
groups that already have 358
groups that became more 41
groups that became part 54
groups that define their 101
groups that depend upon 99
groups that derive from 81
groups that derive their 63
groups that deviate from 140
groups that differ from 892
groups that differ only 186
groups that emerge from 191
groups that extend from 65
groups that finish early 129
groups that formed during 120
groups that formed part 78
groups that insist upon 43
groups that oppose their 45
groups that profit from 181
groups that pursue their 96
groups that result from 404
groups that retain their 75
groups that shared their 125
groups that should have 323
groups that suffer from 321
groups that suffer most 153
groups that threaten their 54
groups that traced their 76
groups then report back 63
groups they formed were 45
groups thus formed were 108
groups was becoming more 58
groups was before their 41
groups was little more 41
groups who already have 185
groups who define their 48
groups who depend upon 61
groups who derive their 56
groups who deviate from 73
groups who differ from 266
groups who follow their 77
groups who looked upon 48
groups who profit from 112
groups who pursue their 59
groups who retain their 40
groups who shared some 50
groups who shared their 161
groups who should have 138
