made an adopted son of 45
made it logical that the 76
made it natural for me 153
made it natural for the 741
made it natural for us 63
made it natural that he 325
made it natural that the 477
made it needful for the 71
made it needful that he 58
made it official that he 61
made it official that the 81
made it optional for the 112
made it optional with the 130
made it painful for me 156
made it perfect for the 152
made it plainer that he 93
made it pleasant for me 59
made it pleasant for the 56
made it politic for the 72
made it popular was the 47
made it popular with the 943
made it prudent for the 169
made it resound with the 64
made it simpler for the 104
made it smaller than the 50
made it stronger than it 68
made it stronger than the 78
made it sweeter for the 58
made it tougher for the 56
made it unhandy for the 59
made it unusual was the 55
made it useless for the 168
made me believe that he 730
made me believe that if 148
made me believe that in 90
made me believe that it 462
made me believe that my 277
made me believe that the 917
made me believe that we 141
made me believe things of 69
made me careful not to 52
made me certain that he 131
made me certain that if 53
made me certain that it 99
made me certain that the 104
made me certain that we 42
made me company for the 72
made me deceive you as 66
made me familiar with it 176
made me familiar with the 1137
made me happier than the 72
made me happier than to 230
made me imagine that he 104
made me imagine that it 56
made me imagine that the 60
made me nervous was the 67
made me observe how the 91
made me observe that it 41
made me observe that the 93
made me observe that we 60
made me popular with my 41
made me popular with the 132
made me presume that the 74
made me pretend not to 59
made me promise him to 127
made me promise not to 7683
made me promise one thing 63
made me promise that as 122
made me promise that he 55
made me promise that if 731
made me promise that in 41
made me promise that no 56
made me promise that the 61
made me promise that we 163
made me propose not to 50
made me reflect that the 65
made me resolve not to 331
made me shudder and my 47
made me stretch out my 71
made me suppose that he 105
made me suppose that it 95
made me suppose that the 178
made me suspect her to 45
made me suspect him of 79
made me suspect that he 846
made me suspect that in 41
made me suspect that it 169
made me suspect that my 91
made me suspect that the 865
made me suspect that we 61
made me thankful for my 100
made me thankful for the 72
made me tremble for my 119
made me tremble for the 350
made me tremble with the 69
made my bargain with the 175
made my brothers and me 42
made my decision and it 89
made my decision for me 307
made my decision not to 117
made my husband and me 116
made my mistake was in 59
made my position all the 44
made my request for the 67
made my reverie one of 40
made my sisters and me 46
made my stomach rub the 169
made my studies both in 47
made no alliance with the 87
made no apology for it 174
made no apology for the 660
made no attempt for the 80
made no attempt now to 130
made no attempt then or 51
made no attempt then to 47
made no bargain with the 140
made no capital out of 93
made no comment and he 116
made no comment and the 152
made no comment and we 54
made no comment but he 58
made no compact with the 52
made no contact with me 52
made no contact with the 1305
made no demands for the 77
made no discord with the 52
made no excuses for it 85
made no excuses for the 235
made no friends for the 50
made no inquiry for it 63
made no inquiry for the 44
made no mistake with the 58
made no payment for the 78
made no promise not to 98
made no promise that he 104
made no promise that the 84
made no protest and the 41
made no question but he 133
made no question but it 110
made no question but the 75
made no question but we 168
made no question that the 59
made no request for an 102
made no request for the 153
made no request that the 57
made no treaties with the 52
made no trouble for me 157
made no trouble for the 159
made of betrothing her to 63
made of complying with the 40
made of everything that is 64
made of granite and is 51
made of granite and the 55
made of himself and of 74
made of himself and the 52
made of himself for the 66
made of himself one of 42
made of material that is 680
made of material with the 45
made of plastic and is 224
made of plastic and the 129
made of plastic can be 65
made of plastic that is 91
made of plastic with an 72
made of plywood and the 66
made of purpose for the 63
made of sealskin with the 83
made of supposing that the 198
made on grounds that the 49
made on himself and on 57
made on purpose for it 214
made on purpose for me 572
made on purpose for my 54
made on purpose for the 1176
made on purpose for us 194
made or adopted with an 54
made or carried out by 44
made or carried out in 73
made or implied that the 64
made so familiar with the 110
made so perfect that it 58
made so perfect that the 73
made so quickly and so 70
made so quickly that it 72
made so quickly that the 159
made so rapidly that it 93
made so rapidly that the 188
made so stringent that the 111
made tea cookies for me 109
made the adopted son of 68
made the alliance with the 200
made the ambition and the 102
made the analogy that the 65
made the analogy with the 71
made the animals and the 47
made the anxiety all the 80
made the apology for the 72
made the assault with the 55
made the attempt was the 95
made the attempt with the 141
made the ballads and the 107
made the bargain for me 72
made the bargain for the 96
made the bargain with the 224
made the beginning and the 115
made the biggest hit of 84
made the boatman row us 40
made the bravest and the 81
made the british and the 60
made the capital and the 66
made the captain and the 49
made the central idea of 124
made the channel for the 68
made the choices that he 41
made the comment that he 648
made the comment that if 174
made the comment that in 86
made the comment that it 428
made the comment that the 1018
made the comment that we 249
made the compact with the 64
made the company one of 173
made the congress and the 67
made the contact with the 178
made the correct one on 71
made the country and the 136
made the country dear to 46
made the country one of 352
made the dauphin and the 52
made the decision all the 82
made the decision and he 57
made the decision and it 124
made the decision and the 278
made the decision and we 54
made the decision for me 988
made the decision for the 642
made the decision for us 455
made the decision not to 12689
made the decision out of 81
made the decision than the 44
made the decision that an 55
made the decision that as 42
made the decision that he 1093
made the decision that if 283
made the decision that in 90
made the decision that is 59
made the decision that it 1647
made the decision that my 83
made the decision that no 231
made the decision that the 1788
made the decision that we 791
made the decision then to 78
made the decision with an 121
made the decision with the 114
made the deposit with the 60
made the designs for the 529
made the distant sky in 48
made the dresses for the 45
made the earliest map of 89
made the earliest use of 85
made the eleventh day of 147
made the eminent men of 59
made the eternal air to 79
made the flowers and the 81
made the following are the 49
made the following day at 47
made the following day by 103
made the following day in 103
made the following day to 102
made the following plea in 41
made the following plea to 70
made the following set of 51
made the following vow to 47
made the following year at 64
made the following year by 272
made the following year in 190
made the following year to 154
made the forests and the 46
made the fullest use of 2430
made the general law of 44
made the greatest and the 46
made the greatest poet of 49
made the greatest use of 1580
made the grounds for an 41
made the grounds for the 54
made the heaviest use of 47
made the highest end of 51
made the highest use of 58
made the journey all the 267
made the journey and of 56
made the journey and the 75
made the journey for the 227
made the journey one of 62
made the journey out of 95
made the journey out to 143
made the journey two or 45
made the journey with an 65
made the journey with me 219
made the journey with no 64
made the journey with the 713
made the journey with us 103
made the junction with the 83
made the largest use of 182
made the machine and the 42
made the maximum use of 631
made the mistake and the 43
made the mistake that he 81
made the mistake that so 118
made the mistake that the 64
made the mistake then of 69
made the mistake was in 102
made the mistake with the 59
made the monster any the 42
made the noblest use of 125
made the nominal head of 67
made the northern end of 68
made the nucleus for the 69
made the occasion all the 75
made the occasion and the 91
made the occasion for an 2040
made the occasion for the 1740
made the occasion one of 426
made the olympic team in 105
made the optimum use of 58
made the outlook for the 187
made the passage out in 87
made the passage with the 52
made the pattern for the 128
made the payment for the 86
made the payment out of 74
made the position all the 92
made the position one of 71
made the preceding day by 42
made the preceding day in 44
made the preceding day to 57
made the preceding year by 42
made the preceding year in 41
made the preceding year to 56
made the pretext for an 360
made the pretext for it 47
made the pretext for the 1102
made the previous day by 225
made the previous day in 140
made the previous day to 77
made the previous year at 101
made the previous year by 343
made the previous year in 224
made the previous year to 201
made the priests and the 45
made the primary aim of 59
made the problem all the 193
made the problem for the 43
made the problem one of 156
made the process all the 59
made the program one of 55
made the project all the 73
made the promise and the 57
made the promise not to 87
made the promise that he 162
made the promise that if 44
made the promise that the 86
made the proviso that he 65
made the proviso that the 168
made the quantum leap to 49
made the question all the 57
made the question one of 368
made the rampart and the 129
made the request and the 185
made the request for an 98
made the request for the 383
made the request that he 259
made the request that the 317
made the request with the 53
made the richest man in 57
made the shivers run up 40
made the silence all the 50
made the society and the 41
made the stations for the 62
made the studies for the 44
made the subject and the 67
made the subject both of 71
made the subject for the 71
made the subject one of 302
made the suffering but the 42
made the supreme end of 181
made the supreme head of 79
made the supreme law of 578
made the surveys for the 70
made the thirtieth day of 105
made the titular head of 62
made the torpedo and the 40
made the treaties with the 47
made the varsity team as 83
made the varsity team in 47
made the vehicle for an 48
made the vehicle for the 544
made the victory all the 105
made the western and the 50
made the western end of 52
made to abraham and the 241
made to abraham and to 731
made to abraham that he 126
made to abraham that in 63
made to account for an 81
made to account for it 691
made to account for so 43
made to account for the 23474
made to achieve this by 138
made to achieve this in 46
made to acquire all the 57
made to analyze all the 88
made to analyze how the 43
made to attract them to 61
made to average out the 40
made to balance out the 80
made to balance with the 65
made to bargain with the 40
made to believe and do 48
made to believe any thing 94
made to believe she is 110
made to believe that an 320
made to believe that as 150
made to believe that at 66
made to believe that by 137
made to believe that he 3162
made to believe that if 383
made to believe that in 331
made to believe that it 2088
made to believe that my 90
made to believe that no 64
made to believe that the 16423
made to believe that to 97
made to believe that we 866
made to believe was the 53
made to blossom with the 42
made to britain and the 40
made to capture one of 49
made to charity for the 241
made to clarify and to 51
made to clarify that the 65
made to closely fit the 40
made to collect all of 78
made to collect all the 445
made to collect and to 67
made to collect them in 65
made to collide with the 99
made to combine all the 202
made to combine them in 91
made to combine with an 52
made to combine with it 111
made to combine with the 733
made to command and to 46
made to compare with the 171
made to compete for the 87
made to compete with the 684
made to comport with the 283
made to confess that he 302
made to confess that the 131
made to confine them to 120
made to confirm that the 296
made to confirm them in 40
made to conform with it 99
made to conform with the 3321
made to congress and the 86
made to congress and to 50
made to congress for an 174
made to congress for the 183
made to connect all the 56
made to connect them to 52
made to connect with the 525
made to consist not in 40
made to consist with the 293
made to consult with the 77
made to contact all of 46
made to contact all the 131
made to contact each of 44
made to contact with the 44
made to contain all the 407
made to contain one or 41
made to contain two or 88
made to contend with the 76
made to control all the 93
made to control and to 41
made to control any of 42
made to control both the 43
made to control for the 547
made to control them by 105
made to control them in 50
made to convert all the 46
made to convert her to 47
made to convert him to 233
made to convert them by 70
made to convert them to 596
made to convict him of 166
made to correct for it 54
made to correct for the 904
made to correct them by 71
made to correct them in 43
made to correct this by 148
made to corrupt them by 110
made to declare that he 613
made to declare that it 45
made to declare that the 269
made to declare war on 41
made to deprive her of 329
made to deprive him of 2353
made to deprive men of 72
made to deprive them of 741
made to deprive you of 78
made to destroy all the 87
made to destroy both the 59
made to destroy him by 53
made to destroy them by 83
made to destroy them in 42
made to develop all the 44
made to develop and to 45
made to develop them as 90
made to develop them in 188
made to discuss all of 128
made to discuss all the 272
made to discuss each of 50
made to discuss them in 149
made to discuss with the 43
made to display all the 57
made to dissect out the 120
made to educate them in 91
made to educate them to 52
made to embrace all of 87
made to embrace all the 292
made to enforce them by 49
made to enforce them in 73
made to exactly fit the 241
made to examine all the 127
made to examine how the 117
made to exhaust all the 63
made to exhibit all the 118
made to explain all of 59
made to explain all the 304
made to explain and to 128
made to explain both the 69
made to explain how it 148
made to explain how or 41
made to explain how the 1265
made to explain that the 125
made to explain them as 168
made to explain them by 163
made to explain them in 144
made to explain them on 79
made to explain this as 101
made to explain this by 205
made to explain this in 112
made to explain this on 87
made to explain why he 64
made to explain why it 213
made to explain why the 730
made to explore all the 47
made to express all the 76
made to express any thing 54
made to express them in 68
made to farmers for the 153
made to function both as 47
made to function for the 151
made to function with the 71
made to furnish all the 103
made to germany and to 40
made to glitter with the 68
made to glorify god by 66
made to grapple with it 79
made to grapple with the 926
made to herself and to 52
made to herself not to 45
made to himself and the 71
made to himself and to 371
made to himself not to 65
made to himself that he 106
made to imagine that he 51
made to imitate leaf or 40
made to imitate that of 123
made to imitate them in 54
made to improve and to 138
made to improve both the 257
made to improve them by 158
made to improve them in 176
made to improve this by 44
made to include all of 775
made to include all or 44
made to include all the 2464
made to include any of 48
made to include both the 216
made to include him in 75
made to include one of 46
made to include one or 72
made to include that of 67
made to include them as 43
made to include them in 646
made to include them or 44
made to increase both the 69
made to increase this to 42
made to increase with the 125
made to involve all the 119
made to involve him in 242
made to involve them in 300
made to justify them on 55
made to justify this by 40
made to observe all the 62
made to observe that the 95
made to operate for the 106
made to operate with the 166
made to overlap with the 60
made to perform all the 650
made to perform for the 67
made to pervade all the 185
made to possess all the 90
made to precede that of 114
made to prepare for an 52
made to prepare for it 51
made to prepare for the 654
made to present all of 93
made to present all the 537
made to present him as 62
made to present them as 152
made to present them in 267
made to pretend that the 72
made to prevail with the 45
made to prevent any of 58
made to prevent his re 47
made to prevent them by 66
made to prevent this by 232
made to prevent this or 45
made to priests was by 40
made to proceed with an 123
made to proceed with the 1727
made to procure for the 139
made to procure her an 52
made to produce all the 212
made to produce any of 63
made to produce for the 63
made to produce one of 47
made to produce them by 57
made to produce them in 93
made to produce them on 40
made to produce two or 94
made to promise not to 366
made to promise that he 574
made to promise that it 41
made to promise that the 79
made to promote him to 40
made to protect both the 43
made to protect him in 85
made to protect them by 68
made to protect them in 85
made to provide all the 184
made to provide for an 153
made to provide for it 119
made to provide for the 7251
made to provide that the 151
made to qualify for the 159
made to receive all the 44
made to receive him as 67
made to receive him at 82
made to receive him in 521
made to receive him on 41
made to receive them at 91
made to receive them in 186
made to receive them on 53
made to recount all the 61
made to recover all the 44
made to recover any of 52
made to recover for the 57
made to recover them by 43
made to recruit for the 50
made to rectify this by 80
made to reflect all the 53
made to relieve him of 197
made to relieve them by 40
made to relieve them of 118
made to remodel any of 67
made to replace all of 73
made to replace him by 65
made to replace them by 300
made to replace them in 55
made to require that the 74
made to require them to 58
made to resolve them by 51
made to resolve them in 52
made to resound with the 200
made to restore any of 43
made to restore her to 80
made to restore him to 303
made to restore them to 330
made to revolve and the 53
made to revolve and to 51
made to revolve with it 66
made to revolve with the 359
made to satisfy all of 89
made to satisfy all the 114
made to satisfy both the 95
made to satisfy them by 52
made to signify any thing 40
made to signify that the 91
made to society for the 45
made to squeeze out the 44
made to stretch out the 46
made to subject them to 196
made to suffice for the 281
made to suggest how the 67
made to suggest that he 72
made to suggest that it 92
made to suggest that the 746
made to suggest that we 85
made to support and to 108
made to support him in 87
made to support one of 52
made to support them by 78
made to support them in 50
made to support two or 52
made to suppose that the 75
made to suspect that the 50
made to tremble for the 87
made to undergo all the 53
made to utilize all the 101
made to utilize them as 52
made to utilize them in 64
made to vibrate and the 95
made to vibrate with the 145
made to wrestle with the 105
made up between them the 44
made up excuses not to 76
made up largely out of 47
made up matters for the 46
made up matters with the 133
made up stories for my 70
made up stories for the 87
made up stories out of 42
made us believe that he 149
made us believe that if 48
made us believe that it 159
made us believe that the 562
made us believe that we 478
made us familiar with an 47
made us familiar with in 71
made us familiar with it 49
made us familiar with the 3504
made us happier than we 118
made us imagine that he 88
made us imagine that the 48
made us promise not to 759
made us promise that if 55
made us promise that we 370
made us respect him as 40
made us suppose that the 69
made us suspect that he 119
made us suspect that it 48
made us suspect that the 247
made us suspect that we 72
made us thankful for the 51
made us thankful that we 52
made us tremble for the 103
made us unmanly and the 94
made us welcome and we 52
maid at suffering him to 40
mail or deliver them to 144
main or central idea of 76
make an abusive use of 121
make an actress out of 88
make an addition for the 47
make an advance for the 42
make an alliance for the 58
make an alliance with an 86
make an alliance with it 195
make an alliance with me 108
make an alliance with my 41
make an alliance with the 5924
make an alliance with us 178
make an analogy with the 552
make an apology for it 143
make an apology for me 138
make an apology for my 290
make an apology for the 1068
make an article for the 56
make an article out of 244
make an assault with the 58
make an asshole out of 75
make an attempt for the 428
make an attempt not to 76
make an attempt with the 109
make an election for the 150
make an election not to 127
make an emulsion with the 50
make an engineer out of 92
make an equation out of 56
make an example and to 76
make an example for the 214
make an example out of 1921
make an exchange for the 115
make an exchange with me 52
make an exchange with the 223
make an exchange with us 60
make an exertion for the 50
make an expiation for the 71
make an extreme use of 50
make an ideology out of 98
make an illegal use of 92
make an incision for the 85
make an incision near the 62
make an incision two or 62
make an incision with the 146
make an increasing use of 197
make an inquiry and to 77
make an inquiry for the 85
make an inquiry with the 47
make an invalid out of 117
make an ireland out of 47
make an occasion out of 132
make an officer out of 67
make an optimal use of 161
make an optimum use of 151
make an outline for an 63
make an outline for it 44
make an outline for the 142
make an outline map of 152
make an outline that is 43
make an unpleasing end of 48
make an unworthy use of 86
make as general and as 185
make in exchange for the 205
make it account for the 89
make it awkward for me 91
make it awkward for the 230
make it awkward for us 56
make it bearable for the 55
make it because they do 50
make it believe that it 155
make it believe that the 164
make it broader than the 58
make it certain that an 108
make it certain that at 120
make it certain that he 1375
make it certain that if 94
make it certain that in 381
make it certain that it 982
make it certain that my 69
make it certain that no 515
make it certain that the 6838
make it certain that we 377
make it combine with the 53
make it compete with the 54
make it comport with the 44
make it conform both to 53
make it conform with the 1177
make it consist with the 74
make it embrace all the 53
make it equally easy to 106
make it evident that an 155
make it evident that as 56
make it evident that at 90
make it evident that by 111
make it evident that he 2068
make it evident that if 189
make it evident that in 578
make it evident that it 1155
make it evident that my 60
make it evident that no 444
make it evident that the 8376
make it evident that to 70
make it evident that we 1232
make it evident why the 56
make it familiar with the 61
make it feasible for an 69
make it feasible for the 642
make it feasible for us 71
make it illegal for an 312
make it illegal for the 524
make it illegal not to 51
make it include all the 119
make it legible and of 45
make it lighter than the 57
make it logical for the 54
make it meaningful and to 43
make it meaningful for the 156
make it natural for the 287
make it natural for us 86
make it natural that he 65
make it natural that the 119
make it natural that we 48
make it needful for me 41
make it needful that he 43
make it needful that the 48
make it optimal for the 57
make it optional for the 69
make it optional with the 221
make it painful for me 66
make it painful for the 90
make it perfect for the 99
make it plainer than it 67
make it plainer that the 46
make it plastic for the 46
make it pleasant for me 254
make it pleasant for the 349
make it pleasant for us 197
make it popular with the 295
make it prudent for me 103
make it prudent for the 94
make it prudent for us 45
make it rational for me 91
make it rational for the 132
make it rational for us 77
make it readable for the 51
make it scorching hot in 132
make it shorter than the 100
make it simpler for the 313
make it simpler for us 40
make it smaller than it 81
make it smaller than the 166
make it smoother and to 40
make it stronger and to 50
make it stronger for the 52
make it stronger than it 98
make it stronger than the 117
make it suffice for the 97
make it tougher for the 192
make it uniform with the 208
make it useless for the 292
make it visible and to 53
make me abandon that in 59
make me abandon them in 50
make me believe she is 51
make me believe that an 73
make me believe that he 1396
make me believe that if 153
make me believe that in 153
make me believe that it 902
make me believe that my 501
make me believe that no 42
make me believe that the 2439
make me believe that we 275
make me believe this is 42
make me believe you do 150
make me certain that he 42
make me certain that it 51
make me certain that the 228
make me content with my 94
make me discern all the 62
make me familiar with the 123
make me happier than if 132
make me happier than my 86
make me happier than the 277
make me happier than to 1820
make me popular with my 45
make me popular with the 167
make me promise not to 349
make me prouder than to 60
make me suppose that he 101
make me suppose that the 56
make me suspect that he 132
make me suspect that it 185
make me suspect that the 114
make me thankful for it 193
make me thankful for the 116
make me tremble for my 78
make me tremble for the 204
make me unhappy all my 43
make me unhappy for the 45
make me worship you as 172
make my apology for the 58
make my bargain for the 40
make my choices for me 107
make my country and my 50
make my decision for me 133
make my excuses and go 51
make my excuses for me 95
make my fortune out of 87
make my reckoning and my 45
make no alliance with the 95
make no apology for an 45
make no apology for it 731
make no apology for my 854
make no apology for so 266
make no apology for the 4127
make no bargain with the 75
make no capital out of 75
make no compact with the 73
make no contact with the 595
make no demands for the 47
make no efforts for the 89
make no excuses for it 139
make no excuses for my 200
make no excuses for the 338
make no exertion but by 69
make no mistake that it 58
make no mistake that the 76
make no parties with the 64
make no payment for the 66
make no quarrel with the 53
make no question but he 203
make no question but it 162
make no question but the 354
make no question but to 74
make no question but we 197
make no question that he 100
make no question that it 55
make no question that my 46
make no question that the 243
make no treaties with the 53
make no trouble for me 117
make no trouble for the 160
make no unworthy use of 48
make of himself and of 84
make of himself for the 71
make so blindly for the 86
make the account for us 44
make the alliance with the 56
make the analogy that the 64
make the analogy with the 220
make the attempt and the 76
make the attempt and to 185
make the attempt for the 115
make the attempt than to 50
make the attempt was the 103
make the attempt was to 171
make the attempt with an 47
make the attempt with me 55
make the attempt with the 359
make the average age of 50
make the average for the 61
make the balance dip in 51
make the bargain for me 81
make the bargain for the 49
make the bargain with the 59
make the beginning and the 67
make the british and the 70
make the choices and the 45
make the choices for the 77
make the choices for us 65
make the choices that the 41
make the choices that we 90
make the choices they do 836
make the choices you do 72
make the circuit act as 50
make the coaster weak so 83
make the colored man the 83
make the comment that he 64
make the comment that if 43
make the comment that it 64
make the comment that the 244
make the company and the 53
make the company one of 116
make the complex idea in 124
make the complex idea of 144
make the congress and the 94
make the contact with the 457
make the contest for the 70
make the contest one of 46
make the correct use of 146
make the country and the 191
make the country one of 226
make the criteria for the 41
make the current lead the 52
make the deadline for the 140
make the decision and be 51
make the decision and do 46
make the decision and go 54
make the decision and he 82
make the decision and if 48
make the decision and is 47
make the decision and it 49
make the decision and the 342
make the decision and to 228
make the decision can be 47
make the decision for me 618
make the decision for or 177
make the decision for the 1238
make the decision for us 515
make the decision how to 43
make the decision may be 64
make the decision not to 1359
make the decision now to 73
make the decision that he 288
make the decision that is 705
make the decision that it 223
make the decision that the 749
make the decision that we 147
make the decision with the 111
make the deposit with the 53
make the designs for the 96
make the distant sky in 43
make the distant sky to 47
make the economy and the 45
make the election and the 44
make the election for an 48
make the election for the 206
make the election not to 78
make the election out of 77
make the emperor and the 87
make the entries for the 161
make the equation fit the 60
make the exchange for the 89
make the exchange with the 91
make the figures add up 105
make the figures for the 94
make the following oath or 122
make the following set of 109
make the following use of 60
make the formula for the 46
make the fullest use of 9893
make the general idea of 151
make the general run of 48
make the general use of 64
make the germans and the 41
make the germans pay the 98
make the gospels and the 55
make the greatest and the 41
make the greatest man of 43
make the greatest use of 2305
make the heaviest use of 74
make the highest use of 322
make the husband all the 72
make the incision for the 73
make the incision with the 49
make the inquiry may be 45
make the islands off the 40
make the journey all the 173
make the journey and he 55
make the journey and the 107
make the journey and to 143
make the journey easy to 40
make the journey for the 178
make the journey one of 53
make the journey out of 98
make the journey out to 156
make the journey with me 279
make the journey with the 276
make the journey with us 221
make the junction with the 69
make the language and the 54
make the language easy to 67
make the largest use of 159
make the library one of 47
make the material easy to 149
make the material fit the 43
make the material for the 52
make the maximal use of 48
make the maximum use of 5717
make the message easy to 74
make the minimum use of 54
make the mistake now of 49
make the mistake that he 60
make the mistake that is 60
make the mistake that it 68
make the mistake that so 175
make the mistake that the 265
make the mistake that we 81
make the mixture easy to 62
make the mixture for the 49
make the noblest use of 56
make the numbers add up 249
make the numbers easy to 65
make the occasion for the 47
make the occasion one of 481
make the olympic team in 130
make the optimal use of 249
make the optimum use of 964
make the outlook for the 186
make the parents and the 42
make the passage for the 41
make the passage out of 74
make the patient and the 55
make the patient fit the 63
make the patient lie on 115
make the patient see the 66
make the patient sit up 47
make the pattern for the 222
make the payment and the 133
make the payment due on 151
make the payment due to 48
make the payment for the 221
make the payment out of 232
make the payment that is 41
make the peasants and the 49
make the penalty fit the 123
make the perfect cup of 70
make the picture and the 64
make the picture fit the 75
make the picture one of 101
make the picture with the 44
make the pillars and the 48
make the position and the 51
make the position one of 50
make the present and the 190
make the present for the 58
make the present than it 62
make the present use of 47
make the problem all the 58
make the problem easy to 59
make the problem fit the 47
make the problem one of 198
make the process all the 41
make the process and the 53
make the process easy if 42
make the process easy to 71
make the process one of 102
make the product and the 108
make the product easy to 97
make the program easy to 292
make the program fit the 46
make the program for the 52
make the program run in 44
make the promise and the 49
make the proviso that the 91
make the quantum leap to 121
make the question one of 318
make the relation one of 74
make the request and the 77
make the request for an 51
make the request for the 217
make the request that he 47
make the request that the 93
make the results easy to 54
make the results for the 70
make the routine use of 98
make the solution for the 63
make the student see the 71
make the subject and the 81
make the subject easy to 43
make the subject one of 240
make the support for the 56
make the supreme being the 62
make the surface area of 87
make the surveys for the 66
make the tiniest bit of 41
make the venture one of 89
make the victory all the 64
make the western end of 66
make the workers and the 73
make the workers bear the 47
make thy spirits all of 71
make to account for the 125
make to johnson and the 134
make to prepare for the 42
make to provide for the 43
make to society and the 62
make to society and to 66
make to tremble not the 69
make up between them the 258
make up duration out of 43
make up excuses not to 61
make up matters with the 273
make up parties for the 41
make up society and the 115
make up somehow for the 85
make up stories all the 48
make up stories and to 47
make up stories for the 150
make up stories out of 91
make us ashamed that the 67
make us ashamed that we 74
make us believe and do 59
make us believe him to 54
make us believe that an 79
make us believe that at 61
make us believe that by 57
