me also make clear that 73
my face away from his 236
my face away from thee 45
my face away from them 171
my face away from you 50
my face from these things 99
my face from those who 41
my face sunk into her 43
my face will tell you 42
my fall will make them 103
my fast upon eggs and 52
my fate will meet with 50
my fears were only too 70
my feet feel like they 69
my feet felt like lead 138
my feet felt like they 175
my feet have been wet 43
my feet once more and 56
my feet were bare and 93
my feet were cold and 148
my feet were heavy and 42
my feet were like ice 70
my feet were like lead 250
my feet were numb and 64
my feet were numb with 88
my feet were sore and 186
my feet were torn and 83
my feet were very wet 44
my free book along with 160
my gaze away from her 92
my gaze away from him 133
my gaze away from his 97
my gaze away from them 112
my great coat over his 40
my great good luck that 67
my great pain when you 42
my hair look very bad 74
my hair some more and 44
my hair tied back with 58
my hair will fall out 78
my hand away from her 437
my hand away from him 294
my hand away from his 533
my hand came away with 45
my hand down over her 66
my hand down there and 65
my hand fell upon two 122
my hand from hers and 132
my hand into hers and 108
my hand lies like this 54
my hand once more and 148
my hand over hers and 211
my hand upon your head 85
my hand very high with 52
my hard work paid off 252
my having been born and 108
my having seen only one 76
my health will hold out 44
my heart ache more than 67
my heart away from all 49
my heart away from you 62
my heart beating fast and 170
my heart beating fast with 86
my heart beating hard and 48
my heart beating high with 52
my heart beating like mad 55
my heart beats fast and 44
my heart beats high and 55
my heart beats high with 79
my heart beats loud and 77
my heart beats only for 64
my heart even more than 83
my heart felt like lead 47
my heart grew cold and 49
my heart grew cold with 83
my heart grew heavy and 50
my heart grew heavy with 64
my heart grew more and 49
my heart grew sick with 44
my heart grow cold and 95
my heart grow sick and 149
my heart just went out 167
my heart kept pace with 96
my heart love till now 426
my heart many years ago 150
my heart more good than 74
my heart more pity for 62
my heart must come out 69
my heart puts forth its 58
my heart said unto thee 1440
my heart sank down low 74
my heart sank like lead 148
my heart sank when she 46
my heart sank when you 41
my heart sink like lead 48
my heart upon making him 52
my heart upon seeing him 53
my heart very cool and 46
my heart will break and 50
my heart will break with 115
my heart will ever beat 41
my heart will love you 44
my heart will stop and 114
my home town there was 62
my ideas flow best and 330
my kids were young and 43
my kind host what had 45
my lady said there was 43
my lame feet find all 100
my lamp beating upon her 74
my last book came out 85
my last weary sand was 43
my last years were going 53
my left hand into his 66
my left hand only was 55
my left hand over her 76
my left hand over his 81
my left hand there was 57
my left hand upon his 60
my left knee into his 45
my left side just out 97
my legs feel like they 101
my legs felt heavy and 55
my legs felt like lead 338
my legs felt like they 248
my legs grow weary with 62
my legs were aching and 40
my legs were giving out 41
my legs were giving way 173
my legs were like lead 108
my legs were numb and 76
my life among those who 44
my life away from him 41
my life away from you 64
my life been eager for 92
my life caring most for 123
my life even more than 130
my life five years ago 96
my life four years ago 44
my life have been few 43
my life have been long 78
my life have been now 43
my life have been with 130
my life just like that 135
my life just like you 46
my life making sure you 41
my life many years ago 306
my life more rich and 41
my life much more than 85
my life seen used for 43
my life some years ago 123
my life these last few 136
my life these past few 117
my life three years ago 138
my life were more than 90
my life were such that 69
my life were those that 51
my life when there was 177
my life will turn out 97
my life will work out 51
my life worth living and 53
my life worth living for 43
my life worth more than 47
my lips away from his 44
my living away from you 55
my living some other way 76
my lord coke from his 53
my lord coke says was 49
my lord went home with 47
my lord will find that 58
my lord will tell you 74
my loss some other way 58
my love laid upon her 48
my love some other way 211
my love will make you 45
my lungs felt like they 124
my mind away from all 84
my mind away from god 41
my mind away from her 59
my mind away from that 116
my mind away from this 88
my mind came from yon 253
my mind during those long 46
my mind even more than 45
my mind fast upon thee 42
my mind five years ago 106
my mind free from all 77
my mind free from any 45
my mind grew more and 67
my mind just will not 55
my mind many years ago 435
my mind much more than 86
my mind nothing more than 61
my mind once more and 43
my mind once more that 139
my mind runs upon old 94
my mind some time ago 701
my mind some years ago 168
my mind there were two 52
my mind these last few 127
my mind these last two 69
my mind these past few 91
my mind three years ago 54
my mind unto high god 41
my mind went back and 45
my mind went over and 43
my mind what wise men 141
my mind when there was 50
my mind when weary with 100
my mind will give way 46
my mouth away from his 61
my mouth drop open and 50
my mouth fell open and 201
my mouth hanging open and 137
my mouth hanging open for 52
my mouth nothing came out 42
my mouth over hers and 40
my mouth shut from now 85
my mouth shut when she 43
my mouth shut when you 56
my mouth there must not 41
my mouth very wide and 40
my mouth when there was 53
my mouth wide open and 259
my name among those who 146
my name will make him 167
my name will teach you 85
my next book will not 49
my next shot will not 46
my next step were death 44
my next will give you 54
my next will tell you 67
my nook reading some old 72
my nose into other men 54
my other foot lies his 43
my other foot upon his 425
my other hand over her 58
my other hand over his 43
my part will keep her 90
my poor eyes will not 272
my poor heart lost all 58
my poor sick wife and 108
my room very late and 41
my room when there was 93
my rose have done for 68
my said last will and 751
my said wife during her 642
my self have seen two 75
my shoes five years ago 83
my shoes were worn out 349
my side take step for 91
my sins take away all 58
my sole gain from all 41
my sons from afar and 304
my soul away from this 48
my soul from hell and 52
my soul held most dear 163
my soul went down with 77
my soul went during that 47
my soul went forth with 60
my soul will live with 67
my stay here will not 87
my tears fell upon her 127
my teeth were ready for 95
my teeth will fall out 160
my theory from some one 48
my third call from god 40
my time away from her 54
my time away from them 90
my time here will not 55
my time making sure that 47
my time there were two 174
my time went away with 309
my time were good for 63
my true love sits him 49
my true self during that 63
my turn came there was 40
my turn will come one 40
my very best love and 237
my very good lord and 367
my very great loss and 43
my very wild oats had 68
my view during those long 80
my wife came back and 59
my wife came down with 89
my wife came home and 108
my wife came home with 78
my wife died last year 84
my wife died young she 40
my wife five years ago 162
my wife kept crying and 58
my wife made over all 63
my wife many years ago 104
my wife over like that 55
my wife said there was 43
my wife said when she 72
my wife some years ago 50
my wife three years ago 144
my wife took care that 60
my wife very much and 78
my wife will give you 208
my wife will have her 63
my wife will make you 41
my wife will tell you 218
my word your home you 98
my work even more than 56
my work very much and 108
my young days there was 209
my young eyes like god 50
my young lord your son 50
my young years bred with 96
my youth seen some who 83
my youth were mingling with 45
