near abyssal hydrothermal 88
new colonial enterprises 158
new colonial environment 136
new colonial governments 311
new colonial institutions 84
new colonial magistrates 199
new colonial relationship 112
new colonial settlements 233
new colonial territories 450
new columbia encyclopedia 204
new command arrangements 298
new command distinguishes 53
new command headquarters 76
new command interpreter 133
new command organization 85
new compact fluorescent 225
new company capitalized 46
new company development 57
new company established 472
new company headquarters 298
new company organization 80
new company represented 93
new computing applications 44
new computing environment 396
new comrade accompanied 42
new concept development 161
new concept represented 44
new congress constitution 266
new congress established 40
new content development 49
new control instruments 46
new council established 66
new country established 61
new country necessarily 63
new country permanently 44
new creative achievement 63
new creative combinations 46
new creative development 96
new creative enterprises 46
new creative environment 51
new creative experiences 73
new creative partnership 44
new creative possibility 41
new creative relationship 74
new criteria established 78
new croatian constitution 294
new cruiser construction 50
new culture established 46
new culture represented 61
new customs arrangements 74
new defense arrangements 105
new defense commitments 45
new defense organization 249
new defined contribution 198
new density distribution 92
new deposit instruments 124
new derived constituent 52
new designs established 43
new designs incorporate 79
new designs incorporating 58
new dietary restrictions 43
new dietary supplements 46
new digital applications 49
new digital certificate 64
new digital distribution 57
new digital electronics 40
new digital environment 587
new digital instruments 63
new digital interactive 64
new digital marketplace 88
new digital photography 109
new digital transmission 215
new division established 72
new division headquarters 82
new division necessarily 48
new dominion governments 71
new dwellings constructed 265
new dynamic development 58
new dynamic environment 78
new dynamic equilibrium 1563
new dynamic relationship 129
new dynasty established 812
new edifice constructed 49
new editions periodically 328
new egyptian constitution 264
new element contributed 87
new emperor constantine 228
new emperor established 58
new european arrangements 71
new european citizenship 111
new european civilization 711
new european colonization 170
new european combinations 43
new european commissioner 50
new european communities 155
new european constitution 768
new european construction 45
new european democracies 451
new european development 167
new european environment 298
new european equilibrium 172
new european governments 76
new european headquarters 106
new european improvement 71
new european institutions 577
new european intervention 43
new european missionaries 51
new european organization 182
new european perspective 64
new european renaissance 43
new european settlements 158
new exchange arrangements 48
new exchange organization 109
new exchange relationship 78
new exchange restrictions 249
new factors contributed 110
new factory construction 849
new factory development 273
new factory environment 65
new factory established 80
new factory organization 87
new factual discoveries 115
new faculty appointment 81
new faculty development 123
new faculty orientations 141
new familial arrangements 68
new familial relationship 55
new features implemented 58
new federal arrangements 121
new federal commitments 70
new federal constitution 11301
new federal construction 158
new federal corporations 43
new federal departments 166
new federal entitlement 110
new federal expenditure 51
new federal governments 63
new federal institutions 239
new federal intervention 76
new federal investments 45
new federal involvement 121
new federal jurisdiction 101
new federal legislative 181
new federal legislature 358
new federal organization 219
new federal penitentiary 58
new federal relationship 126
new federal requirement 141
new federal restrictions 153
new federal territories 120
new financing arrangements 409
new financing institutions 75
new financing instruments 245
new finnish constitution 58
new foreign acquisitions 59
new foreign ambassadors 51
new foreign commitments 108
new foreign competitors 299
new foreign corporations 44
new foreign enterprises 352
new foreign environment 89
new foreign intervention 83
new foreign investments 2559
new foreign manufacturing 116
new foreign missionaries 69
new foreign publications 111
new foreign settlements 54
new foreign subsidiaries 286
new forward headquarters 53
new freemen necessarily 57
new freeway construction 207
new freight locomotives 72
new friends accompanied 118
new friends alternately 47
new friends established 73
new garbage incinerator 96
new general certificate 293
new general directorate 46
new general equilibrium 654
new general headquarters 242
new general introduction 76
new general merchandise 72
new general organization 89
new general partnership 82
new general practitioner 271
new general propositions 55
new general registration 72
new general secretaries 76
new general understanding 112
new generic differences 154
new genetic abnormality 74
new genetic backgrounds 61
new genetic combinations 1935
new genetic constitution 83
new genetic discoveries 301
new genetic environment 66
new genetic equilibrium 49
new genetic instructions 127
new genuine sovereignty 66
new governing arrangements 162
new governing institutions 310
new graphic interactive 89
new haploid individuals 52
new highway constructed 60
new highway construction 2117
new highway development 85
new highway interchanges 88
new hormone preparations 52
new hostile environment 105
new hungarian constitution 357
new illegal settlements 45
new imperial aristocracy 107
new imperial commissioner 261
new imperial commitments 48
new imperial constitution 775
new imperial institutions 58
new imperial legislative 43
new imperial organization 60
new imperial relationship 146
new imperial sovereignty 43
new imperial territories 66
new insulin preparations 75
new interim constitution 531
new islamic civilization 179
new islamic constitution 242
new islamic institutions 92
new islamic organization 65
new journal established 54
new judicial appointment 45
new judicial arrangements 80
new judicial constitution 46
new judicial institutions 368
new judicial organization 325
new lagrange multipliers 49
new language development 110
new language effectively 40
new language environment 240
new language experiences 112
new leisure experiences 97
new liberal constitution 1469
new liberal democracies 112
new liberal dispensation 53
new liberal environment 56
new liberal governments 127
new liberal institutions 180
new liberal organization 69
new liberal perspective 65
new library acquisitions 146
new library construction 124
new license applications 114
new licensing arrangements 153
new limited partnership 542
new lincoln continental 911
new lincoln convertible 89
new linearly independent 72
new linkage arrangements 75
new listening experiences 108
new logical development 49
new machine civilization 138
new machine constructed 46
new machine instructions 85
new manager permanently 46
new marital arrangements 64
new marital relationship 555
new marketing arrangements 363
new marketing environment 253
new marketing institutions 176
new marketing opportunity 332
new marketing organization 309
new marketing territories 64
new markets established 82
new marriage arrangements 78
new marriage certificate 71
new marriage relationship 244
new material accumulated 139
new material applications 53
new material civilization 154
new material combinations 169
new material continually 74
new material contributed 60
new material development 260
new material effectively 44
new material environment 209
new material substituted 64
new meaningful relationship 54
new measures implemented 43
new measures represented 52
new medical applications 248
new medical breakthroughs 307
new medical certificate 91
new medical development 122
new medical discoveries 1590
new medical examinations 52
new medical institutions 258
new medical instruments 187
new medical intervention 80
new medical malpractice 79
new medical marketplace 224
new medical organization 85
new medical preparations 94
new medical publications 40
new medical terminology 59
new medical understanding 48
new members continually 78
new members effectively 43
new members participate 46
new members periodically 41
new members represented 145
new mexican constitution 980
new migrant communities 153
new migrant settlements 47
new mineral assemblages 452
new mineral combinations 131
new mineral development 155
new mineral discoveries 758
new mineral enterprises 57
new mineral occurrences 49
new minimum distribution 68
new minimum requirement 64
new missile deployments 141
new missile development 70
new missions established 85
new moneyed aristocracy 151
new musical arrangements 123
new musical combinations 54
new musical compositions 516
new musical development 114
new musical discoveries 65
new musical environment 77
new musical experiences 357
new musical experiments 46
new musical institutions 51
new musical instruments 1914
new musical organization 92
new musical personality 52
new musical publications 98
new musical sensibility 49
new musical territories 49
new national aristocracy 40
new national arrangements 52
new national catastrophe 60
new national certificate 213
new national cholesterol 53
new national citizenship 102
new national civilization 45
new national commitments 63
new national communities 561
new national conservation 81
new national constituent 80
new national constitution 3287
new national corporations 95
new national development 961
new national directorate 74
new national enterprises 85
new national environment 137
new national governments 1203
new national headquarters 600
new national institutions 795
new national jurisdiction 42
new national legislative 299
new national legislature 721
new national observatory 116
new national occupational 54
new national organization 3351
new national partnership 42
new national personality 76
new national perspective 83
new national professional 71
new national progressive 197
new national sovereignty 96
new national territories 97
new national understanding 40
new natural environment 270
new natural frequencies 94
new network applications 195
new network environment 146
new network installation 81
new network organization 92
new nigerian constitution 589
new northern archipelago 73
new northern environment 51
new northern settlements 42
new northern territories 59
new objects continually 62
new obscene publications 189
new offices established 129
new official aristocracy 53
new official development 107
new official governments 72
new official organization 110
new official publications 51
new operating environment 956
new operating instructions 102
new optical discoveries 62
new optical frequencies 47
new optical instruments 269
new organic relationship 60
new osmotic equilibrium 71
new ottoman constitution 127
new outrage perpetrated 54
new overall equilibrium 71
new overall perspective 105
new overhead transmission 46
new overseas investments 174
new overseas subsidiaries 70
new overseas territories 213
new pacific partnership 65
new pacific territories 49
new package development 57
new packard convertible 107
new parenting arrangements 43
new parties represented 43
new partner contributes 182
new patient appointment 87
new patient registration 125
new pattern established 105
new payment arrangements 135
new payment instruments 126
new peaceful relationship 56
new peruvian constitution 41
new planned communities 361
new planned development 54
new planned settlements 63
new poetical dispensation 55
new poetical publications 44
new popular constitution 59
new popular governments 95
new popular institutions 71
new popular organization 67
new popular sovereignty 50
new popular understanding 47
new position coordinates 172
new position corresponding 133
new position descriptions 93
new position established 84
new position represented 138
new postwar constitution 234
new postwar environment 75
new postwar governments 61
new postwar organization 52
new postwar relationship 50
new precise measurements 41
new primary relationship 76
new private competitors 55
new private construction 739
new private corporations 78
new private development 273
new private enterprises 1885
new private institutions 692
new private investments 553
new private manufacturing 55
new private organization 133
new problem encountered 68
new problem formulations 56
new process development 892
new process improvement 102
new process introduction 195
new producing organization 65
new product applications 736
new product breakthroughs 127
new product combinations 48
new product departments 263
new product descriptions 147
new product development 207821
new product discoveries 71
new product distribution 149
new product effectively 63
new product established 42
new product experiences 48
new product flexibility 113
new product formulations 279
new product improvement 59
new product introduction 12534
new product investments 151
new product manufacture 71
new product manufacturing 319
new product opportunity 643
new product organization 160
new product performance 1161
new product possibility 78
new product presentation 93
new product registration 79
new product represented 50
new program coordinator 57
new program development 3441
new program established 159
new program implemented 59
new program instructions 59
new program represented 119
new project applications 48
new project assignments 57
new project construction 52
new project coordinator 42
new project development 495
new project investments 43
new project organization 65
new protest organization 59
new prussian constitution 334
new psychic equilibrium 125
new quality improvement 287
new radical organization 124
new railway advertisers 51
new railway constructed 48
new railway construction 1235
new railway development 114
new railway enterprises 103
new rational expectations 78
new records established 72
new recurring appointment 45
new refugee organization 86
new refugee settlements 69
new regimes established 102
new regional arrangements 453
new regional commissioner 47
new regional cooperative 126
new regional development 1564
new regional differences 48
new regional disparities 91
new regional dispensation 57
new regional distribution 114
new regional environment 155
new regional governments 823
new regional headquarters 294
new regional institutions 904
new regional organization 901
new relation established 323
new relation undoubtedly 68
new religion christianity 141
new religion corresponding 169
new religion encountered 70
new religion established 252
new religion imperfectly 52
new religion represented 81
new reporting relationship 86
new reporting requirement 263
new research applications 88
new research breakthroughs 76
new research demonstrating 42
new research departments 81
new research development 123
new research discoveries 240
new research enterprises 41
new research environment 136
new research institutions 503
new research instruments 167
new research opportunity 49
new research organization 307
new research orientations 106
new research perspective 178
new reserve discoveries 51
new reserve requirement 186
new retailing environment 49
new retailing institutions 82
new revenue arrangements 70
new revenue opportunity 62
new revenue settlements 102
new revised constitution 100
new rhythmic combinations 69
new roadway construction 62
new romanian constitution 217
new rumanian constitution 48
new schools constructed 113
new schools established 672
new science departments 51
new science established 41
new science represented 64
new seasonal merchandise 46
new sections substituted 138
new secular civilization 50
new secular dispensation 45
new secular institutions 156
new sensory environment 47
new sensory experiences 638
new sensual experiences 66
new service applications 116
new service arrangements 114
new service development 4091
new service enterprises 73
new service environment 112
new service established 61
new service introduction 138
new service opportunity 66
new service organization 164
new service requirement 42
new settler communities 66
new socially constructed 147
new socially responsible 114
new socially significant 41
new society constituted 41
new society constructed 83
new society encountered 57
new society established 221
new society inaugurated 41
new society represented 56
new southern confederacy 1787
new southern governments 420
new southern territories 81
new spanish constitution 1537
new spanish discoveries 41
new spanish settlements 285
new spanish territories 55
new species combinations 194
new species continually 53
new species descriptions 204
new species encountered 60
new species established 99
new species intermediate 49
new species principally 78
new species represented 70
new species watercourse 43
new stadium construction 224
new stations established 86
new statute established 73
new statute establishes 95
new statute represented 47
new straits settlements 55
new streets constructed 120
new student dormitories 62
new student enrollments 42
new student organization 430
new student orientations 61
new student recruitment 156
new student registration 57
new studies demonstrate 65
new subsidy arrangements 65
new support arrangements 53
new surface modification 101
new surface temperature 99
new surveying instruments 71
new swedish constitution 93
new sympathy annihilated 163
new systems applications 99
new systems development 1651
new systems effectively 43
new systems implemented 50
new taxation arrangements 63
new teachers continually 168
new tertiary institutions 98
new textile enterprises 57
new textile manufacturing 103
new textual discoveries 68
new texture coordinates 53
new thematic development 52
new tonnage constructed 51
new topical preparations 44
new tourism destinations 149
new tourism development 271
new tourist destinations 317
new tourist development 155
new traffic arrangements 50
new transit investments 61
new turkish constitution 476
new unified organization 92
new uniform temperature 50
new unitary constitution 89
new unitary development 40
new unitary organization 47
new uranium discoveries 57
new utility possibility 61
new vaccine development 198
new vaccine formulations 46
new variety development 101
new vehicle development 134
new vehicle registration 90
new venture capitalists 83
new venture departments 71
new venture development 1554
new venture investments 73
new venture opportunity 158
new venture organization 67
new venture performance 2406
new vessels constructed 101
new vessels proliferate 55
new village communities 327
new village development 76
new village established 94
new village governments 71
new village institutions 79
new village organization 74
new village settlements 359
new virginia constitution 401
new virtual communities 276
new virtual directories 85
new virtual environment 121
new virtual organization 52
new visitor excessively 64
new warship construction 383
new welfare arrangements 56
new welfare institutions 107
new western civilization 466
new western commonwealths 120
new western communities 313
new western institutions 65
new western settlements 396
new western territories 1798
new windows applications 177
new windows installation 79
new written constitution 566
new written prescription 174
non threatening environment 98
non uniform distribution 691
non uniform illumination 107
non uniform temperature 186
nor against christianity 129
nor against institutions 348
nor anywise embarrassed 66
nor assumes unquestioned 61
nor attains consistency 62
nor between individuals 64
nor british governments 65
nor capital accumulation 52
nor civilly responsible 54
nor colonial governments 118
nor contain restrictions 135
nor equally distributed 116
nor express satisfaction 40
nor federal constitution 58
nor federal governments 352
nor foreign governments 125
nor ghastly monstrosity 40
nor illegal discourtesy 92
nor imperial munificence 86
nor implies professional 82
nor infringes fundamental 55
nor judicial departments 76
nor legally responsible 79
nor logical consistency 51
nor morally accountable 44
nor morally constrained 85
nor morally responsible 220
nor musical instruments 142
nor national distinctions 41
nor national governments 165
nor national sovereignty 55
nor natural philosopher 349
nor passive immunization 55
nor perfect complements 50
nor perhaps practicable 149
nor perhaps understanding 147
nor pleasure interrupted 48
nor popular sovereignty 62
nor private benevolence 61
nor private corporations 122
nor private enterprises 46
nor private individuals 313
nor private institutions 95
nor private philanthropy 53
nor private undertakers 46
nor receive compensation 51
nor receive instructions 397
nor regional governments 55
nor sensory disturbance 53
nor socially constructed 64
nor spanish merchantmen 51
nor threatens unreasonably 50
nor totally independent 85
nor totally predictable 44
nor unusual punishments 208
nor written instructions 52
not abandon agriculture 91
not abandon christianity 161
not abandon conventional 89
not abandon established 41
not abolish differences 72
not abolish distinctions 84
not abolish exploitation 43
not abolish prostitution 44
not absolve individuals 88
not accepting applications 204
not accepting christianity 198
not accepting deliverance 5432
not accepting manuscripts 45
not accepting unsolicited 451
not achieve anticipated 44
not achieve breakthroughs 65
not achieve civilization 46
not achieve competitive 81
not achieve conservation 79
not achieve consistency 123
not achieve conventional 70
not achieve convergence 80
not achieve coordination 63
not achieve credibility 75
not achieve development 163
not achieve emancipation 129
not achieve equilibrium 752
not achieve expectations 110
not achieve fulfillment 311
not achieve fundamental 42
not achieve immortality 649
not achieve improvement 53
not achieve independent 170
not achieve objectivity 111
not achieve performance 99
not achieve politically 56
not achieve professional 173
not achieve proficiency 75
not achieve satisfaction 304
not achieve significant 1246
not achieve spectacular 94
not achieve statistical 3193
not achieve substantive 43
not achieve sustainable 241
not achieve understanding 359
not achieving significant 74
not achieving statistical 81
not acquire citizenship 695
not acquire competitive 53
not acquire immortality 45
not acquire independent 90
not acquire jurisdiction 2775
not acquire proficiency 91
not acquire proprietary 75
not acquire replacement 52
not acquire significant 116
not acquire sovereignty 213
not acutely intoxicated 118
not adapted exclusively 44
not address alternative 111
not address development 44
not address differences 266
not address effectively 94
not address fundamental 399
not address individuals 51
not address performance 239
not address qualitative 41
not address respondents 78
not address restrictions 64
not address significant 94
not address substantive 132
not address uncertainty 50
not adopted christianity 115
not adopted comparative 63
not adopted exclusively 74
not adopted unanimously 267
not adopted universally 201
not adopted voluntarily 67
not advance civilization 96
not advance development 43
not advance spiritually 90
not advance understanding 633
not aesthetic satisfaction 56
not affecting jurisdiction 45
not affecting performance 161
not affecting substantive 52
not against affirmative 47
not against capitalists 106
not against christianity 1187
not against civilization 54
not against corporations 60
not against development 286
not against differences 45
not against exploitation 50
not against governments 64
not against homosexuals 65
not against independent 61
not against individuals 1490
not against institutions 65
not against legislative 55
not against organization 63
not against professional 56
not against protestants 72
not aligned politically 58
not allowed arbitrarily 40
not allowed citizenship 78
not allowed compensation 128
not allowed independent 99
not allowed permanently 41
not allowed underground 77
not allowed voluntarily 45
not altered drastically 223
not altered perceptibly 156
not ambient temperature 94
not analyze differences 50
not animals constructed 42
not animate imperfection 45
not appeared practicable 48
not appeared prominently 65
not appeared subservient 71
not applied arbitrarily 114
not applied commercially 88
not applied effectively 199
not applied exclusively 422
not applied extensively 176
not applied practically 57
not applied selectively 51
not applied universally 408
not appoint ambassadors 68
not appoint arbitrators 45
not appoint magistrates 66
not approve applications 123
not approve compensation 217
not approve construction 42
not arranged haphazardly 104
not arranged sequentially 85
not arrived opportunely 51
not ascribe personality 66
not assumed arbitrarily 44
not assumed independent 44
not assumed jurisdiction 166
not assumed necessarily 43
not assumed significant 62
not assumed voluntarily 70
not attacking christianity 86
not attacking corporations 61
not attacking individuals 87
not attempt artificially 45
not attempt comparisons 55
not attempt complicated 133
not attempt conversation 249
not attempt experiments 50
not attempt explanations 59
not attempt independent 59
not attempt intercourse 349
not attempt portraiture 65
not attempt statistical 48
not attending conferences 61
not attract advertisers 110
not attract compensation 91
not attract competitors 53
not attract experienced 40
not attract individuals 82
not attract investments 73
not attract professional 53
not attract prospective 41
not attract significant 456
not attract unfavorable 68
not attract unnecessary 109
not average performance 44
not avoided controversy 67
not awarded compensation 60
not awarded posthumously 507
not balance expenditure 43
not bargain effectively 304
not because advertisers 52
not because agriculture 116
not because alternative 52
not because bizarreness 97
not because businessmen 57
not because capitalists 127
not because christianity 510
not because circumcision 40
not because civilization 154
not because commodities 80
not because conventional 52
not because corporations 68
not because democracies 45
not because development 65
not because differences 64
not because forgiveness 42
not because governments 241
not because individuals 635
not because institutions 46
not because intelligent 72
not because journalists 83
not because legislators 96
not because originality 46
not because performance 101
not because personality 44
not because pornography 114
not because professional 68
not because protestants 47
not because republicans 46
not because respondents 52
not because robespierre 45
not because sociologists 78
not because speculative 114
not because understanding 53
not behaved differently 56
not behaved responsibly 67
not behaved unreasonably 41
not behavior modification 370
not believe christianity 319
not believe civilization 52
not believe differently 54
not believe exclusively 52
not believe forgiveness 79
not believe governments 55
not believe homosexuals 53
not believe immortality 50
not believe individuals 95
not believe involvement 50
not believe journalists 58
not believe necessarily 82
not believe passionately 68
not believe professional 52
not believe propositions 60
not benefit agriculture 62
not benefit exclusively 79
not benefit individuals 91
not benefit performance 55
not benefit politically 58
not betraying confidences 46
not between alternative 209
not between capitalists 109
not between christianity 649
not between civilization 72
not between communities 52
not between conservation 44
not between conventional 46
not between departments 49
not between development 107
not between governments 205
not between independent 179
not between individuals 2719
not between institutions 89
not between intervention 42
not between personality 137
not between professional 56
not between propositions 119
not between protestants 116
not between republicans 129
not between substantive 45
not blankly contradicting 48
not blindly subservient 44
not broadly distributed 129
not broadly implemented 44
not brought contentment 88
not brought improvement 49
not brought prominently 264
not brought satisfaction 117
not brought significant 170
not capital accumulation 491
not capital constrained 101
not capital expenditure 695
not capital investments 198
not capital punishments 156
not capital transactions 49
not capture differences 175
not capture significant 72
not carried exclusively 42
not carried unanimously 117
not catholic emancipation 68
not certain combinations 44
not certain employments 40
not certain fundamental 41
not certain individuals 239
not certain propositions 348
not checked effectively 73
not checked periodically 61
not cherish exaggerated 107
not cherish resentments 40
not chiefly responsible 328
not civilly responsible 127
not closely approximate 1408
not closely articulated 94
not closely competitive 41
not closely constrained 89
not closely coordinated 664
not closely corresponding 61
not closely intertwined 146
not closely investigate 67
not closely scrutinized 322
not collect compensation 160
not collect demographic 51
not collect statistical 57
not college preparatory 370
not combine effectively 91
not combine harmoniously 68
not command significant 129
not command unqualified 67
not commend christianity 75
not comment extensively 238
not compare alternative 165
not compare differences 41
not compare individuals 87
not compare performance 80
not compare unfavorably 1501
not compete commercially 309
not compete effectively 4283
not compete efficiently 142
not compete extensively 47
not compete industrially 88
not compete intensively 42
not compete politically 78
not competing effectively 120
not competing explanations 117
not concede sovereignty 55
not concern differences 40
not concern exclusively 109
not concern fundamental 48
not concern individuals 222
not condemn christianity 88
not condemn homosexuals 53
not condemn individuals 51
not condone lawlessness 58
not condone promiscuity 56
not condone prostitution 72
not condoning manipulation 51
not conduct electricity 10831
not conduct examinations 121
not conduct experiments 607
not conduct independent 237
not conduct preliminary 58
not conduct significant 80
not conduct statistical 50
not conduct transactions 79
not conduct unreasonable 50
not confess voluntarily 61
not confide responsible 71
not confirm expectations 91
not confirm receivables 53
not confirm significant 74
not conform exclusively 51
not conform necessarily 41
not confuse christianity 64
not confuse contractions 111
not confuse differences 46
not confuse geographical 41
not confuse performance 40
not confuse statistical 174
not confuse understanding 202
not consent voluntarily 95
not consist exclusively 3549
not consist necessarily 166
not consist principally 262
not consult astrologers 84
not consult professional 44
not consume commodities 75
not consume electricity 70
not consume significant 158
not contain abbreviations 102
not contain alternative 82
not contain ambiguities 48
not contain apostrophes 93
not contain bicarbonate 116
not contain biographical 51
not contain calculations 47
not contain chlorophyll 4420
not contain cholesterol 2079
not contain chromosomes 49
not contain combustible 68
not contain comparative 100
not contain comparisons 41
not contain complicated 140
not contain confidential 252
not contain consecutive 72
not contain constraints 49
not contain contaminating 70
not contain conventional 93
not contain corresponding 127
not contain crystalline 87
not contain cytoplasmic 133
not contain declarations 59
not contain derivatives 344
not contain descriptions 311
not contain descriptive 109
not contain differences 49
not contain differential 91
not contain dislocations 100
not contain distinctions 40
not contain distinctive 89
not contain emulsifiers 50
not contain enforcement 62
not contain epinephrine 323
not contain erythrocytes 94
not contain exaggerated 43
not contain exclusively 104
not contain exculpatory 76
not contain explanations 155
not contain explanatory 56
not contain fluorescent 46
not contain frequencies 205
not contain fundamental 70
not contain genetically 88
not contain grammatical 93
not contain hydrophobic 42
not contain identifiable 118
not contain implications 75
not contain independent 271
not contain individuals 142
not contain instructions 454
not contain intermediate 78
not contain lymphocytes 46
not contain macroscopic 48
not contain mathematical 61
not contain mitochondria 627
not contain observations 95
not contain occurrences 181
not contain particulars 148
not contain particulate 121
not contain performance 167
not contain photographs 97
not contain prepositions 50
not contain prohibitions 56
not contain propositions 190
not contain proprietary 66
not contain qualitative 42
not contain quantifiers 170
not contain respiratory 100
not contain restrictions 313
not contain restrictive 114
not contain significant 3603
not contain singularities 99
not contain spermatozoa 573
not contain statistical 115
not contain stipulations 113
not contain substantive 262
not contain superfluous 157
not contain temperature 40
not contain transcripts 59
not contain translations 63
not contain undesirable 92
not contain unnecessary 449
not contain unsaturated 129
not contest jurisdiction 78
not context independent 52
not control development 122
not control differences 42
not control distribution 111
not control effectively 135
not control established 139
not control exclusively 40
not control expenditure 73
not control individuals 46
not control legislative 66
not control performance 45
not control significant 100
not control temperature 87
not correct astigmatism 93
not correct grammatical 61
not corrode excessively 100
not corrode instruments 110
not counsel abandonment 321
not covered extensively 389
not creative individuals 47
not damaged extensively 44
not damaged permanently 50
not deceive prospective 112
not decided arbitrarily 67
not decided exclusively 47
not decided unanimously 40
not decline drastically 107
not decline jurisdiction 445
not decline perceptibly 59
not decrease drastically 81
not decrease perceptibly 41
not decrease performance 86
not defined arbitrarily 73
not defined contribution 104
not defined differently 81
not defined exclusively 676
not defined numerically 46
not deflect excessively 154
not degrade performance 532
not deliver electricity 40
not deliver merchandise 94
not deliver performance 47
not deliver prematurely 58
not deliver significant 132
not deliver sustainable 76
not demanding legislative 59
not densely distributed 72
not depending exclusively 78
not depending necessarily 50
not depends exclusively 58
not depress respiratory 104
not deprive homosexuals 56
not deprive individuals 465
not deprive speculative 101
not derived deductively 68
not derived empirically 128
not derived exclusively 703
not derived inductively 68
not derived necessarily 44
not derived theoretically 57
not deserve citizenship 44
not deserve cohabitation 47
not deserve commendation 220
not deserve compensation 191
not deserve compliments 59
not deserve condemnation 537
not deserve forgiveness 1884
not deserve immortality 49
not deserve preferential 45
not deserve preservation 52
not deserve reprehension 70
not deserve significant 71
not deserve unqualified 42
not desired instructions 71
not destroy christianity 270
not destroy civilization 212
not destroy jurisdiction 108
not destroy personality 78
not destroy selfishness 48
not destroy significant 115
not destroy sovereignty 73
not destroy spontaneity 137
not develop agriculture 129
not develop alternative 283
not develop applications 69
not develop arbitrarily 49
not develop attachments 96
not develop chlorophyll 273
not develop civilization 47
not develop commercially 41
not develop competitive 42
not develop differently 77
not develop distinctive 72
not develop effectively 170
not develop efficiently 62
not develop exclusively 123
not develop expectations 108
not develop extensively 453
not develop friendships 159
not develop generalized 79
not develop haphazardly 77
