nay sometimes nonsense 108
new agreement included 147
new agreement includes 67
new agreement increased 64
new agreement involved 58
new agreement proposed 72
new agreement provided 844
new agreement provides 520
new agreement replaced 58
new agreement replaces 52
new agreement required 65
new agreement requires 64
new alcoholic beverage 129
new algebraic approach 53
new amendment proposed 79
new amendment provided 131
new amendment provides 63
new amendment required 45
new amphibious operation 53
new ancillary services 56
new anonymous american 131
new antibiotic produced 211
new antigenic challenge 50
new antigenic stimulus 60
new antiviral compound 142
new antiviral therapies 87
new anxieties concerning 57
new apartment projects 178
new apartment tomorrow 43
new apostolic delegate 736
new apparatus consists 47
new apparatus designed 264
new appellate tribunal 64
new arbitrary constant 160
new argentine republic 57
new arguments advanced 105
new arguments concerning 131
new arguments supporting 54
new arithmetic operation 42
new articular surfaces 174
new artificial languages 69
new artificial materials 164
new artificial paradise 61
new artificial variables 67
new artillery battalion 49
new artillery positions 78
new artillery regiment 78
new assertive attitude 40
new assertive behaviors 204
new assistant attorney 517
new assistant director 856
new assistant district 243
new assistant librarian 79
new assistant managers 66
new assistant minister 124
new assistant treasurer 53
new association included 97
new association proposed 44
new association provided 43
new association received 40
new assumption concerning 80
new attitudes concerning 152
new attitudes fostered 42
new austerity policies 42
new australian colonies 82
new australian identity 103
new australian minister 58
new automated assembly 93
new automated machines 148
new automatic electric 53
new automatic exchanges 136
new automatic machines 372
new awareness concerning 82
new awareness produced 47
new awareness resulted 46
new ballistic missiles 296
new behavioral approach 157
new behavioral paradigm 44
new behavioral patterns 1593
new behavioral problems 88
new behavioral response 165
new behavioral routines 42
new behavioral sciences 140
new behavioral sequence 49
new behavioral solutions 49
new behavioral strategy 51
new behavioral therapies 52
new behavioral treatment 307
new beneficial interest 57
new beneficial mutations 55
new bilateral economic 195
new bilateral military 60
new bilateral relations 101
new bilateral security 62
new biological activity 149
new biological approach 100
new biological children 113
new biological concepts 86
new biological controls 50
new biological entities 152
new biological evidence 66
new biological functions 156
new biological insights 219
new biological materials 120
new biological paradigm 60
new biological problems 75
new biological products 279
new biological response 54
new biological sciences 313
new biological therapies 107
new biological treatment 181
new biomedical engineering 55
new biomedical products 54
new brigadier generals 197
new broadband internet 68
new broadband networks 113
new broadband services 560
new broadband wireless 153
new broadcast channels 61
new broadcast facility 42
new broadcast licenses 215
new broadcast networks 217
new broadcast services 113
new brokerage accounts 48
new budgetary authority 60
new calculating machines 108
new california governor 70
new candidate materials 67
new candidate solutions 413
new candidate vaccines 72
new canonical variables 448
new capillary channels 53
new capillary formation 421
new capillary networks 78
new cartilage formation 323
new catalytic activity 65
new catalytic functions 45
new catalytic materials 217
new catechism embodied 66
new causeless suspicion 47
new cellulose membrane 161
new challenges concerning 112
new challenges confront 116
new challenges continue 72
new challenges involved 59
new challenges required 56
new character acquired 59
new character assigned 53
new character education 111
new character replaces 48
new character sequence 71
new character suddenly 75
new chemicals produced 96
new chevrolet corvette 135
new christians received 41
new christmas presents 92
new christmas tradition 87
new classical analysis 207
new classical approach 713
new classical argument 74
new classical economic 91
new classical monetary 82
new classical movement 104
new classical paradigm 59
new classical recordings 60
new classical tradition 71
new classroom materials 150
new classroom practice 117
new classroom situation 95
new cognitive activity 56
new cognitive approach 175
new cognitive capacity 122
new cognitive category 50
new cognitive concepts 50
new cognitive elements 528
new cognitive functions 81
new cognitive paradigm 138
new cognitive patterns 63
new cognitive schemata 65
new cognitive sciences 56
new cognitive strategy 49
new collection containing 81
new collection contains 129
new collection entitled 124
new collection includes 77
new collegiate churches 64
new colonists suffered 50
new combustion chambers 107
new comintern strategy 47
new commander received 60
new commander repaired 127
new commercial accounts 90
new commercial activity 675
new commercial aircraft 564
new commercial airliner 75
new commercial airplane 80
new commercial approach 76
new commercial attitude 44
new commercial business 155
new commercial channels 443
new commercial chemical 49
new commercial concerns 44
new commercial contacts 192
new commercial district 312
new commercial education 56
new commercial expansion 108
new commercial facility 43
new commercial frontier 50
new commercial functions 46
new commercial industry 63
new commercial interest 318
new commercial magnates 55
new commercial materials 56
new commercial morality 71
new commercial movement 58
new commercial networks 169
new commercial partners 62
new commercial patterns 75
new commercial policies 148
new commercial potential 40
new commercial practice 47
new commercial premises 79
new commercial problems 49
new commercial products 1205
new commercial projects 163
new commercial property 156
new commercial purposes 43
new commercial realities 126
new commercial relations 687
new commercial services 248
new commercial situation 75
new commercial software 125
new commercial strategy 129
new commercial vehicles 184
new commercial ventures 969
new commission composed 128
new commission consisting 94
new commission included 50
new commission proposal 110
new committee chairman 186
new committee chairmen 191
new committee composed 150
new committee consisting 232
new committee included 279
new committee proposed 81
new committee reported 149
new commodity exchanges 47
new communist approach 49
new communist attitude 48
new communist challenge 42
new communist doctrine 51
new communist military 79
new communist morality 215
new communist movement 485
new communist strategy 250
new community agencies 233
new community approach 207
new community centered 41
new community colleges 760
new community composed 69
new community councils 132
new community develops 57
new community education 188
new community facility 82
new community forestry 51
new community formation 68
new community hospital 236
new community identity 116
new community included 56
new community interest 57
new community involves 42
new community movement 330
new community networks 78
new community organizing 47
new community partners 47
new community patterns 75
new community policies 166
new community problems 83
new community programs 496
new community projects 851
new community property 173
new community provided 43
new community provides 51
new community received 51
new community recreation 60
new community relations 350
new community requires 72
new community resource 83
new community services 653
new community situation 54
new community strategy 58
new community treatment 66
new community ventures 77
new companies developing 59
new companies included 58
new companies increased 42
new companies involved 51
new companies launched 40
new companies obtained 43
new component instance 56
new composite identity 53
new composite materials 1299
new composite variables 158
new compounds containing 192
new compounds obtained 59
new compounds possessing 62
new compounds prepared 80
new compounds produced 189
new compounds reported 77
new compounds resembling 79
new conception concerning 59
new conception presents 40
new conception required 85
new conception requires 43
new concession contract 77
new conclusion concerning 68
new conditions affected 45
new conditions attached 76
new conditions concerning 51
new conditions confront 43
new conditions demanded 529
new conditions developing 71
new conditions entailed 42
new conditions entirely 62
new conditions incident 99
new conditions included 80
new conditions involved 112
new conditions involves 47
new conditions operated 43
new conditions prevailing 641
new conditions produced 545
new conditions proposed 62
new conditions provided 140
new conditions rendered 76
new conditions required 540
new conditions requires 100
new conditions resulted 70
new conditions suddenly 46
new conditions supposed 125
new confessor selected 77
new conjugate direction 91
new conjugate vaccines 54
new connection attempts 252
new connection requests 527
new conquered subjects 46
new conquests achieved 50
new consensus concerning 132
new consensus politics 58
new consensus sequence 60
new conserved quantity 81
new consonant clusters 87
new consonant phonemes 43
new container facility 61
new container terminal 1420
new continent received 46
new contingency approach 65
new contracts containing 48
new contracts provided 90
new contracts required 42
new controlling authority 86
new controlling interest 68
new convention concerning 153
new convention designed 46
new convention facility 78
new convention otherwise 847
new convention provided 87
new convention provides 105
new convention regulating 78
new conviction concerning 43
new conviction demanded 48
new copyright problems 102
new coronation ceremony 41
new corporate accounting 54
new corporate accounts 85
new corporate alliances 42
new corporate approach 81
new corporate attitude 50
new corporate brochure 63
new corporate business 207
new corporate charters 84
new corporate cultures 285
new corporate direction 158
new corporate divisions 45
new corporate emphasis 82
new corporate entities 361
new corporate financial 65
new corporate identity 1870
new corporate interest 49
new corporate managers 171
new corporate officers 89
new corporate paradigm 51
new corporate partners 67
new corporate policies 182
new corporate programs 45
new corporate security 210
new corporate sponsors 108
new corporate strategy 1288
new corporate umbrella 62
new corporate ventures 241
new countries acquired 57
new countries explored 45
new countries increases 115
new countries recently 42
new countries vanished 58
new crossover operator 239
new curricula designed 69
new customers acquired 199
new customers obtained 199
new customers referred 49
new customers requires 45
new deductive approach 44
new defensive doctrine 268
new defensive military 97
new defensive positions 1576
new defensive strategy 240
new definition included 82
new definition includes 171
new definition proposed 130
new definition provided 46
new definition provides 109
new definition replaces 67
new definition required 52
new definition requires 97
new democracy movement 120
new democracy requires 48
new departure american 43
new departure involved 85
new departure occurred 70
new departure resulted 41
new dependent variables 929
new deputation repaired 46
new desirable behaviors 86
new despotism presents 65
new deterrent strategy 43
new diagnostic algorithm 57
new diagnostic approach 766
new diagnostic category 1576
new diagnostic concepts 56
new diagnostic criterion 163
new diagnostic entities 93
new diagnostic modality 227
new diagnostic products 45
new dictionary contains 65
new difficult problems 80
new difficult situation 46
new directions concerning 57
new directions dictated 83
new directions explored 53
new directions included 55
new directions outlined 43
new directions proposed 131
new directions publishing 41
new directions required 77
new directive concerning 56
new directive required 49
new directive requires 61
new directors included 88
new directory containing 41
new directory services 64
new discourse entities 102
new discourse produces 55
new discourse referent 1210
new discovery concerning 200
new discovery confirms 47
new discovery consists 42
new discovery exceeded 49
new discovery increased 43
new discovery increases 108
new discovery produces 46
new discovery provides 41
new discovery suggests 56
new discussion concerning 73
new discussion questions 56
new dissident movement 51
new doctrinal approach 104
new doctrinal concepts 101
new doctrinal elements 43
new doctrinal emphasis 50
new doctrinal positions 56
new doctrines advanced 49
new doctrines concerning 351
new doctrines produced 44
new doctrines received 46
new doctrines respecting 60
new doctrines secretly 82
new documents concerning 141
new documents produced 76
new dominican province 54
new dominican republic 145
new dynamical variables 174
new economics minister 281
new economics textbook 136
new ecosystem approach 54
new effective approach 98
new effective interest 458
new effective potential 104
new effective therapies 72
new effective treatment 94
new efficient algorithm 238
new efficient approach 72
new efficient frontier 258
new electoral alliances 52
new electoral campaign 155
new electoral coalition 304
new electoral district 230
new electoral divisions 191
new electoral majority 129
new electoral politics 197
new electoral realities 44
new electoral register 404
new electoral situation 62
new electoral strategy 202
new electrode materials 219
new electrons produced 46
new elephants strained 81
new emergency agencies 155
new emergency facility 112
new emergency hospital 47
new emergency response 86
new emergency services 48
new emergency situation 67
new empirical analysis 157
new empirical approach 332
new empirical constant 52
new empirical evidence 2828
new empirical insights 146
new empirical materials 88
new empirical problems 50
new empirical questions 151
new empirical sciences 179
new empirical situation 65
new employees actually 49
new employees annually 76
new employees assigned 91
new employees complete 92
new employees concerning 47
new employees directly 99
new employees includes 50
new employees involved 43
new employees properly 59
new employees received 152
new employees required 156
new employees requires 61
new enclosure movement 172
new encryption algorithm 357
new encryption software 44
new encryption standard 334
new enzymatic activity 112
new episcopal cathedral 63
new episcopal churches 113
new equipment acquired 368
new equipment compared 50
new equipment consists 69
new equipment designed 410
new equipment directly 61
new equipment imported 62
new equipment included 206
new equipment includes 150
new equipment increased 74
new equipment increases 186
new equipment involved 50
new equipment involves 54
new equipment normally 41
new equipment obtained 55
new equipment procured 42
new equipment produced 95
new equipment produces 46
new equipment provided 217
new equipment provides 49
new equipment purchase 281
new equipment received 115
new equipment recently 74
new equipment replaced 49
new equipment replaces 88
new equipment required 1315
new equipment requires 245
new equipment supplied 65
new equitable interest 56
new equitable remedies 46
new estimates indicate 64
new estimates prepared 41
new estimation algorithm 104
new estimation problems 52
new evaluation approach 121
new evaluation questions 41
new evaluation strategy 59
new exclusive contract 53
new exclusive economic 96
new executive agencies 394
new executive authority 214
new executive chairman 147
new executive councils 47
new executive director 6135
new executive education 47
new executive functions 70
new executive officers 223
new executive positions 173
new executive producer 486
new exogenous infection 69
new exogenous variables 157
new expedition composed 46
new explosive compound 110
new expressed sequence 45
new expression patterns 44
new factories employed 85
new factories equipped 63
new factories produced 78
new factories provided 98
new factories required 119
new favorable mutations 89
new federally assisted 78
new federally financed 161
new federally mandated 136
new federation included 48
new fireworks document 161
new fortified villages 60
new foundation provided 52
new foundation received 56
new framework includes 48
new framework proposed 50
new framework provided 98
new framework provides 133
new framework requires 68
new franchise business 70
new franchise contract 81
new franchise operation 73
new fraternal attitude 54
new frequency response 50
new frequency spectrum 80
new frequency standard 134
new functional activity 84
new functional agencies 55
new functional analysis 58
new functional approach 226
new functional category 108
new functional concepts 102
new functional contexts 73
new functional currency 245
new functional divisions 66
new functional elements 173
new functional entities 108
new functional materials 508
new functional patterns 71
new functional polymers 63
new functional problems 64
new functional proteins 78
new functional relations 132
new functional synapses 52
new generally accepted 156
new generation accepted 71
new generation acquires 96
new generation aircraft 341
new generation believed 118
new generation believes 111
new generation capacity 1044
new generation churches 153
new generation computer 668
new generation consists 55
new generation contains 63
new generation continue 40
new generation demanded 144
new generation descends 144
new generation destined 80
new generation develops 113
new generation educated 266
new generation embraced 52
new generation equipped 56
new generation expected 41
new generation facility 57
new generation followed 67
new generation included 124
new generation includes 101
new generation inherits 246
new generation inspired 42
new generation internet 45
new generation machines 75
new generation networks 46
new generation occupies 43
new generation prepared 69
new generation presents 45
new generation probably 53
new generation produced 147
new generation produces 87
new generation products 235
new generation projects 269
new generation properly 43
new generation provided 121
new generation rebelled 43
new generation received 51
new generation receives 127
new generation regarded 52
new generation rejected 118
new generation remained 40
new generation replaced 97
new generation replaces 138
new generation required 97
new generation requires 137
new generation responds 79
new generation software 81
new generation struggling 60
new generation succeeds 76
new generation suddenly 54
new generation vaccines 160
new generation vehicles 46
new gentleman conversing 56
new geographic locations 341
new geographic patterns 58
new geological concepts 52
new geological deposits 44
new geological evidence 132
new geological formation 161
new gladstone ministry 72
new glandular elements 46
new guerrilla campaign 70
new guerrilla movement 186
new habitable colonies 71
new harlequin american 590
new harlequin intrigue 223
new harlequin presents 326
new hazardous chemical 91
new hazardous materials 99
new hegemonic formation 83
new heretical movement 52
new heritable variations 79
new heuristic algorithm 164
new heuristic approach 76
new horseless carriages 783
new household appliance 239
new household articles 45
new household formation 1429
new household products 242
new household routines 67
new household utensils 102
new hypotheses concerning 659
new hypothesis concerning 676
new hypothesis presents 44
new hypothesis proposed 55
new hypothesis suggests 76
new idealistic movement 96
new imaginary grandeur 44
new immigrant arrivals 306
new immigrant children 549
new immigrant citizens 51
new immigrant cultures 99
new immigrant families 1077
new immigrant identity 40
new immigrant laborers 83
new immigrant minority 49
new immigrant religions 76
new immigrant religious 85
new immigrant settlers 104
new immigrant soldiers 69
new immigrant students 425
new immigrant villages 152
new important chapters 45
new important concepts 67
new important dimension 83
new important economic 45
new important elements 92
new important evidence 52
new important functions 42
new important insights 73
new important problems 87
new important products 94
new important questions 84
new imposition whatever 66
new incentive packages 40
new incentive programs 215
new incidents occurred 153
new indicator variables 58
new indonesian military 46
new indonesian republic 550
new industrial activity 1375
new industrial alliances 45
new industrial branches 535
new industrial business 165
new industrial capacity 1091
new industrial chemical 379
new industrial clusters 221
new industrial colonies 41
new industrial colossus 42
new industrial combines 93
new industrial concerns 809
new industrial condition 81
new industrial disputes 217
new industrial district 1403
new industrial economic 80
new industrial education 111
new industrial elements 64
new industrial engineering 497
new industrial engineers 41
new industrial expansion 999
new industrial facility 232
new industrial fortunes 66
new industrial frontier 223
new industrial functions 77
new industrial furnaces 48
new industrial geography 261
new industrial heartland 69
new industrial interest 80
new industrial invention 55
new industrial laborers 88
new industrial locations 378
new industrial machines 168
new industrial magnates 272
new industrial managers 113
new industrial materials 1044
new industrial morality 142
new industrial movement 341
new industrial networks 67
new industrial operation 62
new industrial paradigm 218
new industrial patterns 109
new industrial policies 718
new industrial potential 218
new industrial premises 195
new industrial problems 235
new industrial processing 43
new industrial products 3113
new industrial programs 53
new industrial progress 87
new industrial projects 4139
new industrial promotion 83
new industrial property 324
new industrial pursuits 108
new industrial quarters 49
new industrial realities 72
new industrial recruits 152
new industrial relations 5540
new industrial security 57
new industrial services 62
new industrial situation 410
new industrial sociology 142
new industrial standard 105
new industrial strategy 1053
new industrial township 121
new industrial ventures 1886
new industrial villages 156
new infections annually 160
new infections continue 88
new infections occurred 284
new infections produced 58
new infections reported 45
new influenza epidemic 86
new influenza pandemic 229
new influenza vaccines 58
new inherited disorder 303
new initiative designed 202
new initiative entitled 43
new initiative intended 40
new initiative launched 100
new initiative proposed 47
new innovation projects 79
new innovation strategy 51
new inorganic materials 120
new insoluble compound 44
new installed capacity 172
new insulation materials 149
new insurance benefits 82
new insurance business 308
new insurance contract 138
new insurance coverage 304
new insurance industry 50
new insurance policies 666
new insurance premiums 51
new insurance products 659
new insurance programs 127
new insurgent movement 57
new interesting approach 47
new interesting problems 69
new interesting questions 86
new interests awakened 71
new interests distract 44
new interface elements 133
new interface standard 48
new intervening variables 56
new interview questions 58
new interview schedule 141
new intrinsic functions 82
new inventions designed 56
new inventions followed 52
new inventions increased 46
new inventions presents 46
new inventions produced 72
new investors purchase 125
new investors purchasing 123
new irrigation capacity 60
new irrigation channels 288
new irrigation colonies 51
new irrigation district 107
new irrigation networks 128
new irrigation potential 177
new irrigation projects 3399
new iterative algorithm 128
new jerusalem descending 447
new jerusalem descends 197
new juridical relations 48
new juridical situation 73
new knowledge achieved 62
new knowledge acquired 1338
new knowledge actually 53
new knowledge attained 77
new knowledge concerning 2162
new knowledge concerns 40
new knowledge consists 93
new knowledge demanded 40
new knowledge develops 205
new knowledge directed 61
new knowledge directly 172
new knowledge elements 100
new knowledge embodied 112
new knowledge enlarges 77
new knowledge essential 74
new knowledge formation 52
new knowledge imparted 112
new knowledge improves 54
new knowledge includes 58
new knowledge increased 44
new knowledge increases 272
new knowledge industry 92
new knowledge inspired 40
new knowledge involved 55
new knowledge involves 161
new knowledge networks 62
new knowledge obtained 599
new knowledge paradigm 107
new knowledge pertaining 92
new knowledge possible 94
new knowledge presents 97
new knowledge produced 597
new knowledge produces 41
new knowledge products 70
new knowledge provided 295
new knowledge provides 202
new knowledge received 44
new knowledge relative 69
new knowledge relevant 303
new knowledge rendered 43
new knowledge replaces 45
new knowledge required 395
new knowledge requires 430
new knowledge respecting 44
new knowledge resulted 63
new knowledge suggests 100
new knowledge supplied 44
new knowledge wherever 51
new kuomintang warlords 104
new laborsaving machines 91
new landscape elements 101
new landscape patterns 51
new landscape unfolded 43
new leadership approach 188
new leadership behaviors 107
new leadership believed 64
new leadership challenge 105
new leadership composed 47
new leadership concepts 47
new leadership consisting 41
new leadership declared 45
new leadership elections 60
new leadership elements 53
new leadership embarked 43
new leadership included 68
new leadership initiated 51
new leadership launched 43
new leadership paradigm 477
new leadership patterns 155
new leadership positions 369
new leadership promised 74
new leadership provided 80
new leadership required 52
new leadership requires 50
new leadership strategy 88
new liberation movement 629
new liberation struggle 41
new lifestyle patterns 88
new litigation strategy 60
new liverpool cathedral 145
new livestock industry 64
new locational patterns 80
new logistics concepts 60
new lymphatic channels 94
new macedonian republic 55
new machinery acquired 58
new machinery demanded 42
new machinery designed 136
new machinery employed 41
new machinery imported 54
new machinery included 48
new machinery increased 100
new machinery invented 91
new machinery produced 75
new machinery provided 114
new machinery required 381
new machinery requires 71
new macintosh computer 312
new magazines launched 52
new mainframe computer 377
new managerial approach 279
new managerial concepts 142
new managerial controls 53
new managerial functions 65
new managerial paradigm 101
new managerial policies 124
new managerial positions 276
new managerial practice 50
new managerial problems 143
new managerial recruits 60
new managerial rhetoric 72
new managerial strategy 113
new mandatory sentencing 146
new masculine identity 179
new massively parallel 125
new maternity hospital 469
new mechanism proposed 43
new medicinal products 533
new mesolithic industry 51
new metabolic disorder 171
new metabolic functions 113
new metabolic products 58
new methodical approach 105
new microsoft products 90
new migratory movement 65
new migratory patterns 79
new minimally invasive 722
new ministers combated 44
new ministers ignorant 48
new ministers received 41
new ministers remained 51
new ministers resigned 43
new ministers resolved 55
new missionary activity 126
new missionary agencies 51
new missionary approach 72
new missionary campaign 50
new missionary district 77
new missionary endeavors 42
new missionary enthusiasm 59
new missionary families 68
new missionary interest 52
new missionary movement 419
new missionary recruits 163
new missionary situation 107
new missionary strategy 80
new missionary ventures 50
new modernist movement 61
new molecular approach 106
new molecular condition 42
new molecular dynamics 160
new molecular entities 1469
new molecular evidence 72
new molecular genetics 214
new molecular insights 62
new molecular medicine 46
new molecular orbitals 262
new molecules produced 41
new monograph entitled 45
new monoplane fighters 71
new multimedia computer 132
new multimedia hardware 45
new multimedia materials 40
new multimedia products 183
new multimedia programs 51
new multimedia publishing 45
new multimedia services 441
new multimedia software 76
new municipal activity 47
new municipal assembly 53
new municipal authority 169
new municipal boundary 46
new municipal cemetery 79
new municipal charters 140
new municipal councils 456
new municipal district 79
new municipal elections 305
new municipal electric 52
new municipal functions 94
new municipal hospital 322
new municipal officers 183
new municipal officials 107
new municipal policies 43
new municipal programs 41
new municipal projects 54
new municipal services 266
new municipal socialism 109
new myocardial perfusion 271
new napoleonic nobility 90
new narrative approach 81
new narrative dimension 40
new narrative direction 45
new narrative elements 91
new narrative paradigm 48
new narrative patterns 49
new narrative sequence 88
new narrative situation 50
new narrative strategy 93
new nationwide campaign 50
new nationwide movement 49
new necessary condition 150
new negotiation strategy 44
new neighbors included 58
new newsgroup messages 52
new newspaper ventures 51
new nonfiction publishing 142
new normative approach 51
new normative patterns 121
new normative standard 125
new nucleotide sequence 96
new numerical algorithm 161
new numerical analysis 52
new numerical approach 163
new numerical relations 45
new numerical sequence 47
new objective approach 68
new objective attitude 62
new objective functions 140
new objective realities 48
new objective situation 141
new obligation authority 52
new obligation incurred 116
new obligation supposes 225
new obscenity standard 81
new occasional prologue 119
new offensive campaign 81
new offensive designed 68
new offensive doctrine 84
new offensive launched 408
new offensive missiles 59
new offensive movement 197
new offensive operation 112
new offensive strategy 290
new officially approved 40
new olfactory receptor 77
new operative approach 270
new operative treatment 112
new opposition coalition 180
new opposition movement 283
new oppressed minority 62
new ordinance concerning 56
new ordinance contains 69
new ordinance designed 41
new ordinance forbidding 42
new ordinance nullifying 69
new ordinance provided 138
new ordinance provides 57
new ordinance regulating 72
new ordinance required 121
new ordinance requires 44
new organisms produced 93
new organized minority 56
new overgrowth syndrome 58
new ownership interest 93
new ownership patterns 133
new ownership relations 105
new palliative approach 80
new palliative operation 81
new panamanian republic 87
new paragraph containing 60
new paragraph inserted 104
new paragraph provides 81
new paragraph whenever 399
new parameter estimate 197
new paramount authority 110
new parliament approved 42
new parliament consisting 119
new parliament convened 755
new parliament convenes 42
new parliament declared 152
new parliament numbered 44
new parliament restored 48
new parliament summoned 759
new particles produced 135
new pathogenic anaerobic 63
new pathogenic organism 42
new patronage networks 122
new peacekeeping operation 217
new pedestrian precinct 64
new performer advanced 254
new periodical articles 46
new periodical entitled 167
new permanent additions 41
new permanent director 68
new permanent employee 57
new permanent exhibits 95
new permanent facility 42
new permanent families 48
new permanent magnetic 85
new permanent memories 92
new permanent military 110
new permanent positions 137
new permanent premises 54
new permanent quarters 94
new permanent resident 322
new permanent standard 182
new personnel assigned 69
new personnel director 536
new personnel employed 63
new personnel managers 46
new personnel policies 837
new personnel positions 43
new personnel problems 77
new personnel programs 133
new personnel required 94
new personnel selection 46
new pesticide products 167
new petroleum deposits 243
new petroleum industry 291
new petroleum products 147
new petroleum projects 50
new petroleum province 70
new petroleum refinery 132
new petroleum reserves 451
new petroleum supplies 78
new phenomena concerning 43
new phenomena observed 160
new phenomena produced 108
new phosphate deposits 47
new pianoforte concerto 613
new placental proteins 67
new plantation colonies 41
new plantation industry 57
new political activism 641
new political activity 501
new political agencies 136
new political agitation 238
new political alliances 2183
new political ambitions 159
new political analysis 100
new political animation 82
new political approach 647
new political assembly 61
new political attitude 375
new political authority 988
new political autonomy 63
new political balances 50
new political barriers 52
new political beginnings 53
new political boundary 231
new political calculus 55
new political campaign 508
new political capacity 57
new political carapace 66
new political category 176
new political challenge 230
new political channels 75
new political cleavages 263
new political coalition 2062
new political concepts 710
new political concerns 218
new political condition 409
new political conflict 98
new political contacts 83
new political contexts 145
new political contract 145
new political controls 91
new political cultures 242
new political currency 51
new political currents 527
new political decisions 325
new political dimension 893
new political direction 1145
new political director 46
new political divisions 869
new political doctrine 787
new political dynamics 462
new political dynamism 53
new political economic 490
new political education 301
new political elections 62
new political elements 341
new political emphasis 192
new political energies 135
new political enthusiasm 71
new political entities 2119
new political equality 84
new political equations 66
new political evolution 51
new political formation 1455
new political formulas 176
new political freedoms 420
new political frontier 240
new political functions 260
new political geography 1997
new political hegemony 128
new political horizons 194
new political identity 1772
new political impulses 57
new political insights 86
new political interest 723
new political intrigue 57
new political invention 71
new political journals 56
new political languages 62
new political leverage 158
new political linkages 54
new political machines 152
new political magazine 205
new political majority 459
new political maturity 243
new political messages 69
new political momentum 135
new political morality 516
new political movement 7431
new political mythology 99
new political networks 124
new political officers 63
new political officials 63
new political openness 151
new political organism 418
new political orthodoxy 208
new political pamphlet 66
new political paradigm 636
new political partners 79
new political patterns 357
new political platform 490
new political policies 230
new political positions 275
new political potential 170
new political practice 365
new political presence 96
new political pressure 416
new political prestige 46
new political prisoner 48
new political problems 1156
new political programs 164
new political projects 208
new political proposal 46
new political purposes 142
new political questions 316
new political realities 4327
new political recruits 56
new political refugees 48
new political relations 1018
new political religions 79
new political resource 148
new political response 53
new political rhetoric 395
new political salience 101
new political situation 11133
new political sociology 251
new political solutions 293
new political spectrum 218
new political standard 60
new political strategy 1820
new political struggle 231
new political subjects 885
new political synthesis 285
new political tendency 160
new political tradition 265
new political troubles 71
new political universe 188
new political upheavals 93
new political vehicles 50
new political ventures 55
new political vitality 65
new polymeric materials 758
new polynomial invariant 131
new polyvinyl chloride 93
new population clusters 51
new population consists 67
new population elements 325
new population estimate 133
new population explosion 131
new population genetics 61
new population increased 45
new population movement 55
new population patterns 81
new population policies 196
new population problems 52
new population required 104
new practical approach 201
new practical attitude 56
new practical direction 76
new practical interest 58
new practical problems 506
new practical questions 66
new practical realities 52
new practical solutions 93
new practical subjects 51
new practices designed 84
new practices requires 44
new pragmatic approach 286
new pragmatic attitude 47
new predictor variables 140
new preexisting condition 120
new preschool programs 70
new president accepted 138
new president admitted 43
new president approved 43
new president asserted 79
new president believed 343
new president declared 707
new president demanded 43
new president depended 54
new president embarked 67
new president expected 42
new president followed 161
new president franklin 57
new president informed 42
new president initially 47
new president initiated 68
new president insisted 133
new president intended 241
new president launched 100
new president outlined 41
new president prepared 41
new president promised 581
new president promptly 195
new president proposed 225
new president provided 53
new president received 292
new president replaced 69
new president resigned 41
new president retained 116
new president returned 62
new president selected 147
new president speedily 43
new president stressed 123
new president traveled 44
new pretended republic 40
