tabs progress 57 tabs daughter
elements 72 take emphasis 51
take financial 51 take functions
2963 take interest 665 take
partners 71 take patients 171
take patterns 97 take positions
78 take problems 103 take
products 165 take programs 84
take projects 870 take recruits
43 take students 48 take
subjects 46 take supplies 91
take symbolic 68 take ventures
114 take vitality 287 take
electron 55 take humanity 59
take challenge 691 take identity
87 take activity 146 take
ambitious 46 take approach 105
take argument 42 take attitude
186 take business 163 take
challenge 2992 take challenging 256
take condition 100 take contract
83 take critical 113 take
dangerous 66 take enormous 116
take financial 45 take identity
139 take situation 250 take
struggle 40 take thankless 52
take distinct 133 take possible
140 take objection 224 take
contract 388 take biscuits 41
take breakfast 61 take ministry
55 take yourself 42 take
decisions 130 take upstairs 48
take seriously 56 take directly
99 take downtown 970 take
straight 47 take tomorrow 93
take anywhere 45 take straight
44 take outdoors 49 take
approach 77 take greedily 92
take antibody 151 take seriously
1146 take properly 51 take
seriously 733 take yourself 50
take decisions 161 take positions
47 take seriously 347 take
publicly 45 take whenever 140
take wherever 105 take yourself
97 take detector 579 take
estimate 50 take prisoner 86
take seriously 252 take distance
147 take specific 91 take
velocity 85 take seriously 40
take approach 44 take arrivals
120 take direction 146 take
employee 136 take evidence 46
take governor 56 take hebrides
61 take positions 54 take
situation 150 take demanded 238
take directed 54 take enjoined
116 take mentioned 147 take
proposed 91 take provided 181
take regulating 55 take renouncing
47 take required 7011 take
seriously 51 take supporting 67
take tendered 114 take tomorrow
43 take fashioned 42 take
decisive 121 take opposite 241
take possible 44 take american
48 take followed 50 take
straight 126 take seriously 113
take materials 670 take products
44 take decisions 49 take
interest 44 take property 174
take situation 46 take assigned
83 take directly 59 take
opposite 776 take reserved 73
take benefits 59 take deduction
317 take mentioned 61 take
positions 69 take accounts 48
take articles 43 take children
739 take concepts 47 take
elements 93 take equations 52
take examples 149 take extremes
445 take officers 41 take
passages 74 take pictures 54
take positions 106 take questions
98 take soldiers 40 take
strangers 41 take variables 42
take containing 46 take directly
118 take seriously 587 take
entirely 41 take anywhere 54
take approval 54 take delivery
44 take downtown 113 take
everyone 70 take involved 122
take pregnant 68 take promoted
49 take socialism 57 take
yourself 127 take children 59
take daughter 50 take children
45 take daughter 89 take
mistress 64 take superiors 48
take yourself 45 take activity
47 take approach 42 take
industry 51 take treatment 40
take positions 49 take possible
162 take questions 140 take
advocate 288 take complete 1072
take conclude 159 take consider
1451 take continue 2264 take
dissolve 84 take exercise 232
take identify 65 take maintain
836 take practice 55 take
preserve 194 take shoulder 167
take transfer 129 take transmit
507 take activity 263 take
argument 45 take attitude 339
take backlash 61 take business
206 take challenge 257 take
children 54 take clearance 52
take definite 178 take economic
44 take expansion 77 take
mistakes 46 take moisture 120
take movement 77 take ordinary
55 take physical 47 take
positions 68 take possible 109
take problems 79 take questions
86 take specific 55 take
seriously 91 take positions 41
take questions 56 take separate
95 take analysis 92 take
detailed 75 take immediate 65
take yourself 82 take attention
131 take breakfast 50 take
challenge 220 take ordinary 48
take quarters 727 take rightful
231 take allotted 171 take
argument 117 take assigned 44
take attention 327 take attitude
56 take business 235 take
careless 69 take challenge 932
take constant 53 take consular
54 take contract 56 take
definite 49 take doctrine 40
take domicile 112 take education
72 take favorite 82 take
functions 214 take heritage 84
take invention 65 take knapsack
95 take lectures 48 take
literary 136 take lordship 59
take military 126 take ministry
183 take opponent 46 take
ordinary 46 take original 101
take pastoral 72 take personal
86 take practice 175 take
proposal 73 take quarters 8433
take religious 45 take rightful
575 take struggle 42 take
valuable 132 take wanderings 105
take allotted 163 take assigned
97 take challenge 142 take
functions 88 take original 130
take positions 250 take practice
81 take quarters 908 take
rightful 298 take positions 167
take practice 45 take business
99 take functions 87 take
positions 2022 take problems 109
take products 41 take projects
180 take quarters 182 take
subjects 224 take ventures 80
take electron 108 take molecule
327 take analysis 70 take
argument 55 take attention 231
take attitude 43 take challenge
75 take constant 41 take
defenses 147 take original 58
take positions 814 take quarters
3752 take rightful 55 take
argument 59 take attitude 583
take business 79 take challenge
1078 take flippant 53 take
infinite 103 take mortgage 43
take practice 75 take struggle
69 take activity 245 take
analysis 73 take approach 106
take argument 391 take attitude
1326 take business 469 take
challenge 4499 take challenging 132
take critical 49 take critique
44 take doctrine 67 take
essential 43 take exercise 92
take exploded 45 take gauntlet
157 take gigantic 45 take
industry 95 take ministry 54
take movement 119 take objection
75 take practice 227 take
pressure 83 take proposal 158
take struggle 248 take tradition
55 take distinct 40 take
examples 79 take hydrogen 53
take positions 147 take problems
50 take questions 118 take
separate 68 take eagerness 51
take enthusiasm 200 take interest
42 take somebody 271 take
strangers 208 take whatever 52
take distance 169 take children
150 take servants 144 take
spaniards 60 take wretches 44
take seriously 268 take disappear
102 taking contrary 55 taking
advisers 45 taking authority 69
taking colleague 52 taking companion
80 taking criterion 41 taking
examples 71 taking mistress 68
taking paradigm 41 taking standard
342 taking subjects 106 taking
argument 47 taking province 42
taking standard 280 taking criterion
41 taking examples 61 taking
standard 346 taking seriously 52
taking possible 54 taking delivering
114 taking digestion 68 taking
organizing 49 taking processing 775
taking responding 76 taking quantity
68 taking daughter 50 taking
presence 48 taking graceful 47
taking presence 100 taking audacity
97 taking contents 71 taking
extension 108 taking supplies 80
taking partners 122 taking addressing
41 taking materials 343 taking
direction 62 taking direction 361
taking instance 102 taking movement
40 taking situation 98 taking
possible 61 taking seriously 257
taking courtesy 61 taking yourself
42 taking seriously 58 taking
seriously 2329 taking somebody 79
taking tomorrow 40 taking seriously
115 taking seriously 59 taking
children 46 taking interest 56
taking possible 222 taking decisive
42 taking evidence 170 taking
interest 1339 taking medicine 48
taking prisoner 123 taking proceeding
527 taking property 862 taking
resident 171 taking security 118
taking property 496 taking children
46 taking daughter 42 taking
property 4140 taking physical 80
taking property 1516 taking evidence
238 taking hostages 45 taking
property 628 taking sebastian 89
taking fortress 176 taking medicine
40 taking property 436 taking
casually 85 taking fortress 222
taking medicine 106 taking property
189 taking integral 45 taking
possible 69 taking completing 42
taking projects 44 taking business
144 taking cultural 100 taking
functions 621 taking partners 175
taking patients 87 taking patterns
41 taking products 169 taking
projects 354 taking recruits 62
taking students 53 taking ventures
43 taking vitality 58 taking
humanity 82 taking challenge 76
taking challenge 435 taking recently
85 taking biscuits 49 taking
downtown 255 taking transfer 54
taking antibody 135 taking seriously
291 taking seriously 217 taking
decisions 50 taking seriously 84
taking whenever 51 taking detector
53 taking distance 60 taking
quantity 42 taking specific 46
taking velocity 95 taking medicine
57 taking mentioned 43 taking
provided 60 taking required 1272
taking climates 50 taking materials
100 taking seriously 45 taking
materials 222 taking directly 43
taking opposite 868 taking deduction
68 taking captives 64 taking
children 499 taking epistles 154
taking extremes 108 taking pictures
46 taking directly 57 taking
seriously 369 taking military 41
taking abandoning 52 taking completing
206 taking continuing 269 taking
destroying 71 taking developing 372
taking discarding 42 taking discussing
113 taking exercising 416 taking
exploiting 45 taking expressing 44
taking impounding 334 taking possessing
47 taking preserving 46 taking
processing 41 taking purchasing 115
taking replanting 196 taking supporting
52 taking attitude 74 taking
definite 75 taking metallic 53
taking challenge 60 taking daughter
79 taking quarters 152 taking
umbrella 74 taking attention 59
taking challenge 161 taking daughter
50 taking favorite 43 taking
functions 58 taking ministry 52
taking notebook 40 taking original
43 taking overcoat 45 taking
positions 78 taking practice 52
taking quarters 2619 taking umbrella
42 taking valuable 162 taking
contents 76 taking positions 158
taking quarters 270 taking positions
62 taking carriers 67 taking
elements 44 taking positions 547
taking projects 162 taking questions
63 taking subjects 92 taking
ventures 53 taking molecule 71
taking positions 109 taking quarters
735 taking attitude 157 taking
challenge 170 taking activity 50
taking argument 59 taking attitude
547 taking business 208 taking
challenge 736 taking movement 43
taking practice 56 taking aptitude
88 taking enthusiasm 41 taking
rapidity 46 taking strangers 102
tale required 57 tale invented
89 tale situation 68 tale
entirety 620 tale original 112
tale complete 169 tale entirely
75 tale finished 120 tale
included 51 tale intended 56
tale surprising 41 tale attacked
41 tale abduction 76 tale
daughter 90 tale distress 151
tale miseries 60 tale seduction
40 tale struggle 73 tale
sufferings 236 tale troubles 73
tale wanderings 52 tale wretched
82 tale ancestor 47 tale
daughter 94 tale disaster 63
tale distress 77 tale domestic
68 tale exploits 438 tale
injuries 40 tale misdeeds 127
tale miseries 54 tale personal
93 tale reception 40 tale
relations 104 tale struggle 63
tale sufferings 518 tale supposed
41 tale troubles 171 tale
villainy 51 tale wanderings 534
tale disaster 63 tale distress
76 tale lancelot 71 tale
terrible 61 tale complete 48
tale incident 47 tale terrible
43 tale american 44 tale
channels 85 tale children 213
tale counties 47 tale cultures
295 tale families 210 tale
projects 45 tale questions 40
tale sciences 111 tale villages
83 tale daughter 106 tale
audience 91 tale children 64
talk listened 41 talk strolled
65 talk seriously 50 talk
distance 89 talk juncture 104
talk overheard 378 talk prepared
127 talk promised 42 talk
recently 53 talk quarters 87
talk presence 498 talk ordinary
44 talk presence 1034 talk
entirety 43 talk whispers 171
talk presence 43 talk languages
957 talk direction 166 talk
horrible 47 talk direction 134
talk situation 82 talk unbecoming
41 talk languages 308 talk
nonsense 86 talk confined 169
talk entirely 54 talk possible
40 talk required 40 talk
supposed 139 talk consider 635
talk likewise 113 talk children
300 talk companion 104 talk
daughter 154 talk domestic 53
talk girlhood 56 talk subjects
281 talk tomorrow 69 talk
troubles 154 talk ambitions 122
talk business 249 talk children
206 talk companion 244 talk
comrades 113 talk daughter 144
talk exploits 300 talk geniality
116 talk goodness 114 talk
immediate 96 talk imminent 48
talk intended 42 talk intention
152 talk kindness 127 talk
military 147 talk patients 41
talk personal 165 talk possible
173 talk preserving 150 talk
problems 95 talk proposed 335
talk purposes 46 talk readiness
138 talk relations 110 talk
succeeding 53 talk troubles 267
talk abolition 157 talk contents
87 talk soldiers 185 talk
deformed 147 talk business 132
talk children 848 talk immunity
84 talk paternal 124 talk
situation 65 talk troubles 156
talk distinct 223 talk increases
98 talk atrocious 99 talk
business 85 talk hereafter 692
talk nonsense 109 talk terrible
91 talk tomorrow 126 talk
concerning 60 talk business 169
talk hereafter 271 talk incident
115 talk terrible 426 talk
tomorrow 205 talk contrary 97
talk distinct 113 talk separate
132 talk occasions 228 talk
subjects 1072 talk favorite 238
talk questions 1142 talk attention
163 talk everyone 48 talk
convince 77 talk interact 398
talk negotiate 45 talk persuade
102 talk audience 109 talk
computer 47 talk reporter 78
talk strangers 842 talk yourself
79 talk patients 58 talk
employee 44 talk anywhere 62
talk directly 173 talk whenever
49 talk attorney 83 talk
children 1095 talk companion 199
talk concerning 56 talk daughter
3160 talk directly 999 talk
employer 58 talk favorite 88
talk grandson 111 talk honestly
128 talk ladyship 41 talk
minister 64 talk mistress 175
talk neighbor 342 talk normally
47 talk patients 55 talk
physician 156 talk properly 175
talk roommate 153 talk sensibly
47 talk seriously 775 talk
sometime 201 talk straight 115
talk students 270 talk therapist
297 talk tomorrow 2346 talk
urgently 125 talk whenever 299
talk yourself 1719 talk concerning
340 talk directly 2520 talk
earnestly 47 talk honestly 217
talk normally 40 talk properly
175 talk sensibly 77 talk
seriously 1579 talk sometime 329
talk somewhat 56 talk straight
373 talk tomorrow 3449 talk
urgently 216 talk whenever 805
talk yourself 2727 talk american
97 talk attorney 533 talk
audience 501 talk business 100
talk children 1590 talk colleague
96 talk commanding 104 talk
companion 395 talk comrades 237
talk daughter 1978 talk employer
118 talk favorite 107 talk
grandson 69 talk holiness 48
talk landlord 87 talk lordship
103 talk minister 105 talk
mistress 131 talk neighbor 693
talk officers 252 talk opponent
84 talk opposite 98 talk
partners 113 talk patients 509
talk physician 127 talk roommate
88 talk servants 89 talk
soldiers 146 talk students 902
talk subjects 171 talk superiors
320 talk sweetheart 40 talk
teammates 163 talk therapist 188
talk visitors 199 talk students
110 talk recruits 40 talk
students 54 talk attorney 127
talk children 2354 talk daughter
121 talk families 249 talk
husbands 107 talk minister 62
talk neighbor 53 talk partners
174 talk patients 243 talk
students 499 talk reporter 109
talk directly 1606 talk honestly
123 talk politely 113 talk
properly 90 talk sensibly 40
talk seriously 274 talk sometime
57 talk straight 203 talk
tomorrow 867 talk unceasingly 50
talk whenever 372 talk yourself
711 talk audience 94 talk
reporter 68 talk anywhere 42
talk candidly 92 talk concerning
540 talk directly 1542 talk
honestly 226 talk politely 42
talk properly 493 talk sensibly
51 talk seriously 3174 talk
sometime 1698 talk straight 696
talk tomorrow 12449 talk upstairs
147 talk urgently 341 talk
whenever 508 tall ordinary 58
tall daughter 117 tall companion
44 tall shoulder 120 tall
possibly 47 tall stirrups 99
tall threadbare 62 tame domestic
46 tame presence 61 tame
heartfelt 45 tank pressure 66
tank pressure 55 tank refilled
53 tank affected 44 tank
designed 43 tank equipped 56
tank included 43 tank properly
60 tank provided 57 tank
required 124 tank refilled 53
tank capacity 66 tape recorded
157 tape humility 168 tape
cassette 92 tape recorder 41
tape entirety 406 tape direction
166 tape operation 69 tape
prepared 42 tape recorded 71
tape required 99 tape suitable
69 tape attached 42 tape
examined 47 tape favorite 80
tape favorite 96 tape children
46 tape students 69 tape
original 42 taps shoulder 106
taps shoulder 147 task complete
202 task juncture 230 task
standard 206 task assigned 80
task superiors 58 task accepted
168 task achieved 103 task
allotted 54 task assigned 536
task embarked 60 task mentioned
66 task promised 52 task
proposed 203 task assigned 200
task executed 76 task assigned
207 task assisted 683 task
attempting 64 task employed 41
task expected 77 task performing
204 task required 60 task
summoned 42 task supposed 40
task humility 50 task respects
40 task analysis 41 task
situation 42 task instance 45
task capacity 46 task lifetime
50 task entirety 764 task
situation 41 task direction 53
task situation 45 task activity
283 task analysis 113 task
approach 87 task capacity 52
task category 48 task concluding
67 task direction 215 task
exercise 279 task instance 336
task sequence 40 task situation
353 task executed 207 task
students 129 task achieved 233
task actually 61 task affected
81 task assigned 78 task
challenging 48 task complete 1950
task confined 180 task critical
63 task directly 86 task
entirely 184 task essential 47
task executed 65 task finished
1138 task hopeless 298 task
immediate 60 task included 71
task intended 50 task mastered
40 task possible 224 task
properly 62 task relevant 46
task rendered 60 task required
143 task specific 43 task
suitable 41 task surprising 61
task complete 200 task finished
258 task subjects 72 task
assigned 64 task enormous 49
task gigantic 64 task assigned
60 task assisted 50 task
designed 320 task expected 53
task intended 56 task performing
75 task possible 47 task
supposed 70 task agencies 82
task analysis 52 task citizens
70 task economic 42 task
education 166 task managers 74
task religions 55 task sciences
108 task spaniards 49 task
analysis 64 task business 44
task economic 78 task historian
74 task accepted 47 task
explicit 258 task business 80
task whatever 64 task education
84 task biography 49 task
education 81 task lifetime 162
task ministry 84 task reduction
45 task analysis 66 task
analysis 80 task cultural 44
task economic 80 task education
43 task military 112 task
movement 143 task education 154
task analysis 196 task appendix
47 task approach 62 task
assembly 225 task concluding 109
task exercise 58 task ministry
46 task movement 58 task
managers 41 task ordinary 54
task occasions 64 task analysis
107 task students 153 task
subjects 45 task virtuous 42
task capacity 42 task daughter
41 task attention 70 task
attempting 56 task performing 92
task dedicate 1334 task proposed
117 taut curtains 60 taut
positions 144 taxing materials 69
teach languages 125 teach churches
70 teach colleges 135 teach
cultures 48 teach languages 93
teach proclaim 77 teach somewhat
185 teach children 266 teach
students 68 teach doctrine 43
teach children 73 teach students
226 teach yourself 92 teach
languages 312 teach alphabet 71
teach arrivals 45 teach converts
142 teach covenant 125 teach
doctrine 127 teach employee 116
teach materials 40 teach recruits
127 teach sciences 44 teach
settlers 49 teach students 60
teach subjects 147 teach doctrine
61 teach presence 210 teach
children 41 teach students 42
teach children 103 teach children
93 teach students 87 teach
children 44 teach children 369
teach students 117 teach essences
44 teach otherwise 44 teach
dangerous 75 teach opposite 54
teach business 147 teach religious
77 teach children 56 teach
eternity 43 teach salvation 58
teach whatever 139 teach whenever
53 teach doctrine 98 teams
province 47 teams football 106
teams direction 46 teams situation
42 teams divisions 79 teams
students 58 teams students 69
teams managers 47 teams children
62 teams students 366 teams
schedule 70 teams everyone 51
tearing entrails 108 tearing shoulder
49 tearing trousers 64 tearing
enlarged 159 tearing destroying 237
tearing scattering 106 tearing mattress
58 tears accepted 60 tears
advanced 73 tears answered 223
tears clutched 78 tears embraced
234 tears finished 135 tears
followed 55 tears imagined 48
tears listened 757 tears murmured
77 tears pictured 158 tears
recalled 293 tears returned 110
tears squeezed 43 tears stumbled
60 tears wondered 54 tears
demanded 58 tears embraced 145
tears followed 137 tears listened
237 tears recalled 69 tears
trickled 65 tears goodness 81
tears reception 48 tears director
92 tears beautiful 606 tears
daughter 110 tears downcast 44
tears presence 100 tears beautiful
252 tears daughter 44 tears
laughter 49 tears lifetime 54
tears presence 298 tears situation
45 tears drenched 65 tears
children 90 tears daughter 139
tears audience 238 tears children
239 tears comrades 129 tears
daughter 282 tears mistress 55
tears relations 47 tears servants
69 tears subjects 241 tears
embraced 40 tears glistening 105
tears trickled 325 tears innocent
46 tears children 71 tears
distress 43 tears beautiful 60
tears innocent 51 tears occasions
44 tears required 64 tears
daughter 61 tears shoulder 169
tears furrowed 40 tears shoulder
385 tears laughter 47 tears
laughter 42 tears condition 45
tears daughter 41 tears celestial
46 tears swallows 48 tease
questions 57 tease humanism 50
teeth listened 64 teeth approach
47 teeth gratuity 60 teeth
actually 41 teeth properly 68
teeth resemble 45 teeth fragment
81 teeth quadrant 1040 teeth
sprocket 45 teeth shoulder 93
teeth shoulder 298 teeth lifetime
107 teeth direction 77 teeth
quadrant 129 teeth quadrant 53
teeth condition 101 teeth situation
119 teeth specimen 87 teeth
affected 89 teeth complete 118
teeth constant 58 teeth possible
95 teeth uncommon 180 teeth
argument 82 teeth children 133
teeth evidence 258 teeth positive
64 teeth accusers 55 teeth
companion 112 teeth dangerous 79
teeth mistress 42 teeth opponent
60 teeth patients 96 teeth
venomous 52 teeth children 58
teeth terrible 46 teeth evidence
62 teeth specimen 153 teeth
palatine 120 teeth sprocket 43
teeth shoulder 46 teeth shoulder
59 teeth internal 44 teeth
posterior 121 tell resident 51
tell distance 404 tell distance
1919 tell juncture 71 tell
attitude 62 tell attitude 119
tell gestures 64 tell response
56 tell actually 79 tell
agitated 59 tell confused 102
tell grateful 44 tell offended
50 tell probably 53 tell
relieved 176 tell seriously 46
tell slightly 52 tell somewhat
108 tell struggling 343 tell
terribly 45 tell troubled 124
tell actually 41 tell approved
41 tell believed 130 tell
actually 48 tell believed 43
tell approach 67 tell entirety
108 tell direction 49 tell
sentence 213 tell business 59
tell direction 54 tell intended
44 tell straight 40 tell
unkindly 66 tell concerning 157
tell supposed 40 tell interest
82 tell prepared 62 tell
instance 48 tell happened 59
tell business 44 tell condition
42 tell daughter 57 tell
favorite 87 tell problems 112
tell troubles 273 tell business
231 tell condition 63 tell
daughter 48 tell favorite 110
tell personal 42 tell problems
77 tell symptoms 58 tell
troubles 412 tell beautiful 883
tell brilliant 44 tell dangerous
83 tell everyone 103 tell
grateful 265 tell handsome 130
tell horrible 94 tell seriously
46 tell talented 59 tell
terrible 216 tell terribly 47
tell terrific 62 tell valuable
51 tell worthless 53 tell
contents 128 tell actually 43
tell believed 52 tell expected
64 tell intended 52 tell
actually 40 tell american 201
tell breakfast 101 tell business
236 tell campbell 43 tell
children 175 tell churches 118
tell doctrine 45 tell education
52 tell elizabeth 98 tell
everyone 414 tell happened 165
tell margaret 62 tell migraine
114 tell minister 42 tell
monsieur 150 tell nicholas 53
tell nowadays 71 tell possibly
80 tell socrates 42 tell
somebody 332 tell sometime 59
tell straight 47 tell students
111 tell thousands 139 tell
tomorrow 213 tell washington 95
tell whatever 295 tell whenever
263 tell wherever 46 tell
yourself 101 tell actually 96
tell consider 49 tell remember
122 tell anecdote 44 tell
directly 79 tell happened 60
tell honestly 48 tell nonsense
51 tell yourself 52 tell
produced 68 tell betrayed 45
tell employed 40 tell everyone
53 tell invented 83 tell
murdered 170 tell everyone 114
tell honestly 50 tell absolute
40 tell authority 48 tell
complete 54 tell actually 792
tell believed 259 tell consider
54 tell disliked 54 tell
employed 53 tell expected 111
tell honestly 71 tell intended
108 tell remember 165 tell
seriously 48 tell yourself 48
tell children 66 tell children
234 tell daughter 107 tell
misdeeds 43 tell personal 53
tell students 70 tell absences
40 tell approach 229 tell
daughter 50 tell girlhood 91
tell sufferings 95 tell troubles
41 tell ancestry 183 tell
approach 41 tell benefits 62
tell constant 55 tell exploits
950 tell frequent 84 tell
goodness 361 tell greatness 128
tell journeys 100 tell kindness
300 tell military 61 tell
miracles 40 tell personal 319
tell presence 122 tell progress
216 tell relations 172 tell
salvation 138 tell scuffles 89
tell struggle 117 tell sufferings
210 tell surprise 48 tell
troubles 205 tell wanderings 295
tell wondrous 75 tell grandeur
45 tell original 109 tell
presence 119 tell incident 245
tell instance 81 tell incident
241 tell struggle 92 tell
terrible 88 tell scarcely 66
tell physical 42 tell describe
71 tell director 44 tell
children 43 tell approach 49
tell arrivals 78 tell employee
100 tell recruits 43 tell
students 42 tell children 46
tell colonels 51 tell children
57 tell children 74 tell
children 179 tell instance 68
tell troubles 65 tell accurate
74 tell beautiful 166 tell
children 222 tell dangerous 80
tell economic 42 tell grateful
54 tell powerful 69 tell
probable 95 tell seriously 55
tell specific 49 tell students
68 tell terrible 83 tell
valuable 115 tell business 107
tell fortunes 279 tell achilles
61 tell agitation 68 tell
american 495 tell attempts 41
tell attention 50 tell australia
43 tell beethoven 45 tell
breakfast 161 tell business 83
tell children 993 tell christian
166 tell columbus 65 tell
conflict 51 tell economic 111
tell education 175 tell elizabeth
63 tell everyone 244 tell
evolution 83 tell exercise 119
tell families 78 tell humanity
72 tell hundreds 68 tell
increased 50 tell inflation 47
tell japanese 120 tell laughter
67 tell managers 53 tell
military 47 tell miracles 56
tell morality 121 tell muhammad
50 tell negative 43 tell
ordinary 63 tell patients 95
tell performing 46 tell personal
70 tell physical 131 tell
politics 72 tell positive 47
tell probably 77 tell problems
54 tell progress 59 tell
religious 117 tell salvation 79
tell sectarian 56 tell sickness
40 tell socialism 64 tell
socrates 70 tell soldiers 50
tell somebody 104 tell students
298 tell thousands 155 tell
washington 60 tell whatever 480
tell whenever 287 tell wherever
109 tell actually 47 tell
directly 66 tell actually 82
tell invented 55 tell murdered
71 tell children 69 tell
absolute 106 tell accuracy 74
tell authority 80 tell precision
81 tend presence 48 tend
direction 48 tend operation 45
tend direction 779 tend direction
2476 tend direction 2526 tend
business 40 tend machines 83
tend somewhat 55 tend definite
50 tend questions 1173 tend
students 45 tend yourself 42
tend children 76 tend downward
135 tend business 145 tend
children 50 tend disgrace 55
tend ignominy 47 tend pressure
61 tend reproach 46 tend
speeches 56 tend products 179
tend directly 162 tend slightly
62 tend abruptly 48 tend
outweigh 65 tend attention 141
tend outwards 65 tend straight
47 tend absorbed 315 tend
arrested 47 tend attached 114
tend attention 45 tend careless
113 tend confused 1524 tend
divorced 55 tend emotional 165
tend entangled 180 tend excluded
55 tend headaches 55 tend
infected 128 tend inflated 92
tend involved 2797 tend isolated
123 tend narrower 59 tend
negative 43 tend obscured 138
tend obsessed 88 tend pregnant
57 tend promoted 173 tend
rejected 40 tend reported 84
tend resolved 91 tend restless
133 tend slightly 149 tend
somewhat 211 tend squeezed 107
tend stressed 67 tend terribly
42 tend trampled 42 tend
business 200 tend children 196
tend daughter 103 tend injuries
41 tend personal 132 tend
business 497 tend children 58
tend disgrace 178 tend dishonor
68 tend injuries 123 tend
personal 142 tend physical 51
tend recovery 95 tend ultimate
44 tend abolition 44 tend
ultimate 45 tend slightly 60
tend somewhat 123 tend emphasis
135 tend separate 51 tend
solitary 46 tend students 43
tend backward 66 tend parallel
1524 tend slightly 50 tend
somewhat 51 tend business 278
tend children 66 tend physical
57 tend salvation 111 tend
attention 1630 tend interest 43
tend slightly 86 tend somewhat
50 tend business 129 tend
children 51 tend downward 113
tend emphasis 154 tend everyone
45 tend pressure 348 tend
students 40 tend yourself 73
tend articles 56 tend children
72 tend contrary 46 tend
directly 48 tend downhill 55
tend parallel 1991 tend slightly
128 tend somewhat 141 tend
straight 127 tend whatever 70
tend american 111 tend authority
49 tend business 55 tend
children 192 tend conflict 127
tend cultural 44 tend economic
84 tend education 124 tend
everyone 73 tend japanese 52
tend morality 63 tend patients
143 tend patterns 127 tend
personal 44 tend politics 134
tend positive 46 tend problems
408 tend religious 55 tend
students 93 tend yourself 135
tend moderate 61 tend realistic
71 tend business 43 tend
