fables illustrate moral 41
fairly consistent style 95
fairly consistent though 71
fairly consistent trend 310
fairly consistent until 159
fairly consistent usage 60
fairly consistent value 64
fairly consistent views 62
fairly consistent whole 349
fairly consistent within 567
fairly constantly until 50
fairly contentious issue 51
fairly continuous action 54
fairly continuous basis 367
fairly continuous chain 61
fairly continuous cover 83
fairly continuous growth 142
fairly continuous layer 122
fairly continuous period 41
fairly continuous since 111
fairly continuous state 99
fairly continuous story 75
fairly continuous stream 258
fairly continuous until 67
fairly convenient method 48
fairly convincingly shown 62
fairly creditable showing 89
fairly cultivated people 91
fairly definitely fixed 427
fairly definitely known 130
fairly democratic lines 44
fairly dependable basis 43
fairly dependable index 60
fairly egalitarian social 47
fairly elementary level 1328
fairly elementary stage 54
fairly enthusiastic about 180
fairly exceptional cases 46
fairly exhaustive listing 40
fairly exhaustive search 134
fairly exhaustive study 313
fairly formidable array 47
fairly formidable force 49
fairly frequently about 50
fairly frequently after 136
fairly frequently found 315
fairly frequently since 81
fairly frequently under 40
fairly frequently until 98
fairly frequently while 43
fairly frequently within 70
fairly homogeneous basis 40
fairly homogeneous class 205
fairly homogeneous ethnic 88
fairly homogeneous field 44
fairly homogeneous group 3302
fairly homogeneous layer 56
fairly homogeneous nation 78
fairly homogeneous people 286
fairly homogeneous racial 48
fairly homogeneous region 96
fairly homogeneous social 228
fairly homogeneous state 55
fairly homogeneous units 82
fairly homogeneous whole 89
fairly homogeneous within 233
fairly homogenous group 367
fairly impressive array 89
fairly impressive growth 40
fairly improbable people 63
fairly inflexible rules 56
fairly influential group 41
fairly influential people 43
fairly infrequent basis 44
fairly infrequent event 46
fairly nonchalant about 64
fairly optimistic about 1065
fairly particular about 71
fairly productive soils 59
fairly productive under 40
fairly profitable trade 88
fairly prosperous class 45
fairly prosperous farming 78
fairly prosperous farms 42
fairly prosperous people 229
fairly prosperous period 103
fairly prosperous place 127
fairly prosperous rural 51
fairly prosperous small 96
fairly prosperous state 116
fairly prosperous times 190
fairly prosperous trade 52
fairly prosperous under 54
fairly prosperous until 98
fairly protracted period 246
fairly representing every 41
fairly restricted class 128
fairly restricted field 148
fairly restricted group 115
fairly restricted period 86
fairly restricted region 76
fairly restricted scope 42
fairly restricted sense 135
fairly restricted social 58
fairly restricted space 49
fairly scientific basis 47
fairly scrupulous about 64
fairly simplistic terms 68
fairly substantial basis 140
fairly substantial change 222
fairly substantial crack 70
fairly substantial force 72
fairly substantial funds 65
fairly substantial gains 62
fairly substantial group 166
fairly substantial growth 116
fairly substantial house 113
fairly substantial level 89
fairly substantial paper 50
fairly substantial period 140
fairly substantial piece 83
fairly substantial price 200
fairly substantial proof 45
fairly substantial rates 109
fairly substantial savings 75
fairly substantial scale 331
fairly substantial share 73
fairly substantial shift 59
fairly substantial trade 48
fairly substantial value 42
fairly successful first 49
fairly successful group 42
fairly successful method 200
fairly successful model 101
fairly successful novel 61
fairly successful people 49
fairly successful piece 43
fairly successful ruler 47
fairly successful season 215
fairly successful since 90
fairly successful small 221
fairly successful start 103
fairly successful trade 50
fairly successful under 62
fairly successful until 243
fairly successful where 45
fairly successful while 44
fairly successful working 110
fairly superficial level 1537
fairly systematic basis 65
fairly systematic method 49
fairly systematic order 49
fairly systematic search 41
fairly systematic study 104
fairly traditional forms 83
fairly traditional lines 273
fairly traditional model 42
fairly traditional notion 64
fairly traditional roles 73
fairly traditional sense 79
fairly traditional style 175
fairly traditional terms 140
fairly traditional views 142
fairly trustworthy index 64
fairly uneventful until 63
fairly untroubled lives 53
fallen appreciably below 69
fallen appreciably since 88
fallen completely apart 215
fallen completely under 1827
fallen conditioned souls 89
fallen constantly below 93
fallen electrical wires 88
fallen eucalyptus leaves 252
fallen hopelessly under 57
fallen immediately after 193
fallen immediately under 113
fallen infinitely below 74
fallen infinitely short 313
fallen lamentably short 220
fallen positively below 50
fallen unconscious after 42
fallen unconscious again 72
family activities could 65
family activities might 51
family activities occur 59
family activities often 42
family activities rather 68
family activities where 100
family activities which 470
family activities while 70
family activities within 91
family activities would 108
family adjustment after 96
family adjustment which 118
family afflictions which 45
family aggregation rules 309
family allowances after 247
family allowances alone 123
family allowances based 122
family allowances began 52
family allowances could 623
family allowances might 196
family allowances rather 45
family allowances shall 105
family allowances since 85
family allowances under 461
family allowances until 52
family allowances where 240
family allowances which 1322
family allowances while 71
family allowances within 129
family allowances would 2299
family apartments above 50
family apparently could 41
family apparently lived 132
family apparently moved 106
family apparently never 52
family apparently owned 51
family arrangement could 103
family arrangement quite 50
family arrangement where 47
family arrangement which 273
family arrangement would 55
family assessment guide 177
family assessment model 338
family assessment tools 618
family assistance grant 82
family assistance order 1074
family assistance plans 181
family assistance would 85
family associations which 377
family associations would 45
family atmosphere about 308
family atmosphere could 76
family atmosphere makes 46
family atmosphere where 775
family atmosphere which 1076
family atmosphere within 288
family atmosphere would 113
family attachment which 157
family attribution rules 14582
family attribution under 531
family automobile trips 46
family automobile would 48
family background again 43
family background alone 316
family background comes 43
family background could 773
family background first 42
family background gives 59
family background helps 95
family background items 59
family background makes 202
family background might 596
family background often 104
family background plays 850
family background rather 366
family background seems 324
family background shows 75
family background since 101
family background still 187
family background where 577
family background which 1911
family background while 49
family background whose 59
family background would 1456
family bivouacked under 51
family businesses after 88
family businesses could 218
family businesses might 74
family businesses often 436
family businesses owned 44
family businesses still 168
family businesses under 46
family businesses until 91
family businesses where 550
family businesses which 1122
family businesses while 91
family businesses whose 209
family businesses within 45
family businesses would 242
family caregivers about 147
family caregivers could 125
family caregivers often 243
family caregivers would 93
family celebration which 54
family celebration would 41
family charitable trust 44
family chronicles which 48
family complained about 215
family complaints about 85
family composition change 772
family composition could 40
family composition rules 243
family composition which 102
family composition would 142
family conciliation court 407
family conference about 421
family conference after 75
family conference where 143
family conference which 176
family conference would 86
family connections alone 207
family connections could 399
family connections count 65
family connections might 332
family connections often 260
family connections rather 375
family connections saved 45
family connections still 160
family connections which 1357
family connections while 87
family connections whose 47
family connections within 274
family connections would 483
family constantly moved 46
family consumption needs 1717
family consumption rather 209
family consumption which 58
family consumption while 42
family continuity which 202
family continuity while 41
family controlled about 70
family controlled firms 559
family corporation might 53
family corporation owned 63
family corporation stock 267
family corporation where 97
family corporation which 358
family corporation whose 69
family department store 792
family discipline which 129
family discussions about 2254
family discussions which 94
family dissensions which 139
family dissolution rates 52
family dysfunction rather 82
family dysfunction which 107
family educational level 370
family educational needs 127
family enterprise could 128
family enterprise since 41
family enterprise until 91
family enterprise where 90
family enterprise which 390
family enterprise whose 53
family enterprise would 76
family eventually ended 46
family eventually found 106
family eventually moved 952
family eventually owned 46
family experience which 310
family experience while 50
family experience would 56
family financially after 50
family financially while 80
family flourished under 73
family frequently found 40
family frequently moved 138
family frequently spent 101
family friendship which 98
family genealogies which 61
family government which 80
family government would 149
family households after 46
family households could 104
family households headed 584
family households often 116
family households rather 48
family households where 339
family households which 422
family households while 45
family households within 119
family households would 198
family identified needs 54
family immediately after 1008
family immediately began 122
family immediately moved 46
family influences which 457
family information about 1006
family information needs 54
family information which 275
family information would 44
family institution under 85
family institution which 227
family institution would 45
family integration scale 47
family interaction based 101
family interaction could 60
family interaction might 119
family interaction model 197
family interaction often 67
family interaction rather 246
family interaction seems 58
family interaction style 253
family interaction takes 196
family interaction tasks 167
family interaction under 63
family interaction where 45
family interaction which 700
family interaction while 50
family interaction within 204
family interaction would 197
family legislation which 53
family likenesses which 125
family maintained close 225
family management model 61
family management style 208
family management which 107
family membership costs 43
family membership could 52
family membership rather 55
family membership which 67
family misfortune which 58
family narratives about 123
family nutritional needs 79
family obligations after 46
family obligations could 114
family obligations first 111
family obligations might 68
family obligations often 157
family obligations rather 67
family obligations which 789
family obligations while 119
family obligations would 204
family orientation would 45
family originally comes 67
family originally lived 403
family originally named 83
family originally owned 111
family originally seated 56
family originally sprang 52
family photograph album 4298
family photograph showing 67
family photograph shows 265
family photograph taken 594
family photograph which 67
family possessions which 215
family possessions would 62
family preference visas 127
family productive units 118
family properties after 40
family properties which 152
family properties would 159
family psychiatric nursing 181
family residences built 119
family residences under 42
family residences where 48
family residences which 165
family residences within 69
family residences would 60
family residential homes 327
family residential housing 1164
family residential loans 246
family residential units 1196
family residential zones 706
family restaurant chain 1138
family restaurant serving 289
family restaurant where 196
family restaurant which 45
family sentiments which 142
family settlement which 175
family solidarity could 137
family solidarity rather 177
family solidarity seems 51
family solidarity tends 43
family solidarity under 42
family solidarity which 1116
family solidarity while 43
family solidarity within 80
family solidarity would 104
family strategies aimed 42
family strategies which 124
family structural change 233
family structures based 98
family structures began 41
family structures change 196
family structures could 184
family structures create 52
family structures exist 121
family structures found 166
family structures might 222
family structures often 118
family structures rather 93
family structures since 122
family structures still 96
family structures today 44
family structures under 161
family structures where 373
family structures which 1386
family structures while 48
family structures within 561
family structures would 314
family ultimately moved 45
family understand about 79
famine protective works 180
famous adventurer found 47
famous apocryphal story 59
famous apostrophe which 44
famous appalachian trail 893
famous archbishop usher 58
famous astronomer edwin 42
famous astronomer tycho 349
famous astronomer whose 41
famous automobile racer 108
famous basketball coach 166
famous bloomsbury group 141
famous canterbury tales 193
famous capability brown 70
famous cartoonist thomas 48
famous compilation known 51
famous compliment which 45
famous composition which 84
famous conceptual proof 40
famous conference which 114
famous conjecture about 55
famous conspiracy known 40
famous conspiracy which 68
famous declaration about 308
famous declaration which 340
famous democratic leader 72
famous department store 3349
famous description given 73
famous description which 49
famous dialectical method 81
famous distinction drawn 85
famous distinction which 117
famous elizabethan actor 51
famous employment under 41
famous epistolary novel 50
famous examination paper 48
famous experiment first 172
famous experiment known 40
famous experiment showing 57
famous experiment where 78
famous experiment which 293
famous expressions which 44
famous federalist paper 117
famous florentine house 44
famous florentine order 72
famous formulation about 103
famous friendship began 42
famous geometrical theorem 60
famous heavyweight boxer 55
famous historical cases 128
famous historical drama 58
famous historical essay 58
famous historical event 411
famous historical names 173
famous historical novel 928
famous historical people 88
famous historical place 76
famous historical sites 494
famous historical spots 45
famous historical study 43
famous historical women 44
famous historical works 148
famous incidental music 62
famous inscription about 48
famous inscription above 45
famous inscription found 130
famous inscription which 252
famous institution known 65
famous institution where 48
famous institution which 182
famous instrument maker 180
famous instrument which 82
famous investment banking 42
famous lilliputian kingdom 64
famous locomotive works 44
famous manuscript books 53
famous manuscript known 57
famous manuscript which 71
famous mechanical clock 116
famous memorandum which 92
famous mercantile house 50
famous millenarian grape 50
famous miraculous image 40
famous muhammadan saint 101
famous nationalist leader 129
famous naturalist louis 57
famous naturalist whose 41
famous observation about 347
famous orchestral works 80
famous parliaments might 65
famous personages whose 55
famous photograph showing 116
famous photograph shows 459
famous photograph taken 571
famous photograph which 51
famous picaresque novel 279
famous pilgrimage place 114
famous pilgrimage route 81
famous pilgrimage sites 139
famous playwright george 70
famous playwright whose 40
famous playwright wrote 63
famous projective tests 42
famous proposition about 115
famous proposition which 64
famous protestant leader 70
famous recognition scene 155
famous republican leader 41
famous resistance leader 59
famous resolutions which 100
famous restaurant chain 86
famous restaurant scene 43
famous restaurant where 229
famous restaurant which 84
famous scientists whose 41
famous sculptural group 87
famous serpentine walls 42
famous settlement house 487
famous shipbuilding yards 47
famous sleepwalking scene 127
famous stalactite caves 49
famous statements about 242
famous strasbourg clock 43
famous structures which 54
famous tabernacle choir 52
famous terrestrial globe 50
famous tripartite treaty 62
famous university towns 50
famous university where 116
famous university which 155
famous vaudeville house 49
famous winchester rifle 70
famous witchcraft trials 179
farmer associations which 44
farmer complained about 221
farmer complaints about 44
farmer immediately after 52
farther assistance which 45
farther conference until 75
farther confidence could 42
farther considered under 59
farther examination thereof 48
farther examination would 135
farther explanation would 83
farther government which 57
farther information about 173
farther information could 54
farther information write 151
farther regulations added 48
farther resistance would 223
farther solicitous about 65
fashion appropriate modes 249
fashion department store 521
fashion immediately after 250
fashion information about 49
fasted rigorously twice 50
faster acquisition rates 40
faster acquisition times 287
faster computation times 62
faster corrective action 69
faster degradation rates 150
faster depreciation rates 46
faster depreciation write 281
faster dissociation rates 57
faster dissolution rates 125
faster employment growth 813
faster immediately after 98
faster information about 42
faster information flows 137
faster penetration rates 73
faster recognition times 67
faster stimulation rates 98
faster structural change 108
faster turnaround times 473
faster vegetative growth 76
fathers complained about 108
fathers cultivated maize 43
fathers frequently refer 54
fathers immediately after 76
faults apparently small 41
faults enumerated above 138
faults frequently occur 60
faulty arrangement which 52
faulty assumptions about 3628
faulty assumptions which 100
faulty components within 45
faulty conclusions about 900
faulty conclusions based 158
faulty conclusions drawn 60
faulty conclusions which 54
faulty electrical plugs 116
faulty indulgence which 123
faulty inferences about 149
faulty information about 826
faulty information given 43
faulty information which 118
faulty metabolism which 56
faulty perceptions about 89
faulty windshield wiper 88
favoring arbitration under 99
favoring collective action 53
favoring government action 192
favoring reciprocal trade 42
favors government action 94
favors legislation which 42
favors particular types 40
favors vegetative growth 129
fearful atrocities which 66
fearful attachment style 292
fearful calamities which 303
fearful convulsions which 73
fearful destitution which 46
fearful destruction which 113
fearful devastation which 86
fearful ejaculation would 51
fearful experience which 51
fearful habitations taken 78
fearful passionless force 74
fearful persecution under 41
fearful persecution which 55
fearful pestilence broke 85
fearful pestilence which 200
fearful precipices which 64
fearful punishment which 391
fearful retribution shall 52
fearful retribution which 213
fearful visitations which 177
fearful wilderness which 98
feasted splendidly every 62
feathers externally edged 308
feathers gracefully springing 51
feathers immediately above 109
feathers immediately after 64
feathers immediately below 42
feature characters whose 181
feature comparison model 1226
feature directorial debut 261
feature distinguishing human 122
feature frequently found 241
feature frequently noted 41
feature immediately after 113
feature information about 604
feature integration model 477
feature relatively large 49
feature relatively small 86
feature structures which 249
feature traditional music 48
featuring attractive women 44
featuring characters whose 50
featuring incredible heroes 74
featuring information about 239
featuring traditional foods 43
featuring traditional music 98
feeble antiseptic action 45
feeble antiseptic power 49
feeble aspirations after 44
feeble assistance which 55
feeble generations whose 90
feeble germicidal power 143
feeble government which 56
feeble illuminating power 128
feeble imagination would 48
feeble phosphoric light 40
feeble propulsive power 42
feeble refractive power 60
feeble resistance could 53
feeble resistance shown 46
feeble resistance which 510
feeble successors durst 85
feebly figurative signs 58
feeder conductors shall 193
feedings immediately after 45
feelings accessible alike 49
feelings accompanying motion 53
feelings completely under 48
feelings immediately after 393
feline endogenous virus 122
feline peripheral blood 65
fellow apparently could 50
fellow bacchanals would 92
fellow classmates about 73
fellow classmates would 97
fellow countryman after 47
fellow countryman could 62
fellow countryman george 59
fellow countryman james 58
fellow countryman named 115
fellow countryman thomas 47
fellow countryman whose 68
fellow countryman would 120
fellow countrymen about 298
fellow countrymen after 112
fellow countrymen again 69
fellow countrymen began 48
fellow countrymen could 479
fellow countrymen either 43
fellow countrymen enjoy 40
fellow countrymen found 69
fellow countrymen lived 124
fellow countrymen might 211
fellow countrymen never 58
fellow countrymen rather 96
fellow countrymen since 48
fellow countrymen still 122
fellow countrymen under 193
fellow countrymen until 47
fellow countrymen which 201
fellow countrymen while 122
fellow countrymen whose 290
fellow countrymen within 64
fellow countrymen working 86
fellow countrymen would 2257
fellow economists which 78
fellow economists would 59
fellow immigrants would 41
fellow journalist named 41
fellow republican george 78
fellow researchers found 186
fellow scientists about 76
fellow scientists could 64
fellow scientists might 40
fellow scientists rather 40
fellow scientists working 64
fellow scientists would 120
fellow shouldered again 65
fellow southerners would 61
fellow townspeople would 52
felony cognizable under 282
felony complaints filed 56
felony convictions could 61
felony convictions under 81
felony convictions would 58
felony defendants found 46
felony prosecution under 43
felony punishable under 863
female activities which 67
female activities within 50
female adolescent growth 58
female anatomical parts 55
female applicants about 52
female applicants could 43
female applicants would 77
female approached until 53
female attendance rates 47
female attendants about 62
female attendants could 68
female attendants holding 79
female attendants might 60
female attendants stand 64
female attendants stood 50
female attendants would 48
female attributes which 71
female background singers 78
female basketball coach 44
female basketball stars 40
female candidates could 79
female candidates running 199
female candidates where 88
female candidates would 139
female characters after 58
female characters alike 186
female characters alone 62
female characters appear 553
female characters began 44
female characters could 221
female characters drawn 76
female characters either 228
female characters engage 50
female characters exist 62
female characters found 133
female characters might 155
female characters never 81
female characters offer 55
female characters often 493
female characters rather 66
female characters reveal 57
female characters seems 66
female characters serve 143
female characters share 193
female characters shown 46
female characters shows 84
female characters since 44
female characters stand 81
female characters still 56
female characters under 94
female characters which 753
female characters while 104
female characters whose 731
female characters within 411
female characters would 256
female chimpanzee named 389
female chimpanzee which 63
female collective action 220
female comparison group 68
female complaints about 43
female complaints which 55
female copulatory organ 121
female department store 175
female destitution could 61
female difference which 48
female difference within 49
female divinities appear 54
female divinities which 46
female educational level 128
female electorate would 76
female employment after 103
female employment began 80
female employment could 95
female employment growth 325
female employment might 55
female employment rates 2130
female employment ratios 122
female employment seems 47
female employment share 213
female employment since 190
female employment tends 58
female employment under 50
female employment where 52
female employment which 232
female employment while 41
female employment within 243
female employment would 300
female enrollment rates 420
female enrollment ratios 150
female equivalent would 41
female excellence ought 205
female excellence which 275
female exclamation broke 55
female executives found 57
female experience could 43
female experience rather 40
female experience under 45
female experience which 393
female experience within 206
female experience would 44
female fascination erect 47
female friendship could 45
female friendship which 116
female friendship would 68
female generative organ 505
female generative parts 67
female generative power 1027
female generative tract 621
female helicopter pilot 143
female identities within 55
female illiteracy rates 415
female immediately after 683
female inferiority which 113
female instruction might 47
female interaction which 44
female loveliness which 146
female management style 117
female occupations where 53
female occupations which 94
female occupations within 42
female occupations would 58
female performers whose 64
female performers would 53
female politicians often 44
female politicians would 55
female preference could 48
female prevalence rates 119
female principles which 203
female principles within 135
female procreative power 434
female productive labor 51
female productive power 51
female profligacy which 41
female psychiatric nurse 46
female psychiatric social 79
female psychology which 101
female registered nurse 160
female resistance which 73
female respondent noted 61
female secretarial staff 50
female seminaries where 51
female seminaries which 49
female settlement house 51
female solidarity which 96
female solidarity within 91
female spectators could 74
female spectators might 50
female spectators would 68
female statuettes found 73
female stereotypes which 105
female supervisor would 43
female traditional roles 50
female unconscious which 45
female undercover agent 116
female urogenital sinus 211
female urogenital tract 564
female volunteers could 48
fenced enclosures where 89
ferric hydroxides which 43
fervid imagination could 98
fervid imagination which 145
feudal absolutism which 40
feudal absolutist party 40
feudal absolutist state 66
feudal attachment which 43
feudal chieftains whose 41
feudal fortresses which 40
feudal government still 42
feudal government under 70
feudal government which 158
feudal institution which 113
feudal monarchies which 59
feudal obligations could 45
feudal obligations still 48
feudal obligations which 325
feudal principles could 43
feudal principles which 171
feudal privileges which 408
feudal regulations which 48
feudal restraints which 70
feudal structures still 45
feudal structures which 99
feudal structures within 44
feudal superiority which 123
feudal suzerainty which 72
feudal tendencies which 53
fewest assumptions about 214
fewest complaints about 41
fibers constitute about 73
fibers eventually cross 43
fibers immediately after 91
fibers immediately below 90
fibers immediately beneath 113
fibers immediately under 65
fibers regenerate after 44
fiction bestseller lists 514
fiction literature which 48
fielding complaints about 169
fields cultivated under 61
fields disappeared under 43
fields discovered after 97
fields discovered since 137
fields enumerated above 207
fields immediately above 236
fields immediately after 1119
fields immediately below 172
fierce antagonism which 132
fierce associations which 40
fierce bitterness which 40
fierce competition arose 106
fierce competition began 70
fierce competition broke 49
fierce competition could 50
fierce competition drove 45
fierce competition might 49
fierce competition often 71
fierce competition where 46
fierce competition which 779
fierce competition within 473
fierce competition would 127
fierce contentions about 56
fierce contentions arose 41
fierce contentions which 192
fierce denunciation which 42
fierce discussions about 114
fierce discussions which 57
fierce dissensions which 110
fierce earnestness which 40
fierce electrical storm 200
fierce encountering angels 44
fierce encounters which 130
fierce engagements which 43
fierce equinoctial gales 52
fierce excitement which 174
fierce fanaticism which 206
fierce impatience which 48
fierce indignation which 310
fierce infatuation which 41
fierce intentness which 91
fierce intoxicating tones 46
fierce invectives which 93
fierce nationalism which 110
fierce persecution arose 76
fierce persecution began 50
fierce persecution broke 109
fierce persecution raged 134
fierce persecution under 113
fierce persecution which 377
fierce resentment which 188
fierce resistance until 101
fierce resistance which 331
fierce resistance within 68
fierce resistance would 41
fierce responsive yells 44
fierce southwester drove 57
fierce temptations which 67
fierce whirlwinds wheel 49
fighting capability would 48
fighting constantly since 43
fighting efficiency which 127
fighting efficiency would 129
fighting electrical fires 66
fighting experience which 48
fighting immediately after 233
fighting immediately broke 183
fighting instrument which 40
fighting techniques which 51
fighting vietnamese people 236
fights frequently broke 119
fights frequently ensue 48
fights frequently occur 87
figure calculated above 326
figure composition which 143
figure determined under 163
figure disappeared again 51
figure disappeared round 53
figure disappeared within 40
figure frequently cited 106
figure frequently found 125
figure frequently given 40
figure immediately above 692
figure immediately after 435
figure immediately below 306
figure immediately moved 60
figure membership spread 62
figure originally given 77
figure originally stood 162
figure remarkably close 210
figure representing about 265
figure representing either 65
figure representing nearly 82
figure representing total 293
figure represents about 1355
figure represents either 180
figure represents gross 62
figure represents nearly 208
figure represents total 427
figure sculptures above 76
figure sculptures which 126
figure surprisingly close 56
filled acceptably until 59
filled atmosphere which 46
filled conference rooms 135
filled depressions which 40
filled diplomatic posts 107
filled electronic level 155
filled electronic shell 88
filled electronic tubes 98
filled government posts 219
filled hypodermic syringe 130
filled immediately after 966
filled intestinal loops 479
filled transverse colon 231
filmed immediately after 55
filter background noise 52
filter capacitors after 53
filter combination which 198
filter determines which 86
filter immediately after 443
filter information about 360
filter information based 175
filter parameters which 47
filter structures which 128
filter transmitting light 474
filter ultraviolet light 618
findings admissible under 45
findings considered above 43
findings constitute strong 77
findings correspond quite 45
findings enumerated above 135
findings immediately after 176
findings summarized above 1669
findings summarized below 313
finely calibrated scale 249
finely calibrated sense 95
finely cultivated farms 184
finely cultivated plain 94
finely cultivated sense 60
finely cultivated taste 95
finely cultivated voice 59
finely emulsified state 59
finely granulated honey 98
finely granulated sugar 318
finely perforated metal 246
finely perforated plate 79
finely perforated sheet 114
finely perforated steel 113
finely pulverized after 85
finely pulverized chalk 102
finely pulverized flint 52
finely pulverized glass 271
finely pulverized rocks 43
finely pulverized shell 97
finely pulverized state 193
finely pulverized stone 50
finely pulverized sugar 91
finely pulverized white 42
finely sculptured stone 86
finely subdivided state 180
finely variegated woods 50
finest allegories which 42
finest characters which 52
finest cultivated roses 54
finest department store 348
finest fraternity house 124
finest historical drama 64
finest historical minds 41
finest historical novel 169
finest historical style 41
finest historical thinking 44
finest historical works 114
finest historical writing 76
finest imaginable sweet 154
finest individual meanings 63
finest intellects which 55
finest mechanical parts 136
finest mechanical skill 64
finest orchestral music 116
finest orchestral works 83
finest ornamental trees 103
finest scientific minds 492
finest spectacles which 63
finest subjective poetry 41
finish immediately after 44
finish unfinished works 56
finite asymptotic value 95
finite continuous group 133
finite difference based 161
finite difference cells 94
finite difference codes 323
finite difference forms 1185
finite difference grids 298
finite difference method 23759
finite difference model 2848
finite difference nodes 66
finite difference ratios 57
finite difference terms 246
finite differencing method 91
finite dimensional linear 2084
finite dimensional model 678
finite dimensional setting 148
finite dimensional space 5034
finite dimensional state 550
finite everywhere within 77
finite expectation value 126
finite experience could 71
finite experience which 111
finite individual lives 146
finite individual might 62
finite individual minds 447
finite limitations until 65
finite limitations which 44
finite observation period 60
finite phenomenal world 56
finite populations where 76
finite populations which 56
finite projective plane 602
finite projective space 76
finite propagation delay 140
finite propagation speed 350
finite quantities which 59
finite quantities would 58
finite radiocarbon dates 172
finite rectangular plate 53
finite rectangular region 47
finite refractive index 59
finite reversible change 55
finite structures which 41
finite substances exist 100
finite substances which 134
finite undirected graph 209
firmer conclusions about 344
firmer historical basis 46
firmer scientific basis 365
firmer scientific footing 145
firmly coagulated blood 243
firmly contracted after 72
firmly contracted round 59
firmly determined never 435
firmly entrenched after 156
firmly entrenched enemy 87
firmly entrenched habit 84
firmly entrenched local 54
firmly entrenched notion 58
firmly entrenched power 56
firmly entrenched sense 51
firmly entrenched since 110
firmly entrenched social 143
firmly entrenched state 41
firmly entrenched today 294
firmly entrenched under 108
firmly entrenched until 154
firmly entrenched views 59
firmly entrenched where 43
firmly entrenched within 1700
firmly imprisoned within 71
firmly integrated within 243
firmly scientific basis 43
fiscal adjustment after 42
fiscal adjustment could 98
fiscal adjustment which 76
fiscal adjustment would 228
fiscal advantages which 116
fiscal arrangement which 71
fiscal authorities could 129
fiscal authorities might 55
fiscal authorities would 197
fiscal concessions which 74
fiscal contraction would 119
fiscal discipline after 91
fiscal discipline could 83
fiscal discipline might 44
fiscal discipline since 48
fiscal discipline under 94
fiscal discipline which 138
fiscal discipline while 70
fiscal discipline within 77
fiscal discipline would 188
fiscal expedients which 62
fiscal federalism which 87
fiscal federalism within 61
fiscal federalism would 137
fiscal imbalances could 45
fiscal imbalances which 54
fiscal immunities which 47
fiscal incentives aimed 62
fiscal incentives could 89
fiscal incentives given 130
fiscal incentives rather 45
fiscal incentives under 102
fiscal incentives which 320
fiscal incentives would 113
fiscal information about 49
fiscal instrument which 45
fiscal legislation which 153
fiscal management could 42
fiscal management under 50
fiscal management which 97
fiscal management would 72
fiscal principles which 51
fiscal privileges which 171
fiscal regulations which 202
fiscal stimulation would 48
fitted exponential curve 168
fitted immediately above 250
fitted immediately after 165
fitted immediately below 69
fitted relatively easily 84
fitter instrument could 53
flaked projectile point 177
flames immediately after 85
flames immediately ceased 52
flanking regulatory region 57
flanking restriction sites 490
flasks immediately after 85
flatly contradict every 58
