fable composed extempore 55
false churches accredits 198
false delicacy prevented 68
false doctrine subjected 52
false doctrine throughout 55
false economic conditions 115
false economic doctrines 129
false economic principle 43
false evidence presented 67
false feedback inhibition 60
false feedback inhibitor 126
false financial statement 2196
false identity documents 523
false membrane sometimes 51
false memories implanted 105
false messianic movements 71
false negative conclusion 136
false negative diagnostic 51
false negative mammogram 47
false negative prediction 111
false negative responses 627
false partition stretched 46
false positive association 46
false positive conclusion 168
false positive conversion 95
false positive detections 411
false positive diagnostic 61
false positive elevations 100
false positive incidence 61
false positive indication 76
false positive judgments 56
false positive mammogram 88
false positive prediction 189
false positive pregnancy 362
false positive responses 1721
false prophets described 45
false prophets flattered 45
false prophets predicted 67
false prophets sometimes 108
false prophets themselves 66
false questions correctly 54
false religious affections 80
false religious doctrines 163
false religious practices 160
false religious sentiment 50
false security engendered 91
false supporting documents 41
famed american architect 107
famed northwest ordinance 53
famed oriental institute 49
famed pasadena playhouse 87
famed symphony orchestra 49
famed tuskegee institute 309
famed washington artillery 90
fancy computer equipment 48
fancy exercise equipment 151
fancy probably concurred 80
fancy suddenly suggested 49
fancy yourself neglected 96
fancy yourself possessed 44
farming families themselves 120
farming families throughout 53
farming industry generally 43
farming involves cultivating 42
farming operation conducted 83
farming remained important 60
farming requires irrigation 103
farming villages scattered 183
farming villages surrounding 95
farming villages throughout 67
farms consists primarily 163
fatal accident frequency 191
fatal accident inquiries 123
fatal accident prevented 52
fatal aircraft accidents 395
fatal airplane accidents 48
fatal bacterial infections 206
fatal cerebral infarction 74
fatal condition associated 53
fatal confusion underlies 41
fatal coronary thrombosis 255
fatal epidemic hepatitis 121
fatal epidemic prevailed 87
fatal injuries inflicted 111
fatal injuries sustained 282
fatal mistakes committed 43
fatal prophecy confirmed 92
fatal railroad accidents 69
fatal systemic infections 129
fatal tradition connected 42
fated archduke maximilian 143
fated braddock expedition 183
fated franklin expedition 431
fated jeannette expedition 159
fated military expedition 237
fated nobleman cherished 46
fated princess charlotte 136
father absolute obedience 40
father actually suggested 45
father admitted paternity 49
father believed daughters 56
father joyfully consented 56
father listened carefully 115
father listened patiently 178
father obtained permission 131
father parental interests 101
father provokes criticism 46
father received permission 112
father remained motionless 86
father remained obstinate 41
father requesting permission 48
father retained possession 123
father sexually assaulted 71
father suddenly announced 114
father suddenly exclaimed 56
father suffered martyrdom 212
fatty deposits throughout 44
fatty insulating substance 81
fatty membrane surrounding 45
fatty nitrogen compounds 384
fault accident insurance 114
fault detection algorithms 570
fault detection mechanism 197
fault detection procedure 119
fault detection technique 367
fault diagnosis procedure 93
fault injection technique 152
fault isolation procedure 74
fault isolation technique 62
fault liability insurance 192
fault obviously occasioned 50
fault recovery mechanism 75
fault tolerant algorithms 232
fault tolerant computers 307
fault tolerant mechanism 85
fault tolerant technique 79
fauna consists primarily 55
favor american interests 82
favor business interests 530
favor complete separation 64
favor cultural pluralism 46
favor developing countries 224
favor domestic companies 53
favor domestic producers 656
favor domestic production 115
favor domestic suppliers 147
favor economic interests 46
favor immediate withdrawal 124
favor increased production 116
favor increased regulation 102
favor legalizing marijuana 223
favor producer interests 46
favor religious toleration 95
feared american domination 64
feared american influence 49
feared economic reprisals 79
feared japanese aggression 60
feared negative publicity 56
feared physical sensations 90
feared possible reprisals 64
feared situation gradually 48
feather follicle epithelium 1972
feces containing infective 69
feeding problems associated 242
feeding schedule throughout 47
feeling boyishly miserable 80
feeling curiously depressed 93
feeling diffused throughout 51
feeling entirely confident 161
feeling entirely different 340
feeling entirely satisfied 426
feeling expressing themselves 81
feeling financial pressures 44
feeling horribly depressed 96
feeling increased admiration 135
feeling manifest themselves 603
feeling mentally exhausted 101
feeling morbidly sensitive 80
feeling obviously necessary 41
feeling physical attraction 43
feeling physical sensations 64
feeling precedes knowledge 53
feeling prevailing throughout 173
feeling prevails throughout 105
feeling remained unaltered 44
feeling remotely accessory 78
feeling rendered compliance 72
feeling sensible uneasiness 52
feeling seriously depressed 83
feeling severely depressed 204
feeling sexually attracted 641
feeling sexually desirable 41
feeling sexually different 45
feeling silently projected 47
feeling slightly defensive 155
feeling slightly depressed 854
feeling slightly desperate 44
feeling slightly irritated 283
feeling slightly lightheaded 206
feeling slightly resentful 91
feeling slightly surprised 43
feeling somewhat abandoned 148
feeling somewhat aggrieved 318
feeling somewhat alienated 121
feeling somewhat analogous 57
feeling somewhat chagrined 46
feeling somewhat comforted 173
feeling somewhat concerned 129
feeling somewhat confident 147
feeling somewhat defensive 71
feeling somewhat depressed 1595
feeling somewhat desperate 145
feeling somewhat different 151
feeling somewhat disturbed 86
feeling somewhat exhausted 315
feeling somewhat humiliated 45
feeling somewhat impatient 70
feeling somewhat indignant 211
feeling somewhat irritated 159
feeling somewhat lightheaded 174
feeling somewhat mollified 52
feeling somewhat mortified 44
feeling somewhat mystified 48
feeling somewhat neglected 78
feeling somewhat perplexed 142
feeling somewhat recovered 141
feeling somewhat recruited 95
feeling somewhat refreshed 1156
feeling somewhat resentful 91
feeling somewhat satisfied 52
feeling somewhat surprised 224
feeling somewhat suspicious 59
feeling somewhat uncertain 103
feeling strangely comforted 286
feeling strangely depressed 156
feeling strangely different 40
feeling strangely disturbed 101
feeling strangely lightheaded 97
feeling strangely refreshed 132
feeling strangely reluctant 43
feeling strangely satisfied 198
feeling strangely unsettled 151
feeling suddenly defensive 184
feeling suddenly depressed 182
feeling suddenly exhausted 270
feeling suddenly irritated 41
feeling suddenly lightheaded 85
feeling terribly depressed 459
feeling terribly oppressed 182
feeling traceable throughout 82
feeling yourself contained 49
feels entirely competent 45
feels entirely confident 59
feels entirely dependent 40
feels entirely different 198
feels entirely justified 205
feels entirely satisfied 177
feels sexually attracted 303
feels slightly different 80
feels somewhat depressed 43
feels somewhat different 72
feels somewhat neglected 50
feels specially qualified 47
feels strangely attracted 51
feels terribly depressed 50
feign complete ignorance 196
fence dangerous machinery 663
fencing dangerous machinery 79
fetal androgen production 100
fetal cerebral anomalies 64
fetal cortisol production 98
fetal distress associated 103
fetal distress secondary 104
fetal forelimb movements 70
fetal magnetic resonance 225
fetal medicine specialist 1027
fetal monitoring equipment 883
fetal monitoring throughout 53
fetal posterior pituitary 125
fetal problems associated 53
fetal skeletal anomalies 96
fetal vascular disruption 200
fetid purulent discharge 57
fetus receives nutrients 287
fever epidemic decimated 41
fever increases metabolic 105
fever manifest themselves 74
fever prevails especially 55
fewer aircraft available 44
fewer antibody molecules 65
fewer bacterial infections 82
fewer business travelers 48
fewer calories throughout 61
fewer channels available 73
fewer chemical additives 68
fewer children available 176
fewer compound sentences 50
fewer computer resources 141
fewer cultural resources 78
fewer developing countries 64
fewer domestic political 41
fewer domestic resources 72
fewer dopamine receptors 288
fewer economic interests 43
fewer economic resources 1787
fewer eligible employees 80
fewer emotional outbursts 59
fewer emotional resources 117
fewer emotional responses 43
fewer external pressures 68
fewer external resources 88
fewer financial pressures 52
fewer financial resources 5220
fewer hardware resources 64
fewer hospital admissions 934
fewer hospital resources 59
fewer internal conflicts 114
fewer internal resources 160
fewer materials available 47
fewer military personnel 86
fewer military resources 57
fewer monetary resources 68
fewer negative attitudes 252
fewer negative responses 156
fewer parental resources 52
fewer personal resources 356
fewer physical handicaps 47
fewer physical illnesses 86
fewer physical obstacles 59
fewer physical resources 101
fewer positions available 227
fewer positive attitudes 83
fewer positive responses 382
fewer potential conflicts 51
fewer potential consumers 41
fewer potential customers 199
fewer potential predators 44
fewer potential witnesses 53
fewer preventing conditions 79
fewer problems associated 283
fewer processing resources 149
fewer programs available 68
fewer promotion prospects 74
fewer property offenders 46
fewer questions correctly 173
fewer relevant documents 132
fewer reported incidents 44
fewer reserves available 49
fewer security personnel 51
fewer services available 158
fewer unpaired electrons 56
fiber includes cellulose 48
fiber necrosis associated 150
fiber stresses developed 72
field analysis described 42
field analysis indicates 44
field analysis technique 392
field approach described 46
field attracts electrons 42
field boundary conditions 2392
field capacity conditions 169
field capacity throughout 356
field consists primarily 62
field contains additional 113
field contains duplicate 53
field critical exponents 220
field decreases inversely 65
field drainage conditions 42
field electron transport 310
field engineering personnel 87
field entirely different 64
field equations determine 73
field equations developed 125
field equations represent 48
field equations themselves 266
field evidence available 94
field evidence collected 60
field evidence indicated 59
field evidence indicates 1108
field evidence presented 43
field evidence suggested 51
field exposure conditions 356
field extension personnel 157
field formerly dominated 79
field gradient associated 111
field gradient asymmetry 127
field gradient component 47
field gradient generated 181
field gradient technique 355
field hospital abandoned 49
field hospital companies 169
field hospital equipment 146
field hospital personnel 66
field hospital somewhere 112
field howitzer batteries 424
field increases uniformly 77
field inhibits convection 44
field ionization technique 95
field isolates collected 50
field locations throughout 115
field magnetic anomalies 186
field magnetic resonance 1620
field materials collected 193
field moisture conditions 316
field monitoring equipment 112
field officers appointed 167
field officers assembled 74
field officers throughout 73
field otherwise dominated 46
field patterns associated 231
field patterns generated 122
field polarity reversals 102
field potential amplitude 90
field potential generated 328
field potential responses 166
field problems associated 165
field projects conducted 49
field provides additional 142
field provides important 48
field recently harvested 48
field recordings collected 62
field remained stationary 66
field requires additional 48
field requires extensive 46
field requires knowledge 96
field somewhat different 50
field variations associated 99
fiery speeches delivered 99
fifths majority necessary 118
fifty american companies 118
fifty american diplomats 65
fifty american prisoners 132
fifty articles published 85
fifty branches throughout 78
fifty conspiring mountains 45
fifty credible witnesses 54
fifty deputies appointed 267
fifty developing countries 397
fifty distinct varieties 82
fifty favorite harlequin 304
fifty japanese companies 43
fifty locations throughout 55
fifty midnight carousals 41
fifty military observers 58
fifty military personnel 48
fifty railroad companies 67
fifty soldiers commanded 55
fifty soldiers prisoners 40
fifty steerage passengers 164
fifty students graduated 42
fifty tattered prodigals 261
fifty turnpike companies 47
fifty vanished centuries 43
fifty villages scattered 110
fight alongside americans 147
fight bacterial infections 1239
fight domestic terrorism 44
fight external aggression 111
fight internal subversion 44
fight japanese aggression 121
fight muscular dystrophy 101
fight returned victorious 47
fight whenever necessary 169
filed reflecting beneficial 163
filed security agreement 45
filed security interests 99
files containing additional 56
files containing different 105
files containing digitized 123
files containing documents 164
files containing important 41
files containing sensitive 378
files mentioned previously 60
files publicly available 262
filling director vacancies 70
filling frequent intervals 137
filling materials available 49
filling pressure associated 107
films containing different 181
films designed especially 47
films designed primarily 89
films directly deposited 54
films intended primarily 43
films mentioned previously 51
films produced elsewhere 68
films produced especially 61
films produced primarily 54
films produced throughout 90
films publicly exhibited 115
filthy external appearance 42
filthy sanitary conditions 51
final absolute pressures 117
final abstract expression 47
final accented syllables 158
final accounting statement 53
final accounts submitted 53
final american evacuation 62
final american withdrawal 134
final analysis concerned 66
final analysis conducted 45
final analysis consisted 47
final analysis dependent 205
final analysis determine 341
final analysis identical 68
final analysis indicated 57
final analysis indicates 49
final analysis performed 59
final analysis political 261
final analysis practical 52
final analysis presented 75
final analysis reducible 48
final analysis represent 74
final anthropic principle 192
final approach discussed 44
final argument presented 67
final argument sometimes 50
final argument specifies 55
final artistic expression 80
final artistic statement 47
final assembly inspection 61
final assembly operations 1024
final assembly processes 192
final assembly production 125
final assembly schedules 222
final boundary agreement 56
final boundary conditions 295
final broadway appearance 128
final campaign appearance 51
final category comprises 168
final category consisted 89
final chapters introduce 42
final chemical structure 55
final clinical evaluation 94
final combined operations 46
final complete separation 58
final concluding paragraph 54
final concluding statement 56
final condition necessary 108
final conflict resolution 57
final consumer protection 101
final consumer purchases 48
final contract agreement 75
final contract documents 237
final contract negotiation 57
final cosmetic appearance 97
final criminal judgments 50
final critical appraisal 57
final critical component 69
final critical evaluation 54
final decisions themselves 182
final decisive encounter 43
final decisive offensive 48
final detailed statement 78
final document contained 141
final document presented 78
final document reflected 96
final document submitted 73
final dramatic statement 63
final economic advantage 54
final economic evaluation 65
final effector mechanism 65
final effluent contained 40
final effluent discharge 94
final electron acceptors 831
final emphatic statement 52
final essential component 76
final financial statement 270
final historic agreement 45
final hydrogen acceptors 108
final ingredient necessary 150
final japanese offensive 99
final japanese proposals 67
final japanese surrender 137
final judgment accordingly 81
final judgment delivered 95
final judgment determining 130
final judgment difficult 74
final judgment favorable 73
final judgment recovered 194
final literary expression 89
final logistic regression 352
final military campaigns 72
final military engagement 50
final military expedition 41
final military offensive 276
final military operations 201
final multiple alignment 73
final multiple regression 448
final nematode population 69
final operatic appearance 52
final operation performed 110
final physical separation 51
final possible mechanism 57
final potential advantage 50
final preceded efficient 47
final processing operations 58
final products assembled 43
final products available 59
final products generated 52
final products represent 43
final products themselves 154
final proposal presented 41
final proposal submitted 58
final purchase agreement 195
final resource allocation 107
final saturday afternoon 63
final selection committee 161
final selection consisted 41
final selection interview 255
final selection procedure 92
final sentence describes 40
final sentence expresses 58
final sentence indicates 217
final socialist revolution 56
final stepwise regression 68
final stressed syllables 330
final struggle commenced 43
final struggle postponed 76
final surgical procedure 100
final symbolic expression 47
final tribunal somewhere 90
final velocity component 47
final velocity increment 95
final vertical effective 75
finding adequate childcare 145
finding adequate expression 307
finding adequate personnel 70
finding adequate resources 182
finding adequate responses 46
finding artistic expression 127
finding commonly associated 43
finding compares favorably 62
finding complete expression 75
finding concrete expression 469
finding convincing arguments 62
finding definite utterance 65
finding discrete logarithms 90
finding dramatic expression 57
finding financial resources 275
finding frequent expression 64
finding increased expression 98
finding internet resources 70
finding literary expression 226
finding mutually beneficial 265
finding personal happiness 344
finding physical expression 41
finding potential customers 136
finding potential employees 66
finding potential investors 58
finding probably indicates 322
finding probably reflected 94
finding properly qualified 224
finding provided additional 58
finding provides additional 362
finding provides empirical 81
finding provides important 43
finding quarters elsewhere 91
finding recently confirmed 113
finding relevant documents 585
finding relevant knowledge 94
finding reported elsewhere 47
finding reported previously 146
finding specific documents 40
finding specific gravities 135
finding specific instances 45
finding suitable childcare 53
finding suitable companions 42
finding suitable conditions 188
finding suitable employees 120
finding suitable expression 50
finding suitable occupation 61
finding suitable personnel 185
finding suitable quotations 47
finding suitable resources 50
finding suitable selections 41
finding suitable suppliers 46
finding suitable textbooks 43
finding suitable transport 89
finding suitably qualified 402
finding supports hypothesis 707
finding survival difficult 41
finding symbolic expression 57
finding ultimate expression 43
finds abundant expression 319
finds adequate expression 1408
finds adequate realization 40
finds artistic expression 475
finds beautiful expression 256
finds complete expression 756
finds complete happiness 86
finds concrete expression 3184
finds conscious expression 201
finds constant expression 820
finds constant reference 100
finds cultural expression 119
finds definite expression 512
finds distinct expression 84
finds dramatic expression 511
finds eloquent expression 1400
finds emphatic expression 317
finds entirely different 44
finds explicit expression 908
finds explicit statement 138
finds explicit utterance 44
finds external expression 136
finds forceful expression 248
finds forcible expression 223
finds frequent expression 2871
finds frequent reference 272
finds frequent utterance 63
finds immediate expression 578
finds implicit expression 47
finds included fragments 227
finds indirect expression 347
finds linguistic expression 160
finds literary expression 638
finds manifold expression 100
finds numerous analogies 43
finds numerous instances 223
finds numerous parallels 407
finds parallel computers 61
finds parallel expression 133
finds physical expression 638
finds poignant expression 403
finds positive expression 178
finds powerful expression 740
finds probably represent 50
finds profound expression 95
finds religious expression 141
finds sexually stimulating 87
finds slightly different 121
finds somewhat different 139
finds specific expression 388
finds splendid expression 164
finds strongest expression 107
finds succinct expression 147
finds suitable conditions 363
finds suitable expression 82
finds symbolic expression 1115
finds treatment necessary 74
finds ultimate expression 554
finds vigorous defenders 45
finds vigorous expression 341
finer artistic qualities 85
finer feminine qualities 108
finer internal structure 66
finer literary qualities 40
finer muscular movements 168
finer sediment particles 100
finer spectral resolution 246
finer temporal resolution 463
finer vertical resolution 164
fingers clenched themselves 120
fingers clutched nervously 82
fingers directed downwards 42
fingers entangled themselves 68
fingers entwined themselves 172
fingers fastened themselves 66
fingers fidgeted nervously 51
fingers inclined downwards 51
fingers remained motionless 64
fingers returned overjoyed 45
fingers slightly separated 252
fingers suddenly tightened 71
fingers trembled nervously 102
fingers twitched nervously 546
fired electric generation 374
fired electric utilities 486
fired internal combustion 230
fires occurred throughout 48
firms actively encourage 40
firms allocate resources 181
firms confined themselves 70
firms consider themselves 158
firms directly concerned 275
firms dominate production 76
firms expanded production 51
firms increased production 45
firms maintain extensive 60
firms mentioned previously 55
firms organize production 136
firms organize themselves 180
firms perceive themselves 71
firms received contracts 115
firms received subsidies 47
firms restrict themselves 47
firms submitting proposals 97
firms surveyed indicated 183
firms surveyed responded 48
first abolition newspaper 49
first abolition societies 53
first abortive expedition 146
first absolute certainty 41
first absolute expression 51
first absolute necessity 65
first absolute principle 64
first abstract qualities 41
first abstract sculpture 189
first academic economist 76
first academic historians 46
first academic political 48
first accepted patronage 160
first accident insurance 195
first accounting reference 179
first accounts published 58
first accurate estimates 103
first accurate knowledge 1124
first accurate prediction 99
first accurate statement 106
first accustom ourselves 95
first accustom themselves 102
first achieved celebrity 141
first achieved commercial 128
first achieved notoriety 1430
first achieved political 406
first achieved widespread 199
first acquaint ourselves 639
first acquaint themselves 179
first acquired celebrity 178
first acquired knowledge 540
first acquired municipal 93
first acquired notoriety 222
first acquired political 197
first acquired possession 440
first acquired territory 48
first acquires knowledge 93
first actively supported 58
first activity consisted 55
first activity described 45
first activity performed 61
first actually performed 119
first actually published 160
first addressing themselves 114
first adequate discussion 67
first adequate expression 251
first adequate statement 96
first advanced industrial 49
first advisory committee 437
first affected pregnancy 202
first agreeable impression 67
first agreeably surprised 72
first aircraft delivered 51
first airplane purchased 54
first algorithm described 44
first algorithm presented 80
first alkaline extraction 51
first american adaptation 68
first american adventure 55
first american advertising 138
first american amphibious 100
first american anarchist 389
first american ancestors 420
first american apartment 74
first american appearance 1840
first american appointed 227
first american architect 771
first american arithmetic 71
first american artificial 108
first american artillery 113
first american association 223
first american astronaut 2483
first american audiences 48
first american ballerina 84
first american biographer 62
first american botanical 62
first american broadcast 69
first american canonized 42
first american chemistry 42
first american chocolate 43
first american christmas 590
first american cigarette 66
first american classical 127
first american clergyman 43
first american collection 214
first american collector 103
first american colonists 710
first american commander 273
first american commercial 587
first american commission 149
first american communist 167
first american community 338
first american companies 351
first american composers 385
first american conductor 111
first american consulate 415
first american contingents 126
first american convention 153
first american copyright 373
first american delegation 105
first american democracy 118
first american designers 96
first american destroyer 209
first american detective 154
first american dictionary 1431
first american diplomats 79
first american disciples 75
first american discovery 51
first american doctorate 123
first american dramatist 328
first american economist 252
first american educators 90
first american emigrants 77
first american encounter 56
first american engagement 132
first american episcopal 414
first american equestrian 40
first american executive 51
first american exhibition 609
first american expedition 817
first american explorers 214
first american exposition 71
first american factories 124
first american feminists 88
first american filmmaker 56
first american foundation 244
first american furniture 73
first american generation 1243
first american gentleman 64
first american geographer 74
first american geologists 59
first american guidebook 43
first american historians 185
first american hospitals 58
first american immigrant 212
first american impression 197
first american industrial 265
first american initiative 46
first american institute 53
first american insurance 103
first american interview 65
first american inventions 41
first american landscape 162
first american lighthouse 161
first american lithograph 70
first american magazines 160
first american manifesto 50
first american marsupials 71
first american mennonite 132
first american merchants 85
first american ministers 52
first american missionary 2733
first american modernist 62
first american monograph 62
first american municipal 40
first american newspaper 5115
first american novelists 176
first american objective 129
first american occupation 308
first american offensive 1654
first american orchestra 189
first american paperback 176
first american periodical 752
first american physicians 194
first american physicist 97
first american political 1001
first american politician 253
first american porcelain 61
first american possession 44
first american president 14460
first american prisoners 238
first american producers 50
first american production 4790
first american professor 345
first american proposals 42
first american publisher 593
first american quarterly 63
first american railroads 299
first american recipient 189
first american reference 82
first american reporters 84
first american residence 54
first american residents 46
first american revolution 2044
first american satellite 2942
first american scientist 581
first american sculptors 170
first american secondary 81
first american secretary 624
first american spacewalk 77
first american statement 83
first american statesman 829
first american statesmen 138
first american structure 87
first american submarine 532
first american synagogue 86
first american telegraph 196
first american telescope 48
first american television 294
first american territory 156
first american textbooks 85
first american thanksgiving 318
first american transport 94
first american victories 69
first american volunteer 111
first analysis concerned 144
first analysis conducted 47
first analysis consisted 92
first analysis indicated 106
first analysis indicates 69
first analysis performed 112
first analysis presented 70
first analysis suggested 40
first animated character 56
first announce themselves 106
first answered evasively 286
first appalled realization 44
first apparent reference 79
first approach addresses 115
first approach attempted 44
first approach considers 375
first approach consisted 149
first approach described 313
first approach describes 62
first approach developed 53
first approach discussed 163
first approach estimates 44
first approach generally 64
first approach presented 114
first approach suggested 99
first approach typically 54
first argument concerned 134
first argument concludes 41
first argument evaluates 90
first argument indicates 250
first argument maintains 75
first argument presented 164
first argument specified 51
first argument specifies 1063
first articles published 267
first artistic expression 138
first artistic influence 40
first artistic production 44
first artistic successes 52
first asserted themselves 242
first associate professor 79
first associate themselves 141
first atlantic submarine 45
first atlantic telegraph 727
first attached themselves 652
first attained celebrity 137
first attained notoriety 150
first attained political 47
first attained statehood 57
first attempts consisted 70
first attempts flattered 88
first attention requisite 79
first attested appearance 135
first audience addressed 63
first audience consisted 96
first authentic appearance 186
first authentic collection 84
first authentic discovery 269
first authentic documents 101
first authentic expression 199
first authentic intimation 40
first authentic knowledge 420
first authentic narrative 41
first authentic reference 795
first authentic statement 286
first autumnal afternoon 40
first avowedly political 119
first battalion commander 136
first battalion consisted 47
first battalion hesitated 53
first believed themselves 97
first bessemer converter 214
first biblical appearance 41
first biblical reference 321
first bicuspid extraction 367
first biography published 56
first boundary conditions 85
first bourgeois revolution 435
first brazilian newspaper 51
first brazilian president 305
first breakfast consisted 86
first brilliant successes 307
first brilliant victories 46
first broadway appearance 1180
first broadway production 3948
first buddhist community 48
first buddhist missionary 451
first buddhist monastery 1803
first bulgarian newspaper 78
first bulgarian periodical 128
first bulletin published 49
first business adventure 57
first business association 123
first business computers 61
first business connection 240
first business directory 99
first business discussed 41
first business engagement 46
first business interview 115
first business undertaking 58
first campaign appearance 134
first captured jerusalem 94
first cardinal principle 294
first cardinal protector 44
first carnegie commission 119
first category addresses 243
first category comprised 369
first category comprises 2415
first category concerned 149
first category considers 57
first category consisted 846
first category contained 221
first category described 228
first category describes 164
first category discussed 93
first category generally 138
first category indicates 87
first category presented 54
first category primarily 51
first category represent 51
first category typically 60
first cellular automaton 46
first cellular organisms 88
first cellular telephone 159
first cemented societies 44
first cerebral infarction 82
first ceremony performed 150
first cervical vertebral 135
first chairman appointed 46
first challenge concerned 94
first challenge confronting 80
first chaplain appointed 66
first chapters introduce 110
first chemical compounds 75
first chemical substance 80
first cherokee newspaper 60
first childish conception 41
first childish impression 44
first children conceived 52
first christian ancestors 49
first christian apologist 165
first christian basilicas 154
first christian believers 250
first christian centuries 4742
first christian clergyman 63
first christian community 4612
first christian confession 67
first christian disciples 282
first christian discourse 62
first christian documents 81
first christian evangelist 102
first christian foundation 48
first christian generation 1823
first christian martyrdom 143
first christian ministers 129
first christian missionary 5039
first christian monastery 533
first christian moralists 70
first christian pentecost 4176
first christian potentate 69
first christian procession 47
first christian sacrament 74
first christian sanctuary 114
first christian scientist 412
first christian socialists 69
first christian societies 166
first christian sovereign 708
first christian television 58
first christian theological 75
first christian witnesses 64
first churches organized 85
first circular reference 46
first clinical appearance 80
first clinical assistant 46
first clinical encounter 115
first clinical evaluation 182
first clinical expression 81
first clinical impression 79
first clinical indication 441
first clinical interview 107
first clinical placement 78
first clinical professor 49
first coherent exposition 45
first coherent expression 282
first coherent political 45
first coherent statement 689
first coherent theoretical 85
first collecting expedition 203
first colonizing expedition 365
first combined harvester 40
first combined operations 96
first committing themselves 157
first commonly available 54
first complete appearance 68
first complete automatic 49
first complete collected 124
first complete collection 1692
first complete definition 97
first complete dictionary 124
first complete discussion 349
first complete exhibition 89
first complete exposition 268
first complete expression 713
first complete geological 105
first complete inventory 143
first complete knowledge 54
first complete monograph 127
first complete narrative 438
first complete nucleotide 514
first complete paragraph 1238
first complete parliament 135
first complete production 283
first complete prototype 56
first complete published 229
first complete quintilian 63
first complete realization 296
first complete reference 126
first complete revelation 56
first complete revolution 103
first complete scholarly 66
first complete sentences 67
first complete separation 77
first complete skeletons 102
first complete specimens 47
first complete spiritual 58
first complete statement 1549
first complete structure 203
first complete theoretical 83
first composed primarily 43
first computer companies 64
first computer generated 63
first computer generation 119
first computer installed 47
first computer programming 326
first computer revolution 60
first computer scientist 66
first computer simulation 471
first concerning ourselves 102
first concerns knowledge 43
first concerns political 40
first concrete expression 664
first concrete foundation 293
first concrete indication 460
first concrete initiative 42
first concrete knowledge 45
first concrete political 63
first concrete proposals 265
first concrete realization 82
first concrete reference 85
first concrete sidewalks 49
first concrete statement 98
