fabled lost continent 147
fallen into decadence 951
fallen into depravity 45
fallen into depression 193
fallen into desolation 131
fallen into desperate 170
fallen into desuetude 69708
fallen into different 399
fallen into difficult 183
fallen into disbelief 91
fallen into discourse 54
fallen into discredit 15673
fallen into disesteem 208
fallen into disregard 475
fallen into disrepair 35622
fallen into disrepute 96966
fallen into dissension 128
fallen into dissolute 122
fallen into doctrinal 54
fallen into dreadfully 47
fallen into everlasting 191
fallen into excellent 97
fallen into excessive 69
fallen into exhausted 189
fallen into extinction 41
fallen into fallacies 41
fallen into formalism 42
fallen into fragments 232
fallen into frightful 137
fallen into generation 127
fallen into heretical 46
fallen into hysterics 70
fallen into ignorance 187
fallen into impotence 75
fallen into incurable 139
fallen into indigence 221
fallen into indolence 55
fallen into innocuous 155
fallen into intestacy 130
fallen into irregular 60
fallen into mannerism 45
fallen into mcclellan 82
fallen into mediocrity 53
fallen into mercenary 48
fallen into miserable 116
fallen into momentary 46
fallen into obscurity 2653
fallen into occasional 108
fallen into opposition 41
fallen into permanent 144
fallen into political 501
fallen into possession 758
fallen into practical 206
fallen into precisely 238
fallen into premature 247
fallen into quicksand 138
fallen into reflection 43
fallen into secondary 40
fallen into servitude 791
fallen into shapeless 61
fallen into spiritual 199
fallen into stagnation 353
fallen into subjection 111
fallen into temporary 441
fallen into temptation 930
fallen into universal 344
fallen into unmerited 457
fallen into unpleasant 45
fallen into unskilful 78
fallen into vagueness 40
fallen into wholesome 44
fallen into widespread 124
fallen over backwards 517
fallen over donatello 86
fallen over themselves 502
fallen rock fragments 131
fallen sick recovered 52
fallen snow throughout 41
fallen there naturally 70
fallen tree stretched 47
fallen upon alexander 42
fallen upon coleridge 391
fallen upon different 121
fallen upon difficult 193
fallen upon everlasting 58
fallen upon jerusalem 56
fallen upon ourselves 62
fallen upon receptive 48
fallen upon themselves 237
fallen very generally 75
fallen were christians 191
fallen were instantly 111
fallow deer population 94
fallow during centuries 83
fallow land available 126
family also benefited 92
family also comprises 55
family also consisted 55
family also contained 56
family also continued 119
family also continues 62
family also developed 89
family also emigrated 51
family also expressed 69
family also indicated 41
family also indicates 52
family also influence 122
family also maintains 50
family also performed 67
family also possessed 241
family also possesses 96
family also presented 60
family also purchased 62
family also reflected 43
family also supported 109
family also testified 41
family also underwent 61
family among different 80
family among ourselves 72
family among primitive 53
family among themselves 350
family arms displayed 71
family band attracted 69
family book collection 66
family call themselves 111
family came regularly 63
family came severally 41
family care physicians 112
family care placement 243
family care practices 62
family care providers 3154
family care situations 129
family case histories 1004
family coping abilities 89
family coping processes 111
family coping resources 530
family coping responses 75
family data available 55
family data collected 108
family deny themselves 42
family dies intestate 105
family diet consisted 42
family during childhood 642
family during christmas 150
family during different 63
family during difficult 112
family during pregnancy 214
family during september 64
family early assembled 72
family ever afterward 66
family ever attempted 84
family ever committed 107
family ever discussed 69
family ever possessed 137
family ever published 101
family ever questioned 54
family farm advocates 90
family farm community 53
family farm consisted 40
family farm continued 152
family farm continues 167
family farm household 121
family farm operations 680
family farm operators 347
family farm ownership 398
family farm production 521
family farm structure 743
family feel themselves 57
family felt compelled 133
family felt confident 49
family felt disgraced 66
family felt obligated 57
family felt themselves 194
family feud continued 135
family feud developed 40
family find expression 50
family find themselves 708
family firm continued 47
family five centuries 54
family flung themselves 43
family food practices 347
family food production 722
family food purchases 648
family food resources 47
family food traditions 103
family form throughout 58
family from affluence 87
family from alexandria 82
family from amsterdam 82
family from approaching 52
family from argentina 50
family from attainder 110
family from baltimore 169
family from barcelona 56
family from california 513
family from cambridge 88
family from captivity 92
family from chihuahua 49
family from childhood 429
family from cleveland 226
family from community 122
family from contracting 71
family from different 268
family from disruption 69
family from edinburgh 121
family from excessive 68
family from extinction 787
family from frankfurt 126
family from generation 4855
family from guatemala 63
family from household 43
family from humiliation 67
family from interfering 71
family from intruders 70
family from jerusalem 231
family from lancaster 63
family from liverpool 371
family from manhattan 57
family from melbourne 47
family from milwaukee 78
family from minnesota 133
family from nashville 65
family from obscurity 162
family from outsiders 130
family from palestine 65
family from political 148
family from portsmouth 125
family from primitive 47
family from publicity 62
family from relatives 99
family from reprisals 96
family from rochester 88
family from salisbury 41
family from september 73
family from shipwreck 40
family from somewhere 91
family from sovereign 145
family from springfield 110
family from starvation 5564
family from television 67
family from tennessee 393
family from themselves 44
family from vancouver 133
family from wisconsin 169
family from yorkshire 287
family gave permission 96
family gave themselves 155
family gene expression 212
family great uneasiness 40
family grew concerned 53
family grew increasingly 142
family have abandoned 102
family have addressed 55
family have allergies 99
family have assembled 85
family have attempted 79
family have attracted 43
family have benefited 99
family have carefully 49
family have certainly 116
family have collected 69
family have committed 73
family have completed 60
family have concluded 63
family have conducted 89
family have confirmed 47
family have consented 57
family have continued 657
family have descended 194
family have developed 519
family have different 787
family have discussed 66
family have displayed 49
family have emigrated 98
family have evidently 41
family have exercised 42
family have exhibited 45
family have expressed 212
family have extensive 71
family have faithfully 44
family have forgotten 84
family have furnished 85
family have generally 300
family have generated 56
family have gradually 62
family have graduated 50
family have identical 73
family have important 134
family have increasingly 46
family have indicated 50
family have inhabited 78
family have inherited 224
family have performed 85
family have persisted 95
family have possessed 143
family have presented 71
family have preserved 182
family have prevented 80
family have previously 88
family have published 44
family have purchased 84
family have recovered 69
family have repeatedly 89
family have requested 61
family have responded 62
family have satisfied 54
family have scattered 59
family have separated 42
family have similarly 45
family have sometimes 208
family have struggled 67
family have succeeded 110
family have suggested 157
family have supported 213
family have sustained 338
family have themselves 67
family have undergone 925
family have uniformly 41
family have virtually 44
family have witnessed 45
family having appointed 55
family having concluded 45
family having consented 49
family having different 82
family having emigrated 210
family having previously 128
family heads themselves 67
family health conditions 44
family health counselor 41
family health histories 1468
family health insurance 4222
family health practices 452
family held extensive 96
family held important 180
family held possession 83
family held prominent 44
family held themselves 50
family help available 67
family help themselves 77
family here assembled 178
family here described 95
family home continues 107
family home destroyed 135
family home mortgages 762
family home overlooking 194
family home ownership 1538
family home purchases 122
family home throughout 97
family into captivity 113
family into different 182
family into disrepute 329
family into existence 149
family into obscurity 84
family into political 45
family into possession 62
family into servitude 62
family into submission 62
family into temporary 69
family into voluntary 52
family just described 267
family keep themselves 46
family kept possession 47
family kept themselves 100
family land ownership 485
family land transfers 94
family last christmas 57
family laws ordinance 49
family leave provisions 447
family left california 113
family left destitute 466
family left edinburgh 51
family left fatherless 88
family left jerusalem 141
family left liverpool 115
family left palestine 51
family left springfield 110
family left tennessee 80
family left wisconsin 53
family left yesterday 49
family less fortunate 52
family less important 75
family less protection 48
family life adversely 355
family life altogether 287
family life associated 231
family life available 126
family life carefully 44
family life certainly 114
family life collapses 118
family life committee 124
family life conditions 232
family life conducted 169
family life consisted 126
family life contained 221
family life continued 1188
family life continues 924
family life curricula 76
family life described 539
family life destroyed 334
family life developed 644
family life different 287
family life difficult 949
family life discussed 90
family life displayed 63
family life disrupted 363
family life dominated 235
family life educators 8510
family life elsewhere 166
family life enshrined 57
family life especially 250
family life expressed 187
family life extremely 135
family life furnishes 40
family life generally 1105
family life generated 55
family life generates 47
family life gradually 259
family life histories 654
family life important 152
family life increasingly 324
family life indicated 64
family life indicates 72
family life influence 523
family life insurance 594
family life interfere 129
family life miserable 56
family life naturally 60
family life necessary 104
family life occasioned 113
family life organized 143
family life persisted 57
family life portrayed 403
family life practices 164
family life precisely 45
family life presented 577
family life prevailed 75
family life prevalent 47
family life prevented 47
family life primarily 43
family life proceeded 158
family life processes 158
family life protected 152
family life reflected 466
family life represent 87
family life resembles 94
family life respected 97
family life shattered 53
family life situations 589
family life sometimes 327
family life specialist 602
family life structure 151
family life suggested 69
family life supported 41
family life surrounding 52
family life themselves 63
family life throughout 602
family life typically 175
family life unbearable 57
family life underwent 211
family life virtually 141
family like everybody 103
family like ourselves 49
family like themselves 47
family line continued 147
family line continues 135
family line descended 66
family living allowance 194
family living conditions 1911
family living elsewhere 226
family living furnished 153
family living situations 410
family living somewhere 93
family living standards 2916
family living throughout 112
family loss sustained 86
family made available 75
family made destitute 117
family made inquiries 56
family made necessary 42
family made prisoners 102
family made themselves 207
family make themselves 79
family many centuries 55
family means different 45
family mining interests 42
family more carefully 53
family more dependent 57
family more difficult 283
family more effective 48
family more especially 48
family more generally 280
family more important 668
family more interesting 47
family more petrified 73
family more respected 91
family more thoroughly 59
family most certainly 47
family most concerned 89
family most important 69
family most interesting 65
family most sincerely 73
family much amusement 43
family much happiness 48
family much respected 52
family must accompany 45
family must carefully 72
family must certainly 148
family must cooperate 120
family must determine 237
family must entertain 77
family must establish 131
family must generally 45
family must interfere 72
family must materially 45
family must naturally 43
family must recognize 231
family must reorganize 76
family must represent 61
family must sacrifice 80
family must sometimes 104
family name altogether 55
family name associated 333
family name connected 47
family name continued 95
family name continues 66
family name descended 45
family name disgraced 104
family name indicated 45
family name indicates 494
family name inscribed 50
family name signifies 44
family name sometimes 109
family name suggested 94
family name throughout 167
family once performed 61
family once possessed 283
family once prominent 63
family only consisted 61
family only determine 42
family oral histories 184
family oral traditions 309
family over christmas 243
family over thanksgiving 68
family owed allegiance 55
family play important 117
family plus additional 59
family plus relatives 77
family role allocation 219
family role conflicts 369
family role definition 102
family role disruption 50
family role enactment 194
family role structure 2513
family room fireplace 197
family room furniture 163
family room overlooking 47
family room television 95
family saga continues 103
family shut themselves 61
family size associated 86
family size attitudes 120
family size continued 308
family size continues 132
family size expressed 48
family size generally 93
family size indicated 89
family size indicates 107
family size influence 170
family size intentions 198
family size limitation 2630
family size predicted 47
family size preferred 52
family size throughout 92
family soon afterward 158
family soon assembled 58
family soon relocated 57
family take advantage 117
family take possession 65
family taking advantage 66
family taking possession 42
family there developed 103
family there sometimes 95
family threw themselves 277
family ties altogether 47
family ties connected 78
family ties continued 121
family ties developed 111
family ties generally 88
family ties interfere 41
family ties persisted 41
family ties prevented 118
family ties sometimes 43
family ties themselves 55
family ties throughout 361
family ties whatsoever 59
family time allocation 233
family time available 81
family told reporters 41
family tomb somewhere 40
family took advantage 649
family took different 69
family took possession 1219
family took residence 61
family took temporary 60
family tree contained 79
family tree continues 45
family tree indicates 89
family tree presented 48
family tree published 88
family tree somewhere 86
family tree structure 138
family type described 42
family unit altogether 41
family unit comprised 74
family unit comprises 61
family unit consisted 504
family unit continued 152
family unit continues 168
family unit dissolves 83
family unit generally 93
family unit structure 114
family unit throughout 105
family unit typically 51
family unto themselves 67
family very carefully 102
family very different 220
family very difficult 168
family very important 106
family very naturally 50
family very prominent 91
family very reputably 135
family view themselves 40
family wage economies 164
family wage principle 84
family well connected 82
family well nourished 93
family went regularly 162
family went somewhere 58
family were abandoned 91
family were abolished 130
family were accordingly 137
family were accounted 51
family were addressed 109
family were adherents 121
family were affiliated 53
family were afflicted 246
family were afterward 55
family were alienated 41
family were allegedly 40
family were allocated 67
family were altogether 117
family were ancestors 42
family were anciently 65
family were announced 79
family were appointed 473
family were approaching 72
family were assaulted 40
family were assembled 3993
family were associated 549
family were astounded 137
family were attracted 111
family were available 298
family were basically 67
family were believers 79
family were breakfasting 54
family were buddhists 50
family were butchered 163
family were carefully 221
family were celebrating 129
family were certainly 546
family were chagrined 41
family were challenged 54
family were christians 489
family were clergymen 86
family were clustered 273
family were cognizant 51
family were collected 557
family were commanded 77
family were committed 244
family were compelled 1069
family were completed 61
family were concerned 4883
family were condemned 299
family were conducted 544
family were confirmed 191
family were connected 1186
family were considering 80
family were consigned 99
family were consulted 115
family were contacted 56
family were contained 74
family were contented 40
family were continued 96
family were converted 806
family were convicted 116
family were convinced 998
family were convulsed 41
family were corrected 71
family were currently 67
family were decidedly 110
family were dedicated 75
family were defrauded 53
family were delighted 2288
family were delivered 125
family were democrats 118
family were dependent 628
family were deposited 265
family were descended 745
family were described 428
family were desperate 71
family were despoiled 44
family were destitute 208
family were destroyed 893
family were developed 249
family were devotedly 50
family were different 342
family were difficult 112
family were directors 67
family were discussed 328
family were disgraced 74
family were dismissed 128
family were dispersed 250
family were displaced 70
family were displayed 158
family were displeased 106
family were dissolved 54
family were distantly 51
family were disturbed 223
family were domiciled 168
family were doubtless 148
family were eminently 51
family were enchanted 92
family were endangered 66
family were ensconced 109
family were entrusted 113
family were especially 531
family were estimated 67
family were evacuated 376
family were evidently 484
family were exceedingly 326
family were excellent 103
family were excitedly 67
family were exhausted 111
family were exhibited 61
family were expressed 126
family were extensive 85
family were extremely 1030
family were fishermen 90
family were flourishing 41
family were followers 143
family were forbidden 381
family were forfeited 149
family were forgotten 96
family were fortunate 323
family were fugitives 74
family were fulfilled 125
family were furnished 114
family were generally 767
family were genuinely 153
family were gradually 256
family were graduates 70
family were gratified 62
family were henceforth 259
family were horrified 637
family were huguenots 227
family were hurriedly 57
family were identical 75
family were idolaters 46
family were immensely 84
family were important 828
family were impressed 206
family were incapable 80
family were increasingly 229
family were indignant 96
family were inherited 46
family were inscribed 67
family were installed 394
family were instantly 237
family were intensely 104
family were interesting 46
family were intrusted 93
family were invariably 103
family were invisible 71
family were justified 41
family were kidnapped 69
family were landlords 46
family were liberated 101
family were literally 97
family were loyalists 183
family were massacred 834
family were merchants 267
family were methodists 348
family were ministers 49
family were miserable 46
family were mortified 41
family were musically 40
family were naturally 448
family were necessary 139
family were neglected 88
family were neighbors 358
family were newcomers 99
family were nominally 55
family were officially 83
family were organized 80
family were outsiders 66
family were outstanding 68
family were overjoyed 244
family were overtaken 61
family were overthrown 58
family were painfully 64
family were paramount 85
family were passengers 174
family were passionate 54
family were peculiarly 156
family were penniless 60
family were perceived 127
family were perfectly 266
family were performed 110
family were permitted 1455
family were persuaded 186
family were physicians 75
family were pleasantly 43
family were plundered 41
family were political 110
family were popularly 40
family were portrayed 116
family were possessed 264
family were powerless 40
family were precisely 46
family were preferred 41
family were presented 439
family were presently 108
family were preserved 551
family were prevented 121
family were previously 112
family were primarily 114
family were prisoners 370
family were prominent 1609
family were protected 285
family were published 253
family were purchased 100
family were quartered 294
family were questioned 71
family were reasonably 93
family were recovered 61
family were recruited 52
family were reflected 92
family were regularly 220
family were regulated 56
family were relatives 48
family were relegated 59
family were relocated 141
family were reluctant 228
family were repeatedly 92
family were requested 71
family were resettled 53
family were residents 367
family were respected 309
family were royalists 147
family were ruthlessly 59
family were satisfied 259
family were scattered 819
family were scheduled 107
family were sentenced 106
family were separated 520
family were shattered 97
family were sheltered 131
family were shepherds 55
family were similarly 327
family were sincerely 69
family were skeptical 41
family were sometimes 623
family were somewhere 69
family were subjected 905
family were succeeded 69
family were summarily 44
family were supported 382
family were surprised 837
family were suspected 159
family were suspicious 69
family were sustained 86
family were terrified 130
family were themselves 360
family were thoroughly 282
family were typically 78
family were unanimous 94
family were uncertain 45
family were ungrateful 62
family were uninjured 54
family were unitarians 132
family were unremitting 43
family were unusually 156
family were virginians 68
