fan power requirement 499
far wider jurisdiction 76
far wider opportunity 50
far wider perspective 184
far wider territories 56
far wider understanding 86
far worse alternative 264
far worse catastrophe 115
far worse consequence 141
far worse disturbance 40
far worse experiences 78
far worse illustration 44
far worse indignities 48
far worse misfortunes 50
far worse performance 69
far worse possibility 46
far worse predicament 152
far worse punishments 42
far worse workmanship 53
fat cells predominate 49
fat green caterpillar 134
fat often accumulates 40
fat until translucent 100
fat until transparent 53
fat which accompanies 44
fat which accumulates 496
fat which constitutes 135
fat widow gentlewoman 60
fear about masturbation 40
fear never materialized 53
fear seems exaggerated 49
fear social disapproval 341
fear which accompanied 138
fear which accompanies 349
fear which constitutes 100
fear which continually 79
fear which necessarily 53
fear which occasionally 126
fear which overwhelmed 52
feat which presupposes 46
fed above maintenance 67
fed batch fermentation 404
fee sharing arrangements 66
fen plant communities 108
few acute observations 67
few adult individuals 81
few banking institutions 173
few basic applications 79
few basic calculations 79
few basic combinations 49
few basic commodities 476
few basic demographic 49
few basic differences 520
few basic distinctions 175
few basic experiences 49
few basic experiments 82
few basic grammatical 43
few basic institutions 52
few basic instructions 305
few basic instruments 150
few basic mathematical 161
few basic measurements 117
few basic necessities 309
few basic observations 463
few basic personality 89
few basic preparations 44
few basic propositions 357
few basic restaurants 90
few basic statistical 145
few birds occasionally 89
few black businessmen 100
few black communities 60
few black congregations 54
few black individuals 115
few black inhabitants 46
few black institutions 54
few black journalists 89
few black millionaires 86
few black nationalists 49
few black peppercorns 289
few black professional 78
few black republicans 89
few blood capillaries 66
few blood transfusions 69
few books illustrated 41
few brass instruments 147
few brave individuals 388
few brief biographical 139
few brief comparisons 78
few brief descriptions 324
few brief descriptive 71
few brief experiments 66
few brief explanations 286
few brief explanatory 134
few brief inscriptions 83
few brief instructions 504
few brief observations 2633
few brief particulars 336
few brief pleasantries 107
few brief preliminary 104
few brief propositions 123
few broad differences 53
few broad distinctions 131
few broad observations 234
few broad propositions 54
few bulky commodities 72
few cases accompanied 66
few cases consistency 73
few cases demonstrate 66
few cases encountered 93
few cases explanatory 433
few cases governments 56
few cases improvement 74
few cases individuals 149
few cases permanently 56
few cases represented 52
few cases respondents 76
few cases significant 48
few chain restaurants 55
few child development 42
few chord progressions 59
few civil institutions 55
few civil libertarians 104
few class differences 189
few class distinctions 290
few close attachments 54
few close competitors 42
few close corporations 45
few close friendships 1040
few close girlfriends 91
few close substitutes 445
few closing observations 95
few color combinations 48
few color photographs 335
few could contemplate 116
few could participate 98
few crude experiments 72
few crude instruments 97
few crude speculations 42
few cubic centimeters 14586
few cubic micrometers 76
few cubic millimeters 511
few dozen centimeters 361
few dozen corporations 65
few dozen illiterates 95
few dozen individuals 1052
few dozen inhabitants 324
few dozen institutions 41
few dozen photographs 101
few dozen professional 65
few dozen respondents 41
few dozen subscribers 53
few drops occasionally 89
few easily identifiable 290
few elect individuals 68
few elite individuals 116
few elite institutions 271
few empty compliments 60
few empty storefronts 49
few ethnic communities 55
few ethnic differences 170
few ethnic restaurants 57
few exact measurements 93
few exact observations 120
few extra calculations 45
few extra centimeters 66
few extra instructions 162
few extra instruments 63
few extra measurements 57
few extra millimeters 41
few extra observations 49
few extra tablespoons 57
few facts established 61
few facts imperfectly 44
few faded photographs 269
few faint longitudinal 101
few farming communities 81
few farming settlements 47
few feeding experiments 103
few field experiments 335
few field measurements 166
few field observations 268
few final adjustments 262
few final arrangements 120
few final instructions 381
few final observations 530
few final particulars 47
few final preparations 109
few finer instruments 182
few firms established 60
few firms manufacture 90
few firms manufacturing 45
few fishing communities 62
few fishing settlements 64
few fixed frequencies 42
few fixed settlements 49
few fresh raspberries 163
few greek communities 50
few greek inscriptions 179
few greek manuscripts 341
few greek settlements 80
few group differences 198
few happy experiences 47
few happy individuals 61
few hardy adventurers 288
few hardy individuals 378
few hardy prospectors 80
few hasty arrangements 47
few hasty calculations 42
few hasty experiments 70
few hasty instructions 86
few hasty observations 257
few hasty preparations 225
few healthy individuals 126
few hotel restaurants 74
few hours concentrate 40
few hours conversation 198
few hours deliberation 113
few hours fermentation 118
few hours intermission 55
few hours investigating 46
few hours obliterated 68
few hours occasionally 273
few hours practically 53
few hours transformed 82
few hours undisturbed 152
few hours victoriously 77
few human chromosomes 340
few human communities 80
few human enterprises 43
few human experiences 110
few human experiments 72
few human individuals 71
few human inhabitants 253
few human institutions 126
few human settlements 124
few hungry adventurers 70
few indian businessmen 89
few indian communities 226
few indian inhabitants 84
few indian journalists 43
few indian reservations 91
few indian restaurants 104
few indian settlements 88
few irish protestants 175
few joint enterprises 46
few known individuals 70
few known occurrences 90
few known photographs 71
few large advertisers 131
few large aggregations 44
few large applications 64
few large capitalists 406
few large centralized 44
few large chromosomes 64
few large coefficients 61
few large communities 278
few large competitors 306
few large compositions 43
few large congregations 52
few large construction 173
few large continental 40
few large contractors 140
few large corporations 9413
few large departments 244
few large differences 230
few large diversified 52
few large enterprises 1839
few large established 45
few large fluctuations 44
few large indentations 40
few large independent 157
few large individuals 281
few large institutions 765
few large investments 140
few large landholders 549
few large lymphocytes 78
few large manufacturing 1030
few large mitochondria 68
few large monasteries 57
few large observations 72
few large photographs 41
few large proprietors 456
few large reservations 90
few large restaurants 40
few large settlements 338
few large speculators 89
few large supermarket 53
few large transactions 189
few large tributaries 112
few large wholesalers 161
few lasting friendships 253
few later manuscripts 57
few latin inscriptions 138
few latin manuscripts 74
few latin translations 67
few learning experiences 196
few legal constraints 278
few legal distinctions 57
few legal formalities 199
few legal impediments 108
few legal institutions 45
few legal instruments 78
few legal restrictions 1018
few lending institutions 108
few light manufacturing 69
few linear combinations 157
few lines acknowledging 67
few lines corresponding 42
few lines descriptive 477
few lines explanatory 64
few lines occasionally 111
few local applications 67
few local attachments 102
few local businessmen 236
few local capitalists 54
few local celebrities 85
few local communities 363
few local competitors 53
few local contractors 92
few local differences 158
few local dignitaries 130
few local enterprises 73
few local experiments 77
few local governments 1414
few local individuals 78
few local inhabitants 329
few local institutions 208
few local journalists 43
few local magistrates 47
few local observations 49
few local publications 67
few local recurrences 44
few local restaurants 160
few loose observations 98
few lower vertebrates 48
few loyal inhabitants 58
few lucky individuals 516
few lucky speculators 95
few major acquisitions 42
few major adjustments 59
few major applications 69
few major breakthroughs 152
few major commodities 222
few major competitors 179
few major construction 50
few major corporations 641
few major departments 150
few major development 50
few major differences 1582
few major discoveries 102
few major distinctions 52
few major enterprises 154
few major implications 58
few major institutions 346
few major legislative 97
few major manufacturing 132
few major publications 115
few major settlements 119
few major transactions 56
few major tributaries 40
few minds susceptible 68
few minor accessories 55
few minor adjustments 3897
few minor antiquities 52
few minor applications 60
few minor commodities 87
few minor compositions 43
few minor differences 4286
few minor discomforts 67
few minor discoveries 72
few minor distinctions 93
few minor divergences 53
few minor enterprises 49
few minor experiments 84
few minor fluctuations 141
few minor grammatical 70
few minor observations 83
few minor occurrences 124
few minor oscillations 44
few minor particulars 417
few minor publications 59
few minor refinements 112
few minor reservations 265
few minor restrictions 256
few minor settlements 45
few minor tributaries 47
few missing observations 118
few model institutions 61
few money transactions 44
few months confinement 47
few months established 126
few months experienced 55
few months periodically 42
few months practically 229
few months represented 42
few months transferred 56
few months transformed 79
few musty antiquaries 81
few named individuals 93
few needy adventurers 81
few negro individuals 79
few negro millionaires 63
few newly constructed 95
few newly established 107
few newly independent 125
few niche applications 95
few noble individuals 46
few notes explanatory 181
few oasis cultivators 73
few obese individuals 42
few older adolescents 45
few older individuals 215
few older institutions 47
few older publications 41
few opening pleasantries 94
few others accompanied 116
few others constituted 103
few others contributed 66
few others established 114
few others experienced 40
few others occasionally 98
few others represented 82
few others volunteered 68
few overt differences 53
few pages descriptive 50
few pairs occasionally 54
few parting instructions 200
few passing compliments 109
few passing observations 360
few penal institutions 95
few people accompanied 61
few people acknowledge 165
few people anticipated 698
few people contributed 64
few people demonstrate 44
few people entertained 68
few people established 59
few people experienced 202
few people interpreted 44
few people interviewed 164
few people occasionally 101
few people participate 460
few people participating 55
few people permanently 49
few people represented 48
few people responsible 160
few people understanding 52
few people voluntarily 141
few people volunteered 147
few pilot experiments 103
few plain dormitories 47
few plain exhortations 50
few plain instructions 93
few plain observations 144
few plain propositions 92
few plant communities 78
few plant pathologists 51
few point measurements 69
few press conferences 565
few prime contractors 69
few print journalists 67
few prose compositions 136
few quick adjustments 141
few quick calculations 569
few quick instructions 103
few quick measurements 51
few quick observations 118
few quick photographs 49
few quiet observations 47
few quite unimportant 154
few quota restrictions 41
few racial differences 235
few radar observations 69
few rapid calculations 160
few rapid instructions 45
few rapid observations 73
few rather arbitrarily 43
few rather commonplace 55
few rather conspicuous 50
few rather conventional 51
few rather perfunctory 72
few rather questionable 47
few rather unimportant 149
few really comfortable 42
few really distinctive 74
few really distinguished 448
few really experienced 49
few really fundamental 136
few really independent 99
few really intelligent 114
few really significant 344
few rocky prominences 73
few roman antiquities 66
few roman inscriptions 89
few rough calculations 202
few rough experiences 103
few rough experiments 63
few rough measurements 119
few rough observations 52
few rough settlements 52
few royal inscriptions 87
few runic inscriptions 180
few rural communities 633
few rural development 89
few rural inhabitants 56
few rural settlements 88
few score individuals 187
few score inhabitants 127
few sharp differences 83
few sharp distinctions 58
few short biographical 67
few short compositions 132
few short descriptions 102
few short ejaculatory 70
few short explanations 167
few short explanatory 47
few short inscriptions 249
few short instructions 67
few short observations 614
few short preliminary 56
few short propositions 106
few short switchbacks 112
few short translations 41
few short tributaries 79
few small acquisitions 48
few small adjustments 447
few small businessmen 179
few small capillaries 46
few small capitalists 44
few small communities 878
few small competitors 56
few small congregations 286
few small corporations 62
few small cottonwoods 45
few small cytoplasmic 91
few small departments 48
few small detachments 299
few small differences 796
few small employments 50
few small enterprises 274
few small experiments 171
few small freeholders 47
few small haemorrhages 137
few small hemorrhages 220
few small independent 431
few small individuals 195
few small institutions 113
few small instruments 83
few small investments 184
few small landholders 74
few small lymphocytes 273
few small manufacturing 208
few small mitochondria 342
few small monasteries 42
few small necessaries 84
few small necessities 50
few small nondescript 67
few small observations 51
few small occurrences 77
few small particulars 66
few small perforations 94
few small photographs 122
few small preparations 45
few small proprietors 143
few small publications 65
few small reservations 274
few small restaurants 308
few small settlements 1548
few small shopkeepers 123
few small territories 304
few small transactions 58
few small tributaries 249
few small tuberculous 101
few social attachments 60
few social constraints 126
few social differences 68
few social distinctions 278
few social distractions 63
few social experiences 53
few social experiments 50
few social implications 91
few social institutions 578
few social interactions 192
few social restrictions 71
few solid friendships 42
few staff development 48
few state departments 294
few state enterprises 335
few state governments 1250
few state institutions 336
few state legislative 65
few state legislators 282
few steep acclivities 88
few steps occasionally 40
few steps transported 138
few steps unsupported 110
few stiff formalities 88
few still photographs 207
few stone inscriptions 108
few stray individuals 220
few stray observations 64
few strong attachments 49
few strong competitors 95
few strong contractions 51
few strong correlations 56
few strong differences 46
few strong friendships 73
few strong individuals 198
few strong institutions 87
few strong interactions 64
few terse instructions 98
few thinking individuals 50
few trade publications 47
few trade restrictions 131
few trading settlements 97
few truly comparative 76
few truly distinguished 134
few truly enlightened 53
few truly fundamental 44
few truly independent 211
few truly professional 63
few truly significant 94
few urban communities 276
few urban settlements 194
few vague observations 118
few valid comparisons 63
few viable alternative 154
few viable substitutes 49
few vital commodities 51
few vivid descriptions 45
few vocal individuals 73
few wealthy aristocrats 114
few wealthy benefactors 117
few wealthy businessmen 174
few wealthy capitalists 308
few wealthy corporations 85
few wealthy individuals 2475
few wealthy inhabitants 92
few wealthy landholders 66
few wealthy parishioners 41
few wealthy proprietors 235
few wealthy speculators 53
few weeks confinement 118
few weeks established 40
few weeks experienced 45
few weeks occasionally 73
few weeks practically 83
few weeks prematurely 60
few weeks preparatory 45
few weeks transformed 50
few while impoverishing 74
few white adventurers 41
few white businessmen 49
few white individuals 60
few white inhabitants 987
few white institutions 60
few white missionaries 109
few white proprietors 98
few white republicans 207
few white respondents 46
few white settlements 249
few white sympathizers 79
few whole peppercorns 84
few whole raspberries 47
few whose consciences 50
few whose contribution 44
few whose conversation 74
few whose expectations 62
few whose experiences 41
few whose inclinations 146
few whose unfortunate 60
few women accompanied 185
few women cartoonists 44
few women experienced 145
few women interviewed 87
few women journalists 227
few women legislators 74
few women participate 273
few women participating 83
few women playwrights 180
few women represented 129
few women voluntarily 45
few women volunteered 45
few words accompanied 71
few words acknowledging 54
few words descriptive 1069
few words explanatory 522
few words interchanged 157
few words occasionally 262
few words preparatory 77
few words represented 47
few working journalists 40
few worthy individuals 68
few would acknowledge 162
few would contemplate 62
few would countenance 43
few would occasionally 47
few would participate 48
few would undoubtedly 46
few would voluntarily 147
few writing assignments 130
fir trees predominate 106
fit after consultation 42
fit every conceivable 531
fit every organization 226
fit every requirement 257
fit linear relationship 197
fit local preferences 84
fit quite comfortably 1585
fit rather comfortably 179
fit social expectations 140
fit within conventional 208
fit within corresponding 48
fit within established 290
fling aside disgraceful 40
fly about continually 136
fly zones established 141
fog rolling incessantly 72
fop would voluntarily 65
for aaron represented 50
for abuse perpetrated 49
for action accompanied 60
for action coordination 69
for action corresponding 41
for action established 104
for action independent 249
for action intensified 77
for action necessarily 64
for action photographs 100
for action photography 865
for action presupposes 73
for action recommended 64
for action represented 44
for action understanding 199
for acute barbiturate 171
for acute circulatory 60
for acute compartment 137
for acute constipation 146
for acute deterioration 92
for acute emergencies 256
for acute exacerbation 754
for acute experiments 230
for acute gallbladder 57
for acute generalized 93
for acute hemispheric 395
for acute hemorrhagic 315
for acute hypertension 203
for acute inflammation 1023
for acute interstitial 113
for acute intervention 252
for acute intoxication 749
for acute intravenous 111
for acute malnutrition 81
for acute observations 45
for acute obstructive 69
for acute peritonitis 299
for acute respiratory 9940
for acute symptomatic 211
for acute tonsillitis 605
for acute ventricular 87
for added authenticity 144
for added compensation 148
for added convenience 768
for added credibility 68
for added flexibility 683
for added illumination 51
for added nourishment 47
for added performance 146
for added perspective 49
for added sensitivity 50
for added understanding 41
for added versatility 98
for adobe construction 125
for adobe illustrator 443
for adult achievement 101
for adult butterflies 195
for adult chemotherapy 52
for adult circumcision 102
for adult citizenship 779
for adult confinement 69
for adult convenience 49
for adult conversation 559
for adult correctional 1240
for adult criminality 211
for adult delinquents 95
for adult development 2957
for adult experiences 163
for adult friendships 87
for adult handicapped 48
for adult hypertension 112
for adult illiterates 889
for adult immunization 1172
for adult independent 87
for adult individuals 378
for adult institutions 80
for adult interactions 56
for adult intervention 341
for adult involvement 143
for adult maintenance 469
for adult masculinity 53
for adult occupational 211
for adult outpatients 171
for adult performance 194
for adult personality 1136
for adult probationers 116
for adult professional 134
for adult prostitutes 47
for adult respiratory 2181
for adult respondents 101
for adult satisfaction 47
for adult socialization 346
for adult understanding 199
for after consultation 58
for after distribution 87
for agent applications 87
for agent coordination 107
for agent development 173
for agent interactions 75
for agent recruitment 91
for agile development 213
for agile manufacturing 705
for algal colonization 54
for algal communities 68
for algal development 96
for alien registration 457
for alloy compositions 231
for alloy development 211
for alloy transistors 68
for ample compensation 162
for ample development 40
for ample flexibility 52
for ample illustration 65
for ample opportunity 151
for ample playgrounds 44
for ample remuneration 71
for amusing conversation 116
for angina prophylaxis 129
for ankle instability 144
for anything approximating 219
for anything comfortable 52
for anything complicated 259
for anything conventional 40
for anything corresponding 235
for anything disagreeable 86
for anything distinctive 111
for anything extravagant 127
for anything fundamental 81
for anything incriminating 285
for anything mathematical 87
for anything reminiscent 50
for anything respectable 54
for anything significant 362
for anything spectacular 88
for anything substantive 44
for anything superfluous 59
for anything unconnected 97
for anything unfortunate 40
for anything unnecessary 46
for anything unreasonable 246
for aphid development 62
for aphid transmission 372
for apple concentrate 41
for armed helicopters 77
for armed hostilities 114
for armed infiltration 44
for armed insurrection 11032
for armed intervention 11815
for armed merchantmen 64
for array applications 122
for array construction 60
for array declarations 76
for array manipulation 159
for arthur hammerstein 61
for assay development 270
for assay sensitivity 53
for asset accumulation 1310
for asset acquisitions 799
for asset development 52
for asset distribution 82
for asset impairments 85
for asset maintenance 149
for asset replacement 487
for asset revaluations 52
for asset specificity 157
for asset substitution 77
for asset transactions 51
for asthma epidemiology 78
for asthma exacerbation 150
for asthma prophylaxis 130
for atrial enlargement 161
for atrial fibrillation 61600
for aural presentation 55
for award restructuring 175
for aztec civilization 105
for banking applications 182
for banking corporations 100
for banking deregulation 44
for banking development 275
for banking institutions 1558
for banking supervisors 110
for banking transactions 480
for banks established 62
for banks participating 46
for banning pornography 180
for barking incessantly 57
for basic adjustments 57
for basic applications 194
for basic bibliography 44
for basic biographical 107
for basic calculations 121
for basic citizenship 139
for basic commodities 3876
for basic comparisons 54
for basic conservation 46
for basic consistency 55
for basic construction 908
for basic conversation 75
for basic democracies 219
for basic demographic 359
for basic descriptions 79
for basic descriptive 150
for basic development 519
for basic differences 321
for basic discoveries 60
for basic electronics 61
for basic eligibility 42
for basic experiments 104
for basic explanations 45
for basic geographical 45
for basic grammatical 68
for basic humanitarian 70
for basic immunization 103
for basic improvement 179
for basic installation 91
for basic institutions 76
for basic instructions 167
for basic investments 114
for basic maintenance 887
for basic manufacturing 247
for basic mathematical 229
for basic measurements 98
for basic merchandise 93
for basic necessities 5459
for basic nourishment 123
for basic organization 47
for basic performance 102
for basic personality 319
for basic professional 199
for basic programmers 240
for basic propositions 77
for basic registration 56
for basic restructuring 89
for basic satisfaction 42
for basic statistical 202
for basic subsistence 2751
for basic transactions 69
for basic transmission 64
for basic understanding 1785
for basin development 353
for basis adjustments 118
for batch applications 296
for batch distillation 703
for batch experiments 119
for batch fermentation 236
for batch manufacture 65
for batch manufacturing 440
for batch purification 46
for batch transmission 90
for beauty preparations 111
for below subsistence 93
for bible conferences 52
for bible distribution 257
for bible translations 143
for bible translators 231
for binding adjudication 140
for binding apprentices 179
for binding commitments 156
for binding constraints 55
for binding experiments 174
for binding individuals 69
for binding instructions 638
for binding interactions 97
for binding measurements 71
for binding specificity 180
for biopsy confirmation 127
for biotic communities 119
for biotic interactions 79
for black achievement 233
for black adolescents 718
for black advancement 2976
for black authenticity 58
for black ballplayers 114
for black businessmen 314
for black celebrities 42
for black christianity 99
for black citizenship 279
for black colonization 396
for black communities 3707
for black congregations 113
for black contractors 113
for black criminality 45
for black delinquents 75
for black development 207
for black emancipation 626
for black empowerment 2172
for black enlistments 60
for black enslavement 174
for black enterprises 64
for black improvement 94
for black independent 72
for black individuals 430
for black inhabitants 67
for black institutions 367
for black insurrection 51
for black involvement 84
for black journalists 339
for black legislators 78
for black masculinity 478
for black mineworkers 273
for black missionaries 96
for black nationalists 261
for black organization 46
for black performance 72
for black pigmentation 185
for black playwrights 113
for black professional 368
for black prostitutes 88
for black protestants 96
for black publications 92
for black raspberries 123
for black recruitment 77
for black registration 43
for black republicans 202
for black respondents 565
for black supervisors 57
for blade manufacture 122
for bland correctional 84
for blind adolescents 87
for blind equalization 344
for blind individuals 571
for block construction 103
for block development 236
for block differences 281
for block organization 72
for block replacement 104
for block transmission 60
for blood capillaries 60
for blood cholesterol 1792
for blood conservation 224
for blood examinations 117
for blood lymphocytes 49
for blood preservation 110
for blood purification 455
for blood regeneration 203
for blood relationship 197
for blood replacement 951
for blood substitutes 191
for blood temperature 62
for blood transfusions 8778
for bloom development 60
for blunt instruments 132
for board development 157
for board eligibility 80
for board examinations 420
for board involvement 96
for board manufacture 103
for board memberships 58
for board performance 69
for boiling instruments 135
for bombing afghanistan 55
for bonding applications 62
for bonding interactions 42
for bonding polyethylene 53
for bonds denominated 230
for bonus calculations 72
for bonus compensation 50
for bonus distribution 149
for bonus eligibility 70
for booking reservations 82
for books illustrated 88
for books recommended 46
for boron implantation 59
for bosnia herzegovina 102
for bound buttonholes 89
for bound constrained 151
for bowed instruments 338
for bowel inflammation 73
for bowel obstructions 71
for brain capillaries 49
for brain development 6001
for brain differences 54
for brain dysfunctions 42
for brain enlargement 162
for brain involvement 43
for brain metabolites 47
for brain mitochondria 41
for brain organization 101
for brain transplants 55
for brand development 242
for brand preferences 80
for brass instruments 2632
for brass manufacture 58
for breaking bottlenecks 46
for breaking confidences 47
for breaking undesirable 44
for breast augmentation 6280
for breast conservation 1279
for breast development 1639
for breast enhancement 261
for breast enlargement 853
for breast examinations 150
for breast preservation 207
for breathing atmospheric 157
for breed differences 72
for breed improvement 831
for bribing legislators 55
for brick construction 226
for brick manufacture 706
for brick manufacturing 318
for brief assignments 67
for brief biographical 310
for brief conferences 100
for brief consultation 97
for brief conversation 78
for brief descriptions 1915
for brief emergencies 51
for brief examinations 54
for brief experiments 49
for brief explanations 151
for brief illustration 48
for brief inscriptions 82
for brief instructions 75
for brief interactions 81
for brief intervention 253
for brief observations 73
for brief presentation 113
for brief refreshment 60
for broad applications 226
for broad comparative 168
for broad comparisons 373
for broad congressional 52
for broad construction 120
for broad consultation 140
for broad cylindrical 82
for broad descriptions 43
for broad descriptive 51
for broad development 420
for broad differences 92
for broad distribution 510
for broad geographical 132
for broad humanitarian 58
for broad involvement 113
for broad legislative 66
for broad occupational 321
for broad personality 42
for broad philanthropy 47
for broad presidential 71
for broad professional 50
for broad scholarship 77
for broad understanding 212
for brood development 148
for brush manufacture 55
for brush replacement 49
for budding journalists 76
for budding naturalists 76
for budding playwrights 55
for built environment 636
for bulky commodities 338
for bulky merchandise 55
for bureau publications 44
for burial arrangements 87
for burial preparations 42
for burning combustible 56
for burst transmission 117
for cabin construction 123
for cabin reservations 56
for cable applications 113
for cable construction 129
for cable development 93
for cable distribution 329
for cable installation 321
for cable maintenance 49
for cable manufacture 118
for cable programmers 162
for cable replacement 126
for cable subscribers 321
for cable transmission 405
for cache consistency 155
for cache invalidation 105
for cache performance 100
for cache replacement 109
for cadre recruitment 64
for calling conferences 43
for calling subprograms 45
for calling subroutines 189
for calling subscribers 53
for camping experiences 49
for camping reservations 517
for canal commissioner 774
for canal construction 1859
for canal development 97
for canal enlargement 356
for canal improvement 122
for canal maintenance 241
for cargo transported 83
for carving inscriptions 62
for cases complicated 157
for cases corresponding 77
for cases intermediate 68
for caste differences 90
for caste distinctions 272
for casting applications 115
for cause prospective 80
for causing constipation 42
for causing controversy 60
for causing delinquency 276
for causing disaffection 100
for causing disturbance 253
for causing hypoglycemia 41
for causing instability 63
for causing irreparable 65
for causing misfortunes 48
for causing respiratory 101
for causing significant 254
for causing unhappiness 96
for causing unnecessary 311
for ceiling construction 57
for ceiling installation 97
for cells transformed 107
for cereal agriculture 193
for cereal improvement 80
for chain entanglement 255
for chain restaurants 98
for change accelerated 53
for change articulated 42
for change constitutes 64
for change continually 47
for change differently 44
for change effectively 41
for change encountered 46
for change established 74
for change experienced 43
for change intensified 107
for change introduction 123
for change necessarily 62
for change notification 137
for change represented 133
for changing atmospheric 61
for changing communities 54
for changing demographic 48
for changing destructive 62
for changing directories 172
for changing environment 76
for changing established 225
for changing expectations 140
for changing frequencies 75
for changing fundamental 44
for changing governments 173
for changing illumination 47
for changing individuals 158
for changing institutions 265
for changing maladaptive 129
for changing organization 45
for changing performance 241
for changing personality 164
for changing preferences 129
for changing problematic 82
for changing professional 104
for changing temperature 301
for changing undesirable 154
for chart construction 47
for chasing butterflies 48
for check constraints 101
for check transactions 76
for chest compressions 2804
for chest development 132
for chest examinations 118
for chest measurements 67
for chest physiotherapy 746
for chick development 54
for chief burgomaster 44
for chief commissioner 68
for chief commodities 67
for chief magistrates 59
for child abandonment 898
for child achievement 66
for child apprentices 48
for child delinquency 268
for child delinquents 302
for child development 74240
for child endangerment 692
for child exploitation 104
for child externalizing 42
for child immunization 233
for child involvement 600
for child maintenance 715
for child malnutrition 252
for child maltreatment 9629
for child photography 113
for child pornography 6553
for child portraiture 102
for child prostitutes 311
for child prostitution 412
for child socialization 420
for child trespassers 47
for chord progressions 125
for cigar manufacture 96
for cigar manufacturing 98
for civic achievement 138
for civic advancement 161
for civic celebrations 156
for civic communities 46
for civic deliberation 77
for civic development 414
for civic dignitaries 42
for civic emancipation 79
for civic enterprises 64
for civic improvement 8501
for civic institutions 140
for civic involvement 496
for civic organization 131
for civic regeneration 63
for civic republicans 77
for civil adjudication 43
for civil applications 771
for civil appointment 84
for civil commitments 181
for civil compensation 123
for civil confinement 97
for civil construction 1149
for civil contingencies 68
for civil conversation 996
for civil departments 67
for civil development 335
for civil disturbance 644
for civil emancipation 213
for civil emergencies 120
for civil employments 446
for civil enforcement 600
for civil examinations 79
for civil expenditure 161
for civil forfeitures 56
for civil governments 215
for civil improvement 60
for civil institutions 229
for civil insurrection 41
for civil jurisdiction 328
for civil libertarians 544
for civil magistrates 166
for civil organization 200
for civil registration 336
for civil settlements 56
for civil transactions 42
for claim construction 209
for claim settlements 59
for class advancement 115
for class antagonisms 240
for class assignments 7134
for class construction 48
for class declarations 159
for class development 70
for class differences 2410
for class distinctions 1568
for class distribution 343
for class emancipation 63
for class examinations 45
for class experiments 235
for class exploitation 446
for class hierarchies 238
for class illustration 113
for class inheritance 175
for class mobilization 99
for class organization 369
for class performance 126
for class presentation 1881
for class registration 132
for class reproduction 135
for cleaning applications 108
for cleaning automobiles 59
for cleaning instructions 180
for cleaning instruments 270
for cleaning thermometers 41
for cleaning windshields 55
for clearing arrangements 44
for clearing obstructions 169
for clearing transactions 174
for clock distribution 338
for clock frequencies 202
for cloning experiments 318
for cloning recombinant 111
for close articulation 76
for close attachments 127
for close comparative 44
for close comparisons 92
for close confinement 306
for close consultation 710
for close conversation 42
for close cooperative 52
for close coordination 2186
for close corporations 1025
for close friendships 1409
for close interactions 122
for close intercourse 195
for close involvement 223
for close measurements 56
for close observations 100
for close organization 49
