fan sedimentation along 110
few microseconds when 54
few milliseconds during 160
few milliseconds from 144
few milliseconds have 47
few milliseconds only 74
few milliseconds prior 54
few milliseconds when 111
few milliseconds will 54
few miscellaneous bits 43
few miscellaneous ones 139
few miscellaneous other 48
few miscellaneous poems 109
few miscellaneous tips 59
few miscellaneous uses 42
few modifications during 65
few modifications from 361
few modifications have 507
few modifications here 169
few modifications into 69
few modifications made 256
few modifications need 50
few modifications over 91
few modifications such 143
few modifications these 40
few modifications were 1046
few modifications will 120
few mountaineers have 53
few mountaineers were 62
few neighborhood kids 124
few neurologists have 55
few newspapermen were 44
few observational data 156
few obstetricians have 68
few organizations able 47
few organizations even 183
few organizations ever 133
few organizations from 45
few organizations give 53
few organizations have 3881
few organizations having 53
few organizations know 48
few organizations like 361
few organizations made 43
few organizations make 160
few organizations need 48
few organizations other 41
few organizations seem 102
few organizations such 407
few organizations take 105
few organizations want 48
few organizations were 428
few organizations will 374
few parliamentary seats 256
few participants also 87
few participants felt 121
few participants from 300
few participants have 278
few participants made 65
few participants said 81
few participants used 57
few participants were 581
few participants will 164
few particularly fine 66
few particularly good 179
few particularly rich 57
few particularly well 310
few partnerships have 55
few peculiarities making 103
few performances during 91
few performances from 42
few performances have 101
few performances only 50
few performances over 45
few performances there 112
few performances were 217
few performances when 53
few perpetrators were 57
few philosophers among 86
few philosophers even 41
few philosophers ever 69
few philosophers from 57
few philosophers have 2589
few philosophers like 257
few philosophers seem 57
few philosophers such 45
few philosophers were 104
few philosophers whom 51
few philosophers will 132
few physiological data 50
few physiologists have 85
few physiologists will 45
few policymakers have 75
few practitioners have 697
few practitioners know 43
few practitioners were 152
few practitioners will 146
few preconceived ideas 506
few prerogatives left 84
few presbyterians from 48
few presbyterians were 49
few prescriptions from 60
few presentations were 49
few professionals among 86
few professionals from 99
few professionals have 551
few professionals like 139
few professionals such 67
few professionals were 205
few professionals will 101
few progressives were 55
few psychiatrists have 292
few psychiatrists were 113
few psychiatrists will 48
few quantitative data 1482
few recollections from 72
few refrigerator cars 48
few relationships among 137
few relationships have 116
few relationships were 182
few relationships will 57
few repercussions from 63
few replacements from 52
few replacements were 165
few requirements have 41
few requirements must 48
few requirements were 55
few revolutionary ideas 51
few revolutionary songs 44
few revolutionary years 70
few satisfactions from 55
few satisfactory data 71
few satisfactory ways 42
few scholarships were 215
few shareholders acting 44
few shareholders have 110
few shareholders were 49
few similarities among 173
few similarities were 40
few slaveholders seem 54
few slaveholders were 72
few statisticians have 67
few stockholders have 70
few strawberries from 43
few strawberries were 40
few streetlights were 50
few subordinates were 47
few subscriptions from 71
few subscriptions were 123
few substitutions were 70
few technologies have 118
few thermodynamic data 53
few unfertilized eggs 51
few unfortunates were 79
few universities also 75
few universities even 44
few universities have 1567
few universities like 63
few universities such 78
few universities teach 57
few universities there 117
few universities were 225
few universities will 95
few unproductive years 48
few unprofitable tears 63
few unscrupulous ones 40
few unsuccessful years 95
few veterinarians have 53
fit appropriately into 1338
fit attractively into 43
fit companionship among 88
fit conceptually into 121
fit consistently into 455
fit contemporary life 211
fit conveniently into 6097
fit conveniently onto 53
fit economically into 62
fit effortlessly into 382
fit exceptionally well 372
fit experimental data 6864
fit mechanically into 62
fit observational data 203
fit particularly well 5708
fit preconceived ideas 708
fit productively into 179
fit realistically into 186
fit specifically into 194
fit structurally into 88
fit successfully into 545
fit sufficiently well 972
fix subordination upon 61
fly sufficiently well 88
fog photographic film 55
for abolitionists like 52
for academically able 302
for accommodation along 53
for accommodation also 43
for accommodation among 217
for accommodation during 270
for accommodation even 48
for accommodation from 686
for accommodation have 122
for accommodation here 89
for accommodation into 47
for accommodation land 153
for accommodation made 110
for accommodation more 163
for accommodation must 127
for accommodation only 233
for accommodation over 91
for accommodation there 186
for accommodation were 412
for accommodation when 248
for accommodation will 528
for accomplished fact 41
for accreditation from 282
for accreditation have 134
for accreditation must 133
for accreditation were 225
for accreditation will 102
for acculturation into 83
for achievements from 169
for achievements made 72
for achievements other 45
for achievements such 95
for acknowledged acts 48
for acquaintance rape 347
for acquaintance sake 70
for adaptability will 51
for advancements made 151
for afforestation have 81
for afforestation were 72
for afforestation work 123
for agglutination test 269
for agricultural areas 823
for agricultural cash 55
for agricultural crop 1174
for agricultural data 139
for agricultural ends 53
for agricultural farm 63
for agricultural food 438
for agricultural hand 46
for agricultural health 243
for agricultural help 48
for agricultural high 127
for agricultural ills 74
for agricultural jobs 265
for agricultural land 50387
for agricultural life 1303
for agricultural lime 1479
for agricultural liming 81
for agricultural loan 95
for agricultural means 53
for agricultural ones 106
for agricultural over 182
for agricultural pest 322
for agricultural prod 109
for agricultural rent 91
for agricultural seed 52
for agricultural self 956
for agricultural soil 263
for agricultural uses 4772
for agricultural wage 1172
for agricultural wealth 194
for agricultural work 22414
for agricultural zoning 88
for alphabetical filing 496
for alphabetical list 46
for alphanumeric data 438
for alphanumeric text 41
for alternatives also 59
for alternatives among 64
for alternatives during 49
for alternatives from 125
for alternatives have 70
for alternatives like 240
for alternatives more 131
for alternatives must 141
for alternatives once 40
for alternatives only 80
for alternatives other 144
for alternatives such 899
for alternatives were 89
for alternatives when 325
for alternatives will 275
for amplification from 112
for amplification into 43
for amplification were 165
for animadversion from 43
for announcement upon 59
for antibacterial dosing 114
for antibacterial drug 149
for anticipatory bail 319
for anticipatory care 65
for anticipatory coping 49
for anticipatory self 338
for anticyclonic flow 59
for antimicrobial disc 54
for antimicrobial disk 347
for antimicrobial drug 285
for appendicitis during 73
for appendicitis have 46
for appendicitis were 67
for appendicitis when 145
for appointments among 61
for appointments during 116
for appointments from 381
for appointments have 74
for appointments into 56
for appointments made 352
for appointments must 59
for appointments only 108
for appointments such 47
for appointments were 341
for appointments when 107
for appointments will 122
for apportionment among 433
for apportionment were 40
for apprehensions from 44
for appropriations from 584
for appropriations made 227
for appropriations must 78
for appropriations were 220
for appropriations will 55
for archeological data 54
for archeological dating 51
for archeological digs 42
for archeological work 160
for architecture also 48
for architecture from 269
for architecture have 61
for architecture must 49
for architecture only 42
for architecture there 89
for architecture were 307
for architecture what 131
for architecture when 84
for architecture will 84
for argumentation theory 117
for aristocratic boys 53
for aristocratic life 189
for aristocratic living 42
for aristocratic rule 143
for aristocratic self 46
for aristocratic young 224
for aristocratic youth 56
for articulatory coding 49
for assassination were 190
for assassination when 61
for astonishment when 205
for astronomical data 766
for astronomical fees 95
for astronomical sums 257
for astronomical theory 68
for astronomical time 55
for astronomical unit 98
for astronomical uses 251
for astronomical work 1340
for asymptomatic cyst 116
for asymptomatic left 51
for asynchronous data 803
for asynchronous mode 71
for attributable risk 154
for authentication data 95
for authentication during 46
for authentication from 182
for authentication have 43
for authentication into 43
for authentication must 57
for authentication only 101
for authentication over 77
for authentication when 239
for authentication will 50
for authoritative data 67
for authoritative news 57
for authoritative rule 41
for authoritative self 51
for authorizations from 48
for availability during 64
for availability when 43
for bacteriologic work 148
for bacteriophage typing 201
for beneficiaries aged 258
for beneficiaries from 101
for beneficiaries living 64
for beneficiaries other 126
for beneficiaries over 54
for beneficiaries when 49
for bibliographic data 3188
for bibliographic help 140
for bibliographic work 188
for bidirectional data 260
for bidirectional flow 86
for biotechnology have 48
for biotechnology will 63
for blockbusters like 43
for broadcasters from 60
for broadcasters over 45
for cancellations made 59
for capabilities such 68
for capitalistic ends 53
for capitalistic gain 71
for capitalistic uses 55
for carbohydrate during 76
for carbohydrate food 299
for carcinogenic food 48
for carcinogenic risk 805
for carelessness nothing 69
for carelessness when 56
for cartographic data 166
for cartographic work 212
for catastrophes such 82
for catastrophic care 207
for catastrophic early 97
for catastrophic fire 60
for catastrophic health 442
for catastrophic loss 597
for catastrophic risk 96
for certificates from 254
for certificates have 89
for certificates must 122
for certificates were 223
for certificates when 43
for certificates will 61
for certification also 45
for certification during 95
for certification even 43
for certification exam 95
for certification from 638
for certification have 314
for certification made 90
for certification must 731
for certification only 257
for certification prior 106
for certification upon 272
for certification vary 196
for certification were 567
for certification when 142
for certification will 379
for characterizing cell 113
for characterizing data 121
for characterizing drug 104
for characterizing flow 47
for characterizing gene 85
for characterizing high 87
for characterizing many 125
for characterizing other 75
for characterizing risk 110
for characterizing single 48
for characterizing soil 291
for characterizing some 176
for characterizing such 453
for characterizing their 382
for characterizing these 792
for characterizing those 154
for characterizing time 118
for characterizing very 45
for characterizing what 417
for chesterfield walk 71
for chiropractic care 531
for chloroplasts from 92
for christchurch city 3151
for christchurch north 7225
for christchurch south 4618
for chronometric dating 149
for circumscribing their 42
for clarification also 83
for clarification came 41
for clarification during 273
for clarification even 76
for clarification from 1655
for clarification have 120
for clarification here 144
for clarification made 55
for clarification must 60
for clarification only 997
for clarification over 91
for clarification prior 45
for clarification such 49
for clarification were 252
for clarification when 2119
for clarification will 152
for collaboration also 53
for collaboration among 3770
for collaboration came 103
for collaboration during 219
for collaboration even 56
for collaboration from 299
for collaboration have 228
for collaboration into 42
for collaboration must 110
for collaboration only 45
for collaboration over 168
for collaboration such 71
for collaboration were 815
for collaboration when 167
for collaboration will 278
for colorimetric work 154
for commandments from 79
for commencement week 615
for commencement were 115
for commendations meet 49
for commentators from 68
for commentators like 83
for commentators such 100
for commentators upon 181
for commercializing their 64
for commercializing these 51
for commissioners from 384
for commissioners were 46
for communication aids 231
for communication along 176
for communication also 230
for communication among 19996
for communication arts 277
for communication back 236
for communication came 145
for communication data 59
for communication during 744
for communication even 218
for communication flow 129
for communication from 4845
for communication gaps 44
for communication have 1385
for communication here 57
for communication into 120
for communication just 42
for communication leads 55
for communication lies 78
for communication like 105
for communication line 54
for communication link 103
for communication made 128
for communication make 41
for communication means 217
for communication media 228
for communication more 205
for communication must 493
for communication need 85
for communication once 41
for communication only 681
for communication open 48
for communication other 73
for communication over 4439
for communication paths 70
for communication seem 47
for communication such 525
for communication theory 1068
for communication there 146
for communication time 215
for communication upon 116
for communication used 67
for communication uses 48
for communication vary 44
for communication were 723
for communication when 1235
for communication will 1395
for communication work 337
for companionship among 206
for companionship during 387
for companionship from 135
for companionship like 47
for companionship made 63
for companionship more 328
for companionship only 174
for companionship there 98
for companionship upon 149
for companionship were 114
for companionship when 257
for companionship will 71
for compassionate care 889
for compassionate help 46
for compassionate leave 720
for compassionate love 86
for compensations from 54
for compensatory reading 92
for compensatory time 289
for compensatory wage 137
for completeness also 93
for completeness even 87
for completeness from 43
for completeness here 189
for completeness must 60
for completeness only 606
for completeness prior 44
for completeness sake 676
for completeness some 70
for completeness these 52
for completeness when 98
for completeness will 122
for complications during 729
for complications even 43
for complications from 1542
for complications have 112
for complications like 92
for complications must 58
for complications such 4147
for complications were 69
for complications when 149
for complications will 50
for compositional data 300
for compositional ideas 69
for comprehension even 103
for comprehension from 92
for comprehension have 71
for comprehension must 57
for comprehension only 71
for comprehension upon 69
for comprehension were 124
for comprehension when 107
for comprehension will 77
for comprehension work 53
for compressible flow 6147
for compressible media 46
for compressional wave 158
for computational aids 44
for computational grid 335
for computational help 90
for computational time 82
for computational work 353
for computerized axial 987
for computerized data 563
for computerized test 187
for concentrated acid 307
for concentrated code 87
for concentrated feed 75
for concentrated fire 158
for concentrated food 123
for concentrated load 581
for concentrated milk 132
for concentrated reading 239
for concentrated wealth 86
for concentrated work 2448
for concentrates from 44
for concentration along 45
for concentration camp 1304
for concentration data 59
for concentration during 130
for concentration from 122
for concentration have 76
for concentration into 135
for concentration must 41
for concentration over 91
for concentration prior 49
for concentration range 42
for concentration ratio 114
for concentration upon 1874
for concentration were 200
for concentration when 101
for concentration will 138
for concentration work 52
for condescension when 73
for conductivity work 139
for confederates among 42
for confederation were 172
for configuration data 284
for configuration file 227
for configuration mixing 76
for confirmatory data 113
for confrontation among 94
for confrontation naming 65
for confrontation over 149
for confrontation were 78
for confrontation when 86
for congratulation among 104
for congratulation from 51
for congratulation only 82
for congratulation over 70
for congratulation upon 129
for congratulation when 321
for congregational life 781
for congregational reading 100
for congregational self 51
for congregational work 55
for connectivity among 91
for connectivity from 60
for connoisseurs only 226
for conscientious care 46
for conscientious work 418
for consciousness also 42
for consciousness among 97
for consciousness from 90
for consciousness have 71
for consciousness into 56
for consciousness means 68
for consciousness must 153
for consciousness only 507
for consciousness there 135
for consciousness what 161
for consciousness when 143
for consciousness will 85
for consequences from 1092
for consequences held 48
for consequences more 58
for consequences other 71
for consequences such 106
for consequences when 207
for consequences will 51
for consequential ends 40
for consequential harm 71
for consequential loss 1296
for conservatism among 77
for conservatism over 50
for conservatism when 65
for conservative anti 93
for conservative arab 90
for conservative care 110
for conservative ends 462
for conservative ideas 276
for conservative jews 226
for conservative ones 108
for conservative think 156
for conservative ways 40
for conservative work 106
for considerable areas 461
for considerable care 491
for considerable cash 42
for considerable cost 245
for considerable data 101
for considerable depth 164
for considerable fees 97
for considerable gain 84
for considerable good 64
for considerable harm 88
for considerable help 766
for considerable hope 57
for considerable land 123
for considerable length 1025
for considerable less 406
for considerable loss 476
for considerable means 55
for considerable more 329
for considerable pain 70
for considerable part 233
for considerable play 69
for considerable range 62
for considerable reading 96
for considerable risk 141
for considerable road 59
for considerable saving 100
for considerable self 658
for considerable sums 6330
for considerable tact 236
for considerable time 13987
for considerable wealth 84
for considerable work 737
for considerable years 42
for considerably less 17280
for considerably more 19830
for considerably over 2051
for consideration along 523
for consideration also 186
for consideration among 368
for consideration came 59
for consideration come 47
for consideration deals 42
for consideration during 2717
for consideration early 139
for consideration even 277
for consideration five 135
for consideration four 129
for consideration from 3570
for consideration have 381
for consideration having 110
for consideration here 6012
for consideration into 283
for consideration just 138
for consideration last 187
for consideration less 248
for consideration lies 61
for consideration made 82
for consideration many 140
for consideration more 330
for consideration must 1535
for consideration next 605
for consideration once 278
for consideration only 4710
for consideration other 3685
for consideration over 333
for consideration paid 1073
for consideration prior 475
for consideration some 955
for consideration soon 59
for consideration such 1095
for consideration their 72
for consideration there 726
for consideration these 121
for consideration those 643
for consideration three 767
for consideration till 489
for consideration upon 549
for consideration very 45
for consideration were 1957
for consideration what 1197
for consideration when 9797
for consideration will 2553
for consideration your 51
for consignments from 140
for consistently fine 46
for consistently good 662
for consistently high 609
for consistently making 68
for consistently poor 70
for consistently taking 53
for consolidated data 54
for consolidated farm 153
for consolidated fund 304
for consolidated gold 112
for consolidated rail 71
for consolidated rock 44
for consolidation among 265
for consolidation came 63
for consolidation coal 104
for consolidation during 69
for consolidation from 82
for consolidation have 171
for consolidation into 752
for consolidation must 81
for consolidation only 51
for consolidation were 334
for consolidation when 80
for consolidation will 189
for consolidation work 181
for constabulary duty 53
for consternation among 93
for consternation when 55
for constituency seats 93
for constituency work 249
for constituents from 43
for constituents other 56
for constituents such 100
for constitutive laws 65
for constructions like 567
for constructions such 239
for constructive aims 52
for constructive birth 2066
for constructive coping 53
for constructive ends 1750
for constructive good 209
for constructive help 292
for constructive high 83
for constructive ideas 291
for constructive life 49
for constructive living 314
for constructive means 48
for constructive peace 471
for constructive peer 55
for constructive play 426
for constructive reading 108
for constructive self 669
for constructive uses 185
for constructive ways 385
for constructive work 7694
for consultations among 631
for consultations during 168
for consultations from 251
for consultations have 67
for consultations must 50
for consultations only 91
for consultations over 140
for consultations prior 146
for consultations there 56
for consultations were 123
for consultations when 147
for consultative help 94
for consultative work 102
for consumptives were 60
for contaminants from 109
for contaminants such 248
for contaminated areas 116
for contaminated data 66
for contaminated food 103
for contaminated land 2874
for contaminated site 564
for contaminated soil 927
for contamination during 304
for contamination from 873
for contamination prior 74
for contamination were 73
for contamination when 95
for contemplation during 140
for contemplation even 121
for contemplation from 90
for contemplation made 81
for contemplation only 181
for contemplation over 70
for contemplation upon 64
for contemplation were 55
for contemplation what 40
for contemplation when 175
for contemplation will 40
for contemporary anti 265
for contemporary arab 7021
for contemporary arts 7122
for contemporary asian 588
for contemporary book 44
for contemporary cell 312
for contemporary data 107
for contemporary ends 56
for contemporary eyes 42
for contemporary faith 193
for contemporary fame 76
for contemporary film 137
for contemporary fine 115
for contemporary folk 234
for contemporary health 249
for contemporary high 159
for contemporary ideas 235
for contemporary ills 134
for contemporary india 260
for contemporary jazz 75
for contemporary jews 514
for contemporary land 177
for contemporary life 5022
for contemporary living 1877
for contemporary male 204
for contemporary mass 169
for contemporary meaning 168
for contemporary media 231
for contemporary news 56
for contemporary north 196
for contemporary ones 111
for contemporary peace 60
for contemporary poets 439
for contemporary post 110
for contemporary race 85
for contemporary reading 176
for contemporary rock 107
for contemporary self 138
for contemporary south 410
for contemporary theory 568
for contemporary third 77
for contemporary uses 224
for contemporary west 99
for contemporary work 753
for contemporary wrong 121
for contemporary young 209
for contemporary youth 369
for continuously cast 165
for continuously making 47
for continuously moving 149
for continuously rising 67
for contraception also 42
for contraception among 180
for contraception during 154
for contraception from 58
for contraception have 125
for contraception were 132
for contraception when 64
for contraception will 65
for contributions among 96
for contributions during 229
for contributions from 7994
for contributions have 84
for contributions into 77
for contributions like 43
for contributions made 5095
for contributions must 92
for contributions only 102
for contributions other 168
for contributions over 148
for contributions owed 66
for contributions paid 656
for contributions sent 59
for contributions such 56
for contributions upon 70
for contributions used 75
for contributions were 476
for contributions when 124
for contributions will 164
for contributors from 197
for controversial areas 51
for controversial ends 44
for controversial ideas 111
for convalescent care 982
for convalescent home 51
for convalescent leave 207
for conveniences sake 57
for conveniences such 43
for conveniently making 65
for conveniently taking 43
for conversations among 335
for conversations during 65
for conversations like 105
for conversations over 101
for conversations such 46
for cooperatives have 205
for cooperatives make 78
for cooperatives were 485
for cooperatives will 74
for corroboration from 259
for corroboration when 40
for cosmological theory 58
for cosmopolitan ideas 53
for cosmopolitan life 125
for counterfeiting bank 173
for counterfeiting coin 1325
for counterfeiting gold 65
for counterfeiting were 41
for countervailing duty 671
for countervailing such 127
for countervailing their 89
for covetousness sake 47
for cultivatable land 56
for czechoslovak radio 123
for decentralizing some 78
for decomposition during 65
for decomposition into 315
for decomposition were 42
for decomposition will 78
for decompression from 116
for deficiencies from 68
for deficiencies such 65
for deficiencies when 48
for degenerative disc 536
for degenerative disk 182
for degenerative knee 93
for deliberately bringing 61
for deliberately giving 56
for deliberately leaving 41
for deliberately making 176
for deliberately taking 92
for deliberately trying 162
for deliberations over 66
for demonstrable truth 61
for demonstrated fire 41
for demonstrated truth 78
for demonstration areas 45
for demonstration during 98
for demonstration from 72
for demonstration here 78
for demonstration must 64
for demonstration only 1572
for demonstration sake 136
for demonstration were 76
for demonstration when 76
for demonstration will 80
for demonstration work 2332
for denominations other 77
for departmental cost 93
for departmental data 91
for departmental heads 348
for departmental work 397
for dependencies among 143
for desegregation among 58
for desegregation from 136
for desegregation have 66
for desegregation were 211
for desegregation will 49
for determination during 50
for determination from 148
for determination have 50
for determination here 297
for determination must 163
for determination only 194
for determination there 44
for determination upon 687
for determination were 604
for determination when 159
for determination will 104
for developments along 143
for developments among 40
for developments during 235
for developments from 201
for developments here 41
for developments leading 203
for developments like 228
for developments over 164
for developments such 373
for developments there 158
for developments were 49
for diaphragmatic pacing 99
for dictatorship from 43
for dictatorship over 100
for differentials among 50
for differentiating among 3072
for differentiating early 95
for differentiating from 125
for differentiating good 102
for differentiating high 46
for differentiating into 149
for differentiating live 105
for differentiating more 100
for differentiating self 107
for differentiating soil 75
for differentiating some 100
for differentiating such 158
for differentiating sums 51
for differentiating their 219
for differentiating these 1032
for differentiating those 241
for differentiating three 119
for differentiating true 100
for differentiating what 79
for differentiating work 43
for differentiating your 122
for difficulties during 75
for difficulties from 107
for difficulties only 120
for difficulties over 47
for difficulties such 194
for difficulties upon 126
for difficulties were 183
for difficulties when 533
for difficulties will 218
for dimensionless time 142
for disabilities from 61
for disabilities other 44
for disabilities such 63
for disaffiliation from 164
for disagreement among 1624
for disagreement even 91
for disagreement from 45
for disagreement have 52
for disagreement here 363
for disagreement lies 63
for disagreement must 49
for disagreement over 1838
for disagreement there 81
for disagreement upon 41
for disagreement were 184
for disagreement when 148
for disagreement will 112
for disambiguating word 177
for disappearance from 210
for disappointed love 292
for disassociation from 143
for disbursement among 152
for disbursement during 114
for disbursement from 123
for disbursement only 55
for disbursement over 50
for disciplinary ends 90
for disciplinary work 47
for disconnected data 103
for disconnection from 133
for discretionary acts 673
for discretionary time 126
for discretionary uses 74
for discriminating among 4024
for discriminating fine 59
for discriminating good 120
for discriminating more 41
for discriminating such 110
for discriminating these 152
for discriminating those 99
for discriminating true 75
for discriminating truth 56
for discriminating what 112
for disengagement from 2033
for disengagement theory 99
for disengagement were 55
for disfranchising great 62
for disintegrating wood 60
for disobedience bled 51
for disobedience during 57
for disobedience from 73
for disobedience must 100
for disobedience only 57
for disobedience were 441
for disobedience when 191
for disobedience will 207
for dispensations from 574
for dispensations were 58
for displacement along 141
for displacement from 245
for displacement maps 80
for displacement onto 40
for displacement when 62
for displacement will 87
for disseminated germ 58
for dissemination along 67
for dissemination among 674
for dissemination from 121
for dissemination into 47
for dissemination must 47
for dissemination over 125
for dissemination were 66
for dissemination will 57
for dissertations from 48
for dissertations upon 54
for distinctness sake 168
for distributions during 128
for distributions from 2054
for distributions having 114
for distributions made 2024
for distributions only 58
for distributions other 235
for distributions over 97
for distributions prior 101
for distributions such 111
for distributive mixing 188
for disturbances among 70
for disturbances bill 146
for disturbances during 56
for disturbances from 109
for disturbances such 80
for disturbances were 43
for divisiveness among 46
for divisiveness over 96
for documentation during 54
for documentation from 238
for documentation have 84
for documentation must 79
for documentation only 389
for documentation such 114
for documentation were 100
for documentation when 133
for documentation will 126
for documentation work 409
for domestically made 135
for domestically sold 93
for domesticated dogs 61
for domesticated pigs 58
for domestication from 43
for domestication were 148
for eccentricity among 58
for eccentricity must 77
for ecclesiastics were 42
for ecologically safe 89
for economically less 168
for economically more 119
for economically poor 148
for electrically firing 41
for electrically heating 131
for electrolysis must 50
for electrolysis will 65
for electrolytes such 69
for electrolytic cell 149
for electrolytic iron 419
for electrolytic work 626
for electrolytic zinc 121
for electroplating baths 65
for electroplating iron 44
for emancipatory ends 248
for embezzlement during 42
for embezzlement from 293
for embezzlement were 98
for embezzlement when 71
for encapsulation into 84
for encroachment into 55
for encroachment upon 655
for encumbrances fund 71
for endorsements from 152
for enlargements from 50
for entertainers like 53
for entertainers such 50
for entitlements such 55
for entrepreneur ship 140
for environments like 86
for environments other 63
for environments such 163
for exceptionally able 302
for exceptionally clear 44
for exceptionally cold 51
for exceptionally deep 81
for exceptionally fast 126
for exceptionally fine 287
for exceptionally good 804
for exceptionally hard 192
for exceptionally heavy 393
for exceptionally high 1220
for exceptionally poor 101
for exceptionally rich 60
for exceptionally tall 65
for exceptionally well 434
for exceptionally wide 47
for excursionists from 99
for exorbitantly high 63
for expeditionary duty 151
for expeditionary work 43
for expenditures also 40
for expenditures during 412
for expenditures from 491
for expenditures have 66
for expenditures like 42
for expenditures made 2619
for expenditures must 101
for expenditures only 49
for expenditures other 166
for expenditures over 262
for expenditures paid 441
for expenditures such 172
for expenditures upon 166
for expenditures were 138
