lab report should be 66
long middle section of 467
long minute before he 488
long minute before the 104
long minute passed as 58
long minute passed in 67
long mirror across the 58
long mirror behind the 334
long mirror beside the 44
long moment before he 4492
long moment before it 151
long moment before the 623
long moment beside the 45
long moment neither of 379
long moment passed as 417
long moment passed in 143
long moment stared at 50
long moment studying the 44
long moment through the 59
long moment watching the 50
long narrow blocks of 103
long narrow bridge of 72
long narrow building in 43
long narrow building of 59
long narrow column of 64
long narrow defile or 173
long narrow feathers of 51
long narrow fields of 91
long narrow flight of 141
long narrow inlets of 99
long narrow island in 68
long narrow island is 40
long narrow island of 818
long narrow island on 99
long narrow isthmus of 49
long narrow pieces of 463
long narrow portion of 83
long narrow ribbon of 255
long narrow ridges of 212
long narrow scroll of 54
long narrow section of 80
long narrow sheets of 206
long narrow streaks of 56
long narrow streams of 46
long narrow street of 225
long narrow stripe of 115
long narrow strips by 47
long narrow strips in 89
long narrow strips of 4272
long narrow strips or 202
long narrow strips to 40
long narrow tongues of 40
long narrow triangle of 68
long narrow trough of 98
long narrow valley in 69
long narrow valley of 693
long narrow valley to 87
long narrow window in 73
long narrow window of 62
long needle should be 55
long needle through the 581
long nights around the 62
long nights before the 62
long nights passed in 69
long parade through the 80
long passed before the 139
long passed beyond the 1123
long passed through the 186
long pauses before the 64
long peeled branch of 44
long periods appears to 58
long periods awaiting the 60
long periods before an 41
long periods before he 46
long periods before it 212
long periods before the 638
long periods beyond the 58
long periods engaged in 53
long periods except in 70
long periods inside the 88
long periods instead of 94
long periods marked by 41
long periods needed to 53
long periods should be 559
long periods tended to 44
long periods through the 160
long periods unable to 41
long periods unless the 88
long periods watching the 52
long periods without an 164
long periods without it 139
long periods without the 1042
long pieces should be 64
long piqued itself on 58
long prayer before the 75
long prided itself as 243
long prided itself in 57
long prided itself on 3330
long prided myself on 41
long proved itself to 143
long proved useful in 55
long public career as 349
long public career by 45
long public career he 276
long public career in 154
long public career of 274
long public career to 83
long public debate on 54
long public letter to 131
long public record of 57
long quarto stages to 90
long queues before the 119
long queues formed at 71
long queues formed in 69
long ramble through the 459
long rambling letter to 128
long rambling speech in 54
long ranked amongst the 40
long relied heavily on 164
long remain before the 52
long remain behind the 44
long remain hidden in 60
long remain immune to 199
long remain latent in 71
long remain master of 62
long remain without an 84
long remain without the 122
long retreat across the 66
long retreat before the 115
long retreat through the 161
long return flight to 107
long return voyage to 102
long russet mantle of 40
long salons fitted up 61
long screws through the 89
long second before he 94
long second before the 44
long second section of 60
long section through the 125
long seemed likely to 66
long seemed obvious to 43
long seemed strange to 41
long session begins in 77
long shadow across the 1262
long shadow before he 45
long shadow before it 106
long shadow through the 51
long shafts through the 55
long shoots should be 89
long should always be 40
long silent moment he 49
long silken lashes of 44
long silken lashes the 56
long silver ribbon of 43
long skirts sweeping the 66
long slopes across the 66
long slopes beyond the 70
long slopes toward the 46
long smooch around the 240
long sought access to 57
long sought answer to 45
long sought object of 55
long sought through the 78
long speech before the 415
long speech praising the 51
long speech seemed to 62
long spinal needle is 109
long splice should be 49
long splice variant of 77
long splint should be 83
long standing arrears of 40
long standing before it 40
long standing before the 120
long standing belief in 66
long standing claims of 55
long standing custom in 89
long standing custom of 269
long standing debate as 45
long standing debate in 75
long standing debate on 107
long standing demand of 1076
long standing demand to 53
long standing desire of 113
long standing desire to 289
long standing disease of 167
long standing feature of 161
long standing friend of 259
long standing habits of 48
long standing hatred of 54
long standing issues in 42
long standing member of 694
long standing nature of 203
long standing ovation at 83
long standing policy of 1464
long standing policy to 83
long standing puzzle of 48
long standing record of 96
long standing should be 188
long standing source of 66
long standing system of 42
long staple cotton as 155
long staple cotton at 52
long staple cotton by 76
long staple cotton in 612
long staple cotton is 495
long staple cotton of 160
long staple cotton on 65
long staple cotton or 52
long staple cotton to 158
long sticks through the 51
long stitch across the 55
long streaks across the 112
long street called the 99
long street climbs to 196
long street shaded by 69
long street through the 42
long street toward the 74
long stride across the 160
long stride through the 42
long stride toward the 748
long strips across the 41
long strips should be 51
long stroll across the 77
long stroll around the 94
long stroll through the 326
long summer evenings at 92
long summer evenings he 115
long summer evenings in 264
long summer evenings of 215
long summer evenings on 131
long summer evenings or 60
long summer evenings the 144
long summer evenings to 115
long summer evenings we 103
long summer mornings the 50
long summer nights in 87
long summer recess in 45
long summer visits to 82
long summer voyage of 57
long sweeping curves of 110
long sweeping vistas in 54
long sylvan arcade is 41
long tables draped in 44
long tables filled the 40
long tables placed in 89
long tables placed on 57
long tables should be 89
long tandem arrays of 105
long therapy should be 96
long thought highly of 63
long thought myself an 46
long tinkle seemed to 82
long tinkle through the 78
long trailing skirts of 43
long trailing sprays of 90
long trails across the 105
long trails through the 71
long training course at 44
long training course in 85
long training course on 41
long training needed to 41
long training periods in 40
long training session at 40
long training session in 86
long training session on 45
long trains through the 47
long tramps across the 90
long tramps through the 612
long travel through the 78
long trench across the 55
long trudge across the 97
long trudge through the 173
long tunnel formed by 41
long tunnel through the 588
long tunnel toward the 64
long twelve leagues to 45
long uphill battle to 99
long vainly sought by 44
long vainly sought to 55
long valley formed by 77
long viewed itself as 186
long violent strain of 47
long vistas through the 134
long vowels should be 130
long voyage aboard the 63
long voyage across the 3194
long voyage amongst the 54
long voyage around the 1359
long voyage before me 71
long voyage before the 45
long voyage before us 201
long voyage breeds on 74
long voyage should be 48
long voyage through the 743
long voyage toward the 43
long wavering bodies of 76
long winter before me 87
long winter before us 61
long winter evenings as 197
long winter evenings at 509
long winter evenings by 1075
long winter evenings he 651
long winter evenings in 1629
long winter evenings is 71
long winter evenings it 64
long winter evenings my 40
long winter evenings of 638
long winter evenings on 161
long winter evenings or 98
long winter evenings the 875
long winter evenings to 610
long winter evenings we 178
long winter nights as 169
long winter nights at 166
long winter nights by 226
long winter nights he 202
long winter nights in 994
long winter nights is 86
long winter nights it 50
long winter nights of 610
long winter nights on 120
long winter nights or 65
long winter nights the 401
long winter nights to 270
long winter nights we 51
long without access to 111
long without anyone to 87
long without arriving at 87
long without claiming the 87
long without injury to 116
long without notice or 183
long without noticing the 55
long without realizing it 148
long without someone to 120
long without something to 174
long without stopping to 63
long wooden bridge at 80
long wooden bridge of 59
long wooden bridge to 59
long wooden building in 44
long wooden building of 46
long wooden handle is 76
long wooden handle of 151
long wooden handle to 53
long wooden tables at 43
long wooden tables in 232
long wooden tables on 45
long wooden tables to 45
long wooden trough in 41
long yellow mantle he 48
long yellow sheets of 41
lot better before the 45
lot better before we 55
lot better chance if 82
lot better chance of 1264
lot better chance to 176
lot better places to 111
lot better suited to 52
lot better without it 52
lot better without the 192
lot number should be 125
lot should always be 55
lot should happen to 58
lot without regard to 101
low annual income of 42
low atomic number in 94
low atomic number is 145
low atomic number of 270
low atomic number or 42
low atomic number so 40
low atomic number the 120
low atomic number to 85
low atomic weight is 72
low atomic weight of 227
low atomic weight the 45
low before dorothy as 84
low bridge across the 95
low building across the 130
low building behind the 67
low building beside the 59
low building called the 64
low bushes behind the 48
low bushes beside the 55
low carbon grades of 61
low carbon steels at 51
low carbon steels by 58
low carbon steels in 145
low carbon steels is 189
low carbon steels of 51
low carbon steels or 46
low carbon steels the 119
low carbon steels to 109
low carbon version of 64
low cardiac output as 193
low cardiac output at 90
low cardiac output by 89
low cardiac output in 858
low cardiac output is 703
low cardiac output of 87
low cardiac output on 74
low cardiac output or 1028
low cardiac output the 64
low cardiac output to 55
low clouds seemed to 63
low copper levels in 76
low cotton prices in 73
low cotton prices of 47
low crouch toward the 46
low crushing strength of 56
low degree should be 47
low demand periods to 42
low dipole moment of 56
low dosage levels of 105
low dublin accent so 110
low eastern portion of 60
low energy cutoff of 91
low energy intake is 51
low energy levels in 178
low energy levels is 51
low energy levels of 257
low energy levels or 42
low energy levels to 77
low energy limits of 49
low energy output of 53
low energy portion of 385
low energy prices in 130
low energy regions of 87
low energy should be 50
low energy states in 70
low energy states of 211
low energy values of 65
low enough almost to 43
low enough before the 41
low enough energy to 124
low enough figure to 58
low enough income to 41
low enough levels of 85
low enough levels to 163
low enough opinion of 66
low enough prices to 178
low enough values of 209
low enough values to 50
low esteem placed on 40
low export duties on 45
low factor loadings in 47
low factor loadings on 69
low family income in 59
low family income is 131
low family income of 56
low family income on 50
low family income or 130
low ground around it 42
low ground around the 242
low ground before the 47
low ground behind the 199
low ground beside the 185
low ground beyond the 156
low ground toward the 59
low hoarse murmur of 56
low impact strength at 50
low impact strength of 78
low import duties on 221
low income blacks in 44
low income earners in 254
low income earners is 56
low income earners to 149
low income family in 60
low income family is 62
low income family to 60
low income groups as 564
low income groups at 145
low income groups by 136
low income groups do 86
low income groups in 1789
low income groups is 540
low income groups it 50
low income groups of 476
low income groups on 103
low income groups or 246
low income groups the 117
low income groups to 697
low income levels in 424
low income levels is 145
low income levels of 615
low income levels or 59
low income levels the 136
low income levels to 127
low income section of 94
low income sector of 79
low income should be 67
low income states in 78
low income status of 227
low income strata of 57
low initial degree of 44
low initial levels of 654
low initial values of 107
low levels across the 44
low levels around the 65
low levels before the 159
low levels reached by 54
low levels reached in 185
low levels result in 72
low levels should be 131
low levels through the 246
low levels toward the 42
low market prices in 65
low market prices of 172
low market shares in 183
low market shares of 93
low market values of 73
low marshy ground at 43
low marshy ground in 111
low marshy ground of 49
low marshy ground on 81
low marshy shores of 86
low mental powers as 58
low mental powers of 54
low morale amongst the 74
low morale caused by 131
low murmur filled the 61
low murmur through the 89
low nature better by 178
low normal levels of 173
low octane number of 40
low opinion indeed of 47
low output levels of 51
low oxygen levels as 60
low oxygen levels at 131
low oxygen levels by 88
low oxygen levels in 1101
low oxygen levels is 68
low oxygen levels of 81
low oxygen levels on 58
low oxygen levels or 112
low oxygen levels to 41
low oxygen supply in 77
low oxygen supply to 80
low oxygen tension as 153
low oxygen tension at 122
low oxygen tension in 1182
low oxygen tension is 233
low oxygen tension of 391
low oxygen tension on 280
low oxygen tension or 186
low oxygen tension the 63
low oxygen tension to 91
low passes across the 115
low passes through the 127
low passion worked up 142
low photon energy of 59
low places filled up 47
low places should be 69
low plains around the 46
low plasma levels in 66
low plasma levels is 51
low plasma levels of 2190
low plasma sodium is 60
low points reached in 81
low points should be 77
low prices before the 134
low prices caused by 313
low prices instead of 156
low prices likely to 50
low prices quoted by 73
low prices reduce the 45
low prices result in 86
low prices seemed to 42
low prices should be 180
low prices through the 164
low profit margin in 139
low profit margin is 86
low profit margin of 125
low profit margin on 237
low profit margin or 56
low profit margin to 56
low public esteem in 105
low public esteem of 78
low public houses in 40
low public opinion of 130
low public spending on 59
low ragged clouds of 48
low rambling building of 49
low relief around the 66
low relief carved on 44
low relief carvings of 104
low relief carvings on 67
low retail prices of 46
low ridges formed by 48
low ritual status in 41
low ritual status of 85
low rumble filled the 58
low safety factor of 52
low salary levels in 52
low salary levels of 52
low scores should be 181
low scores tended to 50
low sexual desire as 144
low sexual desire in 337
low sexual desire is 260
low sexual desire or 112
low signal levels at 45
low signal levels in 79
low signal levels is 73
low signal levels the 150
low sodium intake in 99
low sodium intake is 99
low sodium intake on 93
low sodium intake or 58
low sodium levels in 97
low square towers at 41
low staffing levels in 48
low starting torque is 124
low starting torque of 76
low status groups in 199
low status groups of 43
low status groups to 85
low status member of 58
low status person is 51
low status person to 63
low stools before the 48
low street called the 159
low stress levels at 55
low stress levels in 168
low stress levels is 53
low stress levels the 116
low swampy ground on 74
low tariff policy of 89
low tension system is 51
low tension system of 63
low thermal inertia of 118
low through medium to 53
low thyroid uptake of 44
low tissue levels of 290
low tunnel through the 49
low values around the 40
low values before the 45
low values placed on 47
low values should be 104
low visual acuity in 89
low visual acuity is 47
low visual acuity of 56
low voices across the 44
low voices behind the 74
low voices through the 78
low volume spraying of 57
low wooded shores of 49
low wooden building at 53
low wooden building of 53
low wooden houses in 55
low wooden houses of 43
low wooden houses on 61
low yields caused by 78
lung cancer appears to 201
lung cancer became the 92
lung cancer before the 112
lung cancer begins to 54
lung cancer caused by 1139
lung cancer depend on 55
lung cancer invading the 166
lung cancer linked to 42
lung cancer occurs in 133
lung cancer should be 350
lung cancer treated by 134
lung changes caused by 44
lung damage caused by 519
lung disease appears to 74
lung disease caused by 2371
lung disease occurs in 150
lung disease should be 460
lung fields should be 286
lung injury appears to 45
lung injury caused by 517
lung passes through the 41
lung scanning should be 64
lung should always be 62
lung sounds should be 74
lung tissue appears to 54
lung tissue around the 164
lung tissue beyond the 62
lung tissue caused by 326
lung tissue distal to 225
lung tissue itself is 167
lung tissue levels of 51
lung tissue should be 234
lung tissue through the 73
lung tumors invading the 56
lung volume caused by 130
lung volume changes in 58
lung volume changes on 68
lung volume should be 72
lying abroad amongst the 69
lying almost buried in 53
lying almost wholly in 98
lying around inside the 46
lying around instead of 56
lying around relating to 40
lying around unused in 50
lying around watching tv 76
lying asleep across the 95
lying asleep before the 142
lying asleep beside me 42
lying asleep beside the 82
lying clearly enough on 40
lying deeply buried in 43
lying energy levels in 179
lying energy levels of 1246
lying energy states of 158
lying folded double in 41
lying hidden behind the 319
lying limply across the 48
lying partly across the 80
lying partly buried in 94
lying strewn across the 64
lying supine across the 41
