lab tests would be 68
law which looks to 74
law which makes an 357
law which makes co 88
law which makes it 2993
law which makes me 50
law which makes no 218
law which makes of 68
law which makes the 2600
law which makes us 246
law which marks the 117
law which meets the 99
law which might be 1979
law which might or 86
law which moses my 512
law which moses the 80
law which moves the 92
law which moves to 73
law which needs no 52
law which needs to 132
law which occur in 58
law which opens the 50
law which ought to 1694
law which paved the 55
law which refer to 70
law which rests on 219
law which ruled at 47
law which ruled in 51
law which ruled the 124
law which rules in 189
law which rules it 69
law which rules the 715
law which rules us 52
law which seeks to 1176
law which seems so 43
law which seems to 1934
law which serve as 84
law which serve to 73
law which shall be 1563
law which shoot in 138
law which shows the 126
law which since the 40
law which speaks in 50
law which speaks of 100
law which speaks to 63
law which stand in 59
law which stood in 138
law which takes no 103
law which takes the 182
law which taxes the 65
law which tells us 296
law which tends to 695
law which tests the 41
law which today is 40
law which treats of 276
law which treats the 96
law which tried to 95
law which tries to 134
law which under no 57
law which under the 251
law which vests in 52
law which vests the 50
law which works in 87
law which would at 78
law which would be 3855
law which would do 74
law which would go 47
law which would in 339
law while keeping the 42
law while others do 66
law while serving as 351
law while serving in 60
law while still in 44
law while teaching in 46
law while under the 68
law while working as 346
law while working in 110
law while writing it 53
law whose maker is 73
law whose voice is 48
law within which he 86
law within which it 87
law within which the 309
law within which to 121
law would admit of 100
law would admit the 48
law would adopt the 41
law would again be 91
law would agree to 55
law would allow an 81
law would allow in 62
law would allow it 388
law would allow me 159
law would allow no 52
law would allow of 83
law would allow the 668
law would allow to 159
law would allow us 56
law would alter the 40
law would appear as 101
law would appear to 1774
law would apply as 142
law would apply if 292
law would apply in 1050
law would apply the 97
law would apply to 2518
law would arise in 49
law would begin to 119
law would belong to 53
law would catch up 114
law would cause the 187
law would change the 124
law would count as 44
law would cover the 91
law would create an 106
law would create the 51
law would defeat the 105
law would drive the 51
law would drown in 94
law would either be 66
law would favor the 63
law would force the 172
law would imply an 160
law would imply if 45
law would imply in 58
law would imply the 69
law would later be 64
law would limit the 152
law would lower the 43
law would never be 809
law would offer no 47
law would often be 162
law would place an 53
law would place the 120
law would press me 57
law would prove no 42
law would prove to 163
law would raise an 71
law would raise the 126
law would really be 40
law would refer to 66
law would repeat the 43
law would serve as 404
law would serve the 126
law would serve to 175
law would solve the 81
law would stand in 91
law would still be 721
law would weaken the 78
law would yield to 41
lay about seven or 40
lay about under the 248
lay about where the 62
lay alone under the 88
lay aside every thing 209
lay aside hopes of 82
lay aside reason in 68
lay aside until the 60
lay aside words in 67
lay awake after he 47
lay awake after the 130
lay awake again at 83
lay awake dreaming of 150
lay awake looking at 219
lay awake looking up 56
lay awake nearly the 57
lay awake staring at 959
lay awake staring up 62
lay awake thinking of 3768
lay awake thinking the 54
lay awake under the 455
lay awake until he 80
lay awake until it 47
lay awake until the 1099
lay awake while he 54
lay awake while the 92
lay black under the 71
lay blame where it 161
lay claim either to 155
lay claim under the 45
lay close about the 77
lay close about us 45
lay close below the 67
lay close beneath the 257
lay close siege to 439
lay close under the 1905
lay close within my 514
lay close within the 145
lay deathly still on 53
lay dimly heaped in 40
lay dreaming under the 62
lay easily within the 63
lay eight miles to 72
lay eight months of 42
lay either within the 47
lay empty beneath the 51
lay empty under the 60
lay equal claim to 576
lay every night in 176
lay faint under the 45
lay false claim to 403
lay fifty miles of 80
lay fifty miles to 103
lay first claim to 207
lay forty miles of 141
lay forty miles to 100
lay fresh taxes on 140
lay fully within the 71
lay gasping under the 78
lay guilt trips on 155
lay hands after the 80
lay happy under the 106
lay heaped about the 52
lay inert under the 67
lay legal claim to 558
lay light books of 63
lay looking about the 48
lay mines under the 69
lay naked beneath the 117
lay naked under the 393
lay nearly above the 50
lay neatly piled on 53
lay panting under the 211
lay people about the 460
lay people alike as 47
lay people alike to 140
lay people began to 395
lay people begin to 41
lay people could be 234
lay people known as 62
lay people might be 132
lay people ought to 138
lay people refer to 48
lay people share in 98
lay people under the 54
lay people within the 404
lay people working in 166
lay people would be 420
lay piled about the 103
lay pipes under the 114
lay press about the 150
lay prone beneath the 58
lay prone under the 152
lay proud claim to 86
lay quiet after he 69
lay quiet beneath the 137
lay quiet under the 478
lay quiet until the 182
lay quiet while the 74
lay quite close at 75
lay quite close to 529
lay quite round the 44
lay quite still as 351
lay quite still at 117
lay quite still by 45
lay quite still in 1007
lay quite still on 623
lay quite within the 99
lay reader might be 40
lay reader would be 58
lay resting under the 64
lay right below the 83
lay right under my 87
lay right under the 460
lay right where he 61
lay rigid under the 76
lay rolling about in 43
lay rotting beneath the 48
lay rotting under the 120
lay rough hands on 240
lay round about in 50
lay round about it 135
lay round about the 758
lay round about us 117
lay rubbing sides at 179
lay seven miles to 54
lay seven weeks in 40
lay shining under the 54
lay siege again to 100
lay siege either to 137
lay sixty miles of 58
lay sixty miles to 62
lay slain within the 97
lay small claim to 138
lay smiling under the 47
lay smoking round the 95
lay snoring under the 48
lay spread about the 72
lay spread below us 61
lay spread beneath the 53
lay spread beneath us 76
lay spread under the 43
lay stark naked in 40
lay stark naked on 95
lay state board of 100
lay still beneath the 746
lay still looking at 50
lay still lower in 40
lay still nearer to 55
lay still under my 44
lay still under the 681
lay still until he 209
lay still until it 49
lay still until the 655
lay still where he 349
lay still where we 90
lay still while he 150
lay still while the 453
lay still within the 114
lay strong claim to 130
lay strong hands on 123
lay thinking about it 229
lay thinking about the 426
lay thirty miles to 204
lay tossing about in 215
lay tossing about on 80
lay traps where he 66
lay under cover of 243
lay under piles of 61
lay under siege by 71
lay under water in 67
lay under water on 43
lay under water the 108
lay until after the 68
lay valid claim to 225
lay waiting under the 54
lay waste every thing 178
lay water pipes in 439
lay white under the 141
lay within sight of 1953
lay within sound of 50
lay within touch of 53
lay writhing under the 46
lead based paint in 92
lead black people to 151
lead black women to 166
lead either party to 44
lead every child of 80
lead every reader to 109
lead field trips to 40
lead glass which is 44
lead happy lives in 131
lead healthy lives in 40
lead lives based on 165
lead lives worthy of 831
lead mines within the 47
lead moral lives in 68
lead older people to 268
lead oxide paste is 45
lead oxide which is 217
lead paint which is 42
lead people either to 127
lead pipes shall be 127
lead quiet lives in 204
lead quite easily to 129
lead quite often to 147
lead rather easily to 139
lead rests about the 52
lead screw moves the 43
lead screw which is 105
lead sixty miles in 221
lead story about the 445
lead story under the 71
lead story would be 56
lead sweet lives in 531
lead takes place at 47
lead takes place in 40
lead times based on 59
lead times could be 250
lead times would be 149
lead until after the 93
lead walking tours of 42
lead water pipes in 103
lead which could be 337
lead which forms the 117
lead which gives the 100
lead which might be 168
lead which seems to 85
lead which would be 242
lead while seeming to 224
lead would appear to 126
leaf blade joins the 71
leaf blade where it 54
leaf blade which is 49
leaf blown about by 190
leaf blown about in 47
leaf speaks bliss to 109
leaf stalk joins the 80
leaf takes place in 41
leaf under which the 65
leaf which burns the 49
leaf which could be 87
leaf which forms the 146
leaf which grows on 49
leaf which holds it 108
leaf which might be 52
leaf which seems to 62
leaf whose blade is 83
lean sides showing the 90
lean times after the 49
leap large lengths of 201
leap takes place in 56
led black people to 52
led black women to 110
led close under the 50
led field trips to 97
led growth based on 690
led growth could be 86
led growth model is 45
led growth model of 100
led growth since the 52
led growth would be 96
led henry adams to 168
led henry james to 79
led horse which he 54
led labor unions in 96
led labor unions to 96
led large firms to 48
led lloyd george to 290
led local people to 97
led oscar wilde to 51
led quite easily to 66
led quite often to 79
led right under the 51
led round about an 49
led saudi arabia to 249
led small bands of 116
led still others to 84
led tessa under the 67
led thrice round the 308
led trade unions in 215
led trade unions to 135
led twice round the 43
led tycho brahe to 44
led under guard to 89
led walking tours of 62
led white people to 57
led within sight of 98
led within weeks to 41
leg missing below the 60
leg moves easily in 49
leg right above the 70
leg takes place in 48
leg waiting until the 75
leg which makes the 52
leg which rests on 50
leg while bending the 68
leg while holding the 108
leg while keeping the 173
leg while lifting the 40
leg while playing in 80
leg while pulling the 47
leg while raising the 51
leg while serving in 59
leg while working at 46
leg while working on 71
leg would never be 138
let about fifty of 226
let above thirty of 105
let alone abide by 45
let alone about the 929
let alone acted on 254
let alone adapt to 41
let alone admit it 110
let alone admit to 117
let alone after the 150
let alone agree on 467
let alone agree to 253
let alone alien to 149
let alone allow it 99
let alone allow the 117
let alone alter the 46
let alone anything as 400
let alone anything in 52
let alone anything of 91
let alone anything so 90
let alone anything to 145
let alone appeal to 88
let alone appear in 45
let alone apply it 91
let alone asked to 47
let alone aware of 70
let alone begin to 423
let alone begun to 123
let alone bother to 53
let alone build it 51
let alone build on 43
let alone build the 50
let alone build up 141
let alone carry it 299
let alone carry on 531
let alone carry the 108
let alone catch it 68
let alone catch up 349
let alone change it 157
let alone change the 189
let alone changing the 56
let alone claim to 58
let alone climb the 67
let alone climb up 103
let alone close to 49
let alone cover the 121
let alone create an 46
let alone create it 63
let alone create the 90
let alone cross it 71
let alone cross the 92
let alone dared to 70
let alone defeat the 45
let alone drink it 94
let alone drive it 106
let alone drive the 46
let alone dwell on 100
let alone engage in 1269
let alone engaging in 272
let alone enjoy it 269
let alone enjoy the 100
let alone enter it 111
let alone enter the 116
let alone failing to 42
let alone fight in 56
let alone fight the 49
let alone finding the 114
let alone flown in 47
let alone focus on 172
let alone getting it 83
let alone getting the 79
let alone getting to 87
let alone given it 47
let alone given the 64
let alone grasp the 83
let alone guide the 40
let alone helping to 62
let alone judge the 50
let alone keeping it 48
let alone keeping the 42
let alone keeping up 72
let alone knowing the 52
let alone laugh at 90
let alone learning to 57
let alone lived in 243
let alone looking at 69
let alone match the 43
let alone meeting the 57
let alone money to 65
let alone months or 56
let alone mount an 40
let alone offer an 74
let alone offer to 85
let alone people in 55
let alone people of 58
let alone place it 40
let alone proof of 64
let alone prove it 81
let alone putting it 74
let alone raise it 84
let alone raise the 112
let alone reaching the 67
let alone refer to 86
let alone repay the 146
let alone repeat it 51
let alone reply to 52
let alone seeking to 43
let alone serve as 358
let alone serve the 42
let alone serving as 83
let alone setting up 85
let alone share in 66
let alone share it 101
let alone share the 85
let alone shoot it 90
let alone shown to 53
let alone since the 80
let alone sleep in 139
let alone social or 40
let alone solve it 235
let alone solve the 141
let alone solving it 42
let alone speaking it 94
let alone speaking to 57
let alone spell it 137
let alone spend the 95
let alone spoke to 63
let alone stand on 63
let alone stand up 385
let alone start to 43
let alone stick to 43
let alone study it 103
let alone study or 41
let alone study the 51
let alone taken the 42
let alone taken to 40
let alone taken up 45
let alone talking to 143
let alone thinking of 116
let alone thrive in 92
let alone touch it 200
let alone touch me 66
let alone touch the 48
let alone tried to 511
let alone tries to 44
let alone twice in 44
let alone under the 243
let alone until he 79
let alone until it 55
let alone until the 235
let alone visit the 50
let alone wanting to 84
let alone watch the 42
let alone where he 260
let alone where it 363
let alone where the 229
let alone where to 202
let alone where we 135
let alone which is 48
let alone which of 81
let alone while he 47
let alone wield it 55
let alone willing to 96
let alone winning it 51
let alone winning the 51
let alone within the 574
let alone women in 55
let alone women of 40
let alone working in 61
let alone works of 46
let alone worthy of 63
let alone write in 43
let alone write it 334
let alone writing it 68
let angels shout on 44
let anything bother me 186
let anything change it 48
let anything deter me 61
let anything short of 54
let anything spoil it 249
let anything spoil my 50
let anything spoil the 134
let anything stand in 6047
let anything touch the 123
let anything worry me 100
let every action be 79
let every charm be 81
let every child be 149
let every child of 58
let every class of 42
let every herring hing 65
let every lover of 118
let every order be 47
let every reader of 72
let every story of 52
let every tongue be 49
let every treaty we 121
let every voice be 99
let every woman in 47
let every woman of 52
let facts stand in 312
let guilt within the 97
let irene share thy 45
let israel bless the 130
let light enter the 46
let light shine on 75
let loose about the 294
let loose after the 720
let loose again at 93
let loose again in 120
let loose again on 107
let loose again the 66
let loose again to 99
let loose bands of 42
let loose could be 53
let loose under the 415
let loose until the 105
let loose waves of 190
let loose within me 44
let loose within the 384
let loose would be 118
let money stand in 430
let others alone in 45
let others boast of 42
let others carry on 406
let others carry the 373
let others engage in 44
let others enjoy it 123
let others enjoy the 306
let others enter the 62
let others fight the 116
let others guess the 106
let others judge as 64
let others judge of 86
let others laugh at 59
let others place me 47
let others share in 355
let others share it 91
let others share the 193
let others shift as 137
let others solve the 53
let others stand in 93
let others write the 40
let others yield up 80
let people alone to 50
let people begin to 64
let people close to 70
let people cross the 41
let people enjoy the 44
let people laugh at 181
let people sleep in 91
let people smoke in 95
let people touch me 62
let pride stand in 512
let proud words go 178
let pryer sneer as 49
let satan stand at 550
let stand until it 669
let stand until the 3109
let stand while the 109
let users change the 76
let users click on 45
let water enter the 137
let water stand in 126
let water stand on 47
let welsh drive us 74
let white folks do 48
let white masks be 48
let whoso lurks in 50
let women alone at 82
let women share in 44
lid which could be 242
lie about anything to 141
lie about under the 310
lie about waiting to 42
lie about wanting to 64
lie about where he 454
lie about where the 49
lie about where we 93
lie awake staring at 265
lie awake thinking it 58
lie awake thinking of 1512
lie awake under the 62
lie awake until the 355
lie awake while the 73
lie close about the 47
lie close above the 179
lie close below the 157
lie close beneath the 968
lie close round the 106
lie close under the 1526
lie could never be 149
lie easily under the 169
lie easily within the 173
lie either above or 901
lie either above the 130
lie either below or 107
lie either close to 155
lie either within or 550
lie either within the 609
lie every night at 60
lie every night in 165
lie fully within the 281
lie kicking about in 52
lie loose within the 114
lie naked under the 190
lie nearly under the 89
lie never lives to 48
lie panting under the 47
lie prone under the 57
lie quiet under it 70
lie quiet under the 300
lie quiet until he 48
lie quiet until the 340
lie quiet while the 57
lie quite close to 2352
lie quite round the 64
lie quite still in 97
lie quite still on 149
lie quite within the 144
lie rather below the 102
lie rather close to 598
lie rather within the 209
lie right below the 40
lie right under the 273
lie right within the 42
lie rolling about in 117
lie rotting under the 51
lie round about it 353
lie round about the 485
lie round about us 294
lie stark naked on 109
lie still beneath the 154
lie still nearer to 47
lie still under it 43
lie still under the 670
lie still until he 311
lie still until it 102
lie still until the 774
lie still until we 121
lie still where he 103
lie still while he 272
lie still while the 442
lie still within the 90
lie under cover in 187
lie under cover of 1130
lie under poles of 77
lie under title ix 101
lie until after the 142
lie which could be 66
lie which makes the 45
lie which makes us 82
lie which seeks to 123
lie which tells the 57
lie which would be 119
lie whole months in 48
lie within either of 44
lie within either the 150
lie within sight of 860
lie within sound of 100
lie would never be 99
lion loose within the 52
lion might still be 44
lion running round the 45
lion stood looking at 50
lion walking round the 65
lion which marks the 41
lion would appear to 41
lion would defeat an 47
lip which forms the 71
lip would begin to 47
lit every evening at 81
lit every evening by 83
lit every evening in 46
lit every night by 45
lit every night in 55
lit every night to 52
lit fires under the 122
lit small fires in 52
log books shall be 284
log cabin built by 2179
log cabin built in 1558
log cabin built of 70
log cabin built on 525
log cabin built to 333
log cabin close to 92
log cabin could be 221
log cabin drawn by 45
log cabin homes of 41
log cabin known as 181
log cabin owned by 148
log cabin right on 41
log cabin stood in 217
log cabin stood on 99
log cabin under the 96
log cabin until he 52
log cabin until the 41
log cabin where he 456
log cabin where the 1198
log cabin where we 117
log cabin which he 436
log cabin which is 105
log cabin which the 132
log cabin while the 44
log cabin would be 135
log court house at 56
log entry would be 41
log files after the 64
log files based on 203
log files since the 69
log files would be 95
log fires burning in 82
log flume rides of 83
log graph paper as 108
log graph paper in 55
log graph paper is 176
log graph paper the 48
log graph paper to 86
log house abuts on 41
log house built by 1465
log house built in 395
log house built of 44
log house built on 219
log house close to 48
log house could be 175
log house known as 60
log house owned by 163
log house stood in 51
log house stood on 103
log house under the 132
log house where he 200
log house where the 312
log house where we 116
log house which he 257
log house which is 80
log house which the 43
log house within the 61
log house would be 105
log keeps track of 395
log linear model is 196
log linear model of 46
log linear model to 49
log meeting house at 47
log meeting house in 100
log meeting house on 89
log phase cells in 101
log phase cells of 296
log phase growth in 68
log phase growth of 64
log scale based on 106
log under which he 76
log units above the 245
log units below the 355
log which could be 44
log which forms the 67
long about opening the 94
long acted under the 97
long action would be 170
long after began to 260
long after closing the 69
long after comes the 47
long after either of 222
long after found an 44
long after getting the 72
long after getting to 43
long after henry ii 45
long after hours in 85
long after joining the 726
long after known as 650
long after known by 207
long after known in 41
long after landing in 155
long after learning of 52
long after learning to 63
long after louis xi 145
long after meeting the 124
long after moved to 93
long after onset of 57
long after opening the 42
long after others in 156
long after others of 121
long after passing the 612
long after price is 289
long after reaching the 572
long after setting up 68
long after signing the 148
long after signs of 55
long after slain in 58
long after speaking the 66
long after taken up 76
long after talking to 52
long after under the 44
long after waded to 112
long after which he 230
long after which it 96
long after which the 220
long after winning the 132
long after writing the 394
long after writing to 50
long again would be 128
long agony until the 55
long array beneath the 101
long arrow shows the 114
long awake thinking of 40
long bench nearer the 82
long bench under the 161
long bench where the 93
long bills cruel as 81
long bills drawn by 74
long black braid of 89
long black cigar in 143
long black cloak of 75
long black cloak on 42
long black cloak to 53
long black cloud of 68
long black coats of 44
long black dress in 46
long black dress of 81
long black fingers of 47
long black gowns of 43
long black hairs as 45
long black hairs at 87
long black hairs in 130
long black hairs of 76
long black hairs on 523
long black lines of 305
long black lines on 86
long black locks of 115
long black night of 137
long black night the 82
long black plait of 49
long black plume of 59
long black ridge of 65
long black ringlet of 72
long black robes of 153
long black shape of 58
long black skirt of 54
long black snake of 56
long black streak of 97
long black streak on 46
long black stream of 54
long black strip of 49
long black tiers of 60
long black trail of 97
long black train of 184
long blade gleaming in 40
long bones appear to 101
long bones begin to 58
long bones could be 130
long bones forming the 74
long bones found in 79
long bones occur in 185
long bones shows the 41
long bones where it 43
long bones where the 126
long bones which is 67
long bones would be 61
long books about the 77
long books where no 60
long boots reaching to 62
long bowie knife in 50
long breathing space in 42
long breaths which he 83
long broad leaves of 143
long broad strip of 40
long brown fingers on 51
long brown frock of 53
long brown hairs on 52
long brown stream of 87
long ceased either to 233
long chain about the 81
long chain which is 57
long chair under the 133
long chase after an 51
long chase after the 227
long chats about the 49
long chief clerk to 42
long china walls of 49
long cloak reaching to 61
long cloak which he 72
long cloak which the 58
long cloud cutting the 49
long coast lines of 53
long coats reaching to 56
long crook undid the 82
long curling locks of 210
long curls falling on 115
long curls falling to 44
long curls until he 70
long curly locks of 82
long curving drive to 47
long curving lines of 248
long curving sweep of 89
long cycle times of 44
long daily hours of 69
long daily period of 76
long daily trips to 85
long daily visit to 54
long daily walks in 85
long daily walks to 105
long daisy chain of 63
long decay times of 58
long delay after the 238
long delay could be 76
long delay might be 59
long delay seems to 56
long delay since the 125
long delay until the 114
long delay which he 68
long delay which is 41
long delay which the 47
long delay while the 346
long delay would be 217
long drawn agony of 42
long drawn notes of 178
long dreary hours of 478
long dreary miles of 48
long dreary months in 101
long dreary months of 323
long dreary night of 180
long dreary period of 89
long dress reaching to 46
long drive about the 45
long drive began to 48
long drive round the 123
long drive under the 95
long drive would be 70
long dwell times in 89
long eight months of 49
long either stags or 76
long empty hours of 104
long empty space of 89
long entry about the 43
long erect hairs on 68
long essay about the 196
long essay could be 52
long essay might be 62
long essay which he 72
long essay which is 61
long evening alone in 45
long evening hours in 82
long evening hours of 78
long evening spent in 134
long evening walks in 54
long every night to 93
long exist after the 40
long exist under the 510
long exist where the 44
long exist within the 94
long feather stuck in 62
long field study of 71
long field trips to 68
long fight waged by 74
long final scene of 68
long fingers began to 165
long fingers found the 47
long fingers holding the 59
long fingers resting on 109
long fingers tracing the 53
long fingers under the 40
long first draft of 92
long first joint of 68
long first phase of 150
long first scene of 143
long first stage of 333
long fixed nails on 52
long flank march to 42
long flowing dress of 139
long flowing gowns of 111
long flowing lines of 409
long flowing locks of 574
long flowing robes of 1308
long focal lengths in 57
long focal lengths of 55
long focal lengths or 75
long focal lengths to 52
long forms ranged in 40
long found equal to 64
long fresh light of 74
long front porch of 125
long given place to 1599
long given proof of 88
long given voice to 43
long glass resting on 42
long glass table in 44
long glass tubes of 75
long gowns reaching to 58
long grass about the 72
long grass above the 66
long grass after the 53
long grass began to 64
long grass below the 53
long grass beneath the 217
long grass bowed in 120
long grass close by 83
long grass close to 156
long grass growing in 357
long grass growing on 170
long grass growing up 52
long grass round the 109
long grass under the 631
long grass until he 45
long grass until the 48
long grass where he 103
long grass where it 67
long grass where the 194
long grass which is 110
long grass which the 117
long grass while the 58
long green fingers of 58
long green grass in 50
long green grass of 80
long green leaves as 51
long green leaves of 109
long green lines of 105
long green locks of 49
long green ridge of 99
long green slope of 134
long green slope to 41
long green strip of 79
long green table in 59
long green vista of 47
long growing period of 216
long growing season in 829
long growing season is 431
long growing season it 53
long growing season of 1197
long growing season or 51
long growing season to 663
long grown tired of 185
long growth cycle of 45
long growth period in 41
long growth period of 94
long guard hairs of 75
long guard hairs on 60
long guard hairs to 120
long hairs about the 83
long hairs above the 79
long hairs under the 53
long hands resting on 44
long happy hours of 52
long hearty sniff of 57
long hence might be 56
long hiatus after the 41
long holding times at 112
long hoped would be 52
long hours about the 113
long hours added to 79
long hours after he 47
long hours after in 138
long hours after the 345
long hours alone at 77
long hours alone in 789
long hours alone on 52
long hours basking in 47
long hours began to 52
long hours beneath the 65
long hours could be 70
long hours daily at 44
long hours daily in 97
long hours daily to 53
long hours dreaming of 44
long hours editing the 52
long hours getting the 97
long hours given to 63
long hours helping me 99
long hours helping to 91
long hours learning the 102
long hours learning to 82
long hours looking at 273
long hours might be 49
long hours running the 40
long hours since he 104
long hours since the 111
long hours sitting at 187
long hours sitting by 60
long hours sitting in 933
long hours sitting on 567
long hours spent at 793
long hours spent by 278
long hours spent in 3895
long hours spent on 1725
long hours staring at 238
long hours talking to 364
long hours tending the 53
long hours thinking of 80
long hours under the 1034
long hours until he 105
long hours until the 263
long hours waiting in 101
long hours walking by 46
long hours walking in 48
long hours walking the 68
long hours which he 384
long hours which the 152
long hours which we 42
long hours while he 81
long hours while the 278
long hours while we 47
long hours within the 57
long hours working at 223
long hours working in 466
long hours working on 1119
long hours working to 61
long hours would be 302
long house where the 92
long hunting knife in 149
long hunting trips in 68
long hunting trips to 55
long inlet known as 47
long knees drawn up 44
long knife stuck in 275
long knife which he 253
long known about it 91
long known about the 1175
long known under the 1030
long lance which he 92
long lasting change in 222
long lasting period of 149
long lasting state of 45
long latin words in 60
long learning curve in 46
long learning curve to 76
long leases could be 48
long leaves cover me 95
long legal fight to 50
long level light of 45
long level lines of 177
long level ridge of 46
long level tract of 46
long light films of 47
long light takes to 86
long linear array of 102
long linear chain of 67
long lines about the 54
long lines above the 44
long lines began to 170
long lines could be 98
long lines forming at 42
long lines meeting in 224
long lines under the 119
long lines waiting at 66
long lines waiting in 46
long lines waiting to 555
long lines where the 157
long lines would be 48
long lingering about the 47
long links reaching up 76
long lived close to 49
long lived under it 63
long lived under the 582
long lived within the 81
long lives spent in 55
long locks about the 43
long locks growing on 121
long locks which the 71
long logic beneath the 87
long loose cloak of 42
long loose dress of 46
long loose robes of 107
long loose shift of 61
long loose shirt of 51
long loose tunic or 64
long lunar night of 97
long lunar night the 48
long lunch hours or 65
long march round the 66
long march under the 102
long march which the 45
