lace laid between them 113
land were smaller than 84
land will account for 76
land will enhance its 66
land will increase and 71
land will increase with 89
land will provide for 49
land will suffice for 51
land will support one 108
land will survive and 47
last atom composing this 51
last been brought out 133
last been carried out 397
last been checked and 92
last been crowned with 649
last been decided that 197
last been realized that 136
last been removed and 55
last been settled and 106
last been settled that 43
last bell finally rang 67
last best because its 262
last bond between them 50
last breath against any 56
last breath cheered his 63
last breath escaped him 79
last breath exhorting and 71
last came forward and 68
last came forward with 102
last came towards her 139
last come forward with 46
last come together and 41
last dame fortune was 50
last date allowed for 54
last days together and 69
last days together with 47
last done quickly with 88
last fact implies that 123
last fine torture you 53
last five columns are 82
last five decades and 359
last five decades are 69
last five decades has 468
last five decades that 186
last five decades with 50
last five dollars and 84
last five dollars for 45
last five entries are 40
last five hundred and 83
last five letters are 47
last five millions had 54
last five minutes and 836
last five minutes are 130
last five minutes but 95
last five minutes for 100
last five minutes had 239
last five minutes has 53
last five minutes out 184
last five minutes she 152
last five minutes than 120
last five minutes that 304
last five minutes they 60
last five minutes was 85
last five minutes with 399
last five minutes you 103
last five seconds with 41
last five sections are 51
last five stations are 40
last four classes are 75
last four columns and 40
last four columns are 322
last four decades and 2220
last four decades are 215
last four decades but 75
last four decades can 113
last four decades for 111
last four decades had 66
last four decades has 1619
last four decades may 72
last four decades than 105
last four decades that 620
last four decades they 43
last four decades this 50
last four decades was 140
last four decades with 111
last four entries are 57
last four factors are 83
last four figures are 79
last four hundred and 559
last four letters and 41
last four letters are 131
last four measures are 205
last four minutes and 40
last four numbers are 141
last four sections are 137
last four species are 78
last four stanzas are 89
last four volumes are 146
last gasp because his 50
last great account that 49
last great battles with 86
last great britain was 46
last great crusade for 70
last great deposit that 57
last great european war 279
last great project was 63
last great service for 56
last great service that 91
last great service was 41
last great success was 56
last great victory and 40
last great victory for 63
last great victory that 108
last great victory was 169
last great victory won 42
last half century all 55
last half century and 1942
last half century are 602
last half century both 92
last half century but 190
last half century can 227
last half century due 44
last half century for 259
last half century had 401
last half century has 6374
last half century its 55
last half century may 196
last half century not 58
last half century one 83
last half century our 150
last half century she 87
last half century than 913
last half century that 2724
last half century they 199
last half century this 165
last half century was 459
last half century who 104
last half century with 304
last have nibbled for 181
last have realized that 107
last have wrought but 869
last into contact with 129
last into respect for 56
last jack williams was 87
last keen faculty and 68
last kind offices for 62
last lent assizes for 59
last line implies that 240
last link between her 130
last link between him 96
last link between our 42
last link between them 193
last made contact with 744
last made friends with 85
last many decades and 58
last many minutes and 43
last month because she 77
last month because they 73
last more strongly than 65
last name because she 115
last name because they 52
last name beginning with 1001
last name started with 286
last news arrived that 88
last nothing remains but 202
last only because they 109
last only minutes and 48
last only seconds and 48
last only suppose his 158
last page numbers and 158
last page numbers are 57
last peace between him 54
last piano sonatas and 151
last poor present that 47
last radio contact was 58
last radio contact with 207
last radio message was 75
last south african war 166
last spring assizes for 215
last star chamber day 66
last step ensures that 72
last step forward and 43
last such attempt was 86
last such occasion being 47
last such occasion was 116
last their conduct was 115
last their country and 55
last there dropped out 42
last these general and 71
last three because they 55
last three capetian kings 44
last three classes are 263
last three columns and 65
last three columns are 968
last three columns for 50
last three criteria are 87
last three decades all 61
last three decades and 6222
last three decades are 740
last three decades both 125
last three decades but 172
last three decades can 376
last three decades did 68
last three decades does 65
last three decades due 138
last three decades for 330
last three decades had 239
last three decades has 5307
last three decades may 188
last three decades new 42
last three decades not 41
last three decades our 96
last three decades saw 51
last three decades she 49
last three decades than 252
last three decades that 2368
last three decades they 160
last three decades this 233
last three decades was 470
last three decades with 455
last three entries are 133
last three factors are 313
last three factors can 57
last three features are 92
last three figures are 326
last three figures being 42
last three hundred and 2189
last three letters and 58
last three letters are 351
last three measures are 122
last three members are 42
last three minutes and 302
last three minutes had 46
last three numbers are 182
last three numbers being 42
last three phrases are 51
last three reactions are 63
last three results are 41
last three sections and 47
last three sections are 388
last three sections deal 74
last three sections has 55
last three sections may 41
last three sessions and 41
last three sources are 65
last three species are 252
last three stanzas are 245
last three stories are 50
last three studies are 65
last three symbols are 48
last three systems are 53
last three thoracic and 108
last three together with 49
last three volumes are 180
last time against her 49
last time against his 64
last time anybody had 128
last time anybody saw 291
last time anybody was 53
last time because she 158
last time because they 99
last time because you 85
last time britain had 42
last time charlie had 40
last time together and 125
last time together for 108
last time together was 85
last time together with 107
last took courage and 89
last took himself off 167
last trial balance and 45
last turn against them 88
last upon eternal things 41
last week alarmed with 40
last week because her 43
last week because his 51
last week because she 256
last week because they 109
last week because you 161
last week brought out 47
last week charged that 124
last week pointed out 47
last week producing two 107
last week revealed that 212
last week wondering how 103
last were blessed with 51
last were carried out 43
last were climate and 69
last were covered with 85
last were crowned with 57
last when everything was 40
last will present you 53
last will restore her 68
last word against his 49
last word because she 45
last word because they 51
last word beginning with 41
last word between them 60
last word pricked him 202
last word remains with 231
last word slipped out 143
last word trailed off 154
last years ambition was 49
last years brought him 73
late been carried out 194
late been magical and 59
late early cambrian age 133
late fifth century and 1005
late fifth century are 71
late fifth century for 54
late fifth century had 77
late fifth century that 286
late fifth century was 208
late fifth century who 50
late fifth century with 60
late filing penalty for 70
late great debates with 64
late lady holland and 112
late last century and 348
late last century was 94
late lord balfour was 50
late lord holland had 113
late lord holland was 137
late most honored and 65
late ninth century and 747
late ninth century had 91
late ninth century that 163
late ninth century was 134
late ninth century with 56
late peace between them 57
late piano sonatas and 109
late pope gregory xvi 115
late rude behavior was 81
late side effects are 50
late sixth century and 805
late sixth century are 60
late sixth century had 51
late sixth century that 176
late sixth century was 220
late sixth century with 56
late south african war 371
late spring flowers and 48
late spring flowers are 45
late tenth century and 738
late tenth century had 102
late tenth century that 186
late tenth century they 76
late tenth century was 121
late tenth century with 44
late third century and 631
late third century for 40
late third century that 109
late third century was 159
late time invited and 69
late years because they 43
late years written for 124
laths tied together with 93
lawn were covered with 58
laws also mandate that 48
laws also provide for 800
laws also provide that 774
laws also require that 764
laws also specify that 112
laws been carried out 47
laws have allowed for 47
laws have allowed them 138
laws have crushed its 75
laws have decreed that 119
laws have existed for 187
laws have pointed out 57
laws into harmony with 316
laws into results that 57
laws just because they 141
laws keep husband and 70
laws like gravity and 45
laws made against any 45
laws made against them 543
laws more ancient than 42
laws more complex than 45
laws more general than 541
laws more liberal than 54
laws more rigidly than 45
laws more stringent and 51
laws more stringent than 131
laws must conform with 106
laws must provide for 186
laws only because they 89
laws only provide for 40
laws upon persons who 52
laws were adopted and 682
laws were adopted for 220
laws were adopted that 166
laws were adopted with 69
laws were against all 45
laws were against him 99
laws were against them 66
laws were altered and 48
laws were amended and 328
laws were applied and 100
laws were applied with 169
laws were carried out 2057
laws were complex and 46
laws were debated and 61
laws were derived for 42
laws were devised and 95
laws were devised for 66
laws were drafted and 298
laws were drafted with 70
laws were enacted and 1699
laws were enacted are 89
laws were enacted both 82
laws were enacted but 69
laws were enacted for 2167
laws were enacted not 81
laws were enacted than 44
laws were enacted that 2126
laws were enacted they 45
laws were enacted with 392
laws were general and 51
laws were ignored and 70
laws were imposed and 53
laws were invalid and 43
laws were liberal and 72
laws were perfect and 40
laws were perhaps not 68
laws were printed and 45
laws were relaxed and 201
laws were relaxed for 49
laws were renewed and 41
laws were repealed and 794
laws were repealed for 59
laws were revised and 773
laws were revived and 212
laws were revoked and 66
laws were stringent and 45
laws were stronger than 60
laws were studied and 41
laws were unchanging and 73
laws were usually not 57
laws were violated and 147
laws were violated with 49
laws were written and 349
laws were written for 184
laws were written long 87
laws were written not 177
laws were written that 49
laws were written with 135
laws will execute them 51
laws will protect them 83
laws will protect you 67
laws will provide for 86
laws will require that 92
laws will suffice than 52
laying down criteria for 289
laying down general and 62
laying down markers for 43
laying down measures for 68
laying down targets for 40
laying such imposts and 59
laying their account with 62
lays bare certain weak 66
lays down broadly that 136
lays down criteria for 248
lays down minimum and 43
lays open himself and 58
lazy carp grubbed and 43
lazy idle loafers that 69
lazy mind directs him 48
lazy these niggers are 52
leading case espousing this 83
leading case involving this 75
leading down between two 125
leading edge research and 202
leading five hundred men 45
leading from central asia 45
leading high schools and 54
leading media company for 115
leading risk factors for 650
leading three hundred men 43
leading young maurice and 46
leads from friends and 57
leads were brought out 334
leads were covered with 52
leaks from natural gas 66
leaning back against her 755
leaning back against him 572
leaning back against his 1536
leaning back against its 137
leaning back against one 523
leaning back against our 50
leaning back against them 93
leaning down towards her 85
leaning down towards him 72
leaning from windows and 57
leaning hard against her 62
leaning hard against him 48
leaning hard against his 42
leaning idly against one 76
leaning over towards her 164
leaning over towards him 176
leaning over towards his 92
leaning rest position and 48
leaning rest position with 125
leaning well forward and 68
leans back against her 150
leans back against him 76
leans back against his 223
leans back against one 65
leans over towards her 76
leaping over benches and 94
leaping over ditches and 70
leaping tall buildings with 89
learn from admiral sir 41
learn from algebra that 45
learn from america and 89
learn from america that 133
learn from anatomy that 278
learn from animals and 41
learn from anybody who 108
learn from clients and 49
learn from comrade lei 118
learn from contact with 266
learn from content area 53
learn from current and 42
learn from dialogue with 42
learn from everything and 111
learn from everything that 550
learn from everything they 101
learn from everything you 103
learn from example and 123
learn from experts and 91
learn from ezekiel that 50
learn from failure and 314
learn from farmers and 75
learn from friends and 149
learn from friends that 107
learn from friends who 69
learn from genesis that 129
learn from germany and 65
learn from herrera that 253
learn from himself his 71
learn from himself how 76
learn from himself that 889
learn from history and 1476
learn from history are 1561
learn from history but 81
learn from history has 51
learn from history how 252
learn from history than 55
learn from history that 4536
learn from history was 53
learn from infancy that 87
learn from jeremiah that 123
learn from johnson that 108
learn from letters that 91
learn from listening and 50
learn from material that 44
learn from observing and 215
learn from observing how 93
learn from observing them 62
learn from parents and 372
learn from parents that 40
learn from parents who 77
learn from peasants and 42
learn from persons who 91
learn from physics that 116
learn from research and 91
learn from research that 62
learn from science and 124
learn from science that 390
learn from scratch how 197
learn from success and 166
learn from suffering and 40
learn from tacitus and 112
learn from tacitus that 692
learn from teachers and 265
learn from teachers who 241
learn from workers and 79
learn good manners and 322
learn just because they 42
learn just exactly how 66
learn less because they 48
learn less quickly than 54
learn less rapidly than 41
learn many lessons and 55
learn many lessons that 157
learn more because they 398
learn more because you 43
learn more complex and 64
learn more quickly and 1582
learn more quickly how 141
learn more quickly than 1508
learn more quickly that 53
learn more quickly with 78
learn more rapidly and 642
learn more rapidly than 998
learn more respect for 87
learn more science and 40
learn most quickly and 86
learn most rapidly and 64
learn much because they 132
learn much quicker than 43
learn nothing because they 60
learn only because they 51
learn only certain things 58
learn self control and 46
learn sign language and 918
learn some history and 50
learn some lessons and 71
learn some lessons for 91
learn some lessons that 299
learn some manners and 61
learn some respect for 170
learn some spanish and 46
learn such lessons with 68
learn their culture and 132
learn their customs and 301
learn their grammar and 108
learn their history and 177
learn their language and 2984
learn their language for 59
learn their language with 48
learn their lessons and 504
learn their lessons for 82
learn their lessons with 102
learn their letters and 396
learn their manners and 105
learn their natures and 41
learn their numbers and 122
learn their opinions and 133
learn their origins and 41
learn their pleasant song 93
learn their position and 85
learn their prayers and 126
learn their religion and 74
learn their secrets and 188
learn their stories and 82
learn their strengths and 275
learn their thoughts and 59
learn these lessons and 217
learn these lessons for 71
learn those lessons and 45
learn those lessons that 53
learn upon arrival that 40
learn upon inquiry that 160
learn very quickly all 57
learn very quickly and 294
learn very quickly how 603
learn very quickly not 102
learn very quickly that 3050
learn very quickly who 45
learn very rapidly and 64
learn very rapidly that 100
learn very shortly that 136
learn what emotions are 40
learn what factors are 109
learn what features are 55
learn what happens and 40
learn what history has 70
learn what objects are 96
learn what parents and 44
learn what science has 66
learn what thoughts are 83
learn your customs and 48
learn your language and 99
learn your lessons and 232
learn your lessons for 51
learn your strengths and 82
lease must provide for 164
lease must provide that 54
lease will provide for 186
lease will provide that 297
lease will require that 92
least amid objects and 41
least anger against him 94
least been carried out 62
least been familiar with 50
least been tickled with 46
least come forward with 49
least cost location for 85
least cost solution for 148
least feel assured that 203
least feel certain that 165
least feel respect for 46
least five criteria for 66
least five dollars and 66
least five dollars each 40
least five dollars for 87
least five dollars per 230
least five editions and 55
least five factors are 125
least five factors can 41
least five factors may 50
least five factors that 936
least five hundred and 552
least five hundred are 41
least five hundred for 65
least five hundred had 61
least five hundred head 82
least five hundred men 1132
least five hundred new 62
least five hundred per 79
least five members and 206
least five members are 62
least five members each 48
least five members who 99
least five members with 148
least five minutes ago 165
least five minutes and 776
least five minutes but 57
least five minutes each 279
least five minutes for 519
least five minutes had 125
least five minutes long 119
least five minutes out 113
least five minutes per 72
least five minutes she 58
least five minutes was 58
least five minutes with 441
least five percent per 45
least five persons and 74
least five persons are 63
least five persons who 245
least five portions per 47
least five seconds and 69
least five seconds for 55
least five shillings per 63
least five species are 112
least five thousand and 56
least five thousand had 41
least five thousand men 1034
least four brothers and 70
least four criteria for 102
least four criteria that 98
least four decades ago 40
least four decades and 56
least four decades old 53
least four dollars per 69
least four editions and 59
least four enzymes are 41
least four factors are 260
least four factors can 96
least four factors may 144
least four factors that 1311
least four features that 118
least four hundred and 1169
least four hundred men 246
least four hundred old 53
least four hundred per 55
least four members and 64
least four members are 98
least four members who 49
least four minutes and 46
least four minutes for 44
least four motives for 55
least four persons and 60
least four persons are 69
least four persons who 102
least four related but 41
least four species are 159
least four thousand men 698
least four volumes per 70
least from contact with 51
least from prefixing his 130
least from violence and 41
least gave leisure for 188
least give grounds for 43
least give herself this 53
least good grounds for 86
least great britain and 69
least have allowed for 41
least have allowed him 57
least have allowed his 46
least have allowed that 115
least have allowed them 40
least have assumed that 152
least have assured him 41
least have contact with 43
least have enabled him 73
least have ensured that 160
least have impeded his 59
least have managed our 86
least have obliged him 52
least have offered him 56
least have omitted this 108
least have pointed out 104
least have realized that 196
least have respect for 97
least hint against you 81
least into contact with 81
least into silence and 40
least know exactly how 64
least less foolish than 47
least less harmful than 88
least made certain that 84
least made contact with 50
least make certain that 677
least make contact with 131
least make himself easy 52
least more closely than 51
least more complex and 52
least more complex than 131
least more correct than 47
least more elegant than 42
least more familiar with 57
least more general than 42
least more genuine than 42
least more hopeful than 43
least more liberal and 66
least more liberal than 57
least more logical than 61
least more natural than 48
least more promising than 58
least more quickly than 50
least more rapidly than 63
least more rational than 70
least more reliable than 87
least more similar than 44
least more stringent than 53
least more variable than 162
least much smaller than 97
least must suppose him 49
least next preceding his 81
least nine hundred and 204
least nine hundred men 62
least nine members and 47
least nine species are 44
least nine thousand men 68
least once because they 44
least once between each 79
least rest assured that 453
least seem certain that 45
least show respect for 57
least side effects and 79
least sins against them 53
least some analogy with 40
least some animals are 175
least some animals can 58
least some apology for 59
least some attempt was 112
least some college and 153
least some college are 49
least some comfort and 60
least some comfort that 130
least some comfort with 43
least some concern for 268
least some concern with 97
least some contact with 1096
least some control and 64
least some criteria for 87
least some emotions are 82
least some factors that 99
least some features that 187
least some general idea 174
least some grounds for 625
least some material for 52
least some material that 125
least some members are 100
least some members that 108
least some members who 180
least some minimal way 41
least some persons are 48
least some persons who 175
least some persons with 82
least some pretext for 51
least some promise for 58
least some research and 42
least some respect for 304
least some species and 53
least some species are 254
least some species can 105
least some species may 95
least some species that 143
least some species with 54
least some success with 63
least some support and 45
least some support for 1153
least some sympathy for 270
least some sympathy with 224
least some teachers and 45
least some teachers are 40
least some teachers who 59
least some workers are 41
least some workers who 45
least take comfort that 164
least their reactions are 41
least these general things 46
least those aspects that 126
least those members who 113
least those persons who 87
least those portions that 45
least three aspects are 64
least three aspects that 197
least three brothers and 50
least three choices are 51
least three choices for 78
least three classes are 40
least three courses with 117
least three criteria are 75
least three criteria for 176
least three criteria that 172
least three decades ago 231
least three decades and 122
least three decades now 76
least three decades old 82
least three decades that 41
least three details that 149
least three dollars for 62
least three dollars per 98
least three editions and 45
least three enzymes are 75
least three factors are 858
least three factors can 200
least three factors led 57
least three factors may 334
least three factors that 2352
least three features are 42
least three features that 265
least three friends who 49
least three grounds for 88
least three hundred and 2374
least three hundred dead 239
least three hundred men 638
least three hundred per 136
least three letters and 51
least three letters long 74
least three measures that 46
least three members and 317
least three members are 494
least three members each 80
least three members for 51
least three members who 296
least three members with 50
least three millions and 48
least three minutes and 199
least three minutes for 116
least three minutes with 51
least three motives for 52
least three parties and 81
least three parties are 117
least three persons and 176
least three persons are 186
least three persons for 50
least three persons had 93
least three persons who 459
least three persons with 63
least three related but 75
least three samples are 69
least three samples per 49
least three seconds for 63
least three sessions per 129
least three sources and 72
least three sources for 220
least three sources that 139
least three species and 55
least three species are 287
least three species that 116
least three stations are 43
least three stories and 46
least three studies that 188
least three systems are 49
least three takeoffs and 232
least three teachers and 46
least three thousand and 74
least three thousand for 50
least three thousand men 709
least three thousand six 188
least three writers who 40
least time consuming and 109
least very familiar with 64
least very obscure and 175
least well adapted for 41
least well defined and 137
least well endowed with 112
least well trained and 45
least were familiar with 135
least were present and 41
least when carried out 94
least when congress has 109
least when coupled with 134
least will believe that 53
least worth mentioning that 121
least worth remarking that 41
least your friends who 118
least your kinsman and 59
least your majesty does 63
leave early because his 43
leave early because she 106
leave early because they 181
leave free passage for 94
leave from harvard and 157
leave from harvard law 60
leave gaps between them 258
leave great britain and 186
leave great britain for 65
leave great britain with 81
leave here because you 42
leave here tonight and 128
leave here tonight for 71
leave here tonight with 71
leave home because her 128
leave home because his 109
leave home because she 339
leave home because they 827
leave home because you 57
leave jobs because they 124
leave just because she 85
leave just because they 139
leave just because you 263
leave more freedom for 52
leave more offspring and 89
leave more offspring than 3020
leave more progeny than 314
leave more quickly than 171
leave much leisure for 138
leave much surplus for 52
leave nazi germany and 75
leave north america and 146
leave nothing audible but 58
leave nothing untried for 83
leave nothing untried that 311
leave nothing visible but 248
leave only because they 176
leave room between them 207
leave some message for 136
leave some surplus for 107
leave south america and 63
leave such matters for 113
leave their abusers and 40
leave their abusers are 42
leave their animals and 45
leave their baggage and 55
leave their belongings and 107
leave their benches and 74
leave their brothers and 58
leave their burrows and 901
leave their careers and 62
leave their carriage and 92
leave their castles and 40
leave their charges and 51
leave their classes and 106
leave their clients with 41
leave their cocoons and 43
leave their company and 124
leave their company for 55
leave their control and 50
leave their convent and 68
leave their country and 2335
leave their country are 68
leave their country but 51
leave their country due 55
leave their country for 2795
leave their country than 432
leave their country with 144
leave their culture and 68
leave their current job 165
leave their domains and 61
leave their dwellings and 636
leave their dwellings for 63
leave their enemies for 48
leave their estates and 228
leave their fellows and 51
leave their forests and 49
leave their friends and 795
leave their gardens and 74
leave their habitat and 74
leave their husband and 70
leave their impress and 64
leave their impress for 59
leave their infants and 66
leave their infants for 43
leave their infants with 188
leave their kindred and 62
leave their language and 64
leave their luggage and 65
leave their masters and 601
leave their masters for 60
leave their offices and 599
leave their offices for 174
leave their palaces and 71
leave their parents and 2326
leave their parents for 147
leave their parties and 67
leave their perches and 78
leave their position and 173
leave their position for 65
leave their present job 195
leave their prisons and 96
leave their pueblos and 62
leave their pursuit and 48
leave their religion and 64
leave their retreats and 89
leave their revelry for 45
leave their saddles and 68
leave their schools and 444
leave their schools for 74
leave their service and 141
leave their service for 53
leave their shelter and 217
leave their spouses and 174
leave their spouses for 56
leave their stations and 201
leave their stations for 94
leave their studies and 227
leave their studies for 83
leave their tatters hung 130
leave their temples and 51
leave their vehicle and 68
leave their vessels and 71
leave their victims with 96
leave their village and 1102
leave their village for 264
leave their wounded and 45
leave these brethren and 53
leave these details for 47
leave these factors out 88
leave these letters with 91
leave these matters and 66
leave these matters for 230
leave these matters with 52
leave these schools with 43
leave these thoughts with 100
leave those editors who 40
leave three hundred and 68
leave town because she 42
leave town because they 143
leave very shortly for 51
leave wide margins and 119
leave wide margins for 161
leave your address and 152
leave your address with 336
leave your brothers and 41
leave your company and 257
leave your company for 72
leave your company with 43
leave your country and 386
leave your country for 102
leave your current job 620
leave your friends and 821
leave your husband and 490
leave your husband for 111
leave your luggage with 55
leave your message and 75
leave your message with 163
leave your parents and 156
leave your picture with 110
leave your present job 689
leave your previous job 153
leave your vehicle and 143
leave your village and 69
leaving five hundred and 49
leaving five hundred dead 108
leaving five hundred men 187
leaving five thousand dead 62
leaving five thousand men 179
leaving four hundred and 83
leaving four hundred dead 106
leaving four hundred men 245
leaving four thousand dead 139
leaving four thousand men 114
leaving free passage for 88
leaving gaps between them 155
leaving great britain and 140
leaving great britain for 142
leaving home because she 45
leaving home because they 60
leaving home trouble with 163
leaving many friends and 70
leaving many wounded and 85
leaving more offspring than 105
leaving nothing between him 42
leaving nothing between them 57
leaving nothing exposed but 82
leaving nothing outside but 55
leaving nothing outside its 41
leaving nothing visible but 399
leaving only fairies and 63
leaving only herself and 42
leaving only himself and 141
leaving only mounted men 118
leaving only passage for 45
leaving only silence and 55
leaving other matters for 56
leaving room between each 54
leaving room between them 132
leaving south america and 45
leaving such matters for 52
leaving such summons for 55
leaving their baggage and 242
leaving their brothers and 41
leaving their captain and 49
leaving their country and 417
leaving their country for 410
leaving their country was 53
leaving their country with 73
leaving their current job 89
leaving their dwellings and 70
leaving their estates and 92
leaving their friends and 340
leaving their general and 157
leaving their masters and 101
leaving their northern and 47
leaving their offices and 156
leaving their offices for 87
leaving their parents and 312
leaving their position and 46
leaving their present job 51
leaving their previous job 58
leaving their schools and 70
leaving their spouses and 91
leaving their victims with 57
leaving their village and 62
leaving their village for 43
leaving their wounded and 299
leaving these matters for 146
leaving three hundred and 264
leaving three hundred dead 158
leaving three hundred men 156
leaving three nickels for 54
leaving three thousand dead 96
leaving three thousand men 95
leaving very shortly for 45
leaving wide margins for 61
leaving your country and 98
leaving your current job 303
leaving your friends and 153
leaving your husband and 177
leaving your petition with 48
leaving your present job 343
left angle bracket and 56
left axis deviation and 3004
left axis deviation are 115
left axis deviation but 45
left axis deviation due 89
left axis deviation may 370
left axis deviation was 233
left axis deviation with 487
left baby charles and 239
left early because she 160
left early because they 170
left fist against his 56
left five hundred and 226
left five hundred dead 221
left five hundred men 144
left five minutes ago 1348
left five thousand men 122
left foot against his 75
left foot between his 57
left foot forward and 4029
left foot forward for 171
left foot forward with 330
left foot slipped and 118
left foot slipped off 227
left foot slipped out 50
left foot together with 129
left fort laramie and 86
left fort laramie for 74
left fort laramie with 68
left four hundred and 191
left four hundred dead 54
left four hundred men 116
left four thousand men 139
left free because they 75
left great britain and 730
left great britain for 235
left great britain with 411
left hand against her 852
left hand against his 2060
left hand against its 46
left hand because her 84
left hand because his 192
left hand because that 117
left hand because they 60
left hand because this 44
left hand between both 67
left hand between her 517
left hand between his 601
left hand between them 118
left hand between two 229
left hand caressing his 63
left hand chopped off 130
left hand clasped her 75
left hand clasped his 143
left hand clutching her 56
left hand clutching his 177
left hand columns are 52
left hand covered her 111
left hand covered his 68
left hand covered with 103
left hand dispute for 54
left hand equally with 63
left hand flashed out 134
left hand flicked out 45
left hand forward and 686
left hand forward with 106
left hand fumbled for 44
left hand grabbed her 57
left hand grabbed his 62
left hand grasped her 58
left hand grasped his 84
left hand gripped her 67
left hand gripped his 337
left hand massaging his 87
left hand position and 50
left hand releases its 73
left hand slipped and 64
left hand slipped off 132
left hand steadies and 71
left hand stroked her 66
left hand stroked his 60
left hand support and 49
left hand together and 51
left hand together with 309
left hand touched her 75
left hand touched his 68
left hand touches her 110
left hand touches his 72
left hand towards her 236
left hand towards him 87
left hand towards his 88
left hand towards you 56
left hand upwards and 41
left hand whipped out 55
left heart failure and 1717
left heart failure are 255
left heart failure but 61
left heart failure can 91
left heart failure due 191
left heart failure may 567
left heart failure with 638
left heart function and 50
left home against her 43
left home against his 199
left home because her 292
left home because his 353
left home because she 594
left home because they 706
left home because you 96
left home together and 150
left india because they 83
left just minutes ago 42
left knee buckled and 40
left knee forward and 131
left lame despair far 88
left main bronchi are 134
left many farmers with 123
left many friends and 190
left many friends who 105
left many letters and 47
left many wondering how 109
left many workers with 92
left many wounded and 82
left more offspring than 173
left more quickly than 140
left more rapidly than 62
left nazi germany and 286
left nazi germany for 390
left nine hundred men 87
left north america and 138
left north america for 204
left north america with 85
left nothing exposed but 40
left nothing outside his 251
left nothing remaining but 63
left nothing untried that 204
left nothing visible but 339
left only because they 161
left only himself and 104
left only minutes ago 143
left only moments ago 71
left only sixteen men 208
left open between them 148
left open between two 41
left over because they 123
left palm against his 127
left port jackson for 242
left side because that 57
left side because this 46
left side covered with 46
left side forward and 50
left side together with 67
left some flowers and 56
left some letters and 45
left some message for 111
left some message with 47
left south america and 361
left south america for 308
left south vietnam and 40
left south vietnam for 40
left south vietnam with 42
left their animals and 48
left their baggage and 249
left their bedroom and 57
left their belongings and 53
left their benches and 144
left their billets and 41
left their burrows and 56
left their carriage and 163
left their castles and 47
left their charges and 65
left their chariots and 70
left their classes and 170
left their company and 141
left their company for 42
left their comrade and 75
