labs in which students 57
lack of strong authority 55
lack of strong cultural 59
lack of strong currents 76
lack of strong direction 165
lack of strong domestic 104
lack of strong economic 121
lack of strong emotional 176
lack of strong evidence 1403
lack of strong financial 122
lack of strong identity 46
lack of strong interest 306
lack of strong internal 82
lack of strong linkages 40
lack of strong parental 43
lack of strong personal 239
lack of strong positive 106
lack of strong pressure 144
lack of strong religious 117
lack of strong supporting 84
lack of teaching materials 1840
lack of tight junctions 115
lack of tonal contrast 70
lack of trace elements 493
lack of trace minerals 166
lack of trade barriers 78
lack of trade relations 50
lack of trading activity 126
lack of trust concerning 45
lack of unity concerning 43
lack of urban services 269
lack of urine formation 58
lack of valid evidence 159
lack of value accorded 45
lack of value attached 145
lack of value promptly 73
lack of viable economic 325
lack of viable projects 75
lack of virus receptor 147
lack of vision concerning 166
lack of vital interest 400
lack of vital supplies 56
lack of voter education 104
lack of voter interest 317
lack of vowel reduction 46
lack of waste disposal 211
lack of water movement 279
lack of water pressure 606
lack of water prevents 217
lack of water retention 43
lack of water supplies 510
lack of water treatment 128
lack of which accounts 43
lack of which prevents 101
lack of which produces 145
lack of which rendered 48
lack of willing partners 84
lack of working capacity 109
lack of writing materials 336
lack of yield response 47
lack the basic capacity 56
lack the basic concepts 41
lack the basic education 188
lack the basic elements 164
lack the basic literacy 106
lack the basic services 47
lack the first condition 56
lack the first essential 199
lack the human capacity 146
lack the human interest 141
lack the legal authority 550
lack the legal capacity 1151
lack the money required 44
lack the moral authority 408
lack the outer membrane 123
lack the power required 40
lack the skill required 76
lack the social contacts 49
lack the social networks 67
lack the social supports 85
lack the sound judgment 97
lading of water carriers 218
lads of about eighteen 62
lads of about fourteen 44
lady in every possible 67
lady in whose presence 118
lady is quite composed 40
lady of about eighteen 195
lady of about fourteen 44
lady of about nineteen 103
lady of george washington 49
lady of honor received 53
lady of large property 97
lady of noble presence 64
lady of queen elizabeth 84
lady of rather delicate 53
lady of strong religious 40
lady on state occasions 48
lady so often mentioned 54
lady to whose kindness 71
laid an undue emphasis 43
laid by george washington 167
laid by prime minister 94
laid by queen elizabeth 45
laid by roman soldiery 40
laid in ample supplies 55
laid in either direction 48
laid in every direction 290
laid in extra supplies 48
laid in fresh lavender 65
laid in fresh supplies 49
laid in gothic chivalry 104
laid in large clusters 103
laid in large supplies 160
laid in small clusters 263
laid it aside unopened 107
laid no claim whatever 76
laid of loose materials 47
laid on adult education 42
laid on cross sleepers 133
laid on dutch property 44
laid on every christian 226
laid on goods imported 258
laid on irish catholics 41
laid on local business 41
laid on steel sleepers 56
laid on stone sleepers 213
laid on sugar produced 104
laid on under pressure 54
laid the blame directly 104
laid the blame entirely 219
laid the blame squarely 1399
laid the broad outlines 53
laid the chief emphasis 382
laid the first atlantic 567
laid the first sleepers 44
laid the major emphasis 52
laid the paper purporting 67
laid the whole business 63
laid the whole district 49
laid the whole emphasis 104
laid the whole fortress 145
laid the whole province 61
laid the whole situation 193
lake in broad daylight 73
lake in every direction 168
lake is about fourteen 59
lake is nearly circular 131
lake is quite circular 62
lake is really beautiful 68
lake of boiling molasses 49
lame he could scarcely 42
lame or halting industry 117
lamp at first increased 109
lamp by which macaulay 104
lamp in broad daylight 303
lamp is burning brightly 56
lamp is burning properly 55
lamp is first switched 98
lamp of known luminous 58
lamp of known spectral 45
lamp on every twentieth 52
land as above provided 82
land as state property 219
land by local authority 53
land by sailing directly 110
land by sailing westward 92
land by white settlers 616
land he might discover 101
land in broad daylight 172
land in crops increased 53
land in either direction 202
land in every direction 2420
land in every district 91
land in every possible 78
land in every province 191
land in every township 465
land in farms amounted 57
land in farms declined 142
land in farms decreased 172
land in farms increased 360
land in latin american 94
land in nearby villages 75
land in prime locations 116
land in seven counties 42
land in sight anywhere 168
land in which children 91
land in which everyone 197
land in which minerals 58
land in which ordinary 92
land in which religious 56
land in whose nostrils 139
land is badly infested 59
land is fully occupied 340
land is fully utilized 141
land is often referred 121
land is often regarded 98
land is owned outright 46
land is really suitable 42
land is small compared 79
land is state property 167
land is still abundant 200
land is still forested 143
land is still occupied 227
land is still regarded 245
land is still retained 43
land no longer produced 134
land no longer produces 55
land no longer provided 51
land no longer provides 91
land no longer required 334
land no longer suffices 46
land no longer suitable 94
land of egypt concerning 176
land of egypt desolate 331
land of egypt suffered 102
land of false promises 43
land of george washington 142
land of green pastures 142
land of happy monotony 63
land of heathen darkness 124
land of indian tradition 86
land of israel remained 72
land of large families 93
land of large villages 44
land of moral darkness 68
land of noble buckingham 55
land of orange blossoms 66
land of outer darkness 65
land of pagan darkness 93
land of quiet villages 55
land of racial equality 83
land of rolling prairies 60
land of scant rainfall 56
land of small villages 172
land of snake charmers 89
land of sober judgment 227
land of social equality 69
land of social mobility 43
land of utter darkness 91
land of white sunshine 41
land on which africans 122
land on which hannibal 85
land on which situated 210
land on which somebody 50
land on which washington 45
land or fixed property 133
land or house property 717
land or urban property 99
land or water aircraft 51
land or water designed 108
land or water disposal 66
land or water pollution 91
land or water resource 91
land or water surfaces 598
land or water vehicles 195
land so often mentioned 51
land the whole distance 201
land to black families 44
land to build churches 113
land to every emigrant 125
land to every landless 43
land to indian families 47
land to roman citizens 60
land to small settlers 156
land to urban expansion 113
land to urban purposes 48
land to white ranchers 63
land to white settlers 1084
land to yield increased 108
lane in either direction 207
lass of about eighteen 72
lass of fresh eighteen 513
last an event happened 104
last an event occurred 113
last as prime minister 118
last be taken seriously 60
last he could remember 123
last he could restrain 153
last he could scarcely 100
last he might overcome 41
last he never received 207
last he would confront 99
last in total darkness 161
last is alone strictly 73
last is dated february 42
last it ceased entirely 49
last it could struggle 43
last it either prevails 215
last my father returned 40
last no money remained 58
last of eight children 766
last of human freedoms 416
last of human injuries 63
last of human outrages 107
last of leather exported 50
last of queen elizabeth 90
last of seven children 1068
last of turning religious 57
last of which amounted 43
last of which articles 100
last of which concerns 90
last of which consists 175
last of which contains 937
last of which declared 61
last of which extended 47
last of which happened 76
last of which included 228
last of which includes 316
last of which involved 120
last of which involves 151
last of which languages 61
last of which occasions 56
last of which occurred 1163
last of which passages 98
last of which presents 49
last of which probably 65
last of which produced 57
last of which produces 105
last of which provided 105
last of which provides 114
last of which received 52
last of which remained 111
last of which reported 50
last of which required 79
last of which requires 78
last of which resulted 215
last of which subjects 123
last of which survived 47
last the civil governor 56
last the enemy retreated 44
last the guard returned 88
last the jarring elements 52
last the lagging daylight 97
last the light returned 56
last the local explosion 44
last the lover declared 76
last the noise subsided 59
last the people demanded 41
last the prime minister 632
last the storm subsided 165
last the weather improved 58
last the white citizens 58
last the whole assembly 55
last the whole audience 43
last the whole contents 55
last the whole regiment 54
last thing which occurred 42
last thing which requires 40
last to abate somewhat 50
last to court attention 42
last to enjoy comforts 121
last to utter darkness 96
last we shall consider 124
late as queen elizabeth 117
late at night discussing 402
late at night whenever 53
late in human evolution 754
late in meeting deadlines 92
late in queen elizabeth 43
late in reaching maturity 170
late in reaching washington 45
late king louis philippe 165
late on hopes depended 443
late on reaching yokohama 56
late to avert disaster 769
late to avoid collision 115
late to avoid disaster 131
late to begin exercising 55
late to change direction 206
late to solve problems 42
late to start exercising 254
lava in every direction 53
lava of mount vesuvius 232
lava of table mountain 104
lawn in broad daylight 53
laws as empty figments 47
laws as shall hereafter 114
laws as shall promptly 152
laws at times prohibit 44
laws by local officials 57
laws by regal authority 1122
laws by royal authority 87
laws by state officials 41
laws by which almighty 47
laws by which chemical 59
laws by which humanity 56
laws by which physical 106
laws by which property 92
laws he would dispense 94
laws in every instance 88
laws in every province 112
laws in force concerning 222
laws in force regulating 93
laws in force relative 69
laws in force respecting 287
laws in spain survived 81
laws is fully restored 60
laws of armed conflict 6560
laws of armed struggle 160
laws of athens rendered 77
laws of class struggle 1269
laws of color contrast 84
laws of equal authority 82
laws of equal severity 41
laws of every christian 114
laws of every maritime 83
laws of every province 72
laws of every separate 68
laws of exact elliptic 43
laws of fluid dynamics 476
laws of fluid pressure 362
laws of group dynamics 263
laws of habit formation 1365
laws of human activity 249
laws of human affection 80
laws of human cognition 71
laws of human evolution 430
laws of human functioning 67
laws of human heredity 198
laws of human invention 66
laws of human kindness 77
laws of human morality 176
laws of human progress 1130
laws of human relations 251
laws of image formation 130
laws of indian courtesy 74
laws of latin american 79
laws of legal evidence 49
laws of light scattering 47
laws of linear momentum 76
laws of local interest 45
laws of moral authority 124
laws of moral causation 58
laws of moral evidence 83
laws of moral evolution 60
laws of moral progress 117
laws of moses concerning 91
laws of moses respecting 76
laws of motion combined 40
laws of motion describe 153
laws of motion provided 62
laws of motion relative 99
laws of naval strategy 48
laws of paper currency 50
laws of penal evolution 238
laws of poetry regained 121
laws of power politics 77
laws of price formation 199
laws of queen elizabeth 322
laws of social activity 63
laws of social causation 98
laws of social dynamics 650
laws of social evolution 2446
laws of social morality 325
laws of social movement 188
laws of social progress 1060
laws of social relations 210
laws of social sciences 83
laws of social security 52
laws of solon respecting 51
laws of trade authorize 95
laws of which prohibit 658
laws of whose operation 76
laws on goods imported 113
laws on joint ventures 120
laws on labor relations 96
laws on money laundering 79
laws on small business 54
laws on social security 191
laws on state highways 45
laws on water pollution 71
laws or court decisions 588
laws or human authority 128
laws or moral precepts 62
laws or rules concerning 63
laws or rules properly 66
laws or rules regulating 81
laws or seeks guidance 70
laws or social security 52
laws or state policies 75
laws so often mentioned 68
laws the worst executed 43
laws to solve problems 68
laws to which everyone 73
laws to which induction 60
laws to which ordinary 41
laying in large supplies 96
laying on every possible 76
laying the blame entirely 333
laying the blame squarely 245
laying the chief emphasis 52
laying the first atlantic 461
laying the paper mentioned 448
laying the whole business 51
laying the world desolate 44
laying up earthly treasures 58
lays an equal emphasis 104
lays an undue emphasis 41
lays me under infinite 42
lays no claim whatever 135
lays the blame entirely 82
lays the blame squarely 443
lays the chief emphasis 226
lays the major emphasis 41
lays the whole emphasis 124
leading an armed rebellion 99
leading an armed struggle 69
leading in either direction 116
leading in every direction 706
leading or biased questions 109
leading or lagging currents 171
leading the armed struggle 146
leading the class struggle 172
leading the first american 51
leading the first settlers 43
leading the horse anxiously 83
leading the labor movement 96
leading the latin american 48
leading the prime minister 59
leading the whole movement 100
leading to action potential 88
leading to acute coronary 90
leading to armed conflict 347
leading to armed struggle 41
leading to black majority 50
leading to breathing problems 51
leading to burial chambers 52
leading to civil disorder 60
leading to class conflict 43
leading to class struggle 59
leading to cloud formation 87
leading to crack formation 88
leading to crack initiation 222
leading to edema formation 135
leading to either increased 43
leading to ethnic conflict 45
leading to facts relevant 161
leading to false negative 354
leading to false positive 575
leading to fecal impaction 175
leading to fetal distress 114
leading to fewer problems 40
leading to final fracture 49
leading to final products 67
leading to fluid overload 57
leading to fluid retention 427
leading to graft rejection 153
leading to grain boundary 48
leading to group formation 44
leading to human exposure 58
leading to human progress 46
leading to inner chambers 41
leading to joint ventures 65
leading to large increases 243
leading to large variations 94
leading to linear equations 72
leading to local necrosis 44
leading to lower domestic 40
leading to lower economic 57
leading to lower inflation 62
leading to lower interest 343
leading to major advances 125
leading to major increases 52
leading to major problems 116
leading to motor activity 50
leading to nearly complete 75
leading to ozone depletion 93
leading to ozone formation 72
leading to plant closures 53
leading to price increases 328
leading to price inflation 64
leading to rapid advances 57
leading to rapid depletion 62
leading to rapid economic 146
leading to rapid evolution 41
leading to rapid expansion 122
leading to rapid increases 171
leading to rapid progress 120
leading to rapid recovery 49
leading to repeat business 50
leading to serum sickness 87
leading to sharp declines 55
leading to sharp increases 125
leading to short circuits 83
leading to small chambers 42
leading to social breakdown 51
leading to social conflict 209
leading to social disorder 147
leading to social equality 52
leading to social exclusion 175
leading to social isolation 436
leading to social mobility 69
leading to social problems 147
leading to social progress 110
leading to social rejection 57
leading to spore formation 113
leading to state formation 93
leading to stone formation 211
leading to total collapse 81
leading to trade deficits 44
leading to trade diversion 43
leading to tumor formation 347
leading to ulcer formation 114
leading to utter confusion 70
leading to water pollution 89
leading to water retention 248
leading to wider economic 43
leads in either direction 44
leads in every instance 44
leads in every movement 40
leads the class struggle 53
leads the reader directly 147
leads to action potential 113
leads to acute symptoms 40
leads to armed conflict 133
leads to basic questions 97
leads to blood pressure 75
leads to class conflict 212
leads to class struggle 179
leads to cloud formation 70
leads to crack formation 223
leads to crack initiation 151
leads to crust formation 47
leads to deadly contests 44
leads to drive reduction 142
leads to edema formation 212
leads to either increased 42
leads to ethnic conflict 154
leads to exact solutions 56
leads to false doctrine 66
leads to false negative 95
leads to false positive 94
leads to false security 68
leads to fecal impaction 104
leads to fetal infection 45
leads to fewer children 50
leads to fewer mistakes 59
leads to fewer problems 195
leads to final beatitude 40
leads to final salvation 41
leads to fluid overload 41
leads to fluid retention 655
leads to fresh insights 98
leads to graft rejection 96
leads to grain boundary 56
leads to grave mistakes 40
leads to grave problems 109
leads to group formation 63
leads to habit formation 209
leads to hasty decisions 92
leads to human progress 146
leads to human resource 43
leads to inner conflict 184
leads to labor disputes 235
leads to large deviations 51
leads to large families 101
leads to large increases 607
leads to large standard 40
leads to large variations 407
leads to later problems 193
leads to light scattering 49
leads to linear equations 215
leads to local congestion 58
leads to local increases 43
leads to local necrosis 89
leads to local variations 55
leads to longer retention 89
leads to longer survival 97
leads to lower domestic 48
leads to lower economic 277
leads to lower expected 135
leads to lower inflation 217
leads to lower interest 945
leads to lower marginal 51
leads to lower relative 45
leads to lower turnover 64
leads to major problems 624
leads to mixed marriages 44
leads to moral confusion 155
leads to moral nihilism 96
leads to nasal congestion 89
leads to nearly complete 239
leads to overt conflict 51
leads to ozone formation 118
leads to price increases 639
leads to price inflation 222
leads to pulse broadening 146
leads to quite accurate 121
leads to quite opposite 53
leads to raising questions 41
leads to rapid breakdown 45
leads to rapid clearance 178
leads to rapid clinical 55
leads to rapid corrosion 95
leads to rapid depletion 301
leads to rapid economic 66
leads to rapid expansion 71
leads to rapid formation 233
leads to rapid increases 291
leads to rapid induction 171
leads to rapid oxidation 113
leads to rapid progress 47
leads to rapid recovery 370
leads to rapid reduction 119
leads to rather involved 48
leads to repeat business 113
leads to sharp increases 99
leads to short circuits 43
leads to sinus formation 44
leads to small deviations 40
leads to small increases 45
leads to social approval 105
leads to social benefits 41
leads to social breakdown 108
leads to social collapse 251
leads to social conflict 287
leads to social disorder 180
leads to social equality 114
leads to social exclusion 345
leads to social isolation 1598
leads to social mobility 215
leads to social policies 55
leads to social problems 440
leads to social progress 347
leads to social rejection 242
leads to sound judgment 90
leads to stone formation 306
leads to strong emotional 61
leads to total collapse 49
leads to total confusion 133
leads to trade diversion 247
leads to treating imitation 46
leads to tumor formation 579
leads to ulcer formation 205
leads to undue emphasis 125
leads to utter confusion 187
leads to water pollution 304
leads to water retention 851
leads to worse outcomes 151
leads us seems suddenly 85
leaning in either direction 104
leaning in every direction 122
leaping in every direction 92
leaping in white cascades 61
learn an inner solitude 47
learn as small children 53
learn by solving problems 106
learn in every possible 49
learn in every situation 50
learn in later chapters 1147
learn in which direction 212
learn or solve problems 95
learn the banking business 269
learn the basic academic 74
learn the basic commands 128
learn the basic concepts 1003
learn the basic elements 528
learn the basic functions 130
learn the basic operation 56
learn the basic patterns 86
learn the basic sciences 49
learn the basic subjects 49
learn the exact condition 178
learn the exact locality 47
learn the exact quantity 119
learn the exact situation 152
learn the facts concerning 215
learn the first elements 573
learn the grand outlines 47
learn the greek alphabet 372
learn the harsh realities 59
learn the hotel business 353
learn the indian languages 417
learn the latin alphabet 83
learn the local languages 678
learn the major concepts 50
learn the milling business 58
learn the movie business 123
learn the right attitude 41
learn the right questions 145
learn the roman alphabet 67
learn the social sciences 52
learn the steel business 74
learn the steps involved 265
learn the steps required 49
learn the tanning business 70
learn the tasks required 51
learn the trade properly 98
learn the whole alphabet 114
learn the whole business 541
learn to adapt yourself 141
learn to allow yourself 52
learn to apply concepts 53
learn to apply critical 59
learn to apply yourself 55
learn to avoid aversive 49
learn to avoid conflict 78
learn to avoid dangerous 114
learn to avoid electric 88
learn to avoid mistakes 175
learn to avoid negative 52
learn to avoid physical 64
learn to breathe properly 330
learn to build socialism 47
learn to catch yourself 80
learn to dance properly 72
learn to dress properly 59
learn to dress yourself 66
learn to drink normally 77
learn to drive properly 50
learn to enjoy physical 255
learn to enjoy solitude 88
learn to enjoy whatever 40
learn to enjoy yourself 148
learn to focus attention 197
learn to guard yourself 40
learn to judge distance 151
learn to paint pictures 176
learn to raise questions 71
learn to repeat behaviors 146
learn to share materials 65
learn to shoot straight 566
learn to sleep anywhere 44
learn to smoke yourself 47
learn to solve equations 171
learn to solve problems 3686
learn to spell properly 71
learn to stand straight 146
learn to study properly 56
learn to trust yourself 814
learn to value earnestly 101
learn to value education 46
learn to value yourself 164
learn to weigh evidence 81
learn to whose guidance 47
learn to write business 185
learn to write complete 52
learn to write computer 128
learn to write fluently 59
learn to write formulas 58
learn to write programs 385
learn to write properly 159
learn to write shorthand 68
learn to write spirited 65
learn to write standard 43
lease if either criterion 72
lease of motor vehicles 105
lease of state property 62
lease of trust property 125
lease of which specific 56
lease or sales contract 59
lease the trust property 175
leash of green buckskin 47
leasing of motor vehicles 334
leasing of state property 139
least an equal authority 55
least an equal distance 106
least an equal emphasis 112
least an equal interest 275
least an equal objection 54
least an equal quantity 522
least at close quarters 50
least at first instance 55
least be taken seriously 156
least by drawing attention 40
least by latin american 82
least he could continue 66
least he could decently 66
least he could discover 40
least he could remember 69
least he could repudiate 54
least he never mentioned 166
least he would probably 76
least in adult patients 64
least in books designed 40
least in broad daylight 42
least in broad outlines 368
least in cases concerning 47
least in close relations 58
least in every calendar 374
least in every district 60
least in every instance 125
least in first instance 49
least in healthy subjects 48
least in humid climates 48
least in latin american 64
least in lingering survival 41
least in local economic 42
least in local elections 130
least in older children 104
least in rough outlines 85
least in which direction 65
least it draws attention 41
least it seems possible 186
least it seems probable 202
least it seems unlikely 127
least it would distract 41
least it would indicate 77
least it would paralyze 71
least it would probably 101
least of equal authority 86
least of equal interest 103
least of passing interest 91
least of rules definite 66
least of solid judgment 85
least of which attempts 46
least of which concerns 1050
least of which consists 47
least of which included 352
least of which includes 276
least of which involved 385
least of which involves 465
least of which occurred 62
least of whose products 45
least on social occasions 42
least the above mentioned 51
least the basic concepts 115
least the basic elements 380
least the basic functions 42
least the basic outlines 111
least the basic services 47
least the broad contours 61
least the broad outlines 1085
least the chief director 48
least the first beginnings 50
least the first condition 57
least the first daughter 76
least the first eighteen 155
least the first elements 87
least the first instance 102
least the first movement 111
least the first recorded 68
least the first semester 114
least the first sentence 129
least the first syllable 52
least the happy tendency 64
least the large majority 295
least the lower echelons 75
least the major elements 120
least the major outlines 54
least the major problems 44
least the major questions 44
least the minor officials 67
least the moral standard 52
least the older children 51
least the opening chapters 69
least the point symmetry 62
least the prime minister 462
least the right direction 61
least the right questions 51
least the rough outlines 138
least the social sciences 70
least the stamp officers 40
least the tacit approval 2840
least the upper echelons 83
least the worst excesses 115
least thing might frighten 57
least thy flock deserves 70
least to avoid friendly 46
least to brace yourself 131
least to every sensible 79
least to raise questions 73
least to utter darkness 91
least up until recently 392
leave in broad daylight 69
leave in either direction 114
leave in place policies 42
leave it alone entirely 62
leave it still doubtful 77
leave it still possible 54
leave it until tomorrow 677
leave me still ignorant 69
leave my house directly 152
leave my house tomorrow 77
leave my house unguarded 55
leave my sheet unfilled 50
leave no abiding monument 41
leave no doubt concerning 2776
leave no doubt possible 61
leave no doubt respecting 586
leave no doubt whatever 4369
leave no stone unturned 62972
leave no toxic residues 64
leave no trace whatever 171
leave of court obtained 188
leave of court pursuant 260
leave of court required 168
leave of queen elizabeth 91
leave the action invariant 122
leave the armed services 95
leave the banking business 51
leave the blood pressure 57
leave the blood vascular 59
leave the brain directly 68
leave the brown trousers 74
leave the child confused 96
leave the child entirely 76
leave the civil authority 49
leave the class struggle 49
leave the czech republic 50
leave the dairy business 57
leave the doors unlocked 326
leave the dutch entirely 59
leave the false security 47
leave the field entirely 1105
leave the final decisions 230
leave the final judgment 413
leave the final selection 102
leave the fishing industry 81
leave the frame immortal 65
leave the gates unguarded 295
leave the group entirely 66
leave the horse obviously 56
leave the hotel tomorrow 57
leave the house abruptly 78
leave the house directly 167
leave the house entirely 101
leave the house secretly 120
leave the house tomorrow 253
leave the house unguarded 339
leave the house unlocked 198
leave the house whenever 232
leave the issue doubtful 54
leave the issue entirely 60
leave the kingdom whenever 56
leave the labor movement 122
leave the latin american 108
leave the leased premises 69
leave the local authority 76
leave the major decisions 82
leave the meeting abruptly 40
leave the money invested 162
leave the music business 99
leave the nation impotent 55
leave the negro helpless 73
leave the nursing facility 46
leave the older children 47
leave the others unchanged 80
leave the party abruptly 96
leave the people entirely 147
leave the people helpless 45
leave the people ignorant 54
leave the place assigned 69
leave the place directly 44
leave the place entirely 65
leave the place probably 67
leave the place spotless 42
leave the place tomorrow 60
leave the place unguarded 93
leave the place unlocked 70
leave the place whenever 59
leave the price unchanged 123
leave the prime minister 623
leave the reader breathless 312
leave the reader confused 296
leave the reader doubtful 47
leave the reader entirely 93
leave the reader somewhat 196
leave the region entirely 84
leave the right shoulder 272
