labeling by nick translation 104
levels of life expectancy 2800
levels of life expectation 60
levels of life experience 64
levels of line management 340
levels of line supervision 45
levels of male employment 54
levels of many pollutants 135
levels of many substances 86
levels of mass casualties 68
levels of mass consumption 271
levels of media consumption 89
levels of mesh refinement 167
levels of milk consumption 106
levels of most pollutants 118
levels of name recognition 127
levels of other activities 53
levels of other attributes 109
levels of other coagulation 67
levels of other components 123
levels of other impurities 44
levels of other industries 40
levels of other medications 133
levels of other pollutants 275
levels of other substances 113
levels of paid employment 137
levels of peer acceptance 246
levels of peer interaction 317
levels of pest infestation 98
levels of pest populations 58
levels of pest resistance 56
levels of prior attainment 128
levels of prior experience 115
levels of prior information 52
levels of reading attainment 174
levels of reading competence 157
levels of reading competency 53
levels of reading difficulty 703
levels of reading instruction 110
levels of rice consumption 54
levels of risk acceptable 40
levels of risk acceptance 70
levels of risk assessment 88
levels of risk management 134
levels of self confidence 68
levels of self disclosure 51
levels of skin resistance 60
levels of soil degradation 50
levels of soil phosphorus 283
levels of some antibiotics 48
levels of some components 63
levels of some medications 44
levels of some pollutants 143
levels of some substances 41
levels of such activities 66
levels of such antibodies 102
levels of such investment 55
levels of such pollutants 59
levels of such substances 207
levels of task commitment 179
levels of task complexity 538
levels of task difficulty 889
levels of task orientation 180
levels of test difficulty 62
levels of text difficulty 111
levels of their activities 70
levels of their businesses 74
levels of their educational 141
levels of their experience 116
levels of their government 103
levels of their individual 67
levels of their populations 143
levels of their professions 100
levels of their respective 894
levels of their substrates 46
levels of these activities 352
levels of these antibiotics 106
levels of these antibodies 484
levels of these attributes 253
levels of these components 498
levels of these endogenous 52
levels of these impurities 274
levels of these indicators 155
levels of these industries 45
levels of these inhibitors 60
levels of these medications 202
levels of these nucleotides 65
levels of these parameters 701
levels of these particular 86
levels of these pesticides 106
levels of these pollutants 636
levels of these precursors 51
levels of these professions 51
levels of these properties 54
levels of these protective 53
levels of these structures 76
levels of these substances 4850
levels of these substrates 65
levels of these transitions 61
levels of those activities 61
levels of those attributes 64
levels of those substances 71
levels of time commitment 51
levels of union government 145
levels of union membership 832
levels of user experience 91
levels of user interaction 256
levels of wage employment 51
levels of wage inequality 257
levels of wealth inequality 259
levels of weed infestation 62
levels of wine consumption 65
levels of word recognition 134
levels of work commitment 174
levels of work complexity 75
levels of work discipline 95
levels of work experience 361
levels of your government 41
levels of youth employment 76
levels or their equivalent 224
levels we have considered 60
levels we have identified 48
levied by roving commanders 43
levied in their respective 98
levied of their respective 151
levied on their importation 54
levied on their respective 119
levity is most pardonable 119
levity of their characters 59
liaison is also maintained 64
lighting is more economical 47
lighting of three cigarettes 40
lighting or other electrical 46
lighting up their cigarettes 78
lights in their respective 109
lights of mild philosophy 144
lights of past experience 48
lights of their assemblies 237
lights of their respective 74
lights or other electrical 218
likely be less successful 113
likely be more acceptable 120
likely be more appropriate 245
likely be more attractive 172
likely be more economical 81
likely be more interested 332
likely be more productive 246
likely be more profitable 54
likely be more pronounced 119
likely be more responsive 58
likely be more successful 1004
likely be more sympathetic 88
likely be most appropriate 84
likely be most interested 157
likely be most successful 90
likely be very interested 51
likely be very successful 41
likely it will eventually 58
likely of great importance 51
likely or even inevitable 107
likely the most appropriate 111
likely the most frequently 85
likely the most influential 201
likely the most successful 77
likely the same individual 91
likely the true explanation 48
likely to also experience 71
likely to come eventually 48
likely to come immediately 79
likely to come ultimately 73
likely to draw conclusions 173
likely to draw inferences 195
likely to face bankruptcy 63
likely to face competition 274
likely to face difficulty 98
likely to face formidable 73
likely to face particular 50
likely to face persecution 231
likely to face prosecution 98
likely to face relatively 59
likely to face resistance 160
likely to face substantial 111
likely to fail completely 130
likely to fail eventually 47
likely to feel ambivalent 151
likely to feel bewildered 78
likely to feel completely 64
likely to feel confidence 247
likely to feel discomfort 88
likely to feel distressed 225
likely to feel efficacious 96
likely to feel emotionally 190
likely to feel encouraged 74
likely to feel enthusiastic 48
likely to feel frightened 161
likely to feel frustrated 1778
likely to feel frustration 72
likely to feel inadequate 398
likely to feel interested 91
likely to feel negatively 80
likely to feel optimistic 83
likely to feel overworked 129
likely to feel personally 296
likely to feel physically 64
likely to feel positively 182
likely to feel relatively 163
likely to feel resentment 241
likely to feel restricted 72
likely to feel successful 81
likely to feel sympathetic 58
likely to feel understood 95
likely to feel victimized 85
likely to feel vulnerable 227
likely to file complaints 103
likely to file grievances 71
likely to find acceptable 222
likely to find acceptance 847
likely to find application 410
likely to find appropriate 84
likely to find assistance 46
likely to find attractive 248
likely to find consolation 58
likely to find defendants 60
likely to find difficulty 371
likely to find employment 4109
likely to find facilities 45
likely to find individual 48
likely to find information 352
likely to find inspiration 68
likely to find particular 54
likely to find persuasive 61
likely to find profitable 45
likely to find purchasers 121
likely to find recognition 42
likely to find references 96
likely to find relatively 59
likely to find resistance 47
likely to find substantial 108
likely to find successful 44
likely to find sufficient 187
likely to find supporters 67
likely to find sympathetic 123
likely to find traditional 40
likely to find yourselves 85
likely to form associations 84
likely to form impressions 45
likely to form pretensions 44
likely to form stereotypes 42
likely to gain acceptance 940
likely to gain admittance 135
likely to gain ascendancy 53
likely to gain confidence 118
likely to gain cooperation 50
likely to gain employment 205
likely to gain experience 79
likely to gain importance 174
likely to gain information 124
likely to gain popularity 167
likely to gain prominence 108
likely to gain recognition 201
likely to gain substantial 55
likely to gain sufficient 63
likely to give assistance 252
likely to give confidence 40
likely to give consistent 76
likely to give difficulty 175
likely to give employment 114
likely to give generously 47
likely to give importance 40
likely to give inaccurate 96
likely to give information 677
likely to give particular 53
likely to give precedence 57
likely to give preference 206
likely to give prominence 56
likely to give relatively 89
likely to give substantial 210
likely to give successful 46
likely to give sufficient 107
likely to grow appreciably 46
likely to grow relatively 81
likely to grow straighter 67
likely to harm competition 338
likely to have abnormally 55
likely to have acceptable 49
likely to have accompanying 101
likely to have activities 41
likely to have adjustment 270
likely to have adolescent 153
likely to have advantages 201
likely to have adventures 58
likely to have aggravated 98
likely to have aggressive 307
likely to have alcoholism 54
likely to have ambivalent 113
likely to have antibodies 106
likely to have application 125
likely to have appreciable 165
likely to have appreciated 195
likely to have approached 172
likely to have appropriate 140
likely to have aspirations 58
likely to have associations 59
likely to have attributed 113
likely to have attributes 60
likely to have automobile 101
likely to have borderline 102
likely to have bronchitis 77
likely to have celebrated 97
likely to have circulated 119
likely to have clinically 133
likely to have collective 64
likely to have comparable 143
likely to have compatible 43
likely to have competition 49
likely to have complained 60
likely to have complaints 69
likely to have completely 105
likely to have components 69
likely to have concurrent 163
likely to have confidence 714
likely to have confounded 51
likely to have confronted 42
likely to have connections 203
likely to have considered 869
likely to have consistent 158
likely to have consumption 54
likely to have continuity 44
likely to have continuous 180
likely to have contracted 340
likely to have controlled 100
likely to have convictions 59
likely to have convulsions 80
likely to have correlated 46
likely to have cultivated 62
likely to have cumulative 68
likely to have deleterious 1105
likely to have delinquent 251
likely to have democratic 131
likely to have dependents 95
likely to have depressive 231
likely to have detectable 133
likely to have determined 213
likely to have difficulty 7981
likely to have diminished 483
likely to have disappeared 470
likely to have disastrous 528
likely to have discipline 62
likely to have discovered 419
likely to have discussions 44
likely to have disordered 133
likely to have disruptive 96
likely to have dissimilar 65
likely to have documented 49
likely to have ecological 45
likely to have educational 203
likely to have egalitarian 85
likely to have eliminated 57
likely to have emphasized 85
likely to have employment 534
likely to have encounters 43
likely to have encouraged 757
likely to have equivalent 49
likely to have evaluative 68
likely to have eventually 41
likely to have exceptional 40
likely to have experience 816
likely to have facilities 61
likely to have flourished 172
likely to have fluctuated 103
likely to have formalized 89
likely to have formulated 83
likely to have fragmented 93
likely to have frequented 41
likely to have frequently 48
likely to have gallstones 110
likely to have government 122
likely to have grievances 46
likely to have heightened 117
likely to have hereditary 50
likely to have historical 52
likely to have homosexual 136
likely to have households 55
likely to have identified 356
likely to have immigrated 64
likely to have impairment 89
likely to have importance 45
likely to have inaccurate 57
likely to have inadequate 640
likely to have incentives 81
likely to have incomplete 115
likely to have individual 377
likely to have influenced 3987
likely to have influential 57
likely to have information 1273
likely to have insecurely 87
likely to have integrated 203
likely to have interacted 111
likely to have interaction 43
likely to have interested 370
likely to have interfered 109
likely to have interracial 63
likely to have intervened 61
likely to have intestinal 52
likely to have introduced 658
likely to have investment 54
likely to have legitimate 82
likely to have limitations 98
likely to have maintained 566
likely to have mammograms 55
likely to have management 171
likely to have manifested 133
likely to have mechanical 57
likely to have metastases 74
likely to have metastatic 233
likely to have negatively 45
likely to have negligible 147
likely to have nightmares 141
likely to have nutritional 88
likely to have occupations 75
likely to have originally 180
likely to have originated 4066
likely to have overlooked 286
likely to have overstated 72
likely to have overweight 64
likely to have particular 685
likely to have penetrated 184
likely to have perceptual 42
likely to have periodontal 92
likely to have peripheral 107
likely to have permanence 85
likely to have permissive 55
likely to have persistent 637
likely to have personally 83
likely to have physically 60
likely to have populations 46
likely to have postpartum 50
likely to have potentially 78
likely to have predictive 88
likely to have prejudiced 106
likely to have prejudices 47
likely to have premarital 410
likely to have prescribed 42
likely to have preventive 56
likely to have privileged 90
likely to have productive 71
likely to have profoundly 63
likely to have progressed 195
likely to have progression 100
likely to have pronounced 136
likely to have properties 166
likely to have protective 51
likely to have psychiatric 390
likely to have reciprocal 45
likely to have recognized 218
likely to have recurrence 291
likely to have registered 141
likely to have reinforced 275
likely to have relatively 1998
likely to have remembered 317
likely to have reproduced 70
likely to have restricted 227
likely to have retirement 65
likely to have rheumatoid 58
likely to have scientific 45
likely to have specialists 50
likely to have specialized 510
likely to have spontaneous 217
likely to have stereotyped 109
likely to have stillbirths 53
likely to have stimulated 246
likely to have strengthened 226
likely to have structural 155
likely to have structured 78
likely to have structures 41
likely to have subjective 44
likely to have subsequent 327
likely to have substantial 1950
likely to have successful 861
likely to have sufficient 1575
likely to have supportive 111
likely to have suppressed 80
likely to have sympathized 51
likely to have systematic 53
likely to have telephones 309
likely to have terminated 87
likely to have territorial 43
likely to have therapeutic 84
likely to have traditional 285
likely to have tremendous 92
likely to have undermined 74
likely to have understood 570
likely to have undertaken 326
likely to have undiagnosed 65
likely to have unemployed 43
likely to have unexpected 140
likely to have unforeseen 146
likely to have unilateral 44
likely to have unintended 271
likely to have university 199
likely to have unrealistic 140
likely to have wherewithal 328
likely to hold information 43
likely to hold management 44
likely to hold membership 49
likely to hold prestigious 59
likely to hold relatively 62
likely to hold stereotypes 43
likely to hold traditional 342
likely to join associations 86
likely to keep information 42
likely to know personally 82
likely to lack confidence 182
likely to lack experience 41
likely to lack information 47
likely to lack sufficient 102
likely to leave employment 143
likely to leave immediately 55
likely to leave unfinished 41
likely to lend assistance 103
likely to live separately 69
likely to look critically 40
likely to lose confidence 390
likely to lose employment 50
likely to lose substantial 45
likely to make aggressive 50
likely to make allowances 106
likely to make appropriate 167
likely to make assumptions 178
likely to make charitable 69
likely to make complaints 98
likely to make concessions 836
likely to make connections 160
likely to make consistent 55
likely to make government 56
likely to make impossible 70
likely to make inaccurate 61
likely to make individual 124
likely to make inferences 179
likely to make investment 71
likely to make management 49
likely to make particular 53
likely to make predictions 45
likely to make productive 61
likely to make proselytes 50
likely to make references 68
likely to make relatively 93
likely to make resistance 53
likely to make sacrifices 159
likely to make situational 75
likely to make spontaneous 127
likely to make statements 315
likely to make subsequent 70
likely to make substantial 328
likely to make successful 252
likely to make sufficient 53
likely to make suggestions 204
likely to make systematic 44
likely to make unrealistic 46
likely to meet frequently 69
likely to meet resistance 730
likely to more accurately 66
likely to move frequently 95
likely to need adjustment 85
likely to need antibiotics 138
likely to need assistance 884
likely to need government 139
likely to need individual 45
likely to need information 161
likely to need particular 69
likely to need psychiatric 70
likely to need relatively 45
likely to need residential 40
likely to need specialized 47
likely to need substantial 87
likely to omit information 43
likely to open negotiations 48
likely to pass legislation 144
likely to pass undetected 239
likely to pass unobserved 607
likely to pose particular 67
likely to reach agreements 58
likely to reach conclusions 102
likely to react chemically 77
likely to react emotionally 224
likely to react immediately 49
likely to react negatively 1066
likely to react positively 520
likely to react vigorously 41
likely to rise appreciably 77
likely to rise relatively 79
likely to seek appropriate 44
likely to seek assistance 679
likely to seek compromise 52
likely to seek employment 770
likely to seek government 109
likely to seek information 1065
likely to seek membership 103
likely to seek preventive 165
likely to seek psychiatric 245
likely to seek reassurance 92
likely to seek restitution 52
likely to seek traditional 54
likely to seem attractive 63
likely to seem inadequate 47
likely to seem irrelevant 66
likely to show aggressive 178
likely to show appreciable 56
likely to show clinically 46
likely to show delinquent 59
likely to show depressive 59
likely to show displeasure 55
likely to show favoritism 58
likely to show impairment 63
likely to show particular 44
likely to show persistent 84
likely to show preference 73
likely to show progression 81
likely to show psychiatric 69
likely to show relatively 139
likely to show resentment 44
likely to show resistance 64
likely to show spontaneous 85
likely to show substantial 196
likely to show variability 48
likely to spur investment 47
likely to stay interested 50
likely to stay relatively 77
likely to stay unemployed 97
likely to stop breastfeeding 63
likely to take aggressive 71
likely to take appropriate 124
likely to take calculated 97
likely to take cognizance 110
likely to take corrective 88
likely to take generations 41
likely to take individual 44
likely to take initiatives 67
likely to take medications 116
likely to take particular 40
likely to take precautions 328
likely to take precedence 2127
likely to take preventive 205
likely to take protective 60
likely to take sufficient 75
likely to take ultimately 41
likely to think critically 83
likely to think negatively 43
likely to think positively 72
likely to vary appreciably 132
likely to vary enormously 169
likely to vary positively 71
likely to view commitment 71
likely to view government 68
likely to vote democratic 1856
likely to vote republican 3667
likely to want employment 44
likely to want government 48
likely to want information 132
likely to work diligently 57
limits by such regulations 43
limits in their respective 52
limits of crop cultivation 134
limits of fair competition 132
limits of free competition 60
limits of free enterprise 53
limits of full employment 47
limits of home consumption 99
limits of just punishment 46
limits of land settlement 57
limits of life expectancy 183
limits of past experience 97
limits of pure mathematics 49
limits of rice cultivation 64
limits of risk assessment 57
limits of said corporation 221
limits of sane speculation 43
limits of slang phraseology 90
limits of some particular 193
limits of such approaches 79
limits of such cooperation 41
limits of such corporation 125
limits of such enumeration 75
limits of such magistrate 264
limits of such respective 52
limits of such strategies 59
limits of their accustomed 96
limits of their activities 305
limits of their application 814
limits of their appropriate 56
limits of their aspirations 60
limits of their assumptions 63
limits of their authorities 75
limits of their boundaries 89
limits of their capability 341
limits of their capacities 1078
limits of their circulation 120
limits of their collective 54
limits of their commissions 257
limits of their commitment 99
limits of their competence 2645
limits of their competency 112
limits of their concessions 52
limits of their disability 134
limits of their discipline 202
limits of their ecological 71
limits of their efficiency 54
limits of their elasticity 149
limits of their employment 105
limits of their enterprise 50
limits of their experience 632
limits of their explorable 41
limits of their forbearance 46
limits of their friendship 137
limits of their government 224
limits of their hereditary 109
limits of their historical 86
limits of their imagination 296
limits of their individual 530
limits of their information 169
limits of their interaction 42
limits of their legitimate 318
limits of their liabilities 51
limits of their nationality 56
limits of their obligations 149
limits of their observation 47
limits of their occurrence 91
limits of their operational 45
limits of their particular 611
limits of their perceptions 50
limits of their plantations 68
limits of their possessions 595
limits of their prescribed 221
limits of their privileges 122
limits of their productive 112
limits of their properties 52
limits of their reciprocal 54
limits of their reliability 56
limits of their reservation 158
limits of their resistance 67
limits of their respective 18821
limits of their restricted 161
limits of their scientific 74
limits of their settlement 151
limits of their solubility 59
limits of their specialized 104
limits of their specialties 41
limits of their structural 41
limits of their techniques 42
limits of their technology 210
limits of their territorial 636
limits of their traditional 206
limits of their usefulness 438
limits of their variability 61
limits of their visibility 47
limits of their vocabulary 87
limits of these activities 73
limits of these approaches 338
limits of these assumptions 127
limits of these boundaries 63
limits of these categories 155
limits of these concessions 105
limits of these conventions 51
limits of these definitions 62
limits of these discourses 59
limits of these expressions 42
limits of these guidelines 50
limits of these individual 54
limits of these obligations 50
limits of these parameters 145
limits of these particular 45
limits of these possessions 44
limits of these principles 198
limits of these properties 47
limits of these quantities 58
limits of these respective 51
limits of these strategies 41
limits of these structures 68
limits of these techniques 153
limits of these traditional 42
limits of those boundaries 57
limits of those obligations 41
limits of those principles 83
limits of time prescribed 150
