earliest things that happens 108
effects that are claimed 112
effects that are closely 41
effects that are delayed 53
effects that are derived 121
effects that are desired 235
effects that are equally 86
effects that are evident 176
effects that are exactly 42
effects that are exerted 69
effects that are harmful 200
effects that are helpful 47
effects that are ignored 61
effects that are induced 168
effects that are largely 147
effects that are limited 211
effects that are measured 115
effects that are mediated 543
effects that are natural 43
effects that are occurring 79
effects that are outside 134
effects that are peculiar 111
effects that are perhaps 62
effects that are present 903
effects that are realized 40
effects that are related 580
effects that are revealed 53
effects that are similar 1240
effects that are socially 43
effects that are stronger 77
effects that are strongly 52
effects that are subject 62
effects that are totally 40
effects that are typical 171
effects that are unknown 73
effects that are usually 534
effects that are visible 171
effects that are wrought 106
effects that can develop 63
effects that can distort 47
effects that can enhance 79
effects that can include 137
effects that can increase 80
effects that can persist 51
effects that can produce 144
effects that had belonged 44
effects that his conduct 43
effects that lie outside 104
effects that long absence 156
effects that may account 47
effects that may develop 287
effects that may enhance 46
effects that may explain 66
effects that may include 247
effects that may increase 102
effects that may involve 53
effects that may obscure 44
effects that may operate 93
effects that may persist 103
effects that may prevent 41
effects that may proceed 40
effects that may produce 177
effects that may require 195
effects that one variable 42
effects that run counter 251
effects that they produce 2051
effects that this process 51
effects they are capable 426
effects they are perhaps 43
effects they are producing 192
effects they can achieve 159
effects they can produce 710
effects they may produce 1232
effects too are perhaps 69
effects wear off quickly 171
effects you can achieve 2050
effects you can produce 352
efforts and his ability 70
efforts and his conduct 52
efforts and his example 48
efforts and his prayers 46
efforts and his success 136
efforts and its ability 48
efforts and its success 55
efforts and not because 66
efforts and our efforts 40
efforts and our prayers 98
efforts are being applied 143
efforts are being carried 400
efforts are being crowned 56
efforts are being devoted 566
efforts are being exerted 763
efforts are being focused 272
efforts are being mounted 102
efforts are being planned 201
efforts are being pursued 252
efforts are being stepped 86
efforts are being thwarted 77
efforts are being watched 55
efforts are going forward 83
efforts are not allowed 44
efforts are not crowned 143
efforts are not devoted 45
efforts are not exactly 41
efforts are not exerted 50
efforts are not focused 73
efforts are not limited 408
efforts are not perfect 58
efforts are not producing 79
efforts are not totally 68
efforts are not useless 45
efforts are not usually 107
efforts are now beginning 101
efforts are now devoted 111
efforts are now exerted 132
efforts are now focused 220
efforts are put forward 50
efforts being put forward 45
efforts can not achieve 99
efforts can not control 43
efforts can not prevail 94
efforts can not prevent 182
efforts can not produce 109
efforts can not provide 40
efforts can not subvert 44
efforts can not succeed 382
efforts did not achieve 266
efforts did not address 159
efforts did not advance 44
efforts did not attract 53
efforts did not benefit 42
efforts did not impress 41
efforts did not improve 71
efforts did not include 109
efforts did not increase 63
efforts did not involve 70
efforts did not prevail 68
efforts did not prevent 477
efforts did not proceed 61
efforts did not produce 875
efforts did not provide 73
efforts did not receive 154
efforts did not reflect 43
efforts did not satisfy 210
efforts did not slacken 51
efforts did not succeed 1840
efforts did not suffice 217
efforts did not survive 67
efforts for and against 156
efforts for her husband 54
efforts for his capture 50
efforts for his clients 54
efforts for his comfort 43
efforts for his country 274
efforts for his liberty 105
efforts for his majesty 42
efforts for his success 49
efforts for his welfare 61
efforts for its capture 57
efforts for its control 64
efforts for its removal 302
efforts for its revival 56
efforts for its solution 143
efforts for its success 206
efforts for its support 46
efforts for its welfare 100
efforts for our country 79
efforts for that purpose 843
efforts for this project 51
efforts for this purpose 1820
efforts for this species 51
efforts for two decades 72
efforts had not availed 48
efforts had not brought 114
efforts had not yielded 59
efforts may not produce 86
efforts may not succeed 121
efforts met with failure 557
efforts met with limited 408
efforts met with success 1681
efforts now being carried 48
efforts that are carried 54
efforts that are devoted 45
efforts that are focused 102
efforts that are largely 60
efforts that are occurring 40
efforts that are planned 51
efforts that are related 57
efforts that are usually 75
efforts that bring together 48
efforts that had brought 96
efforts that has brought 47
efforts that her husband 42
efforts that she repeated 48
efforts that this country 49
efforts they are obliged 41
efforts was his attempt 46
efforts with her majesty 48
efforts with his counsel 51
efforts with its verdure 82
ejected and was rescued 51
ejected for his loyalty 42
ejected for not complying 47
ejected with each heartbeat 414
ejected with each systole 83
ejection and its control 47
elapsed and his unequal 43
elastic and can stretch 113
elastic and then plastic 55
elbowed her way between 99
elbowed her way forward 97
elbowed his way between 189
elbowed his way briskly 51
elbowed his way forward 410
elbowed his way roughly 58
elbowed his way towards 161
elderly and are usually 76
elderly and for persons 61
elderly and ill persons 108
elderly and may present 46
elderly and may require 41
elderly and near elderly 80
elderly and old persons 103
elderly are not covered 40
elderly are not usually 45
elderly man was brought 77
elderly man who appeared 183
elderly man who carried 74
elderly man who claimed 64
elderly man who married 41
elderly man with chronic 111
elderly man with dementia 56
elderly man with glasses 68
elderly men and elderly 213
elderly men are married 223
elderly men than elderly 63
elderly men with chronic 49
elderly men with dementia 84
elderly who are married 69
elderly who are retired 54
elderly who are suffering 63
elderly with low incomes 109
elected and his election 120
elected and his surplus 61
elected and ten official 62
elected for each circuit 49
elected for each division 59
elected for that borough 128
elected for that express 79
elected for that purpose 6382
elected for this borough 105
elected for this purpose 2727
elected for two sessions 42
elected its own captain 45
elected its own council 73
elected its own members 194
elected its own presiding 108
elected two new members 65
elected who had himself 51
elected with its support 62
election and his election 46
election and its effects 46
election and its outcome 192
election and its results 273
election and that adjusts 60
election and that carried 68
election and was defeated 212
election and was elected 283
election but was defeated 203
election did not include 60
election did not involve 56
election did not justify 47
election did not prevent 80
election did not produce 265
election did not provide 116
election did not reflect 90
election did not require 41
election did not satisfy 45
election does not include 46
election does not involve 64
election does not prevent 77
election does not produce 87
election does not provide 89
election does not require 101
election eve and election 48
election for all members 47
election for and against 319
election for any borough 45
election for any election 42
election for any purpose 148
election for any taxable 175
election for both federal 115
election for each election 137
election for its taxable 192
election for new members 44
election for that borough 212
election for that position 59
election for that purpose 1275
election for this borough 545
election for this purpose 273
election for two members 79
election law was adopted 80
election law was amended 124
election law was enacted 108
election law was revised 65
election set for january 93
election set for october 52
election that had brought 103
election that has counted 116
election that was decided 93
election they are beloved 491
election was being carried 61
election was due largely 65
election was for members 41
election was going against 55
election was going forward 44
election was long overdue 45
election was not according 45
election was not allowed 76
election was not assured 51
election was not because 44
election was not carried 66
election was not certain 46
election was not decided 190
election was not finally 50
election was not opposed 43
election was not settled 64
election was now assured 58
election was thus managed 69
election with his consent 114
elector and his friends 119
elector was being crowned 43
elector who has refused 55
element and each element 80
element and its ability 45
element and its content 460
element and its effects 60
element and its function 128
element and its inverse 166
element and its location 76
element and its position 271
element and its relation 148
element and its results 48
element and may contain 48
element and that element 180
element and then selecting 82
element and this element 128
element and thus produce 51
element are all exactly 63
element can not contain 250
element did not prevent 51
element does not consist 95
element does not contain 463
element does not destroy 51
element does not detract 50
element does not exclude 62
element does not function 53
element does not include 214
element does not increase 65
element does not involve 68
element does not operate 46
element does not possess 48
element does not present 83
element does not prevent 51
element does not produce 106
element does not provide 101
element does not receive 84
element does not require 360
element does not satisfy 92
element does not specify 50
element does not support 89
element does not undergo 60
element for each element 125
element for its success 71
element for this process 152
element for this purpose 253
element had now entered 54
element has its natural 77
element has its peculiar 44
element has six degrees 100
element has two degrees 62
element may not contain 91
element that are present 108
element that can combine 149
element that can contain 219
element that can control 45
element that can function 65
element that can produce 49
element that can provide 103
element that can undergo 48
element that had brought 48
element that had entered 162
element that had hitherto 135
element that has allowed 40
element that has appeared 103
element that has brought 60
element that has emerged 62
element that has entered 186
element that may contain 131
element that they contain 50
element that they possess 52
element that was capable 44
element that was central 48
element that was derived 61
element that was equally 58
element that was largely 53
element that was present 448
element that was removed 121
element was not present 588
element was not totally 52
element was now visible 49
element with its inverse 44
element with six degrees 81
element with two degrees 52
elevate and lead mankind 53
elevate and not degrade 48
elevate him and comfort 40
elevate his own position 96
elevate his own spirits 62
elevating and not degrading 47
elevating our own species 46
eleventh and two following 180
elicits fear and anxiety 92
ellipse with two centers 76
ellipse with two focuses 40
embargo act was repealed 82
embargo and its effects 51
embargo did not include 48
embargo did not prevent 60
embargo law was enacted 43
embargo law was repealed 56
embargo that was imposed 101
embargo was not removed 48
embarking for asia marched 40
embarking for that country 47
embarking for this country 77
embarks for that country 40
embassy did not succeed 48
embassy for that purpose 183
embassy for this purpose 98
embedding and thin sectioning 298
embrace all its aspects 49
embrace all its members 50
embrace all that relates 43
embrace but one subject 1921
embrace him and welcome 40
embrace his new religion 45
embrace men with sincere 45
embrace this new concept 48
embrace this new religion 63
embrace with her husband 135
embrace with his consort 178
embracing all that relates 47
embracing all things needful 43
embracing but one subject 552
embracing jew and gentile 47
embracing thee was strongly 49
embryos are not persons 91
embryos can not develop 47
embryos did not develop 154
embryos did not survive 112
embryos for any purpose 96
embryos for this purpose 101
emerald set with diamonds 128
emerged and was adopted 49
emerged for this purpose 61
emerged that her husband 40
emerged that was capable 60
emerged that was similar 44
emerged was that although 46
emerged was that stevens 75
emerged who was capable 44
emerged with any clarity 92
emerged with his position 43
emerges with any clarity 50
emetics for this purpose 46
emigres who had escaped 75
emigres who had settled 105
eminent both for virtues 71
eminent for any sublime 45
eminent for any superior 71
eminent for her virtues 124
eminent for his ability 84
eminent for his aquatic 44
eminent for his charity 55
eminent for his courage 57
eminent for his devotion 49
eminent for his justice 47
eminent for his loyalty 146
eminent for his poetical 52
eminent for his popular 47
eminent for his private 52
eminent for his probity 71
eminent for his religion 86
eminent for his success 101
eminent for his talents 634
eminent for his treatise 226
eminent for his variety 76
eminent for his virtues 626
eminent for its ability 49
eminent for its limited 120
eminent for its loyalty 48
eminent for that quality 85
eminent for this species 89
eminent man who brought 57
eminent men and writers 42
eminent men who adorned 215
eminent men who appeared 91
eminent men who belonged 49
eminent men who devoted 65
eminent men who figured 77
eminent men who visited 83
eminent poet and scholar 61
eminent zeal and ability 49
emission and air quality 164
emission has had peculiar 44
emitted for this purpose 88
emotions and her thoughts 97
emotions and his ability 62
emotions and his behavior 68
emotions and his desires 55
emotions and his thoughts 212
emotions and how emotions 46
emotions and its dynamic 48
emotions and our ability 50
emotions and our behavior 57
emotions and our desires 59
emotions and our emotions 53
emotions and our passions 56
emotions and our thoughts 161
emotions and that emotions 54
emotions are not allowed 89
emotions are not aroused 181
emotions are not creative 85
emotions are not genuine 44
emotions are not limited 56
emotions are not logical 52
emotions are not present 179
emotions are not rational 71
emotions are not related 40
emotions are not released 456
emotions are not skilled 67
emotions are not stirred 72
emotions are not subject 121
emotions are not touched 60
emotions are not usually 55
emotions are too complex 44
emotions are too intense 133
emotions did not prevent 50
emotions does not produce 129
emotions does not require 40
emotions for and against 53
emotions had not deadened 59
emotions she had aroused 65
emotions she had endured 80
emotions that are aroused 596
emotions that are brought 73
emotions that are capable 43
emotions that are central 64
emotions that are closely 43
emotions that are derived 45
emotions that are excited 102
emotions that are familiar 43
emotions that are grouped 93
emotions that are kindled 41
emotions that are natural 52
emotions that are painful 48
emotions that are passions 66
emotions that are peculiar 48
emotions that are pleasant 47
emotions that are present 171
emotions that are related 257
emotions that are released 54
emotions that are similar 247
emotions that are socially 67
emotions that are stirred 196
emotions that are typical 49
emotions that are usually 252
emotions that art excites 203
emotions that can trigger 49
emotions that had brought 89
emotions that had erupted 48
emotions that had gripped 83
emotions that had plagued 72
emotions that had stirred 68
emotions that may surface 74
emotions that they express 86
emotions they are capable 44
emotions they had aroused 62
emperor and all germany 62
emperor and her husband 40
emperor and his beloved 262
emperor and his bishops 115
emperor and his brothers 104
emperor and his cabinet 200
emperor and his capital 48
emperor and his catholic 150
emperor and his closest 243
emperor and his consort 1310
emperor and his council 547
emperor and his country 236
emperor and his dynasty 244
emperor and his empress 515
emperor and his eunuchs 150
emperor and his foreign 82
emperor and his friends 235
emperor and his general 228
emperor and his highest 54
emperor and his imperial 146
emperor and his knights 55
emperor and his majesty 137
emperor and his present 48
emperor and his princes 161
emperor and his retinue 1158
emperor and his sisters 126
emperor and his spanish 42
emperor and his subject 40
emperor and his vassals 85
emperor and his virtues 52
emperor and was allowed 41
emperor did not abandon 78
emperor did not approve 141
emperor did not attempt 133
emperor did not believe 86
emperor did not himself 112
emperor did not however 47
emperor did not neglect 85
emperor did not possess 167
emperor did not receive 94
emperor did not succeed 93
emperor did not venture 143
emperor does not possess 59
emperor for aid against 81
emperor for his cruelty 61
emperor for his decision 53
emperor for his support 41
emperor for that purpose 145
emperor for this purpose 60
emperor had now imbibed 139
emperor was not allowed 141
emperor was not content 64
emperor was not obliged 42
emperor was not present 380
emperor who had brought 47
emperor who had ordered 61
emperor who had reigned 51
emperor who had usurped 56
emperor who was elected 53
emperor who was himself 85
emperor with his devoted 62
empires are not affairs 71
empires that had existed 56
empires was that founded 44
empiric had yet assumed 42
employing all his efforts 91
employing all his ingenuity 114
employing all his leisure 143
employing all his talents 42
employing all his thoughts 60
employing any new capital 305
employing for that purpose 1232
employing for this purpose 2119
employing his few remaining 64
employing his own capital 89
employing his own talents 51
employing our own vessels 50
employing them with success 42
employing wit and sarcasm 44
employs all his ingenuity 98
employs all his leisure 66
employs all his talents 55
employs all our thoughts 65
employs for his purpose 50
employs for that purpose 684
employs for this purpose 2981
employs his own capital 187
employs its own members 43
employs near one thousand 61
empower for that purpose 316
empower them and provide 60
empower them for service 41
empress and her ancient 173
empress and her friends 157
empress and her husband 222
empress and her retinue 68
empress with her coronal 248
emptied all his pockets 98
emptied both his pistols 65
emptied for that purpose 59
emptied for this purpose 57
emptied his mug seventy 101
emptied his own pockets 93
emptied his two pistols 44
emptied out his pockets 220
empties both his pockets 70
emulsion for this purpose 47
enables all its members 59
enables all team members 52
enacted but with consent 60
enacted did not contain 62
enacted did not provide 44
enacted for and applied 44
enacted for her benefit 54
enacted for his benefit 183
enacted for its support 40
enacted for our benefit 62
enacted for that purpose 2897
enacted for this purpose 1197
enacted new death penalty 182
enacted that all foreign 51
enacted that all letters 47
enacted that all patents 57
enacted that all persons 1169
enacted that all vessels 40
enacted that any citizen 55
enacted that any persons 96
enacted that her majesty 160
enacted that his majesty 211
enacted that may operate 87
enacted with his consent 47
encamping not far distant 59
enclose you two letters 297
encoded and then decoded 119
encrypt and then decrypt 97
endanger her own position 78
endanger his own position 419
endanger his own welfare 50
endanger its own position 54
endeavor with due respect 125
endless and are limited 58
endless fun and variety 65
endless sin and suffering 226
endowed are not obliged 47
endowed for that purpose 531
endowed for this purpose 484
endowed her with certain 43
endowed him with certain 217
endowed him with courage 105
endowed him with eternal 64
endowed him with freedom 69
endowed him with liberty 80
endowed him with perfect 48
endowed him with rational 118
endowed him with superior 106
endowed him with talents 72
endowed him with unusual 66
endowed him with virtues 42
endowed man with certain 273
endowed man with freedom 226
endowed men with certain 100
endowed them with certain 383
endowed them with courage 68
endowed them with estates 60
endowed them with freedom 41
endowed them with liberal 99
endowed them with magical 53
endowed them with superior 117
endowed with all natural 47
endowed with all virtues 1065
endowed with and capable 58
endowed with any faculty 117
endowed with any natural 60
endowed with any official 45
endowed with any peculiar 88
endowed with any quality 74
endowed with any unusual 61
endowed with both natural 133
endowed with far superior 41
endowed with few natural 131
endowed with her fortune 78
endowed with its natural 52
endowed with its peculiar 113
endowed with one hundred 110
endowed with one thousand 43
endowed with ten talents 49
endowed with ten thousand 68
endowed with that ability 47
endowed with that creative 41
endowed with that faculty 421
endowed with that highest 79
endowed with that logical 45
endowed with that natural 124
endowed with that peculiar 257
endowed with that precious 44
endowed with that quality 652
endowed with that supreme 105
endowed with this ability 439
endowed with this faculty 1096
endowed with this freedom 68
endowed with this function 118
endowed with this natural 119
endowed with this peculiar 76
endowed with this precious 121
endowed with this quality 1487
endowed with two factors 66
endowed with two hundred 41
endowed with two natures 64
endowed with two thousand 103
endowed you with certain 47
endured all this suffering 103
endured and not enjoyed 52
endured but not enjoyed 69
endured for his country 56
endured for his opinions 94
endured for one hundred 87
endured for one thousand 52
endured for six hundred 85
endured for that instant 76
endured for two decades 188
endured for two hundred 277
endured for two thousand 313
endured with her husband 42
endures death not because 113
enemies aid and comfort 180
enemies and few friends 691
enemies and her friends 134
enemies and her majesty 107
enemies and his critics 42
enemies and his enemies 74
enemies and his friends 1318
enemies and its friends 318
enemies and new friends 66
enemies and not against 143
enemies and not friends 160
enemies and old friends 54
enemies and our enemies 134
enemies and our friends 339
enemies are his enemies 272
enemies are not allowed 47
enemies are not leavened 53
enemies are not present 118
enemies are now friends 65
enemies are our enemies 407
enemies are our friends 237
enemies but few friends 69
enemies but his friends 127
enemies but not against 40
enemies but our friends 78
enemies can bring against 69
enemies can not deprive 81
enemies can not destroy 60
enemies can not perturb 122
enemies can not prevail 78
enemies can not prevent 93
enemies did not believe 108
enemies did not prevent 40
enemies did not scruple 212
enemies did not succeed 138
enemies did not venture 192
enemies for not approving 43
enemies for this purpose 59
enemies had all crossed 65
enemies nor his friends 93
enemies nor our friends 52
enemies than his friends 183
enemies than our friends 53
enemies that war against 46
enemies was too visible 95
enemies who are attacking 105
enemies who are capable 45
enemies who are threatening 57
enemies who had brought 128
enemies who had escaped 42
enemies who had gathered 41
enemies who had injured 150
enemies who had invaded 109
enemies who had planned 41
enemies who lie together 48
enemies who now disturb 83
enemies who now pretend 71
enfolding her head tightly 46
enforce any law abridging 277
enforce his own decision 56
enforce his own decrees 78
enforce his own opinions 104
enforce its ban against 80
enforce its law against 66
enforce its own decision 105
enforce its own decrees 449
enforce its own measures 51
enforce law and justice 132
enforce that law against 82
enforce this law against 73
enforcing any law abridging 56
enforcing its own decrees 85
enforcing law and justice 50
engender all its wonders 52
engineer and his ability 43
engineer and his company 56
engineer and his fireman 436
engineer and his friends 63
engineer and his helpers 45
engineer and his workmen 40
engineer and neb arrived 51
engineer and one fireman 71
engineer and one hundred 62
engineer and two firemen 61
engineer can not control 55
engineer can not express 57
engineer did not believe 51
engineer does not usually 79
engineer does not warrant 49
engineer for all america 72
engineer for that company 75
engineer for that purpose 52
engineer for this company 73
engineer for this project 81
engineer for this purpose 80
engineer has two choices 40
engineer who had arrived 90
engineer who had brought 104
engineer who had carried 70
engineer who had devoted 62
engineer who had escaped 68
engineer who had founded 50
engineer who had managed 105
engineer who had married 70
engineer who had planned 313
engineer who had retired 86
engineer who had settled 96
engineer who had started 139
engineer who had studied 397
engineer who had visited 92
engineer who had written 94
engineer who has devoted 63
engineer who has planned 56
engineer who has studied 183
engineer who has written 92
engineer who was brought 53
engineer who was charged 44
engineer who was designing 41
engineer who was familiar 84
engineer who was himself 46
engineer who was present 67
engineer who was trained 46
engraved for this purpose 115
engraved his own designs 190
engraved with her initials 318
engraved with his initials 1211
engraved with our initials 40
engraved with this precious 41
engraver who had studied 43
engravings and oil paintings 106
engravings and two hundred 47
engravings and with colored 61
engravings are all printed 42
engrossing all his thoughts 60
enhance and not destroy 42
enhance and not detract 88
enhance but not replace 46
enhance her own position 74
enhance her own quality 45
enhance his own chances 115
enhance his own control 43
enhance his own dignity 90
enhance his own position 852
enhance his own stature 140
enhance its own national 52
enhance its own position 316
enhance our own ability 41
enhancing his own position 131
enhancing its own position 71
enjoyed all her natural 41
enjoyed all her spirits 54
enjoyed all his revenue 42
enjoyed any real success 83
enjoyed being with friends 86
enjoyed did not prevent 40
enjoyed doing things together 680
enjoyed doing this because 95
enjoyed doing this project 91
enjoyed ease and comfort 48
enjoyed for its aesthetic 50
enjoyed for one hundred 49
enjoyed for that purpose 60
enjoyed for two decades 118
enjoyed for two hundred 128
enjoyed going out together 76
enjoyed her new freedom 74
enjoyed her new position 94
enjoyed her own company 193
enjoyed his new dignity 299
enjoyed his new freedom 80
enjoyed his new position 146
enjoyed his own company 259
enjoyed his own decision 52
enjoyed his own funeral 149
enjoyed his own private 47
enjoyed its own religion 43
enjoyed math and science 53
enjoyed not that dignity 83
enjoyed our day together 68
enjoyed than are enjoyed 45
enjoyed was not derived 57
enjoyed with her friends 54
enjoyed with her husband 294
enjoyed with her parents 61
enjoyed with his friends 133
enjoyed with his parents 45
enlarge and run together 152
enlarge them and recruit 47
enlisting all who offered 45
enlisting men and providing 94
enlisting men for foreign 64
enlisting men for service 49
enlists with him against 80
enraged that her husband 51
enraged that they decided 56
enraged with her husband 50
enraged with him because 69
enraged with his captain 56
enriching and that enhance 244
enriching his own country 45
ensigns that are carried 70
enslave any one because 163
ensured that all aspects 101
ensured that all dosages 75
ensured that all members 175
ensured that all parties 106
ensured that any attempt 105
ensured that both parties 93
ensured that each student 66
ensured that her husband 121
