eagle flying high overhead 43
even been more glorious 60
even been some attempt 55
even been some question 100
even been some reports 44
even been used against 51
even been very forward 161
even call into question 579
even came from distant 54
even came from outside 48
even came into contact 144
even care what happens 250
even come from outside 121
even come into contact 657
even come into general 51
even come into question 169
even coming into contact 163
even died from diseases 76
even done some research 44
even during early infancy 50
even during their absence 147
even during their deepest 45
even during their earliest 60
even during their greatest 99
even during their infancy 111
even during their leisure 77
even during their present 92
even during their studies 42
even during these moments 72
even during those decades 40
even during those moments 203
even during your absence 81
even feel some sympathy 70
even felt some stirrings 64
even felt some sympathy 49
even five more minutes 60
even from early boyhood 55
even from early infancy 119
even from evil thoughts 274
even from giving occasion 123
even from great britain 206
even from great passions 41
even from more distant 263
even from north america 199
even from other islands 59
even from other members 237
even from other planets 42
even from other sources 84
even from other species 80
even from some members 120
even from some neutral 46
even from south america 168
even from such distant 84
even from such sources 47
even from such thoughts 66
even from such worldly 188
even from their closest 221
even from their cradles 130
even from their earliest 595
even from their enemies 411
even from their friends 211
even from their infancy 496
even from their masters 40
even from their natural 45
even from their parents 319
even from their poverty 40
even from their present 173
even from their pulpits 47
even from their spouses 63
even from their thoughts 110
even from these figures 87
even from these limited 60
even from these sources 103
even from third parties 83
even from those ancient 58
even from those closest 301
even from those critics 43
even from those members 49
even from those persons 69
even from very ancient 54
even from very distant 104
even from your earliest 46
even from your enemies 99
even from your friends 73
even from your husband 130
even from your infancy 75
even gone into reverse 87
even have been accused 95
even have been adopted 111
even have been advised 45
even have been allowed 457
even have been applied 64
even have been arranged 118
even have been ashamed 71
even have been avoided 62
even have been because 53
even have been brought 519
even have been capable 188
even have been carried 294
even have been charged 116
even have been content 132
even have been correct 61
even have been counter 165
even have been covered 48
even have been defeated 46
even have been delayed 54
even have been derived 153
even have been desired 52
even have been devised 40
even have been doubted 44
even have been drafted 51
even have been elected 158
even have been erected 93
even have been expecting 40
even have been exposed 118
even have been familiar 112
even have been founded 62
even have been friends 147
even have been genuine 76
even have been granted 113
even have been guessed 50
even have been harmful 273
even have been helpful 69
even have been himself 61
even have been hostile 46
even have been imposed 40
even have been induced 73
even have been injured 40
even have been invited 123
even have been largely 42
even have been listening 75
even have been located 45
even have been married 150
even have been members 128
even have been nauseous 120
even have been noticed 385
even have been obliged 72
even have been offered 107
even have been omitted 72
even have been opposed 84
even have been ordered 47
even have been painted 141
even have been planned 93
even have been planted 110
even have been pleasant 90
even have been popular 45
even have been present 1233
even have been printed 109
even have been reduced 107
even have been referring 60
even have been related 206
even have been released 49
even have been removed 78
even have been several 46
even have been sincere 73
even have been smaller 47
even have been started 246
even have been stronger 58
even have been studied 65
even have been subject 46
even have been superior 48
even have been tempted 410
even have been touched 56
even have been trained 56
even have been unaware 193
even have been unknown 55
even have been visible 67
even have been welcome 67
even have been written 1297
even have fine sunsets 53
even have five minutes 45
even have full control 58
even have heart attacks 64
even have made matters 46
even have seen himself 61
even have some concern 82
even have some control 52
even have some friends 46
even have some insight 42
even have some sympathy 54
even have some trouble 41
even have such thoughts 73
even have swung himself 233
even have your address 51
even have your picture 51
even having been allowed 47
even having been brought 42
even having such thoughts 78
even health care workers 120
even here much remains 58
even here other factors 50
even here their numbers 58
even here there remains 105
even into great britain 75
even into north america 45
even into south america 160
even into their forties 49
even into their private 55
even into their religion 59
even into their thirties 92
even john knox himself 47
even just five minutes 46
even kill their victims 49
even know just because 43
even know their address 61
even know their language 101
even know their letters 76
even know their parents 79
even know what charity 103
even know what company 49
even know what country 773
even know what exactly 138
even know what freedom 148
even know what happens 195
even know what justice 43
even know what language 368
even know what marriage 69
even know what position 102
even know what question 157
even know what religion 70
even know what species 42
even know what suffering 46
even know what trouble 96
even know your address 71
even know your husband 52
even know your parents 46
even know your surname 41
even left their dwellings 76
even less clear because 61
even less time because 40
even less time together 139
even less well adapted 153
even less well defined 851
even less well endowed 77
even less well founded 155
even less well studied 149
even less well trained 127
even less will suffice 47
even like joan herself 73
even like those between 42
even live here anymore 227
even live there anymore 83
even look like brothers 66
even look like herself 171
even look like himself 127
even look like sisters 46
even lord john himself 49
even lord john russell 300
even lose their tempers 44
even lost their ability 56
even lost their language 46
even love their enemies 43
even love your enemies 48
even made great efforts 46
even made some attempt 175
even made some efforts 140
even made some friends 112
even made some inroads 73
even make some friends 60
even make their vacation 43
even many mere tenants 85
even many years following 54
even miss pole herself 205
even more angry because 141
even more clear because 48
even more daring attempt 40
even more dire results 81
even more dire straits 195
even more from society 46
even more good fortune 82
even more hard pressed 392
even more into account 40
even more into herself 45
even more into himself 130
even more into question 63
even more life threatening 47
even more like himself 44
even more like shadows 45
even more moving because 47
even more side effects 44
even more time because 87
even more time consuming 1139
even more time listening 42
even more time together 332
even more torn between 45
even more true because 223
even more true regarding 62
even more vexing problem 348
even more vexing question 78
even more were wounded 44
even much more complex 192
even much more quickly 51
even much more rapidly 108
even much more strongly 43
even need your parents 100
even open their windows 87
even open your account 159
even pass over several 46
even sell your brethren 200
even sent back letters 75
even single case studies 57
even sold into slavery 227
even some have glanced 62
even some high schools 141
even speak their language 651
even speak your language 332
even such laws governing 44
even sure what exactly 56
even sure what language 51
even swung their muskets 111
even take five minutes 72
even take five shekels 41
even take into account 6559
even take over control 44
even take some pleasure 65
even take their stations 50
even take upon herself 41
even take upon himself 46
even take what follows 49
even taking full account 59
even taking into account 29838
even taking these factors 99
even taking upon himself 45
even talk some herself 65
even tell their friends 111
even tell their parents 107
even tell what language 97
even tell your friends 77
even tell your husband 42
even tell your parents 142
even their best efforts 406
even their best friends 1921
even their body language 139
even their love affairs 60
even their most beloved 107
even their most complex 42
even their most devoted 244
even their most distant 117
even their most eminent 42
even their most extreme 108
even their most faithful 46
even their most familiar 46
even their most fervent 98
even their most minimal 41
even their most mundane 106
even their most precious 99
even their most private 95
even their most radical 52
even their most sanguine 148
even their most sensual 41
even their most trusted 184
even their sins deserve 71
even their very thoughts 70
even their wearing apparel 103
even there much remains 45
even there these sociable 68
even there were brought 63
even these great masters 85
even these great persons 51
even these grew fainter 50
even these have certain 55
even these have usually 51
even these high figures 57
even these more ancient 43
even these more complex 67
even these more general 45
even these more limited 88
even these only because 40
even these poor fellows 115
even these poor remains 46
even these very general 47
even these very limited 69
even these very persons 55
even these were allowed 47
even these were beginning 97
even these were covered 41
even these were divided 88
even these were finally 47
even these were largely 149
even these were limited 350
even these were obliged 72
even these were outdone 41
even these were quickly 59
even these were reduced 66
even these were removed 46
even these were stopped 48
even these were subject 251
even these were usually 169
even these were visible 42
even these were written 45
even these will require 66
even think such thoughts 280
even think your thoughts 339
even those best skilled 42
even those from distant 61
even those from outside 149
even those great critics 42
even those great masters 40
even those like himself 44
even those living outside 202
even those most closely 306
even those most devoted 144
even those most distant 87
even those most familiar 565
even those most foreign 112
even those most hostile 306
even those most opposed 509
even those most strongly 119
even those very persons 138
even those well trained 42
even those were diluted 46
even three days together 51
even three have appeared 47
even time been allowed 64
even told their parents 47
even took arms against 44
even took flying lessons 42
even took into account 248
even took some lessons 43
even took some pleasure 56
even took some trouble 43
even took upon herself 47
even took upon himself 321
even unto life eternal 51
even upon foul details 87
even upon rose herself 51
even upon those abounding 76
even upon those islands 69
even vain hope excites 55
even very good friends 123
even very good writers 49
even very high quality 43
even very much smaller 67
even very tiny amounts 58
even very young animals 41
even very young infants 2412
even very young persons 49
even went into details 109
even went into reverse 160
even were their numbers 49
even when acting against 44
even when acting together 56
even when among friends 59
even when best managed 57
even when birth control 57
even when done against 60
even when full account 112
even when good quality 41
even when great britain 133
even when great numbers 76
even when hard pressed 610
even when high quality 45
even when less strongly 88
even when life becomes 43
even when like organic 41
even when living dislike 49
even when living together 54
even when more complex 96
even when most admired 70
even when most closely 89
even when most concise 126
even when most crushed 40
even when most excited 223
even when most favored 113
even when most grossly 117
even when most hostile 67
even when most intense 61
even when most members 83
even when most natural 102
even when most opposed 82
even when most perfect 56
even when most pressed 86
even when most puerile 43
even when most refined 40
even when most sincere 71
even when most strongly 126
even when much diluted 880
even when much smaller 41
even when none existed 107
even when nothing happens 74
even when only limited 102
even when only minimal 67
even when only present 41
even when other animals 64
even when other aspects 262
even when other factors 1349
even when other features 94
even when other measures 115
even when other members 169
even when other numbers 40
even when other parties 44
even when other persons 84
even when other sources 168
even when other species 47
even when other systems 54
even when risk factors 61
even when seen against 65
even when some aspects 95
even when some attempt 47
even when some members 231
even when such behavior 364
even when such beliefs 53
even when such charges 43
even when such choices 54
even when such conduct 173
even when such control 109
even when such demands 80
even when such effects 81
even when such efforts 198
even when such factors 364
even when such figures 49
even when such freedom 52
even when such loyalty 49
even when such material 85
even when such matters 55
even when such measures 232
even when such objects 43
even when such opinions 62
even when such persons 201
even when such records 59
even when such refusal 78
even when such reports 54
even when such research 50
even when such results 42
even when such service 66
even when such studies 85
even when such support 113
even when such systems 55
even when taking account 87
even when their ability 129
even when their absence 43
even when their affairs 42
even when their answers 87
even when their average 41
even when their behavior 633
even when their beliefs 91
even when their capital 61
even when their chances 90
even when their charges 42
even when their choices 76
even when their clients 156
even when their company 50
even when their conduct 246
even when their contact 44
even when their content 375
even when their country 158
even when their current 112
even when their decision 115
even when their demands 114
even when their density 47
even when their desires 49
even when their doctors 43
even when their effects 84
even when their efforts 250
even when their emotions 44
even when their enemies 93
even when their failure 52
even when their features 42
even when their freedom 45
even when their friends 186
even when their function 71
even when their general 213
even when their incomes 262
even when their language 243
even when their location 50
even when their marriage 140
even when their masters 126
even when their material 162
even when their members 235
even when their message 42
even when their motives 175
even when their national 88
even when their natural 65
even when their numbers 326
even when their objects 104
even when their opinions 283
even when their origins 79
even when their outward 273
even when their overall 96
even when their parents 1275
even when their partner 62
even when their passions 59
even when their position 211
even when their poverty 77
even when their precise 66
even when their present 45
even when their previous 52
even when their primary 369
even when their private 69
even when their product 50
even when their purpose 223
even when their relation 52
even when their religion 80
even when their reports 55
even when their research 91
even when their results 138
even when their sources 63
even when their spouses 60
even when their stories 79
even when their subject 572
even when their success 59
even when their surface 53
even when their talents 46
even when their teachers 61
even when their thoughts 82
even when their utility 46
even when there appeared 172
even when there existed 251
even when there remains 53
even when these animals 120
even when these appeared 51
even when these beliefs 169
even when these choices 60
even when these consist 51
even when these contain 85
even when these criteria 79
even when these defects 43
even when these demands 124
even when these effects 113
even when these efforts 177
even when these emotions 43
even when these factors 655
even when these features 183
even when these figures 55
even when these include 102
even when these involve 209
even when these matters 96
even when these measures 137
even when these members 73
even when these muscles 51
even when these natural 149
even when these objects 267
even when these opinions 136
even when these parents 45
even when these passions 62
even when these persons 106
even when these results 121
even when these sources 88
even when these species 43
even when these stimuli 84
even when these stories 76
even when these studies 67
even when these systems 84
even when these workers 48
even when these writers 54
even when third parties 48
even when those beliefs 301
even when those choices 183
even when those clients 137
even when those demands 52
even when those desires 59
even when those effects 61
even when those efforts 131
even when those factors 62
even when those features 92
even when those letters 52
even when those measures 65
even when those members 40
even when those objects 147
even when those opinions 236
even when those parents 51
even when those persons 125
even when those results 59
even when those sources 54
even when those stimuli 46
even when those stories 42
even when those thoughts 76
even when used according 109
even when used against 89
even when used sparingly 51
even when used together 110
even when very intense 77
even when very largely 50
even when very similar 63
even when wearing glasses 221
even when well defined 49
even when well founded 82
even when well managed 112
even when well trained 62
even when what happens 45
even when your anxiety 41
even when your behavior 40
even when your bladder 60
even when your emotions 83
even when your friends 90
even when your husband 176
even when your natural 81
even when your numbers 56
even when your parents 125
even when your partner 152
even when your stomach 144
even when your subject 43
even will have moments 51
even will risk incurring 79
even work there anymore 55
even years have elapsed 327
even your best efforts 455
even your best friends 1967
even your most trusted 167
even your other revenue 221
even your very defects 83
even your very thoughts 56
ever away from himself 45
ever been done against 63
ever been done hitherto 53
ever been good friends 146
ever been heard against 140
ever been held invalid 61
ever been held together 135
ever been kind towards 45
ever been laid against 51
ever been lost between 107
ever been made against 1377
ever been made between 601
ever been made outside 43
ever been made regarding 80
ever been made towards 186
ever been more admired 40
ever been more beloved 84
ever been more blessed 81
ever been more careful 124
ever been more certain 53
ever been more closely 167
ever been more correct 41
ever been more devoted 319
ever been more excited 179
ever been more faithful 97
ever been more grossly 69
ever been more happily 53
ever been more nervous 41
ever been more patient 42
ever been more popular 458
ever been more quickly 40
ever been more sincere 69
ever been more skilful 54
ever been more strongly 81
ever been more vividly 41
ever been more welcome 113
ever been most careful 51
ever been most faithful 47
ever been most hateful 58
ever been most liberal 42
ever been most opposed 43
ever been much edified 49
ever been much happier 76
ever been said against 271
ever been said between 132
ever been seen outside 357
ever been seen together 223
ever been such perfect 133
ever been their friends 47
ever been their liberty 62
ever been there himself 79
ever been torn between 44
ever been true friends 57
ever been used against 172
ever been very careful 246
ever been very dutiful 50
ever been very popular 90
ever been very unhappy 79
ever been wrong between 41
ever been your fortune 44
ever been your kindred 51
ever bent their haughty 60
ever call into question 40
ever came from congress 63
ever came from lincoln 43
ever came into contact 1355
ever came into general 96
ever came into ireland 62
ever came more apropos 83
ever came more frankly 92
ever came when cranmer 59
ever come back together 61
ever come into contact 2775
ever come into general 536
ever come into ireland 53
ever come into question 205
ever come over mankind 48
ever come when society 45
ever coming into contact 1906
ever coming into general 128
ever dare their dunghill 47
ever done full justice 55
ever done much justice 80
ever even asks himself 44
ever fell from johnson 55
ever fell into oblivion 42
ever fell upon mankind 66
ever felt angry towards 61
ever felt love towards 75
ever felt more delight 63
ever felt more strongly 156
ever felt such perfect 95
ever felt torn between 43
ever free from anxiety 44
ever free from bondage 70
ever free from headache 55
ever from their country 162
ever from their cradles 122
ever from their friends 70
ever from their society 110
ever from your eyelids 519
ever from your thoughts 91
ever gave more pleasure 43
ever gave more trouble 40
ever gets into history 64
ever gets into trouble 247
ever give their consent 106
ever giving wrong motives 54
ever gone wrong between 44
ever grew more rapidly 43
ever have been accused 142
ever have been admired 40
ever have been adopted 1228
ever have been alleged 44
ever have been allowed 1149
ever have been applied 426
ever have been arrived 92
ever have been assumed 51
ever have been avoided 47
ever have been between 44
ever have been blessed 43
ever have been brought 4379
ever have been capable 567
ever have been carried 722
ever have been catholic 53
ever have been certain 56
ever have been charged 92
ever have been classed 108
ever have been content 229
ever have been counted 105
ever have been covered 148
ever have been crowded 45
ever have been deluded 73
ever have been derived 150
ever have been devised 263
ever have been doubted 471
ever have been drafted 60
ever have been dragged 45
ever have been dropped 45
ever have been elected 196
ever have been enabled 47
ever have been enacted 132
ever have been endured 53
ever have been erected 137
ever have been evolved 263
ever have been exactly 46
ever have been excited 47
ever have been exposed 261
ever have been foolish 85
ever have been founded 114
ever have been friends 116
ever have been gathered 45
ever have been granted 235
ever have been happier 66
ever have been hitherto 350
ever have been imposed 108
ever have been imputed 41
ever have been induced 586
ever have been invited 226
ever have been kindled 64
ever have been married 179
ever have been members 75
ever have been noticed 62
ever have been obliged 69
ever have been offered 186
ever have been opposed 79
ever have been painted 135
ever have been planned 75
ever have been popular 160
ever have been praised 51
ever have been preached 78
ever have been present 417
ever have been printed 189
ever have been realized 229
ever have been reduced 235
ever have been released 40
ever have been removed 120
ever have been renewed 44
ever have been revealed 50
ever have been secured 57
ever have been settled 110
ever have been shrinking 48
ever have been started 191
ever have been subject 80
ever have been tempted 266
ever have been touched 54
ever have been trained 54
ever have been trusted 110
ever have been unhappy 42
ever have been uttered 320
ever have been visible 48
ever have been visited 90
ever have been written 5505
ever have been wrought 325
ever have come between 40
ever have come together 483
ever have heard uttered 102
ever have lain dormant 106
ever have lent herself 52
ever have made himself 64
ever have much trouble 63
ever have some general 116
ever have such thoughts 102
ever have your fortune 49
ever having been accused 165
ever having been adopted 126
ever having been allowed 152
ever having been anybody 47
ever having been applied 212
ever having been brought 956
ever having been carried 348
ever having been charged 312
ever having been covered 45
ever having been current 44
ever having been elected 137
ever having been entered 45
ever having been erected 123
ever having been exposed 839
ever having been granted 173
ever having been injured 85
ever having been invited 152
ever having been manured 49
ever having been married 1530
ever having been naughty 64
ever having been noticed 116
ever having been objects 165
ever having been obliged 89
ever having been offered 233
ever having been outside 179
ever having been painted 51
ever having been present 732
ever having been pressed 51
ever having been printed 151
ever having been reduced 50
ever having been refused 41
ever having been removed 115
ever having been renewed 51
ever having been studied 89
ever having been subject 99
ever having been tempted 122
ever having been touched 291
ever having been trained 192
ever having been unhappy 70
ever having been visited 177
ever having been wounded 99
ever having been written 680
ever having come outside 46
ever having jobs outside 93
ever having used alcohol 55
ever having used cocaine 51
ever heard from anybody 88
ever heard made against 47
ever heard such language 59
ever heard what started 93
ever heard your parents 116
ever held such language 93
ever into mere titular 40
ever just only pretend 52
ever kept more closely 46
ever knew from america 111
ever know what exactly 45
ever know what happens 156
ever know what thoughts 56
ever learn from history 67
ever leaving their offices 114
ever left their country 64
ever left their village 41
ever lets these thoughts 44
ever like base cowards 42
ever lose their tempers 51
ever lost their liberty 71
ever made from america 118
ever made such demands 53
ever made such thorough 80
ever made true pleasure 78
ever more into question 48
ever more like himself 82
ever note such conduct 42
ever reach such heights 52
ever reach these distant 79
ever rest upon outside 127
ever rest your assured 46
ever rest your majesty 63
ever rose more rapidly 49
ever said more plainly 63
ever seeing miss western 75
ever seeing their parents 129
ever seen such maidens 41
ever seen such perfect 59
ever seen these animals 58
ever seen these fellows 41
ever seen were brought 115
ever seen were equally 85
ever seen what happens 213
ever seen your parents 48
ever sent from america 41
ever sink into oblivion 40
ever take into account 295
ever take upon herself 43
ever take upon himself 72
ever taking into account 556
ever teach what century 67
ever tell your husband 96
ever tell your parents 133
ever told your parents 47
ever took into account 121
ever took more delight 88
ever took more pleasure 104
ever took more trouble 47
ever took upon himself 199
ever upon those enemies 42
ever used birth control 190
ever used such language 264
ever walk those streets 85
ever weave their shadows 129
ever went into society 105
ever were made against 62
ever were made sanction 58
ever were seen together 153
ever were such persons 62
ever when such stature 44
ever your good fortune 45
ever your most devoted 214
ever your most faithful 1102
ever your most obliged 302
ever your most sincere 168
ever your much obliged 286
evil eyes were wriggling 110
evil from other sources 46
evil from their contact 50
evil have been defeated 45
evil hour pitt yielded 79
evil must have existed 81
evil must have stopped 45
evil news have wounded 63
evil unto mine enemies 345
evil upon their enemies 113
exit from lake victoria 59
exit from their country 94
exit page break preview 41
eyes also were painted 50
eyes away from everything 74
eyes away from himself 105
eyes came into contact 68
eyes cast down because 87
eyes cast down dreamily 77
eyes cast down replied 40
eyes cast down towards 122
eyes come into contact 66
eyes even more intense 46
eyes even more startling 52
eyes even more tightly 145
eyes fell upon certain 75
eyes from flying objects 63
eyes from their sockets 973
eyes from their watches 58
eyes gazing into vacancy 144
eyes grew even rounder 355
eyes grew even smaller 50
eyes grew more baleful 150
eyes grew more intense 155
eyes half shut against 167
eyes have been blessed 59
eyes have been blinded 686
eyes have been brought 80
eyes have been cleansed 102
eyes have been covered 150
eyes have been damaged 66
eyes have been dazzled 304
eyes have been exposed 355
eyes have been familiar 48
eyes have been focused 147
eyes have been following 79
eyes have been injured 126
eyes have been painted 230
eyes have been plucked 86
eyes have been removed 457
eyes have been studied 71
eyes have been subdued 73
eyes have been touched 111
eyes have been trained 535
eyes have been troubling 86
eyes have been unsealed 183
eyes have dark circles 48
eyes have just released 75
eyes have seen everything 55
eyes have seen justice 53
eyes have their silence 186
eyes held hers captive 258
eyes held hers steadily 192
eyes held mine steadily 58
eyes hurt from squinting 83
eyes hurt from straining 40
eyes into their sockets 104
eyes into these valleys 75
eyes like blue buttons 49
eyes like blue flowers 94
eyes like blue marbles 89
eyes like boot buttons 45
eyes like some gorgeous 51
eyes like some material 89
eyes look even greener 76
eyes look even smaller 40
eyes lose their ability 47
eyes lose their sparkle 103
eyes lost their purpose 41
eyes lost their sparkle 321
eyes lost their twinkle 263
eyes mote have deluded 54
eyes much like jockeys 54
eyes much more heinous 49
eyes much more quickly 55
eyes must have appeared 64
eyes must have flashed 110
eyes must have glinted 244
eyes must have noticed 42
eyes must have revealed 103
eyes must have watched 51
eyes must have widened 194
eyes must work together 99
eyes once more against 42
eyes once more sparkling 273
eyes once more towards 274
eyes only were visible 67
eyes said very plainly 49
eyes send keen glances 51
eyes shot forth lightning 41
eyes shut even tighter 210
eyes shut more tightly 52
eyes shut very tightly 42
eyes upon some distant 58
eyes upon such objects 50
eyes upon these blessings 40
eyes very much softens 85
eyes were bent fixedly 478
eyes were bent towards 100
eyes were cast towards 97
eyes were cast upwards 156
eyes were dark circles 163
eyes were dark hollows 155
eyes were dark shadows 67
eyes were dark smudges 50
eyes were gazing fixedly 77
eyes were gazing steadily 49
eyes were half blinded 97
eyes were having trouble 118
eyes were held captive 42
eyes were just beginning 200
eyes were just capable 196
eyes were just visible 128
eyes were like bruises 47
eyes were like daggers 135
eyes were like diamonds 123
eyes were like garnets 69
eyes were like gimlets 99
eyes were like granite 44
eyes were like lightning 67
eyes were like magnets 98
eyes were like marbles 101
eyes were like mirrors 128
eyes were like needles 56
eyes were like raisins 42
eyes were like saucers 1069
eyes were like windows 112
eyes were more focused 46
eyes were more intense 94
eyes were moving quickly 63
eyes were moving rapidly 94
eyes were much admired 42
eyes were much swollen 85
eyes were only visible 75
eyes were shut against 73
eyes were shut tightly 240
eyes were soon riveted 43
eyes were upon johnson 148
eyes were very intense 106
eyes were very painful 98
eyes were very swollen 63
eyes were very wistful 45
eyes what some perhaps 104
eyes wide open against 59
eyes wide open because 203
eyes wide open listening 123
eyes wide open towards 55
