wafers obtained from 94
walked suddenly into 294
walked sullenly along 40
walked sullenly away 388
walked sullenly back 110
walked therefore away 46
walked unafraid into 43
walked unawares into 45
walked unbidden into 109
walked unharmed among 152
walked unharmed over 196
walked unheeded along 85
walked upstairs from 70
walked upstairs into 293
walked upstairs like 93
walked upstairs side 43
walked valiantly forth 42
walked valiantly into 40
walked waveringly over 45
walked westward along 179
walked westward from 89
walked westward into 49
walked woodenly back 44
walked woodenly into 44
walked yourself into 43
walled aluminum tube 212
walled aluminum tubing 183
walled basement room 43
walled breakfast room 110
walled circular tube 764
walled cylinder having 106
walled cylinder made 51
walled entrance hall 113
walled exercise yard 97
walled fortress city 260
walled fortress town 125
walled garrison town 51
walled hospital room 140
walled medieval city 908
walled medieval town 926
walled mountain town 81
walled muscular tube 598
walled platinum tube 42
walled posterior part 51
walled pressure tubing 183
walled reception room 135
walled terraces were 42
walled villages were 249
wallet containing cash 65
wallet containing five 158
wallet containing some 102
wallet containing three 77
walnut reception desk 43
wander absently over 43
wander anywhere else 45
wander casually into 103
wander casually over 46
wander drowsily down 45
wander entirely away 45
wander homeless from 45
wander homeless over 73
wander randomly over 51
wander solitary there 693
wander somewhat from 92
wander unavenged among 44
wander unceasingly from 40
wander vacantly along 55
wander vacantly over 57
wander wherever their 42
wanted absolute rest 47
wanted admission into 47
wanted affection from 130
wanted american arms 64
wanted american help 421
wanted american jews 48
wanted annually during 116
wanted answered were 103
wanted anywhere else 240
wanted anywhere just 41
wanted approval from 447
wanted articles from 47
wanted attention from 651
wanted attention paid 66
wanted authority from 59
wanted authority over 330
wanted autonomy from 87
wanted champions here 45
wanted children born 44
wanted children even 52
wanted children from 150
wanted children more 415
wanted children very 288
wanted children were 122
wanted children when 111
wanted complete self 81
wanted criminal from 88
wanted decisions made 72
wanted direction from 41
wanted directly from 126
wanted distance from 309
wanted domestic peace 51
wanted entrance into 54
wanted everyone back 58
wanted everyone else 2578
wanted everyone here 60
wanted everyone there 292
wanted evidence from 48
wanted excluded from 52
wanted exemption from 391
wanted expelled from 46
wanted feedback from 321
wanted financial help 202
wanted fugitive from 95
wanted guidance from 143
wanted hegemony over 40
wanted immediate help 125
wanted immediate peace 132
wanted immediate self 121
wanted immunity from 385
wanted inserted into 63
wanted majority rule 125
wanted materials from 83
wanted military help 64
wanted provision made 141
wanted secession from 41
wanted security from 155
wanted security more 100
wanted somebody else 2000
wanted somebody from 183
wanted somebody like 204
wanted somebody more 104
wanted somebody there 268
wanted somebody whom 40
wanted somebody young 44
wanted somewhat less 118
wanted somewhat more 159
wanted straight away 197
wanted straight hair 115
wanted straight talk 48
wanted stricter laws 73
wanted students from 42
wanted sunlight upon 73
wanted supplies from 46
wanton aspersion upon 40
wanton assaults upon 49
wanton intrusion upon 42
wanton mischief done 76
wanton outrages upon 204
wanton songsters make 94
wanton sparrows drew 115
wanton troopers riding 207
warble proceeding from 52
warden unlocked more 50
warder detached from 73
warhead launched from 97
warhead missiles were 123
warily collecting their 41
warily retraced their 140
warmed lactated ringer 165
warmed slightly over 108
warmer atlantic ocean 45
warmer breakfast made 45
warmer climates during 275
warmer climates from 47
warmer climates have 283
warmer climates like 189
warmer climates many 48
warmer climates more 44
warmer climates such 270
warmer climates tend 128
warmer climates there 192
warmer climates were 155
warmer climates when 101
warmer climates will 180
warmer currents from 109
warmer reception among 68
warmer reception from 323
warmer reception when 52
warmer response from 164
warmer tropical areas 90
warmly accepted into 163
warmly agitated among 101
warmly approved their 49
warmly commending buys 48
warmly defended from 43
warmly defended lord 62
warmly defended their 109
warmly disputed among 70
warmly embraced their 106
warmly endorsed these 57
warmly espoused their 978
warmly expressing their 103
warmly insisted upon 772
warmly received among 131
warmly received during 94
warmly received from 68
warmly received here 71
warmly received into 256
warmly received there 527
warmly received upon 58
warmly received when 433
warmly returned from 75
warmly returned their 57
warmly seconded their 131
warmly seconded these 44
warmly welcomed among 123
warmly welcomed back 1476
warmly welcomed during 49
warmly welcomed even 55
warmly welcomed from 107
warmly welcomed here 210
warmly welcomed home 212
warmly welcomed into 2915
warmly welcomed such 60
warmly welcomed their 293
warmly welcomed there 702
warmly welcomed these 163
warmly welcomed those 40
warmly welcomed upon 83
warmly welcomed when 449
warned american jews 94
warned everyone else 146
warnings concerning their 71
warnings received from 457
warped surfaces have 147
warrior families were 175
warrior galloped past 219
warrior invaders from 104
warrior returned from 465
warrior returned home 95
warrior tradition among 51
warrior triumphing over 156
washed boulders into 131
washed carbonic acid 487
washed concrete sand 51
washed directly from 54
washed directly into 284
washed downward from 50
washed downward into 53
washed entirely away 299
washed entirely clean 51
washed entirely free 229
washed entirely from 40
washed entirely over 114
washed garments were 51
washed residues were 46
washed sediment from 169
washed straight into 48
washed sullenly along 67
washings obtained during 78
washings obtained from 652
wasted computer time 136
wasted eighteen years 55
wasted employee time 70
wasted enormous sums 186
wasted entirely away 82
wasted entrails prey 46
wasted fourteen days 70
wasted fourteen years 124
wasted lifetime back 108
wasted processing time 59
wasted rehearsal time 50
wasted valuable time 3337
wasted valuable years 114
wastes computer time 242
wastes containing free 218
wastes containing heavy 346
wastes containing high 689
wastes containing less 118
wastes containing more 240
wastes containing much 99
wastes containing only 101
wastes containing such 58
wastes containing these 143
wastes directly from 96
wastes directly into 2505
wastes excluded from 63
wastes imported from 81
wastes injected into 126
wastes obtained from 146
wastes produced during 421
wastes produced from 697
wastes produced when 43
wastes received from 81
wastes resulted from 41
wastes untreated into 57
wastes valuable time 3276
watching american idol 401
watching american soap 101
watching anxiously from 615
watching anxiously over 224
watching cartoons when 100
watching children from 41
watching children grow 461
watching children knew 41
watching children learn 83
watching children play 1020
watching curiously from 125
watching darkness fall 141
watching everyone come 46
watching everyone else 3660
watching everyone from 62
watching everyone leave 40
watching everyone like 48
watching excerpts from 47
watching fearfully from 55
watching fearfully lest 42
watching football when 47
watching intently from 390
watching intently over 64
watching intently some 40
watching intently what 54
watching intently when 54
watching jealously over 166
watching jurassic park 48
watching pilgrims came 195
watching programs from 49
watching programs just 43
watching programs like 74
watching programs such 60
watching scantily clad 49
watching secretly from 43
watching silently from 329
watching somebody else 2150
watching straight ahead 50
watching students grow 52
watching students learn 66
watching students work 109
watching tenderly over 427
watching tropical fish 157
watching wildlife from 53
watching yourself from 163
watering schedule will 42
waters abandoning their 41
waters cascaded down 122
waters commonly have 47
waters connecting lake 56
waters connecting said 267
waters containing fish 617
waters containing free 260
waters containing from 138
waters containing heavy 77
waters containing high 511
waters containing iron 1485
waters containing less 588
waters containing lime 275
waters containing many 58
waters containing more 902
waters containing much 1008
waters containing only 448
waters containing other 43
waters containing over 82
waters containing soda 53
waters containing some 84
waters containing such 97
waters containing these 198
waters containing very 202
waters continue their 61
waters decreased from 41
waters descending from 825
waters directly from 168
waters directly into 327
waters disappear from 85
waters disappear into 63
waters diverted from 359
waters diverted into 143
waters entirely from 44
waters examined were 50
waters excluded from 61
waters expelled from 79
waters extended from 47
waters extended over 111
waters glistening like 53
waters imported from 72
waters imported into 67
waters increased from 127
waters increases from 49
waters inferred from 51
waters normally have 45
waters northward into 101
waters obtained from 505
waters occurred during 56
waters offshore from 198
waters offshore were 51
waters overflow their 120
waters prevents their 53
waters probably lose 48
waters proceeding from 146
waters produced from 131
waters received from 142
waters remained calm 52
waters remained upon 48
waters resemble those 184
waters resembling those 79
waters resulted from 80
waters retained their 49
waters retreated from 98
waters returned from 674
waters scarcely seem 82
waters separate from 50
waters separate these 45
waters shimmering like 40
waters southward along 64
waters southward from 59
waters southward into 78
waters stretching away 206
waters stretching from 136
waters subsided into 54
waters suddenly rose 97
waters supplied from 80
waters trickled over 40
waters underneath from 115
waters westward into 68
waters withdrawn from 42
watery drainage from 100
watery elements from 44
watery extracts from 120
watery exudation from 65
watery inflamed eyes 43
watery methylene blue 205
watery secretion from 575
watery secretion into 63
watery solutions from 104
watery solutions used 40
watery sunlight when 45
wattle blossoms wave 96
wavering elements among 98
wavering eyesight upon 40
wavering forefinger drew 53
wavering slightly from 43
weakening economic base 60
weakening religious faith 46
weakest chemical bond 44
weakest possible food 79
weakest possible form 189
weakest possible kind 58
weakest prisoner full 75
weakest security link 82
weapons acquired during 56
weapons acquired from 253
weapons actually used 95
weapons borrowed from 560
weapons captured during 185
weapons captured from 1686
weapons captured were 59
weapons carriers were 76
weapons commonly used 261
weapons depended upon 44
weapons deployed there 44
weapons detected upon 62
weapons differed from 52
weapons directly from 189
weapons directly into 58
weapons disappear from 41
weapons employed during 54
weapons employed were 240
weapons exclusion zone 549
weapons exploded over 139
weapons fashioned from 165
weapons formerly used 57
weapons glistening like 53
weapons imported from 222
weapons imported into 83
weapons included bows 124
weapons increased from 66
weapons increased their 57
weapons involved were 116
weapons launched from 333
weapons materials from 63
weapons normally used 67
weapons obtained from 465
weapons occurred during 50
weapons pillaged from 44
weapons probably will 49
weapons procured from 91
weapons produced during 49
weapons programs also 40
weapons programs during 98
weapons programs from 215
weapons programs have 529
weapons programs like 42
weapons programs such 254
weapons programs were 810
weapons programs will 104
weapons projects have 41
weapons projects were 156
weapons protruding from 77
weapons received from 206
weapons rendered their 87
weapons resulted from 65
weapons salvaged from 48
weapons selected were 82
weapons smuggled from 102
weapons smuggled into 211
weapons snatched from 64
weapons stationed there 104
weapons stripped from 51
weapons suddenly took 226
weapons supplied from 108
weapons supplies from 98
weapons withdrawn from 120
wearied soldiers were 256
wearily homeward from 85
wearily relapsed into 50
wearily returned home 59
weasels contending over 51
weathering agencies have 41
weathering proceeds more 172
weathering proceeds very 43
weathering products from 1038
weathering products have 320
weathering products into 47
weathering products such 584
weathering products were 264
weathering products will 50
weathering profiles from 55
weathering profiles have 178
weathering profiles over 131
weathering profiles were 68
weathers brownish gray 95
weavers migrated from 77
weavers produced cloth 75
weavers received their 43
weavers suffered from 92
wedded affection such 97
wedded triumphs come 107
wedged directly into 55
wedged securely into 65
wedges hammered into 44
wedges inserted into 95
weekly absences from 68
weekly accounts from 72
weekly accounts were 65
weekly arrivals from 63
weekly articles from 68
weekly articles were 106
weekly averages were 100
weekly benefits during 66
weekly benefits from 136
weekly benefits have 77
weekly benefits paid 179
weekly benefits range 53
weekly benefits were 213
weekly benefits will 72
weekly bulletin from 112
weekly bulletin giving 41
weekly business news 210
weekly business week 56
weekly casualty list 52
weekly cessation from 85
weekly chapters from 79
weekly clinical case 43
weekly concerts during 100
weekly concerts from 42
weekly concerts held 43
weekly concerts were 136
weekly converts from 47
weekly deduction from 184
weekly delivery from 55
weekly deposits into 44
weekly editorial page 45
weekly employee time 133
weekly exercise time 114
weekly expenses must 53
weekly expenses were 214
weekly feedback from 101
weekly festival having 51
weekly football game 56
weekly football pool 83
weekly gluttony cost 69
weekly holidays were 56
weekly interest rate 223
weekly internet radio 45
weekly journals from 49
weekly journals have 103
weekly journals like 88
weekly journals such 175
weekly journals were 268
weekly lectures during 44
weekly lectures from 68
weekly lectures have 51
weekly lectures held 46
weekly lectures were 294
weekly literary page 129
weekly luncheons were 63
weekly magazine during 53
weekly magazine from 101
weekly magazine life 45
weekly magazine like 63
weekly magazine show 177
weekly magazine such 68
weekly magazine time 223
weekly magazine were 46
weekly magazine west 62
weekly messages from 60
weekly ordinary time 123
weekly overland mail 106
weekly paycheck from 171
weekly paycheck will 54
weekly payments during 272
weekly payments from 622
weekly payments have 289
weekly payments into 74
weekly payments made 426
weekly payments must 62
weekly payments over 49
weekly payments were 591
weekly payments when 40
weekly payments will 111
weekly pinochle game 41
weekly pittance from 41
weekly programs such 47
weekly programs were 118
weekly rainfall data 120
weekly receipts from 153
weekly receipts were 121
weekly reception days 64
weekly salaries paid 72
weekly salaries ranging 60
weekly salaries were 121
weekly saturday radio 94
weekly schedule during 63
weekly schedule from 142
weekly schedule when 47
weekly schedule will 168
weekly selection from 45
weekly seminars held 58
weekly seminars were 104
weekly services from 211
weekly services have 43
weekly services were 293
weekly softball game 71
weekly steamboat from 41
weekly straight time 130
weekly supplies from 46
weekly thundered over 74
weighing anywhere from 704
weighing eighteen tons 122
weighing evidence from 98
weighing fourteen tons 139
weighing machines have 71
weighing machines used 141
weighing machines were 176
weighing nineteen tons 43
weighing probably from 62
weighing probably three 70
weighing scarcely more 138
weighing slightly less 448
weighing slightly more 678
weighing slightly over 239
weighing somewhat less 322
weighing somewhat more 265
weighing somewhat over 96
weighing strangely upon 41
weighing yourself down 114
weighing yourself once 68
weighs anywhere from 293
weighs eighteen tons 44
weighs fourteen tons 71
weighs humanity down 78
weighs scarcely more 66
weighs slightly less 1105
weighs slightly more 1456
weighs slightly over 214
weighs somewhat less 352
weighs somewhat more 328
weighs terribly upon 41
weight accorded such 77
weight accorded these 65
weight actually used 79
weight adjusted dose 50
weight alcohols have 43
weight alcohols such 122
weight aluminum foil 95
weight antigens from 55
weight antigens such 43
weight anxiously from 43
weight anywhere from 126
weight averaged over 91
weight averages from 83
weight averages were 43
weight backward onto 83
weight balanced even 87
weight balanced over 1170
weight business suit 59
weight centered over 2352
weight children born 65
weight children from 52
weight children have 86
weight children were 136
weight commonly used 154
weight compound from 46
weight compound such 72
weight computed from 439
weight concerns among 855
weight concerns were 69
weight concrete slab 68
weight contains more 90
weight declined from 157
weight declines from 128
weight decreased during 85
weight decreased from 531
weight decreases during 121
weight decreases from 284
weight decreases less 105
weight decreases more 46
weight decreases when 79
weight deducted from 557
weight depended upon 75
weight descending from 62
weight descending upon 45
weight descends from 44
weight descends upon 49
weight detracts from 45
weight deviations from 44
weight differed from 76
weight directly from 148
weight directly into 69
weight directly onto 61
weight directly over 1072
weight divisions were 55
weight elements such 112
weight elements tend 58
weight entirely upon 52
weight exceeded three 42
weight expected from 43
weight formerly used 44
weight fractions from 243
weight fractions have 112
weight fractions must 46
weight fractions were 581
weight fractions will 42
weight functions from 48
weight functions have 136
weight functions used 137
weight functions were 76
weight functions will 51
weight includes skin 55
weight increased during 180
weight increased from 1541
weight increased more 466
weight increased only 143
weight increased over 113
weight increased when 78
weight increases also 112
weight increases during 719
weight increases from 2385
weight increases more 944
weight increases much 105
weight increases only 237
weight increases over 339
weight increases there 107
weight increases very 99
weight increases were 653
weight increases when 139
weight increases your 93
weight injected into 77
weight inserted into 49
weight isolated from 49
weight machines have 52
weight machines such 46
weight machines were 56
weight materials from 125
weight materials have 156
weight materials like 194
weight materials such 517
weight materials used 46
weight materials were 133
weight materials will 91
weight matrices from 57
weight matrices have 51
weight matrices were 89
weight normally during 64
weight observed during 63
weight obtained from 1026
weight obtained when 69
weight obtained will 112
weight occurred during 235
weight occurred when 104
weight peptides from 108
weight peptides were 71
weight polymers from 175
weight polymers have 347
weight polymers having 97
weight polymers such 577
weight polymers tend 47
weight polymers were 317
weight polymers will 69
weight prevents their 55
weight probably will 81
weight problems also 43
weight problems among 177
weight problems during 179
weight problems from 83
weight problems have 216
weight problems need 44
weight problems were 167
weight problems when 128
weight problems will 231
weight proceeding from 48
weight produced during 59
weight produced from 64
weight products from 178
weight products have 66
weight products such 160
weight products were 150
weight proteins during 61
weight proteins from 464
weight proteins have 145
weight proteins into 74
weight proteins like 47
weight proteins such 486
weight proteins were 244
weight recorded during 52
weight recovery from 96
weight reduction aids 48
weight reduction also 157
weight reduction among 215
weight reduction diet 2935
weight reduction during 654
weight reduction even 99
weight reduction from 539
weight reduction goal 75
weight reduction have 627
weight reduction leads 65
weight reduction must 352
weight reduction only 212
weight reduction over 529
weight reduction plan 437
weight reduction upon 54
weight reduction were 395
weight reduction when 607
weight reduction will 1241
weight remained more 90
weight required will 122
weight requires less 142
weight requires more 364
weight requires work 63
weight resulted from 196
weight slightly back 303
weight slightly from 116
weight slightly less 422
weight slightly more 462
weight slightly over 386
weight somewhat less 203
weight somewhat more 151
weight standard from 55
weight standard used 64
weight standard were 51
weight straight down 395
weight subjects were 132
weight suddenly upon 53
weight sulfuric acid 306
weight therefore must 48
weight transfer during 470
weight transfer from 1390
weight transfer into 81
weight transfer onto 211
weight transfer will 114
weight vanished from 56
weight variations were 61
weight whatever into 40
weight whatever upon 131
weight whatever when 77
welded commotion came 110
welded directly into 79
welded directly onto 209
welded pressure hull 44
wheeling distance from 403
wheeling somewhat more 42
wheeling suddenly upon 56
wheels clattering over 367
wheels commonly used 94
wheels crunched into 45
wheels crunched over 217
wheels imported from 49
wheels proceeding from 46
wheels retracting into 69
wheels revolved more 48
wheels salvaged from 44
wheels straight ahead 323
wheels suddenly sank 62
wheels suitable only 449
wheels thundered along 87
whence carbonic acid 105
whence children come 56
whence columbus took 194
whence comforts have 320
whence emanated many 160
whence emanated such 99
whence everyone must 129
whence impulses pass 40
whence materials were 133
whence messages were 54
whence probably came 229
whence proceeds such 274
whence proceeds their 47
whence proceeds your 61
whence supplies were 554
whence tradition says 45
whereas actually only 273
whereas actually their 80
whereas actually there 343
whereas actually these 52
whereas adjacent areas 62
whereas africans were 79
whereas ascorbic acid 328
whereas carbonic acid 189
whereas catholics have 49
whereas catholics were 73
whereas children aged 56
whereas children born 148
whereas children from 604
whereas children have 145
whereas children living 66
whereas children need 56
whereas children over 94
whereas children tend 74
whereas children were 179
whereas christian faith 99
whereas christian love 68
whereas collagen type 62
whereas concepts like 42
whereas concepts such 76
whereas controls were 135
whereas cortical bone 122
whereas critical theory 56
whereas cultures from 59
whereas decisions made 60
whereas decreases were 47
whereas deviations from 174
whereas disputes have 45
whereas disputes over 45
whereas economic life 52
whereas economic theory 79
whereas elements such 88
whereas emissions from 62
whereas europeans have 77
whereas europeans tend 42
whereas europeans were 109
whereas everyday life 66
whereas everyone else 1828
whereas everyone knew 176
whereas everyone will 52
whereas evidence from 104
whereas examples from 42
whereas exposure during 54
whereas extracts from 160
whereas formerly even 40
whereas formerly many 71
whereas formerly most 203
whereas formerly only 788
whereas formerly some 104
whereas formerly such 150
whereas formerly their 152
whereas formerly there 1451
whereas formerly these 172
whereas formerly those 58
whereas formerly when 41
whereas fourteen years 49
whereas hereupon some 50
whereas husbands were 67
whereas impulses from 98
whereas increases were 48
whereas injection into 157
whereas interest paid 74
whereas interest rate 95
whereas isolates from 127
whereas japanese were 43
whereas landmark laws 110
whereas languages like 103
whereas languages such 65
whereas liberals have 64
whereas liberals tend 88
whereas liberals were 46
whereas magnetic tape 42
whereas marginal cost 110
whereas materials like 42
whereas materials such 129
whereas methylene blue 67
whereas migrants from 108
whereas movement from 61
whereas negative mood 120
whereas negative ones 169
whereas negative self 157
whereas normally only 220
whereas normally there 107
whereas nowadays there 109
whereas numerous other 139
whereas officers were 45
whereas ordinary folk 85
whereas otherwise there 116
whereas patients from 69
whereas patients having 53
whereas patients over 55
whereas patients were 49
whereas payments made 56
whereas pericles gave 47
whereas physical laws 47
whereas positive ones 63
whereas positive self 42
whereas pressure from 52
whereas products from 74
whereas proteins from 40
whereas proteins such 50
whereas provision will 190
whereas questions have 41
whereas receipts from 61
whereas recovery from 175
whereas relative means 45
whereas religious faith 57
whereas revenues from 83
whereas romantic love 77
whereas sanctions must 49
whereas scholars have 47
whereas slightly less 380
whereas slightly more 672
whereas slightly over 94
whereas soldiers were 51
whereas somebody else 297
whereas somewhat less 58
whereas somewhat more 202
whereas squamous cell 185
whereas students from 344
whereas students were 103
whereas subjects high 42
whereas sulfuric acid 218
whereas symptoms such 42
whereas temporal laws 58
whereas temporal lobe 75
whereas transfer from 47
whereas variables such 58
whereas vespucci gave 52
whereas visceral pain 65
whereas whatever else 151
whereof composed more 72
whereof fourteen were 59
whereof hereafter more 82
whereof hostages were 54
whereof inviolate from 60
whereof personal self 399
whereof positive laws 82
whereof precedes these 128
whereof retained life 49
whether abortions were 53
whether abortions will 61
whether absolute truth 68
whether absorbed from 84
whether abstaining from 55
whether abstract ideas 75
whether academic work 50
whether accounting data 60
whether accounts have 63
whether accounts were 83
whether acquired from 331
whether acquired prior 228
whether acquired there 53
whether activity will 40
whether actually living 64
whether actually made 97
whether actually more 42
whether actually paid 1053
whether actually seen 88
whether actually sold 73
whether actually such 76
whether actually there 94
whether actually true 102
whether actually used 188
whether additions have 61
whether adequate care 59
whether adequate data 108
whether adequate means 70
whether adequate time 106
whether admission into 50
whether admitted into 54
whether advances made 58
whether advances were 52
whether africans have 59
whether africans were 242
whether africans will 43
whether agencies have 170
whether agencies were 58
whether american jews 203
whether american lard 53
whether american life 59
whether anywhere else 812
whether approval will 44
whether articles have 41
whether articles made 60
whether articles were 75
whether ascorbic acid 341
whether attempts have 123
whether attempts were 153
whether attempts will 60
whether attention have 42
whether attorney fees 170
whether auditors have 47
whether australia will 151
whether authority over 50
whether bargaining over 40
whether benefits from 104
whether benefits have 101
whether benefits paid 55
whether benefits were 187
whether benefits will 305
whether bestowed upon 80
whether bilinguals have 54
whether borrowed from 890
whether breakfast will 95
whether burgoyne will 66
whether business will 193
whether canadians have 51
whether canadians were 59
whether carbonic acid 453
whether caroline knew 42
whether catholics were 164
whether chastity will 74
whether children aged 64
whether children also 74
whether children born 365
whether children come 91
whether children ever 209
whether children feel 121
whether children felt 51
whether children find 66
whether children from 544
whether children give 64
whether children grow 98
whether children have 2321
whether children knew 55
whether children know 268
whether children learn 588
whether children like 214
whether children live 145
whether children living 64
whether children made 61
whether children make 127
whether children meet 48
whether children must 106
whether children need 332
whether children show 110
whether children take 61
whether children tend 101
whether children think 115
whether children used 127
whether children view 45
whether children were 2637
whether children will 1264
whether children work 81
whether christian faith 340
whether churches were 78
whether citizens feel 64
whether citizens have 381
whether citizens were 184
whether citizens will 200
whether civilians were 66
whether colonies were 118
whether columbus ever 48
whether comments made 42
whether comments were 47
whether commonly held 44
whether commonly used 161
whether compiled from 61
whether computed from 235
whether computer code 50
whether computer data 49
whether concepts have 79
whether concepts like 116
whether concepts such 211
whether concerning faith 173
whether concerning laws 83
whether concerning their 56
whether conflict will 120
whether conscious life 42
whether contacts were 41
whether contingent upon 64
whether controls have 145
whether controls over 62
whether controls were 105
whether converts from 53
whether coronary heart 42
whether corrosion will 67
whether councils have 44
whether counseling will 71
whether coverage will 71
whether criminal acts 83
whether criminal laws 45
whether critical theory 99
whether cromwell ever 54
whether daylight saving 216
whether decedent died 79
whether decisions have 120
whether decisions made 281
whether decisions rest 44
whether decisions were 250
whether decisions will 97
whether defenses such 51
whether delivery will 78
whether deposits were 59
whether descending from 71
whether detached from 45
whether deviations from 650
whether diffused over 49
whether dimension text 73
whether directed from 226
whether directly from 1199
whether directly into 53
whether directly upon 69
whether disputes over 62
whether disputes were 41
whether disputes will 42
whether distance from 71
whether distinct from 168
whether dolphins have 57
whether domestic laws 69
whether domestic work 65
whether economic laws 45
whether economic life 52
whether economic loss 107
whether economic theory 303
whether economic well 110
whether education will 178
whether elections have 70
whether elections were 172
whether elections will 58
whether elements such 40
whether elizabeth ever 92
whether elizabeth were 43
whether elizabeth will 44
whether emissions from 132
whether employed full 83
whether employed singly 51
whether employed upon 101
whether entirely from 41
whether entities other 50
whether entrance into 59
whether entrance were 43
whether epicurus ever 76
whether equality means 101
whether eternity will 44
whether europeans were 102
whether europeans will 71
whether everyone else 625
whether everyone gets 50
whether everyone knew 49
whether everyone will 261
whether evidence from 190
whether evidence will 145
whether evolution will 55
whether examined from 83
whether examples like 63
whether exclusion from 102
whether exempted from 98
whether exemption from 207
whether exercise will 67
whether expansion will 62
whether expelled from 51
whether expenses have 55
whether expenses were 84
whether exported from 86
whether extracts from 57
whether families have 167
whether families need 41
whether families were 266
whether families will 104
whether feedback from 101
whether feminist theory 78
whether financed from 140
whether financial help 54
whether financial loss 44
whether fourteen young 85
whether galaxies other 63
whether gentiles must 44
whether gentiles were 64
whether goodness will 40
whether governor bush 60
whether governor eyre 43
whether governor smith 52
whether grounded upon 208
whether hannibal lost 80
whether heretics also 79
whether hindered from 84
whether honestly come 43
whether hospital care 75
whether humanity will 394
whether husbands were 54
whether imitated from 59
whether immunity from 88
whether imported from 725
whether imported into 98
whether improper means 84
whether increased risk 49
whether increases were 62
whether incurred prior 147
whether indonesia will 104
whether industry will 141
whether infection will 213
whether inferred from 67
whether inflation will 194
whether initiated from 133
whether injected into 116
whether injuries have 61
whether injuries were 113
whether insights from 41
whether inspired from 55
whether insurers will 63
