wan face brightened 165
was also accelerating 214
was also acceptable 2848
was also acceptance 146
was also accessible 1361
was also accidental 180
was also accompanying 263
was also accredited 2328
was also accumulating 374
was also accurately 411
was also accustomed 4268
was also achievable 45
was also acquainted 7071
was also acquiesced 75
was also adequately 180
was also adjustable 120
was also admissible 642
was also admittedly 164
was also admonished 364
was also adumbrated 88
was also advantaged 131
was also advertised 1258
was also affordable 103
was also aggravated 1327
was also aggregated 45
was also aggressive 533
was also ambassador 464
was also ambivalent 996
was also ameliorated 104
was also analytical 48
was also answerable 287
was also antagonism 165
was also anticipating 490
was also antiquated 129
was also apolitical 52
was also apologetic 99
was also apparently 8261
was also applicable 4301
was also apportioned 183
was also appreciable 234
was also appreciably 289
was also appreciated 3177
was also appreciation 90
was also approached 3306
was also appropriate 2601
was also appropriating 72
was also archbishop 1284
was also articulate 451
was also articulating 146
was also ascribable 53
was also assimilating 52
was also assistance 71
was also astonished 3001
was also astoundingly 42
was also asymmetric 65
was also attainable 69
was also attenuated 824
was also attractive 3615
was also attributed 6406
was also autocratic 131
was also autonomous 100
was also barefooted 61
was also barricaded 107
was also beautifully 540
was also befriended 421
was also beleaguered 158
was also believable 49
was also beneficent 41
was also beneficiary 138
was also benevolent 164
was also bewildered 473
was also bifurcated 148
was also bipartisan 50
was also bitterness 160
was also blackmailing 149
was also blameworthy 50
was also blissfully 70
was also bookkeeper 138
was also borderline 60
was also bottomless 48
was also brightened 145
was also brilliantly 274
was also broadcasting 216
was also burdensome 180
was also buttressed 1007
was also calculated 30511
was also calibrated 935
was also capitalist 115
was also captivated 797
was also castigated 231
was also catapulted 48
was also celebrated 15120
was also censorship 46
was also chancellor 1936
was also charitable 194
was also checkmated 41
was also cheerfully 118
was also chemically 137
was also chivalrous 105
was also christened 482
was also chronicled 124
was also circulated 2240
was also classified 1912
was also clinically 199
was also coincident 504
was also collective 174
was also commandant 574
was also commissary 302
was also communally 46
was also comparable 1200
was also compatible 1364
was also competition 802
was also complacent 47
was also complained 776
was also completely 7559
was also complicating 45
was also compounded 855
was also compressed 207
was also compromising 52
was also compulsive 73
was also compulsory 1010
was also conceptual 55
was also conclusive 135
was also concordant 48
was also concurrent 136
was also conditional 465
was also conditioned 4846
was also confidence 144
was also configured 178
was also conflicted 125
was also confounded 257
was also confronted 3789
was also conjugated 114
was also consciously 755
was also consequent 55
was also considered 151148
was also consistent 8635
was also consolation 192
was also constantly 4255
was also constructing 429
was also consultant 575
was also contentious 251
was also contextual 109
was also contiguous 106
was also continuity 432
was also continuous 670
was also contraband 115
was also contracted 832
was also contraction 45
was also contractor 64
was also contrasted 256
was also contributing 1748
was also controlled 8236
was also controller 84
was also convalescing 46
was also convenient 2419
was also conversant 867
was also convincingly 136
was also cooperation 298
was also coordinating 103
was also correlated 9426
was also correlation 90
was also courteously 77
was also covalently 53
was also covenanted 116
was also creditable 134
was also creditably 42
was also criminally 84
was also critically 842
was also criticized 12000
was also cultivated 7353
was also culturally 1065
was also cumbersome 418
was also cumulative 125
was also dangerously 809
was also debilitating 55
was also deciphered 61
was also decisively 369
was also decomposed 192
was also decorative 146
was also deductible 132
was also defensible 72
was also deferential 57
was also definitely 1227
was also definitive 56
was also dehydrated 94
was also deleterious 66
was also deliberate 487
was also deliberating 53
was also delicately 103
was also deliciously 56
was also delightful 318
was also delinquent 215
was also demarcated 85
was also democratic 632
was also demolished 2333
was also demoralizing 255
was also denigrated 76
was also dependable 84
was also deplorable 159
was also deplorably 63
was also deprecated 102
was also depreciated 135
was also depressingly 45
was also derivative 117
was also desecrated 91
was also deservedly 70
was also designated 5047
was also despondent 121
was also destruction 71
was also detectable 926
was also deteriorating 704
was also determined 99751
was also devastated 1529
was also devilishly 62
was also dialectical 49
was also dictatorial 63
was also difference 176
was also difficulty 680
was also diligently 327
was also diminished 4902
was also diminutive 45
was also diplomatic 195
was also disallowed 761
was also disapproving 63
was also disastrous 543
was also discharged 1312
was also discipline 90
was also discolored 61
was also discontent 756
was also discounted 315
was also discouraging 1106
was also discovered 54455
was also discreetly 126
was also disdainful 112
was also disfigured 133
was also disheartening 292
was also disingenuous 136
was also dislocated 162
was also dismantled 375
was also dismissive 305
was also dismounted 87
was also disordered 99
was also disorienting 46
was also disparaged 86
was also dispatched 1839
was also dispirited 66
was also disquieted 156
was also disruptive 223
was also dissimilar 149
was also dissipated 143
was also dissociated 141
was also distinctly 2283
was also distinguishing 81
was also distracted 1078
was also distraught 444
was also distressed 4312
was also distributing 266
was also distrusted 237
was also disturbingly 228
was also divergence 83
was also diversifying 78
was also documented 2947
was also downloaded 53
was also downplayed 112
was also downstairs 140
was also dramatized 416
was also duplicated 306
was also duplication 45
was also economical 419
was also ecumenical 71
was also educational 302
was also efficacious 237
was also egalitarian 93
was also eisenhower 53
was also elaborated 923
was also electrical 47
was also eliminated 3697
was also eloquently 82
was also elucidated 260
was also embarrassing 1322
was also embittered 279
was also emblazoned 87
was also emblematic 400
was also emboldened 170
was also emotionally 1024
was also emphasized 11066
was also employment 89
was also encountering 445
was also encouraged 34892
was also encroached 53
was also encumbered 873
was also enforceable 73
was also enlightening 356
was also enormously 1290
was also enraptured 186
was also enterprising 230
was also entertaining 1064
was also enthusiastic 2382
was also entrenched 286
was also enumerated 170
was also epitomized 63
was also equivalent 576
was also eradicated 107
was also erroneously 290
was also essentially 3223
was also establishing 1057
was also evangelical 44
was also evaporated 136
was also eventually 1755
was also everywhere 372
was also exaggerating 41
was also exasperating 123
was also exceptional 1559
was also excitement 208
was also exhilarating 816
was also exonerated 140
was also expendable 57
was also experience 130
was also experiencing 5304
was also explicable 79
was also explicitly 2048
was also exponential 41
was also expressive 341
was also externally 120
was also extinguished 476
was also extirpated 60
was also fabricated 766
was also fabulously 150
was also facilitating 85
was also farsighted 154
was also fascinated 15078
was also fascination 55
was also fashionable 981
was also fatalistic 49
was also ferociously 89
was also fertilized 88
was also feverishly 55
was also figurative 70
was also financially 1286
was also flagrantly 58
was also flamboyant 45
was also forcefully 276
was also foreclosed 117
was also foreseeable 200
was also forewarned 81
was also formalized 253
was also formidable 455
was also formidably 73
was also formulated 2011
was also fortuitous 361
was also fragmented 846
was also fraudulent 143
was also frequented 2348
was also frequently 15836
was also friendship 48
was also frightened 5962
was also frustrated 7068
was also frustration 177
was also galvanized 178
was also garrisoned 307
was also generously 585
was also government 783
was also grandfather 159
was also grandmother 90
was also gratefully 152
was also gratuitous 77
was also grievously 241
was also groundless 42
was also guaranteed 2220
was also guaranteeing 48
was also habitually 155
was also handcuffed 183
was also handsomely 267
was also heartbroken 159
was also heightened 2812
was also helplessly 40
was also hereditary 1311
was also highlighting 47
was also historical 310
was also homogeneous 238
was also homosexual 572
was also homozygous 83
was also hopelessly 485
was also horizontal 246
was also hospitable 214
was also hospitably 77
was also humanistic 48
was also hybridized 134
was also hydrolyzed 148
was also hypnotized 117
was also hysterical 61
was also identified 20533
was also ideological 323
was also illiterate 723
was also illuminating 512
was also illustrating 104
was also illustrious 49
was also immaculate 64
was also immediately 2761
was also immigration 196
was also impairment 44
was also impassable 65
was also impeccable 96
was also impeccably 75
was also imperative 1805
was also impersonal 81
was also implacable 72
was also implacably 67
was also implementing 203
was also implicated 5260
was also implicitly 1296
was also importuned 87
was also impossible 8766
was also impossibly 185
was also impressive 2459
was also imprisoned 3832
was also improbable 150
was also improperly 85
was also improvised 116
was also inaccurate 578
was also inadequate 2205
was also incarnated 84
was also incestuous 62
was also incidental 104
was also incoherent 65
was also incommoded 49
was also incomplete 969
was also incongruous 69
was also incredible 226
was also incredibly 1834
was also inculcated 300
was also indecisive 161
was also indefinite 83
was also indicative 2905
was also indictable 59
was also indigenous 261
was also indignation 91
was also indirectly 2057
was also indiscreet 181
was also indisposed 399
was also indistinct 100
was also individual 203
was also industrious 195
was also ineligible 218
was also inequality 66
was also inevitable 4064
was also inevitably 744
was also inexorably 60
was also infallible 72
was also infatuated 394
was also infiltrating 57
was also infinitely 550
was also inflexible 241
was also influenced 52546
was also influential 8512
was also informally 220
was also information 1216
was also infrequent 155
was also inherently 1376
was also inhibitory 616
was also injudicious 56
was also innovative 1020
was also inoculated 871
was also inquisitor 107
was also insensible 71
was also insensibly 40
was also insightful 141
was also insinuated 304
was also insistence 74
was also inspiration 120
was also instigated 412
was also instituted 3993
was also instructed 16659
was also instruction 182
was also instructor 748
was also integrally 104
was also integrated 3004
was also intensifying 210
was also intentional 225
was also interaction 179
was also interested 130424
was also interfaced 79
was also interfered 144
was also intermingled 53
was also intermixed 119
was also internally 897
was also interposed 90
was also interpreting 85
was also interracial 42
was also interviewing 159
was also interwoven 554
was also intimately 6033
was also intimidating 144
was also intolerant 266
was also intoxicating 173
was also intrenched 107
was also introduced 44027
was also invaluable 1604
was also investment 261
was also invigorating 164
was also invincible 50
was also ironically 147
was also irrelevant 831
was also irreverent 61
was also jeopardized 232
was also jettisoned 102
was also justifiable 236
was also justifiably 119
was also juxtaposed 52
was also khrushchev 126
was also kindhearted 61
was also laboratory 93
was also lamentably 50
was also landscaped 45
was also legislated 161
was also legislation 250
was also legitimate 323
was also lieutenant 876
was also liquidated 348
was also literature 117
was also loneliness 53
was also magistrate 276
was also maintained 10279
was also maliciously 74
was also management 42
was also maneuvered 42
was also manifested 13759
was also manifestly 433
was also manipulating 104
was also marginally 419
was also mechanical 88
was also mechanized 201
was also melancholy 165
was also mercifully 101
was also mesmerized 225
was also meticulous 247
was also militantly 93
was also militarily 254
was also miraculous 275
was also misspelled 50
was also mistakenly 147
was also mistrusted 68
was also moderately 765
was also modernized 301
was also monotonous 104
was also monumental 40
was also moonlighting 76
was also moralistic 47
was also multilingual 45
was also multiplied 330
was also narrowness 103
was also nationalism 60
was also nationalist 278
was also nearsighted 150
was also needlessly 75
was also negatively 2134
was also negligence 94
was also negligible 912
was also nonplussed 151
was also normalized 440
was also notoriously 852
was also obligatory 533
was also observable 1422
was also obstructed 918
was also obtainable 750
was also oftentimes 40
was also omnipotent 56
was also omniscient 55
was also operational 161
was also opinionated 164
was also oppressive 162
was also optimistic 1136
was also ordinarily 69
was also orientated 84
was also originally 5460
was also originated 260
was also ornamental 46
was also ornamented 783
was also ostensibly 193
was also ostracized 164
was also outflanked 62
was also overhauled 332
was also overloaded 80
was also overlooked 1531
was also overstated 100
was also overturned 295
was also overvalued 51
was also overweight 818
was also overwhelming 805
was also overworked 71
was also paralleled 673
was also particular 513
was also partitioned 742
was also pathologist 66
was also patriarchal 180
was also patronized 787
was also penetrated 378
was also perceptive 422
was also perennially 66
was also perforated 371
was also perilously 102
was also peripheral 94
was also permissive 74
was also perpetuating 49
was also persecuted 615
was also persecution 105
was also persistent 569
was also personable 68
was also personally 3785
was also persuasive 304
was also perversely 59
was also phenomenal 187
was also philosophy 66
was also physically 2245
was also pinpointed 71
was also pleasurable 130
was also pockmarked 76
was also poignantly 49
was also portentous 53
was also portuguese 245
was also positively 4393
was also possessive 95
was also postmaster 2637
was also postulated 1694
was also potentially 1702
was also powerfully 1179
was also prebendary 828
was also predicated 1103
was also predictive 1537
was also preeminent 271
was also preferable 397
was also prefigured 217
was also prejudiced 335
was also prejudicial 213
was also preoccupied 6802
was also preparation 142
was also prescribed 7105
was also prestigious 62
was also presumably 1060
was also prioritized 48
was also privatized 143
was also privileged 3994
was also proclaimed 5314
was also procurable 52
was also procurator 108
was also productive 1345
was also proficient 1065
was also profitable 1155
was also profitably 80
was also profoundly 4766
was also programmed 615
was also prohibited 6051
was also pronounced 2307
was also propaganda 145
was also propagated 851
was also prophesied 429
was also propitiated 63
was also propounded 439
was also proprietor 1063
was also proscribed 600
was also prosecuted 1152
was also prosecutor 57
was also prospected 57
was also prosperous 409
was also prostrated 90
was also protective 611
was also protestant 538
was also protracted 253
was also provisional 77
was also provisioned 52
was also publicized 350
was also pulverized 55
was also punctilious 62
was also punctuated 991
was also punishable 687
was also punishment 88
was also purposeful 102
was also quantified 475
was also radioactive 356
was also randomized 577
was also ravenously 71
was also reactivated 177
was also reappointed 208
was also recaptured 169
was also receivable 53
was also reciprocal 106
was also recklessly 44
was also recognition 1262
was also recognized 57413
was also recommending 189
was also reconciled 633
was also rectangular 407
was also recuperating 61
was also redemptive 41
was also redesigned 482
was also redirected 75
was also reenforced 101
was also reevaluating 58
was also reexamined 99
was also refashioned 61
was also referenced 243
was also reflective 497
was also refractory 51
was also refreshingly 323
was also registered 6890
was also regressive 89
was also reimbursed 153
was also reinforced 11937
was also reinstated 430
was also reinvented 42
was also reiterated 734
was also relatively 10545
was also relentless 197
was also religiously 324
was also reluctance 217
was also remarkable 8873
was also remarkably 3654
was also remembered 3011
was also remorseful 43
was also reorganized 1737
was also repatriated 44
was also repetitive 125
was also replicated 1437
was also reportedly 1805
was also representing 881
was also repressive 104
was also reproached 393
was also reproduced 2932
was also republican 563
was also resentment 868
was also reshuffled 55
was also residential 59
was also resistance 977
was also resolutely 212
was also respectful 214
was also responsive 934
was also restrained 1101
was also restricted 10994
was also retrograde 41
was also revelatory 59
was also reverenced 173
was also reversible 262
was also rhetorical 69
was also richardson 52
was also ridiculous 352
was also rigorously 416
was also ritualized 118
was also sacrificed 766
was also safeguarding 44
was also sanctified 202
was also scandalous 55
was also scientific 359
was also scrupulous 241
was also scrutinizing 107
was also sculptured 102
was also sedulously 88
was also segregated 657
was also segregation 49
was also sensational 85
was also sensitized 65
was also separately 649
was also seriousness 63
was also serviceable 140
was also shakespeare 239
was also shamefully 77
was also signalized 616
was also similarity 60
was also simplified 1638
was also simplistic 72
was also skepticism 154
was also skillfully 113
was also socialistic 41
was also solemnized 108
was also solicitous 336
was also solidified 69
was also specialized 250
was also speculated 579
was also speculation 1262
was also speechless 280
was also spellbound 60
was also splattered 71
was also splendidly 199
was also splintered 59
was also spontaneous 221
was also squandered 49
was also stabilized 252
was also steadfastly 71
was also stereotyped 101
was also sterilized 121
was also stimulated 7909
was also stipulated 14455
was also stratified 787
was also streamlined 338
was also strengthened 6982
was also stridently 41
was also structural 111
was also structured 1589
was also stubbornly 100
was also subdivided 844
was also subjective 105
was also subjugated 215
was also submissive 49
was also suboptimal 45
was also subscribed 551
was also subsequent 123
was also subsidized 744
was also substantial 4341
was also subtracted 196
was also subversive 137
was also successful 17899
was also succinctly 60
was also sufficient 2468
was also suggestive 814
was also summarized 496
was also supercargo 48
was also superficial 183
was also superseded 311
was also supervised 400
was also supervisor 337
was also supplanted 73
was also supportive 1728
was also supposedly 708
was also suppressed 6066
was also surmounted 293
was also surprisingly 1718
was also surrendering 113
was also surrounded 4399
was also symbolical 149
was also symbolized 724
was also sympathetic 2992
was also syndicated 248
was also synonymous 429
was also synthesized 1229
was also syphilitic 41
was also systematic 195
was also tactically 198
was also tangentially 44
was also tantamount 259
was also tastefully 84
was also technology 49
was also telephoned 71
was also temporally 49
was also tenderness 371
was also terminally 129
was also terminated 1300
was also territorial 105
was also therapeutic 199
was also thoughtless 42
was also titillated 45
was also traditional 1075
was also tragically 137
was also transacted 244
was also transferring 100
was also transfixed 163
was also transforming 348
was also transfused 63
was also transitory 135
was also translated 10848
was also translator 97
was also transmitting 96
was also transmuted 58
was also transporting 140
was also transposed 129
was also treacherous 159
was also tremendous 555
was also triangularly 63
was also tripartite 119
was also triumphant 202
was also trustworthy 69
was also tubercular 214
was also tyrannical 42
was also ubiquitous 165
was also ultimately 1038
was also unaffected 1361
was also unattached 40
was also unbalanced 150
was also uncommonly 400
was also unconscious 365
was also unconvincing 99
was also uncritical 51
was also undercutting 40
was also underlined 2917
was also undermined 2491
was also understood 20603
was also undertaken 13004
was also undisputed 582
was also uneconomic 56
was also uneducated 82
was also unemployed 421
was also uneventful 225
was also unexampled 44
was also unexpected 847
was also unfinished 603
was also unforeseen 59
was also unfriendly 188
was also unfruitful 50
was also unilateral 71
was also unimpaired 172
was also uninformed 80
was also university 224
was also unoccupied 460
was also unprepared 712
was also unprovided 129
was also unreachable 42
was also unrealistic 501
was also unresolved 104
was also unspeakably 47
was also unsuitable 479
was also unsurprising 63
was also unthinkable 478
was also untroubled 51
was also unworkable 117
was also utilitarian 217
was also vaccinated 78
was also vandalized 52
was also vanquished 130
was also variability 251
was also variegated 123
was also vehemently 581
was also ventilated 80
was also vertically 73
was also victimized 357
was also vigilantly 53
was also vigorously 1258
was also vindicated 733
was also vindictive 107
was also virulently 93
was also visualized 519
was also vociferous 142
was also voluminous 65
was also volunteering 85
was also vouchsafed 162
was also vulnerable 2595
was also warmhearted 47
was also waterproof 106
was also wheelchair 40
was also wretchedly 49
was among foreigners 126
was among immigrants 61
was among politicians 51
was among scientists 70
was among shakespeare 42
was among tombstones 55
was among university 44
was anal penetration 48
was anne bradstreet 307
was anne hutchinson 872
was arab nationalism 282
was arab nationalist 44
was army lieutenant 40
was asking assistance 119
was asking information 51
was away convalescing 58
was away frequently 133
was away recuperating 52
was back calculated 88
was back downstairs 1503
was back immediately 188
was back translated 58
was back underwater 42
was beaming tranquilly 90
was bearing dispatches 99
was beating abnormally 55
was beating pitilessly 44
was beating powerfully 44
was beating vigorously 56
was been introduced 53
was bent completely 167
was bent habitually 56
was bent horizontal 151
was best accustomed 106
was best acquainted 4023
was best appreciated 652
was best approached 386
was best attainable 65
was best calculated 6717
was best classified 139
was best considered 515
was best controlled 447
was best correlated 1382
was best cultivated 314
was best determined 312
was best discharged 92
was best discovered 172
was best documented 210
was best dramatized 160
was best elaborated 83
was best epitomized 258
was best formulated 357
was best guaranteed 281
was best identified 145
was best instructed 67
was best maintained 695
was best manifested 363
was best recognized 142
was best remembered 4098
was best reproduced 51
was best restricted 113
was best stimulated 59
was best summarized 3253
was best symbolized 1389
was best translated 105
was best understood 7698
was best undertaken 232
was best visualized 148
was bill richardson 43
was bled immediately 76
was blue everywhere 41
was born antoinette 42
was born apparently 385
was born asphyxiated 116
was born completely 215
was born determined 121
was born determines 44
was born essentially 190
was born homosexual 123
was born immaculate 74
was born immediately 548
was born incomplete 48
was born insensible 44
was born interested 105
was born legitimate 82
was born marguerite 730
was born melancholy 85
was born originally 110
was born physically 220
was born presumably 124
was born profoundly 193
was born protestant 199
was born punctually 65
was born relatively 79
was born subsequent 183
was born surrounded 64
was bowing profoundly 52
was bowing reverently 91
was bred originally 86
was bringing destruction 121
was bringing dispatches 46
was bringing information 53
was bringing misfortune 58
was bringing prosperity 348
was bringing substantial 47
was busy accumulating 400
was busy appropriating 49
was busy assimilating 172
was busy constantly 96
was busy constructing 2130
was busy coordinating 310
was busy disentangling 61
was busy distributing 839
was busy downstairs 177
was busy embroidering 375
was busy entertaining 1292
was busy establishing 1521
was busy everywhere 263
was busy illustrating 108
was busy implementing 333
was busy interpreting 199
was busy interviewing 587
was busy manipulating 277
was busy preparation 100
was busy redecorating 109
was busy replenishing 116
was busy representing 74
was busy scrutinizing 157
was busy slaughtering 129
was busy transcribing 292
was busy transferring 507
was busy transforming 529
was busy transmitting 100
was busy transporting 232
was buying cigarettes 279
was buying government 42
was buying information 61
was buying newspapers 67
was buying properties 85
was buying vegetables 136
was calm acceptance 52
was calm everywhere 90
was camp commandant 169
was card representing 51
was case management 99
was cast carelessly 46
was cast completely 53
was cast decisively 40
was cast immediately 78
was cast integrally 65
was cast originally 53
was cast separately 529
was cast vertically 50
was ceasing publication 126
was cheap government 43
was city councilman 229
was city government 107
was clad completely 88
was clean impossible 85
was clear acceptance 44
was clear beforehand 299
was clear continuity 47
was clear demarcation 44
was clear distinction 60
was clear everywhere 111
was clear immediately 414
was clear negligence 41
was clear nonetheless 146
was clear recognition 604
was clear resistance 50
was clear visibility 43
was clinging helplessly 50
was clinging stubbornly 66
was clinging tenaciously 193
was cold calculation 85
was cold consolation 112
was cold everywhere 101
was cold shouldered 211
was coming completely 55
was coming constantly 41
was coming dangerously 777
was coming definitely 48
was coming downstairs 5676
was coming eventually 81
was coming everywhere 63
was coming immediately 494
was coming inevitably 89
was coming inexorably 87
was coming perilously 417
was coming personally 59
was coming regardless 46
was coping adequately 61
was crying constantly 128
was crying helplessly 223
was crying hopelessly 45
was crying vigorously 78
was damn embarrassing 101
was dark complected 646
was dark downstairs 64
was dark everywhere 416
was dating frequently 41
was dealing destruction 120
was dealing essentially 72
was deep antagonism 70
was deep appreciation 48
was deep bitterness 108
was deep discontent 277
was deep earnestness 69
was deep everywhere 75
was deep friendship 58
was deep frustration 65
was deep indignation 142
was deep melancholy 91
was deep penetration 63
was deep philosophy 84
