waft christian incense 43
warn visitors against 86
wars actively carried 51
wars directed against 180
wars followed between 78
wars launched against 77
wars occurred because 68
wars occurred between 358
wary attitude towards 243
wary distance between 79
wary soldiers dressed 41
wash delicate fabrics 103
wash yourself quickly 103
wast curiously scented 109
wave activity appeared 106
wave activity becomes 99
wave activity between 536
wave activity following 63
wave activity induced 62
wave activity occurring 154
wave activity present 232
wave activity similar 59
wave activity usually 43
wave assaults against 52
wave chemical sensors 150
wave converging towards 62
wave decreases rapidly 131
wave detector circuit 52
wave equations derived 264
wave equations governing 128
wave exploded against 44
wave feminism emerged 280
wave feminist critics 50
wave feminist debates 46
wave feminist theorists 114
wave feminist writers 114
wave followed closely 47
wave friendly together 236
wave functions according 409
wave functions assumed 48
wave functions because 316
wave functions becomes 215
wave functions between 585
wave functions consist 105
wave functions contain 390
wave functions decrease 117
wave functions defined 374
wave functions depending 189
wave functions depends 65
wave functions derived 451
wave functions differing 103
wave functions exhibit 42
wave functions extending 164
wave functions include 108
wave functions including 317
wave functions involving 166
wave functions occurring 52
wave functions outside 561
wave functions overlap 1629
wave functions plotted 100
wave functions possess 48
wave functions provide 72
wave functions related 92
wave functions resulting 175
wave functions results 57
wave functions satisfy 727
wave functions similar 126
wave functions together 84
wave functions usually 43
wave generating circuit 61
wave increases linearly 179
wave increases rapidly 108
wave infrared radiation 1772
wave infrared sensors 59
wave monopole antenna 386
wave occurred between 208
wave particle dualism 162
wave particle duality 1935
wave patterns between 182
wave patterns similar 209
wave patterns typical 141
wave potential becomes 156
wave potential between 41
wave potential depends 192
wave potential function 113
wave pressure against 125
wave pressure research 42
wave profiles measured 55
wave rectifying circuit 338
wave response function 157
wave scattering problem 357
wave scattering process 52
wave spectral density 813
wave spectral doppler 197
wave spectrum becomes 50
wave splashed against 112
wave therefore becomes 49
wave therefore travels 61
wave thundered against 56
wave transfer function 241
wave velocity according 46
wave velocity anomaly 520
wave velocity because 111
wave velocity becomes 314
wave velocity between 394
wave velocity decrease 121
wave velocity depends 1020
wave velocity differs 96
wave velocity divided 137
wave velocity equation 211
wave velocity exceeds 132
wave velocity increase 195
wave velocity measured 439
wave velocity profile 1355
wave velocity remains 164
wave velocity results 55
wave velocity variation 330
wave vertical antenna 1699
wave vertical radiator 141
wave wireless stations 46
waving branches overhead 88
waving brightly colored 105
waving friendly greetings 48
waving swastika banners 104
wavy boundary between 63
wavy collagen bundles 140
wavy internal elastic 62
wavy vertical stripes 48
ways american culture 91
ways american society 180
ways american writers 42
ways audience members 49
ways children acquire 104
ways children develop 216
ways children express 103
ways children respond 152
ways computer systems 73
ways conducts himself 52
ways cultural studies 61
ways curiously similar 86
ways directly opposed 156
ways directly related 209
ways families function 52
ways militate against 49
ways relations between 108
ways religious beliefs 66
ways somewhat similar 207
ways strikingly similar 815
ways students acquire 45
ways students process 49
ways students respond 114
wealth consisting chiefly 50
wealth consists chiefly 365
wealth consists largely 101
wealth depended largely 66
wealth destroys liberty 120
wealth directly affects 47
wealth increased amazingly 127
wealth increased rapidly 327
wealth increased steadily 72
wealth increases because 53
wealth increases rapidly 62
wealth maximizing behavior 81
wealth transfer between 180
wealth transfer effects 396
wealth transfer process 120
wealth transfer taxation 392
wealth wherever private 48
wearing american helmets 51
wearing american uniform 114
wearing beautiful dresses 149
wearing brightly colored 5699
wearing campaign buttons 447
wearing campaign ribbons 48
wearing cardigan sweaters 71
wearing cashmere sweaters 49
wearing cataract glasses 67
wearing clerical collars 123
wearing cocktail dresses 201
wearing colorful dresses 55
wearing colorful scarves 40
wearing correcting glasses 54
wearing designer dresses 51
wearing designer glasses 42
wearing feminine apparel 61
wearing flowered dresses 87
wearing football helmets 175
wearing football jerseys 122
wearing highland bonnets 52
wearing hospital pajamas 73
wearing infrared goggles 42
wearing japanese costume 58
wearing magnifying glasses 103
wearing military helmets 40
wearing military jackets 40
wearing military uniform 1526
wearing ordinary civilian 49
wearing polaroid glasses 62
wearing reindeer antlers 56
wearing religious jewelry 53
wearing religious symbols 207
wearing starched collars 102
wearing suitable glasses 123
wearing synthetic fabrics 129
wearing uniforms because 41
wearing uniforms similar 101
wearing valuable jewelry 51
wearing vertical stripes 107
wears brightly colored 160
wears military uniform 54
weary autumnal passage 51
weary homeward journey 43
weary novelist refuses 45
weary passenger started 131
weary soldiers dragged 44
weary soldiers marched 43
weary soldiers returning 64
weary struggle against 196
weary struggle between 114
weave beautiful baskets 84
weave beautiful fabrics 52
weave eighteen similar 67
weave possible carpets 105
weaving beautiful baskets 47
weaving branches together 57
weaving brightly colored 46
weaving brussels carpets 84
weaving industry because 41
weaving relations between 102
weed dangerous persons 83
weed problems because 44
week academic program 374
week academic quarter 103
week attorney general 87
week campaign against 279
week caribbean cruises 133
week clinical rotation 43
week commencing january 82
week commencing october 78
week counseling program 132
week customer service 49
week education program 159
week exercise program 1774
week exercise regimen 44
week immersion program 50
week interval between 5338
week interval following 230
week progress reports 50
week religious service 91
week retraining program 41
week selection process 46
week sickness benefit 118
week treatment program 1664
week treatment regimen 425
weep bitterly because 214
weep bitterly himself 45
weld detached retinas 218
well absorbed because 95
well absorbed despite 53
well absorbed following 1105
well accepted because 782
well accepted concept 152
well accepted criteria 99
well accepted kinsman 46
well accepted outside 94
well accepted socially 116
well acquaint himself 48
well adjusted according 60
well adjusted balance 81
well adjusted because 339
well adjusted despite 66
well adjusted himself 45
well adjusted machine 94
well adjusted members 137
well adjusted parents 137
well adjusted persons 321
well adjusted socially 1211
well adjusted society 43
well adjusted together 112
well advanced although 46
well advanced because 209
well advanced between 58
well advanced towards 1782
well affected exceeding 73
well affected persons 645
well affected towards 5203
well agitated together 44
well anchored against 57
well approved himself 154
well assorted library 51
well assorted marriage 59
well attended although 48
well attended because 2094
well attended despite 145
well attended function 100
well attended funeral 207
well attended lecture 84
well attended schools 166
well attested account 199
well attested example 50
well attested history 80
well attested outside 150
well attested stories 43
well balanced according 56
well balanced account 371
well balanced against 395
well balanced because 314
well balanced between 2224
well balanced despite 49
well balanced dietary 147
well balanced economy 375
well balanced general 56
well balanced harmony 41
well balanced machine 49
well balanced mixture 481
well balanced national 74
well balanced nervous 42
well balanced pattern 59
well balanced picture 150
well balanced position 289
well balanced program 1406
well balanced protein 50
well balanced society 77
well balanced solution 47
well balanced summary 40
well balanced systems 41
well buffered against 543
well buffered solution 55
well cemented together 872
well centered between 52
well children perform 142
well chiseled features 46
well combined together 67
well commerce carried 71
well compared together 72
well complain against 50
well complain because 137
well composed address 40
well composed himself 106
well composed picture 141
well concealed against 60
well concealed because 110
well concealed between 92
well concealed position 167
well concerning certain 51
well confined between 48
well consider certain 57
well consider herself 134
well consider himself 785
well consists chiefly 59
well convince himself 44
well cushioned against 141
well defended against 4211
well defended because 100
well defended himself 126
well defended position 336
well defended targets 181
well describe himself 62
well deserved acclaim 43
well deserved because 795
well deserved censure 120
well deserved holiday 117
well deserved laurels 136
well deserved leisure 44
well deserved oblivion 151
well deserved position 73
well deserved praises 89
well deserved reproof 150
well deserved respect 142
well deserved rewards 47
well deserved success 2442
well deserved tribute 2203
well deserved triumph 63
well deserved vacation 559
well deserved victory 307
well deserves careful 277
well deserves perusal 696
well designed according 67
well designed against 44
well designed because 340
well designed buildings 416
well designed circuit 56
well designed control 114
well designed furnace 55
well designed language 45
well designed library 43
well designed machine 408
well designed network 72
well designed objects 143
well designed optical 42
well designed package 103
well designed pattern 45
well designed process 71
well designed product 212
well designed program 379
well designed project 94
well designed quality 45
well designed research 1118
well designed studies 3634
well designed surveys 89
well designed systems 639
well designed website 148
well digested account 84
well digested summary 177
well digested treatise 84
well directed against 220
well directed ambition 145
well directed attacks 59
well directed efforts 5305
well directed endeavor 51
well directed exertion 165
well directed measures 124
well directed program 45
well directed pursuit 43
well directed research 253
well directed strokes 218
well directed towards 222
well directed volleys 889
well disposed according 165
well disposed because 46
well disposed citizen 89
well disposed friends 132
well disposed members 151
well disposed natives 77
well disposed natures 43
well disposed persons 5782
well disposed soldier 48
well disposed spirits 155
well disposed subject 106
well disposed towards 96717
well divested herself 44
well educated according 316
well educated african 149
well educated although 46
well educated because 680
well educated catholic 45
well educated chinese 284
well educated citizen 83
well educated classes 135
well educated colored 50
well educated country 69
well educated farmers 101
well educated females 58
well educated germans 90
well educated herself 185
well educated himself 280
well educated lawyers 46
well educated medical 84
well educated members 558
well educated natives 151
well educated officer 74
well educated parents 937
well educated patient 90
well educated persons 2610
well educated priests 59
well educated regarding 143
well educated society 137
well educated soldier 51
well educated speakers 149
well educated student 91
well educated teachers 526
well educated workers 667
well educated writers 43
well employed against 59
well enforced against 64
well entitled himself 47
well equipped according 91
well equipped against 146
well equipped because 172
well equipped british 370
well equipped buildings 426
well equipped cavalry 146
well equipped central 164
well equipped clinics 139
well equipped college 91
well equipped company 122
well equipped factory 195
well equipped general 206
well equipped himself 44
well equipped kitchen 579
well equipped laundry 84
well equipped library 894
well equipped machine 537
well equipped medical 356
well equipped morally 43
well equipped offices 455
well equipped operating 516
well equipped private 192
well equipped regional 40
well equipped research 244
well equipped schools 622
well equipped science 138
well equipped service 137
well equipped stations 41
well equipped teachers 114
well equipped vessels 145
well equipped workers 47
well exchanged against 182
well executed according 127
well executed because 55
well executed designs 177
well executed engravings 414
well executed figures 335
well executed paintings 130
well executed picture 341
well executed program 63
well executed project 51
well executed research 93
well executed statues 123
well executed studies 145
well exercise control 49
well fastened together 528
well fattened carcass 139
well financed research 46
well forwards towards 123
well functioning capital 440
well functioning economy 161
well functioning markets 1339
well functioning network 55
well functioning society 315
well functioning systems 120
well governed according 42
well governed because 115
well governed country 363
well governed society 319
well grounded against 57
well grounded because 348
well grounded factual 98
well grounded himself 110
well grounded jealousy 55
well grounded opinions 136
well hammered together 45
well hardened against 68
well hesitate between 147
well hydrated because 43
well hydrated patient 169
well improved country 161
well inclined towards 3515
well informed account 263
well informed article 80
well informed because 1192
well informed british 131
well informed catholic 131
well informed chinese 102
well informed choices 171
well informed circles 683
well informed citizen 264
well informed consent 41
well informed critics 61
well informed decision 640
well informed experts 66
well informed farmers 123
well informed foreign 104
well informed friends 125
well informed general 112
well informed guesses 48
well informed himself 349
well informed lawyers 65
well informed medical 123
well informed members 520
well informed natives 50
well informed officer 91
well informed opinions 40
well informed outside 55
well informed parents 79
well informed parties 85
well informed patient 212
well informed persons 4436
well informed regarding 8376
well informed reports 41
well informed scholar 82
well informed society 76
well informed sources 1613
well informed student 223
well informed teachers 93
well informed writers 399
well ingratiated himself 134
well initially because 65
well injection systems 75
well intended attempt 40
well intended desires 105
well intended efforts 384
well intended measures 121
well intended offices 47
well invested because 194
well managers perform 66
well militate against 341
well mitigate against 84
well observed because 109
well occupied between 62
well oriented towards 107
well outlined against 85
well outlined because 42
well perceive himself 50
well perfused tissues 348
well persuade himself 141
well polished surface 273
well potential function 136
well potential problem 149
well prepared according 94
well prepared address 48
well prepared against 778
well prepared because 637
well prepared compost 59
well prepared herself 59
well prepared himself 151
well prepared lessons 121
well prepared material 149
well prepared matters 109
well prepared nursery 145
well prepared patient 42
well prepared position 66
well prepared program 52
well prepared samples 45
well prepared seedbed 435
well prepared student 199
well prepared surface 76
well prepared teachers 963
well probably because 183
well provided against 1128
well received according 60
well received although 241
well received because 9449
well received despite 222
well received locally 152
well received outside 440
well received overseas 179
well received socially 55
well recently drilled 287
well recorded because 111
well recorded history 118
well reformed according 46
well regarded because 392
well regarded locally 108
well rehearsed routine 154
well relieved against 64
well remember advancing 48
well remember attending 216
well remember because 118
well remember captain 113
well remember certain 76
well remember charles 40
well remember everything 70
well remember general 49
well remember listening 143
well remember observing 63
well remember receiving 106
well remember several 180
well remember wondering 51
well required science 57
well requires careful 153
well resolved against 53
well resolved because 83
well resolved doublet 133
well resolved features 106
well resolved signals 111
well resolved spectra 865
well resonant tunneling 66
well restrain herself 40
well retaliate against 44
well rewarded because 301
well screened against 142
well scrubbed kitchen 42
well selected language 43
well selected library 1721
well selected material 44
well selected position 93
well selected samples 51
well selected volumes 317
well shielded against 295
well situated because 166
well situated between 263
well soldered together 78
well squeezed between 40
well stitched together 389
well strapped together 83
well students achieve 174
well students perform 648
well supplied because 166
well supplied markets 172
well supplied treasury 96
well targeted towards 59
well tempered together 130
well timbered country 176
well traveled highway 200
well underway between 85
well underway towards 41
well utilized because 153
well velocity surveys 133
well whatever happens 105
went actively forward 74
went anxiously forward 59
went anywhere anymore 93
went anywhere because 183
went anywhere himself 94
went anywhere outside 237
went anywhere together 599
went anywhere unarmed 49
went bankrupt because 1828
went bankrupt between 179
went bankrupt despite 66
went bankrupt following 90
went bankrupt several 241
went bankrupt shortly 458
went barefoot because 113
went barefoot indoors 105
went bitterly against 55
went blundering noisily 51
went braddock himself 60
went clambering towards 52
went directly against 2052
went directly between 51
went directly counter 973
went directly forward 217
went directly outside 139
went directly overseas 53
went directly towards 589
went doggedly forward 348
went downhill because 92
went downhill quickly 222
went downhill rapidly 484
went downhill steadily 42
went downhill towards 60
went downtown because 58
went downtown together 402
went entirely according 121
went entirely against 463
went entirely outside 160
went entirely smoothly 64
went entirely unarmed 73
went formerly wandering 85
went forwards towards 141
went homeward together 128
went joyfully towards 48
went manfully forward 46
went northward towards 56
went outdoors together 42
went passenger colonel 45
went promptly forward 52
went screeching overhead 42
went serenely forward 223
went silently forward 113
went silently towards 133
went slightly berserk 104
went solemnly forward 45
went somewhat against 224
went southward towards 85
went speedily forward 65
went squarely against 129
went stealthily forward 119
went stealthily towards 44
went straight against 297
went straight between 208
went straight forward 6247
went straight indoors 63
went straight onwards 99
went straight outside 334
went straight towards 2092
went straight upwards 167
went strictly according 140
went suddenly crimson 44
went terribly against 92
went therefore together 50
went unfilled because 134
went unheeded because 775
went unheeded despite 41
went unscathed because 55
went unspoken between 67
went untreated because 96
went upstairs because 211
went upstairs between 42
went upstairs herself 106
went upstairs himself 83
went upstairs intending 43
went upstairs muttering 43
went upstairs quickly 150
went upstairs quietly 193
went upstairs several 44
went upstairs shortly 65
went upstairs together 6705
went upstairs towards 48
went upstairs whistling 44
went upstairs wondering 66
went violently against 66
went westward towards 111
wept bitterly because 791
wept silently together 40
were abandoning everything 61
were abandoning judaism 44
were abducted because 41
were abhorred because 87
were abnormal because 178
were abolishing slavery 126
were abortive because 178
were abortive efforts 81
were abridged versions 80
were abruptly altered 118
were abruptly brought 520
were abruptly checked 183
were abruptly dropped 158
were abruptly exposed 68
were abruptly ordered 173
were abruptly reduced 104
were abruptly refused 56
were abruptly released 87
were abruptly removed 253
were abruptly severed 235
were abruptly shifted 67
were abruptly stilled 43
were abruptly stopped 605
were absolute anathema 51
were absolute despots 72
were absolute fictions 50
were absolute freedom 53
were absolute masters 1938
were absolute novices 77
were absolute paupers 73
were absolute princes 41
were absolute rubbish 106
were absolute savages 75
were absolute silence 47
were absolute torture 61
were absolute tyrants 89
were absolute vassals 58
were absolved because 86
were absorbed against 56
were absorbed between 57
were absorbed equally 46
were absorbed largely 122
were absorbed quickly 140
were absorbed rapidly 144
were absorbed together 65
were abstract designs 71
were abstract objects 61
were abstract paintings 134
were abstract puzzles 54
were abstract symbols 45
were abstract thinkers 46
were abstract thoughts 51
were absurdly dressed 43
were abundant because 120
were abundant between 95
were abundant forests 60
were abundant grounds 135
were abundant locally 71
were abundant natural 58
were abundant remains 163
were abundant sources 182
were academic teachers 69
were accepted according 157
were accepted against 104
were accepted although 89
were accepted because 4586
were accepted between 166
were accepted blindly 50
were accepted despite 199
were accepted equally 136
were accepted features 111
were accepted finally 42
were accepted following 86
were accepted forthwith 101
were accepted including 58
were accepted largely 138
were accepted locally 63
were accepted loyally 112
were accepted members 236
were accepted outside 167
were accepted quickly 105
were accepted quietly 46
were accepted rapidly 60
were accepted socially 192
were accepted subject 286
were accepted together 129
were accepted willingly 157
were accessed between 44
were accident victims 142
were accorded certain 523
were accorded dignity 50
were accorded freedom 297
were accorded general 60
were accorded highest 73
were accorded increasing 46
were accorded inferior 95
were accorded liberty 44
were accorded limited 185
were accorded national 75
were accorded official 588
were accorded primacy 70
were accorded primary 48
were accorded priority 438
were accorded respect 628
were accorded similar 417
were accounts payable 62
were accounts written 56
were accurate because 363
were accurate details 42
were accurate figures 58
were accurate measures 119
were accurate records 69
were accurate reports 96
were achieved according 85
were achieved against 449
were achieved although 55
were achieved because 1697
were achieved between 741
were achieved chiefly 41
were achieved despite 914
were achieved following 196
were achieved including 40
were achieved largely 552
were achieved outside 276
were achieved quickly 117
were achieved rapidly 115
were achieved together 55
were achieved towards 40
were achieved utilizing 43
were acquired according 92
were acquired against 62
were acquired because 751
were acquired between 910
were acquired chiefly 84
were acquired following 100
were acquired january 51
were acquired jointly 52
were acquired largely 224
were acquired legally 114
were acquired locally 155
were acquired outside 414
were acquired rapidly 50
were acquired several 80
were acquired shortly 78
were acquired subject 81
were acquired together 170
were actively acquiring 80
were actively against 172
were actively agitating 126
were actively applied 51
were actively assisting 375
were actively attacking 89
were actively attending 55
were actively avoided 63
were actively brought 64
were actively carried 794
were actively colluding 50
were actively competing 577
were actively courted 232
were actively debated 511
were actively defending 123
were actively demanding 95
were actively devoted 65
were actively directing 80
were actively employing 45
were actively examining 50
were actively expanding 149
were actively exploring 396
were actively extending 96
were actively following 159
were actively fomenting 68
were actively fostering 121
were actively harassing 53
were actively hostile 2273
were actively initiating 46
were actively investing 75
were actively listening 116
were actively managed 178
were actively marketing 71
were actively migrating 42
were actively operating 242
were actively opposed 4181
were actively preparing 1148
were actively present 542
were actively pressed 118
were actively producing 309
were actively promoting 3213
were actively providing 112
were actively pursued 2615
were actively rejecting 44
were actively related 51
were actively renewed 93
were actively resisting 400
were actively resumed 152
were actively searched 52
were actively secreting 106
were actively selecting 47
were actively studied 131
were actively supplying 59
were actively threatening 50
were actually accepting 69
were actually accused 322
were actually achieving 222
were actually acquiring 53
were actually adapted 97
were actually adhered 80
were actually adopted 1518
were actually advancing 346
were actually adverse 64
were actually advised 86
were actually affecting 85
were actually affixed 78
were actually african 129
were actually against 405
were actually agitating 48
were actually alarmed 103
were actually aligned 44
were actually allowed 1753
were actually altered 143
were actually ancient 111
were actually animals 66
were actually annexed 201
were actually answering 53
were actually appealed 47
were actually applied 1976
were actually aroused 74
were actually arranged 417
were actually arrayed 53
were actually arrived 340
were actually artists 41
were actually ascending 52
were actually ashamed 226
were actually aspects 47
were actually assisting 126
were actually assumed 69
were actually attacking 482
were actually attending 820
were actually audible 43
were actually authored 136
were actually avoided 49
were actually awarded 416
were actually beggars 44
were actually beginning 1258
were actually beheaded 53
were actually beholding 99
were actually believing 60
were actually besieging 141
were actually betraying 41
were actually between 265
were actually blocked 157
were actually boarded 58
were actually borrowing 51
were actually branded 101
were actually british 634
were actually broader 51
were actually brothers 161
were actually brought 4058
were actually capable 976
were actually capital 162
were actually capturing 51
were actually carried 7547
were actually catholic 131
were actually central 72
were actually certain 75
were actually chained 76
were actually charged 874
were actually checked 79
were actually chinese 476
were actually claimed 159
were actually classed 201
were actually closely 186
were actually college 123
were actually colored 44
were actually combining 50
were actually comparing 72
were actually competing 333
were actually complex 79
were actually complying 61
were actually conniving 43
were actually consuming 166
were actually content 92
were actually conveying 43
were actually correct 952
were actually corrupt 95
were actually counted 916
were actually counter 145
were actually cousins 213
were actually covered 895
were actually crafted 184
were actually crammed 130
were actually crossed 100
were actually crowded 181
were actually crowned 84
were actually crushed 96
were actually current 193
were actually damaged 224
were actually debated 84
were actually deceased 254
were actually decided 528
were actually declining 627
were actually decreasing 262
were actually deduced 47
were actually defeated 460
were actually defending 206
were actually defined 217
were actually deified 77
were actually delayed 95
were actually deleted 82
were actually demanding 247
were actually demoted 54
were actually departing 85
were actually deposed 77
were actually depriving 49
were actually derived 2069
were actually designing 65
were actually desired 85
were actually devised 140
were actually devoted 263
were actually devouring 51
were actually directing 145
were actually diseased 109
were actually distant 115
were actually divided 754
were actually doctors 51
were actually donated 56
were actually doubled 74
were actually drafted 679
were actually dragged 160
were actually dressed 161
were actually drilled 88
were actually dropped 327
were actually drowned 227
were actually educating 41
were actually effects 45
were actually efforts 48
were actually ejected 129
were actually elected 1053
were actually embarking 149
were actually embracing 91
were actually emitted 103
were actually employing 166
were actually enabled 93
were actually enacted 426
were actually endowed 150
were actually enemies 128
were actually engraved 244
were actually enjoyed 216
were actually enrolling 43
were actually entered 562
were actually equally 49
were actually erected 675
were actually european 66
were actually evicted 113
were actually evident 49
were actually evolved 115
were actually examining 91
were actually exchanging 75
were actually excited 487
were actually executing 60
were actually expanding 128
were actually expecting 246
were actually exploring 70
were actually exporting 160
were actually exposed 876
were actually extending 62
were actually familiar 171
were actually farmers 137
were actually favored 98
were actually feasible 64
were actually federal 41
were actually fifteen 44
were actually financing 65
were actually floated 48
were actually flogged 79
were actually flooded 58
were actually focused 83
were actually following 750
were actually foolish 82
were actually foreign 259
were actually founded 890
were actually friends 408
were actually gathered 197
were actually general 55
were actually genuine 105
were actually germans 135
were actually governing 89
were actually granted 1198
were actually grouped 52
were actually hampering 47
were actually handled 795
were actually happening 1990
were actually happier 192
were actually harmful 522
were actually hatched 131
were actually healthier 94
were actually helpful 184
were actually hindering 65
were actually honored 121
were actually hostile 662
were actually husband 65
were actually hybrids 72
were actually ignored 87
were actually illegal 328
were actually imitating 52
were actually impeded 85
were actually impending 117
