cafe for sailors in one 40
crew had managed to get 141
crew they proceed to san 57
crew was reduced to two 42
crew was wounded by them 53
cringe and whimper at his 45
cringing and doubled up with 47
crop and prepare it for 56
crop and preparing it for 93
crow was brought to this 70
crying out hastily to him 54
cues and respond to them 100
cuff and glanced at his 223
cuff was visible on both 63
cups and saucers in her 46
curb and stopped the car 128
cure don quixote of his 58
cure her husband of his 155
cuts and bruises he had 85
cuts and bruises on both 49
cuts and bruises on her 459
cuts and bruises on his 1531
cuts and bruises to her 41
cuts and bruises to his 115
cuts and scrapes on her 68
cuts and scrapes on his 124
cuts and slashes as she 53
