cafe is open for lunch 88
care of your dog while 50
care of your old mother 54
care of your own basic 45
care of your own child 98
care of your own first 56
care of your own horse 41
care of your own house 80
care of your own needs 2328
care of your own people 125
care of your own souls 146
care so much for anything 119
care so much for books 70
care so much for money 214
care so much for music 44
care so much for others 95
care so much for people 114
care the least bit about 357
care to boil and roast 46
care to bury them under 42
care to come and visit 189
care to cure his horse 59
care to find out about 250
care to find out where 186
care to find out which 153
care to give his weapon 56
care to give two kicks 42
care to have all sorts 601
care to have any dealings 89
care to have his books 116
care to have his debts 115
care to have his kingdom 84
care to have his usual 44
care to have them exact 146
care to keep her alive 55
care to keep her voice 128
care to keep him alive 41
care to keep his fingers 64
care to keep his hands 138
care to keep his voice 163
care to keep its plane 44
care to keep them alive 262
care to keep them apart 213
care to keep them healthy 191
care to keep them looking 141
care to keep them moist 41
care to keep them under 112
care to keep them within 57
care to know all about 41
care to learn all about 96
care to leave her alone 47
care to leave her house 51
care to live and spread 48
care to live any longer 828
care to lose his trail 56
care to make any change 43
care to make them large 49
care to meet him alone 104
care to meet his needs 90
care to meet with noble 40
care to obey its whole 72
care to play with dolls 45
care to send him large 70
care to soil his hands 85
care to stay any longer 155
care to stay for lunch 87
care to stop any longer 102
care to take any steps 85
care to take his place 123
care to tell him about 92
care to tell you about 209
care to think that scott 61
care to those who could 478
care to those who would 147
care to wait any longer 135
care to wash his hands 48
cart of coal was passing 52
case as best she might 66
case as best they could 88
case at hand and hence 90
case at rome and athens 47
case be less than eight 81
case be less than fifty 72
case be less than forty 210
case be less than thirty 85
case be more than thirty 120
case be said that heaven 52
case by trial and error 42
case he made any noise 40
case he will not blame 47
case he will not share 43
case in india and china 83
case in iron and steel 55
case in riots and routs 50
case in their own hands 65
case in their own words 81
case in your own words 76
case is dealt with below 47
case is dealt with under 67
case is made out under 49
case is made out which 101
case is more than twice 45
case is only his wages 120
case is ready for final 58
case is there any change 41
case is there any close 42
case is there any doubt 59
case is there any reason 225
case is there any trace 64
case my said son shall 148
case of beams and slabs 128
case of bees and wasps 117
case of bone and joint 42
case of boys and girls 621
case of boys than girls 91
case of buying and selling 396
case of coal and steel 145
case of cuba and porto 51
case of esau and jacob 254
case of ether and water 96
case of fire and smoke 160
case of fire and water 82
case of fire they would 64
case of food and clothing 100
case of food and drink 298
case of food and drugs 61
case of food and water 58
case of gain they might 81
case of health and social 62
case of hearing and sight 98
case of hearing and smell 50
case of india and china 427
case of iron and steel 4231
case of keats has again 40
case of korea and japan 61
case of land and water 548
case of left and right 51
case of mars and venus 134
case of marx and engels 276
case of mary and martha 66
case of milk and dairy 59
case of more than usual 89
case of much ado about 276
case of need and which 42
case of need she could 41
case of need she might 45
case of need she would 54
case of need they could 299
case of need they might 120
case of need they would 203
case of only two goods 54
case of other men whose 49
case of other things which 43
case of paul and silas 84
case of peru and chile 57
case of pulp and paper 147
case of reading and writing 214
case of rice and sugar 63
case of saul and david 150
case of smith and jones 104
case of some one whose 54
case of some one wishing 53
case of tall and dwarf 107
case of their being found 45
case of their being taken 67
case of their being thrown 43
case of these two books 47
case of these two plays 49
case of these two types 103
case of these two women 78
case of these two words 109
case of these two works 50
case of third and fourth 67
case of those for which 53
case of those men whose 118
case of those things which 430
case of those things whose 60
case of those who after 51
case of those who appear 43
case of those who apply 94
case of those who argue 216
case of those who begin 49
case of those who belong 109
case of those who carry 47
case of those who claim 118
case of those who could 465
case of those who either 50
case of those who engage 78
case of those who enjoy 82
case of those who enter 92
case of those who first 127
case of those who lived 188
case of those who marry 42
case of those who might 149
case of those who never 83
case of those who offer 56
case of those who really 67
case of those who shall 130
case of those who stand 45
case of those who still 87
case of those who would 594
case of those who write 62
case of those with large 58
case of three real roots 46
case of time and space 223
case of trial and error 705
case of very bad weather 45
case of very long lines 70
case of very long waves 79
case of very old people 111
case of very thin films 187
case of very weak acids 54
case of wage and price 60
case of west new guinea 110
case of what are known 189
case of what one might 113
case of what was known 70
case of what was later 45
case of wheat and flour 112
case of wheat and maize 200
case of wheat and paddy 132
case of young men whose 70
case of your being under 70
case of your own child 51
case or upon any point 48
case the bill was filed 53
case the body was found 51
case the city was taken 45
case the fine and costs 48
case the heir was bound 45
case the jury had found 135
case the last two terms 71
case the left and right 126
case the other day where 45
case the other way round 473
case the said sum shall 46
case the same way under 163
case the ship and cargo 97
case the size and shape 62
case the third and fourth 130
case the town was taken 43
case the type may shade 43
case the wish was father 88
case the wrong way round 41
case to case and often 47
case to case and which 47
case to case but apply 72
case to hold his bands 42
case to keep him quiet 148
case to leave them either 52
case to make his point 54
case to obey god rather 41
case to reach this court 190
case we fall our house 44
case we have and hence 62
case we have had where 101
case we have not found 44
case we lose our labor 129
case we need not pause 103
case we need not worry 66
case we need them later 41
cash at call and short 49
cash in hand and money 57
cash in hand and waive 77
cash in hand with which 96
cash is paid for goods 81
cash is sent with order 48
cash on hand and money 63
cash on hand with which 193
cash or cash and notes 47
cash to meet its needs 57
cash to meet its short 52
cast by your own hands 91
cast in over and above 137
cast in their own image 144
cast it away than allow 48
cast me from his mercy 62
cast me into this abyss 112
cast of guys and dolls 86
cast of mind and style 134
cast of mind that could 129
cast of mind that makes 157
cast of mind that would 99
cast of mind with which 111
cast of more than fifty 49
cast of more than thirty 41
cave so sore did souse 50
cave the next day after 311
cease in less than seven 97
cease to draw any nearer 119
cease to give its light 87
cease to grow and begin 103
cease to grow and spread 50
cease to grow and would 46
cease to have any binding 41
cease to have any civil 54
cease to have any claim 541
cease to have any fixed 87
cease to have any force 2073
cease to have any legal 415
cease to have any merit 127
cease to have any moral 142
cease to have any place 204
cease to have any point 42
cease to have any power 565
cease to have any reason 171
cease to have any right 1085
cease to have any sense 57
cease to have any social 49
cease to have any value 1511
cease to have them later 86
cease to live and begin 89
cease to love and honor 46
cease to make any sense 48
cease to make his usual 56
cease to pant for heaven 43
cease to seek you start 40
cease to speak and write 82
cease to teach and preach 89
cease to work for wages 41
ceasing to fill his apron 43
ceasing to love and honor 91
cell on bread and water 425
cell to cell and within 67
cent in iron and steel 249
cent is used for grazing 67
cent of boys and girls 670
cent of iron and steel 531
cent of land was owned 46
cent of land was under 152
cent of seats for women 127
cent of their age group 248
cent of their area under 99
cent of their net earnings 314
cent of their net sales 100
cent of their own money 115
cent of their par value 1209
cent of their real value 121
cent of these are found 49
cent of these are under 45
cent of these are women 134
cent of those not working 54
cent of those who apply 148
cent of those who began 114
cent of those who begin 184
cent of those who belong 125
cent of those who chose 71
cent of those who claim 62
cent of those who could 269
cent of those who drink 58
cent of those who enter 559
cent of those who found 93
cent of those who later 69
cent of those who lived 243
cent of those who might 50
cent of those who moved 193
cent of those who never 200
cent of those who owned 97
cent of those who rated 85
cent of those who spoke 49
cent of those who start 144
cent of those who still 43
cent of those who tried 98
cent of those who visit 60
cent of those who voted 1827
cent of those who would 288
cent of those with acute 52
cent of those with grade 109
cent of time and savings 134
cent of time was spent 96
cent of what men earned 113
cent of what they could 72
cent of what they earned 43
cent of what they would 255
cent of what was spent 45
cent of whom are black 97
cent of whom are girls 53
cent of whom are negro 83
cent of whom are under 80
cent of whom are white 60
cent of whom are women 706
cent of whom had never 49
cent of your own money 54
cent on iron and steel 47
chap or other who would 85
cheap in india and china 46
cheat the soul that looks 65
chew up those old stubs 54
chin as well may claim 43
chin in hand and elbow 46
chin in those old times 56
chin on hand and elbow 52
chip the nose off every 75
chop the onion and saute 79
chop the wood and carry 52
chum of mine who really 42
cite the fact that while 44
cite the fact that women 41
city as best they could 161
city at length was taken 266
city at once set about 90
city by fire and sword 51
city by land and water 188
city by paying low wages 49
city by tram and every 60
city by twos and threes 55
city he knew and loved 60
city in size and social 51
city in their own hands 70
city in their own homes 47
city in their own image 121
city in vain for forty 44
city is more than twice 75
city of acre was taken 40
city of huts and tents 40
city of iron and steel 87
city of less than fifty 59
city of less than thirty 166
city of more than eight 90
city of more than fifty 137
city of more than forty 81
city of more than seven 159
city of more than sixty 51
city of more than thirty 89
city of rome and italy 200
city of rome had grown 56
city of rome has risen 73
city of rome was built 334
city of rome was first 40
city of rome was growing 43
city of rome was still 71
city of rome was taken 110
city of rome was thrown 86
city of rome with water 66
city of those who dwell 45
city of troy was built 52
city of troy was taken 74
city of tyre was built 59
city on their own terms 51
city or town and after 64
city or town and shall 84
city or town and state 527
city or town for which 349
city or town may adopt 136
city or town may elect 61
city or town may enter 60
city or town may grant 60
city or town with water 164
city or town with which 50
city or town you enter 43
city or town you shall 67
city the next day after 41
city the road was lined 45
city to city and nation 68
city to city and often 57
city to city and region 198
city to city and state 1103
city to city and within 85
city to find out about 56
city to find out where 57
city to fire and sword 166
city to open its gates 99
city to pass that cruel 45
city to take his place 43
city to whom she could 53
city to work for wages 47
clad as those who dwell 151
clad in blue and green 91
clad in blue and white 308
clad in iron and steel 58
clad in mail and armed 190
clad in pink and white 47
clad in rags and skins 61
clad in silk and satin 42
clad in their long white 41
clay is pure and smooth 42
clay so soft and stiff 40
clay the heart that would 45
clean as soap and water 278
clean by soap and water 43
clean in body and clothing 86
clean of sham and folly 44
clean the hair and scalp 110
clean up their own house 188
clean up their own yards 83
clear in their own light 41
clear in their own minds 2994
clear in their own thinking 45
clear in your own minds 67
clear my mind and focus 43
clear my plan had taken 87
clear on what she wants 47
clear the deck for action 460
clear the fact that while 51
clear the land and begin 42
clear the land and build 1378
clear the land and erect 59
clear the land and plant 947
clear the land and raise 226
clear the land and start 109
clear the land for crops 340
clear the land for farming 1248
clear the land for farms 174
clear the land for grazing 104
clear the mouth and throat 306
clear the need for change 64
clear the nose and throat 42
clear the ship for action 724
clear the site and build 93
clear to marx and engels 40
clear to their own minds 108
clear to those who admit 43
clear to those who cared 52
clear to those who could 121
clear to those who lived 63
clear to those who might 88
clear to those who study 121
clear to those who would 211
clinging as best they could 183
clings to these old trees 159
cloth an inch too short 41
cloth in their own homes 149
cloth of blue and white 53
cloth of gold and arras 65
cloth of gold and black 69
cloth of gold and green 83
cloth of gold and pearls 132
cloth of gold and satin 68
cloth of gold and silks 163
cloth of gold and violet 65
cloth of gold and white 56
cloth of gold had never 62
cloth of gold that might 42
cloth of gold was spread 74
cloth of gold with which 49
cloth on their own looms 62
cloth or silk than leaves 217
cloth to keep them moist 45
cloth to wipe his hands 70
club of boys and girls 69
clue of what was about 42
clue to their ill words 61
clue to what had taken 51
clue to what they might 81
clue to what this house 71
clue to what this might 101
clue to what was passing 106
clue to what was really 118
clung as best they could 54
clung to their old homes 83
clung to their old pagan 89
clung to their old world 105
coal is more than sixty 108
coal is used for cooking 44
coal is used for power 159
coal of fire with which 46
coal or iron and steel 138
coal or iron ore under 111
coat as clean and smooth 105
coat as much too large 73
coat is fine and silky 60
coat is soft and silky 50
coat of arms and crest 541
coat of arms and crown 48
coat of arms and motto 1061
coat of arms can still 84
coat of arms may still 43
coat of arms that would 69
coat of arms was added 134
coat of arms was drawn 51
coat of arms was found 56
coat of arms was given 108
coat of arms was often 47
coat of arms was taken 61
coat of arms with crest 51
coat of arms with motto 53
coat of arms with which 50
coat of dark red paint 50
coat of dirt and grease 52
coat of dust and smoke 40
coat of have was never 172
coat of mail and sword 224
coat of mail with which 100
coat the base and sides 64
cock to crow all night 60
code in only one place 68
code in your web pages 47
code is used for error 109
code of duty and honor 97
code of laws and ethics 62
code of laws and rules 81
code of laws and social 41
code of laws for athens 106
code of laws for russia 113
code of laws for which 41
code of laws that would 204
code of laws was drawn 426
code of laws was given 101
code of laws with which 85
code of ones and zeros 225
code of their own which 101
code of what was right 68
code to your web pages 58
code we learn and share 48
coil of rope was thrown 108
coil of rope with which 62
coil of wire that moves 78
coin of only one metal 50
coin of tact and cover 95
coin thy nets may catch 52
cold as best they could 80
cold as those who lived 80
cold at heart and close 42
cold he bore with equal 43
cold or very hot water 264
cold or very hot weather 250
comb my hair and brush 56
comb my hair and change 50
comb of gold she combs 44
comb thy beard and roast 57
come at once and fetch 46
come by hearing and learning 52
come by here this morning 61
come by their own again 90
come by trial and error 57
come by twos and threes 221
come by your own order 46
come he made his entry 70
come in during this period 45
come in early one morning 57
come in early that morning 119
come in early this morning 422
come in from all parts 764
come in from all sides 533
come in from both sides 133
come in from her drive 54
come in from his daily 72
come in from his hunting 99
come in from his morning 83
come in from his night 115
come in from his study 72
come in from his usual 40
come in from our usual 46
come in here and bother 60
come in here and build 71
come in here and carry 52
come in here and change 88
come in here and check 117
come in here and claim 104
come in here and drink 177
come in here and fight 93
come in here and knock 40
come in here and offer 135
come in here and order 167
come in here and raise 44
come in here and shoot 119
come in here and sleep 147
come in here and spend 87
come in here and stare 62
come in here and start 465
come in here and sweep 98
come in here and taken 51
come in here and upset 46
come in here and watch 240
come in here day after 56
come in here for lunch 64
come in here one night 47
come in here ten times 57
come in here this evening 57
come in here this morning 311
come in late one night 62
come in late that night 58
come in late this season 87
come in only one color 52
come in only two basic 53
come in only two sizes 102
come in ready for walking 52
come in their due order 60
come in their due season 183
come in their own cause 47
come in their own names 75
come in their own right 94
come in their own ships 48
come in their way under 77
come in there and start 47
come in time for lunch 59
come in twos and threes 788
come in upon any terms 44
come in upon this coast 67
come in when they please 106
come in your bed until 65
come in your way again 53
come of life was theirs 42
come of voting age since 59
come on down and visit 53
come on down and watch 40
come on foot and alone 49
come on their own terms 83
come so fast that input 73
come the boys and girls 42
come the next day after 55
come the next day either 122
come the other way round 48
come the third and fourth 94
come to bathe and drink 109
come to boys and girls 54
come to buying and selling 140
come to call her hence 61
come to cash this check 872
come to dine and dance 46
come to dine and sleep 115
come to dine and spend 52
come to feel and reason 82
come to feel that blood 86
come to feel that every 157
come to feel that japan 42
come to feel that others 48
come to feel that people 63
come to feel that since 75
come to feel that while 91
come to fill his place 72
come to find out about 1766
come to find out later 99
come to find out where 204
come to find this place 44
come to gape and stare 48
come to give god thanks 99
come to give him gifts 44
come to give you thanks 104
come to give you warning 145
come to hand this morning 47
come to hate her mother 91
come to hate his father 202
come to hate things which 90
come to have any money 41
come to have its pride 70
come to have new meanings 116
come to have one booty 58
come to have that joint 47
come to have thee thrust 51
come to have this skill 69
come to have two meanings 202
come to help her dress 115
come to help her father 73
come to help her mother 44
come to help his father 110
come to help his people 235
come to help you ditch 199
come to help you dress 43
come to india and study 42
come to india for trade 46
come to join his uncle 57
come to join our party 48
come to kill our people 41
come to kiss his hands 142
come to kiss this child 85
come to know all about 593
come to know and adore 340
come to know and enjoy 312
come to know and honor 50
come to know and judge 58
come to know and loathe 136
come to know and serve 218
come to know and share 217
come to know and study 130
come to know and trust 3162
come to know and value 743
come to know and which 49
come to know each child 64
come to know each others 45
come to know god truly 41
come to know her father 137
come to know her quite 90
come to know her varying 46
come to know him quite 205
come to know him rather 77
come to know him since 45
come to know his father 315
come to know his mother 62
come to know his people 53
come to know its power 54
come to know its value 47
come to know our inner 101
come to know our world 375
come to know that after 45
come to know that every 353
come to know that human 50
come to know that jesus 139
come to know that others 50
come to know that people 103
come to know that reason 124
come to know that though 51
come to know that which 275
come to know that while 116
come to know that world 69
come to know them quite 82
come to know things about 213
come to know things which 67
come to know this place 93
come to know this story 52
come to know this woman 63
come to know this world 107
come to know who jesus 66
come to know you quite 43
come to learn all about 55
come to learn that every 60
come to learn that people 42
come to learn that working 58
come to leave this world 216
come to life and appear 59
come to life and begin 211
come to life and begun 75
come to life and bloom 277
come to life and carry 43
come to life and crawl 93
come to life and dance 342
come to life and light 105
come to life and reign 181
come to life and reveal 45
come to life and smile 82
come to life and stand 60
come to life and start 219
come to life and taken 52
come to life they would 147
come to like and trust 554
come to like this place 55
come to live and study 136
come to live our lives 60
come to live with uncle 65
come to look with favor 73
come to lose all sense 44
come to lose his lands 53
come to love and enjoy 69
come to love and honor 102
come to love and serve 78
come to love and trust 694
come to love and value 131
come to love both alike 46
come to love her again 90
come to love her child 46
come to love her dearly 86
come to love him dearly 88
come to love that which 72
come to love them dearly 44
come to love this place 227
come to love this woman 71
come to make his first 106
come to make things right 128
come to make you happy 87
come to make you strong 57
come to mary and martha 87
come to meals with dirty 44
come to meet and greet 62
come to meet her father 90
come to meet her lover 40
come to meet him after 50
come to meet his bride 40
come to meet his father 78
come to meet his mother 48
come to meet that water 141
come to meet this state 44
come to meet you again 41
come to mind and which 87
come to mind for which 47
come to mind that could 98
come to mind that might 136
come to mind that would 129
come to mine own again 101
come to more than about 59
come to more than fifty 48
come to more than forty 45
come to more than thirty 78
come to naming her father 41
come to pass and change 136
come to pass and dreams 135
come to pass and which 44
come to pass for which 54
come to pass one night 51
come to pass she would 46
come to pass that after 183
come to pass that egypt 59
come to pass that every 1639
come to pass that herod 114
come to pass that night 111
come to pass that people 159
come to pass that since 45
come to pass that though 58
come to pass that today 42
come to pass that under 44
come to pass that where 54
come to pass that which 160
come to pass that while 368
come to pass that within 51
come to pass that women 71
come to pass that working 278
come to pass that would 52
come to peace and unity 44
come to play key roles 87
come to play too large 49
come to plead for mercy 54
come to plead his cause 91
come to rest and begin 45
come to rule and reign 146
come to rule our lives 61
come to sail and float 68
come to save his people 548
come to save our souls 45
come to save that which 3901
come to seek his father 42
come to seek that which 161
come to show his power 40
come to show our faces 68
come to speak and write 57
come to speak out about 50
come to stay all night 202
come to stay and could 68
come to stay and would 141
come to take her father 42
come to take her mother 43
come to take her place 589
come to take his bride 43
come to take his daily 112
come to take his father 68
come to take his mother 149
come to take his order 65
come to take his place 1413
come to take its place 2096
come to take our lands 131
come to take our lives 64
come to take our order 74
come to take our place 140
come to teach his people 611
come to teach them about 45
come to teach you about 74
come to teach you yours 62
come to tears that night 86
come to tell her about 357
come to tell him about 369
come to tell his father 126
come to tell his mother 48
come to tell his story 61
come to tell them about 176
come to tell you about 1360
come to tell you anything 66
come to tell you first 102
come to tell you today 112
come to tell you where 55
come to thank you again 40
come to their aid again 50
come to their aid under 55
come to their new homes 44
come to their own again 412
come to their own homes 47
come to their own house 50
come to their own place 60
come to their own terms 135
come to think that anything 41
come to think that every 54
come to think that maybe 51
come to think that people 87
come to think that while 83
come to those things which 192
come to those who could 46
come to those who labor 49
come to those who never 42
come to those who serve 70
come to those who stand 47
come to those who trust 179
come to those who would 100
come to town and shops 54
come to town and spend 54
come to town and taken 44
come to town and visit 43
come to town and would 75
come to town that morning 64
come to town this evening 75
