cabinet he felt that he 70
careful to hold him in 69
careful to keep all of 66
careful to keep all the 340
careful to keep both the 44
careful to keep her at 50
careful to keep her in 48
careful to keep him at 96
careful to keep him in 175
careful to keep him on 44
careful to keep near the 73
careful to keep off the 113
careful to keep out of 3402
careful to keep them as 198
careful to keep them at 129
careful to keep them in 1345
careful to keep them to 124
careful to keep things in 112
careful to keep this in 77
careful to know that the 53
careful to leave all the 113
careful to leave out the 162
careful to list all the 41
careful to look for the 132
careful to make all the 162
careful to make them as 123
careful to make use of 370
careful to mark all the 47
careful to note all the 76
careful to note how the 80
careful to note that an 41
careful to note that he 570
careful to note that if 64
careful to note that in 286
careful to note that it 948
careful to note that no 91
careful to note that the 3808
careful to note that we 151
careful to obey all of 49
careful to obey all the 576
careful to obey him in 49
careful to pick out the 146
careful to puff them up 62
careful to root out of 68
careful to rule out the 94
careful to save all the 95
careful to seek out the 58
careful to send them in 49
careful to send them to 48
careful to show how the 137
careful to show that he 405
careful to show that in 62
careful to show that it 142
careful to show that the 757
careful to show you the 60
careful to sort out the 65
careful to stay near the 56
careful to stay off the 93
careful to stay out of 1971
careful to stay with the 70
careful to take all the 82
careful to take out the 75
careful to teach that the 44
careful to tell this to 50
careful to treat him as 87
careful to treat them as 107
careful to turn his ear 65
careful to turn off the 117
careful to wait for the 83
careful to warn that the 54
careful to wash out the 64
careful to wind them up 44
careful to wipe off the 71
careful to work out the 62
careful to work with the 74
careful we were not to 47
carriage by land and by 74
carriage by land and sea 71
carriage he gave way to 60
carriage in coming for us 44
carriage on their way to 285
carriage to come for us 54
carriage to meet her at 108
carriage to meet him at 184
carriage to meet them at 88
carriage to meet you at 96
carriage to pick her up 59
carriage to pick them up 48
carriage to take her on 77
carriage to take her to 659
carriage to take him to 1078
carriage to take him up 42
carriage to take them on 44
carriage to take them to 702
carriage to take you to 271
carriage to wait for me 40
carriage to wait for us 69
carried an ache with it 50
carried at last but by 82
carried at least one of 82
carried at less than the 83
carried by four men at 60
carried by four men in 189
carried by four men on 157
carried by four men to 107
carried by land and sea 63
carried by more than the 59
carried by only one of 90
carried by rail and by 61
carried by rail and the 41
carried by these rings is 61
carried in along one or 46
carried in case any of 83
carried in line with the 91
carried in their own or 49
carried in wood for the 100
carried is less than the 74
carried it along with me 85
carried it along with the 78
carried it away off of 63
carried it away out of 63
carried it away with me 228
carried it away with the 140
carried it away with us 50
carried it back out to 88
carried it back with me 78
carried it down with it 42
carried it from all the 42
carried it home all the 103
carried it home for me 45
carried it home with me 257
carried it home with us 46
carried it into all the 60
carried it into one of 61
carried it there for the 41
carried me along with it 209
carried me away with it 56
carried me into all the 183
carried me into one of 71
carried no more than the 132
carried on along with the 656
carried on among all the 70
carried on among them by 70
carried on deck and is 784
carried on during all the 97
carried on from age to 430
carried on from day to 1174
carried on from may to 66
carried on from one to 108
carried on from year to 935
carried on here and in 145
carried on here for the 41
carried on here than in 52
carried on here with the 372
carried on like that of 77
carried on like this in 40
carried on more for the 131
carried on only for the 514
carried on only with the 1072
carried on over all the 44
carried on page one of 81
carried on their way to 51
carried on there and in 246
carried on there and the 133
carried on there for the 196
carried on there with the 284
carried on till all the 55
carried on wars with the 233
carried on were with or 46
carried on what may be 53
carried on work for the 50
carried or sent out of 74
carried so high that it 54
carried so high that the 96
carried the arms and the 49
carried the baby and the 47
carried the baby out of 105
carried the baby out to 42
carried the bags out to 66
carried the ball for the 216
carried the bird all the 116
carried the boat out of 98
carried the body out of 169
carried the body out to 111
carried the book with me 83
carried the cage with the 42
carried the case for the 60
carried the city for the 52
carried the dirt with it 59
carried the filth out on 59
carried the fire and the 312
carried the flag and the 41
carried the flag for the 151
carried the flag was in 52
carried the food and the 62
carried the food for the 41
carried the food out to 60
carried the gaze out as 153
carried the gene for the 74
carried the girl off to 90
carried the girl out of 45
carried the heavy end of 54
carried the last bit of 48
carried the load for the 74
carried the mail and the 46
carried the mail for the 84
carried the name and the 67
carried the news and the 40
carried the news that he 56
carried the news that the 740
carried the next day in 72
carried the next day to 182
carried the other end of 86
carried the other end to 41
carried the other two on 55
carried the other two to 75
carried the rest off to 99
carried the risk that the 162
carried the same air of 42
carried the sand with it 56
carried the scar for the 47
carried the ship near the 52
carried the sick man to 102
carried the south and the 62
carried the tray out of 86
carried the tray out to 139
carried the tray with the 97
carried the vote for the 50
carried the wood and the 55
carried the wood for the 229
carried the word that the 43
carried the young man to 76
carried the young men on 41
carried to jail for the 42
carried to keep off the 55
carried to rome for the 97
carried to term and the 56
carried to their ears the 40
carried to ward off the 104
carried to wash them in 78
carried up along with the 69
carried us along with it 58
carried us away with the 375
carried us from one sea 85
carrier is used for the 65
carrier to file with it 67
carrier to file with the 146
carrier to show that he 112
carrier to show that it 129
carrier to show that the 403
carries it along with it 210
carries it along with the 40
carries it away with it 62
carries it away with the 80
carries it from all the 100
carries me along with it 142
carries me away with it 64
carries no meaning with it 50
carries on from day to 59
carries on more than an 128
carries the code for the 155
carries the ether with it 47
carries the gene for the 241
carries the hand with it 133
carries the heavy end of 43
carries the life with it 51
carries the main idea of 51
carries the meaning that it 60
carries the meaning that the 129
carries the other end of 42
carries the other with it 118
carries the risk and the 42
carries the risk that if 40
carries the risk that it 124
carries the risk that the 742
carries the risk that we 44
carries the same set of 91
carries the ship out of 59
carries the soul out of 43
carries the tone poem to 48
carries the will with it 149
carries the wood for the 52
carries us along with it 311
carries us along with the 95
carries us away with it 88
carries us half way to 95
catalog is free for the 43
catalog to find out if 50
catarrh is very apt to 51
catarrh the tube may be 40
catches on fire and the 45
catches the ball with the 105
catches the tail end of 62
catheter is used and the 47
catheter is used for the 176
catheter to draw off the 78
cautioning the jury not to 44
cautions in mind let us 40
cautious in dealing with an 45
cautious in dealing with the 959
cautious in making use of 181
cautious in their use of 862
cautious in what they do 62
cautious in your use of 167
cautious of making any thing 85
cautious of making use of 48
cautious of saying any thing 65
cavalry on their way to 137
censure or speak ill of 163
centers in india and the 45
centers in line with the 107
centers in your area to 47
centers is less than the 191
centers of mass and the 112
centers of mass for the 61
centers on their way to 50
centers on what can be 90
centers to care for the 92
centers to make use of 44
central of these that the 78
central or main rib of 60
central to dealing with the 128
central to their idea of 163
central to their way of 855
central to what can be 43
central to what goes on 98
central to what they do 152
century ad date for the 65
century as there was in 94
century at least one of 54
century bc date for the 230
century be more than the 75
century by saying that it 47
century by saying that the 46
century by such men as 490
century in dealing with the 79
century in line with the 83
century in what may be 50
century is also one of 71
century is dealt with by 49
century is dealt with in 162
century is giving way to 76
century is nothing but the 43
century is only one of 61
century it also had the 43
century it gave way to 107
century it went out of 41
century it will not be 169
century no less than in 248
century no less than of 52
century no less than the 97
century of dealing with the 40
century of peace for the 45
century of peace with the 51
century of puns for the 42
century of time and the 48
century of what may be 61
century on their way to 132
century on there was an 55
century or even with the 47
century or more ago as 146
century or more ago by 313
century or more ago in 446
century or more ago is 127
century or more ago it 318
century or more ago the 519
century or more ago to 183
century or more and the 106
century or more for the 370
century or more had in 181
century or more may be 49
century or more out of 93
century or more that the 185
century or more was the 98
century or more was to 87
century or more with the 150
century so great was the 69
century the city had so 43
century the city was an 40
century the city was in 89
century the city was the 301
century the fact that the 162
century the great age of 285
century the main use of 42
century the need for the 107
century the only way to 218
century the term was in 99
century the town was an 46
century the town was the 102
century the very idea of 189
century the young men of 99
century to care for the 133
century to come was to 58
century to cope with the 445
century to find her in 120
century to find that the 47
century to give way to 212
century to keep out the 50
century to learn how to 174
century to make use of 157
century to show how the 75
century to show that the 246
century to sort out the 45
century to throw off the 57
century to work for the 77
century to work out the 253
century we find for the 70
century we find him in 57
century we find one of 81
century we find that in 181
century we find that it 62
century we find that the 1769
century we find them in 139
century we find them on 56
century we have had an 101
century we have had the 138
century we have had to 82
century we know that the 186
century we learn that the 80
century we meet with the 533
century we will see the 112
certain as ever that the 96
certain as time goes on 86
certain as well that the 50
certain at last that he 76
certain at last that the 60
certain at least one of 60
certain at least that he 410
certain at least that in 58
certain at least that it 87
certain at least that the 679
certain at once that the 41
certain he felt that he 84
certain he knew how to 111
certain he must hear it 52
certain he will not be 479
certain he will not do 99
certain in what way the 57
certain in what year he 44
certain is birth for the 234
certain it will lead to 50
certain it will not be 873
certain it will not do 48
certain it will not go 45
certain no town can be 73
certain of having all the 52
certain of just one thing 56
certain of more than the 88
certain of nothing but of 757
certain of nothing but the 643
certain of only one thing 1824
certain of seeing her in 132
certain of these are of 59
certain of these can be 106
certain of these may be 207
certain of what one is 44
certain of what she is 51
certain of what they do 54
certain of what was in 43
certain of what was to 51
certain of what you do 76
certain or during one or 100
certain sea areas and the 164
certain the fact that the 90
certain the line was to 46
certain the mind may be 128
certain the young man is 47
certain to break out in 157
certain to break out on 50
certain to come off the 87
certain to come out as 46
certain to come out in 61
certain to come out of 165
certain to come out on 44
certain to come out to 45
certain to come with the 102
certain to draw all the 52
certain to draw out the 41
certain to fall off in 53
certain to feel that he 46
certain to feel that the 47
certain to find all the 74
certain to find him at 92
certain to find him in 46
certain to find one or 76
certain to find out the 315
certain to find that he 54
certain to find that it 53
certain to find that the 220
certain to give him the 79
certain to give way on 44
certain to give way to 103
certain to grow out of 68
certain to grow with the 55
certain to have all the 62
certain to have had an 66
certain to have led to 42
certain to have one of 63
certain to have one or 69
certain to keep out of 44
certain to land him in 41
certain to look for the 51
certain to lose one or 74
certain to make all the 45
certain to make for the 59
certain to make use of 106
certain to meet with an 103
certain to meet with in 44
certain to meet with the 283
certain to note that the 41
certain to stay out of 61
certain to take all the 45
certain to think that the 64
certain to throw off the 58
certain to turn off the 62
certain to turn out to 104
certain to vote for the 171
certain to vote with the 41
certain we have all the 70
certain we have not in 84
certain we were going on 93
certain we were going to 403
certain we will not be 145
certify the fact that the 55
certify the need for the 42
chagrin at their being in 70
chagrin of some and the 41
chagrin to find that the 117
chamber he wept for it 51
chamber in line with the 139
chamber is deep and the 104
chamber is less than the 85
chamber is ready for the 71
chamber is such that the 134
chamber is used for the 186
chamber on their way to 82
chamber to pray for the 69
champion of peace and of 49
champion of peace and the 171
champion of truth and the 67
champion the city and to 70
champion the poor and the 42
champion to meet him in 73
chanced the other day to 143
chanced to break out in 106
chanced to come near the 41
chanced to come out of 186
chanced to dine with the 40
chanced to fall out of 53
chanced to find him in 43
chanced to have hit on 45
chanced to have with me 79
chanced to have with the 51
chanced to know that the 88
chanced to learn that the 52
chanced to look out of 536
chanced to look out the 177
chanced to make use of 66
chanced to meet any of 142
chanced to meet her at 50
chanced to meet her in 188
chanced to meet her on 119
chanced to meet him at 194
chanced to meet him in 488
chanced to meet him on 389
chanced to meet him the 79
chanced to meet one of 392
chanced to meet them in 79
chanced to meet them on 68
chanced to meet two of 71
chanced to meet with an 121
chanced to meet with in 76
chanced to meet with it 116
chanced to meet with the 172
chanced to need them in 61
chanced to pass near the 98
chanced to quit one of 69
chanced to send him of 109
chanced to stop for the 52
chances in life for the 40
chances in three that the 109
chances of coming out of 293
chances of coming out on 97
chances of coping with the 57
chances of dealing with it 47
chances of dealing with the 120
chances of ever going to 44
chances of having one of 57
chances of life and in 47
chances of life and of 53
chances of life and the 103
chances of life for the 100
chances of making use of 70
chances of mating with the 54
chances of moving out of 110
chances of seeing one of 44
chances of seeing that the 76
chances of their doing so 159
chances of time and the 86
chances to come out of 43
chances to have and to 129
chances to learn and to 42
chances to learn how to 102
chances to look out of 88
chances to make use of 67
chances to play with the 44
chances to talk with the 62
channel is left for the 47
channel is less than the 206
channel is made for the 54
channel is open and the 84
channel is such that the 132
channel is used for the 424
channel of exit for the 62
channel on their way to 77
channel or turn off the 125
chanted in time with the 65
chantry to pray for the 50
chapter by asking you to 142
chapter by filing with the 85
chapter by making use of 58
chapter by noting that in 50
chapter by noting that the 343
chapter by saying that he 46
chapter by saying that in 84
chapter by saying that it 119
chapter by saying that the 475
chapter by saying that we 79
chapter he deals with the 233
chapter he says that he 46
chapter he says that the 94
chapter in dealing with the 131
chapter in line with the 43
chapter in part iii is 95
chapter in part iii of 117
chapter in part one is 84
chapter in part two is 82
chapter in part two of 61
chapter in what may be 58
chapter is also one of 42
chapter is dealing with the 92
chapter is dealt with in 103
chapter is just one of 83
chapter is laid out as 225
chapter is laid out in 107
chapter is less with the 48
chapter is only one of 195
chapter it will not be 324
chapter of acts and the 68
chapter of book iii of 154
chapter of book one of 80
chapter of john and the 240
chapter of luke and the 95
chapter of mark and the 70
chapter of part iii is 56
chapter of part iii of 80
chapter of part one of 106
chapter of part two is 62
chapter of part two of 79
chapter of their own in 327
chapter of what may be 49
chapter of what was to 129
chapter on laying off on 58
chapter or book may be 52
chapter the fact that the 138
chapter to find out if 67
chapter to find out the 154
chapter to give all the 51
chapter to give you an 153
chapter to give you the 100
chapter to help you in 66
chapter to help you to 151
chapter to learn how to 1089
chapter to list all of 54
chapter to list all the 92
chapter to note that the 58
chapter to shew that the 56
chapter to show how it 74
chapter to show how the 751
chapter to show how to 71
chapter to show that in 126
chapter to show that it 86
chapter to show that the 1254
chapter to show that we 43
chapter to show you the 46
chapter to work out the 52
chapter we dealt with the 758
chapter we find that the 208
chapter we have had to 111
chapter we have now to 66
chapter we have set the 85
chapter we know that the 124
chapter we learn how to 217
chapter we learn that the 207
chapter we made use of 102
chapter we make use of 167
chapter we must try to 97
chapter we note that the 56
chapter we said that in 42
chapter we said that the 554
chapter we said that we 77
chapter we show how the 517
chapter we show how to 574
chapter we show that the 440
chapter we were led to 80
chapter we will deal in 76
chapter we will lay the 50
chapter we will not be 269
chapter we will not go 54
chapter we will see an 62
chapter we will see in 48
chapter we will see the 436
chapter we will try to 2522
chapter we will use an 56
chapter we will use the 2146
charged as well with the 86
charged at less than the 71
charged at once with the 114
charged by some that the 72
charged by those who do 40
charged in part with the 142
charged is less than the 219
charged no more than the 438
charged no rent for the 54
charged or paid for the 221
charged so much for the 94
charged the jews with the 129
charged the jury not to 55
charged the jury that if 1263
charged the jury that in 220
charged the jury that it 676
charged the jury that the 2097
charged the jury that to 44
charged the jury with the 90
charged the other was the 72
charged the other with the 162
charged the same fee as 49
charged to care for the 82
charged to keep them on 73
charged to show that he 115
charged to take all the 55
charged to treat with the 80
charged to work with the 45
charges at rest and in 64
charges at rest and the 51
charges be paid out of 87
charges by saying that he 49
charges by saying that the 77
charges by taking them up 93
charges in line with the 156
charges is less than the 97
charges is such that the 49
charges no more than the 131
charges of spying for the 715
charges or fees for the 58
charges so high that the 43
charges the jury that the 86
charges the other with the 105
chariots of fire and the 88
charity in dealing with the 93
charity of taking them as 88
charity or love was the 52
charity to care for the 62
charity to give him the 79
charity to keep her as 189
charity to leave you to 54
charity to pray for the 50
charity to show him to 64
charmed by none but the 44
charmed me more than the 76
charmed the heart out of 40
charmed the hell out of 86
charmed the young men of 61
charmed to find that he 130
charmed to find that it 41
charmed to find that the 135
charmed to find you on 57
checked by asking them to 41
checked by nothing but the 40
checked by noting that the 166
checked by seeing that the 75
checked the book out of 94
checked the time with the 53
checked to find out if 249
checked to find out the 41
checked to rule out the 40
checked to show that the 40
checker it came with my 40
cheered by hearing that the 92
cheered by news that the 50
cheered on their way by 202
cheered on their way to 138
cheered to find that the 101
cheered to know that the 44
cheered to learn that the 115
cherish no other idea of 54
cherish the evil and to 43
cherish the fact that the 46
cherish the faith that in 60
cherish the faith that the 42
cherish the hope and the 67
cherish the hope that at 75
cherish the hope that by 197
cherish the hope that he 536
cherish the hope that if 71
cherish the hope that in 236
cherish the hope that it 546
cherish the hope that my 138
cherish the hope that the 2196
cherish the hope that we 400
chicken is done and the 101
chiefly by these that he 56
chiefly in dealing with the 67
chiefly in india and the 47
chiefly in mind was the 55
chiefly in reading and in 45
chiefly in seeing that the 40
chiefly in size and in 109
chiefly in such things as 64
chiefly in their way of 42
chiefly in these and the 55
chiefly in time and in 103
chiefly in view was the 70
chiefly in view was to 61
chiefly in what may be 331
chiefly of young men of 69
chiefly on what may be 60
chiefly the case with the 131
chiefly the fact that it 59
chiefly the fact that the 207
chiefly to bali that we 43
chiefly to have had in 72
chiefly to have had the 43
chiefly to know why he 76
chiefly to look for the 43
chiefly to make use of 83
chiefly to rely for the 94
chiefly to show how the 68
chiefly to show that it 78
chiefly to show that the 249
chiefly to show you the 160
chiefly to thank for the 71
chiefly to what may be 65
chiefly to young men at 59
chilled by more than the 47
chilled me more than the 90
chimney is sent one of 57
chimney to make fun of 51
chimney to warm him by 70
choicer is left with the 41
choices he made and the 70
choices in dealing with the 213
choices in life and the 40
choices in life and to 114
choices in line with the 79
choices in their use of 77
choices in what they do 42
choices of evil for the 53
choices of those who do 54
choices to make and the 84
choices to throw out is 43
choices we make and the 855
choices we make are the 60
choices we make for the 67
chooses the best out of 50
chooses the best way to 61
chooses the evil for the 108
chooses the node with the 59
chooses the site for the 73
chooses the time and the 49
chooses the tree that he 41
chooses to call for it 48
chooses to call them so 46
chooses to come out of 77
chooses to drop out of 46
chooses to give for it 47
chooses to give him the 44
chooses to give them to 53
chooses to know for the 85
chooses to leave out of 48
chooses to live his or 42
chooses to live with the 187
chooses to look for it 70
chooses to make his or 55
chooses to make them so 159
chooses to make use of 668
chooses to part with it 44
chooses to play with the 51
chooses to send them to 40
chooses to side with the 163
chooses to spin out of 62
chooses to stay out of 94
chooses to stay with me 60
chooses to stay with the 226
chooses to step out of 55
chooses to take his or 52
chooses to tell you the 49
chooses to think may be 47
chooses to think that it 58
chooses to think that the 59
chooses to treat them as 100
chooses to vote for the 109
chooses to wait for the 66
chooses to work for the 101
chooses to work with the 227
chopped the wood for the 148
chucked me hard with the 94
chuckle at seeing that he 49
churned the ocean for the 56
ciphers at once and to 63
circled the north end of 44
circled the room with the 53
circles at home and in 46
circles is less than the 55
circles no less than in 41
circles of gold hung by 44
circles of hell and the 160
circuit is high and the 43
circuit is less than the 519
circuit is like that of 77
circuit is made and the 128
circuit is made with the 72
circuit is open and no 170
circuit is open and the 284
circuit is ready for the 73
circuit is such that it 127
circuit is such that the 593
circuit is used and the 69
circuit is used for the 461
circuit is used with an 45
circuit is used with the 89
circuit is zero and the 104
circuit of from ten to 52
circuit so much that is 50
circuit to shut off the 48
circuit to turn off the 72
circuit we find that the 84
citation is from one of 44
citizen in dealing with the 82
citizen no less than on 53
citizen no less than the 120
citizen of india and as 57
citizen of india and he 40
citizen of india and is 130
citizen of india and the 66
citizen of india but is 74
citizen of india has the 223
citizen of india who by 73
citizen of india who is 233
citizen of rome and of 48
citizen of rome and the 44
citizen of some one of 197
citizen to feel that he 46
citizen to know how to 67
citizen to make use of 76
citizen to vote and to 57
citizen to vote for the 162
citizen to work for the 122
citrate of iron may be 89
civilly to break off the 54
claimed as much for the 40
claimed as their own by 618
claimed as their own in 43
claimed as their own the 466
claimed as well that the 89
claimed at trial that he 136
claimed by many that he 92
claimed by many that it 65
claimed by many that the 500
claimed by some that by 42
claimed by some that he 206
claimed by some that if 94
claimed by some that in 144
claimed by some that it 332
claimed by some that no 43
claimed by some that the 2634
claimed by some that we 42
claimed by those who do 54
claimed by those who in 44
claimed he knew how to 92
claimed in fact that the 65
claimed in part that the 52
claimed in some way to 41
claimed no less than the 97
claimed no more for the 100
claimed no more than he 147
claimed no more than the 413
claimed no more than to 242
claimed or made use of 99
claimed the best way to 48
claimed the land and the 87
claimed the land east of 52
claimed the land for king 61
claimed the land for the 572
claimed the only way to 67
claimed the same for the 66
claimed the soil for the 74
claimed to draw off the 42
claimed to find that the 49
claimed to have all of 44
claimed to have all the 359
claimed to have cut the 126
claimed to have dug up 80
claimed to have god on 40
claimed to have got it 76
claimed to have got the 133
claimed to have had an 968
claimed to have had as 115
claimed to have had at 190
claimed to have had in 293
claimed to have had it 167
claimed to have had no 1187
claimed to have had of 45
claimed to have had on 67
claimed to have had the 1063
claimed to have had to 55
claimed to have hit the 120
claimed to have led the 217
claimed to have led to 155
claimed to have met an 48
claimed to have met at 44
claimed to have met in 147
claimed to have met me 102
claimed to have met on 45
claimed to have met the 419
claimed to have one of 134
claimed to have put an 51
claimed to have put in 129
claimed to have put the 120
claimed to have read an 43
claimed to have read at 71
claimed to have read in 149
claimed to have read it 305
claimed to have read or 60
claimed to have read the 668
claimed to have set the 83
claimed to have set up 266
claimed to have with the 92
claimed to have won at 54
claimed to have won by 85
claimed to have won in 147
claimed to have won it 57
claimed to have won the 923
claimed to hold for the 53
claimed to hold that the 53
claimed to hold them as 143
claimed to know all of 40
claimed to know all the 222
claimed to know and to 101
claimed to know how the 46
claimed to know how to 513
claimed to know that he 129
claimed to know that it 54
claimed to know that the 414
claimed to know who the 47
claimed to make use of 70
claimed to rank with the 63
claimed to rule all of 42
claimed to rule all the 53
claimed to show how the 59
claimed to show that in 44
claimed to show that it 45
claimed to show that the 572
claimed to speak for an 66
claimed to speak for it 62
claimed to speak for the 3693
claimed to speak with the 196
claimed to work for the 266
clapped in jail for the 67
clapped in time with the 156
clapped the other man on 95
clapped the young man on 141
clarify in what way the 78
