cabs are plying for hire 61
cars per hour per lane 442
cars per lane per hour 295
cars ran back and forth 40
cars ran into each other 46
cars that bore his name 69
cars that came and went 86
cars that have not been 179
cart can only with much 64
case and find out what 63
case and have not been 98
case and held that there 57
case and pick out miss 51
case and plead for miss 45
case and there are many 191
case and there has been 80
case and there was nothing 54
case and took out some 227
case and upon any theory 67
case and what has been 40
case and will not save 83
case and wind them into 40
case are such that there 42
case but there are many 51
case but what this will 68
case for less than five 66
case for more than five 47
case for more than four 131
case for more than half 109
case for more than three 271
case for over two years 125
case for saying that even 46
case for saying that some 66
case for saying that such 53
case for saying that there 209
case for saying that these 88
case for saying that what 48
case for those who feel 48
case for those who have 348
case for those who live 70
case for those who were 192
case for those who wish 49
case for trial and have 53
case for what has been 91
case for what they call 66
case for what they want 52
case for what you want 46
case had been put into 56
case had been set down 277
case had there not been 117
case has been both more 94
case has been for some 42
case has been put most 56
case has been set down 477
case has been set forth 102
case has ever yet been 49
case has held that such 174
case has held that there 67
case has held that when 41
case has only one form 62
case law dealing with these 107
case may have had some 49
case not less than five 59
case not less than once 67
case not less than three 218
case not more than five 145
case not more than three 159
case not only for those 75
case not only was there 150
case not only with those 95
case set down for hearing 116
case set down for trial 106
case than when they were 41
case that bears his name 110
case that came off like 71
case that ever had come 54
case that have not been 74
case that more and more 226
case that more than half 169
case that such and such 235
case that there are also 42
case that there are four 57
case that there are good 69
case that there are many 676
case that there are more 620
case that there are only 354
case that there are other 170
case that there are some 488
case that there are such 62
case that there are three 95
case that there are very 108
case that there had been 390
case that there has been 948
case that there was more 85
case that there was nothing 170
case that there was only 150
case that there was some 107
case that there was such 86
case that these men were 61
case that those that have 49
case that those who have 375
case that those who live 59
case that those who were 145
case that what has been 75
case that what was once 41
case they have not been 402
case they have not done 71
case they were not able 190
case they were not only 114
case they were not paid 58
case they were put down 47
case they will not have 126
case they will not make 49
case too much has been 41
case was down for hearing 118
case was more than just 108
case was only one among 73
case was only too clear 69
case was open and shut 227
case was over and done 57
case was ready for hearing 142
case was ready for trial 599
case was sent for trial 148
case was there any mixing 61
case was there any sign 119
case with coal and iron 46
case with good and truth 67
case with hard and soft 46
case with many who have 71
case with more and more 98
case with more than half 181
case with most new york 44
case with most things worth 45
case with those for whom 49
case with those that fell 42
case with those that have 95
case with those that were 41
case with those who came 69
case with those who come 60
case with those who find 44
case with those who from 41
case with those who have 1813
case with those who know 57
case with those who live 316
case with those who look 53
case with those who love 73
case with those who make 119
case with those who malt 131
case with those who seek 64
case with those who take 120
case with those who think 108
case with those who turn 85
case with those who were 468
case with those who work 58
case with what has been 88
case with what you call 41
case you ever run into 62
case you find lee coming 225
case you have any ideas 93
case you have any more 142
case you have any other 47
case you have not been 951
case you have not come 75
case you have not done 164
case you have not heard 5706
case you have not made 57
case you have not only 60
case you have not seen 912
case you have not used 67
case you must use your 51
case you need any help 110
case you only get back 42
case you think you have 60
case you were not able 56
case you were not paying 146
case you were not sure 152
case you will hear from 165
case you will not find 81
case you will not have 408
case you will not mind 257
case you will not need 278
case you will not want 65
case you will use your 60
cash and gave his note 61
cash and giving his note 56
cash and kind for their 52
cash and sell for cash 53
cash for food and other 40
cast and cast and cast 53
cast and crew had been 255
cast and crew who were 53
cast both body and soul 648
cast both soul and body 1193
cast for just this role 73
cast her evil eye upon 127
cast her from his heart 50
cast his eyes all over 64
cast his eyes with great 40
cast his line out into 53
cast his vote and have 52
cast his vote for john 225
cast his vote with those 59
cast its rays far into 57
cast off body and mind 266
cast off from each other 154
cast off from its tube 41
cast off their old gods 42
cast off their old skin 99
cast off those who have 92
cast our nets for fish 69
cast out from his home 193
cast out from his mind 72
cast out none that come 198
cast out none who come 151
cast out those who come 181
cast out those who have 48
cast out those who were 80
cast that will bear much 93
cast them away for ever 46
cast them away for nothing 171
cast them away for their 106
cast them down and made 42
cast them into her mouth 55
cast this here net fair 99
cast too deep her dark 185
cats and dogs and cows 54
cats and dogs and even 237
cats and dogs and mice 44
cats and dogs and other 336
cats and dogs and rats 109
cats and dogs and such 70
cats and dogs and their 54
cats and dogs are also 58
cats and dogs are more 130
cats and dogs are very 115
cats and dogs but also 41
cats and dogs had been 77
cats and dogs has been 56
cats and dogs out there 548
cats and dogs that have 136
cats and dogs that were 92
cats and dogs who were 43
cats and there are cats 92
cats that have not been 122
cats who have not been 44
cave was dark and cold 50
cease and india may take 59
cease being what they were 67
cell and from each other 60
cell and left him there 52
cell has only one axon 45
cell was cold and damp 115
cell was dark and damp 41
cent and five per cent 859
cent and four per cent 467
cent and nine per cent 358
cent and there had been 47
cent and there has been 223
cent and three per cent 616
cent and zero per cent 167
cent for boys and from 53
cent for less than five 62
cent for less than three 83
cent for more than five 85
cent for more than three 176
cent for those who have 194
cent for those who were 168
cent for those with less 191
cent for those with more 101
cent for those with some 74
cent for those with three 41
cent had less than five 123
cent had less than four 79
cent had less than three 179
cent had more than five 112
cent had more than four 191
cent had more than three 185
cent had only one room 40
cent per cent per cent 47846
cent who said they were 174
chap and make him face 58
chap out more than once 50
char and dust you will 54
cheap and sell them when 71
cheat and steal and kill 45
chew and chew and chew 172
chew and chew his food 42
chew her gums and fret 57
chin and down her neck 157
chin and down his neck 124
chin and drew her face 72
chin and held her face 87
chin and held his gaze 54
chin and lift her face 93
chin and made her face 93
chin and made her look 848
chin and made him look 110
chin and made you look 63
chin and neck and bust 61
chin and sent him flying 58
chin and shut her eyes 44
chin and shut his eyes 48
chin and tilt her face 117
chin and turn her face 76
chin that made him look 90
city all those who were 98
city and find out what 127
city and from each other 65
city and land for land 307
city and less than half 43
city and look for work 101
city and made his home 50
city and more and more 42
city and more than half 117
city and their own arms 60
city and there are many 134
city and there has been 47
city and there was nothing 56
city and those who have 99
city and those who live 137
city and those who were 138
city and town and even 85
city and town has young 79
city are those who have 43
city being like one great 80
city for city and land 325
city for less than five 149
city for mine own sake 133
city for more than five 606
city for more than four 147
city for more than half 133
city for more than three 725
city for over ten years 83
city for over two years 41
city for those who have 50
city had been for some 67
city had been set upon 96
city has been for many 40
city has been his home 199
city has seen this need 52
city may come not only 62
city not less than five 49
city not only not less 636
city not very far from 97
city than there had been 64
city that bears her name 61
city that bears his name 836
city that bears its name 57
city that bore her name 70
city that bore his name 342
city that gave him birth 146
city that gave its name 121
city that have not been 49
city that once had been 123
city that once was full 113
city that there had been 79
city that took his name 40
city that took its name 50
city that uses its laws 62
city that will then give 53
city was laid off into 56
city was laid out along 53
city was laid out like 195
city was laid out upon 66
city was less than half 48
city was more and more 141
city was more than half 107
city was more than just 71
city was more than three 96
city was their fear lest 46
city was worth ten years 56
city who have not been 56
city with more than five 42
city with more than half 142
city with more than three 101
city you have all heard 42
clap with only one hand 141
claw and bite each other 312
clay and dust and sand 109
clay are used for making 75
clay was used for making 86
clean air into her lungs 43
clean air into his lungs 77
clean and care for their 217
clean and care for your 109
clean and clean and clean 102
clean and cook and wash 101
clean and pure and free 50
clean and pure and full 67
clean and pure and holy 45
clean and there was nothing 43
clean and tidy and free 63
clean and tidy and well 175
clean and warm and soft 42
clean and wash and cook 43
clean and wash and iron 131
clean and will not need 44
clean off from its body 104
clean with soap and warm 157
clear and cold and pure 121
clear and cool and very 45
clear and fair and blue 67
clear and have not been 86
clear and loud and deep 369
clear and pure and cold 42
clear and there are many 120
clear and there has been 76
clear and there was nothing 147
clear but there are some 41
clear for those who have 87
clear for those who know 59
clear for those who wish 40
clear for those with eyes 43
clear his land and live 106
clear his mind and make 91
clear his mind and think 230
clear how much and what 40
clear how much has been 83
clear how much they were 52
clear how much was done 53
clear idea what they want 47
clear idea what they were 204
clear idea what you want 41
clear not only that some 153
clear not only that such 41
clear not only that there 297
clear not only that these 74
clear out from any port 317
clear out when that sort 70
clear sky there was heard 62
clear that bush had made 110
clear that during this time 158
clear that even with these 57
clear that from its very 123
clear that from that time 93
clear that from this time 259
clear that good and evil 108
clear that less than half 65
clear that more and more 1710
clear that more than four 42
clear that more than half 648
clear that more than just 406
clear that more than mere 68
clear that more than three 114
clear that much had been 52
clear that much has been 200
clear that nothing but love 89
clear that nothing can have 54
clear that nothing had been 213
clear that nothing has been 135
clear that once they were 52
clear that some are more 184
clear that some had been 44
clear that some one else 42
clear that some one must 50
clear that such and such 56
clear that their use will 49
clear that there are also 571
clear that there are areas 153
clear that there are deep 56
clear that there are five 86
clear that there are four 497
clear that there are gaps 47
clear that there are good 270
clear that there are great 418
clear that there are here 56
clear that there are high 44
clear that there are huge 42
clear that there are just 45
clear that there are lots 50
clear that there are many 8538
clear that there are more 1672
clear that there are none 45
clear that there are only 1287
clear that there are other 1420
clear that there are some 2661
clear that there are such 191
clear that there are tens 44
clear that there are those 148
clear that there are three 2953
clear that there are vast 98
clear that there are very 790
clear that there are ways 141
clear that there are well 40
clear that there are wide 221
clear that there can have 87
clear that there can only 102
clear that there had been 4052
clear that there has been 7638
clear that there has ever 42
clear that there may have 63
clear that there may well 77
clear that there was also 371
clear that there was ever 64
clear that there was great 265
clear that there was heavy 41
clear that there was here 56
clear that there was just 52
clear that there was less 143
clear that there was more 2330
clear that there was much 2266
clear that there was need 301
clear that there was none 112
clear that there was nothing 2407
clear that there was once 58
clear that there was only 1838
clear that there was room 177
clear that there was some 1685
clear that there was such 252
clear that there was very 394
clear that there was wide 49
clear that these and other 318
clear that these are also 43
clear that these are just 66
clear that these are only 400
clear that these are very 84
clear that these are your 44
clear that these had been 106
clear that these men have 78
clear that these men were 405
clear that these things were 73
clear that these two areas 50
clear that these two sets 93
clear that these two ways 40
clear that these two were 61
clear that those for whom 52
clear that those who have 872
clear that those who held 45
clear that those who hold 95
clear that those who know 44
clear that those who live 133
clear that those who made 73
clear that those who make 64
clear that those who seek 63
clear that those who speak 75
clear that those who take 76
clear that those who think 69
clear that those who took 66
clear that those who want 70
clear that those who were 634
clear that those who wish 108
clear that those who work 45
clear that what had been 354
clear that what has been 690
clear that what she meant 46
clear that what they have 136
clear that what they meant 57
clear that what they want 103
clear that what they were 265
clear that what was done 113
clear that what was meant 197
clear that what was most 121
clear that what was once 191
clear that what was said 137
clear that what you have 49
clear that when they came 41
clear that when they were 116
clear that when you have 47
clear they have not been 40
clear who took them away 57
clear why there had been 53
clear why there has been 119
clear why there was such 109
clinging with arms and legs 114
clip and mail this form 250
clip that held her hair 146
cloth and gold and gilt 167
cloth and tied with string 65
cloth had been hung over 60
cloth has been cut from 58
club and fist had done 71
club are hard and high 131
club for those who have 69
club that bears his name 48
clue has been run down 354
clung with arms and legs 45
coal and coke and iron 110
coal and coke are used 64
coal and iron and gold 143
coal and iron and great 43
coal and iron and other 436
coal and iron and sand 54
coal and iron and some 41
coal and iron and steam 182
coal and iron are also 74
coal and iron are more 56
coal and iron had been 131
coal and iron has been 70
coal and iron ore from 410
coal and iron ore have 234
coal and iron ore mining 569
coal and iron ore told 40
coal and iron ore were 986
coal and iron ore will 52
coal and more than half 57
coal and wood and iron 151
coal and wood and other 45
coal and wood are used 55
coal and wood for fuel 152
coal and wood for heating 178
coal are used for fuel 62
coal was used for fuel 156
coal was used for heating 134
coat and blew his nose 46
coat and shoes and went 54
coat and threw him into 74
coat and vest and shoes 54
coat and vest had been 53
coat and went out into 485
coat and went out onto 64
coat had done its work 71
coat that made her look 348
coat that made him look 281
coat was dark with sweat 106
cobs are used for fuel 49
code and find out what 49
code for soil and rock 78
code for your web page 139
code that bears his name 263
code that have not been 60
code that kept them from 45
code that will not work 94
code that will run when 206
code they made her learn 56
coin for their tin ware 45
coin that will not pass 69
coin with only one side 54
cold air into her lungs 94
cold air into his lungs 225
cold air stung her face 45
cold air stung his face 52
cold all over his body 40
cold and clear and deep 44
cold and clear and full 55
cold and damp and dark 329
cold and damp and there 56
cold and damp with sweat 115
cold and dark and damp 132
cold and dark and deep 95
cold and dark and there 44
cold and dark out there 146
cold and have not been 44
cold and heavy with their 45
cold and hoping you will 47
cold and pure and very 98
cold and rain and snow 151
cold and rain and wind 198
cold and snow lay deep 68
cold and there had been 51
cold and there was much 95
cold and there was nothing 127
cold and there was snow 458
cold and there was some 44
cold and there was very 57
cold and warm air meet 93
cold and wind and rain 274
cold and wind and snow 122
cold had been too much 122
cold had done its work 115
cold ran down her back 71
cold that nothing can warm 60
cold war there has been 73
coma and died two days 103
comb her hair and make 135
comb her hair and wash 172
comb his hair and beard 164
comb his hair and make 51
comb his hair and pick 43
comb his hair and wash 46
comb that held her hair 51
come all over her face 54
come all those who have 42
come all those who made 44
come and burn them down 44
come and bury you when 70
come and call them home 53
come and clear things unto 41
come and come and come 838
come and drag her away 45
come and drag him away 52
come and drag them away 45
come and drag you away 53
come and drag you back 81
come and feast his eyes 50
come and find her there 185
come and find him here 48
come and find him there 128
come and find out more 42
come and find out what 559
come and find you here 159
come and find you there 125
come and find you when 253
come and free her from 48
come and free them from 140
come and from her lips 40
come and give her some 40
come and give him some 232
come and give him their 43
come and give them their 56
come and give you some 214
come and give you your 52
come and gone and been 104
come and gone and come 840
come and gone and have 139
come and gone and left 728
come and gone and many 132
come and gone and none 41
come and gone and nothing 82
come and gone and some 41
come and gone and their 54
come and gone and there 449
come and gone and will 169
come and gone for many 42
come and gone for years 84
come and gone they were 60
come and gone with great 53
come and gone with nothing 47
come and gone with their 144
come and help her make 54
come and help him save 41
come and help his wife 77
come and help with some 43
come and help you find 40
come and help you look 60
come and help you make 42
come and help you pack 46
come and help you when 55
come and hold her hand 132
come and hold his hand 127
come and join him there 315
come and join you here 48
come and join you there 151
come and join you when 41
come and kiss her hand 45
come and kiss his feet 123
come and kiss his hand 199
come and kiss you good 47
come and lick his hand 94
come and live and work 211
come and live out here 74
come and live with their 239
come and live with your 163
come and look him over 46
come and look them over 174
come and look you over 45
come and make her home 220
come and make his home 330
come and make his peace 43
come and make our home 117
come and make war upon 52
come and make you have 43
come and meet her there 43
come and meet him there 240
come and meet his wife 50
come and meet you here 108
come and meet you there 191
come and meet you when 67
come and open this door 100
come and play for nothing 40
come and play with miss 89
come and play with their 42
come and play with your 176
come and pour out their 121
come and pray for their 41
come and rent and coal 53
come and rest and leave 53
come and save her from 290
come and save him from 169
come and save his life 49
come and save them from 249
come and save you from 188
come and show you what 44
come and stay for some 51
come and stay for three 48
come and stay two days 126
come and stay with their 205
come and stay with your 197
come and steal her away 89
come and steal him away 790
come and steal his body 53
come and take all their 43
come and take her away 4120
come and take her back 298
come and take her from 172
come and take her home 784
come and take him away 3869
come and take him back 413
come and take him down 309
come and take him from 144
come and take him here 58
come and take him home 1080
come and take him into 53
come and take his food 58
come and take his hand 73
come and take his part 191
come and take his wife 148
come and take off your 46
come and take our land 89
come and take pot luck 115
come and take them away 3330
come and take them back 197
come and take them down 145
come and take them from 178
come and take them home 437
come and take them into 41
come and take you away 3501
come and take you back 355
come and take you down 47
come and take you from 47
come and take you home 663
come and take you there 61
come and talk them over 181
come and talk things over 722
come and talk with their 84
come and talk with your 105
come and teach them more 47
come and teach them what 40
come and tell her what 394
come and tell her when 52
come and tell him what 879
come and tell him when 65
come and tell them what 708
come and tell you what 1467
come and tell you when 272
come and there had been 74
come and there was nothing 157
come and those who have 45
come and those who were 42
come and took him away 40
come and wars are over 44
come and wash them away 95
come and what has been 94
come and what she went 47
come and what they were 44
come and when they come 58
come and will not come 245
come and wish you good 161
come and work and live 85
come any time you like 271
come any time you want 339
come any time you wish 56
come both good and evil 45
come buy wine and milk 1098
come for ever and ever 1247
come for help with their 262
come for saving his game 53
come for some one else 71
come for their old gods 52
come for those who have 179
come for those who want 44
come for those who were 51
come for years and years 71
come for your own sake 61
come may hate and dread 42
come near losing his life 60
come not forth with their 167
come not from each other 44
come not from her mouth 45
come not nigh this tree 109
come out from her hiding 139
come out from her room 64
come out from his early 62
come out from his hiding 432
come out from his hole 42
come out from his mouth 50
come out from his room 59
come out from his trial 66
come out from its hiding 151
come out from new york 1696
come out from our eyes 43
come out from our hiding 40
come out here and clean 117
come out here and face 153
come out here and find 245
come out here and give 238
come out here and have 283
come out here and help 1081
come out here and join 137
come out here and just 80
come out here and keep 54
come out here and kill 62
come out here and learn 53
come out here and live 823
come out here and look 445
come out here and make 315
come out here and meet 152
come out here and pick 116
come out here and play 197
come out here and show 86
come out here and speak 88
come out here and stay 188
come out here and stop 52
come out here and take 734
come out here and talk 1108
come out here and teach 74
come out here and tell 398
come out here and there 328
come out here and think 65
come out here and wait 45
come out here and walk 70
come out here and work 548
come out here any more 51
come out here any time 49
come out here for nothing 91
come out here for some 69
come out here for their 40
come out here with their 177
come out here with your 119
come out loud and clear 214
come out more and more 1210
come out more than once 48
come out over and over 133
come out over his bone 45
come out soon and join 77
come out there and give 59
come out there and help 188
come out there and kick 43
come out there and make 50
come out there and stay 47
come out there and take 108
come out there and talk 66
come out till you have 45
come out upon his face 40
come out very far ahead 67
come out when she heard 59
come out when they have 51
come out when they were 92
come out when you have 60
come out when you least 51
come out when you want 41
come out when you were 48
come singing into his heart 64
come sit down and have 47
come sit down and tell 191
come ten years too late 135
come than what has been 53
come that keep all these 136
come that there was just 42
come they care not what 52
come they come not single 105
come they have not been 57
come they have not told 60
come they must and will 59
come thou down and find 190
come too late and were 94
come too late for many 250
come too late for most 147
come too late for some 137
come too late for their 186
come too late for those 130
come too late for your 168
come too late with their 41
come too late with your 48
come too thick and fast 283
come who have not been 59
come with buns and steal 55
come with guns and take 105
come with mine own evil 134
come with more and more 117
come with rice and beans 42
come with their own arms 40
come with their own ideas 54
come with their own sets 101
come with those that come 48
come with three men more 51
come with your bad news 118
come you have not been 347
come you have not come 79
come you have not done 66
come you have not gone 61
come you have not heard 40
come you have not said 53
come you have not seen 57
come you have not told 103
come you know all these 69
come you were not there 126
come you will not have 49
come you will not tell 76
coming and coming and coming 1251
coming and there was nothing 163
coming but there was nothing 46
coming for only one week 102
coming for years and years 44
coming off duty and very 45
coming off here and there 113
coming out from each side 53
coming out from his hiding 76
coming out from his mouth 73
coming out from new york 173
coming out here and having 69
coming out here and there 205
coming out here and trying 165
coming out here may have 51
coming out just then from 50
coming out loud and clear 85
coming out more and more 942
coming out only for meals 80
coming that gave her such 87
coming too thick and fast 146
coming with more and more 121
coming with what they came 132
cook and bake and wash 41
cook and care for their 180
cook and clean and care 211
cook and clean and help 93
cook and clean and keep 95
cook and clean and look 213
cook and clean and make 154
cook and clean and mend 112
cook and clean and shop 133
cook and clean and take 423
cook and clean and tend 90
cook and clean and wash 587
cook and clean for their 212
cook and cook and cook 55
cook and wash and clean 199
cook and wash and iron 345
cook and wash and keep 89
cook can play each time 59
cook had done his best 44
cook his food and keep 40
cook his food and make 62
cook his food and warm 208
cook his food and wash 107
cook his meals and clean 106
cook his meals and keep 61
cook his meals and wash 109
cook his rice and warm 52
cook may throw fat upon 157
cook our food and warm 112
cool air into his lungs 71
