tail and his massive jaws 86
those who are carried away 605
those who are carried down 113
those who are cleansed from 84
those who are consuming much 43
those who are counted among 118
those who are crowded into 52
those who are debtors fall 240
those who are defending their 110
those who are deluded into 45
those who are departing from 107
those who are depending upon 121
those who are derived from 59
those who are distant from 534
those who are divided among 61
those who are divided from 103
those who are elected from 83
those who are elected will 192
those who are embarking upon 62
those who are enabled more 40
those who are entered into 57
those who are equally able 41
those who are equally well 249
those who are exactly like 167
those who are excused from 74
those who are faithful unto 621
those who are faithful will 219
those who are familiar only 533
those who are farthest away 112
those who are farthest from 285
those who are fifteen years 48
those who are finally lost 122
those who are finishing their 53
those who are following some 45
those who are following their 68
those who are foreign born 143
those who are furthest away 78
those who are furthest from 241
those who are gathered here 343
those who are gathered into 114
those who are gathered there 114
those who are genuine among 149
those who are grafted into 119
those who are heartily sick 43
those who are hostile have 132
those who are imposed upon 80
those who are improving their 46
those who are inferior will 111
those who are inquiring into 56
those who are investing their 46
those who are invited into 42
those who are invited will 47
those who are listening will 58
those who are married have 287
those who are married live 127
those who are married must 41
those who are married tend 56
those who are married will 61
those who are members only 68
those who are morally good 81
those who are opposed will 42
those who are outside their 208
those who are outside these 65
those who are painted here 50
those who are perhaps less 105
those who are perhaps more 146
those who are perhaps most 45
those who are perishing from 58
those who are perishing like 46
those who are planted there 40
those who are praised only 154
those who are present aiding 101
those who are present during 61
those who are present from 45
those who are present have 232
those who are present here 441
those who are present there 63
those who are present when 211
those who are present will 176
those who are profiting from 134
those who are promoting their 51
those who are providing care 207
those who are receiving their 70
those who are reduced from 49
those who are released from 417
those who are removed from 631
those who are rescued from 103
those who are retired from 92
those who are returning from 164
those who are returning home 64
those who are seduced into 91
those who are sensual think 60
those who are severed from 81
those who are socially more 108
those who are suffering from 6626
those who are suffering have 50
those who are suffering most 325
those who are thirteen years 56
those who are trained will 46
those who are trembling least 57
those who are ushered into 63
those who are usually there 50
those who are wandering from 49
those who are weighed down 631
those who are wondering what 159
those who bring forward such 79
those who bring forward these 43
those who can advance five 118
those who can benefit from 1548
those who can benefit most 375
those who can control their 227
those who can declare what 70
those who can discern their 50
those who can discern truth 49
those who can enlarge their 212
those who can express their 81
those who can imagine what 63
those who can produce more 57
those who can reflect upon 40
those who can satisfy their 66
those who can support more 51
those who did receive some 44
those who did receive such 71
those who did respond were 83
those who did survive were 195
those who die natural deaths 41
those who for decades have 61
those who for several years 59
those who get carried away 51
those who get married must 56
those who get pleasure from 45
those who had abjured their 54
those who had adopted their 51
those who had allowed their 107
those who had amassed wealth 111
those who had appeared most 70
those who had applied their 59
those who had arrived during 141
those who had arrived early 169
those who had arrived from 414
those who had arrived here 40
those who had arrived late 115
those who had arrived more 78
those who had arrived only 46
those who had arrived there 138
those who had arrived were 101
those who had behaved well 110
those who had brought down 179
those who had brought food 64
those who had brought such 347
those who had brought their 306
those who had brought these 77
those who had brought upon 65
those who had carried arms 60
those who had carried their 104
those who had control over 281
those who had counted upon 86
those who had crossed from 49
those who had crossed into 41
those who had crossed over 414
those who had crossed were 50
those who had crowded into 165
those who had defiled their 47
those who had delayed their 42
those who had derived their 104
those who had designs upon 84
those who had deviated from 216
those who had devoted their 624
those who had divided among 55
those who had drifted away 140
those who had drifted from 42
those who had drifted into 74
those who had dropped their 51
those who had emerged from 275
those who had enjoyed their 91
those who had entered from 45
those who had entered into 1395
those who had entered most 46
those who had entered their 101
those who had entered upon 253
those who had entered were 45
those who had escaped fled 46
those who had escaped from 2660
those who had escaped into 175
those who had escaped their 78
those who had escaped were 416
those who had expiated their 77
those who had exposed their 50
those who had flocked into 48
those who had founded their 60
those who had gathered from 77
those who had gathered here 64
those who had gathered there 734
those who had gathered were 60
those who had hitherto been 3265
those who had hitherto held 376
those who had hitherto kept 138
those who had hitherto made 69
those who had hitherto only 43
those who had hitherto paid 179
those who had hitherto seen 55
those who had hitherto used 44
those who had imbibed from 53
those who had imposed their 48
those who had invaded their 96
those who had labored most 58
those who had marched from 107
those who had married into 221
those who had married were 60
those who had muskets kept 53
those who had nowhere else 268
those who had offered their 226
those who had opposed their 136
those who had pitched their 45
those who had planned their 45
those who had pledged their 418
those who had private means 42
those who had reduced their 84
those who had regular jobs 40
those who had removed from 112
those who had resided there 108
those who had retired from 785
those who had retired into 188
those who had retired were 53
those who had rougher paths 75
those who had sallied from 116
those who had seceded from 375
those who had secured their 66
those who had settled along 58
those who had settled down 239
those who had settled here 91
those who had settled there 738
those who had settled upon 98
those who had several years 61
those who had severed their 81
those who had slipped away 43
those who had slipped into 49
those who had stained their 56
those who had started from 61
those who had started late 43
those who had started their 182
those who had started work 139
those who had stepped into 55
those who had stopped their 119
those who had stopped work 42
those who had strayed away 98
those who had strayed from 647
those who had strayed into 63
those who had studied their 52
those who had studied there 93
those who had trusted most 76
those who had usurped their 70
those who had violated their 225
those who had watched from 43
those who had watched over 419
those who had watched their 115
those who had written best 44
those who may benefit from 766
those who may benefit most 46
those who may dispute their 47
those who may dissent from 135
those who may intrude upon 53
those who may possess these 122
those who may require more 104
those who may withhold their 45
those who now benefit from 104
those who now imitate their 51
those who now pressed past 100
those who now profess such 68
those who put forward other 46
those who put forward such 225
those who put forward their 59
those who put forward these 101
those who sin against their 62
those who then entered upon 54
those who they believe have 72
those who they believe will 57
those who they suppose were 49
those who thus escaped were 51
those with both parents born 62
those with low incomes from 55
those with low incomes have 90
those with low incomes were 97
those with low incomes will 68
threat was not carried into 135
three and not exceeding five 63
three and one quarter years 63
three and six thousand feet 64
three and two thousand years 53
three are not arranged side 68
three long and dreadful years 42
three men and wounded four 41
three men who escaped from 67
three men who inhabit these 71
three men with machine guns 67
three men with pistols leading 43
three who had escaped from 42
threw all his efforts into 92
threw his few belongings into 46
threw his own blanket over 43
threw off her reserve more 44
threw off his friends like 52
threw out its silvery gleam 55
threw them all together into 144
throw all bad thoughts away 64
throw off one colonial yoke 75
throw off this dreadful yoke 54
throw them all together into 69
ties them all together into 58
ties with and support from 41
till all his enemies were 44
till near two thousand years 48
till now she uttered yell 280
till she had brought forth 1352
till she had nibbled some 129
till she had reigned sole 45
till she has brought forth 41
till she has plucked forth 61
till she may recover some 50
till she was assured from 70
till she was between five 43
till she was brought back 104
till she was carried away 47
till she was carried back 50
till she was entered into 67
till she was fifteen years 87
till she was heartily weary 123
till she was released from 55
till she was sixteen years 103
till they are allowed their 146
till they are brought forth 77
till they are brought home 42
till they are brought into 385
till they are fifteen years 117
till they are pressed upon 75
till they are removed from 52
till they are sixteen years 80
till they had devised some 44
till they had emerged from 72
till they had emptied their 55
till they had enjoyed their 98
till they had entered into 47
till they had gathered their 63
till they had glutted their 68
till they had reduced their 187
till they had removed from 45
till they had secured their 70
till they had settled down 44
till you are assured there 41
till you are carried into 47
till you had written your 64
time all his efforts were 91
time and for several days 98
time and for several years 1589
time and his ghostly care 81
time and his talents were 48
time and his thoughts were 50
time and its affairs were 45
time and then brought back 103
time and then removed from 51
time and then settled down 95
time and was suffering from 44
time and was ushered into 121
time any one violates your 55
time are far removed from 117
time are not derived from 113
time art and religion were 55
time bring new figures into 42
time but too strongly felt 62
time cut our massive debt 92
time did not contain more 55
time did not detract from 55
time does not approve what 59
time does not detract from 114
time does not include time 171
time for any private life 43
time for his creative work 55
time for his private life 67
time for one hundred years 54
time for that purpose made 52
time for two hundred years 127
time for two thousand years 109
time had not arrived when 730
time had not elapsed when 62
time had not expired when 64
time had now arrived when 4226
time had then arrived when 94
time has any attempt been 41
time has not arrived when 759
time has not effaced from 51
time has now arrived when 4179
time has yet arrived when 177
time its ill effects were 52
time not far distant from 193
time not far distant when 508
time not far removed from 456
time not long distant when 48
time not too distant from 70
time not too distant when 46
time set for mustering into 45
time she had emerged from 46
time she had entered into 45
time she let herself into 61
time she let herself think 60
time she was brought back 167
time she was brought into 112
time she was fifteen years 190
time she was finally able 40
time she was halfway down 149
time she was released from 161
time she was removed from 161
time she was seventy years 82
time she was sixteen years 191
time she was suffering from 312
time she was thirteen years 157
time she was wondering what 107
time than had hitherto been 77
time than has hitherto been 103
time that all islands fell 99
time that had elapsed during 58
time that had elapsed from 340
time that has elapsed during 190
time that has elapsed from 639
time that her parents were 53
time that his enemies were 88
time that his friends were 61
time that his parents were 87
time that she entered into 43
time that they confess their 42
time that they entered into 237
time that they finally cease 100
time that they imposed upon 59
time that they increase their 55
time that they receive their 73
time that they stepped down 40
time that they support other 42
time that this language deals 41
time they are brought down 83
time they are brought into 255
time they are divided into 52
time they are entered into 121
time they are fifteen years 151
time they are released from 133
time they are released into 44
time they are removed from 475
time they are sixteen years 95
time they had arrived back 43
time they had brought their 43
time they had emerged from 100
time they had friends there 46
time they had resumed their 113
time they had settled down 447
time they had settled into 44
time they had visited some 64
time things had settled down 50
time this was written there 104
time too far removed from 53
time was any attempt made 88
time was far distant when 178
time was far removed from 101
time was not arrived when 73
time was not distant when 591
time was not divided into 48
time was now arrived when 615
time was ten minutes past 268
time was this unhappy city 119
time was yet distant when 133
time with her friends from 42
time with new virtues more 89
time with them certain days 58
time with this youthful pair 68
time you are preparing your 81
time you may believe there 40
told all too plainly what 53
told her her parents were 50
told her his parents were 62
told her his thoughts were 47
told her she sounded like 110
told her with perfect truth 47
told him her parents were 76
told him his chances were 43
told him his efforts were 55
told him his friends were 51
told him his parents were 92
told him how corpses were 47
told him how matters were 57
told him that although there 88
told him that however much 58
told him that letters were 65
told him that matters were 104
told him that nightly from 61
told him that sounded like 69
told she was suffering from 89
told that for several years 55
told that her parents were 91
told that his enemies were 62
told that his parents were 129
told that his thoughts were 46
told that she swooned away 40
told them all exactly what 40
told them that although there 55
tomb for his beloved wife 174
tone for our beloved jane 62
tone not far removed from 64
took all its freedom away 81
took all that trouble over 50
took for this purpose were 62
took him and several other 78
took his old servant into 47
took off and circled over 52
took off and climbed into 47
took off her thoughts from 108
took off his brogues from 85
took off his flannel vest 54
took off his oilskin coat 40
took off his outside coat 56
took off his uniform coat 51
took out her address book 98
took out his account book 44
took out his address book 127
took out his warrant card 74
took with him letters from 155
took with him several young 43
took with them letters from 75
torn off and carried away 415
torn out and carried away 52
toss any one against their 44
town and die lingeringly away 107
town and its pompous name 315
town and its suburbs were 64
town does not contain more 53
town for two hundred years 108
town not far distant from 205
town not too distant from 90
town was now divided into 51
town was then divided into 76
town with his pockets full 52
treat him with respect from 80
treat them with respect when 50
tree and let himself fall 63
tree can not produce evil 56
tree can not produce good 211
tree for this purpose must 87
tree not far distant from 98
trial and its outcome were 45
trial can not perform those 106
trial for his alleged part 42
trial for his alleged role 52
trial has put himself upon 51
trial hath put himself upon 114
true for all rational beings 65
true for six thousand years 71
true for two thousand years 54
true god and eternal life 7923
true that both parties were 51
true that for fifteen years 41
true that for several years 176
true that its opinions turn 52
true that one hundred years 43
true that our warfare pays 63
true that two hundred years 52
truth and that justice will 772
truth are not brought into 53
truth had not flashed upon 53
truth may lie between these 115
truth near two thousand years 51
truth that all persons have 183
truth that had hitherto been 42
truth that has emerged from 77
truth that they develop along 58
truth was being withheld from 57
truth was not derived from 72
tube was then removed from 80
tune with our present time 51
turn all his regards from 101
turn and run swiftly away 41
turn are each divided into 82
turn for any general view 56
turn off her bedside lamp 40
turn off his thoughts from 48
turn out and present arms 243
turn out bad because those 136
turn this raw material into 83
type not far removed from 65
