tag them before they reach 42
than one sample per month 80
than one session per week 84
than one shilling per acre 101
than one shilling per week 75
than one source and more 51
than one source for their 54
than one source has been 52
than one source was used 70
than one tipped with horn 324
than one volume has been 63
than one warrior was heard 74
than one writer has been 85
than one writer has said 52
than our english kings have 43
than our fathers who have 48
than she already had been 183
than she already has been 87
than she always had been 110
than she always was when 57
than she chased them from 69
than she closed her eyes 63
than she needed her next 45
than she opened her eyes 48
than she thought how angry 45
than she wanted her next 108
than sit around and talk 160
than sit around and wait 138
than sit around doing nothing 46
than six inches nor more 77
than six inches per mile 68
than ten killed and many 43
than ten pounds hath been 57
than ten pounds nor more 69
than that amount has been 41
than that dorothea was leaning 78
than that needed for most 54
than that needed for other 101
than that number had been 50
than that strange old book 69
than that wisest and most 47
than they already had been 122
than they already had done 48
than they needed and more 41
than they needed for food 211
than they needed for home 54
than they needed for their 1146
than they oppose each other 41
than they raised them from 75
than they should and less 124
than they should for their 148
than they should not swear 43
than they thought they knew 108
than they thought they were 818
than they treated each other 46
than they turned and fled 54
than they wanted for their 167
than this amount and half 44
than this amount has been 83
than this coarse red coat 54
than too little too late 49
than two colors are used 60
than two groups and more 42
than two inches and three 170
than two inches nor more 64
than two levels are used 42
than two million men were 160
than two million nor more 94
than two pounds per week 719
than two regions for such 93
than was already being done 127
than was needed for home 130
than was needed for such 53
than was needed for their 237
than with almost any body 77
than with almost any other 1035
than with purple and fine 48
than with speech they pray 49
than you needed for your 74
than you should for your 137
than you should not have 68
than you thought they were 141
than you thought you ever 53
than you thought you knew 145
than you thought you were 859
that age should not have 69
that air travel was safe 88
that all actions are done 197
that all agents are risk 108
that all agreed had shut 71
that all around are free 105
that all around her were 70
that all around him life 68
that all around him there 83
that all around him were 445
that all around our feet 40
that all around them were 97
that all authors who have 49
that all babies are born 221
that all blacks are lazy 40
that all bleeding has been 73
that all bodies and their 179
that all bodies are heavy 209
that all bodies are made 249
that all bodies are more 349
that all bodies are only 46
that all bodies that have 48
that all chance was over 52
that all changes are made 90
that all claims are paid 52
that all claims for loss 43
that all claims had been 123
that all copies had been 50
that all created things have 142
that all created things must 61
that all created things were 395
that all creation has been 136
that all curves are more 56
that all debris has been 51
that all energy has mass 62
that all europe had been 56
that all europe has been 90
that all events are made 42
that all events are part 62
that all except one were 119
that all existing things have 110
that all existing things were 78
that all feelings are okay 155
that all fighting was over 40
that all forest and game 56
that all honest and good 101
that all honest men have 47
that all honest men were 71
that all horses and dogs 44
that all humans are born 576
that all humans are made 79
that all income has been 124
that all indians are liars 56
that all indians who were 54
that all issues had been 47
that all joints are well 105
that all london was crying 166
that all matter has life 60
that all matter was evil 226
that all matter was made 716
that all matter was once 46
that all metals are made 44
that all models are wrong 53
that all moneys that have 62
that all morton had once 66
that all nations act upon 62
that all nations are made 60
that all nations are more 87
that all nations had been 63
that all nations may come 301
that all nations may have 44
that all nations may know 164
that all nations that have 128
that all nations who have 50
that all nature has been 59
that all nature was full 137
that all nature was laid 43
that all nuclei are made 42
that all options are open 111
that all passed off well 47
that all peoples who have 65
that all plants are made 90
that all prices are rising 109
that all pupils are able 69
that all pupils can learn 70
that all pupils may have 63
that all pupils who have 48
that all readers can have 277
that all reality has come 67
that all rivers run into 84
that all safety and health 46
that all savage and semi 98
that all should not only 50
that all should sit down 218
that all silver and gold 47
that all slaves are free 188
that all slaves had been 44
that all slaves then held 80
that all slaves who have 49
that all slaves who were 48
that all slopes are zero 126
that all states are made 88
that all states now have 45
that all thought they were 45
that all through her life 142
that all through his life 615
that all troops had been 63
that all trunks are busy 47
that all turned out well 155
that all virtue and vice 159
that all voices are heard 1019
that all weapons had been 109
that all whites are evil 60
that all wonder how these 60
that and always did know 126
that and becoming its camp 43
that and before you know 52
that and should not have 96
that any amount has been 47
that any animal has been 97
that any answer has been 52
that any answer was ever 76
that any artist has ever 107
that any attack was made 43
that any brother has been 75
that any changes are made 45
that any changes had been 49
that any changes that have 87
that any changes that were 68
that any changes they make 49
that any changes you have 101
that any changes you made 87
that any changes you make 2146
that any charge had been 91
that any charge has been 66
that any choice was left 75
that any crimes had been 86
that any critic who deals 58
that any cuckoo had ever 78
that any damage had been 201
that any damage has been 108
that any damage was done 136
that any demand had been 44
that any demand was made 73
that any effect has been 50
that any effort had been 153
that any effort has been 280
that any effort was ever 80
that any effort was made 1018
that any family has ever 52
that any future war will 263
that any headway was made 53
that any honest man must 40
that any indians had been 48
that any injury had been 114
that any injury has been 117
that any injury was done 73
that any member has been 58
that any member may have 51
that any member may speak 51
that any member may wish 589
that any mention had been 49
that any mention has been 60
that any mention was made 193
that any moment they will 140
that any mortal had ever 44
that any mortal was half 90
that any motive had been 43
that any murder had been 53
that any murder has been 42
that any muscle has been 80
that any notice had been 69
that any notice had ever 42
that any notice has been 87
that any nuclear war will 56
that any number can play 196
that any person can ever 51
that any person can give 74
that any person can have 184
that any person can know 42
that any person can learn 71
that any person can make 127
that any person can take 48
that any person for whom 190
that any person going into 77
that any person had been 288
that any person had ever 131
that any person has been 3425
that any person has died 87
that any person has ever 206
that any person has made 150
that any person has paid 78
that any person hath been 80
that any person may file 109
that any person may have 530
that any person may kill 97
that any person may know 40
that any person may make 391
that any person may seek 43
that any person may take 107
that any person not having 46
that any person now living 64
that any person was born 177
that any person was ever 132
that any person who acts 84
that any person who aids 178
that any person who came 63
that any person who ever 60
that any person who felt 57
that any person who knew 185
that any person who made 142
that any person who owns 75
that any person who paid 113
that any person who pays 56
that any person who reads 59
that any person who sold 50
that any person who took 92
that any person who used 50
that any person who uses 250
that any person who will 279
that any person with even 61
that any person with whom 62
that any pledge had been 54
that any poison had been 47
that any potter has more 43
that any record has been 44
that any record was made 46
that any regard has been 92
that any regard was paid 126
that any report was made 69
that any reward had been 45
that any reward was ever 113
that any scheme for such 50
that any should not have 64
that any teacher can teach 51
that any vessel had been 44
that any worker can have 51
that any writer can hope 79
that any writer has ever 261
that any writer now living 49
that are active and those 54
that are actual and those 42
that are almost too good 53
that are almost too much 97
that are already being done 229
that are already being made 185
that are already being used 496
that are already dead more 105
that are already doing well 50
that are already out there 487
that are already too much 88
that are always being made 125
that are always with their 46
that are before his eyes 46
that are before our eyes 180
that are before our very 105
that are behind and reach 57
that are beside each other 54
that are better and more 433
that are better and those 46
that are better for your 44
that are better than mine 56
that are better than most 65
that are better than other 152
that are better than ours 131
that are better than some 72
that are better than their 180
that are better than these 48
that are better than those 1302
that are better than what 418
that are better than your 55
that are beyond his reach 114
that are beyond its reach 82
that are beyond our range 43
that are beyond our reach 261
that are bigger and more 364
that are bigger than life 167
that are bigger than their 106
that are bigger than those 80
that are bigger than what 45
that are bigger than your 96
that are blocking you from 64
that are bought and held 116
that are bought and sold 6151
that are bought and used 61
that are bright and clear 63
that are broken off from 52
that are called for from 52
that are called for here 44
that are called for when 54
that are caught and eaten 47
that are caught for food 43
that are cheaper and more 334
that are cheaper than those 104
that are chosen for their 214
that are chosen out from 44
that are cleaner and more 41
that are clearer and more 393
that are clearly not part 51
that are clearly not true 48
that are clever and good 115
that are closed off from 81
that are closer and more 187
that are closer than those 54
that are coerced and those 147
that are common all over 70
that are common and those 94
that are common for many 63
that are common for most 134
that are common not only 90
that are common with other 113
that are common with those 40
that are cooked and eaten 50
that are costly and time 74
that are created and used 160
that are crucial for making 51
that are crucial for their 162
that are crucial not only 52
that are dearest and most 46
that are deeper and more 835
that are deeper than those 126
that are direct and those 73
that are dotted all over 87
that are dragging you down 146
that are easiest and most 185
that are endued not only 44
that are famous all over 68
that are famous for their 452
that are faster and more 529
that are faster than those 86
that are fighting each other 104
that are fighting for their 205
that are filled with data 50
that are filled with ideas 45
that are filled with love 83
that are filled with meaning 126
that are filled with sand 125
that are filled with such 90
that are filled with tears 65
that are finite and have 66
that are formed are more 45
that are formed are very 59
that are greater and less 104
that are greater and more 229
that are greater than half 46
that are greater than some 83
that are greater than their 368
that are greater than these 61
that are greater than those 1735
that are greater than three 55
that are greater than what 307
that are greater than your 73
that are greater than zero 460
that are harder and more 235
that are heavier and more 131
that are heavier than iron 101
that are heavier than those 107
that are higher and more 376
that are higher than most 80
that are higher than other 69
that are higher than ours 118
that are higher than their 361
that are higher than these 73
that are higher than those 2970
that are higher than what 483
that are higher than your 87
that are honest and fair 41
that are honest and rich 120
that are honest and true 100
that are hunted and eaten 133
that are hunted for food 185
that are hunted for their 63
that are imbued with meaning 51
that are ingenious and idle 110
that are innate and those 57
that are killed and eaten 81
that are killed for food 97
that are killed for their 55
that are larger and have 154
that are larger and less 163
that are larger and more 2218
that are larger than life 848
that are larger than many 70
that are larger than most 263
that are larger than single 76
that are larger than some 108
that are larger than their 390
that are larger than those 1565
that are larger than what 213
that are larger than your 143
that are lawful and those 65
that are learned and used 58
that are levied are paid 45
that are linked with other 49
that are linked with their 67
that are linked with your 50
that are listed are those 46
that are listed for sale 65
that are marked off from 77
that are narrow and deep 143
that are nearest and most 262
that are nearest each other 54
that are nearest his heart 52
that are needed and those 47
that are needed and used 91
that are needed and will 44
that are needed are those 81
that are needed for cell 130
that are needed for food 61
that are needed for full 55
that are needed for good 220
that are needed for health 159
that are needed for high 137
that are needed for life 350
that are needed for living 41
that are needed for making 163
that are needed for many 96
that are needed for more 245
that are needed for most 224
that are needed for other 171
that are needed for reading 53
that are needed for self 126
that are needed for some 98
that are needed for such 241
that are needed for their 412
that are needed for these 204
that are needed for those 68
that are needed for work 91
that are needed for your 172
that are needed not only 73
that are neither too hard 75
that are neither too high 146
that are normal and those 134
that are normal for their 90
that are obvious and those 54
that are occult and deep 78
that are opposing each other 46
that are passed and gone 47
that are placed too high 47
that are played out over 48
that are played out there 114
that are poorer than those 41
that are poured out upon 59
that are priced too high 87
that are prized for their 211
that are proper for their 66
that are public and those 53
that are raised for food 149
that are raised for their 91
that are richer and more 483
that are richer than those 48
that are safest and best 56
that are searching for ways 58
that are serious and seem 67
that are serious and those 48
that are shared and those 76
that are shared not only 43
that are shared with many 61
that are shared with other 1262
that are shared with their 61
that are shared with those 66
that are simple and clear 142
that are simple and have 58
that are simple and those 54
that are simple and well 106
that are simply not part 46
that are simply not there 353
that are simply not true 261
that are simply not well 144
that are simply not worth 66
that are simply too great 75
that are simply too high 53
that are slower and more 93
that are slower than those 72
that are softer and less 42
that are softer and more 184
that are sought for their 88
that are spirit and life 159
that are spoken and done 40
that are spoken and heard 50
that are stable and have 100
that are stable and those 96
that are stable and well 48
that are starving our poor 48
that are static and those 42
that are stopping you from 99
that are stored and used 63
that are strewn all over 120
that are strict and even 42
that are striking for their 51
that are struck off from 98
that are taller and more 44
that are thicker and more 140
that are thicker than those 66
that are thinner than those 64
that are topped too high 47
that are touching each other 188
that are turned out from 148
that are unique and have 70
that are unique for their 53
that are unlike any other 157
that are unlike each other 185
that are urgent and those 42
that are useful and those 281
that are useful are lent 83
that are useful are those 59
that are useful for data 84
that are useful for dealing 98
that are useful for food 52
that are useful for life 236
that are useful for making 293
that are useful for many 185
that are useful for more 121
that are useful for most 105
that are useful for other 118
that are useful for some 86
that are useful for such 134
that are useful for their 233
that are useful for these 62
that are useful for those 66
that are useful for your 98
that are useful not only 198
that are valued for their 574
that are walled off from 52
that are warmer and more 100
that are warmer than their 83
that are weighing you down 219
that are wisest and best 59
that are without all these 106
that are without sin cast 49
that art abhors that side 52
that art seemed too base 102
that art should not have 43
that art should not only 199
that big changes are coming 42
that big dynamo any more 47
that both adults and young 139
that both armies got into 84
that both armies had been 42
that both before and during 353
that both begins and ends 226
that both bodies had been 51
that both christ and paul 66
that both claims are true 74
that both coarse and fine 103
that both copper and iron 83
that both demand and cost 106
that both female and male 1713
that both fisher and more 110
that both france and great 206
that both gender and race 67
that both greece and rome 65
that both groups are more 112
that both groups are very 41
that both groups had been 103
that both groups may have 168
that both humans and apes 43
that both humans and other 54
that both income and wealth 49
that both jewish and arab 48
that both joseph and mary 157
that both matter and form 138
that both matter and life 42
that both matter and mind 382
that both matthew and john 50
that both matthew and luke 2377
that both matthew and mark 118
that both methods are used 203
that both moscow and peking 137
that both nations had been 46
that both oswald and ruby 65
that both school and home 147
that both second and third 46
that both shaped and were 41
that both should lay down 193
that both should not only 47
that both silver and gold 291
that both slaves and free 170
that both sleeping and waking 40
that both sterne and jane 60
that both sumter and fort 47
that both taiwan and korea 52
that both taiwan and south 75
that both temper and health 63
that both theories are true 70
that both theories are wrong 50
that both turkey and iran 41
that both valves are open 50
that both virtue and vice 156
that but little had been 428
that but little has been 510
that but little was done 121
that but little was left 308
that but little was said 53
that can affect any part 212
that can affect each other 56
that can affect how much 111
that can affect how well 129
that can affect not only 299
that can affect our health 75
that can assist you when 43
that can assume any form 61
that can attack and kill 47
that can befall him must 110
that can cancel each other 47
that can coexist with other 44
that can divert him must 92
that can ensure that such 60
that can excite our envy 84
that can expire but once 63
that can extend for many 49
that can handle all these 62
that can handle all your 49
that can handle not only 97
that can handle this kind 41
that can handle this type 71
that can happen any time 69
that can happen but once 94
that can happen for your 61
that can hinder him from 60
that can hinder you from 58
that can impose its will 151
that can inform her what 67
that can neither bias your 43
that can obtain her love 76
that can record and play 195
that can release him from 46
that can release you from 55
that can remain are those 52
that can remove them from 104
that can rescue them from 54
that can result not only 41
that can settle his rank 52
that can shield them from 41
that can shield you from 63
that can strike fear into 61
that cut across all areas 133
that cut across all other 41
that cut across all these 90
that cut across all three 218
that cut across each other 314
that cut across his face 108
that cut itself off from 59
that cut through her like 74
that cut through him like 102
that day joyful and glad 50
that day should not come 49
that day twenty and five 42
that day unless they were 41
that dead bodies had been 93
that dear antonia you want 68
that dear spirit that came 115
that death claims are paid 78
that death itself has been 48
that death shocks them more 91
that death should not come 64
that death should not have 88
that did behind them peer 69
that did nobody any good 69
that did nobody any harm 110
that does nobody any good 145
that does nobody any harm 48
that don benito had said 102
that don carlos had been 107
that doth fright its prey 50
that due course doth keep 44
that due notice had been 392
that due notice has been 708
that due regard has been 270
that due regard was paid 184
that due weight has been 111
that each carbon has four 89
that each client can make 307
that each county and city 59
that each family can have 49
that each family may have 112
that each gamete has only 53
that each letter has been 121
that each member can have 85
that each member can make 145
that each member has been 167
that each member has only 140
that each member has some 51
that each member may have 528
that each member may know 47
that each member was free 58
that each object can have 99
that each object has only 53
that each parish was left 45
that each person can come 41
that each person can feel 51
that each person can find 128
that each person can have 579
that each person can help 47
that each person can know 49
that each person can learn 141
that each person can make 653
that each person can only 302
that each person can take 259
that each person can work 118
that each person does have 60
that each person does what 91
that each person for whom 52
that each person had been 62
that each person had some 46
that each person had their 40
that each person has been 413
that each person has five 48
that each person has just 72
that each person has many 181
that each person has only 480
that each person has some 276
that each person has their 467
that each person has three 330
that each person has what 84
that each person has worth 58
that each person may have 915
that each person may know 83
that each person may make 52
that each person not only 183
that each person was born 134
that each person was free 67
that each person who came 47
that each person who reads 254
that each person who uses 108
that each person who will 52
that each person with whom 114
that each person you meet 53
that each player can have 42
that each player has four 48
that each player has only 114
that each player may have 67
that each should get more 53
that each should not only 45
that each should pay half 44
that each spirit may come 57
that each teacher may have 66
that each worker has more 115
that eli marked her mouth 131
that far deeper and more 114
that far greater and more 63
that fbi agents had been 240
that few changes had been 47
that few errors are made 48
that few indeed are those 47
that few plants can grow 44
that few public men have 54
that few readers are able 129
that fit inside each other 558
that for almost all boys 47
that for almost any other 132
that for almost ten years 382
that for almost two years 736
that for another ten years 121
that for another two years 134
that for fruits they were 61
that for meddling with what 41
that for reasons that have 262
that for reasons that were 52
that for reasons that will 48
that for timber and other 41
that for twelve long years 88
that gay fathers are more 43
that god always does what 105
that god always has been 63
that god called him from 94
that god changed his mind 366
that god changes his mind 113
that god created all life 107
that god created all living 243
that god created all these 69
that god created and made 43
that god created both good 103
that god created eve from 97
that god created man from 146
that god created man male 86
that god created man upon 731
that god created not only 245
that god created them male 138
that god created was good 303
that god creates each soul 49
that god exists and acts 119
that god exists and also 40
that god exists and what 126
that god exists and will 54
that god exists but also 117
that god exists not only 107
that god formed man from 312
that god indeed can work 51
that god proves his love 91
that god raised him from 15171
that god raised you from 125
that god reigns and will 97
that god reveals his truth 51
that god reveals his will 368
that god should not give 67
that god should not have 982
that god should not know 89
that god should not only 335
that god should not take 44
that god should thus have 42
that god should thus look 50
that god showed his love 46
that god spared his life 103
that god walked with adam 47
that god worked six days 45
that goes around his neck 44
that goes beyond any mere 41
that goes beyond any other 71
that goes beyond any single 57
that goes beyond this rule 47
that goes deeper than just 109
that goes deeper than mere 164
that goes deeper than what 76
that goes double for your 55
that goes through all these 51
that goes through all three 54
that goes through his mind 58
that had already had their 46
that had already long been 223
that had already set forth 63
that had already won their 49
that had always had their 53
that had always hung idle 67
that had always hung over 150
that had always met their 51
that had arisen had been 71
that had barely put their 71
that had barred him from 92
that had barred them from 56
that had become far more 194
that had become her home 174
that had become her life 755
that had become his home 630
that had become his life 826
that had become his only 120
that had become not only 143
that had become our home 96
that had become too heavy 132
that had become too much 233
that had before that time 205
that had better not have 518
that had bought his wife 49
that had bowled him over 42
that had broken her fall 97
that had broken her heart 336
that had broken his fall 227
that had broken his heart 245
that had broken off during 40
that had broken off from 1341
that had broken off when 49
that had broken out among 1905
that had broken out during 401
that had broken out from 52
that had broken out just 46
that had broken out over 391
that had broken out there 561
that had broken out upon 144
that had broken out when 205
that had burned for ages 47
that had called her name 48
that had called him away 213
that had called him back 117
that had called him from 79
that had called him into 110
that had called his name 133
that had called out from 149
that had called them forth 289
that had called them from 49
that had called them into 458
that had caught and held 202
that had caught her eyes 40
that had caught his heart 129
that had caused all their 84
that had caused all these 89
that had caused her fall 84
that had caused her great 104
that had caused her pain 166
that had caused her such 565
that had caused him great 41
that had caused him much 145
that had caused him pain 128
that had caused him some 46
that had caused him such 753
that had caused his fall 58
that had caused his hair 42
that had caused his heart 108
that had caused his wife 84
that had caused them such 212
that had changed all their 48
that had changed her from 159
that had changed her life 1571
that had changed her mind 193
that had changed him from 306
that had changed his life 1773
that had changed his mind 183
that had changed its mind 42
that had changed its name 226
that had changed was their 43
that had chased each other 41
that had chased him from 71
that had clearly not been 272
that had denied them their 88
that had dogged him ever 131
that had dogged him from 76
that had dogged his life 90
that had driven her away 655
that had driven her back 178
that had driven her from 1050
that had driven her here 188
that had driven her into 676
that had driven her there 179
that had driven him away 772
that had driven him back 248
that had driven him forth 185
that had driven him from 2527
that had driven him here 224
that had driven him into 1345
that had driven him over 159
that had driven him there 132
that had driven him wild 105
that had driven his wife 103
that had driven them away 279
that had driven them back 94
that had driven them forth 48
that had driven them from 906
that had driven them into 569
that had eluded her during 86
that had eluded him during 314
that had eluded him when 167
that had eluded them during 169
that had exiled her from 40
that had failed and been 55
that had fallen all over 129
that had fallen and been 215
that had fallen and made 49
that had fallen and were 117
that had fallen for days 47
that had fallen for many 48
that had fallen had been 87
that had fallen off during 56
that had fallen off from 96
that had fallen off when 41
that had fallen out during 40
that had fallen out from 159
that had fallen out into 46
that had fallen two days 87
that had filled her body 87
that had filled her eyes 269
that had filled her heart 527
that had filled her life 296
that had filled her mind 464
that had filled her soul 53
that had filled her when 238
that had filled him when 295
that had filled his days 292
that had filled his eyes 152
that had filled his heart 670
that had filled his life 591
that had filled his lungs 45
that had filled his mind 951
that had filled his mouth 186
that had filled his soul 247
that had filled with tears 72
that had flowed out from 41
that had forced her into 362
that had forced him from 155
that had forced him into 617
that had forced his hand 119
that had forced them from 55
that had forced them into 349
that had formed him took 69
that had fought and died 176
that had fought and lost 95
that had fought each other 473
that had fought for their 114
that had framed her face 43
that had france and great 101
that had goaded him into 132
that had gotten her into 917
that had gotten him here 57
that had gotten him into 1398
that had gotten him there 107
that had gotten them into 344
that had guided her life 117
that had guided him during 91
that had guided him from 104
that had guided his hand 55
that had guided his life 388
that had helped bring down 117
that had helped him gain 56
that had helped him make 168
that had helped him most 42
that had helped him rise 52
that had hidden her from 40
that had hidden him from 72
that had hidden them from 56
that had hurled him into 67
that had joined them from 82
that had killed and eaten 88
that had killed his wife 538
that had landed her here 98
that had landed him here 96
that had landed him there 105
that had lasted for days 194
that had lasted for five 114
that had lasted for four 332
that had lasted for half 101
that had lasted for many 190
that had lasted for more 1470
that had lasted for over 880
that had lasted for some 459
that had lasted for three 618
that had lasted for years 778
that had lasted six years 145
that had lasted ten years 299
that had lasted two days 53
that had lasted two years 307
that had lifted him from 252
that had looked out from 144
that had lulled her into 42
that had mailed him bare 111
that had marked all their 63
that had marked her life 265
that had marked him from 167
that had marked his early 392
that had marked his face 279
that had marked his last 48
that had marked his life 580
that had marked his work 194
that had marked his years 59
that had marked his youth 105
that had marred her life 40
that had marred his life 120
that had melted her heart 89
that had melted his soft 47
that had missed its mark 209
that had opened and shut 64
that had opened her eyes 193
that had opened his eyes 364
that had opened its arms 42
that had opened with such 108
that had parted him from 48
that had parted with their 101
that had passed and gone 95
that had passed and what 112
that had passed for ever 48
that had passed had been 596
that had passed had left 139
that had passed her lips 284
that had passed his life 47
that had passed his lips 434
that had passed our lips 40
that had pinned her down 88
that had placed him there 210
that had placed them there 170
that had played its part 287
that had pleased him more 43
that had pleased him most 118
that had pleased him when 88
that had pleased them most 50
that had plunged her into 201
that had plunged him into 288
that had plunged them into 95
that had printing all over 95
that had proved its worth 350
that had proved too great 41
that had proved too heavy 61
that had proved too much 471
that had proven its worth 93
that had pulled her from 136
that had pulled him back 126
that had pulled him down 66
that had pulled him from 181
that had pushed her into 208
that had pushed her over 95
that had pushed him into 291
that had pushed him over 139
that had pushed them into 160
that had racked her body 111
that had racked his body 139
that had raised her face 100
that had raised him from 275
that had raised his horn 55
that had raised them from 90
that had reached her from 245
that had reached him from 1124
that had reached its high 81
that had reached them from 460
that had reached them were 55
that had roused her from 245
that had roused him from 130
that had ruined her life 320
that had ruined his life 433
that had seized her body 97
that had seized her when 281
that had seized him when 458
that had served for many 162
that had served for years 41
that had served her well 1075
that had served him during 85
that had served him well 3800
that had served its time 108
that had served its turn 92
that had served them well 1770
that had shaded its roof 75
that had shaken her when 42
that had shaped her life 551
that had shaped him into 97
that had shaped his early 109
that had shaped his life 847
that had shaped his youth 61
that had simply not been 330
that had slowed him down 78
that had slowed them down 48
that had stayed his hand 54
that had stolen her breath 109
that had stolen her heart 157
that had stolen his heart 62
that had stolen out from 227
that had struck fear into 147
that had struck her down 246
that had struck her from 40
that had struck her when 104
that had struck him down 799
that had struck him dumb 55
that had struck him during 165
that had struck him from 43
that had struck him like 91
that had struck him most 191
that had struck him when 166
that had struck them down 140
that had traded and been 57
that had treated them well 119
that had turned her away 42
that had turned her from 231
that had turned her into 603
that had turned her life 191
that had turned her mind 59
that had turned him away 137
that had turned him back 120
that had turned him down 113
that had turned him from 281
that had turned him into 1254
that had turned his face 82
that had turned his heart 89
that had turned his life 283
that had turned his mind 44
that had turned its back 539
that had turned out good 52
that had turned out well 222
that had turned them into 417
that had virtue for their 51
that had wafted her away 83
that had warmed her heart 121
that had warmed his heart 89
that had warmed his nest 160
that had wished her good 52
that had worked for many 85
that had worked for other 61
that had worked for years 219
that had worked out well 159
that has already had some 68
that has always had great 52
that has always had more 45
that has always hung over 68
that has arisen and been 45
that has arisen has been 230
that has become all these 66
that has become far more 277
that has become for many 55
that has become her home 50
that has become her life 57
that has become his home 48
that has become his life 217
that has become not only 305
that has become this book 109
that has become too heavy 50
that has become too much 158
that has breathed new life 44
that has broken its string 43
that has broken off from 304
that has broken off land 59
that has broken out among 117
that has broken out into 78
that has broken out over 87
that has called him into 72
that has called them forth 53
that has called them into 115
that has caused and kept 159
that has caused him such 42
that has caused his name 50
that has caused this four 209
that has caused you pain 58
that has caused you such 49
that has changed and there 40
that has changed and will 40
that has changed has been 47
that has changed her life 56
that has changed his life 64
that has changed its form 76
that has changed its meaning 346
that has changed its name 124
that has changed with time 68
that has clearly not been 68
that has driven him away 43
that has driven him from 47
that has driven him into 65
that has driven them from 46
that has driven them into 63
that has filled his mind 45
that has forced him into 53
that has forced them into 115
that has forgot her love 63
that has gotten him into 59
that has gotten you into 43
that has guided our work 70
that has hardly yet been 112
that has issued any such 83
that has lasted all these 100
that has lasted for ages 48
that has lasted for five 47
that has lasted for half 42
that has lasted for many 221
that has lasted for more 1559
that has lasted for over 823
that has lasted for some 123
that has lasted for three 221
that has lasted for years 287
that has lasted ten years 86
that has marked his life 64
that has melted and been 65
that has missed its duty 61
that has missed its mark 54
that has missed its spring 54
that has opened its jaws 46
that has opened its mouth 55
that has opened our eyes 89
that has passed and gone 71
that has passed for ever 139
that has passed for many 54
that has passed has been 145
that has passed his days 55
that has passed his life 107
that has passed his time 41
that has placed him among 99
that has placed him there 42
that has placed them there 40
that has played its part 236
that has proved far more 114
that has proved its worth 870
that has proved too much 138
that has proven its worth 358
that has pulled you down 127
that has raised him from 71
that has raised man from 151
that has reached its full 155
that has reached its goal 49
that has scarce got root 118
that has served for many 51
that has served her well 138
that has served him well 464
that has served its time 157
that has served its turn 60
that has served them well 811
that has served you well 95
that has shaped her life 86
that has shaped his life 107
that has shaped not only 106
that has shaped this book 49
that has simply not been 125
that has struck him down 47
that has struck its root 43
that has thought and more 154
that has turned her into 49
that has turned him into 173
that has turned its back 661
that has turned its face 87
that has turned out well 142
that has turned them into 177
that has turned you into 99
